are you sure you want this
are you sure you want this
FixStart
0.6 0.6
432 388.8
Began 2907.523 392 311 0.07407407 -0.1980453
Stationary 2907.541 392 311 0.07407407 -0.1980453
Stationary 2907.554 392 311 0.07407407 -0.1980453
Stationary 2907.57 392 311 0.07407407 -0.1980453
Stationary 2907.586 392 311 0.07407407 -0.1980453
Moved 2907.601 379.407 311 0.04492362 -0.1980453
Moved 2907.617 369.1826 311 0.02125601 -0.1980453
Moved 2907.633 356.5257 311 -0.008042455 -0.1980453
Moved 2907.648 339.9257 311 -0.04646832 -0.1980453
Moved 2907.663 314.5255 311 -0.105265 -0.1980453
Moved 2907.679 287.0925 301.2634 -0.1687673 -0.2230881
Moved 2907.695 258.9595 302 -0.23389 -0.2211935
Moved 2907.711 234.4832 302 -0.2905482 -0.2211935
Moved 2907.725 218 302 -0.3287037 -0.2211935
Moved 2907.741 197.5464 301 -0.3760499 -0.2237656
Moved 2907.755 189.6854 301 -0.3942468 -0.2237656
Moved 2907.77 180.5117 301 -0.4154822 -0.2237656
Moved 2907.787 175.2031 301 -0.4277706 -0.2237656
Moved 2907.803 170.9222 301 -0.4376801 -0.2237656
Moved 2907.817 169.1983 308.215 -0.4416705 -0.2052083
Moved 2907.833 169 312.5009 -0.4421296 -0.1941851
Moved 2907.848 169 320.0707 -0.4421296 -0.1747154
Moved 2907.864 176.7378 328.8781 -0.4242181 -0.1520627
Moved 2907.879 189.344 346.3857 -0.395037 -0.1070327
Moved 2907.895 203.3587 360.0552 -0.3625957 -0.07187439
Moved 2907.911 225.0478 378.6638 -0.3123893 -0.02401281
Moved 2907.926 253.9136 404.0416 -0.2455704 0.04125913
Moved 2907.941 274.0062 419.0046 -0.1990598 0.07974432
Moved 2907.957 291.3208 433.434 -0.1589797 0.1168568
Moved 2907.972 299.2737 439.6145 -0.1405701 0.1327532
Moved 2907.987 309.8676 446.9172 -0.1160473 0.151536
Moved 2908.003 318.5329 451.2664 -0.09598867 0.1627222
Moved 2908.018 325.3067 454.7227 -0.08030861 0.1716117
Moved 2908.034 333.8877 457.6292 -0.06044507 0.1790874
Moved 2908.049 338.2494 459.7498 -0.05034854 0.1845417
Moved 2908.064 342.5656 461.1885 -0.04035736 0.1882421
Moved 2908.079 346.5 461 -0.03125002 0.1877571
Moved 2908.094 347.6976 462 -0.02847771 0.1903292
Moved 2908.116 349 463.5 -0.02546296 0.1941872
Stationary 2908.127 349 463.5 -0.02546296 0.1941872
Stationary 2908.141 349 463.5 -0.02546296 0.1941872
Moved 2908.157 349 463 -0.02546296 0.1929011
Stationary 2908.171 349 463 -0.02546296 0.1929011
Moved 2908.187 337.1152 463 -0.05297397 0.1929011
Moved 2908.203 333.3638 463 -0.06165793 0.1929011
Moved 2908.218 319.2769 456.8938 -0.09426648 0.1771959
Moved 2908.234 306.2337 453.3853 -0.124459 0.1681718
Moved 2908.25 296.9735 452.2467 -0.1458946 0.1652435
Moved 2908.265 285.5225 449.6306 -0.1724016 0.1585149
Moved 2908.28 275.609 448.3727 -0.1953495 0.1552796
Moved 2908.295 267.6848 446.937 -0.2136927 0.1515868
Moved 2908.312 262.4857 445.8972 -0.2257276 0.1489123
Moved 2908.326 258.4204 446 -0.2351379 0.1491768
Moved 2908.341 254.9557 446 -0.2431582 0.1491768
Ended 2908.358 254.9557 446 -0.2431582 0.1491768
Candidates 2908.493 12 are date art dare fare gate fate at ate set asset far
Began 2908.866 394 301 0.07870366 -0.2237656
Stationary 2908.881 394 301 0.07870366 -0.2237656
Stationary 2908.896 394 301 0.07870366 -0.2237656
Stationary 2908.914 394 301 0.07870366 -0.2237656
Moved 2908.927 394 308.0704 0.07870366 -0.2055804
Moved 2908.943 394 327.2578 0.07870366 -0.15623
Moved 2908.962 394 339.5 0.07870366 -0.1247429
Moved 2908.974 394 388.597 0.07870366 0.001535533
Moved 2908.989 394 434.17 0.07870366 0.11875
Ended 2909.004 394 483 0.07870366 0.2443414
Accept 2909.048 0 are
Began 2909.436 339 412 -0.04861111 0.06172835
Stationary 2909.451 339 412 -0.04861111 0.06172835
Stationary 2909.467 339 412 -0.04861111 0.06172835
Stationary 2909.482 339 412 -0.04861111 0.06172835
Stationary 2909.497 339 412 -0.04861111 0.06172835
Stationary 2909.513 339 412 -0.04861111 0.06172835
Stationary 2909.528 339 412 -0.04861111 0.06172835
