please provide your date of birth
Moved 987.4278 532.623 306.8689 0.3995902 -0.2086706
Moved 987.4415 531.7474 300.4846 0.3975635 -0.2250912
Moved 987.4579 531 296.6909 0.3958333 -0.2348486
Moved 987.474 529.7914 293.5829 0.3930357 -0.2428423
Moved 987.4883 529.3546 291.7092 0.3920246 -0.2476617
Moved 987.5045 529 289.9138 0.3912036 -0.2522795
Moved 987.5195 527.5 290 0.3877315 -0.2520577
Moved 987.5335 525.0788 289 0.3821269 -0.2546296
Moved 987.5497 522.9055 289 0.3770959 -0.2546296
Moved 987.5654 515.5 289 0.3599537 -0.2546296
Moved 987.5812 508.2546 301.7963 0.3431819 -0.2217173
Moved 987.5963 498.3663 310.2574 0.3202924 -0.1999551
Moved 987.611 490.085 317.0958 0.3011225 -0.1823667
Moved 987.628 481.4582 324.2848 0.2811533 -0.1638766
Moved 987.6425 470.4504 331.4685 0.2556723 -0.1454
Moved 987.6581 462.1957 337.1459 0.2365641 -0.1307976
Moved 987.6738 446.4908 347.6729 0.2002101 -0.1037222
Moved 987.6891 436.3799 355.9176 0.1768054 -0.08251653
Moved 987.7043 426.0218 363.6987 0.1528282 -0.06250335
Moved 987.7202 412.8015 372.4657 0.1222256 -0.03995448
Moved 987.7368 401.8565 381.123 0.09689013 -0.01768787
Moved 987.7501 390.3269 391.2139 0.07020115 0.008266198
Moved 987.7666 382.9591 398.7144 0.05314618 0.0275575
Moved 987.7817 374.9798 408.0236 0.0346755 0.05150088
Moved 987.7969 367.7484 419.6026 0.01793603 0.08128229
Moved 987.8119 359.6639 431.0042 -0.0007780393 0.1106075
Moved 987.8309 352.3405 439.9915 -0.01773044 0.1337228
Moved 987.8428 345.9472 450.3423 -0.03252953 0.1603455
Moved 987.8651 334 464.5 -0.06018519 0.1967592
Stationary 987.8757 334 464.5 -0.06018519 0.1967592
Moved 987.889 330.0692 470.6635 -0.06928423 0.2126117
Moved 987.905 326.6504 476.6992 -0.07719815 0.2281358
Moved 987.9208 322.7739 480.8392 -0.08617152 0.2387838
Moved 987.9357 319.8964 486.2072 -0.09283236 0.2525904
Moved 987.9501 317.0273 488.9727 -0.09947374 0.2597032
Moved 987.9662 315.1406 491.8594 -0.1038411 0.2671279
Moved 987.9837 313.6281 493.3719 -0.1073425 0.2710184
Moved 987.9975 311.9933 494.5034 -0.1111267 0.2739283
Moved 988.0134 310.0593 495.9407 -0.1156034 0.2776251
Moved 988.0283 307.2412 496 -0.1221268 0.2777777
Moved 988.0433 305.358 496 -0.126486 0.2777777
Moved 988.0588 301.2206 496 -0.1360634 0.2777777
Moved 988.0737 297.2061 496 -0.1453563 0.2777777
Moved 988.0891 289.1762 483.4898 -0.1639439 0.2456012
Moved 988.1047 281.7263 475.5443 -0.1811891 0.2251654
Moved 988.1205 270.2163 460.1661 -0.2078327 0.1856123
Moved 988.1362 261.2814 445.8023 -0.2285153 0.1486684
Moved 988.1516 251.6465 428.1753 -0.2508182 0.1033314
Moved 988.168 244.0119 411.0263 -0.2684909 0.05922399
Moved 988.1838 236.7991 395.2776 -0.2851873 0.01871804
Moved 988.1972 230.4754 380.0697 -0.2998254 -0.02039693
Moved 988.2141 226.1484 368.408 -0.3098417 -0.05039097
Moved 988.2299 221.836 351.3439 -0.3198241 -0.09428008
Moved 988.2443 220.168 342.3442 -0.3236851 -0.1174274
Moved 988.2596 217.4505 329.5274 -0.3299756 -0.1503925
Moved 988.2747 217 321.0591 -0.3310185 -0.1721732
Moved 988.2911 217 314.4281 -0.3310185 -0.1892282
Moved 988.3063 217 307.0632 -0.3310185 -0.2081708
Moved 988.3216 217 301.1356 -0.3310185 -0.2234168
Moved 988.3386 217 295.438 -0.3310185 -0.2380709
Moved 988.3524 217 291.272 -0.3310185 -0.2487859
Moved 988.3681 217 286.9645 -0.3310185 -0.259865
Moved 988.3841 228.6047 284.0988 -0.3041558 -0.2672356
Moved 988.399 227.7901 282.1049 -0.3060413 -0.272364
Moved 988.4142 229.3338 279.3325 -0.3024681 -0.2794947
Moved 988.4294 233.5 277 -0.2928241 -0.2854939
Moved 988.4448 239.2637 276.1473 -0.2794822 -0.2876871
Moved 988.4598 249.0635 276 -0.2567975 -0.288066
Moved 988.4756 259.1343 276 -0.2334855 -0.288066
Moved 988.4913 266.9246 276 -0.2154523 -0.288066
Moved 988.5063 277.9583 276 -0.1899115 -0.288066
Moved 988.5211 289.4601 285.5176 -0.1632867 -0.2635864
Moved 988.5362 302.4271 290.9676 -0.1332707 -0.249569
Moved 988.5529 309.4747 297.1962 -0.1169566 -0.2335489
Moved 988.5677 317.3545 302.2127 -0.09871636 -0.2206463
Moved 988.5892 324.5 308 -0.08217593 -0.2057614
Moved 988.6003 329.8559 312.8559 -0.06977802 -0.1932719
Moved 988.6126 332.7736 317.1604 -0.06302411 -0.1822006
Moved 988.6306 336.6648 325.162 -0.05401666 -0.1616205
Moved 988.6458 340.8133 336.1688 -0.04441361 -0.1333107
Moved 988.6593 341.2797 340.3986 -0.04333397 -0.1224315
Moved 988.6757 344.6249 355.312 -0.03559058 -0.08407419
Moved 988.6911 345 369.406 -0.03472224 -0.04782406
Moved 988.7061 345.6928 382.2355 -0.03311843 -0.01482654
Moved 988.7213 346 392.854 -0.03240739 0.01248454
Moved 988.7369 346 404.1069 -0.03240739 0.04142702
Moved 988.7523 346 415.0436 -0.03240739 0.06955642
Moved 988.7688 346 424.5093 -0.03240739 0.09390257
Moved 988.7859 347 434.6228 -0.0300926 0.1199145
Moved 988.799 347 442.7343 -0.0300926 0.1407773
Moved 988.8129 348.389 449.9449 -0.02687737 0.1593234
Moved 988.8319 348.8309 456.1547 -0.02585431 0.1752949
Moved 988.8452 349 459.5424 -0.02546296 0.1840082
Moved 988.8601 349 463.1296 -0.02546296 0.1932346
Moved 988.8764 349 464.8671 -0.02546296 0.1977033
Moved 988.8907 349 467.5252 -0.02546296 0.2045401
Moved 988.9069 349 468.7014 -0.02546296 0.2075651
Moved 988.9218 349 470.1533 -0.02546296 0.2112995
Ended 988.9372 349 471 -0.02546296 0.2134772
Candidates 989.058 12 please least phrase pledge leader pleasure oldest past lineage left play lesser
Began 989.3362 387 282 0.06250004 -0.2726338
Stationary 989.354 387 282 0.06250004 -0.2726338
Stationary 989.3688 387 282 0.06250004 -0.2726338
Stationary 989.3843 387 282 0.06250004 -0.2726338
Stationary 989.3986 387 282 0.06250004 -0.2726338
Stationary 989.4153 387 282 0.06250004 -0.2726338
Moved 989.4304 387 287.9937 0.06250004 -0.257218
Moved 989.4483 394.2415 296.138 0.07926266 -0.2362707
Moved 989.4621 398.3645 304.7289 0.08880665 -0.2141746
Moved 989.4767 405.2647 326.6618 0.1047794 -0.1577629
Moved 989.4926 410.0016 341.0053 0.1157444 -0.1208711
Moved 989.5082 414.463 355.8768 0.1260719 -0.08262131
Moved 989.5284 418.7708 370.2358 0.1360434 -0.04568979
Moved 989.5417 423.0869 383.2606 0.1460344 -0.01218992
Moved 989.5532 424.808 390.6561 0.1500185 0.006831526
Moved 989.5704 426.9134 396.7834 0.154892 0.02259113
Moved 989.5854 428.3745 402.4979 0.1582743 0.0372889
Moved 989.6008 429.8153 408.2611 0.1616094 0.05211186
Moved 989.6171 431.2576 411.5153 0.1649482 0.06048159
Ended 989.6321 432 413 0.1666667 0.06430033
Accept 989.6581 0 please
Began 989.8752 362 250 0.004629592 -0.3549383
Stationary 989.893 362 250 0.004629592 -0.3549383
Stationary 989.9076 362 250 0.004629592 -0.3549383
Stationary 989.9235 362 250 0.004629592 -0.3549383
Stationary 989.939 362 250 0.004629592 -0.3549383
Moved 989.9539 362 240.0967 0.004629592 -0.3804098
Moved 989.9698 362 238.6538 0.004629592 -0.3841209
Moved 989.9849 372.5 237.5 0.02893518 -0.3870885
Moved 990.0005 372.6759 236.108 0.02934237 -0.3906687
Moved 990.0161 375.662 234.6691 0.03625453 -0.3943698
Moved 990.0349 380.3157 233.228 0.04702717 -0.3980761
Moved 990.0471 385.8451 233 0.05982657 -0.3986626
Moved 990.063 390.9643 233 0.07167657 -0.3986626
Moved 990.0799 398.5668 233 0.08927504 -0.3986626
Moved 990.0937 405.5 233 0.1053241 -0.3986626
Moved 990.1082 416.4716 247.6477 0.1307212 -0.3609885
Moved 990.1239 428.3439 257.3009 0.1582035 -0.3361603
Moved 990.1409 443.4002 273.867 0.1930561 -0.293552
Moved 990.1561 454.508 288.3674 0.2187684 -0.2562568
Moved 990.1707 464.4413 302.4875 0.2417622 -0.2199394
Moved 990.1863 476.3402 317.9253 0.2693061 -0.1802334
Moved 990.2014 489.1771 336.1447 0.299021 -0.1333729
Moved 990.218 498.4525 348.2699 0.3204918 -0.1021865
Moved 990.2353 514.1123 371.8538 0.3567414 -0.04152824
Moved 990.2535 536.3677 405.3806 0.4082585 0.04470303
Stationary 990.2648 536.3677 405.3806 0.4082585 0.04470303
Moved 990.2779 547.8957 419.0076 0.4349437 0.07975213
Moved 990.2938 559.8635 436.5193 0.4626471 0.1247925
Moved 990.3096 569.8654 449.8268 0.4857994 0.1590196
Moved 990.3248 577.3571 458.4081 0.5031415 0.1810908
Moved 990.3402 586 468.5 0.5231482 0.2070472
Moved 990.3563 590.8651 474.7751 0.5344099 0.2231869
Moved 990.3716 596.5749 480.5749 0.547627 0.238104
Moved 990.3867 599.6705 483.8353 0.5547929 0.2464898
Moved 990.4024 601.2776 486.5554 0.558513 0.2534859
Moved 990.4171 603.7177 488.7177 0.5641612 0.2590474
Moved 990.433 604.8888 489.8888 0.5668722 0.2620596
Moved 990.4478 605 491.2976 0.5671296 0.2656831
Moved 990.4636 606 492 0.5694444 0.2674896
Moved 990.4791 607.1772 493.1772 0.5721694 0.2705174
Stationary 990.4933 607.1772 493.1772 0.5721694 0.2705174
Moved 990.5087 607 494.3729 0.5717592 0.2735927
Stationary 990.525 607 494.3729 0.5717592 0.2735927
Moved 990.5403 607 495 0.5717592 0.2752057
Stationary 990.5568 607 495 0.5717592 0.2752057
Stationary 990.5713 607 495 0.5717592 0.2752057
Stationary 990.5864 607 495 0.5717592 0.2752057
Stationary 990.6022 607 495 0.5717592 0.2752057
Stationary 990.6183 607 495 0.5717592 0.2752057
Moved 990.6329 597.0363 495 0.548695 0.2752057
Moved 990.6486 594.5 481.5 0.542824 0.2404835
Moved 990.6635 588.978 480.7335 0.5300416 0.2385119
Moved 990.6804 577.2519 474.0289 0.5028979 0.2212675
Moved 990.6931 564.287 467.4609 0.4728867 0.2043747
Moved 990.7136 553.4565 460.6118 0.447816 0.1867586
Moved 990.7249 538.8383 454.9353 0.4139774 0.1721586
Moved 990.7415 524.424 450.1272 0.380611 0.1597921
Moved 990.757 505.9994 443.0767 0.3379616 0.1416581
Moved 990.7729 496.9254 440.4814 0.316957 0.1349829
Moved 990.7882 482.5311 436.1771 0.2836369 0.1239121
Moved 990.8025 469.5498 433.2333 0.2535875 0.1163406
Moved 990.8182 458.4093 431.1761 0.2277992 0.1110497
Moved 990.834 448.1365 429.7338 0.2040197 0.1073399
Moved 990.8494 436.6545 428.2949 0.1774409 0.1036391
Moved 990.8645 423.7423 426.8602 0.1475516 0.09994906
Moved 990.8805 414.4779 425.8309 0.1261062 0.09730158
Moved 990.8951 400.9953 423.6656 0.09489655 0.09173259
Moved 990.911 390.2145 423 0.06994088 0.09002049
Moved 990.9279 377.0727 422.4525 0.03952007 0.08861236
Moved 990.9416 363.1095 422 0.007197957 0.08744851
Moved 990.9578 353.0046 420.5721 -0.01619304 0.08377585
Moved 990.9724 343.7686 420.1281 -0.03757263 0.08263391
Moved 990.9875 335.9512 418.993 -0.05566845 0.07971453
Moved 991.0034 328.7401 419 -0.07236078 0.07973251
Moved 991.019 322.5783 418 -0.08662422 0.07716041
Moved 991.0344 316.6797 418 -0.1002784 0.07716041
Moved 991.05 313.6994 418 -0.1071773 0.07716041
Moved 991.0656 311.7943 418 -0.1115872 0.07716041
Moved 991.0801 311 418 -0.113426 0.07716041
Moved 991.0956 310.1869 418 -0.1153082 0.07716041
Stationary 991.111 310 418 -0.1157407 0.07716041
Stationary 991.1304 310 418 -0.1157407 0.07716041
Stationary 991.142 310 418 -0.1157407 0.07716041
Moved 991.1565 324.3268 418 -0.08257677 0.07716041
Moved 991.1731 333.9637 424.9637 -0.06026933 0.09507112
Moved 991.1888 346.9017 426.4335 -0.03032004 0.09885159
Moved 991.2048 358 427.5 -0.004629641 0.1015946
Moved 991.2196 374.5729 427 0.03373355 0.1003086
Moved 991.2344 387.4971 427 0.0636508 0.1003086
Moved 991.2507 400.4662 427 0.09367168 0.1003086
Moved 991.2654 410.9037 427 0.1178327 0.1003086
Moved 991.2829 422.2544 427 0.1441073 0.1003086
Moved 991.296 430.8921 427 0.1641021 0.1003086
Moved 991.3132 439 427 0.1828703 0.1003086
Moved 991.3272 445.2183 427 0.1972647 0.1003086
Moved 991.3425 452.717 427 0.2146227 0.1003086
Moved 991.3569 459.3335 427 0.2299387 0.1003086
Moved 991.3722 464.0613 419.857 0.2408826 0.08193664
Moved 991.3883 469.8531 418.5367 0.2542897 0.07854097
Moved 991.405 472.792 418.104 0.2610925 0.07742795
Moved 991.4194 477.036 418 0.2709167 0.07716041
Moved 991.4351 478.6323 416.6838 0.2746118 0.07377526
Moved 991.4507 481.7396 416.1302 0.2818046 0.07235122
Moved 991.4664 484.6239 416 0.2884812 0.07201634
Moved 991.4811 487.4996 416 0.2951379 0.07201634
Moved 991.4966 489.1885 414.8115 0.2990475 0.06895952
Moved 991.5181 492.0689 415 0.3057151 0.06944436
Stationary 991.5289 492.0689 415 0.3057151 0.06944436
Moved 991.5421 493.1529 413.8471 0.3082243 0.06647918
Moved 991.5577 495.285 413.3575 0.3131598 0.06521975
Moved 991.5745 497.0833 413 0.3173225 0.06430033
Moved 991.5886 500.0581 411.4709 0.3242085 0.06036762
Moved 991.6042 502.9328 410.0336 0.330863 0.05667062
Moved 991.6198 505.8182 407.1818 0.3375421 0.04933593
Moved 991.6358 508.8463 406.1537 0.3445515 0.04669173
Moved 991.6514 510.9199 405.0401 0.3493516 0.04382734
Moved 991.6664 512.3931 402.2138 0.3527618 0.0365581
Moved 991.682 514.83 402 0.3584028 0.03600815
Moved 991.6974 516.2719 400.7281 0.3617405 0.03273673
Moved 991.7126 517.7119 399.2881 0.3650739 0.02903314
Moved 991.728 519.145 397.855 0.3683912 0.02534717
Moved 991.7432 520.5 396.5 0.3715278 0.02186214
Stationary 991.7581 520.5 396.5 0.3715278 0.02186214
Moved 991.7734 521.3162 395.6838 0.3734171 0.01976276
Moved 991.7891 522.2723 394.7277 0.3756304 0.01730357
Stationary 991.8058 522.2723 394.7277 0.3756304 0.01730357
Moved 991.8204 523.1429 393.8571 0.3776456 0.01506456
Stationary 991.8357 523.1429 393.8571 0.3776456 0.01506456
Moved 991.8508 523 392.8982 0.3773148 0.01259815
Stationary 991.8719 523 393 0.3773148 0.01285996
Stationary 991.8826 523 393 0.3773148 0.01285996
Moved 991.8972 523 391.6791 0.3773148 0.009462764
Stationary 991.9131 523 392 0.3773148 0.01028803
Moved 991.9283 523 390.91 0.3773148 0.00748442
Stationary 991.9442 523 391 0.3773148 0.007715971
Moved 991.9592 523 389.9425 0.3773148 0.004996076
Moved 991.9744 523 388.508 0.3773148 0.001306494
Moved 991.9897 517.7044 386.8232 0.3650565 -0.003026797
Moved 992.0048 510.9221 383.9481 0.3493566 -0.01042174
Moved 992.0211 505.1237 379.5928 0.3359343 -0.02162352
Moved 992.037 498.374 374.374 0.3203101 -0.03504647
Moved 992.0513 491.2739 365.9286 0.3038747 -0.05676795
Moved 992.0673 484.8503 357.2755 0.2890054 -0.07902396
Moved 992.0833 476.6885 347.4699 0.2701122 -0.1042441
Moved 992.0972 472.8708 341.3063 0.2612751 -0.1200971
Moved 992.1133 463.1968 328.3962 0.2388814 -0.1533019
Moved 992.1308 455.8009 318.3213 0.2217614 -0.1792148
Moved 992.145 448.6169 306.2636 0.2051317 -0.2102273
Moved 992.1602 440.2941 295.0588 0.1858659 -0.2390464
Moved 992.1754 432.0677 284.3824 0.1668233 -0.2665063
Moved 992.1905 421.9768 272.9768 0.1434648 -0.2958416
Moved 992.2053 415.5243 263.2864 0.1285284 -0.3207656
Moved 992.2289 395.0566 243.0566 0.08114964 -0.3727968
Stationary 992.2401 395.0566 243.0566 0.08114964 -0.3727968
Moved 992.252 386.4352 234.4352 0.06119261 -0.3949712
Moved 992.2675 378.6529 227.5223 0.0431779 -0.4127511
Moved 992.2834 371.4587 219.1505 0.02652486 -0.4342837
Moved 992.297 363.2795 211.2795 0.007591348 -0.454528
Moved 992.3129 357.6753 205.6753 -0.005381207 -0.4689423
Moved 992.3286 350.7118 197.4542 -0.02150039 -0.4900869
Moved 992.3447 345.9327 192.2437 -0.03256316 -0.5034885
Moved 992.3602 341.6139 186.4852 -0.04256034 -0.5182994
Moved 992.3754 338.4297 182.2892 -0.04993121 -0.5290917
Moved 992.3921 335.9876 178.9877 -0.05558417 -0.5375832
Moved 992.4058 334.5509 176.1018 -0.05890995 -0.5450057
Moved 992.4208 333.3286 174.3286 -0.06173924 -0.5495663
Moved 992.4375 332.5 173.5 -0.06365741 -0.5516976
Stationary 992.4523 332.5 173.5 -0.06365741 -0.5516976
Moved 992.4672 333 173 -0.06249999 -0.5529835
Stationary 992.4833 333 173 -0.06249999 -0.5529835
Moved 992.4985 333 179.9214 -0.06249999 -0.5351816
Moved 992.5143 345.119 190.4833 -0.03444666 -0.5080162
Moved 992.531 350.5 205.5 -0.02199074 -0.469393
Moved 992.5484 364.106 227.0013 0.009504655 -0.4140912
Moved 992.5604 376.3899 249.6061 0.03793965 -0.3559515
Moved 992.5758 391.5973 275.3288 0.07314186 -0.2897923
Moved 992.5907 403.4081 296.7651 0.1004817 -0.2346576
Moved 992.606 418.4398 321.3996 0.1352772 -0.1712973
Moved 992.6258 429.5838 339.346 0.1610737 -0.1251389
Moved 992.6393 440.9414 355.0444 0.1873643 -0.08476225
Moved 992.6533 447.7294 363.5092 0.2030773 -0.06299078
Moved 992.6676 456.6798 375.6265 0.2237959 -0.03182501
Moved 992.6838 465.3343 388.5015 0.2438295 0.001289736
Moved 992.6999 473.2695 396.2695 0.2621979 0.02126933
Moved 992.7152 480.5368 403.5368 0.2790203 0.03996084
Moved 992.7308 486.7393 408.9915 0.2933779 0.05399032
Moved 992.7461 491.5515 413.5515 0.3045172 0.06571867
Moved 992.7614 495.8592 415.4296 0.3144889 0.07054933
Moved 992.7766 498.4528 418.7264 0.3204925 0.07902871
Moved 992.7922 501.3278 420.1639 0.3271476 0.08272598
Moved 992.8072 503.1961 422.1961 0.3314724 0.0879529
Moved 992.8225 505.0358 423 0.335731 0.09002049
Moved 992.8378 506.4715 424.4716 0.3390545 0.09380537
Moved 992.8572 506.8995 425.8995 0.3400451 0.09747799
Moved 992.8694 507.5 426.5 0.3414352 0.09902258
Moved 992.8837 507 427.1731 0.3402778 0.1007537
Stationary 992.8996 507 427 0.3402778 0.1003086
Stationary 992.9153 507 427 0.3402778 0.1003086
Stationary 992.9296 507 427 0.3402778 0.1003086
Moved 992.9455 495.5256 427 0.3137166 0.1003086
Moved 992.9612 489.0239 422.8334 0.2986664 0.08959208
Moved 992.9773 480.003 415.3353 0.2777846 0.07030679
Moved 992.9919 467.7308 406.0128 0.2493769 0.04632918
Moved 993.0079 455.3521 396.9331 0.2207225 0.02297601
Moved 993.0222 444.3411 387.4352 0.195234 -0.001452646
Moved 993.0384 435.2844 379.8152 0.1742695 -0.02105156
Moved 993.0542 426.1909 370.2227 0.1532196 -0.04572362
Moved 993.0695 418.9451 361.5342 0.1364471 -0.06807052
Moved 993.085 411.8739 354.874 0.1200785 -0.08520079
Moved 993.0995 404.4143 346.4834 0.102811 -0.1067815
Moved 993.1151 397.1699 340.5359 0.08604149 -0.1220783
Moved 993.1352 391.7374 334.7374 0.0734663 -0.1369923
Moved 993.1473 387.2427 330.2427 0.06306192 -0.1485527
Moved 993.1609 382.6009 325.6009 0.05231698 -0.1604915
Moved 993.1774 378.602 322.7347 0.04306018 -0.1678635
Moved 993.1926 376 320 0.03703703 -0.1748972
Moved 993.208 371.5666 315.5666 0.02677461 -0.1863
Moved 993.2238 368.6876 313.8438 0.02011011 -0.190731
Moved 993.24 362.6427 308.2321 0.006117424 -0.2051645
Moved 993.2542 355.8599 303.916 -0.009583532 -0.2162657
Moved 993.2697 347.2487 298.1658 -0.02951687 -0.231055
Moved 993.2855 339.5686 292.379 -0.04729499 -0.2459388
Moved 993.301 329.5632 286.6075 -0.07045562 -0.2607831
Moved 993.3151 323.9635 282.6423 -0.0834179 -0.2709817
Moved 993.3324 311.9327 275.4664 -0.1112669 -0.2894383
Moved 993.3466 301.6433 268.3167 -0.135085 -0.3078276
Moved 993.3619 293.336 263.8907 -0.1543147 -0.3192113
Moved 993.3778 285.9199 259.3519 -0.1714818 -0.330885
Moved 993.3934 279.7164 254.0298 -0.1858417 -0.3445736
Moved 993.4088 273.6391 248.6392 -0.1999094 -0.3584384
Moved 993.4307 265.7986 242.3993 -0.2180588 -0.3744874
Moved 993.4456 263.9606 240.9606 -0.2223134 -0.3781878
Stationary 993.4585 263.9606 240.9606 -0.2223134 -0.3781878
Moved 993.4729 262.5218 239.5217 -0.2256441 -0.3818886
Moved 993.4897 261.0857 239.0857 -0.2289684 -0.3830101
Moved 993.501 259.6433 239 -0.2323072 -0.3832304
Moved 993.5333 258.6255 239 -0.2346631 -0.3832304
Moved 993.5477 257.851 239 -0.2364559 -0.3832304
Stationary 993.5605 257.851 239 -0.2364559 -0.3832304
Moved 993.5723 257 252.5098 -0.2384259 -0.3484831
Moved 993.5845 257 259.7033 -0.2384259 -0.3299813
Stationary 993.5948 257 259.7033 -0.2384259 -0.3299813
Moved 993.6077 257 269.775 -0.2384259 -0.3040768
Moved 993.624 257 279.5 -0.2384259 -0.2790638
Moved 993.6389 262.1182 290.8494 -0.2265782 -0.2498729
Moved 993.6552 266.1529 305.9174 -0.2172387 -0.211118
Moved 993.6713 269 321.5 -0.2106481 -0.1710391
Moved 993.6882 271.9031 333.564 -0.203928 -0.1400105
Moved 993.705 274.7956 347.978 -0.1972324 -0.1029372
Moved 993.7167 278.6743 360.5342 -0.188254 -0.07064246
Moved 993.7321 280.276 370.9317 -0.1845464 -0.04389994
Moved 993.7471 283 382.5 -0.1782407 -0.01414617
Moved 993.7637 282 387.4268 -0.1805555 -0.001474231
Moved 993.7791 282 393.1833 -0.1805555 0.01333142
Moved 993.7941 282 397.4692 -0.1805555 0.0243548
Moved 993.8088 282 400.3535 -0.1805555 0.03177325
Moved 993.8235 282 402.6138 -0.1805555 0.03758697
Stationary 993.8404 282 403 -0.1805555 0.03858017
Moved 993.8551 282 404.4996 -0.1805555 0.04243713
Ended 993.8698 282 404 -0.1805555 0.04115226
Candidates 993.993 12 provide provider promise produce profile producer portuguese product peptide prudie province precise
Began 994.2057 377 271 0.03935188 -0.300926
Stationary 994.2249 377 271 0.03935188 -0.300926
Stationary 994.2399 377 271 0.03935188 -0.300926
Stationary 994.2556 377 271 0.03935188 -0.300926
Moved 994.2781 385.5479 287.0273 0.05913864 -0.2597035
Stationary 994.2899 385.5479 287.0273 0.05913864 -0.2597035
Moved 994.3013 389.4817 297.9512 0.06824473 -0.2316069
Moved 994.3168 393.0615 314.5587 0.07653116 -0.1888924
Moved 994.3328 397.0589 331.2551 0.08578439 -0.1459489
Moved 994.3497 399.9001 346.9504 0.09236127 -0.1055801
Moved 994.3643 401.8913 359.0214 0.09697051 -0.07453353
Moved 994.3798 404.6676 373.3383 0.1033973 -0.03771032
Moved 994.3943 405.7767 384.8835 0.1059645 -0.00801573
