effort is what it will take
Stationary 560.9015 292.5534 518 -0.1561263 0.3343621
Moved 560.913 292.1074 519 -0.1571588 0.3369341
Moved 560.9275 290.684 519 -0.1604537 0.3369341
Stationary 560.9432 290.684 519 -0.1604537 0.3369341
Moved 560.9579 291 520.0647 -0.1597222 0.3396725
Stationary 560.9755 291 520.0647 -0.1597222 0.3396725
Stationary 560.9902 291 520.0647 -0.1597222 0.3396725
Stationary 561.0038 291 520 -0.1597222 0.3395061
Stationary 561.0212 291 520 -0.1597222 0.3395061
Moved 561.0358 301.0584 520 -0.136439 0.3395061
Moved 561.0515 303.9044 520 -0.1298509 0.3395061
Moved 561.0663 309.6682 520 -0.1165089 0.3395061
Moved 561.0823 312.6564 520 -0.1095917 0.3395061
Moved 561.099 314.7083 520 -0.1048419 0.3395061
Moved 561.1131 318.8016 520 -0.09536673 0.3395061
Moved 561.1301 321.6715 520 -0.08872345 0.3395061
Moved 561.1434 324.5509 514.5718 -0.08205812 0.3255446
Moved 561.1594 327.4283 513 -0.07539733 0.321502
Moved 561.1763 329.7098 512 -0.07011627 0.31893
Moved 561.1902 331.1473 510.8527 -0.0667887 0.3159792
Moved 561.2064 332.192 511 -0.06437039 0.3163579
Moved 561.2223 333.6975 511 -0.0608853 0.3163579
Moved 561.2371 335.1328 511 -0.05756309 0.3163579
Moved 561.2524 335.5779 511 -0.05653267 0.3163579
Moved 561.2672 337.0166 511 -0.05320226 0.3163579
Moved 561.2852 337 509.546 -0.05324075 0.3126182
Stationary 561.2972 337 509.546 -0.05324075 0.3126182
Ended 561.3121 338 510 -0.05092591 0.3137859
Candidates 561.466 12 effort white resort edit eddie while short despite sort whole recipe shirt
Began 561.959 326 344 -0.07870371 -0.1131688
Stationary 561.9785 326 344 -0.07870371 -0.1131688
Stationary 561.9921 326 344 -0.07870371 -0.1131688
Stationary 562.0072 326 344 -0.07870371 -0.1131688
Stationary 562.0237 326 344 -0.07870371 -0.1131688
Moved 562.0381 326 357.9186 -0.07870371 -0.07736998
Moved 562.053 335.6881 372.7432 -0.05627751 -0.03924091
Moved 562.0767 343.1754 393.3859 -0.03894577 0.01385241
Moved 562.0877 353.3094 419.5098 -0.01548762 0.08104359
Moved 562.1006 357.2383 426.6829 -0.006392846 0.09949306
Moved 562.1158 364.4359 441.5128 0.01026819 0.1376356
Moved 562.1318 366.2104 445.4208 0.01437595 0.1476871
Moved 562.1471 372.6886 454.6887 0.02937178 0.1715242
Moved 562.1623 374.3314 459.3314 0.03317456 0.1834655
Moved 562.1794 375.7661 460.7661 0.03649563 0.1871556
Moved 562.1943 377.1891 463.189 0.03978948 0.1933873
Moved 562.2096 377.6263 464.6263 0.04080157 0.197084
Ended 562.2261 378.3376 465.3375 0.04244805 0.1989134
Accept 562.2652 0 effort
Began 562.4827 483 518 0.2847222 0.3343621
Stationary 562.5017 483 518 0.2847222 0.3343621
Stationary 562.5162 483 518 0.2847222 0.3343621
Stationary 562.5327 483 518 0.2847222 0.3343621
Stationary 562.5472 483 518 0.2847222 0.3343621
Moved 562.563 469.9077 518 0.254416 0.3343621
Moved 562.5788 454.4036 502.4421 0.2185268 0.294347
Moved 562.5936 439.0771 494.5385 0.1830487 0.2740187
Moved 562.6093 418.1818 484.7515 0.1346801 0.2488464
Moved 562.6243 397.9305 475.8497 0.08780221 0.2259508
Moved 562.6415 380.739 467.9723 0.04800707 0.20569
Moved 562.6565 361.9539 458.1567 0.004522999 0.180444
Moved 562.6704 347.1303 450.5652 -0.0297909 0.1609186
Moved 562.6859 333 443.5 -0.06249999 0.1427468
Moved 562.7014 323.8905 438.8102 -0.08358682 0.1306847
Moved 562.7168 313.4867 433.7433 -0.1076698 0.1176526
Moved 562.7322 303.5 429.5 -0.130787 0.1067386
Moved 562.748 296.295 426.1475 -0.1474653 0.09811581
Moved 562.7634 287.6758 421.838 -0.167417 0.08703173
Moved 562.7791 280.695 418.3475 -0.1835764 0.07805412
Moved 562.7943 274.9506 414.2129 -0.1968737 0.06741986
Moved 562.8159 267.7045 410.2348 -0.2136471 0.05718816
Stationary 562.828 267.7045 410.2348 -0.2136471 0.05718816
Moved 562.8409 264.6178 407.6179 -0.220792 0.05045746
Moved 562.8566 261.7196 406.3598 -0.2275008 0.04722163
Moved 562.8714 259.9237 406 -0.2316581 0.04629618
Moved 562.8864 258.5 404.5 -0.2349537 0.04243823
Moved 562.903 257.0462 404 -0.238319 0.04115226
Moved 562.9177 255.6098 402.6098 -0.2416439 0.03757653
Moved 562.9358 254.6205 403 -0.243934 0.03858017
Stationary 562.9493 254.6205 403 -0.243934 0.03858017
Moved 562.9632 254 402 -0.2453704 0.03600815
Moved 562.9808 252.5 400.5 -0.2488426 0.03215016
Moved 562.9944 251.8738 401 -0.2502921 0.03343609
Moved 563.0091 251.3095 399.3096 -0.2515983 0.02908836
Moved 563.0248 248.7705 397.8853 -0.2574757 0.02542496
Ended 563.0406 248.7705 397.8853 -0.2574757 0.02542496
Candidates 563.2568 12 is us if id odd odds oa its pa of his pass
Began 563.6394 340 324 -0.04629632 -0.164609
Stationary 563.6583 340 324 -0.04629632 -0.164609
Stationary 563.6738 340 324 -0.04629632 -0.164609
Stationary 563.6878 340 324 -0.04629632 -0.164609
Stationary 563.7034 340 324 -0.04629632 -0.164609
Moved 563.7198 340 334.9141 -0.04629632 -0.1365377
Moved 563.7351 340 353.3291 -0.04629632 -0.0891742
Moved 563.7518 340 373.5383 -0.04629632 -0.03719573
Moved 563.7654 349.4304 382.4719 -0.02446676 -0.0142183
Moved 563.7825 349.8935 392.4677 -0.02339462 0.01149099
Moved 563.7969 352.6667 405.0003 -0.0169751 0.04372502
Moved 563.8167 354.5471 410.0942 -0.01262243 0.05682662
Moved 563.8293 355 415.8408 -0.01157408 0.07160701
Moved 563.8433 356.647 419.941 -0.007761518 0.08215276
Moved 563.8588 358.0789 425.3155 -0.004447003 0.09597593
Moved 563.8735 359.1449 426.1449 -0.00197947 0.09810926
Moved 563.8889 359.6325 429.265 -0.0008506576 0.1061342
Moved 563.904 361.0666 435.333 0.002468924 0.1217413
Ended 563.9192 361.0666 435.333 0.002468924 0.1217413
Accept 563.9485 0 is
Began 564.3483 208 536 -0.3518518 0.3806583
Stationary 564.3674 208 536 -0.3518518 0.3806583
Stationary 564.3823 208 536 -0.3518518 0.3806583
Moved 564.3976 218.0176 536 -0.3286629 0.3806583
Moved 564.4138 232.3724 518.7532 -0.2954343 0.3362992
Moved 564.4291 252.9837 505.4232 -0.2477228 0.3020143
Moved 564.4442 270.8745 494.7399 -0.2063091 0.2745366
Moved 564.4603 291 485 -0.1597222 0.2494856
Moved 564.4749 312.5634 471.8087 -0.1098069 0.2155573
Moved 564.4897 333.8776 458.5073 -0.06046852 0.1813458
Moved 564.5052 351.3538 449.127 -0.0200143 0.1572195
Moved 564.5215 365.2265 440.1823 0.01209835 0.1342136
Moved 564.5367 377.6895 430.3105 0.040948 0.1088232
Moved 564.5521 387.1165 421.903 0.06276955 0.08719891
Moved 564.5679 395.8337 411.694 0.08294851 0.06094116
Moved 564.5834 398.3343 406.4985 0.08873681 0.04757834
Moved 564.6038 402.0417 398.8958 0.09731869 0.02802401
Moved 564.6148 404.4611 395.0778 0.1029191 0.01820423
Moved 564.6288 405.8987 392.2025 0.1062471 0.0108089
Moved 564.6447 407.3386 389.3228 0.1095801 0.003402223
Moved 564.6598 407 386.4588 0.1087963 -0.003964027
Moved 564.675 407 383.5849 0.1087963 -0.01135579
Moved 564.6909 407 381.5649 0.1087963 -0.01655139
Moved 564.7067 396.2955 377.7773 0.08401731 -0.026293
Moved 564.7222 386.6931 374.6266 0.06178965 -0.03439672
Moved 564.7381 376.6604 371.7601 0.0385657 -0.04176928
Moved 564.7539 362.363 371 0.005469919 -0.04372435
Moved 564.7715 349.5 371 -0.02430553 -0.04372435
Moved 564.7834 330.6726 371 -0.0678875 -0.04372435
Moved 564.7991 317.381 371 -0.09865498 -0.04372435
Moved 564.8141 298.5 371 -0.1423611 -0.04372435
Moved 564.8303 278.6006 382.8614 -0.1884246 -0.01321659
Moved 564.8455 257.2653 387.1469 -0.2378118 -0.002194236
Moved 564.8615 242.6949 390.661 -0.2715396 0.006844084
Moved 564.8772 228.3195 394.8041 -0.304816 0.01750031
Moved 564.8913 214.6375 398.4139 -0.3364873 0.02678463
Moved 564.9075 206.8853 399.8525 -0.3544321 0.03048473
Moved 564.9233 189.8123 402.4904 -0.393953 0.03726955
Moved 564.9376 182.1609 403.3826 -0.4116646 0.03956433
Moved 564.9523 174.3472 404 -0.4297519 0.04115226
Moved 564.9733 167.1461 406.5708 -0.4464211 0.0477644
Moved 564.9854 160.9677 407 -0.4607231 0.04886827
Moved 564.9997 156.6799 408.4401 -0.4706484 0.0525721
Moved 565.0145 155 408 -0.474537 0.05144025
Moved 565.03 153.0473 408.9527 -0.4790571 0.05389068
Moved 565.0455 152.5 409.5 -0.4803241 0.05529835
Moved 565.0609 153 410.8263 -0.4791667 0.05870956
Moved 565.0767 153 413.5582 -0.4791667 0.06573614
Moved 565.0917 176.1199 420.848 -0.4256483 0.08448545
Moved 565.1078 193.8302 426.5632 -0.3846523 0.09918506
Moved 565.1235 216 433.5 -0.3333333 0.1170266
Moved 565.1415 231.5995 439.9748 -0.2972234 0.1336799
Moved 565.1545 252.3159 448.564 -0.2492688 0.1557714
Moved 565.1702 271.0095 455.696 -0.2059965 0.1741151
Moved 565.185 288.6996 462.8748 -0.1650472 0.1925792
Moved 565.2001 303.1366 467.241 -0.1316283 0.203809
Moved 565.2144 319.3178 474.2354 -0.09417181 0.2217986
Moved 565.2307 331.3125 478.8672 -0.06640623 0.2337118
Moved 565.2466 339.2091 481.8284 -0.04812712 0.2413282
Moved 565.2624 351.5914 489.1951 -0.01946434 0.2602753
Moved 565.2773 360.4006 493.7003 0.0009273489 0.2718629
Moved 565.2929 366.6916 496.3458 0.01548976 0.2786669
Moved 565.3151 374.6853 501.5618 0.03399382 0.2920827
Stationary 565.3268 374.6853 501.5618 0.03399382 0.2920827
Moved 565.338 376.9892 502.9892 0.03932685 0.295754
Ended 565.3547 378.1064 504.1064 0.04191289 0.2986274
Candidates 565.5233 12 what that wheat share thai ebay relate agar quarter usat stay senate
Began 565.9606 344 315 -0.03703703 -0.1877573
Stationary 565.9719 344 315 -0.03703703 -0.1877573
Stationary 565.9873 344 315 -0.03703703 -0.1877573
Stationary 566.0016 344 315 -0.03703703 -0.1877573
Stationary 566.0155 344 315 -0.03703703 -0.1877573
Stationary 566.0328 344 315 -0.03703703 -0.1877573
Moved 566.0475 344 338.0588 -0.03703703 -0.1284495
Moved 566.0635 344 349 -0.03703703 -0.1003086
Moved 566.0809 350.5775 369.0391 -0.02181138 -0.04876776
Moved 566.094 356.2198 385.9523 -0.008750557 -0.005266833
Moved 566.1093 360.5 398.5 0.001157423 0.02700609
Moved 566.126 364.8359 410.4531 0.01119425 0.05774961
Moved 566.1402 367.7391 421.9564 0.01791457 0.08733639
Moved 566.1559 372.4089 432.4238 0.02872437 0.1142587
Moved 566.1713 375.3958 439.9895 0.03563841 0.1337178
Moved 566.1928 380.2661 451.5323 0.04691233 0.163406
Stationary 566.2039 380.2661 451.5323 0.04691233 0.163406
Ended 566.2167 383.1298 457.2595 0.05354107 0.1781366
Accept 566.276 0 what
Began 566.7129 472 524 0.2592593 0.3497942
Stationary 566.7255 472 524 0.2592593 0.3497942
Stationary 566.7405 472 524 0.2592593 0.3497942
Stationary 566.7564 472 524 0.2592593 0.3497942
Stationary 566.7722 472 524 0.2592593 0.3497942
Stationary 566.7888 472 524 0.2592593 0.3497942
Stationary 566.8026 472 524 0.2592593 0.3497942
Stationary 566.8179 472 524 0.2592593 0.3497942
Stationary 566.8336 472 524 0.2592593 0.3497942
Stationary 566.8491 472 524 0.2592593 0.3497942
Stationary 566.8636 472 524 0.2592593 0.3497942
Stationary 566.8792 472 524 0.2592593 0.3497942
Moved 566.8954 457.9972 524 0.2268453 0.3497942
Moved 566.911 452.2352 524 0.2135074 0.3497942
Moved 566.9283 443.6665 517 0.1936724 0.33179
Moved 566.942 435.2031 517 0.1740811 0.33179
Moved 566.964 422.3506 517 0.1443302 0.33179
Moved 566.976 408.3528 517 0.1119278 0.33179
Moved 566.9895 395.3762 526.0407 0.08188943 0.3550429
Moved 567.0059 385.8777 526.4635 0.05990217 0.3561304
Moved 567.0201 375.7969 528.1719 0.03656685 0.3605243
Moved 567.0344 366.9452 530.611 0.01607676 0.3667976
Moved 567.0502 360.9768 531.8046 0.002261102 0.3698678
Moved 567.0658 355.2878 533.178 -0.0109079 0.3734002
Moved 567.0822 350.5258 534.6185 -0.02193103 0.3771052
Moved 567.0972 345.8213 536.0596 -0.0328211 0.3808116
Moved 567.1125 341.6739 536 -0.04242162 0.3806583
Moved 567.1292 338.497 537.8344 -0.04977549 0.3853764
Moved 567.1422 335.451 538 -0.05682628 0.3858024
Moved 567.1579 333 539.5 -0.06249999 0.3896604
Moved 567.1757 332.2149 539 -0.06431729 0.3883744
Moved 567.1885 329.5577 540.2211 -0.07046819 0.3915152
Moved 567.2046 328.3352 540 -0.07329806 0.3909464
Ended 567.2205 326.8982 540 -0.07662455 0.3909464
Candidates 567.3568 12 it or our out port poor your pr utr pure outer per
Began 567.8182 329 339 -0.07175927 -0.1260288
Stationary 567.8373 329 339 -0.07175927 -0.1260288
Stationary 567.8522 329 339 -0.07175927 -0.1260288
Stationary 567.8681 329 339 -0.07175927 -0.1260288
Stationary 567.8851 329 339 -0.07175927 -0.1260288
Stationary 567.8976 329 339 -0.07175927 -0.1260288
Moved 567.9135 329 391.7913 -0.07175927 0.009751143
Moved 567.9315 329 409 -0.07175927 0.05401234
Moved 567.9452 329 436.4135 -0.07175927 0.1245202
Moved 567.9602 341.4693 456.3966 -0.04289523 0.1759171
Moved 567.9769 342.6096 475.6578 -0.04025544 0.2254573
Moved 567.9912 346.4879 487.3012 -0.03127788 0.2554043
Moved 568.0069 349.2271 497.0676 -0.02493739 0.2805237
Moved 568.0225 351.0536 503.2146 -0.02070914 0.2963338
Moved 568.0375 352.4939 508.9757 -0.01737515 0.3111514
Moved 568.0526 353.6064 512.2128 -0.01480003 0.3194771
Moved 568.0682 355.0436 517.1745 -0.01147305 0.3322388
Moved 568.0911 356 521.6767 -0.009259283 0.3438187
Ended 568.1035 356 522 -0.009259283 0.3446501
Accept 568.1563 0 it
Began 568.5731 184 503 -0.4074074 0.2957818
Stationary 568.5936 184 503 -0.4074074 0.2957818
Stationary 568.6085 184 503 -0.4074074 0.2957818
Stationary 568.6239 184 503 -0.4074074 0.2957818
Moved 568.6382 194.1265 503 -0.3839664 0.2957818
Moved 568.6548 209.662 503 -0.3480046 0.2957818
Moved 568.669 232.5448 503 -0.2950351 0.2957818
Moved 568.6854 255.8094 503 -0.241182 0.2957818
Moved 568.7006 297.6513 503 -0.1443257 0.2957818
Moved 568.7159 326.4265 503 -0.07771631 0.2957818
Moved 568.7314 342.8367 503 -0.03972992 0.2957818
Moved 568.7474 360.0667 503 0.000154376 0.2957818
Moved 568.7629 371.8093 503 0.02733638 0.2957818
Moved 568.7776 382.1378 503 0.051245 0.2957818
Moved 568.7999 400.0941 503 0.09281038 0.2957818
Stationary 568.8112 400.0941 503 0.09281038 0.2957818
Moved 568.8238 408.8941 503 0.1131807 0.2957818
Moved 568.839 414.2514 503 0.125582 0.2957818
Moved 568.8542 419.7677 503 0.1383512 0.2957818
Moved 568.8699 422.8743 503 0.1455424 0.2957818
Moved 568.8857 426.1327 503 0.153085 0.2957818
Moved 568.9004 428.9926 503 0.1597051 0.2957818
Moved 568.9156 431.8066 503 0.1662191 0.2957818
Moved 568.9322 435.0746 503 0.1737838 0.2957818
Moved 568.9481 439.4415 503 0.1838925 0.2957818
Moved 568.9622 442.8358 503 0.1917495 0.2957818
Moved 568.9775 445.812 503 0.1986389 0.2957818
Moved 568.9943 448.6953 503 0.205313 0.2957818
Moved 569.0098 451.5742 503 0.2119773 0.2957818
Stationary 569.025 452.2464 503 0.2135332 0.2957818
Moved 569.0463 458.4416 503 0.2278741 0.2957818
Stationary 569.0572 458.4416 503 0.2278741 0.2957818
Moved 569.071 464.879 489.8279 0.2427755 0.2619031
Moved 569.0861 471.3013 478.3974 0.2576419 0.2325035
Moved 569.1024 477 459.5 0.2708333 0.1838991
Moved 569.1173 482.8836 435.6984 0.2844529 0.1226809
Moved 569.1319 485.0796 422.5225 0.2895361 0.08879241
Moved 569.1483 489.4532 393.3118 0.2996602 0.01366191
Moved 569.1628 490.8395 379.9632 0.3028692 -0.02067087
Moved 569.178 493.7251 366.7369 0.3095489 -0.05468902
Moved 569.1932 496.5768 357.6927 0.31615 -0.07795098
Moved 569.2095 500.671 349.8817 0.3256273 -0.09804101
Moved 569.2242 504.9702 340.3731 0.3355791 -0.1224971
Moved 569.2402 508.4273 334.1454 0.3435817 -0.138515
Moved 569.256 511.4986 326.7535 0.3506912 -0.1575271
Moved 569.2716 514.3829 322.9257 0.3573678 -0.1673722
Moved 569.2927 517.5638 317.4362 0.364731 -0.1814913
Stationary 569.3031 517.5638 317.4362 0.364731 -0.1814913
Moved 569.3172 519.0073 317 0.3680724 -0.1826131
Moved 569.3334 519 315.5444 0.3680556 -0.1863571
Moved 569.3491 519 315 0.3680556 -0.1877573
Ended 569.3638 519 313.9712 0.3680556 -0.1904034
Candidates 569.468 12 will well won win from swim wool still el week serum trim
Began 569.8862 399 297 0.09027779 -0.2340535
Stationary 569.9026 399 297 0.09027779 -0.2340535
Stationary 569.9175 399 297 0.09027779 -0.2340535
Stationary 569.935 399 297 0.09027779 -0.2340535
Stationary 569.9512 399 297 0.09027779 -0.2340535
Stationary 569.9646 399 297 0.09027779 -0.2340535
Moved 569.9808 405.7625 306.2983 0.1059316 -0.2101381
Moved 569.996 413.4136 324.6754 0.1236426 -0.162872
Moved 570.0161 418.3954 336.3491 0.1351747 -0.1328471
Moved 570.0283 427.2557 357.1393 0.1556845 -0.07937419
Moved 570.0428 433.0287 371.5718 0.1690479 -0.04225374
Moved 570.0583 438.775 385.2438 0.1823496 -0.007088978
Moved 570.0739 444.461 399.1525 0.1955116 0.0286844
Moved 570.0881 448.5 411.5 0.2048611 0.06044234
Moved 570.103 451.896 421.636 0.2127222 0.08651223
Moved 570.1193 453.9267 427.7802 0.2174229 0.1023153
Moved 570.1347 456.7751 434.9377 0.2240164 0.1207246
Moved 570.1497 458.8276 441.3105 0.2287677 0.1371155
Moved 570.1653 460.2642 444.5284 0.2320931 0.145392
Moved 570.183 461.7052 447.4103 0.2354286 0.1528044
Ended 570.1965 462 450.2842 0.2361111 0.160196
Accept 570.2395 0 will
Began 570.8558 415 493 0.1273148 0.2700616
Stationary 570.883 415 493 0.1273148 0.2700616
Stationary 570.8925 415 493 0.1273148 0.2700616
Stationary 570.9052 415 493 0.1273148 0.2700616
Stationary 570.9205 415 493 0.1273148 0.2700616
Stationary 570.9355 415 493 0.1273148 0.2700616
Stationary 570.9512 415 493 0.1273148 0.2700616
Moved 570.9666 406.8403 488.2402 0.1084267 0.2578193
Moved 570.9828 390.971 480.9879 0.07169207 0.2391664
Moved 571.0002 376.5326 475.2131 0.03826996 0.2243134
Moved 571.0147 360.2896 466.7034 0.000670453 0.2024264
Moved 571.0297 343.1252 459.3855 -0.03906196 0.1836046
Moved 571.0458 329.369 452.9476 -0.07090499 0.1670462
Moved 571.0606 311.4464 446.0178 -0.1123926 0.1492227
Moved 571.0755 299 442.5 -0.1412037 0.1401748
Moved 571.0912 285.1938 437.2284 -0.1731625 0.1266162
Moved 571.1138 257 426 -0.2384259 0.09773654
Stationary 571.1248 257 426 -0.2384259 0.09773654
Moved 571.1368 242.0726 421.0272 -0.2729801 0.08494648
Moved 571.1532 232.0103 415.2916 -0.2962725 0.07019427
Moved 571.1682 223.8356 411.4178 -0.3151953 0.06023104
Moved 571.184 215.1989 405.7993 -0.3351877 0.0457799
Moved 571.1992 210.5019 401.8015 -0.3460605 0.03549768
Moved 571.2147 202.6552 396.6552 -0.3642241 0.02226127
Moved 571.2305 196.8965 392.1724 -0.3775544 0.01073131
Moved 571.2449 192.8904 388.8903 -0.3868279 0.0022898
Moved 571.2612 188.5727 385.7151 -0.3968225 -0.005876753
Moved 571.2767 183.2572 382.8381 -0.4091269 -0.0132764
Moved 571.2915 177.899 378.9243 -0.4215301 -0.02334296
Moved 571.3081 173.7137 375.7853 -0.4312183 -0.03141646
Moved 571.329 164.0739 370.0493 -0.4535328 -0.04616969
Stationary 571.3394 164.0739 370.0493 -0.4535328 -0.04616969
Moved 571.3519 161.1689 370 -0.4602573 -0.04629637
Moved 571.3685 159.2935 368.1467 -0.4645985 -0.05106294
Moved 571.3839 157.707 366.707 -0.4682708 -0.05476586
Moved 571.3985 157 367 -0.4699074 -0.05401234
Stationary 571.4146 157 367 -0.4699074 -0.05401234
Stationary 571.4302 157 367 -0.4699074 -0.05401234
Moved 571.4446 189.2046 377.5896 -0.3953597 -0.02677572
Moved 571.4612 217.144 383.6288 -0.3306851 -0.01124292
Moved 571.4763 243.1515 388.7607 -0.2704826 0.001956641
Moved 571.4918 274.6101 392.053 -0.1976619 0.01042441
Moved 571.5079 301.633 392 -0.1351087 0.01028803
Moved 571.5246 328.7068 394.3376 -0.07243797 0.0163003
Moved 571.542 353.722 395 -0.01453236 0.01800408
Moved 571.5541 381.4761 397.8922 0.04971316 0.02544289
Moved 571.5703 399.3926 398.866 0.09118657 0.02794756
Moved 571.5864 416.6259 399 0.1310784 0.02829214
