exercise is good for the mind
Moved 234.8905 359 484.0741 -0.002314796 0.2471041
Stationary 234.9066 359 484 -0.002314796 0.2469135
Moved 234.9218 359 485.5 -0.002314796 0.2507715
Stationary 234.9363 359 485.5 -0.002314796 0.2507715
Stationary 234.9507 359 485.5 -0.002314796 0.2507715
Moved 234.9676 359 486 -0.002314796 0.2520575
Stationary 234.9826 359 486 -0.002314796 0.2520575
Stationary 234.9976 359 486 -0.002314796 0.2520575
Stationary 235.0149 359 486 -0.002314796 0.2520575
Stationary 235.0304 359 486 -0.002314796 0.2520575
Stationary 235.0445 359 486 -0.002314796 0.2520575
Stationary 235.0622 359 486 -0.002314796 0.2520575
Stationary 235.0782 359 486 -0.002314796 0.2520575
Stationary 235.0905 359 486 -0.002314796 0.2520575
Stationary 235.1068 359 486 -0.002314796 0.2520575
Moved 235.1201 359 476.7905 -0.002314796 0.2283707
Moved 235.1375 366.1274 472.9454 0.01418372 0.2184808
Moved 235.1528 368.5998 469.1002 0.01990696 0.208591
Moved 235.1685 369.5 465.5 0.02199074 0.1993312
Moved 235.1832 371.561 462.317 0.02676169 0.1911444
Moved 235.1988 372.8427 458.4719 0.02972841 0.1812548
Moved 235.2148 375.2496 455.7504 0.03530006 0.1742549
Moved 235.2302 377.813 448.9673 0.04123389 0.156809
Moved 235.244 379.38 445.2399 0.04486124 0.147222
Moved 235.2617 381.9599 440.0801 0.05083312 0.1339509
Moved 235.2765 383.2618 436.2145 0.05384684 0.1240085
Moved 235.2917 384.5 432.5 0.05671293 0.1144546
Moved 235.3082 385.3751 429.8747 0.05873859 0.1077023
Moved 235.321 386.7776 424.6671 0.06198525 0.09430841
Moved 235.3376 387 420.8072 0.06250004 0.08438054
Moved 235.3539 388.3422 416.9734 0.06560693 0.07452015
Moved 235.3692 389.6258 412.1227 0.06857812 0.06204397
Moved 235.3838 390.9043 407.383 0.07153769 0.04985334
Moved 235.3994 392.1857 402.2571 0.07450402 0.0366694
Moved 235.4164 392 398.5862 0.07407407 0.02722787
Moved 235.4298 393.3559 394.5763 0.07721275 0.0169143
Moved 235.4504 393 389.7449 0.07638891 0.004487999
Moved 235.4642 394.0334 384.8663 0.07878105 -0.008059882
Moved 235.4764 394 381.0645 0.07870366 -0.01783842
Moved 235.4915 394.5994 376.2017 0.08009126 -0.03034544
Moved 235.509 395 370.5943 0.08101851 -0.04476783
Moved 235.523 395 365.3486 0.08101851 -0.05825992
Moved 235.5381 396.4446 360.2217 0.08436243 -0.07144637
Moved 235.554 396 356.7477 0.08333336 -0.0803814
Moved 235.5684 396.689 352.9329 0.08492827 -0.09019333
Moved 235.5853 397 350.0601 0.0856481 -0.09758231
Moved 235.6004 397 346.216 0.0856481 -0.1074691
Moved 235.616 397 344 0.0856481 -0.1131688
Moved 235.6317 397 341.3637 0.0856481 -0.1199493
Moved 235.6464 397 338.7842 0.0856481 -0.1265837
Moved 235.6616 397 336.2225 0.0856481 -0.1331727
Moved 235.6769 397 333.051 0.0856481 -0.1413299
Moved 235.693 397 330.6852 0.0856481 -0.1474146
Moved 235.7079 397 328.1226 0.0856481 -0.1540056
Moved 235.7223 398.216 325.568 0.08846293 -0.1605761
Moved 235.7387 398 323 0.08796295 -0.1671811
Moved 235.7549 398 317.8695 0.08796295 -0.1803768
Moved 235.7692 399.0603 313.819 0.09041747 -0.1907949
Moved 235.7845 399 308.6362 0.09027779 -0.204125
Moved 235.8017 399 304.9992 0.09027779 -0.2134795
Moved 235.8165 399.6054 298.9731 0.0916791 -0.2289785
Moved 235.8301 400 293.4415 0.09259263 -0.243206
Moved 235.8459 401.1709 284.8036 0.09530295 -0.2654227
Moved 235.8615 402.4551 278.7245 0.09827574 -0.2810585
Moved 235.8772 402.7388 268.8286 0.09893239 -0.306511
Moved 235.8921 404.0199 259.8607 0.1018979 -0.3295766
Moved 235.9091 404 253.4983 0.1018518 -0.3459406
Moved 235.9229 405.1954 246.6318 0.1046191 -0.3636012
Moved 235.9386 406.5 239 0.1076389 -0.3832304
Moved 235.9541 407.8118 230.1294 0.1106754 -0.4060459
Moved 235.9699 410.1901 221.3347 0.1161808 -0.4286658
Moved 235.9849 411.3717 213.7697 0.1189159 -0.4481234
Moved 235.9997 412.6557 209.0328 0.1218882 -0.4603065
Moved 236.0158 413.9362 205.1915 0.1248523 -0.4701864
Moved 236.0316 414 202.5668 0.125 -0.4769374
Moved 236.0463 415.1611 200.6779 0.1276878 -0.4817956
Moved 236.0682 417 198.2314 0.1319444 -0.4880879
Stationary 236.0789 417 198.2314 0.1319444 -0.4880879
Moved 236.0922 418.0518 196.9482 0.1343791 -0.4913883
Moved 236.1085 419.3355 197 0.1373508 -0.4912551
Moved 236.1226 419.6054 196 0.1379755 -0.4938272
Moved 236.1389 420.8718 196 0.140907 -0.4938272
Moved 236.1572 422.1506 196 0.1438672 -0.4938272
Moved 236.1695 423.0991 196 0.1460627 -0.4938272
Moved 236.1848 425.812 196 0.1523425 -0.4938272
Moved 236.2016 428.3513 208.0538 0.1582205 -0.4628246
Moved 236.2158 429.9553 214.7764 0.1619335 -0.4455341
Moved 236.2303 432.4712 223.6493 0.1677575 -0.4227127
Moved 236.246 433.5 232.5 0.1701389 -0.3999486
Moved 236.2635 434 240.7346 0.1712963 -0.378769
Moved 236.2771 434 251.5773 0.1712963 -0.3508816
Moved 236.2922 434 258.4474 0.1712963 -0.3332115
Moved 236.3088 434 272.2584 0.1712963 -0.2976894
Moved 236.3239 434 281.3571 0.1712963 -0.2742875
Moved 236.3402 434 287.1105 0.1712963 -0.2594896
Moved 236.3571 434 290.2986 0.1712963 -0.2512897
Moved 236.3714 434 299.8544 0.1712963 -0.2267119
Moved 236.3862 434 306.2631 0.1712963 -0.2102288
Moved 236.4017 426.3259 310.5778 0.1535322 -0.1991313
Moved 236.4173 424.8712 317.4507 0.1501649 -0.1814539
Moved 236.4316 421.9915 330.0597 0.1434988 -0.1490234
Moved 236.447 419.4262 339.0084 0.1375606 -0.1260074
Moved 236.4635 415.8633 346.9786 0.1293132 -0.1055079
Moved 236.4792 414.6008 351.3973 0.1263907 -0.09414272
Moved 236.4933 410.7444 361.7669 0.1174638 -0.06747202
Moved 236.5092 406.7714 368.0477 0.1082672 -0.0513178
Moved 236.5231 405.8992 372.3023 0.1062483 -0.04037472
Moved 236.54 402.9894 379.0247 0.09951263 -0.0230848
Moved 236.5596 399.1308 389.3177 0.09058058 0.003389193
Moved 236.5712 394.3837 399.2326 0.07959187 0.02889037
Moved 236.5867 393.5118 405.441 0.07757366 0.04485844
Moved 236.602 391.7247 407.5507 0.07343669 0.05028453
Moved 236.6175 388.9435 416.2263 0.0669987 0.07259835
Moved 236.6317 387.6581 421.3676 0.06402343 0.08582186
Moved 236.6471 386.5 426 0.06134262 0.09773654
Moved 236.6643 386.3849 429.8453 0.06107609 0.1076267
Moved 236.6786 385.744 431.7679 0.05959272 0.1125716
Moved 236.694 386 438.5444 0.06018519 0.130001
Moved 236.7113 386 443.8515 0.06018519 0.1436509
Moved 236.7253 386 446.4147 0.06018519 0.1502436
Moved 236.7404 386 452.0863 0.06018519 0.164831
Moved 236.7578 386 455.9315 0.06018519 0.1747208
Moved 236.7701 386 458 0.06018519 0.180041
Moved 236.7868 386 461.2977 0.06018519 0.1885228
Moved 236.8017 386 462.3981 0.06018519 0.1913532
Moved 236.818 394.1306 467.3918 0.07900606 0.2041971
Moved 236.8325 396.824 469.824 0.0852408 0.2104526
Moved 236.8479 398.1005 471.1005 0.0881956 0.2137359
Moved 236.8636 399.3354 473.6708 0.09105424 0.2203468
Moved 236.8794 404.7792 477.5195 0.1036557 0.2302454
Moved 236.8934 407 480 0.1087963 0.2366254
Moved 236.9095 408.8705 481.8705 0.1131262 0.2414364
Moved 236.9255 411.579 482.193 0.1193959 0.2422659
Moved 236.9406 420.4615 486.1154 0.1399572 0.2523542
Moved 236.9573 428.3808 488.7936 0.1582888 0.2592426
Moved 236.9752 431.2017 490.0807 0.1648188 0.2625531
Moved 236.9864 436.301 491.3253 0.1766227 0.2657542
Moved 237.0016 443.9906 493.2476 0.1944226 0.2706985
Moved 237.0164 447.5 493 0.2025463 0.2700616
Moved 237.0316 448.7826 494.3913 0.2055152 0.2736401
Moved 237.0487 451.448 494 0.2116853 0.2726337
Moved 237.0641 455.1431 494 0.2202387 0.2726337
Moved 237.0788 457.7143 494 0.2261904 0.2726337
Moved 237.0953 459.6379 494 0.2306434 0.2726337
Stationary 237.111 460.2788 494 0.2321268 0.2726337
Moved 237.1254 462.2112 494 0.2365999 0.2726337
Stationary 237.1395 462.2112 494 0.2365999 0.2726337
Moved 237.1567 463.1886 494 0.2388625 0.2726337
Stationary 237.1723 463.1886 494 0.2388625 0.2726337
Stationary 237.1876 463.1886 494 0.2388625 0.2726337
Stationary 237.2026 463.1886 494 0.2388625 0.2726337
Stationary 237.2166 463 494 0.2384259 0.2726337
Stationary 237.2329 463 494 0.2384259 0.2726337
Stationary 237.2495 463 494 0.2384259 0.2726337
Moved 237.2636 463 484.0652 0.2384259 0.2470811
Moved 237.2785 463 485.6824 0.2384259 0.2512406
Moved 237.2943 463 483.9152 0.2384259 0.2466954
Moved 237.3109 463 482.6653 0.2384259 0.2434807
Moved 237.3275 454.7434 479.7434 0.2193134 0.2359655
Moved 237.3409 453.4535 477.9069 0.2163274 0.231242
Moved 237.3575 452.8126 476.6252 0.214844 0.2279455
Moved 237.3772 450.8872 474.8871 0.210387 0.2234751
Moved 237.3882 449.6093 473.6093 0.2074289 0.2201885
Moved 237.4037 450 472.7321 0.2083333 0.2179321
Moved 237.4181 448.9978 471.9979 0.2060135 0.2160438
Moved 237.4338 447.7128 469.4257 0.203039 0.209428
Moved 237.4515 445.791 467.791 0.1985903 0.2052238
Moved 237.4637 446 466.5056 0.199074 0.2019175
Moved 237.4792 444.8659 465.8659 0.1964489 0.2002723
Moved 237.4952 442.9408 463.9407 0.1919925 0.1953207
Moved 237.5104 443 462.6591 0.1921296 0.1920243
Moved 237.5259 441.7238 463 0.1891756 0.1929011
Moved 237.5413 441 461.3604 0.1875 0.1886841
Stationary 237.5567 441 460.7179 0.1875 0.1870315
Moved 237.5731 438.7961 458.7961 0.1823983 0.1820886
Stationary 237.5883 438.7961 458.7961 0.1823983 0.1820886
Moved 237.6049 437.9367 457.9368 0.1804092 0.1798785
Moved 237.6183 436.9742 456.9742 0.1781809 0.1774027
Stationary 237.6325 436.9742 456.9742 0.1781809 0.1774027
Moved 237.6486 435.864 455.864 0.1756112 0.1745473
Stationary 237.6646 436 456 0.1759259 0.174897
Moved 237.6795 434.7675 454.7675 0.1730728 0.1717269
Moved 237.6958 433.9208 453.9208 0.171113 0.1695493
Stationary 237.7091 433.9208 453.9208 0.171113 0.1695493
Moved 237.73 434 452.9622 0.1712963 0.1670839
Moved 237.7413 433 451.9991 0.1689814 0.1646067
Moved 237.7578 431.7141 452 0.1660049 0.164609
Stationary 237.7723 431.7141 452 0.1660049 0.164609
Moved 237.7883 432 450.7774 0.1666667 0.1614644
Moved 237.8052 430.8376 451 0.1639758 0.162037
Moved 237.8203 429.9181 450 0.1618475 0.1594649
Stationary 237.8329 429.9181 450 0.1618475 0.1594649
Moved 237.8498 430 448.9964 0.162037 0.1568837
Moved 237.8646 428.711 449 0.1590532 0.156893
Moved 237.8802 429 447.8942 0.1597223 0.1540488
Moved 237.8954 427.8418 448 0.1570412 0.1543209
Stationary 237.9137 427.8418 448 0.1570412 0.1543209
Moved 237.9261 428 446.9381 0.1574074 0.1515897
Moved 237.942 426.9754 447 0.1550357 0.1517489
Moved 237.9578 427 445.6692 0.1550926 0.148326
Stationary 237.9725 427 445.6692 0.1550926 0.148326
Stationary 237.9885 427 445.6692 0.1550926 0.148326
Moved 238.0049 426 444.824 0.1527777 0.1461522
Stationary 238.0192 426 444.824 0.1527777 0.1461522
Moved 238.035 424.8165 445 0.1500383 0.1466049
Moved 238.0563 425 443.9344 0.150463 0.1438642
Stationary 238.0724 425 443.9344 0.150463 0.1438642
Stationary 238.0835 425 444 0.150463 0.1440329
Moved 238.0955 423.5 442.5 0.1469907 0.1401748
Stationary 238.1111 423.5 442.5 0.1469907 0.1401748
Stationary 238.1247 423.5 442.5 0.1469907 0.1401748
Stationary 238.141 423.5 442.5 0.1469907 0.1401748
Moved 238.159 422.9701 441.97 0.145764 0.1388117
Stationary 238.1752 422.9701 441.97 0.145764 0.1388117
Moved 238.188 421.8893 440.8893 0.1432623 0.1360322
Moved 238.2037 420.8698 439.8698 0.1409023 0.1334098
Stationary 238.2189 420.8698 439.8698 0.1409023 0.1334098
Stationary 238.2346 420.8698 439.8698 0.1409023 0.1334098
Moved 238.251 419.8892 439 0.1386324 0.1311728
Moved 238.2646 420 437.9312 0.1388889 0.1284236
Stationary 238.2815 420 437.9312 0.1388889 0.1284236
Moved 238.2971 418.9926 436.9926 0.1365569 0.1260096
Moved 238.3147 419 435.7035 0.1365741 0.1226941
Moved 238.3297 417.8876 434.8876 0.1339992 0.1205956
Moved 238.3435 418 433.5 0.1342593 0.1170266
Moved 238.3636 418 432.8561 0.1342593 0.1153704
Moved 238.3755 417 430.9332 0.1319444 0.1104247
Moved 238.3895 417 429.9841 0.1319444 0.1079836
Moved 238.4065 415.7004 428.7004 0.1289362 0.104682
Moved 238.4203 416 427.4109 0.1296297 0.1013654
Stationary 238.4354 416 426.7651 0.1296297 0.09970449
Moved 238.4514 414.8444 423.6887 0.1269545 0.09179194
Moved 238.4661 415 422.5589 0.1273148 0.08888598
Moved 238.4831 415 420.8274 0.1273148 0.08443255
Moved 238.4985 415 418.3124 0.1273148 0.07796405
Moved 238.5131 415 416 0.1273148 0.07201634
Moved 238.5278 415 412.4574 0.1273148 0.06290475
Moved 238.5432 415 408.5 0.1273148 0.05272626
Moved 238.5585 415 406.4377 0.1273148 0.04742218
Moved 238.5728 415 401.7004 0.1273148 0.03523768
Moved 238.5874 415 399.2369 0.1273148 0.02890135
Moved 238.6033 415 396.9248 0.1273148 0.0229547
Moved 238.62 415 394.3865 0.1273148 0.01642616
Moved 238.6348 415 390.5 0.1273148 0.006429962
Moved 238.6542 415 385.586 0.1273148 -0.00620889
Moved 238.6654 415 380.0773 0.1273148 -0.02037731
Moved 238.6809 415 378.6109 0.1273148 -0.02414892
Moved 238.6964 422.3622 372.8448 0.1443569 -0.03897953
Moved 238.7115 423.33 367.6799 0.1465972 -0.05226362
Moved 238.7272 424.6141 364.1578 0.1495696 -0.06132259
Moved 238.7424 425.2565 362.2303 0.1510568 -0.06628004
Moved 238.7593 425 360 0.150463 -0.07201654
Moved 238.7726 426.4317 356.705 0.153777 -0.08049129
Moved 238.7875 427.1887 354.434 0.1555293 -0.08633232
Moved 238.8044 428 350.7781 0.1574074 -0.09573539
Moved 238.8189 430.0338 346.9324 0.1621153 -0.1056267
Stationary 238.8334 430.0338 346.9324 0.1621153 -0.1056267
Moved 238.8488 430 344.3621 0.162037 -0.1122374
Moved 238.8673 431.2407 341.7593 0.164909 -0.1189318
Moved 238.8816 431 339 0.1643519 -0.1260288
Moved 238.897 432 336.7184 0.1666667 -0.131897
Stationary 238.9102 432 336.7184 0.1666667 -0.131897
Moved 238.9329 433.0712 333.8576 0.1691463 -0.1392551
Moved 238.9445 433 332.6441 0.1689814 -0.1423763
Moved 238.9589 433 330.7217 0.1689814 -0.1473206
Moved 238.9749 433 329.5 0.1689814 -0.150463
Moved 238.9903 434.2001 328.7999 0.1717595 -0.1522636
Moved 239.0061 434 327.5182 0.1712963 -0.1555602
Moved 239.0212 434 325.9202 0.1712963 -0.1596703
Moved 239.0369 434 324.6387 0.1712963 -0.1629662
Moved 239.0512 434 323.9953 0.1712963 -0.1646212
Moved 239.0668 434 322.7136 0.1712963 -0.1679179
Moved 239.0829 435.2095 320.7905 0.1740961 -0.172864
Moved 239.0977 435 319.5056 0.1736111 -0.1761689
Moved 239.1154 435 318.8659 0.1736111 -0.1778141
Moved 239.1283 435 317.5877 0.1736111 -0.1811016
Moved 239.1442 435 317 0.1736111 -0.1826131
Moved 239.1603 435 315.6726 0.1736111 -0.1860273
Moved 239.1746 435 314.3884 0.1736111 -0.1893303
Stationary 239.1916 435 313.746 0.1736111 -0.1909827
Moved 239.213 436 312.824 0.1759259 -0.193354
Stationary 239.2249 436 313 0.1759259 -0.1929013
Moved 239.2375 436 311.9039 0.1759259 -0.1957205
Moved 239.2511 436 310.6188 0.1759259 -0.1990258
Stationary 239.2675 436 311 0.1759259 -0.1980453
Moved 239.2828 436 309.5 0.1759259 -0.2019033
Moved 239.2982 436 309.4484 0.1759259 -0.2020359
Stationary 239.3141 436 308.8076 0.1759259 -0.2036843
Moved 239.3294 437 309 0.1782407 -0.2031893
Moved 239.3446 437 307.5981 0.1782407 -0.2067951
Stationary 239.36 437 308 0.1782407 -0.2057614
Stationary 239.3759 437 308 0.1782407 -0.2057614
Stationary 239.3903 437 308 0.1782407 -0.2057614
Moved 239.4057 437 307 0.1782407 -0.2083334
Stationary 239.4215 437 307 0.1782407 -0.2083334
Moved 239.4383 438.1874 307 0.1809893 -0.2083334
Stationary 239.4593 438 307 0.1805556 -0.2083334
Moved 239.4708 438 305.8029 0.1805556 -0.2114125
Stationary 239.483 438 306 0.1805556 -0.2109054
Stationary 239.4984 438 306 0.1805556 -0.2109054
Moved 239.5135 439.1298 306 0.1831707 -0.2109054
Stationary 239.5301 439 306 0.1828703 -0.2109054
Moved 239.5452 440.5 306 0.1863426 -0.2109054
Moved 239.5609 441.1556 306 0.1878602 -0.2109054
Ended 239.5747 442.4146 306 0.1907746 -0.2109054
Candidates 239.7583 12 secrets even secreted exceed exceeds excess exceeded erected saved decreased faced heaven
Backspace 240.1786
Began 240.7587 446 336 0.199074 -0.1337449
Stationary 240.7796 446 336 0.199074 -0.1337449
Stationary 240.7933 446 336 0.199074 -0.1337449
Stationary 240.8088 446 336 0.199074 -0.1337449
Stationary 240.8281 446 336 0.199074 -0.1337449
Stationary 240.8403 446 336 0.199074 -0.1337449
Stationary 240.8533 446 336 0.199074 -0.1337449
Stationary 240.8716 446 336 0.199074 -0.1337449
Stationary 240.8844 446 336 0.199074 -0.1337449
Moved 240.9021 433.5462 336 0.1702458 -0.1337449
Moved 240.9172 431 336 0.1643519 -0.1337449
Moved 240.932 427.6307 341.5284 0.1565526 -0.1195258
Moved 240.9473 422.703 346.2228 0.1451457 -0.1074518
Moved 240.9629 416.2553 352.7447 0.1302207 -0.09067731
Moved 240.9776 409.4508 358.5492 0.1144694 -0.07574795
Moved 240.9927 404.3128 364.609 0.1025759 -0.06016209
Moved 241.0108 398.3994 369.6672 0.08888741 -0.0471524
Moved 241.0241 392.0359 377.1569 0.07415722 -0.02788865
Moved 241.0396 384.1047 386.3779 0.05579789 -0.004172227
Moved 241.0624 374.8926 399.179 0.03447364 0.02875245
Stationary 241.0728 374.8926 399.179 0.03447364 0.02875245
Moved 241.0862 371.0367 406.9266 0.02554794 0.04867938
Moved 241.1006 367.1683 412.4423 0.01659334 0.06286578
Moved 241.1158 365.1064 417.5743 0.0118204 0.07606565
Moved 241.1326 363.2151 421.5697 0.007442435 0.08634178
Moved 241.1466 360.7084 425.4374 0.001639724 0.09628963
Moved 241.1633 359.5731 430.7076 -0.0009881953 0.1098446
Moved 241.1778 358.2878 434.1367 -0.003963461 0.1186642
Moved 241.1933 357.0072 437.9785 -0.006927848 0.1285455
Moved 241.2101 355.7255 441.8236 -0.009894769 0.1384352
Moved 241.2239 354.5 445.5 -0.0127315 0.1478908
Moved 241.2379 354 448.5051 -0.01388888 0.1556201
Moved 241.2544 353.1179 450.7643 -0.01593088 0.1614306
Moved 241.2706 351.8676 454.3973 -0.01882508 0.170775
Moved 241.2902 352 456.821 -0.01851852 0.1770088
Moved 241.3026 351 460.3883 -0.02083332 0.1861838
Moved 241.3161 350.0249 461.9751 -0.02309049 0.1902651
Moved 241.332 348.7464 464.5071 -0.02604991 0.1967775
Moved 241.3469 347.5 467 -0.02893518 0.2031892
Moved 241.3621 347.1797 468.8203 -0.02967651 0.207871
Moved 241.3785 346.1487 469.8513 -0.03206322 0.2105228
Moved 241.3937 344.9135 471.0865 -0.03492241 0.2136998
Stationary 241.4105 344.9135 471.0865 -0.03492241 0.2136998
Moved 241.4236 343.3507 471 -0.03854012 0.2134772
Moved 241.4394 342.0657 471 -0.04151449 0.2134772
Moved 241.4565 341.5 471 -0.04282405 0.2134772
Moved 241.4717 339.0017 467.0068 -0.04860724 0.2032066
Moved 241.4857 336.4357 456.7427 -0.05454705 0.1768072
Moved 241.5056 334.3878 447.7451 -0.05928755 0.1536652
Moved 241.5173 331.9484 430.6127 -0.06493434 0.1096004
Moved 241.5333 330.6957 417.9572 -0.067834 0.07705021
Moved 241.5479 331 400 -0.06712963 0.03086416
Moved 241.563 330 383.8967 -0.06944443 -0.01055392
Moved 241.5794 330 370.5056 -0.06944443 -0.04499608
Moved 241.5943 330 356.2082 -0.06944443 -0.08176913
Moved 241.6099 330 342.3668 -0.06944443 -0.1173694
Moved 241.6248 335.4315 328.913 -0.05687163 -0.1519727
Moved 241.6411 337.9928 314.0863 -0.0509426 -0.1901073
Moved 241.6571 339.2714 302.5578 -0.04798298 -0.2197588
Moved 241.6718 339 291.5 -0.04861111 -0.2481996
Moved 241.687 340 278.4156 -0.04629632 -0.2818529
Moved 241.7062 340 266.8765 -0.04629632 -0.3115318
Moved 241.7177 340 258.1295 -0.04629632 -0.3340291
Moved 241.7336 340 248.8859 -0.04629632 -0.3578039
Moved 241.7482 340 243.3136 -0.04629632 -0.3721358
Moved 241.7643 340 236.3494 -0.04629632 -0.3900479
Moved 241.7799 340 231.1049 -0.04629632 -0.4035369
Moved 241.7949 340 229 -0.04629632 -0.4089506
Moved 241.8099 340 225.4346 -0.04629632 -0.4181209
Moved 241.8254 340 222.8722 -0.04629632 -0.4247115
Moved 241.8411 340 221.6476 -0.04629632 -0.4278612
Moved 241.8574 340 220.5 -0.04629632 -0.4308128
Stationary 241.8714 340 220.5 -0.04629632 -0.4308128
Moved 241.8875 340 219.7064 -0.04629632 -0.4328538
Stationary 241.9064 340 220 -0.04629632 -0.4320988
Moved 241.9185 341.4915 220 -0.04284372 -0.4320988
Moved 241.9323 343.5553 237.9989 -0.03806636 -0.3858053
Moved 241.948 347.1526 255.7628 -0.02973944 -0.3401163
Moved 241.9649 349.6932 275.1992 -0.02385825 -0.2901255
Moved 241.9792 352.2464 297.2178 -0.0179481 -0.2334934
Moved 241.9942 354.394 316.5462 -0.01297683 -0.1837804
Moved 242.01 356.7775 337.9979 -0.007459423 -0.1286064
Moved 242.0255 358.1676 355.1785 -0.004241715 -0.0844176
Moved 242.0408 360.9142 379.2278 0.002116263 -0.02256221
Moved 242.0559 361.7372 394.8459 0.004021227 0.01760769
Moved 242.0717 363.0182 412.2551 0.006986658 0.06238434
Moved 242.0879 364.2999 423.6995 0.009953578 0.09181952
Moved 242.1103 364 441.6016 0.009259283 0.1378642
Stationary 242.1208 364 441.6016 0.009259283 0.1378642
Moved 242.1319 364 448.1001 0.009259283 0.1545783
Moved 242.1489 364 453.3978 0.009259283 0.1682042
Moved 242.1657 364 459.9059 0.009259283 0.1849431
Moved 242.1794 364 463.6516 0.009259283 0.1945771
Moved 242.1955 364 466.8892 0.009259283 0.2029043
Moved 242.2103 364 470.6696 0.009259283 0.2126274
Moved 242.2259 364 471.5 0.009259283 0.2147633
Moved 242.2417 364 474 0.009259283 0.2211934
Moved 242.258 364 476 0.009259283 0.2263374
Stationary 242.2724 364 476.0306 0.009259283 0.2264162
Moved 242.2912 364 477.3397 0.009259283 0.229783
Stationary 242.3053 364 477.3397 0.009259283 0.229783
Moved 242.3178 365.9058 478.9058 0.01367092 0.2338112
Moved 242.3331 369.5647 480.1882 0.02214054 0.2371095
Moved 242.3491 377.8426 480 0.04130225 0.2366254
Moved 242.3645 385.5 480 0.05902777 0.2366254
Moved 242.3797 396.2495 480 0.08391102 0.2366254
Moved 242.3953 405.0484 480 0.1042787 0.2366254
Moved 242.4123 412.7387 480 0.1220803 0.2366254
Moved 242.4257 420 468 0.1388889 0.2057612
Moved 242.4413 423.5608 468.2928 0.1471315 0.2065143
Moved 242.457 427.3963 464.6036 0.15601 0.1970258
Moved 242.476 429.8283 463.5858 0.1616396 0.1944079
Moved 242.4879 432 461 0.1666667 0.1877571
Moved 242.5027 433 457.8688 0.1689814 0.1797037
Moved 242.5188 433.9929 452.0358 0.1712798 0.1647009
Moved 242.5341 434 445.6272 0.1712963 0.1482181
Moved 242.5495 434 432 0.1712963 0.1131687
Moved 242.5648 428.0556 413.9604 0.1575362 0.06677062
Moved 242.5801 422.5157 395.184 0.1447123 0.01847718
Moved 242.5959 414.5759 373.1317 0.1263331 -0.03824155
Moved 242.6123 409.5 354.5 0.1145834 -0.08616254
Moved 242.6261 404.6602 333.6406 0.10338 -0.1398133
Moved 242.6422 397.3307 308.1022 0.08641352 -0.2054986
Moved 242.6617 392.0569 292.1706 0.0742057 -0.2464748
Moved 242.6729 387 271 0.06250004 -0.300926
