a picture is worth many words
Moved 1776.216 331.2213 496.5929 -0.06661733 0.2793026
Moved 1776.232 316.5682 501.2098 -0.1005365 0.2911774
Moved 1776.247 299.9424 505.5144 -0.1390223 0.3022489
Moved 1776.262 286.5239 509.8254 -0.1700835 0.3133368
Moved 1776.28 275.6776 512.0461 -0.1951907 0.3190485
Moved 1776.293 265.0993 515.9669 -0.2196776 0.3291329
Moved 1776.309 255.5367 517.9233 -0.2418133 0.3341649
Moved 1776.324 248.1881 519.3624 -0.2588239 0.3378661
Moved 1776.34 244 520.5 -0.2685185 0.3407921
Ended 1776.356 244.5 521.5 -0.2673611 0.3433641
Candidates 1776.479 12 pursue pressure issue picture opposite pursuit pair prayer lecture predecessor portrait pitcher
Began 1778.079 324 420 -0.08333336 0.08230445
Stationary 1778.099 324 420 -0.08333336 0.08230445
Moved 1778.112 324 388.1635 -0.08333336 0.0004203624
Moved 1778.13 324 353.8246 -0.08333336 -0.08789965
Moved 1778.143 336.0482 300.6022 -0.05544389 -0.2247887
Ended 1778.159 342.5 266.5 -0.04050925 -0.3125
Accept 1778.219 3 picture
Began 1778.604 461 552 0.2337964 0.4218106
Stationary 1778.621 461 552 0.2337964 0.4218106
Stationary 1778.636 461 552 0.2337964 0.4218106
Stationary 1778.652 461 552 0.2337964 0.4218106
Stationary 1778.666 461 552 0.2337964 0.4218106
Stationary 1778.681 461 552 0.2337964 0.4218106
Moved 1778.698 449.188 552 0.2064538 0.4218106
Moved 1778.713 442.6269 541.2537 0.1912659 0.394171
Moved 1778.73 433.0535 536.4026 0.1691054 0.3816938
Moved 1778.744 418.141 524.0269 0.1345856 0.3498634
Moved 1778.76 401.0625 511.0469 0.09505202 0.3164785
Moved 1778.776 384.2767 496.8086 0.05619605 0.2798574
Moved 1778.791 365.2495 483.0958 0.0121517 0.2445879
Moved 1778.806 345.6483 467.5756 -0.03322144 0.2046697
Moved 1778.823 328.0139 453.1783 -0.07404178 0.1676396
Moved 1778.837 314.6023 444.0323 -0.1050874 0.1441161
Moved 1778.854 296.4865 431.2629 -0.147022 0.1112728
Moved 1778.869 282.6147 421.7431 -0.1791327 0.08678769
Moved 1778.885 268.3983 413.239 -0.2120409 0.06491511
Moved 1778.899 260.4723 407.3779 -0.2303881 0.04984007
Moved 1778.915 250.6166 401.6381 -0.2532023 0.03507728
Moved 1778.93 243.091 396.6546 -0.2706226 0.0222597
Moved 1778.945 237.3986 392.3189 -0.2837994 0.01110826
Moved 1778.961 230.3543 386.6835 -0.3001058 -0.003386211
Moved 1778.976 225.6937 383.4625 -0.3108942 -0.0116707
Moved 1778.992 220.1836 380.5918 -0.323649 -0.01905402
Moved 1779.007 216.0666 377.0667 -0.3331791 -0.02812083
Moved 1779.022 210.6215 369.4323 -0.3457836 -0.04775655
Ended 1779.037 210.6215 369.4323 -0.3457836 -0.04775655
Candidates 1779.174 12 is us its usa ita oa irs orfs pass id odds ours
Began 1779.651 308 470 -0.1203704 0.2109053
Moved 1779.67 308 480.3244 -0.1203704 0.2374598
Moved 1779.684 331.6251 534.1647 -0.06568268 0.3759378
Moved 1779.701 371.5348 615.0986 0.02670089 0.5841014
Ended 1779.716 467.2198 732.5377 0.2481941 0.8861564
Accept 1779.776 0 is
Began 1780.223 187 533 -0.4004629 0.3729423
Stationary 1780.241 187 533 -0.4004629 0.3729423
Stationary 1780.264 187 533 -0.4004629 0.3729423
Stationary 1780.275 187 533 -0.4004629 0.3729423
Stationary 1780.286 187 533 -0.4004629 0.3729423
Stationary 1780.301 187 533 -0.4004629 0.3729423
Stationary 1780.317 187 533 -0.4004629 0.3729423
Stationary 1780.332 187 533 -0.4004629 0.3729423
Moved 1780.348 200.7796 538.4624 -0.3685657 0.3869917
Moved 1780.364 210.9033 542.129 -0.3451312 0.3964223
Moved 1780.38 225.6726 546.1345 -0.3109431 0.4067245
Moved 1780.395 253.263 548.6886 -0.2470765 0.4132936
Moved 1780.41 270.5295 549 -0.2071075 0.4140946
Moved 1780.427 288.5 549 -0.1655093 0.4140946
Moved 1780.441 297.5386 549 -0.1445866 0.4140946
Moved 1780.456 324.0253 540.9094 -0.08327469 0.3932855
Moved 1780.471 346.7021 536.5745 -0.03078207 0.3821359
Moved 1780.488 364.4971 531.8644 0.01040985 0.3700216
Moved 1780.503 380.4269 528.0225 0.04728457 0.36014
Moved 1780.517 389.7893 525.1417 0.06895671 0.3527307
Moved 1780.534 413.5811 518.8547 0.1240304 0.3365605
Moved 1780.548 418.9079 516.6974 0.1363609 0.3310117
Stationary 1780.562 418.9079 516.6974 0.1363609 0.3310117
Moved 1780.577 450.049 509.6503 0.2084467 0.3128866
Moved 1780.594 464.2351 505.9478 0.2412849 0.3033635
Moved 1780.61 478.6496 503.0701 0.2746518 0.295962
Moved 1780.625 486.439 500.187 0.2926829 0.2885467
Moved 1780.641 495.0713 500 0.3126649 0.2880658
Moved 1780.656 501.9309 498 0.3285439 0.2829217
Moved 1780.672 507.4625 497.1075 0.3413482 0.2806261
Moved 1780.688 517.0375 495.7089 0.3635128 0.277029
Moved 1780.702 526.3914 493.2681 0.3851653 0.2707513
Moved 1780.717 535.0289 491.8285 0.4051596 0.2670485
Moved 1780.734 539.4521 492 0.4153985 0.2674896
Moved 1780.749 543.1035 490.9482 0.4238507 0.2647846
Moved 1780.765 547.4974 491 0.4340218 0.2649176
Moved 1780.78 547.7015 491 0.4344941 0.2649176
Moved 1780.794 549.0432 489.9568 0.4376 0.2622344
Stationary 1780.81 549.0432 489.9568 0.4376 0.2622344
Stationary 1780.827 549.0432 489.9568 0.4376 0.2622344
Moved 1780.839 549 488.9101 0.4375 0.2595423
Stationary 1780.856 549 488.9101 0.4375 0.2595423
Moved 1780.871 540.3763 489 0.4175378 0.2597736
Moved 1780.887 527.5 487.5 0.3877315 0.2559156
Moved 1780.903 505.8206 488 0.3375478 0.2572016
Moved 1780.927 452.8307 488 0.2148859 0.2572016
Moved 1780.94 429.8883 488 0.1617784 0.2572016
Stationary 1780.951 429.8883 488 0.1617784 0.2572016
Moved 1780.964 408.5 500 0.1122685 0.2880658
Moved 1780.98 390.4725 498.9213 0.07053822 0.2852913
Moved 1780.995 370.4641 499 0.02422253 0.2854938
Moved 1781.012 359.564 502.609 -0.001009256 0.2947763
Moved 1781.027 345.2259 504.9749 -0.03419926 0.3008613
Moved 1781.042 332.2771 506.4136 -0.06417344 0.3045618
Moved 1781.057 321.178 507.8527 -0.08986573 0.3082631
Moved 1781.072 310.962 508 -0.113514 0.3086419
Moved 1781.088 300.9077 509 -0.1367878 0.3112139
Moved 1781.103 293.1404 509 -0.1547675 0.3112139
Moved 1781.119 289.1694 509 -0.1639597 0.3112139
Moved 1781.134 282.173 509 -0.1801551 0.3112139
Moved 1781.149 277.5417 509 -0.1908756 0.3112139
Moved 1781.164 273.8252 509 -0.1994787 0.3112139
Moved 1781.179 269.939 509 -0.2084745 0.3112139
Moved 1781.195 267.0817 509 -0.2150887 0.3112139
Moved 1781.211 265.1968 509 -0.2194518 0.3112139
Moved 1781.228 264.0225 509 -0.2221701 0.3112139
Moved 1781.242 262.5881 509 -0.2254905 0.3112139
Moved 1781.258 261.149 509.8511 -0.2288219 0.3134029
Moved 1781.273 259.7162 510 -0.2321384 0.3137859
Moved 1781.289 258.273 510 -0.2354792 0.3137859
Moved 1781.304 258 511.1657 -0.2361111 0.3167841
Moved 1781.319 256.5 511 -0.2395834 0.3163579
Stationary 1781.335 256.5 511 -0.2395834 0.3163579
Moved 1781.349 256 512.1552 -0.2407407 0.3193292
Stationary 1781.365 256 512.1552 -0.2407407 0.3193292
Moved 1781.382 254.9682 513 -0.2431292 0.321502
Stationary 1781.396 254.9682 513 -0.2431292 0.321502
Moved 1781.411 255 514.3724 -0.2430556 0.3250318
Moved 1781.428 255 515.1711 -0.2430556 0.3270862
Moved 1781.442 255 516.5 -0.2430556 0.3305041
Moved 1781.458 255 517.5 -0.2430556 0.3330761
Moved 1781.474 255 518.1511 -0.2430556 0.3347506
Moved 1781.489 261.748 518 -0.2274351 0.3343621
Moved 1781.511 281.7254 518 -0.1811911 0.3343621
Stationary 1781.522 281.7254 518 -0.1811911 0.3343621
Moved 1781.535 292.4836 508.4559 -0.1562878 0.3098145
Moved 1781.551 303.993 503.0035 -0.1296458 0.2957908
Moved 1781.566 309.8151 500.0925 -0.1161689 0.2883036
Moved 1781.582 318.411 495.7945 -0.09627088 0.2772491
Moved 1781.598 325.5 491.5 -0.07986113 0.2662036
Moved 1781.612 331.7597 489.0961 -0.06537104 0.2600209
Moved 1781.628 337.5631 486.2184 -0.05193725 0.2526194
Moved 1781.643 340.4901 485.1699 -0.04516169 0.2499225
Moved 1781.658 344.8048 482.4634 -0.03517399 0.2429615
Moved 1781.675 347.8163 481.7279 -0.02820298 0.2410696
Moved 1781.688 352.4117 478.3922 -0.01756539 0.23249
Moved 1781.704 357.9705 473.0295 -0.004697989 0.2186973
Moved 1781.719 362.7143 465.2499 0.006283124 0.198688
Moved 1781.735 367.3906 456.2189 0.01710782 0.17546
Moved 1781.751 374.9124 437.8218 0.03451943 0.1281423
Moved 1781.765 381.0188 415.9187 0.04865458 0.07180728
Moved 1781.781 386.2393 403.4258 0.06073902 0.03967532
Moved 1781.798 395 372.5 0.08101851 -0.03986633
Moved 1781.813 399.7982 362.5045 0.09212542 -0.06557488
Moved 1781.828 404.1639 350.8962 0.1022313 -0.09543163
Ended 1781.843 411 341 0.1180555 -0.1208849
Candidates 1781.963 12 worth work with worn growth written storm trpeb superb wooden ruth truth
Began 1782.475 332 407 -0.06481484 0.04886827
Moved 1782.491 332 421.5196 -0.06481484 0.08621287
Moved 1782.506 332 455.5951 -0.06481484 0.1738556
Moved 1782.525 345.5928 496.8494 -0.03334994 0.2799623
Moved 1782.538 353 536.5 -0.01620372 0.3819444
Moved 1782.552 395.7408 602.1 0.08273343 0.5506687
Ended 1782.569 395.7408 602.1 0.08273343 0.5506687
Accept 1782.628 0 worth
Began 1783.276 495 249 0.3125 -0.3575103
Stationary 1783.293 495 249 0.3125 -0.3575103
Stationary 1783.308 495 249 0.3125 -0.3575103
Stationary 1783.323 495 249 0.3125 -0.3575103
Stationary 1783.338 495 249 0.3125 -0.3575103
Moved 1783.353 495 239.9861 0.3125 -0.3806943
Moved 1783.37 495 238.5468 0.3125 -0.3843963
Moved 1783.385 495 237.1074 0.3125 -0.3880982
Moved 1783.4 495 236.006 0.3125 -0.3909312
Moved 1783.416 480.6529 236 0.279289 -0.3909465
Moved 1783.432 449.263 256.0422 0.2066273 -0.3393977
Moved 1783.447 405.563 284.0884 0.10547 -0.2672625
Moved 1783.463 362.9827 317.8138 0.006904403 -0.18052
Moved 1783.478 325.6922 348.5898 -0.07941628 -0.1013636
Moved 1783.492 298.9087 369.5977 -0.1414151 -0.04733105
Moved 1783.508 277.6161 386.2347 -0.1907034 -0.00454051
Moved 1783.524 251.1652 404.9844 -0.2519325 0.04368401
Moved 1783.539 231.2745 416.6536 -0.2979758 0.07369751
Moved 1783.554 215.816 424.0818 -0.3337592 0.0928029
Moved 1783.572 199.9494 432.7549 -0.3704875 0.1151102
Moved 1783.585 190.6968 438.6019 -0.3919057 0.1301488
Moved 1783.601 181.9858 443.0071 -0.4120699 0.141479
Moved 1783.616 178 446.5 -0.4212963 0.1504629
Moved 1783.632 175.0964 447.9036 -0.4280177 0.154073
Moved 1783.646 172.3153 449.3423 -0.4344553 0.1577734
Stationary 1783.662 172.3153 449.3423 -0.4344553 0.1577734
Moved 1783.678 170.7829 451 -0.4380024 0.162037
Stationary 1783.693 171 451 -0.4375 0.162037
Moved 1783.709 180.9274 451 -0.41452 0.162037
Moved 1783.732 273.0576 405.8242 -0.2012554 0.04584402
Stationary 1783.743 273.0576 405.8242 -0.2012554 0.04584402
Moved 1783.755 323.3717 375.4698 -0.08478765 -0.03222775
Moved 1783.771 348.2264 355.3221 -0.02725363 -0.08404822
Moved 1783.786 369.3232 338.5415 0.02158135 -0.1272081
Moved 1783.801 389.5667 322.6262 0.06844143 -0.1681427
Moved 1783.817 405.2718 312.2097 0.1047958 -0.1949339
Moved 1783.833 422.45 301.9875 0.14456 -0.2212255
Moved 1783.847 430.281 297.7328 0.1626874 -0.2321688
Moved 1783.862 439.9371 294.2126 0.1850396 -0.2412228
Moved 1783.878 445.9021 291.549 0.1988476 -0.2480738
Moved 1783.892 448.3305 290 0.2044689 -0.2520577
Moved 1783.909 450.0968 290 0.2085573 -0.2520577
Moved 1783.926 451.5 290 0.2118056 -0.2520577
Stationary 1783.939 451.5 290 0.2118056 -0.2520577
Moved 1783.955 435.9578 330.7122 0.1758283 -0.1473453
Moved 1783.972 403.1284 394.8306 0.09983429 0.01756845
Moved 1783.986 383.4398 439.9738 0.0542588 0.1336773
Moved 1784.001 366.1741 476.0539 0.014292 0.226476
Moved 1784.017 351.6088 508.4606 -0.01942406 0.3098266
Moved 1784.032 339.7914 533.6934 -0.04677926 0.3747256
Moved 1784.047 333.8604 550.5582 -0.06050825 0.4181024
Moved 1784.062 332.147 573.6195 -0.06447459 0.4774163
Ended 1784.078 331.5 588.5 -0.06597221 0.5156891
Candidates 1784.214 12 many make name maker meant bent marble male manner menu bhante nearby
Began 1784.768 343 445 -0.03935183 0.1466049
Moved 1784.789 343 479.5481 -0.03935183 0.2354632
Moved 1784.811 368.153 582.4377 0.01887272 0.500097
Moved 1784.826 412.4018 639.1735 0.1213004 0.6460222
Ended 1784.838 428 657 0.1574074 0.6918722
Accept 1784.861 0 many
Began 1785.524 166 560 -0.4490741 0.4423867
Stationary 1785.543 166 560 -0.4490741 0.4423867
Stationary 1785.558 166 560 -0.4490741 0.4423867
Stationary 1785.573 166 560 -0.4490741 0.4423867
Stationary 1785.589 166 560 -0.4490741 0.4423867
Stationary 1785.603 166 560 -0.4490741 0.4423867
Moved 1785.621 174.8109 555.8882 -0.4286785 0.4318112
Moved 1785.636 192.7965 550.6407 -0.3870452 0.4183144
Moved 1785.651 218.0407 550 -0.3286094 0.4166666
Moved 1785.666 268.8392 548 -0.2110204 0.4115225
Moved 1785.682 318.4868 548 -0.09609546 0.4115225
Moved 1785.698 371.9906 548 0.02775609 0.4115225
Moved 1785.713 432.5526 548 0.1679458 0.4115225
Moved 1785.729 493.1385 560.244 0.3081909 0.4430142
Moved 1785.745 530.5 561.5 0.3946759 0.4462448
Moved 1785.76 530.5024 560 0.3946814 0.4423867
Moved 1785.775 537.6409 560 0.4112059 0.4423867
Moved 1785.789 542.3348 560 0.4220712 0.4423867
Moved 1785.805 544.2171 560 0.4264285 0.4423867
Moved 1785.821 545.652 560 0.4297501 0.4423867
Stationary 1785.836 546 560 0.4305556 0.4423867
Stationary 1785.851 546 560 0.4305556 0.4423867
Moved 1785.874 463.7204 536.7742 0.2400935 0.3826495
Stationary 1785.886 463.7204 536.7742 0.2400935 0.3826495
Moved 1785.898 423.781 531.1116 0.1476413 0.3680852
Moved 1785.912 393.6679 529.0878 0.07793496 0.3628799
Moved 1785.929 367.7535 527.653 0.01794795 0.3591897
Moved 1785.944 350.5307 527 -0.02191976 0.3575102
Moved 1785.959 336.9442 527 -0.05336995 0.3575102
Moved 1785.975 327.6494 527 -0.07488564 0.3575102
Moved 1785.991 316.3267 526.2211 -0.1010957 0.3555069
Moved 1786.006 306.4566 524.7795 -0.123943 0.3517991
Moved 1786.022 300.7068 525 -0.1372528 0.3523662
Moved 1786.036 294.6106 523.9026 -0.1513643 0.3495438
Moved 1786.052 289.8432 524 -0.1624001 0.3497942
Moved 1786.068 286.05 523.025 -0.1711805 0.3472865
Moved 1786.084 283.9064 523 -0.1761426 0.3472221
Moved 1786.099 280.9961 523 -0.1828794 0.3472221
Moved 1786.114 279.0591 522.0591 -0.1873631 0.3448022
Moved 1786.13 277.6206 522 -0.190693 0.3446501
Moved 1786.145 276.179 522 -0.1940301 0.3446501
Moved 1786.16 274.7402 522 -0.1973606 0.3446501
Moved 1786.175 273.3015 522 -0.2006909 0.3446501
Moved 1786.191 272.5 522 -0.2025463 0.3446501
Moved 1786.207 271.881 522 -0.2039792 0.3446501
Moved 1786.222 270.5 522 -0.2071759 0.3446501
Moved 1786.244 269.4115 522 -0.2096957 0.3446501
Stationary 1786.255 269.4115 522 -0.2096957 0.3446501
Moved 1786.268 268.5 522 -0.2118056 0.3446501
Moved 1786.284 267.7675 522 -0.2135011 0.3446501
Stationary 1786.299 267.7675 522 -0.2135011 0.3446501
Moved 1786.314 266.9981 522 -0.2152821 0.3446501
Stationary 1786.331 267 522 -0.2152778 0.3446501
Moved 1786.345 266.1163 522 -0.2173233 0.3446501
Moved 1786.361 265.5 522 -0.21875 0.3446501
Moved 1786.376 266 522 -0.2175926 0.3446501
Moved 1786.391 264.8012 522 -0.2203676 0.3446501
Stationary 1786.407 265 522 -0.2199074 0.3446501
Stationary 1786.423 265 522 -0.2199074 0.3446501
Moved 1786.436 263.8578 522 -0.2225513 0.3446501
Stationary 1786.452 263.8578 522 -0.2225513 0.3446501
Stationary 1786.468 263.8578 522 -0.2225513 0.3446501
Stationary 1786.487 264 522 -0.2222222 0.3446501
Stationary 1786.498 264 522 -0.2222222 0.3446501
Moved 1786.513 262.6271 522 -0.2254002 0.3446501
Stationary 1786.531 262.6271 522 -0.2254002 0.3446501
Moved 1786.545 263 518.3875 -0.2245371 0.3353588
Moved 1786.561 263 505.9534 -0.2245371 0.3033781
Moved 1786.577 268.4171 478.3919 -0.2119974 0.2324894
Moved 1786.598 275.3116 414.1633 -0.1960381 0.06729244
Stationary 1786.609 275.3116 414.1633 -0.1960381 0.06729244
Moved 1786.623 277.0945 392.5828 -0.1919109 0.01178694
Moved 1786.638 277 380.3753 -0.1921296 -0.01961092
Moved 1786.654 278 367.6563 -0.1898148 -0.0523243
Moved 1786.67 278 358.6741 -0.1898148 -0.07542676
Moved 1786.685 278 353.0605 -0.1898148 -0.08986508
Moved 1786.699 278 350.1315 -0.1898148 -0.09739856
Moved 1786.716 278 347.2759 -0.1898148 -0.104743
Moved 1786.731 278 345.1857 -0.1898148 -0.110119
Moved 1786.746 278 344.0389 -0.1898148 -0.1130687
Moved 1786.761 268.2845 344 -0.2123043 -0.1131688
Moved 1786.777 255.9269 351.4235 -0.24091 -0.09407553
Moved 1786.791 242.6362 360.5759 -0.2716755 -0.0705354
Ended 1786.807 230 364 -0.3009259 -0.06172839
Candidates 1786.928 12 words word quoted quotes reported reports writers errors weird writes reporters retired
Began 1787.698 303 386 -0.1319445 -0.005144111
Moved 1787.717 303 402.808 -0.1319445 0.03808646
Moved 1787.733 322.8037 458.7984 -0.08610253 0.1820946
Ended 1787.748 359.4009 551.4299 -0.001386702 0.4203444
Accept 1787.763 0 words
PhraseEnd 1788.67
