exercise is good for the mind
Moved 2189.11 357 388.5899 -0.006944438 0.001517166
Moved 2189.125 355.8562 384.5687 -0.009592076 -0.008825373
Moved 2189.14 356 381.2524 -0.009259283 -0.01735491
Moved 2189.155 354.9817 376.9451 -0.01161645 -0.02843354
Moved 2189.171 355 372.6161 -0.01157408 -0.03956775
Moved 2189.187 353.6144 368.4578 -0.01478141 -0.05026287
Moved 2189.201 353.0329 362.1644 -0.01612763 -0.06644967
Moved 2189.217 353 357.7825 -0.01620372 -0.07771998
Moved 2189.233 351.1554 354.4661 -0.0204737 -0.08624967
Moved 2189.247 351 350.1718 -0.02083332 -0.09729479
Moved 2189.263 350 345.8532 -0.02314816 -0.1084024
Moved 2189.279 348.8415 341.5245 -0.02582982 -0.1195357
Moved 2189.295 347.7947 339.5894 -0.028253 -0.1245128
Moved 2189.311 347.2864 332.8594 -0.02942954 -0.1418227
Moved 2189.325 345.8477 326.2382 -0.03276005 -0.1588524
Moved 2189.341 344.409 316.4537 -0.03609036 -0.1840182
Moved 2189.356 342.9731 305.785 -0.03941407 -0.2114583
Moved 2189.371 340.0629 292.3146 -0.04615063 -0.2461046
Moved 2189.387 336.2934 276.1737 -0.05487631 -0.2876191
Moved 2189.402 335.0075 266.0673 -0.05785306 -0.3136129
Moved 2189.417 333.5713 251.7126 -0.06117766 -0.3505334
Moved 2189.434 331.1326 242.9282 -0.06682266 -0.373127
Moved 2189.448 329.6975 235.4878 -0.07014459 -0.392264
Moved 2189.463 328.2559 226.2793 -0.0734818 -0.4159484
Moved 2189.479 326.8163 219.0814 -0.07681414 -0.4344614
Moved 2189.493 326.3798 211.8988 -0.07782464 -0.4529352
Moved 2189.51 325.185 206.7399 -0.08059035 -0.466204
Moved 2189.526 325 201.2218 -0.08101851 -0.4803967
Moved 2189.54 324.3633 198.7267 -0.08249228 -0.4868141
Moved 2189.556 324 195.8555 -0.08333336 -0.494199
Moved 2189.571 324 194.5 -0.08333336 -0.4976852
Moved 2189.587 324 193.047 -0.08333336 -0.5014224
Moved 2189.602 324 192.5 -0.08333336 -0.5028292
Moved 2189.617 324 191.6261 -0.08333336 -0.505077
Moved 2189.634 324 191.0643 -0.08333336 -0.5065218
Moved 2189.651 324 190.5 -0.08333336 -0.5079733
Stationary 2189.666 324 190.5 -0.08333336 -0.5079733
Moved 2189.679 324 191 -0.08333336 -0.5066873
Stationary 2189.695 324 191 -0.08333336 -0.5066873
Moved 2189.709 324 202.4749 -0.08333336 -0.4771737
Moved 2189.728 324 217 -0.08333336 -0.4398148
Moved 2189.747 324 242.7919 -0.08333336 -0.3734778
Stationary 2189.758 324 242.7919 -0.08333336 -0.3734778
Moved 2189.772 331.5156 262.6713 -0.0659362 -0.3223475
Moved 2189.788 332 276.5771 -0.06481484 -0.2865816
Moved 2189.802 333.3877 289.4892 -0.06160254 -0.2533714
Moved 2189.818 335.8308 302.4776 -0.05594711 -0.2199651
Moved 2189.834 337.2619 315.357 -0.05263448 -0.1868392
Moved 2189.849 337 319.4245 -0.05324075 -0.1763773
Moved 2189.865 338 337.371 -0.05092591 -0.1302187
Moved 2189.88 339.2506 347.754 -0.04803106 -0.1035134
Moved 2189.895 339 357.572 -0.04861111 -0.07826158
Moved 2189.91 339 366.8112 -0.04861111 -0.05449821
Moved 2189.926 339 377.444 -0.04861111 -0.02715036
Moved 2189.941 339 385.0635 -0.04861111 -0.007552825
Moved 2189.957 339 390.3626 -0.04861111 0.006076671
Moved 2189.973 339 397.5 -0.04861111 0.02443408
Moved 2189.987 339 400.9567 -0.04861111 0.03332487
Moved 2190.003 339 406.6051 -0.04861111 0.04785255
Moved 2190.019 339 409.5484 -0.04861111 0.0554228
Moved 2190.034 339 411.2817 -0.04861111 0.05988093
Moved 2190.049 339 413.4442 -0.04861111 0.06544285
Moved 2190.063 339 414.8916 -0.04861111 0.06916556
Moved 2190.079 339 415.5 -0.04861111 0.07073037
Moved 2190.095 339 417.7363 -0.04861111 0.07648224
Moved 2190.111 339 418.5 -0.04861111 0.07844638
Moved 2190.127 339 419.6138 -0.04861111 0.08131121
Moved 2190.143 339 420.5 -0.04861111 0.08359041
Moved 2190.156 339 421.2439 -0.04861111 0.08550376
Moved 2190.173 339 422.5 -0.04861111 0.08873452
Moved 2190.187 339 423.0152 -0.04861111 0.09005962
Moved 2190.202 339 424.4683 -0.04861111 0.09379701
Moved 2190.218 339 425 -0.04861111 0.09516452
Moved 2190.234 339 426.3489 -0.04861111 0.09863386
Moved 2190.25 339 427 -0.04861111 0.1003086
Moved 2190.264 339 428.2207 -0.04861111 0.1034483
Stationary 2190.281 339 428.2207 -0.04861111 0.1034483
Moved 2190.294 332 428.7278 -0.06481484 0.1047526
Moved 2190.311 332 429.5 -0.06481484 0.1067386
Moved 2190.326 331 429.6064 -0.06712963 0.1070123
Moved 2190.342 331 430.5 -0.06712963 0.1093106
Moved 2190.356 329.7586 430 -0.07000317 0.1080246
Stationary 2190.372 329.7586 430 -0.07000317 0.1080246
Moved 2190.387 328.6266 430 -0.07262369 0.1080246
Moved 2190.403 327.7975 430 -0.07454285 0.1080246
Stationary 2190.418 327.7975 430 -0.07454285 0.1080246
Moved 2190.438 326.6266 430 -0.07725333 0.1080246
Stationary 2190.453 326.6266 430 -0.07725333 0.1080246
Moved 2190.464 325.9434 430 -0.07883469 0.1080246
Stationary 2190.485 325.9434 430 -0.07883469 0.1080246
Stationary 2190.497 326 430 -0.07870371 0.1080246
Moved 2190.511 326 422.4192 -0.07870371 0.08852667
Moved 2190.527 326 409.5856 -0.07870371 0.0555184
Moved 2190.543 326 397.3475 -0.07870371 0.02404181
Moved 2190.557 326 388.4408 -0.07870371 0.001133656
Moved 2190.574 326 378.3696 -0.07870371 -0.02476971
Moved 2190.589 326 371.0705 -0.07870371 -0.04354304
Moved 2190.605 326 365.7107 -0.07870371 -0.05732854
Moved 2190.62 326 363.0636 -0.07870371 -0.06413699
Moved 2190.635 326 360.2054 -0.07870371 -0.07148828
Moved 2190.65 326 358.1639 -0.07870371 -0.07673883
Stationary 2190.665 326 358 -0.07870371 -0.07716057
Moved 2190.682 326 356.5 -0.07870371 -0.0810186
Stationary 2190.697 326 356.5 -0.07870371 -0.0810186
Stationary 2190.71 326 356.5 -0.07870371 -0.0810186
Moved 2190.727 331.4067 357 -0.06618818 -0.07973259
Moved 2190.743 335.2449 357 -0.05730346 -0.07973259
Moved 2190.758 337.1374 357 -0.05292276 -0.07973259
Moved 2190.776 340.014 364.0491 -0.04626378 -0.06160226
Moved 2190.791 344.3251 368.3251 -0.03628448 -0.05060431
Moved 2190.804 350.5153 371.6365 -0.02195537 -0.04208733
Moved 2190.819 356.2701 375.9526 -0.008633931 -0.03098601
Moved 2190.835 362.5 378 0.005787015 -0.02572024
Moved 2190.85 369.1588 382.4952 0.02120077 -0.01415841
Moved 2190.865 376.3417 388.0734 0.03782809 0.0001886156
Moved 2190.883 380.8315 390.4157 0.04822105 0.006213207
Moved 2190.897 385.4398 393.2932 0.05888839 0.01361419
Moved 2190.912 389.1764 395.5882 0.06753792 0.01951692
Moved 2190.928 392.0481 398.048 0.07418533 0.02584363
Moved 2190.943 393.4713 399.4713 0.07747988 0.02950437
Moved 2190.959 394.5809 399.5809 0.08004833 0.02978615
Moved 2190.974 395.5 400.5 0.08217593 0.03215016
Moved 2190.989 395 400 0.08101851 0.03086416
Stationary 2191.004 395 400 0.08101851 0.03086416
Stationary 2191.019 395 400 0.08101851 0.03086416
Stationary 2191.034 395 400 0.08101851 0.03086416
Stationary 2191.051 395 400 0.08101851 0.03086416
Moved 2191.066 387.1138 400 0.06276339 0.03086416
Moved 2191.082 381.7994 394.1317 0.05046159 0.01577075
Moved 2191.102 376.311 388.4832 0.03775686 0.00124272
Moved 2191.114 370.3129 381.6984 0.02387246 -0.01620799
Moved 2191.127 362.7079 372.6495 0.006268322 -0.03948188
Moved 2191.143 353.5602 358.5946 -0.01490697 -0.07563123
Moved 2191.159 344.4046 341.8092 -0.03610044 -0.1188036
Moved 2191.174 337.679 326.251 -0.05166893 -0.1588194
Moved 2191.19 330.9832 304.4452 -0.06716863 -0.2149044
Moved 2191.206 327.122 281.0979 -0.07610654 -0.274954
Moved 2191.22 325.6187 259.2797 -0.07958646 -0.3310709
Moved 2191.236 326 239.8424 -0.07870371 -0.3810638
Moved 2191.251 326 221.8295 -0.07870371 -0.4273934
Moved 2191.266 337.8409 202.6079 -0.05129411 -0.4768315
Moved 2191.282 342.4496 193.1007 -0.04062588 -0.5012842
Moved 2191.297 347.9767 182.0465 -0.02783159 -0.5297157
Moved 2191.312 353.0495 173.901 -0.01608913 -0.5506662
Moved 2191.329 358.4839 166.3951 -0.003509472 -0.5699714
Moved 2191.343 361.6716 161.3284 0.003869534 -0.5830032
Moved 2191.359 363.9985 158.0031 0.009255706 -0.5915561
Moved 2191.377 366.8827 156.5586 0.01593212 -0.5952711
Moved 2191.391 369.2868 156 0.02149721 -0.5967079
Moved 2191.406 370.9528 156 0.02535363 -0.5967079
Moved 2191.421 372.3916 156 0.02868434 -0.5967079
Moved 2191.436 382.0252 175.7253 0.05098422 -0.545974
Moved 2191.451 393.1059 199.4751 0.07663399 -0.4848892
Moved 2191.467 410.0835 238.7089 0.1159341 -0.3839792
Moved 2191.483 425.5811 272.3058 0.1518081 -0.2975674
Moved 2191.499 439 296 0.1828703 -0.2366256
Moved 2191.513 451.3235 315.1789 0.211397 -0.1872971
Moved 2191.529 462.9495 334.6277 0.238309 -0.1372743
Moved 2191.544 471.4242 346.9949 0.2579265 -0.1054658
Moved 2191.561 480.0423 360.0706 0.2778758 -0.07183506
Moved 2191.575 484.3247 367.2079 0.2877887 -0.05347758
Moved 2191.59 489.646 376.4099 0.3001064 -0.02980997
Moved 2191.61 492.6407 384.9222 0.3070388 -0.007916281
Moved 2191.624 494 387.6348 0.3101851 -0.0009393495
Moved 2191.636 494 391.6949 0.3101851 0.009503423
Moved 2191.652 494 394.5724 0.3101851 0.01690421
Moved 2191.667 494 396.454 0.3101851 0.02174389
Moved 2191.682 485.8337 398.1666 0.2912817 0.02614861
Moved 2191.697 474.5626 398 0.2651913 0.02572008
Moved 2191.713 461.5767 398 0.2351313 0.02572008
Moved 2191.73 447.1658 398 0.2017726 0.02572008
Moved 2191.743 419.5643 385.3168 0.1378804 -0.006901148
Moved 2191.76 397.0291 376.6116 0.08571546 -0.02929114
Moved 2191.775 377.4832 367.491 0.04047046 -0.05274964
Moved 2191.791 357.8585 357.4293 -0.004957269 -0.07862852
Moved 2191.806 343.1874 348.7125 -0.03891796 -0.1010483
Moved 2191.823 331.2874 342.7357 -0.06646444 -0.1164206
Moved 2191.837 322.4867 339.1825 -0.08683642 -0.1255594
Moved 2191.853 312.498 333.5703 -0.1099582 -0.139994
Moved 2191.868 305.8244 331.4122 -0.1254065 -0.1455449
Moved 2191.885 302.5357 329.7679 -0.1330192 -0.149774
Moved 2191.898 300.3272 330 -0.1381314 -0.149177
Moved 2191.914 298.8812 330 -0.1414787 -0.149177
Stationary 2191.932 299 330 -0.1412037 -0.149177
Stationary 2191.948 299 330 -0.1412037 -0.149177
Moved 2191.959 307.2157 356.701 -0.1221859 -0.08050165
Moved 2191.978 322 383 -0.08796295 -0.01286016
Moved 2191.992 335.5331 407.0663 -0.05663623 0.04903872
Moved 2192.007 344.258 424.5159 -0.0364399 0.09391945
Moved 2192.025 355.886 443.1434 -0.009523033 0.1418296
Moved 2192.039 363.2599 456.2678 0.007546147 0.1755859
Moved 2192.053 368 464.5 0.01851857 0.1967592
Moved 2192.075 382 499.5 0.05092591 0.2867798
Ended 2192.086 382 499.5 0.05092591 0.2867798
Candidates 2192.24 12 exercise archer secure researcher secret watcher severe serve effect reserve sexy server
Began 2192.538 427 264 0.1550926 -0.31893
Stationary 2192.55 427 264 0.1550926 -0.31893
Stationary 2192.562 427 264 0.1550926 -0.31893
Moved 2192.575 427 292.2286 0.1550926 -0.2463256
Moved 2192.593 439.3941 336.0839 0.1837827 -0.1335292
Moved 2192.609 449.2412 384.7429 0.2065768 -0.008377302
Moved 2192.624 450.8365 405.774 0.2102698 0.04571506
Moved 2192.637 453.7225 423.3351 0.2169503 0.09088229
Ended 2192.653 453.7225 423.3351 0.2169503 0.09088229
Accept 2192.748 0 exercise
Began 2192.962 429 310 0.1597223 -0.2006174
Stationary 2192.978 429 310 0.1597223 -0.2006174
Stationary 2192.993 429 310 0.1597223 -0.2006174
Stationary 2193.009 429 310 0.1597223 -0.2006174
Moved 2193.024 437.4197 310 0.1792122 -0.2006174
Moved 2193.04 454.0419 310 0.2176896 -0.2006174
Moved 2193.055 469.7818 322.9124 0.2541245 -0.1674064
Moved 2193.071 492.0541 331.9622 0.3056808 -0.1441302
Moved 2193.084 507.0989 342.0685 0.3405067 -0.1181367
Moved 2193.101 525.5787 355.684 0.383284 -0.08311731
Moved 2193.116 537.0964 365.2094 0.4099454 -0.05861776
Moved 2193.132 547.23 373.9114 0.4334028 -0.03623609
Moved 2193.147 554.8395 382.6075 0.4510174 -0.01386964
Moved 2193.17 565.927 400.1387 0.4766829 0.03122102
Stationary 2193.181 565.927 400.1387 0.4766829 0.03122102
Moved 2193.193 568.6113 407.8339 0.4828966 0.05101318
Moved 2193.208 572.544 421.9948 0.492 0.08743498
Moved 2193.225 572 430.7539 0.4907407 0.1099636
Moved 2193.24 572 438.303 0.4907407 0.12938
Moved 2193.255 568.5707 443.9798 0.4828026 0.1439809
Moved 2193.27 561.2795 447.7903 0.4659248 0.1537816
Moved 2193.286 554.136 449.3728 0.449389 0.1578517
Moved 2193.302 544 449 0.4259259 0.156893
Moved 2193.317 522.3802 439.3091 0.3758801 0.1319679
Moved 2193.333 497.5535 427.437 0.318411 0.1014324
Moved 2193.347 462.1106 406.9108 0.2363672 0.04863888
Moved 2193.362 432.0309 388.6186 0.1667383 0.001590948
Moved 2193.378 404.5779 368.3853 0.1031896 -0.05044937
Moved 2193.393 380.744 351.058 0.04801859 -0.09501539
Moved 2193.408 362.5014 338.501 0.005790392 -0.1273124
Moved 2193.424 346.563 327.3378 -0.03110429 -0.1560243
Moved 2193.44 329.298 315.4894 -0.0710695 -0.1864984
Moved 2193.455 315.4707 306.4791 -0.103077 -0.2096732
Moved 2193.47 303.5027 299.2793 -0.1307807 -0.2281912
Moved 2193.486 294.7012 294.8506 -0.1511545 -0.2395819
Moved 2193.503 284.1202 288.5601 -0.1756477 -0.2557611
Moved 2193.518 275.445 284.2225 -0.1957292 -0.2669175
Ended 2193.532 269.4305 281.2153 -0.2096516 -0.2746521
Candidates 2193.668 12 his is joss kids good pass goods kiss odds hours pa oa
Began 2194.208 438 283 0.1805556 -0.2700618
Stationary 2194.228 438 283 0.1805556 -0.2700618
Stationary 2194.242 438 283 0.1805556 -0.2700618
Stationary 2194.256 438 283 0.1805556 -0.2700618
Moved 2194.271 413.662 283 0.1242176 -0.2700618
Moved 2194.287 388.022 283 0.06486584 -0.2700618
Moved 2194.303 352.913 283 -0.01640509 -0.2700618
Moved 2194.319 319.8934 283 -0.09283935 -0.2700618
Moved 2194.334 297.1271 283 -0.1455391 -0.2700618
Moved 2194.35 254.9604 283 -0.2431473 -0.2700618
Ended 2194.365 242.5 283 -0.2719907 -0.2700618
Accept 2194.44 1 is
Began 2194.949 399 282 0.09027779 -0.2726338
Stationary 2194.966 399 282 0.09027779 -0.2726338
Stationary 2194.981 399 282 0.09027779 -0.2726338
Stationary 2194.996 399 282 0.09027779 -0.2726338
Moved 2195.01 409.7029 282 0.115053 -0.2726338
Moved 2195.028 422.8879 299.1839 0.1455738 -0.2284365
Moved 2195.043 450.0877 317.5245 0.2085363 -0.1812641
Moved 2195.059 476.1235 339.2696 0.2688044 -0.1253355
Moved 2195.073 489.2288 349.3226 0.2991408 -0.0994789
Moved 2195.095 518.4227 366.3459 0.3667191 -0.05569466
Stationary 2195.106 518.4227 366.3459 0.3667191 -0.05569466
Moved 2195.12 530.6309 373.5193 0.3949788 -0.03724471
Moved 2195.135 542.1534 383.0093 0.4216515 -0.0128363
Moved 2195.15 550.3622 389.9528 0.4406531 0.005022528
Moved 2195.167 556.096 395.072 0.4539259 0.01818908
Moved 2195.182 559.2092 398.2092 0.4611323 0.02625803
Moved 2195.198 561.0682 401.0682 0.4654356 0.03361156
Moved 2195.213 562 402.9728 0.4675925 0.03851031
Moved 2195.231 563.4156 403 0.4708695 0.03858017
Moved 2195.243 564 404.8508 0.4722223 0.04334041
Moved 2195.258 564 406.2928 0.4722223 0.04704934
Moved 2195.273 565 406.7278 0.474537 0.0481682
Moved 2195.289 565 407.8824 0.474537 0.05113794
Moved 2195.305 565 409.2725 0.474537 0.05471323
Moved 2195.321 565 410 0.474537 0.05658428
Moved 2195.336 555.8234 410 0.4532948 0.05658428
Moved 2195.35 546.9025 410 0.4326448 0.05658428
Moved 2195.366 536.8516 410 0.4093788 0.05658428
Moved 2195.382 522.4005 398.3204 0.375927 0.02654417
Moved 2195.398 510.5 394.5 0.3483796 0.01671807
Moved 2195.418 493.1336 386.0719 0.3081796 -0.004959185
Moved 2195.43 478.7539 378.877 0.2748933 -0.02346463
Moved 2195.443 461.467 369.0669 0.2348773 -0.04869634
Moved 2195.459 445.6316 358.8564 0.1982212 -0.07495777
Moved 2195.474 433.3026 350.5351 0.169682 -0.09636043
Moved 2195.489 421.5577 341.9183 0.1424946 -0.118523
Moved 2195.504 411 335.5 0.1180555 -0.1350309
Moved 2195.52 401.4653 327.9722 0.09598444 -0.1543925
Moved 2195.536 391.8468 321.2312 0.07371942 -0.1717305
Moved 2195.551 381.5833 312.2142 0.04996131 -0.1949223
Moved 2195.568 371.5121 302.5121 0.02664844 -0.2198763
Moved 2195.583 364.5 297 0.01041671 -0.2340535
Moved 2195.598 356.3798 292.1899 -0.008380115 -0.2464253
Moved 2195.614 347.6815 285.0679 -0.02851501 -0.264743
Moved 2195.629 341.8193 281.5462 -0.042085 -0.2738009
Moved 2195.645 332.4229 276.2114 -0.06383583 -0.287522
Moved 2195.66 326.5557 273.2778 -0.0774174 -0.2950674
Moved 2195.675 321.5772 271.1924 -0.08894165 -0.3004311
Moved 2195.69 318.5074 269.7537 -0.09604777 -0.3041316
Ended 2195.706 315 270 -0.1041667 -0.303498
Candidates 2195.856 12 of good off god if odd goods odds is his food gods
Began 2196.322 444 242 0.1944444 -0.3755144
Stationary 2196.339 444 242 0.1944444 -0.3755144
Stationary 2196.352 444 242 0.1944444 -0.3755144
Stationary 2196.367 444 242 0.1944444 -0.3755144
Moved 2196.384 428.4325 242 0.1584085 -0.3755144
Moved 2196.399 410.7325 242 0.1174363 -0.3755144
Moved 2196.414 381.0599 242 0.04874985 -0.3755144
Moved 2196.429 348.4901 242 -0.02664333 -0.3755144
Moved 2196.445 324.9117 242 -0.0812228 -0.3755144
Moved 2196.46 289.7414 242 -0.1626357 -0.3755144
Moved 2196.478 274.8828 242 -0.1970306 -0.3755144
Ended 2196.492 265 242 -0.2199074 -0.3755144
Accept 2196.553 1 good
Began 2197.183 434 318 0.1712963 -0.1800412
Stationary 2197.2 434 318 0.1712963 -0.1800412
Stationary 2197.215 434 318 0.1712963 -0.1800412
Stationary 2197.232 434 318 0.1712963 -0.1800412
Moved 2197.246 417.4918 318 0.1330829 -0.1800412
Moved 2197.263 407.5443 318 0.1100563 -0.1800412
Moved 2197.284 393.5 318 0.07754634 -0.1800412
Stationary 2197.294 393.5 318 0.07754634 -0.1800412
Moved 2197.308 388.4705 318 0.06590386 -0.1800412
Moved 2197.325 383.5516 318 0.05451749 -0.1800412
Moved 2197.339 379.8357 318 0.04591594 -0.1800412
Moved 2197.355 377.9796 318 0.04161944 -0.1800412
Moved 2197.372 376.5409 318 0.03828903 -0.1800412
Moved 2197.386 376 318 0.03703703 -0.1800412
Stationary 2197.401 376 318 0.03703703 -0.1800412
Stationary 2197.416 376 318 0.03703703 -0.1800412
Moved 2197.432 386.0026 325.2747 0.06019125 -0.1613307
Moved 2197.447 405.8197 334.0656 0.1060642 -0.1387201
Moved 2197.462 430.0714 345.0357 0.1622023 -0.1105049
Moved 2197.479 449.9487 354.3609 0.2082145 -0.0865204
Moved 2197.492 472.3288 363.665 0.2600203 -0.06259
Moved 2197.508 488.1651 370.5296 0.2966785 -0.04493423
Moved 2197.524 498.511 374.6044 0.3206274 -0.0344537
Moved 2197.54 511.4706 381.1933 0.3506265 -0.01750703
Moved 2197.555 520.4648 387.3099 0.3714462 -0.00177509
Moved 2197.572 527.5 391.5 0.3877315 0.009002057
Moved 2197.591 531.8562 396.8082 0.3978153 0.02265491
Moved 2197.603 534.7975 398.3987 0.4046238 0.02674566
Moved 2197.616 535 400.8273 0.4050927 0.03299183
Moved 2197.632 535 401.9254 0.4050927 0.0358162
Moved 2197.648 535 403.3366 0.4050927 0.03944597
Moved 2197.663 535 404.785 0.4050927 0.04317115
Moved 2197.679 535 407.4304 0.4050927 0.04997528
Moved 2197.693 517.4222 413.9733 0.3644032 0.06680371
Moved 2197.709 500.8625 420.474 0.3260705 0.08352365
Moved 2197.726 482.5 429 0.2835648 0.1054526
Moved 2197.739 464.4692 431.1994 0.2418268 0.1111096
Moved 2197.756 444.7108 434.1719 0.1960898 0.1187547
Moved 2197.771 432.5 437 0.167824 0.1260288
Moved 2197.786 413.4737 438.9211 0.1237817 0.1309698
Moved 2197.802 398.9264 441.8147 0.09010742 0.1384122
Moved 2197.818 383.5618 443.6876 0.05454123 0.1432294
Moved 2197.833 367.9315 446.5579 0.01835992 0.1506118
Moved 2197.848 357.5 449 -0.005787015 0.156893
Moved 2197.867 342.9377 452.4187 -0.03949597 0.1656859
Ended 2197.88 328.4372 456.7689 -0.07306198 0.1768746
Candidates 2198 12 for fire die due show fort diet dow door future fur it
Began 2198.4 464 311 0.2407408 -0.1980453
Stationary 2198.418 464 311 0.2407408 -0.1980453
Stationary 2198.433 464 311 0.2407408 -0.1980453
Moved 2198.449 464 330.6956 0.2407408 -0.1473879
Moved 2198.464 464 355.7165 0.2407408 -0.08303387
Moved 2198.48 473.7845 379.1379 0.26339 -0.02279344
Moved 2198.495 477.0634 396.3806 0.2709802 0.02155504
Moved 2198.51 479.9413 404.8239 0.2776418 0.0432713
Ended 2198.525 482 414 0.2824074 0.06687239
Accept 2198.554 0 for
Began 2198.909 460 320 0.2314815 -0.1748972
Stationary 2198.927 460 320 0.2314815 -0.1748972
Stationary 2198.941 460 320 0.2314815 -0.1748972
Stationary 2198.956 460 320 0.2314815 -0.1748972
Stationary 2198.977 460 320 0.2314815 -0.1748972
Moved 2198.988 460 340.5096 0.2314815 -0.1221463
Moved 2199.003 460 351.1689 0.2314815 -0.09473024
Moved 2199.018 460 364.139 0.2314815 -0.06137086
Moved 2199.033 460 378.3033 0.2314815 -0.02494019
Moved 2199.05 460 400.7444 0.2314815 0.03277873
Moved 2199.065 460 420.9824 0.2314815 0.0848311
Moved 2199.081 460 436.6147 0.2314815 0.1250379
Moved 2199.096 460 447.6799 0.2314815 0.1534977
Moved 2199.112 460 454.5 0.2314815 0.171039
Moved 2199.129 460 458.9334 0.2314815 0.1824418
Moved 2199.142 460 462.0825 0.2314815 0.1905412
Moved 2199.157 460 465.4848 0.2314815 0.1992921
Moved 2199.174 460 466.9236 0.2314815 0.2029927
Moved 2199.188 460 468.3585 0.2314815 0.2066832
Moved 2199.204 460 469.7925 0.2314815 0.2103717
Moved 2199.22 460 470.5 0.2314815 0.2121912
Moved 2199.24 460 471 0.2314815 0.2134772
Stationary 2199.251 460 471 0.2314815 0.2134772
Stationary 2199.265 460 471 0.2314815 0.2134772
Moved 2199.283 460 457.6625 0.2314815 0.1791729
Moved 2199.297 470.9344 442.9722 0.2567926 0.1413893
Moved 2199.313 477.6261 422.5796 0.2722827 0.08893915
Moved 2199.328 484.8339 401.4706 0.2889674 0.03464647
Moved 2199.344 492.0535 382.6608 0.3056794 -0.01373252
Moved 2199.359 497.5 368.5 0.318287 -0.0501544
Moved 2199.374 504.7177 352.6776 0.3349946 -0.09084999
Moved 2199.389 511.8721 338.2558 0.3515557 -0.1279429
Moved 2199.405 516.4445 329.1111 0.3621399 -0.1514632
Moved 2199.42 520.7731 321.7115 0.3721599 -0.1704951
Moved 2199.435 523.3856 317.2288 0.3782075 -0.1820248
Moved 2199.451 525.1315 312.6053 0.382249 -0.1939163
Moved 2199.466 528 310 0.3888889 -0.2006174
Moved 2199.489 527 307 0.3865741 -0.2083334
Stationary 2199.5 527 307 0.3865741 -0.2083334
Moved 2199.512 527 306 0.3865741 -0.2109054
Stationary 2199.528 527 306 0.3865741 -0.2109054
Moved 2199.543 506.5785 306 0.3393022 -0.2109054
Moved 2199.558 485.777 327.8153 0.2911505 -0.154796
Moved 2199.575 462.946 342.1588 0.2383009 -0.1179045
Moved 2199.59 446.66 355.005 0.2006019 -0.08486374
Moved 2199.605 422.0808 368.7515 0.1437055 -0.04950747
Moved 2199.62 401.7529 383.0337 0.09665012 -0.01277351
Moved 2199.635 386.5591 394.2086 0.06147951 0.01596859
Moved 2199.651 375.7205 401.9139 0.03639003 0.03578684
