effort is what it will take
Moved 660.1155 356.6529 514.3471 -0.007747859 0.3249668
Moved 660.1375 359.5 512.5 -0.001157423 0.3202159
Stationary 660.1478 359.5 512.5 -0.001157423 0.3202159
Moved 660.1605 360.5 513 0.001157423 0.321502
Moved 660.1769 361.0256 511.9744 0.002374152 0.318864
Ended 660.1926 361 512 0.002314846 0.31893
Candidates 660.3602 12 effort white for sorry sort short door sport fort foot shirt dirty
Began 660.8088 423 389 0.1458333 0.002572016
Stationary 660.8235 423 389 0.1458333 0.002572016
Stationary 660.8387 423 389 0.1458333 0.002572016
Stationary 660.8542 423 389 0.1458333 0.002572016
Stationary 660.8695 423 389 0.1458333 0.002572016
Moved 660.8849 423 420.2292 0.1458333 0.08289392
Ended 660.9009 433 474 0.1689814 0.2211934
Accept 660.929 0 effort
Began 661.7771 566 583 0.4768519 0.5015431
Stationary 661.7972 566 583 0.4768519 0.5015431
Stationary 661.8102 566 583 0.4768519 0.5015431
Moved 661.8255 557.6367 583 0.4574923 0.5015431
Moved 661.8417 551.5276 583 0.4433511 0.5015431
Moved 661.8569 538.0941 574.0941 0.4122547 0.4786369
Moved 661.8724 522.1895 564.467 0.3754385 0.4538759
Moved 661.8872 504 557 0.3333333 0.4346707
Moved 661.9034 466.2541 534.6314 0.2459585 0.3771383
Moved 661.9194 430.2292 514.8741 0.1625676 0.3263223
Moved 661.9355 411.1786 500.8928 0.1184689 0.2903621
Moved 661.9486 393.4766 488.9844 0.07749201 0.2597334
Moved 661.9649 377.9042 479.6028 0.04144489 0.2356038
Moved 661.9802 363.9384 469.9568 0.009116629 0.2107943
Moved 661.9978 350.9205 459.8271 -0.02101729 0.1847404
Moved 662.0104 342.5658 454.7105 -0.04035696 0.1715804
Moved 662.0269 332.2522 448.1682 -0.06423096 0.1547534
Moved 662.0423 325.0374 443.8224 -0.08093198 0.1435762
Moved 662.0571 317.7665 439.3066 -0.09776264 0.1319614
Moved 662.0725 311.8584 435.1438 -0.111439 0.1212546
Moved 662.0883 307.819 432.546 -0.1207894 0.114573
Moved 662.1032 303.5029 429.6686 -0.1307803 0.1071722
Moved 662.1267 296.5574 426.2787 -0.1468579 0.09845333
Stationary 662.1384 296.5574 426.2787 -0.1468579 0.09845333
Moved 662.1502 292.5098 423.6732 -0.1562272 0.09175202
Moved 662.1647 290.79 422.395 -0.1602084 0.08846448
Moved 662.1803 287.9073 419.9072 -0.1668813 0.08206583
Moved 662.1968 286.5109 418.5109 -0.1701137 0.07847436
Moved 662.2099 283.1628 416.1628 -0.1778639 0.0724351
Moved 662.2269 280.9909 413.9908 -0.1828915 0.06684884
Moved 662.2451 276.665 412.555 -0.1929051 0.06315581
Moved 662.2583 274.2269 409.2269 -0.1985489 0.05459585
Moved 662.273 271.3418 407.6709 -0.2052273 0.05059383
Moved 662.2888 268.4619 405.2309 -0.2118938 0.04431811
Moved 662.3039 265.5761 403.788 -0.2185739 0.04060702
Moved 662.3198 261.6961 401.3481 -0.2275552 0.03433137
Moved 662.3338 259.3231 399.3231 -0.2330483 0.02912317
Moved 662.3498 256.557 396.557 -0.2394514 0.02200868
Moved 662.3646 253.6675 394.6675 -0.24614 0.01714899
Moved 662.3802 250.7748 392.8874 -0.2528361 0.01257041
Moved 662.3972 248 391.5 -0.2592593 0.009002057
Moved 662.4114 246.033 390.0165 -0.2638124 0.005186575
Moved 662.4276 243.1475 387.1475 -0.2704919 -0.002192823
Moved 662.4433 241.3472 386.3472 -0.2746593 -0.004251229
Moved 662.4579 239.0446 385.0223 -0.2799893 -0.007658593
Moved 662.473 237.5835 382.1671 -0.2833714 -0.01500228
Moved 662.4878 236.142 382 -0.2867084 -0.01543218
Ended 662.5049 234.6995 380.6995 -0.2900475 -0.01877718
Candidates 662.6408 12 is puts oa odds pa ps pass its id odd oops psa
Began 663.5354 401 349 0.09490739 -0.1003086
Stationary 663.5521 401 349 0.09490739 -0.1003086
Stationary 663.5663 401 349 0.09490739 -0.1003086
Stationary 663.581 401 349 0.09490739 -0.1003086
Stationary 663.6023 401 349 0.09490739 -0.1003086
Moved 663.6134 401 390.8484 0.09490739 0.007326259
Moved 663.629 414.5246 444.6229 0.1262143 0.145635
Ended 663.6447 421.3698 487.5883 0.1420596 0.2561427
Accept 663.7036 0 is
Began 664.3987 264 520 -0.2222222 0.3395061
Stationary 664.4149 264 520 -0.2222222 0.3395061
Stationary 664.4302 264 520 -0.2222222 0.3395061
Stationary 664.4457 264 520 -0.2222222 0.3395061
Stationary 664.4605 264 520 -0.2222222 0.3395061
Stationary 664.4758 264 520 -0.2222222 0.3395061
Stationary 664.4909 264 520 -0.2222222 0.3395061
Stationary 664.5068 264 520 -0.2222222 0.3395061
Stationary 664.5217 264 520 -0.2222222 0.3395061
Stationary 664.538 264 520 -0.2222222 0.3395061
Stationary 664.5547 264 520 -0.2222222 0.3395061
Stationary 664.5673 264 520 -0.2222222 0.3395061
Moved 664.5843 264 509.8896 -0.2222222 0.3135021
Moved 664.6002 264 506.3271 -0.2222222 0.3043392
Moved 664.6149 264 499.0143 -0.2222222 0.2855305
Moved 664.6303 264 494.7454 -0.2222222 0.2745508
Moved 664.6451 264 487.8836 -0.2222222 0.2569022
Moved 664.6607 264 481.1542 -0.2222222 0.2395942
Moved 664.6766 264 475.3522 -0.2222222 0.2246714
Moved 664.6915 264 470.5906 -0.2222222 0.2124243
Moved 664.7068 264 467.4179 -0.2222222 0.2042641
Moved 664.7224 264 464.5305 -0.2222222 0.1968375
Moved 664.7396 264 462.1922 -0.2222222 0.1908235
Moved 664.7606 264 459.2481 -0.2222222 0.1832513
Stationary 664.7709 264 459.2481 -0.2222222 0.1832513
Moved 664.7849 264 457.8087 -0.2222222 0.1795489
Moved 664.7997 264 456.3652 -0.2222222 0.1758365
Moved 664.815 264 454.9607 -0.2222222 0.172224
Moved 664.8306 264 453.5204 -0.2222222 0.1685195
Moved 664.8459 264 453 -0.2222222 0.167181
Moved 664.8612 264 450.9669 -0.2222222 0.1619518
Moved 664.8773 264 447.5956 -0.2222222 0.1532809
Moved 664.8917 264 441.5106 -0.2222222 0.1376301
Moved 664.9076 274.6939 431.6429 -0.1974678 0.1122501
Moved 664.9229 291.7538 417.797 -0.1579774 0.07663833
Moved 664.9388 313.4669 403.8332 -0.1077155 0.04072319
Moved 664.9543 328 395.5 -0.07407407 0.01929004
Moved 664.9695 343.2537 386.0172 -0.03876452 -0.005099763
Moved 664.9855 359.7699 375.8737 -0.0005326669 -0.03118907
Moved 665.0007 371.3386 370.0341 0.0262468 -0.04620862
Moved 665.0164 381.22 364.89 0.04912039 -0.05943926
Moved 665.0318 386.8902 363.5275 0.06224582 -0.06294392
Moved 665.0471 391.708 360.1946 0.07339816 -0.07151592
Moved 665.0623 394.6773 358.6614 0.08027146 -0.07545942
Moved 665.0785 396.6846 359 0.08491795 -0.07458848
Moved 665.0926 397.8913 357.1087 0.08771142 -0.079453
Moved 665.108 399.3272 354.3456 0.09103516 -0.08655964
Moved 665.1241 399 353.2347 0.09027779 -0.08941682
Moved 665.1453 399 349.3641 0.09027779 -0.09937223
Stationary 665.1565 399 349.3641 0.09027779 -0.09937223
Moved 665.1691 399 346.8462 0.09027779 -0.1058483
Moved 665.1852 381.0808 343.6401 0.04879812 -0.1140944
Moved 665.2011 352.0249 339.6694 -0.01846085 -0.1243071
Moved 665.2163 319.6234 337.901 -0.0934644 -0.1288555
Moved 665.233 281.5 338 -0.181713 -0.1286009
Moved 665.2477 247.4911 338 -0.2604374 -0.1286009
Moved 665.2646 221.4479 338 -0.3207224 -0.1286009
Moved 665.2784 200.1498 338 -0.3700235 -0.1286009
Moved 665.294 186.0302 338 -0.4027078 -0.1286009
Moved 665.3083 168.8089 338 -0.4425719 -0.1286009
Moved 665.3247 161.8039 338 -0.4587873 -0.1286009
Moved 665.3401 154.4736 338 -0.4757554 -0.1286009
Moved 665.355 149.7813 338 -0.4866174 -0.1286009
Moved 665.3696 145.4816 346.2095 -0.4965704 -0.1074858
Moved 665.3854 141.167 347.222 -0.5065579 -0.1048816
Moved 665.4 138.4314 348.7843 -0.5128904 -0.1008635
Moved 665.4158 135.698 350.151 -0.5192176 -0.09734832
Moved 665.4308 134.4169 352.5831 -0.5221831 -0.09109285
Moved 665.4468 132.9863 354.0137 -0.5254948 -0.08741323
Moved 665.4614 133 356.9077 -0.5254629 -0.0799701
Moved 665.4777 133 361.596 -0.5254629 -0.06791158
Moved 665.4938 133 372.7167 -0.5254629 -0.03930881
Moved 665.514 189.4494 426.1044 -0.394793 0.09800514
Stationary 665.525 189.4494 426.1044 -0.394793 0.09800514
Moved 665.5388 225.4693 453.4322 -0.3114136 0.1682926
Moved 665.5549 243.0804 463.2033 -0.2706472 0.1934241
Moved 665.5705 259.433 472.3271 -0.2327939 0.2168906
Moved 665.5862 271.2841 477.9816 -0.2053607 0.231434
Moved 665.6015 280.6012 482.3006 -0.1837935 0.2425426
Moved 665.6165 289 486.5 -0.1643519 0.2533436
Moved 665.6314 294.2695 488.3078 -0.152154 0.2579932
Moved 665.6474 301.474 492.2844 -0.1354769 0.268221
Moved 665.6628 308.5 498 -0.119213 0.2829217
Moved 665.6779 315.8885 502.9108 -0.1021099 0.2955525
Moved 665.6937 323.1026 507.2616 -0.08541057 0.3067426
Moved 665.7083 340.2527 519.6896 -0.04571125 0.3387076
Ended 665.7255 348 525.5 -0.0277778 0.3536522
Candidates 665.8453 12 what that ebay share debate agar senate webster teenager embassy shade rnase
Began 666.292 409 372 0.113426 -0.04115226
Stationary 666.311 409 372 0.113426 -0.04115226
Moved 666.3257 409 393.1766 0.113426 0.0133142
Moved 666.3411 429.6432 444.6081 0.1612112 0.1455969
Ended 666.3672 448 507 0.2037037 0.3060699
Accept 666.3995 0 what
Began 667.1249 556 564 0.4537037 0.4526748
Stationary 667.1438 556 564 0.4537037 0.4526748
Stationary 667.1586 556 564 0.4537037 0.4526748
Stationary 667.1724 556 564 0.4537037 0.4526748
Stationary 667.188 556 564 0.4537037 0.4526748
Moved 667.2041 549.7272 564 0.4391834 0.4526748
Moved 667.2192 541.736 555.4721 0.4206852 0.4307409
Moved 667.2352 534.5 551.5 0.4039352 0.4205247
Moved 667.2505 529.3928 549.0446 0.3921128 0.4142093
Moved 667.265 523.6469 545.8234 0.3788123 0.4059244
Moved 667.282 518 543 0.3657407 0.3986624
Moved 667.2968 512.1237 541.0309 0.3521381 0.393598
Moved 667.3114 506.3842 538.1921 0.3388524 0.3862965
Moved 667.3287 498.8027 536.1605 0.3213026 0.3810712
Moved 667.3434 491.5976 534.7195 0.304624 0.377365
Moved 667.3579 486.5281 533.7056 0.2928892 0.3747572
Moved 667.3739 480.6608 533 0.2793074 0.3729423
Moved 667.3891 476.1997 531.7332 0.2689808 0.3696841
Moved 667.405 471.8788 532 0.2589787 0.3703703
Moved 667.4196 466.404 532 0.2463055 0.3703703
Moved 667.4413 457.9046 532 0.2266311 0.3703703
Stationary 667.4519 457.9046 532 0.2266311 0.3703703
Moved 667.4648 452.6232 532 0.2144056 0.3703703
Moved 667.4808 442.1364 532 0.1901307 0.3703703
Moved 667.4967 430.1231 539.8906 0.1623221 0.3906649
Moved 667.5122 417.1383 542.8582 0.1322645 0.3982976
Moved 667.5281 398.5579 547.6105 0.08925448 0.4105209
Moved 667.5437 383.9186 550.6163 0.05536725 0.4182516
Moved 667.5578 368.2264 554.5052 0.01904259 0.4282541
Moved 667.5764 359.6779 555.9031 -0.0007455051 0.4318495
Moved 667.5912 352.4446 557.3111 -0.01748925 0.4354708
Moved 667.6044 344.7508 558.7498 -0.03529916 0.4391712
Moved 667.6194 338.0572 560.1885 -0.05079349 0.4428716
Moved 667.6335 332.4724 561 -0.06372134 0.4449587
Moved 667.649 327.7941 562.0687 -0.07455076 0.4477074
Moved 667.6645 322 562 -0.08796295 0.4475308
Moved 667.6804 319.5 562 -0.09375001 0.4475308
Stationary 667.6956 319.5 562 -0.09375001 0.4475308
Moved 667.7105 312.7465 563 -0.1093832 0.4501028
Moved 667.7264 308.5883 564 -0.1190085 0.4526748
Moved 667.7477 305.5146 564 -0.1261236 0.4526748
Moved 667.7584 304.2333 565 -0.1290897 0.4552468
Stationary 667.7726 304 565 -0.1296296 0.4552468
Ended 667.7883 302.5 566.5 -0.1331019 0.4591049
Candidates 667.9315 12 or put out poor our pr pot pitt pour pt port pit
Began 668.7721 418 414 0.1342593 0.06687239
Stationary 668.7964 418 414 0.1342593 0.06687239
Stationary 668.8082 418 414 0.1342593 0.06687239
Ended 668.8219 418 414 0.1342593 0.06687239
NextCandidatePanel 668.8649
Began 669.4183 424 352 0.1481481 -0.09259266
Stationary 669.4389 424 352 0.1481481 -0.09259266
Stationary 669.455 424 352 0.1481481 -0.09259266
Stationary 669.4698 424 352 0.1481481 -0.09259266
Ended 669.4839 424 352 0.1481481 -0.09259266
NextCandidatePanel 669.5293
Began 670.6869 417 369 0.1319444 -0.04886839
Stationary 670.704 417 369 0.1319444 -0.04886839
Stationary 670.7178 417 369 0.1319444 -0.04886839
Stationary 670.7321 417 369 0.1319444 -0.04886839
Stationary 670.7463 417 369 0.1319444 -0.04886839
Stationary 670.7633 417 369 0.1319444 -0.04886839
Ended 670.7783 417 369 0.1319444 -0.04886839
NextCandidatePanel 670.8391
Began 670.8696 413 366 0.1226852 -0.05658444
Stationary 670.888 413 366 0.1226852 -0.05658444
Stationary 670.9025 413 366 0.1226852 -0.05658444
Stationary 670.9171 413 366 0.1226852 -0.05658444
Ended 670.9316 413 366 0.1226852 -0.05658444
Cancel 670.9928
Began 671.8264 528 434 0.3888889 0.1183127
Stationary 671.8447 528 434 0.3888889 0.1183127
Stationary 671.8559 528 434 0.3888889 0.1183127
Stationary 671.872 528 434 0.3888889 0.1183127
Moved 671.8949 518.5876 434 0.3671009 0.1183127
Stationary 671.9059 518.5876 434 0.3671009 0.1183127
Moved 671.9186 506.2149 434 0.3384604 0.1183127
Moved 671.9349 491.3936 434 0.3041518 0.1183127
Moved 671.951 479.4799 434 0.2765737 0.1183127
Moved 671.9657 466.5 434 0.2465278 0.1183127
Moved 671.9811 452.3754 434 0.2138319 0.1183127
Moved 671.9963 439.4981 434 0.1840235 0.1183127
Moved 672.0126 426.932 434 0.1549352 0.1183127
Moved 672.0264 416.1114 434 0.1298874 0.1183127
Moved 672.0421 404.6364 434 0.103325 0.1183127
Moved 672.0578 396.1348 434 0.08364528 0.1183127
Moved 672.0724 384.016 434 0.05559246 0.1183127
Moved 672.0881 375.6926 434 0.03632535 0.1183127
Moved 672.1042 369.5868 434 0.0221916 0.1183127
Moved 672.1202 364.3707 434 0.01011739 0.1183127
Moved 672.1353 360.0416 434 9.62615E-05 0.1183127
Moved 672.1509 357.1581 434 -0.006578465 0.1183127
Moved 672.1722 350.0668 434 -0.02299353 0.1183127
Stationary 672.1837 350.0668 434 -0.02299353 0.1183127
Moved 672.1957 347.1589 434 -0.02972474 0.1183127
Moved 672.2114 343.279 434 -0.03870612 0.1183127
Moved 672.2276 337.8015 434 -0.05138546 0.1183127
Moved 672.2438 330.5572 439.1833 -0.06815473 0.1316441
Moved 672.2579 325.45 441 -0.07997696 0.1363167
Moved 672.2738 318.5 442.5 -0.0960648 0.1401748
Moved 672.2897 315.8704 442.7098 -0.1021519 0.1407146
Moved 672.3047 312.6962 443 -0.1094995 0.1414608
Moved 672.3204 310.408 443.592 -0.1147963 0.1429835
Moved 672.3353 308.9652 444 -0.118136 0.1440329
Moved 672.3516 307.5265 444 -0.1214665 0.1440329
Moved 672.3658 306.5 445.5 -0.1238426 0.1478908
Moved 672.3811 305.8229 446.1771 -0.12541 0.1496325
Ended 672.3961 306 447.3828 -0.125 0.1527335
Candidates 672.6517 12 of off lee le life like if light lift kid pd odd
Began 673.5693 426 372 0.1527777 -0.04115226
Stationary 673.5846 426 372 0.1527777 -0.04115226
Stationary 673.5979 426 372 0.1527777 -0.04115226
Stationary 673.6128 426 372 0.1527777 -0.04115226
Stationary 673.629 426 372 0.1527777 -0.04115226
Ended 673.6439 426 372 0.1527777 -0.04115226
Began 673.7043 412 371 0.1203704 -0.04372435
NextCandidatePanel 673.7043
Stationary 673.7234 412 371 0.1203704 -0.04372435
Stationary 673.7374 412 371 0.1203704 -0.04372435
Ended 673.7521 412 371 0.1203704 -0.04372435
Cancel 673.7966
Began 674.2302 497 441 0.3171296 0.1363167
Stationary 674.2465 497 441 0.3171296 0.1363167
Stationary 674.2668 497 441 0.3171296 0.1363167
Stationary 674.2775 497 441 0.3171296 0.1363167
Stationary 674.2932 497 441 0.3171296 0.1363167
Stationary 674.3094 497 441 0.3171296 0.1363167
Stationary 674.3253 497 441 0.3171296 0.1363167
Stationary 674.3391 497 441 0.3171296 0.1363167
Stationary 674.3525 497 441 0.3171296 0.1363167
Stationary 674.367 497 441 0.3171296 0.1363167
Stationary 674.3835 497 441 0.3171296 0.1363167
Moved 674.3998 483.6755 441 0.2862859 0.1363167
Moved 674.415 478.4736 441 0.2742443 0.1363167
Moved 674.4311 470.0761 441 0.2548058 0.1363167
Moved 674.4459 461.6745 441 0.2353577 0.1363167
Moved 674.4625 453.8414 441 0.2172253 0.1363167
Moved 674.4771 445.3054 451.2595 0.1974662 0.1627043
Moved 674.4929 433.9489 452.4432 0.1711779 0.1657488
Moved 674.5126 426.1945 455.3222 0.153228 0.1731537
Moved 674.5245 415.7769 458.2066 0.1291133 0.1805725
Moved 674.538 404.6214 461.0947 0.1032904 0.1880006
Moved 674.555 391.627 463.9718 0.07321069 0.1954006
Moved 674.5707 385.0992 464 0.05810012 0.1954732
Moved 674.5895 375.7101 466.0828 0.03636608 0.2008303
Moved 674.6019 367.0676 467.4887 0.01636028 0.2044462
Moved 674.6161 358.3511 467.9298 -0.003816982 0.2055807
Moved 674.6322 351.1545 469.3691 -0.02047559 0.2092826
Moved 674.6472 342.9348 470 -0.03950283 0.2109053
Moved 674.6622 335.8091 470 -0.05599747 0.2109053
Moved 674.6776 329.5 471.5 -0.07060184 0.2147633
Moved 674.6931 323.1678 471.7665 -0.08525983 0.2154486
Moved 674.7084 317.1429 473.2143 -0.09920622 0.2191725
Moved 674.7241 310.4068 473.6483 -0.1147991 0.2202887
Moved 674.746 301.5 475 -0.1354167 0.2237653
Stationary 674.7567 301.5 475 -0.1354167 0.2237653
Moved 674.7694 298.0601 475.97 -0.1433795 0.2262601
Moved 674.7858 295.174 476 -0.1500603 0.2263374
Stationary 674.8013 294.591 476 -0.1514096 0.2263374
Moved 674.8162 293.007 477 -0.1550763 0.2289094
Moved 674.832 293 478.4277 -0.1550926 0.2325815
Moved 674.8471 293 482.3757 -0.1550926 0.2427357
Ended 674.8619 293 483 -0.1550926 0.2443414
Candidates 675.0613 12 lee le jr let of life if kid like his kiss lift
Began 676.2925 451 391 0.2106482 0.007715971
Stationary 676.3097 451 391 0.2106482 0.007715971
Stationary 676.3244 451 391 0.2106482 0.007715971
Stationary 676.3423 451 391 0.2106482 0.007715971
Ended 676.3636 451 391 0.2106482 0.007715971
NextCandidatePanel 676.4175
Began 676.8937 421 360 0.1412037 -0.07201654
Stationary 676.9133 421 360 0.1412037 -0.07201654
Ended 676.928 421 360 0.1412037 -0.07201654
NextCandidatePanel 676.9704
Began 677.0176 414 368 0.125 -0.05144041
Stationary 677.0363 414 368 0.125 -0.05144041
Stationary 677.0502 414 368 0.125 -0.05144041
Stationary 677.0652 414 368 0.125 -0.05144041
Ended 677.0803 414 368 0.125 -0.05144041
Cancel 677.1411
Began 677.5553 500 499 0.324074 0.2854938
Stationary 677.5741 500 499 0.324074 0.2854938
Stationary 677.5958 500 499 0.324074 0.2854938
Stationary 677.6071 500 499 0.324074 0.2854938
Stationary 677.6199 500 499 0.324074 0.2854938
Stationary 677.6353 500 499 0.324074 0.2854938
Moved 677.6519 489.7653 499 0.3003826 0.2854938
Moved 677.6666 488 499 0.2962963 0.2854938
Moved 677.6823 480.0597 499 0.277916 0.2854938
Moved 677.6991 472.687 499 0.2608496 0.2854938
Moved 677.7133 460.67 499 0.2330324 0.2854938
Moved 677.7294 447.7139 499 0.2030415 0.2854938
Moved 677.7446 432.1714 499 0.1670634 0.2854938
Moved 677.7601 413.673 499 0.1242431 0.2854938
Moved 677.774 397.8714 499 0.08766531 0.2854938
Moved 677.7924 389.0506 499 0.06724685 0.2854938
Moved 677.8123 373.2007 499 0.03055712 0.2854938
Moved 677.8227 363.0764 499 0.007121364 0.2854938
Moved 677.8387 357.5482 499 -0.005675504 0.2854938
Moved 677.853 350.4878 499 -0.02201895 0.2854938
Moved 677.8671 345.0351 499 -0.03464108 0.2854938
Moved 677.8825 338.0832 499 -0.05073334 0.2854938
Moved 677.8981 335.328 499 -0.05711119 0.2854938
Moved 677.913 329.0578 499 -0.07162546 0.2854938
Moved 677.9286 323.2894 499 -0.0849783 0.2854938
Moved 677.9476 319.525 499 -0.09369209 0.2854938
Moved 677.959 315.891 499 -0.1021041 0.2854938
Moved 677.9746 312.0018 499 -0.1111069 0.2854938
Moved 677.9931 309.124 499 -0.1177686 0.2854938
Moved 678.0059 305.942 499 -0.1251341 0.2854938
Moved 678.0276 302.0935 499 -0.1340428 0.2854938
Stationary 678.0405 302.0935 499 -0.1340428 0.2854938
Moved 678.0529 300.6548 499 -0.1373731 0.2854938
Moved 678.0672 299.5 499 -0.1400463 0.2854938
Moved 678.0829 298.8871 499 -0.1414652 0.2854938
Ended 678.0988 299 499 -0.1412037 0.2854938
Candidates 678.2817 12 or it our out poor port per pr pure pie pre pour
