that is a very odd question
Stationary 1017.453 522 512 0.375 0.31893
Stationary 1017.467 522 512 0.375 0.31893
Stationary 1017.483 522 512 0.375 0.31893
Stationary 1017.499 522 512 0.375 0.31893
Moved 1017.521 506.9891 512 0.3402525 0.31893
Stationary 1017.532 506.9891 512 0.3402525 0.31893
Moved 1017.545 497.6972 512 0.3187436 0.31893
Moved 1017.56 490.0325 512 0.3010012 0.31893
Moved 1017.577 468.9026 512 0.2520893 0.31893
Moved 1017.592 447.3812 501.6132 0.2022713 0.292215
Moved 1017.607 430.3066 496.1022 0.1627467 0.2780405
Moved 1017.624 404.2012 487.4504 0.1023176 0.2557881
Moved 1017.637 382.5878 478.8351 0.05228668 0.2336294
Moved 1017.653 364.5067 471.9641 0.0104321 0.215957
Moved 1017.669 348.8406 465.3603 -0.02583186 0.1989719
Moved 1017.684 327.5346 454.0851 -0.07515142 0.1699718
Moved 1017.7 312.1932 445.1963 -0.1106638 0.1471098
Moved 1017.715 296.1539 436.4476 -0.147792 0.1246079
Moved 1017.73 284.7767 430.5426 -0.1741279 0.1094202
Moved 1017.748 272.94 422.205 -0.2015277 0.08797579
Moved 1017.761 264.1305 416.2783 -0.2219202 0.07273207
Moved 1017.775 258.2734 412.0187 -0.2354781 0.06177655
Moved 1017.791 250.4359 406.6239 -0.2536207 0.04790098
Moved 1017.807 242 401 -0.2731481 0.03343609
Moved 1017.822 237.091 398.0455 -0.2845117 0.02583704
Moved 1017.838 231.314 393.7355 -0.2978843 0.01475161
Moved 1017.853 226.404 390.2693 -0.3092501 0.005836801
Moved 1017.868 220.9474 386.2106 -0.3218809 -0.004602518
Moved 1017.883 219 384 -0.3263889 -0.01028807
Moved 1017.899 214.3591 380.3591 -0.3371318 -0.0196526
Moved 1017.915 211.4752 377.4752 -0.3438075 -0.02707006
Moved 1017.93 208.5849 375.585 -0.3504978 -0.03193184
Moved 1017.945 206.8552 373.8552 -0.3545018 -0.03638067
Moved 1017.96 204.8488 373.4244 -0.3591463 -0.03748882
Moved 1017.976 202.9832 371.9832 -0.3634648 -0.04119543
Stationary 1017.99 202.9832 371.9832 -0.3634648 -0.04119543
Moved 1018.006 202 371 -0.3657407 -0.04372435
Ended 1018.023 202 371 -0.3657407 -0.04372435
Candidates 1018.176 12 is pass us oa pa its odds puts psa ps usa id
Began 1018.496 378 322 0.04166663 -0.1697531
Stationary 1018.517 378 322 0.04166663 -0.1697531
Stationary 1018.53 378 322 0.04166663 -0.1697531
Moved 1018.546 378 344.5 0.04166663 -0.1118828
Moved 1018.564 378 369.1005 0.04166663 -0.04860999
Moved 1018.578 378 395.3512 0.04166663 0.01890728
Moved 1018.593 378 431.0282 0.04166663 0.1106692
Moved 1018.608 378 445.3068 0.04166663 0.1473939
Moved 1018.623 378 456.3226 0.04166663 0.1757267
Ended 1018.639 378 461.5 0.04166663 0.1890431
Accept 1018.699 0 is
Began 1018.958 223 409 -0.3171296 0.05401234
Stationary 1018.985 223 409 -0.3171296 0.05401234
Stationary 1018.996 223 409 -0.3171296 0.05401234
Stationary 1019.007 223 409 -0.3171296 0.05401234
Stationary 1019.025 223 409 -0.3171296 0.05401234
Stationary 1019.041 223 409 -0.3171296 0.05401234
Moved 1019.054 213.1243 409 -0.33999 0.05401234
Moved 1019.07 210.6817 409 -0.3456441 0.05401234
Moved 1019.086 209.016 409 -0.3495 0.05401234
Moved 1019.101 206.1488 409 -0.3561372 0.05401234
Moved 1019.118 204.1327 409 -0.3608039 0.05401234
Moved 1019.131 202.6949 409 -0.3641323 0.05401234
Ended 1019.148 203 409 -0.3634259 0.05401234
Candidates 1019.347 12 as a s sa ass da sad dad ad add was ads
Began 1020.148 388 409 0.06481478 0.05401234
Stationary 1020.166 388 409 0.06481478 0.05401234
Stationary 1020.179 388 409 0.06481478 0.05401234
Stationary 1020.194 388 409 0.06481478 0.05401234
Moved 1020.21 374.1635 409 0.03278593 0.05401234
Moved 1020.227 352.7488 409 -0.01678517 0.05401234
Moved 1020.241 325.2359 409 -0.08047237 0.05401234
Moved 1020.257 298.7015 409 -0.1418947 0.05401234
Moved 1020.272 284.3614 409 -0.1750894 0.05401234
Moved 1020.288 258.3295 416 -0.2353484 0.07201634
Moved 1020.303 241.792 416 -0.2736295 0.07201634
Moved 1020.32 224.2968 416 -0.3141277 0.07201634
Ended 1020.335 215 416 -0.3356481 0.07201634
Accept 1020.391 1 a
Began 1020.778 363 340 0.006944438 -0.1234569
Stationary 1020.796 363 340 0.006944438 -0.1234569
Stationary 1020.81 363 340 0.006944438 -0.1234569
Stationary 1020.825 363 340 0.006944438 -0.1234569
Stationary 1020.841 363 340 0.006944438 -0.1234569
Stationary 1020.857 363 340 0.006944438 -0.1234569
Moved 1020.873 363 330.3488 0.006944438 -0.1482801
Moved 1020.888 363 323.5 0.006944438 -0.1658951
Moved 1020.904 370.6743 315.6286 0.024709 -0.1861406
Moved 1020.919 372.1157 307.3056 0.02804567 -0.2075473
Moved 1020.934 374.5641 300.1794 0.03371328 -0.2258761
Moved 1020.957 379.8611 285.8472 0.04597485 -0.2627388
Stationary 1020.969 379.8611 285.8472 0.04597485 -0.2627388
Moved 1020.981 381.8693 281.3922 0.05062332 -0.274197
Moved 1020.996 383.3672 278.2656 0.05409071 -0.2822387
Moved 1021.011 384 275.9885 0.0555556 -0.2880954
Moved 1021.026 384.9447 273.1107 0.0577423 -0.2954973
Moved 1021.041 385 271.6089 0.05787035 -0.2993599
Moved 1021.057 386 270.17 0.06018519 -0.3030608
Moved 1021.072 387.2692 268.7308 0.06312311 -0.3067625
Moved 1021.088 387 267.2871 0.06250004 -0.3104756
Moved 1021.103 387 265.8409 0.06250004 -0.3141953
Stationary 1021.12 387 265.8409 0.06250004 -0.3141953
Stationary 1021.133 387 265.8409 0.06250004 -0.3141953
Stationary 1021.15 387 266 0.06250004 -0.3137861
Moved 1021.165 382.2891 266 0.05159517 -0.3137861
Moved 1021.181 370.7838 278.3243 0.02496243 -0.2820876
Moved 1021.197 360.172 291.3066 0.0003980597 -0.2486971
Moved 1021.211 346.8616 307.8799 -0.03041288 -0.2060703
Moved 1021.228 335.1035 322.8683 -0.05763084 -0.1675199
Moved 1021.245 314.7487 346.1444 -0.1047485 -0.1076533
Moved 1021.259 299.3983 365.0932 -0.1402817 -0.05891674
Moved 1021.273 283.5267 384.1049 -0.1770216 -0.01001845
Moved 1021.288 271.92 400.36 -0.203889 0.03179016
Moved 1021.304 259.1874 417.4168 -0.2333625 0.07566043
Moved 1021.319 250.1402 433.7195 -0.254305 0.1175914
Moved 1021.334 243.8819 447.0598 -0.2687918 0.1519026
Moved 1021.349 239.4109 458.571 -0.2791415 0.1815098
Moved 1021.366 233.0701 475.433 -0.2938192 0.2248791
Moved 1021.381 229.8319 488.7563 -0.301315 0.2591469
Moved 1021.396 228.5 500 -0.3043981 0.2880658
Moved 1021.411 227.0356 508.751 -0.307788 0.3105735
Moved 1021.427 227 516.036 -0.3078704 0.3293106
Moved 1021.442 227 518.5 -0.3078704 0.335648
Moved 1021.458 227 521.8661 -0.3078704 0.3443058
Moved 1021.48 227 528.8163 -0.3078704 0.3621817
Stationary 1021.49 227 528.8163 -0.3078704 0.3621817
Moved 1021.504 227 531.5029 -0.3078704 0.3690918
Moved 1021.519 231.8962 534.6995 -0.2965365 0.3773134
Moved 1021.535 237.4145 538.4145 -0.2837628 0.3868684
Moved 1021.551 241.5 541 -0.2743055 0.3935184
Moved 1021.566 250.7653 544.162 -0.2528581 0.4016511
Moved 1021.582 262.2617 547.3154 -0.2262461 0.4097618
Moved 1021.598 274.1901 550.5986 -0.198634 0.4182061
Moved 1021.612 288.4884 553.0888 -0.1655362 0.424611
Moved 1021.628 303.8458 554 -0.1299865 0.4269547
Moved 1021.643 318.3227 554 -0.09647518 0.4269547
Moved 1021.659 332.7104 554 -0.06317024 0.4269547
Moved 1021.674 340.9591 554 -0.04407619 0.4269547
Moved 1021.689 359.0014 544.2219 -0.002311518 0.4018053
Moved 1021.705 371.9538 541.3436 0.02767076 0.3944022
Moved 1021.721 381.3377 538.475 0.04939278 0.387024
Moved 1021.734 391.3757 535.6069 0.07262886 0.3796473
Moved 1021.75 398.1974 534.3605 0.08841992 0.3764416
Moved 1021.767 406.4816 531.8395 0.1075963 0.3699574
Moved 1021.782 409.3393 530.8869 0.1142114 0.3675074
Moved 1021.797 413.7878 529.4041 0.1245087 0.3636935
Moved 1021.813 417.0753 527.9623 0.1321187 0.3599854
Ended 1021.831 422.8715 523.5964 0.1455358 0.348756
Candidates 1021.945 12 very betty bet better mary marry barry newt net neo veto cry
Began 1022.319 412 335 0.1203704 -0.1363169
Stationary 1022.336 412 335 0.1203704 -0.1363169
Stationary 1022.351 412 335 0.1203704 -0.1363169
Stationary 1022.366 412 335 0.1203704 -0.1363169
Moved 1022.382 412 360.7527 0.1203704 -0.07008038
Moved 1022.404 412 388.3333 0.1203704 0.0008572472
Moved 1022.415 419.8184 442.6675 0.1384685 0.1406058
Moved 1022.428 423.5943 476.8343 0.1472091 0.2284832
Moved 1022.443 426.8854 494.6078 0.1548274 0.2741969
Moved 1022.459 436.2938 526.3516 0.176606 0.3558426
Ended 1022.475 439 536.5 0.1828703 0.3819444
Accept 1022.534 0 very
Began 1022.747 510 492 0.3472221 0.2674896
Stationary 1022.769 510 492 0.3472221 0.2674896
Stationary 1022.782 510 492 0.3472221 0.2674896
Stationary 1022.797 510 492 0.3472221 0.2674896
Moved 1022.814 510 497.5752 0.3472221 0.2818291
Moved 1022.829 510 503.9767 0.3472221 0.2982938
Moved 1022.844 510 508.3383 0.3472221 0.3095121
Moved 1022.86 515.1846 511.9442 0.3592236 0.3187864
Moved 1022.876 519.8952 517.7379 0.3701278 0.333688
Moved 1022.89 522.8001 520.8001 0.3768522 0.341564
Moved 1022.905 524.8358 523.6715 0.3815642 0.3489493
Moved 1022.921 526.2659 526.5317 0.3848748 0.3563057
Moved 1022.937 527.7112 527.7112 0.3882205 0.3593396
Moved 1022.952 528 529.1509 0.3888889 0.3630424
Moved 1022.967 528 530.5 0.3888889 0.3665122
Moved 1022.982 529.5 531.5 0.3923611 0.3690843
Stationary 1022.998 529.5 531.5 0.3923611 0.3690843
Moved 1023.014 529 532 0.3912036 0.3703703
Stationary 1023.029 529 532 0.3912036 0.3703703
Moved 1023.05 529 533.491 0.3912036 0.3742051
Stationary 1023.06 529 533.491 0.3912036 0.3742051
Moved 1023.075 511.844 533 0.3514908 0.3729423
Moved 1023.092 498.0192 527.8807 0.3194889 0.3597755
Moved 1023.106 475.4746 512.9216 0.2673023 0.3213004
Moved 1023.121 452.0935 498.3084 0.2131794 0.283715
Moved 1023.137 429.582 482.7392 0.1610694 0.2436706
Moved 1023.152 406.2701 467.6688 0.1071068 0.2049095
Moved 1023.167 385.2648 452.9525 0.05848329 0.1670588
Moved 1023.183 368.7632 441.1005 0.02028515 0.1365754
Moved 1023.198 356.3474 432.8983 -0.008455217 0.115479
Moved 1023.213 343.3757 423.6255 -0.03848225 0.09162945
Moved 1023.229 331.5024 415.689 -0.06596669 0.07121643
Moved 1023.245 323 410 -0.08564815 0.05658428
Moved 1023.26 316.2881 405.1729 -0.1011849 0.04416878
Moved 1023.276 310.4802 402.2401 -0.1146292 0.03662572
Moved 1023.292 307.5329 400.1776 -0.1214517 0.03132094
Moved 1023.306 304.1523 399.0508 -0.129277 0.02842279
Moved 1023.322 302.6301 397.6301 -0.1328006 0.02476877
Moved 1023.338 299.3808 397 -0.1403221 0.02314815
Moved 1023.353 297.7526 395.7526 -0.1440912 0.01993964
Moved 1023.368 296.3124 396 -0.147425 0.02057605
Moved 1023.383 294.8719 394.8719 -0.1507595 0.01767461
Moved 1023.399 293.4321 395 -0.1540924 0.01800408
Moved 1023.415 292.5 395 -0.15625 0.01800408
Moved 1023.429 291.962 393.962 -0.1574953 0.01533438
Moved 1023.449 291.469 394 -0.1586365 0.01543206
Moved 1023.461 290.5 394 -0.1608796 0.01543206
Stationary 1023.476 290.5 394 -0.1608796 0.01543206
Moved 1023.491 289.7508 394 -0.1626138 0.01543206
Stationary 1023.506 289.7508 394 -0.1626138 0.01543206
Moved 1023.522 288.7506 394 -0.1649292 0.01543206
Stationary 1023.538 288.7506 394 -0.1649292 0.01543206
Moved 1023.552 287.8858 392.8857 -0.1669311 0.01256613
Stationary 1023.571 288 393 -0.1666667 0.01285996
Moved 1023.583 286.8685 393 -0.1692859 0.01285996
Stationary 1023.599 286.8685 393 -0.1692859 0.01285996
Ended 1023.614 287 393 -0.1689815 0.01285996
Candidates 1023.797 12 of off odd opioid if pd oops pig ps los pigs loss
Began 1024.723 354 393 -0.01388888 0.01285996
Stationary 1024.74 354 393 -0.01388888 0.01285996
Stationary 1024.753 354 393 -0.01388888 0.01285996
Stationary 1024.769 354 393 -0.01388888 0.01285996
Moved 1024.785 364.0844 393 0.009454588 0.01285996
Moved 1024.801 377.9545 393 0.04156142 0.01285996
Moved 1024.816 395.5134 393 0.08220702 0.01285996
Moved 1024.832 416.4154 393 0.1305912 0.01285996
Moved 1024.847 428.4661 393 0.1584864 0.01285996
Moved 1024.863 445.9374 388.6797 0.1989292 0.001748207
Moved 1024.884 465.4426 383.5115 0.24408 -0.01154464
Stationary 1024.894 465.4426 383.5115 0.24408 -0.01154464
Ended 1024.908 472 384 0.2592593 -0.01028807
Accept 1024.984 2 odd
Began 1025.353 283 524 -0.1782407 0.3497942
Stationary 1025.372 283 524 -0.1782407 0.3497942
Stationary 1025.386 283 524 -0.1782407 0.3497942
Stationary 1025.4 283 524 -0.1782407 0.3497942
Moved 1025.416 271.7173 524 -0.2043582 0.3497942
Moved 1025.432 264.6646 524 -0.2206839 0.3497942
Moved 1025.447 252.7538 524 -0.248255 0.3497942
Moved 1025.463 242.5703 524 -0.2718279 0.3497942
Moved 1025.478 235.556 524 -0.2880647 0.3497942
Moved 1025.494 224.666 524 -0.313273 0.3497942
Moved 1025.509 215.9488 524 -0.3334518 0.3497942
Moved 1025.525 206.8734 524 -0.3544598 0.3497942
Moved 1025.541 199.6327 524 -0.3712206 0.3497942
Moved 1025.555 193.894 524 -0.3845045 0.3497942
Moved 1025.573 191.5 524 -0.3900463 0.3497942
Moved 1025.586 188.9136 524 -0.3960333 0.3497942
Stationary 1025.602 188.9136 524 -0.3960333 0.3497942
Moved 1025.617 186.251 524 -0.4021967 0.3497942
Stationary 1025.638 185.8697 524 -0.4030795 0.3497942
Stationary 1025.648 185.8697 524 -0.4030795 0.3497942
Stationary 1025.664 186 524 -0.4027778 0.3497942
Stationary 1025.679 186 524 -0.4027778 0.3497942
Stationary 1025.695 186 524 -0.4027778 0.3497942
Moved 1025.709 186 532.0048 -0.4027778 0.3703825
Moved 1025.725 195.9658 535.718 -0.3797088 0.379933
Moved 1025.74 210.5293 540.0588 -0.3459969 0.3910976
Moved 1025.756 231.6352 542.7897 -0.2971408 0.3981215
Moved 1025.772 262.1011 545.4637 -0.2266178 0.4049993
Moved 1025.785 296.4104 545 -0.1471982 0.4038065
Moved 1025.803 323.2911 545 -0.08497437 0.4038065
Moved 1025.819 356.4129 533.9702 -0.008303474 0.3754376
Moved 1025.833 377.5514 530.3688 0.04062821 0.3661747
Moved 1025.849 398.4222 525.7156 0.08894026 0.3542066
Moved 1025.864 415.9117 518.3129 0.1294253 0.3351667
Moved 1025.879 429.799 513.067 0.1615718 0.3216743
Moved 1025.895 439.9438 508.7383 0.1850551 0.3105409
Moved 1025.911 443 507 0.1921296 0.3060699
Moved 1025.925 446.8642 504.1358 0.2010745 0.2987032
Moved 1025.941 448.3748 502.6252 0.2045713 0.2948179
Moved 1025.96 449 502.1865 0.2060185 0.2936894
Stationary 1025.973 449 502 0.2060185 0.2932098
Moved 1025.986 449 501 0.2060185 0.2906378
Moved 1026.001 449 499.8562 0.2060185 0.2876959
Moved 1026.017 435.5 500 0.1747686 0.2880658
Moved 1026.033 415.6527 497.2975 0.1288256 0.2811148
Moved 1026.047 388.2831 497 0.06547023 0.2803498
Moved 1026.063 359.8302 497 -0.0003931423 0.2803498
Moved 1026.08 333.4785 497 -0.06139239 0.2803498
Moved 1026.095 311.9828 497 -0.1111509 0.2803498
Moved 1026.111 294.0908 503.3637 -0.1525676 0.2967173
Moved 1026.127 280.7979 505.3558 -0.1833382 0.3018409
Moved 1026.14 272.0028 505 -0.2036972 0.3009258
Moved 1026.156 259.8164 506.8834 -0.2319064 0.3057699
Moved 1026.172 251.0877 508.3187 -0.2521118 0.3094616
Moved 1026.187 246.9378 508.7656 -0.2617181 0.310611
Moved 1026.203 244.7944 509 -0.2666796 0.3112139
Moved 1026.218 242.3538 510 -0.2723292 0.3137859
Moved 1026.234 240.914 510 -0.275662 0.3137859
Moved 1026.249 241 511.1736 -0.275463 0.3168045
Stationary 1026.264 241 511 -0.275463 0.3163579
Moved 1026.286 241 512.2544 -0.275463 0.3195843
Stationary 1026.297 241 512.2544 -0.275463 0.3195843
Stationary 1026.31 241 512.2544 -0.275463 0.3195843
Moved 1026.325 256.3139 502.3004 -0.240014 0.2939825
Moved 1026.341 263.1598 497.8402 -0.2241672 0.2825107
Moved 1026.357 267.7982 493.2018 -0.21343 0.2705807
Moved 1026.373 272.1096 484.7808 -0.20345 0.2489217
Moved 1026.388 274.8096 472.5233 -0.1972 0.2173952
Moved 1026.404 275 459.8056 -0.1967592 0.1846851
Moved 1026.419 275 448.1685 -0.1967592 0.1547542
Moved 1026.434 275 434.6539 -0.1967592 0.1199944
Moved 1026.448 265.3 424.4666 -0.2192131 0.09379249
Moved 1026.464 261.0658 415.1316 -0.2290144 0.06978286
Moved 1026.481 255.7114 404.4227 -0.2414089 0.04223941
Moved 1026.495 251.4586 397.9448 -0.2512534 0.02557801
Moved 1026.511 248.0895 392.179 -0.2590522 0.01074826
Moved 1026.528 245.2147 387.822 -0.2657068 -0.0004579599
Moved 1026.543 244.1647 386.1647 -0.2681372 -0.004720334
Moved 1026.557 242.727 384.727 -0.2714653 -0.008418275
Moved 1026.578 243 384 -0.2708333 -0.01028807
Stationary 1026.588 243 384 -0.2708333 -0.01028807
Stationary 1026.601 243 384 -0.2708333 -0.01028807
Stationary 1026.618 243 384 -0.2708333 -0.01028807
Stationary 1026.634 243 384 -0.2708333 -0.01028807
Moved 1026.648 248.3188 390.5008 -0.2585212 0.006432003
Moved 1026.664 258.1766 402.2061 -0.2357022 0.03653833
Moved 1026.681 268.268 413.7349 -0.2123426 0.06619041
Moved 1026.696 279.6136 430.2976 -0.1860797 0.1087901
Moved 1026.71 295.0264 449.0313 -0.1504018 0.1569733
Moved 1026.727 304.9368 460.3563 -0.1274612 0.1861014
Moved 1026.743 318.0792 475.8162 -0.09703884 0.2258645
Moved 1026.758 329.4469 488.7527 -0.07072479 0.2591376
Moved 1026.775 339.222 499.222 -0.04809717 0.2860648
Moved 1026.788 349.307 508.1203 -0.02475232 0.3089513
Moved 1026.803 360.5237 514.5142 0.001212259 0.3253966
Moved 1026.819 379.455 521.3059 0.04503478 0.342865
Moved 1026.834 399.9684 525.5937 0.09251933 0.3538931
Moved 1026.856 433.9036 528.0822 0.1710731 0.3602935
Stationary 1026.867 433.9036 528.0822 0.1710731 0.3602935
Moved 1026.881 451 528 0.2106482 0.3600822
Moved 1026.896 466.5472 528 0.2466372 0.3600822
Moved 1026.912 474.3178 528 0.2646246 0.3600822
Moved 1026.928 486.517 523.9806 0.2928633 0.3497443
Moved 1026.942 494.7194 519.0562 0.3118504 0.3370785
Moved 1026.958 500.5408 516.2296 0.3253258 0.3298086
Moved 1026.973 503.6394 514.1803 0.3324986 0.3245377
Moved 1026.988 506.519 511.481 0.3391643 0.3175951
Moved 1027.003 508.705 508.59 0.3442245 0.3101594
Moved 1027.02 509 504.6512 0.3449074 0.3000289
Moved 1027.035 509 495.5457 0.3449074 0.2766091
Moved 1027.05 503.7842 478.4802 0.3328337 0.2327165
Moved 1027.065 496.6051 462.9141 0.3162155 0.1926801
Moved 1027.081 489.331 447.1282 0.2993774 0.1520786
Moved 1027.096 482.1237 433.2227 0.2826939 0.1163136
Moved 1027.111 474.937 417.4614 0.2660578 0.07577503
Moved 1027.133 461.2431 392.4168 0.2343591 0.01136003
Stationary 1027.144 461.2431 392.4168 0.2343591 0.01136003
Moved 1027.157 452.5597 379.3395 0.2142585 -0.02227493
Moved 1027.173 439.2747 358.8412 0.1835062 -0.07499702
Moved 1027.188 429.0214 342.8907 0.1597717 -0.116022
Moved 1027.204 419.3592 331.1747 0.1374055 -0.1461557
Moved 1027.219 412.1689 320.8364 0.1207612 -0.172746
Moved 1027.235 405.5 313 0.1053241 -0.1929013
Moved 1027.25 402.0265 306.2831 0.09728342 -0.2101773
Moved 1027.266 398.6208 301.4312 0.08940002 -0.2226564
Moved 1027.28 395.7253 296.0879 0.08269737 -0.2363995
Moved 1027.296 392.8456 291.7684 0.07603148 -0.2475093
Moved 1027.313 391.5 289 0.07291664 -0.2546296
Moved 1027.327 390.0337 287.0674 0.06952246 -0.2596004
Moved 1027.342 388.5949 285.5948 0.06619185 -0.2633877
Ended 1027.358 389 285 0.06712963 -0.2649178
Candidates 1027.463 12 question equation reputation quotation repression restoration depression regression wisdom saturation repeating rotation
Began 1027.948 409 342 0.113426 -0.1183128
Stationary 1027.96 409 342 0.113426 -0.1183128
Stationary 1027.973 409 342 0.113426 -0.1183128
Stationary 1027.989 409 342 0.113426 -0.1183128
Moved 1028.004 409 374.1899 0.113426 -0.0355197
Moved 1028.021 409 406.9726 0.113426 0.04879775
Moved 1028.036 412.3976 447.5905 0.1212908 0.1532677
Moved 1028.051 419.7168 488.9466 0.1382333 0.2596363
Ended 1028.067 422 505.5 0.1435185 0.3022119
Accept 1028.142 0 question
PhraseEnd 1029.096
