we run the risk of failure
Stationary 1272.561 287 339 -0.1689815 -0.1260288
Stationary 1272.579 287 339 -0.1689815 -0.1260288
Stationary 1272.593 287 339 -0.1689815 -0.1260288
Stationary 1272.608 287 339 -0.1689815 -0.1260288
Stationary 1272.623 287 339 -0.1689815 -0.1260288
Moved 1272.639 295.1778 351.2667 -0.1500515 -0.09447875
Moved 1272.655 300.5858 362.1715 -0.137533 -0.06643138
Moved 1272.671 305.728 373.8015 -0.1256297 -0.03651882
Moved 1272.685 312.3882 388.7765 -0.1102124 0.001997065
Moved 1272.7 316.6987 399.8631 -0.1002346 0.030512
Moved 1272.716 319.856 406.4747 -0.09292588 0.04751715
Moved 1272.731 322.9925 412.9811 -0.08566558 0.06425186
Moved 1272.747 325.749 418.498 -0.07928475 0.07844132
Moved 1272.763 328.5053 424.0107 -0.07290433 0.09262002
Moved 1272.78 329.8362 428.3448 -0.06982356 0.1037674
Moved 1272.793 332.3133 432.4699 -0.06408965 0.1143773
Ended 1272.808 333 434 -0.06249999 0.1183127
Accept 1272.85 0 we
Began 1273.294 231 489 -0.2986111 0.2597736
Stationary 1273.305 231 489 -0.2986111 0.2597736
Stationary 1273.316 231 489 -0.2986111 0.2597736
Stationary 1273.331 231 489 -0.2986111 0.2597736
Stationary 1273.346 231 489 -0.2986111 0.2597736
Stationary 1273.362 231 489 -0.2986111 0.2597736
Moved 1273.379 250.4627 489 -0.2535585 0.2597736
Moved 1273.395 270.7626 489 -0.2065681 0.2597736
Moved 1273.408 291.445 489 -0.1586921 0.2597736
Moved 1273.424 306.1534 489 -0.1246448 0.2597736
Moved 1273.439 329.0362 489 -0.07167548 0.2597736
Moved 1273.454 346.7316 489 -0.03071383 0.2597736
Moved 1273.472 358.5 489 -0.003472219 0.2597736
Moved 1273.486 372.024 489 0.02783328 0.2597736
Moved 1273.502 381.8943 489 0.05068114 0.2597736
Moved 1273.517 391.5298 496.6471 0.07298559 0.2794421
Moved 1273.531 398.5907 497 0.08933027 0.2803498
Moved 1273.546 405.319 497 0.1049051 0.2803498
Moved 1273.563 410.7677 498.442 0.1175179 0.2840585
Moved 1273.579 414.636 499 0.1264721 0.2854938
Moved 1273.594 418.5674 500.1891 0.1355728 0.2885522
Moved 1273.608 420.5803 500 0.140232 0.2880658
Moved 1273.624 422.9261 500 0.1456622 0.2880658
Moved 1273.64 424.3376 501.3376 0.1489296 0.2915061
Stationary 1273.655 424.3376 501.3376 0.1489296 0.2915061
Moved 1273.67 425.8098 501 0.1523375 0.2906378
Moved 1273.686 427.1923 501 0.1555377 0.2906378
Moved 1273.701 428.6134 501 0.1588273 0.2906378
Moved 1273.716 430.9782 485.1743 0.1643014 0.2499339
Moved 1273.741 431 432.1136 0.1643519 0.1134607
Stationary 1273.752 431 432.1136 0.1643519 0.1134607
Moved 1273.763 425.0135 396.9225 0.1504941 0.02294874
Moved 1273.779 420.4329 351.5726 0.1398909 -0.09369202
Moved 1273.793 421 327.6249 0.1412037 -0.1552858
Moved 1273.809 421 310.717 0.1412037 -0.1987731
Moved 1273.825 421 294.1696 0.1412037 -0.2413334
Moved 1273.84 421 280.2419 0.1412037 -0.2771556
Moved 1273.855 421 272.6667 0.1412037 -0.2966392
Moved 1273.874 421 265.7642 0.1412037 -0.3143924
Moved 1273.89 421 259.8802 0.1412037 -0.3295263
Moved 1273.901 421 255.2747 0.1412037 -0.3413717
Moved 1273.916 421 251.2625 0.1412037 -0.3516914
Moved 1273.931 421 247.7142 0.1412037 -0.3608174
Moved 1273.947 421 245.9739 0.1412037 -0.3652935
Ended 1273.962 419.606 241.818 0.1379769 -0.3759826
Candidates 1274.037 12 run sun win fun erin rum ruin reign sum sign gunn dumb
Began 1274.456 361 271 0.002314846 -0.300926
Stationary 1274.471 361 271 0.002314846 -0.300926
Stationary 1274.485 361 271 0.002314846 -0.300926
Stationary 1274.501 361 271 0.002314846 -0.300926
Stationary 1274.518 361 271 0.002314846 -0.300926
Moved 1274.532 361 288.845 0.002314846 -0.2550283
Moved 1274.548 361 305 0.002314846 -0.2134774
Moved 1274.564 372.6543 331.2715 0.02929231 -0.1459065
Moved 1274.58 374.8868 344.3209 0.03446023 -0.1123434
Moved 1274.595 378.886 360.5439 0.04371752 -0.07061758
Moved 1274.61 383.3819 374.1456 0.05412469 -0.03563382
Moved 1274.625 386.157 383.5493 0.06054848 -0.01144747
Moved 1274.641 387.4642 390.3209 0.06357452 0.005969373
Moved 1274.656 388 393.5267 0.06481478 0.01421465
Moved 1274.671 389.2242 396.4484 0.06764869 0.02172949
Moved 1274.687 389 399 0.06712963 0.02829214
Moved 1274.702 390 399.7014 0.06944448 0.030096
Ended 1274.718 390 401.0767 0.06944448 0.03363331
Accept 1274.76 0 run
Began 1275.008 302 555 -0.1342593 0.4295266
Stationary 1275.028 302 555 -0.1342593 0.4295266
Stationary 1275.041 302 555 -0.1342593 0.4295266
Stationary 1275.056 302 555 -0.1342593 0.4295266
Moved 1275.073 319.1762 535.6277 -0.09449944 0.3797009
Moved 1275.087 331.4776 516.7836 -0.06602416 0.3312336
Moved 1275.103 341.6904 501.4645 -0.04238342 0.2918324
Moved 1275.119 352.7166 480.9064 -0.01685982 0.2389569
Moved 1275.135 359.1683 468.9732 -0.00192528 0.2082643
Moved 1275.149 372.6812 445.6375 0.02935469 0.1482445
Moved 1275.165 379.8502 427.7894 0.04594962 0.102339
Moved 1275.179 389.5 409 0.06828706 0.05401234
Moved 1275.196 393.7628 398.4744 0.0781547 0.02694012
Moved 1275.219 403.1121 375.0719 0.09979645 -0.03325129
Stationary 1275.23 403.1121 375.0719 0.09979645 -0.03325129
Moved 1275.241 405.6093 366.5627 0.1055771 -0.05513721
Moved 1275.257 408.2423 357.1518 0.1116721 -0.07934217
Moved 1275.272 409.5 352 0.1145834 -0.09259266
Moved 1275.287 410.8928 348.3217 0.1178074 -0.1020534
Moved 1275.302 411 345.4427 0.1180555 -0.1094581
Moved 1275.319 412 342.6731 0.1203704 -0.1165815
Moved 1275.333 412 340.9527 0.1203704 -0.1210065
Moved 1275.349 412 339.5629 0.1203704 -0.1245811
Moved 1275.364 413.3844 338.6157 0.1235749 -0.1270174
Moved 1275.38 413 337.108 0.1226852 -0.130895
Moved 1275.395 413 335.7226 0.1226852 -0.1344584
Moved 1275.41 413 335 0.1226852 -0.1363169
Stationary 1275.426 413 335 0.1226852 -0.1363169
Moved 1275.442 401.7205 335 0.09657513 -0.1363169
Moved 1275.456 391.3521 347.0342 0.07257422 -0.1053648
Moved 1275.473 381.9773 355.1313 0.05087326 -0.08453879
Moved 1275.487 366.2355 368.3037 0.01443406 -0.05065926
Moved 1275.502 354.8679 382.3585 -0.0118798 -0.01451013
Moved 1275.521 340.9612 398.0427 -0.04407142 0.02582997
Moved 1275.534 329.8823 409.1177 -0.06971697 0.05431509
Moved 1275.549 317.8623 421.9048 -0.09754091 0.0872037
Moved 1275.565 306.8261 435.4673 -0.1230876 0.1220867
Moved 1275.581 299 443 -0.1412037 0.1414608
Moved 1275.595 291.9445 453.4073 -0.1575358 0.1682285
Moved 1275.611 284.7007 461.2993 -0.1743039 0.188527
Moved 1275.626 279.1679 469.7481 -0.1871113 0.2102574
Moved 1275.642 273.692 474.962 -0.199787 0.2236675
Moved 1275.658 268.1632 482.046 -0.2125851 0.2418877
Moved 1275.676 264.2308 488.9487 -0.221688 0.2596416
Moved 1275.687 260.0955 494.8727 -0.2312603 0.2748781
Moved 1275.703 256.9388 500.1019 -0.2385675 0.2883279
Moved 1275.721 254.1817 505.6367 -0.2449498 0.3025634
Moved 1275.734 252.2037 508.3888 -0.2495284 0.3096419
Moved 1275.75 249.629 511.371 -0.2554884 0.3173121
Moved 1275.766 248.5 514 -0.2581019 0.324074
Ended 1275.781 247 516 -0.2615741 0.329218
Candidates 1275.949 12 the there rubber tune tube threw turner where tribe tenet tubes emmett
Began 1276.3 322 306 -0.08796295 -0.2109054
Stationary 1276.325 322 306 -0.08796295 -0.2109054
Stationary 1276.337 322 306 -0.08796295 -0.2109054
Stationary 1276.349 322 306 -0.08796295 -0.2109054
Stationary 1276.365 322 306 -0.08796295 -0.2109054
Stationary 1276.381 322 306 -0.08796295 -0.2109054
Moved 1276.395 322 335.5126 -0.08796295 -0.1349986
Moved 1276.412 322 345 -0.08796295 -0.1105968
Moved 1276.429 329.6198 363.6996 -0.07032459 -0.06250114
Moved 1276.443 333.4868 377.1906 -0.06137316 -0.02780216
Moved 1276.458 336.2601 388.4104 -0.0549534 0.001055517
Moved 1276.473 338.0161 396.0803 -0.05088875 0.02078268
Moved 1276.489 340.804 403.0099 -0.04443531 0.0386056
Moved 1276.504 341.7908 408.1631 -0.04215102 0.05185971
Moved 1276.52 343.1768 411.3536 -0.03894259 0.06006574
Moved 1276.534 343 413.3313 -0.03935183 0.06515244
Moved 1276.55 344 414.6125 -0.03703703 0.06844772
Ended 1276.568 344 416 -0.03703703 0.07201634
Accept 1276.608 0 the
Began 1276.881 231 476 -0.2986111 0.2263374
Stationary 1276.892 231 476 -0.2986111 0.2263374
Stationary 1276.903 231 476 -0.2986111 0.2263374
Stationary 1276.92 231 476 -0.2986111 0.2263374
Stationary 1276.937 231 476 -0.2986111 0.2263374
Stationary 1276.95 231 476 -0.2986111 0.2263374
Moved 1276.967 258.736 476 -0.2344075 0.2263374
Moved 1276.982 285.0707 484.0298 -0.1734474 0.2469901
Moved 1276.997 316.9616 488.1689 -0.09962589 0.257636
Moved 1277.013 334.1289 491.1256 -0.05988677 0.2652407
Moved 1277.029 353.1579 491.8583 -0.01583825 0.2671251
Moved 1277.044 372.6403 492 0.02926002 0.2674896
Moved 1277.059 389.7298 493 0.06881902 0.2700616
Moved 1277.074 406.3405 494.0284 0.1072697 0.2727067
Moved 1277.089 420.1055 494 0.1391331 0.2726337
Moved 1277.104 435.1839 494.7982 0.1740368 0.2746866
Moved 1277.126 456.4477 496.2448 0.2232586 0.2784072
Stationary 1277.136 456.4477 496.2448 0.2232586 0.2784072
Moved 1277.15 463.7784 497.6298 0.2402278 0.2819695
Moved 1277.168 471.0732 499.0146 0.257114 0.2855315
Moved 1277.183 476.5419 500.3855 0.2697729 0.2890573
Moved 1277.197 481.3162 501.772 0.2808244 0.2926235
Moved 1277.214 484.3315 503.1658 0.2878044 0.2962082
Moved 1277.228 485.5 503 0.2905093 0.2957818
Moved 1277.244 486.5753 504 0.2929984 0.2983539
Moved 1277.259 487.9546 504 0.2961912 0.2983539
Moved 1277.275 489.3403 504 0.2993988 0.2983539
Moved 1277.29 490.729 504.729 0.3026135 0.3002288
Moved 1277.306 491.5 505.5 0.3043981 0.3022119
Stationary 1277.32 491.5 505.5 0.3043981 0.3022119
Moved 1277.335 492.2398 505 0.3061107 0.3009258
Stationary 1277.351 492.2398 505 0.3061107 0.3009258
Stationary 1277.366 492.2398 505 0.3061107 0.3009258
Stationary 1277.381 492.2398 505 0.3061107 0.3009258
Stationary 1277.397 492 505 0.3055556 0.3009258
Moved 1277.412 477.0591 505 0.2709702 0.3009258
Moved 1277.428 451.4833 489.0643 0.211767 0.2599388
Moved 1277.443 416.2262 476.6552 0.1301532 0.2280225
Moved 1277.458 378 456.5 0.04166663 0.1761831
Moved 1277.476 356.9457 447.8164 -0.007070055 0.1538487
Moved 1277.49 336.0121 436.4355 -0.05552763 0.1245768
Moved 1277.506 315.2058 426.8294 -0.1036902 0.09986982
Moved 1277.522 296.3394 418.1697 -0.1473624 0.07759702
Moved 1277.536 277.0411 409.7319 -0.1920345 0.05589465
Moved 1277.552 262.3335 404.0513 -0.2260799 0.04128421
Moved 1277.569 249.2551 400.0638 -0.2563539 0.03102821
Moved 1277.589 228.5393 392.7022 -0.3043073 0.01209412
Stationary 1277.6 228.5393 392.7022 -0.3043073 0.01209412
Moved 1277.613 220.2687 389.5437 -0.3234521 0.003970307
Moved 1277.628 213.0119 386.6048 -0.3402501 -0.003588523
Moved 1277.644 208.261 385.4203 -0.3512476 -0.006634982
Moved 1277.659 204.1119 384.0373 -0.3608522 -0.01019219
Moved 1277.676 201.3031 382.6516 -0.3673538 -0.01375638
Moved 1277.69 199 383 -0.3726852 -0.01286016
Moved 1277.706 198.2114 382 -0.3745106 -0.01543218
Stationary 1277.722 198 382 -0.375 -0.01543218
Stationary 1277.738 198 382 -0.375 -0.01543218
Stationary 1277.751 198 382 -0.375 -0.01543218
Moved 1277.766 231.8429 382 -0.2966599 -0.01543218
Moved 1277.782 255.3071 386.9026 -0.2423447 -0.00282268
Moved 1277.798 277.1826 390.0789 -0.1917068 0.005346777
Moved 1277.813 296.4711 394.3097 -0.1470576 0.01622859
Moved 1277.829 330.5337 397.4417 -0.06820897 0.02428416
Moved 1277.843 356.8118 400.7265 -0.007380098 0.03273273
Moved 1277.859 378.6594 402.3106 0.04319311 0.03680704
Moved 1277.875 403.2189 405.3625 0.1000437 0.04465668
Moved 1277.89 417.5633 407.0626 0.1332483 0.04902918
Moved 1277.906 431.4477 408.4448 0.1653881 0.05258415
Moved 1277.922 437.5 409.5 0.1793981 0.05529835
Moved 1277.936 451.0112 410 0.210674 0.05658428
Moved 1277.951 462.2791 410 0.2367571 0.05658428
Moved 1277.967 470.352 410 0.2554444 0.05658428
Moved 1277.983 477.2862 410 0.2714958 0.05658428
Moved 1278.004 486.664 410 0.2932038 0.05658428
Stationary 1278.016 486.664 410 0.2932038 0.05658428
Moved 1278.029 490.644 410 0.3024167 0.05658428
Moved 1278.045 492.3887 410 0.3064553 0.05658428
Ended 1278.061 496 410 0.3148148 0.05658428
Candidates 1278.164 12 risk trial serial royal disk wish fish total goal rush dual dish
Began 1278.583 338 308 -0.05092591 -0.2057614
Stationary 1278.599 338 308 -0.05092591 -0.2057614
Stationary 1278.614 338 308 -0.05092591 -0.2057614
Stationary 1278.629 338 308 -0.05092591 -0.2057614
Stationary 1278.645 338 308 -0.05092591 -0.2057614
Moved 1278.661 346.1626 332.6467 -0.03203109 -0.1423697
Moved 1278.676 360.2114 360.665 0.0004892548 -0.0703062
Moved 1278.691 373.9962 396.99 0.0323985 0.02312228
Moved 1278.707 378.1149 413.973 0.04193266 0.06680296
Moved 1278.722 384.8884 429.7545 0.05761207 0.1073933
Moved 1278.737 390.4395 443.5987 0.07046173 0.1430008
Moved 1278.753 395.2404 451.4809 0.08157511 0.1632739
Moved 1278.768 399.3891 458.6485 0.09117851 0.181709
Moved 1278.785 402.0238 463.5356 0.09727726 0.1942789
Moved 1278.799 404.7931 467.6897 0.1036877 0.2049631
Moved 1278.815 406.279 470.558 0.1071273 0.2123406
Moved 1278.83 407.2606 471.2606 0.1093996 0.2141476
Moved 1278.844 407.7296 473.4592 0.1104852 0.2198023
Ended 1278.866 408.5 475 0.1122685 0.2237653
Accept 1278.902 0 risk
Began 1279.167 550 510 0.4398148 0.3137859
Stationary 1279.184 550 510 0.4398148 0.3137859
Stationary 1279.199 550 510 0.4398148 0.3137859
Stationary 1279.214 550 510 0.4398148 0.3137859
Stationary 1279.23 550 510 0.4398148 0.3137859
Stationary 1279.245 550 510 0.4398148 0.3137859
Moved 1279.261 534.4868 510 0.4039045 0.3137859
Moved 1279.275 521.4116 502.8087 0.3736379 0.2952898
Moved 1279.292 507.6489 495.761 0.3417799 0.2771631
Moved 1279.308 480.7177 485.3687 0.2794392 0.2504337
Moved 1279.323 449.3421 468.8741 0.2068103 0.2080095
Moved 1279.338 422.5479 454.3044 0.1447867 0.1705359
Moved 1279.353 403.0251 443.1572 0.09959509 0.1418652
Moved 1279.369 385.2508 430.1672 0.0584508 0.1084546
Moved 1279.384 364.3767 416.9854 0.0101312 0.07455084
Moved 1279.4 352.5661 407.5515 -0.01720801 0.05028665
Moved 1279.415 342.8593 401.0016 -0.03967767 0.03344045
Moved 1279.43 332.2913 393.2081 -0.06414061 0.0133952
Moved 1279.446 322.5898 386.2784 -0.08659761 -0.004427874
Moved 1279.462 315.1136 380.8351 -0.1039038 -0.01842813
Moved 1279.477 308.5034 376.7021 -0.119205 -0.0290585
Moved 1279.492 303.1053 372.5789 -0.1317008 -0.03966327
Moved 1279.514 292.2636 367.1318 -0.1567972 -0.05367349
Stationary 1279.525 292.2636 367.1318 -0.1567972 -0.05367349
Moved 1279.537 288.107 364.4047 -0.166419 -0.06068759
Moved 1279.553 285.6239 362.312 -0.172167 -0.06607016
Moved 1279.569 282.8612 359.8612 -0.178562 -0.07237343
Moved 1279.586 280.1047 358.5523 -0.1849429 -0.07574002
Moved 1279.6 279.1712 357.1712 -0.1871038 -0.07929225
Moved 1279.615 276.5856 355.7928 -0.1930888 -0.0828374
Ended 1279.633 277 356 -0.1921296 -0.0823046
Candidates 1279.782 12 of off pd odd if pigs ps odds oops igf psa pa
Began 1280.126 332 303 -0.06481484 -0.2186215
Stationary 1280.138 332 303 -0.06481484 -0.2186215
Stationary 1280.153 332 303 -0.06481484 -0.2186215
Stationary 1280.17 332 303 -0.06481484 -0.2186215
Stationary 1280.185 332 303 -0.06481484 -0.2186215
Stationary 1280.2 332 303 -0.06481484 -0.2186215
Moved 1280.215 341.9106 319.9897 -0.04187351 -0.1749236
Moved 1280.23 344.404 334.6161 -0.03610179 -0.1373044
Moved 1280.247 346.7896 347.7376 -0.03057962 -0.1035555
Moved 1280.261 350.7495 376.496 -0.02141332 -0.02958839
Moved 1280.277 352.2702 386.351 -0.01789307 -0.004241457
Moved 1280.293 354.021 397.1473 -0.0138402 0.02352695
Moved 1280.315 356 415.4828 -0.009259283 0.0706861
Stationary 1280.326 356 415.4828 -0.009259283 0.0706861
Moved 1280.339 357.1585 420.4755 -0.006577621 0.08352734
Moved 1280.354 357 426 -0.006944438 0.09773654
Moved 1280.37 357 429.1493 -0.006944438 0.1058366
Moved 1280.386 357.9554 432.8661 -0.004732956 0.1153962
Moved 1280.4 358 435.6677 -0.004629641 0.1226019
Ended 1280.416 358 438 -0.004629641 0.1286007
Accept 1280.458 0 of
Began 1280.927 338 351 -0.05092591 -0.09516476
Stationary 1280.94 338 351 -0.05092591 -0.09516476
Stationary 1280.955 338 351 -0.05092591 -0.09516476
Stationary 1280.969 338 351 -0.05092591 -0.09516476
Stationary 1280.984 338 351 -0.05092591 -0.09516476
Stationary 1281.001 338 351 -0.05092591 -0.09516476
Stationary 1281.016 338 351 -0.05092591 -0.09516476
Stationary 1281.032 338 351 -0.05092591 -0.09516476
Stationary 1281.05 338 351 -0.05092591 -0.09516476
Stationary 1281.062 338 351 -0.05092591 -0.09516476
Stationary 1281.078 338 351 -0.05092591 -0.09516476
Stationary 1281.093 338 351 -0.05092591 -0.09516476
Moved 1281.113 325.796 351 -0.07917603 -0.09516476
Moved 1281.124 321.5182 358.4963 -0.08907825 -0.07588398
Moved 1281.139 312.8573 360.7551 -0.1091267 -0.07007442
Moved 1281.155 304.4647 363.5118 -0.128554 -0.06298418
Moved 1281.175 299.8961 365.4416 -0.1391295 -0.0580206
Moved 1281.187 291.5334 367.3866 -0.1584874 -0.05301809
Moved 1281.202 282.4598 369.0771 -0.1794913 -0.04866996
Moved 1281.217 274.2194 370.4634 -0.1985662 -0.04510432
Moved 1281.232 265.8875 370.8521 -0.2178531 -0.04410465
Moved 1281.247 256.3332 371 -0.2399694 -0.04372435
Moved 1281.262 247.9459 372 -0.2593844 -0.04115226
Moved 1281.279 240.6021 373.5422 -0.2763841 -0.0371856
Moved 1281.293 232.4532 374 -0.2952472 -0.03600823
Moved 1281.31 222.6886 374 -0.3178506 -0.03600823
Moved 1281.326 213.0105 374 -0.3402536 -0.03600823
Moved 1281.34 204.6159 374 -0.3596855 -0.03600823
Moved 1281.354 195.3416 374 -0.3811538 -0.03600823
Moved 1281.373 188.0728 374 -0.3979796 -0.03600823
Moved 1281.385 178.3736 374 -0.4204314 -0.03600823
Moved 1281.401 174.3541 374 -0.4297358 -0.03600823
Moved 1281.424 157.9908 374 -0.467614 -0.03600823
Stationary 1281.435 157.9908 374 -0.467614 -0.03600823
Moved 1281.447 152.0582 374 -0.4813468 -0.03600823
Moved 1281.463 147.1008 374 -0.4928222 -0.03600823
Moved 1281.479 144.3105 374 -0.4992814 -0.03600823
Moved 1281.494 141.2211 374 -0.5064326 -0.03600823
Moved 1281.51 140.141 374 -0.5089328 -0.03600823
Moved 1281.526 138.8026 374 -0.512031 -0.03600823
Moved 1281.54 139 375.1548 -0.511574 -0.03303802
Moved 1281.556 155.3407 386.5734 -0.4737484 -0.003669409
Moved 1281.572 176.3032 401.889 -0.425224 0.03572279
Moved 1281.588 196.8722 412.1941 -0.3776107 0.06222756
Moved 1281.603 216.7347 421.8673 -0.3316327 0.08710716
Moved 1281.618 236 431.5 -0.287037 0.1118827
Moved 1281.633 251.6386 438.4554 -0.2508366 0.1297721
Moved 1281.647 270.426 447.6909 -0.2073472 0.153526
Moved 1281.663 287.0877 454.7032 -0.1687784 0.1715618
Moved 1281.679 302.3012 460.9205 -0.1335621 0.1875526
Moved 1281.694 313.95 465.3563 -0.1065972 0.1989615
Moved 1281.716 325.0625 469.5234 -0.08087377 0.2096795
Moved 1281.726 334.1156 473.5578 -0.05991757 0.2200561
Moved 1281.741 342.3907 475.8477 -0.04076217 0.2259457
Moved 1281.756 350.7245 479.8622 -0.02147118 0.2362711
Moved 1281.771 357.9973 482.3325 -0.004635752 0.2426245
Moved 1281.787 365.209 485.0836 0.01205792 0.2497006
Moved 1281.802 372.1019 487.8408 0.02801369 0.256792
Moved 1281.818 380.98 491.592 0.04856487 0.2664403
Moved 1281.833 389.0085 495.5042 0.0671493 0.2765025
Moved 1281.848 394 498 0.07870366 0.2829217
Moved 1281.864 401.2396 501.9438 0.095462 0.2930652
Moved 1281.88 408.1414 505.0566 0.1114384 0.3010713
Moved 1281.895 412.2086 507.8057 0.1208532 0.3081422
Moved 1281.909 417.1355 510.5677 0.1322581 0.3152462
Moved 1281.925 420.327 512.1635 0.1396459 0.3193505
Moved 1281.94 422.5504 514 0.1447926 0.324074
Moved 1281.957 424.8625 514.9313 0.1501448 0.3264692
Moved 1281.972 425.9945 515.9944 0.152765 0.3292038
Moved 1281.994 428.762 517 0.1591712 0.33179
Stationary 1282.005 428.762 517 0.1591712 0.33179
Moved 1282.018 430.1448 517 0.1623722 0.33179
Moved 1282.033 432.0488 517 0.1667796 0.33179
Moved 1282.048 433.9042 517 0.1710746 0.33179
Moved 1282.063 437.8366 517 0.1801773 0.33179
Moved 1282.079 443 517 0.1921296 0.33179
Moved 1282.094 449.1974 507.9013 0.2064755 0.308388
Moved 1282.11 457.4905 503.7548 0.2256725 0.2977231
Moved 1282.126 465.7358 498.1761 0.2447587 0.2833748
Moved 1282.141 477.8625 491.65 0.2728297 0.2665894
Moved 1282.156 487.5172 486.1331 0.2951787 0.2523997
Moved 1282.171 497.8319 476.7721 0.3190553 0.2283232
Moved 1282.188 507.9109 467.0891 0.3423864 0.2034184
Moved 1282.203 513.2177 460.7388 0.3546705 0.1870854
Moved 1282.218 522.966 446.7628 0.3772361 0.1511388
Moved 1282.233 529.2729 435.4542 0.3918354 0.122053
Moved 1282.248 533.6127 426.7745 0.4018813 0.09972862
Moved 1282.271 538.9469 410.1594 0.4142289 0.05699424
Stationary 1282.283 538.9469 410.1594 0.4142289 0.05699424
Moved 1282.294 541.7041 400.5356 0.4206113 0.03224188
Moved 1282.31 542.5 395.5 0.4224537 0.01929004
Moved 1282.328 544 389.8699 0.4259259 0.004809305
Moved 1282.341 545.1622 385.5134 0.4286161 -0.006395583
Moved 1282.356 545 381.3401 0.4282407 -0.0171294
Moved 1282.373 545 378.1033 0.4282407 -0.02545439
Moved 1282.386 545 376.6797 0.4282407 -0.02911603
Stationary 1282.403 545 376.6797 0.4282407 -0.02911603
Moved 1282.417 545 376 0.4282407 -0.03086435
Moved 1282.433 545 374.8528 0.4282407 -0.03381494
Stationary 1282.448 545 374.8528 0.4282407 -0.03381494
Moved 1282.464 537.3643 375 0.4105655 -0.03343629
Moved 1282.48 530.3174 375 0.3942532 -0.03343629
Moved 1282.495 516.3887 398.3289 0.362011 0.02656595
Moved 1282.51 504.1461 413.0674 0.3336715 0.06447376
Moved 1282.532 480.0684 443.8974 0.2779362 0.143769
Stationary 1282.543 480.0684 443.8974 0.2779362 0.143769
Moved 1282.556 470.5639 455.3657 0.2559349 0.1732655
Moved 1282.572 463.4763 465.1332 0.2395284 0.1983879
Moved 1282.588 456.2388 474.8321 0.222775 0.2233334
Moved 1282.604 448.5926 486.6111 0.2050754 0.2536294
Moved 1282.618 443.1989 496.1519 0.1925901 0.2781683
Moved 1282.634 437.6483 503.1896 0.1797414 0.2962695
Moved 1282.649 434.553 510.1176 0.1725763 0.3140883
Moved 1282.665 431.4352 512.5648 0.1653592 0.3203827
Moved 1282.68 429.7337 515.8994 0.1614207 0.3289592
Moved 1282.695 426.9679 520.0481 0.1550183 0.3396298
Moved 1282.711 425.5979 522.8041 0.1518471 0.3467184
Moved 1282.726 424.212 524.788 0.1486388 0.3518209
Moved 1282.742 422.8292 527.3416 0.1454379 0.3583888
Moved 1282.757 422 528.5573 0.1435185 0.3615155
Moved 1282.78 420.9895 531.0105 0.1411794 0.3678253
Stationary 1282.791 420.9895 531.0105 0.1411794 0.3678253
Stationary 1282.803 420.9895 531.0105 0.1411794 0.3678253
Moved 1282.818 420 532.7804 0.1388889 0.3723774
Moved 1282.833 418.8343 533 0.1361905 0.3729423
Moved 1282.849 419 534.5 0.1365741 0.3768003
Moved 1282.865 418.0623 534.9377 0.1344034 0.3779262
Stationary 1282.88 418 535 0.1342593 0.3780863
Moved 1282.895 416.7397 535 0.1313418 0.3780863
Moved 1282.911 414.5119 536 0.1261849 0.3806583
Moved 1282.926 411.7398 537.1301 0.1197682 0.3835649
