he is just like everyone else
he is just like everyone else
FixStart
0.6 0.6
432 388.8
Began 3677.574 348 350 -0.0277778 -0.09773669
Stationary 3677.593 348 350 -0.0277778 -0.09773669
Stationary 3677.607 348 350 -0.0277778 -0.09773669
Stationary 3677.622 348 350 -0.0277778 -0.09773669
Stationary 3677.637 348 350 -0.0277778 -0.09773669
Stationary 3677.653 348 350 -0.0277778 -0.09773669
Stationary 3677.669 348 350 -0.0277778 -0.09773669
Stationary 3677.686 348 350 -0.0277778 -0.09773669
Moved 3677.7 370.6411 340.1681 0.02463202 -0.1230245
Moved 3677.715 381.6715 340.2952 0.05016555 -0.1226975
Moved 3677.732 392.0378 337.4178 0.07416148 -0.1300983
Moved 3677.747 403.1091 336.2701 0.09978969 -0.1330501
Moved 3677.762 410.7607 336 0.1175017 -0.1337449
Moved 3677.779 415.8101 336 0.12919 -0.1337449
Moved 3677.794 419.2698 336 0.1371986 -0.1337449
Moved 3677.808 421.1125 336 0.1414642 -0.1337449
Moved 3677.824 424 336 0.1481481 -0.1337449
Stationary 3677.839 424 336 0.1481481 -0.1337449
Moved 3677.855 423 349.3091 0.1458333 -0.09951375
Moved 3677.87 416.0355 356.3528 0.1297118 -0.08139708
Moved 3677.886 408.4962 360.9023 0.1122597 -0.06969577
Moved 3677.901 396.5 369 0.08449078 -0.04886839
Moved 3677.916 384.5567 377.8679 0.05684416 -0.02606011
Moved 3677.931 370.0321 388.0775 0.02322247 0.0001992512
Moved 3677.948 354.3352 399.4432 -0.01311287 0.02943196
Moved 3677.962 342.4514 408.1614 -0.04062181 0.0518555
Moved 3677.978 330.649 416.1079 -0.06794225 0.07229393
Moved 3677.993 319.517 423.3019 -0.09371072 0.09079693
Moved 3678.011 311.0056 430.4954 -0.1134131 0.1092987
Moved 3678.023 300.3462 437.4904 -0.1380876 0.1272899
Moved 3678.038 288.7898 446.1577 -0.1648384 0.1495823
Moved 3678.053 280.2356 453.3037 -0.1846399 0.1679621
Moved 3678.069 272.6551 460.3449 -0.2021873 0.1860722
Moved 3678.084 264.6659 465.8894 -0.2206809 0.2003327
Moved 3678.099 260.2784 471.0412 -0.2308372 0.2135832
Moved 3678.115 255.648 474.2346 -0.2415555 0.2217968
Moved 3678.132 252.3909 477.6091 -0.2490952 0.2304761
Moved 3678.146 249.5916 479.7042 -0.255575 0.2358646
Ended 3678.162 247.8538 481.1462 -0.2595977 0.2395736
Candidates 3678.301 12 he jr her jew hee hr jet ht here key let jerry
Began 3678.81 337 300 -0.05324075 -0.2263375
Stationary 3678.827 337 300 -0.05324075 -0.2263375
Stationary 3678.843 337 300 -0.05324075 -0.2263375
Stationary 3678.857 337 300 -0.05324075 -0.2263375
Stationary 3678.87 337 300 -0.05324075 -0.2263375
Stationary 3678.887 337 300 -0.05324075 -0.2263375
Moved 3678.903 337 314.1448 -0.05324075 -0.1899568
Moved 3678.918 337 328.9655 -0.05324075 -0.1518377
Moved 3678.935 337 340.1327 -0.05324075 -0.1231157
Moved 3678.949 345.906 369.7947 -0.03262505 -0.04682431
Moved 3678.965 348.7958 387.8771 -0.02593557 -0.0003162039
Moved 3678.99 353.5338 422.2028 -0.01496812 0.08796998
Stationary 3679 353.5338 422.2028 -0.01496812 0.08796998
Moved 3679.011 355.2195 434.7561 -0.01106595 0.1202573
Moved 3679.025 357.3152 444.2881 -0.006214777 0.1447738
Moved 3679.041 359.6049 450.0123 -0.0009145339 0.1594965
Ended 3679.057 364.6879 459.2037 0.01085152 0.1831371
Accept 3679.083 0 he
Began 3679.366 318 265 -0.09722222 -0.3163581
Stationary 3679.38 318 265 -0.09722222 -0.3163581
Stationary 3679.396 318 265 -0.09722222 -0.3163581
Stationary 3679.41 318 265 -0.09722222 -0.3163581
Stationary 3679.425 318 265 -0.09722222 -0.3163581
Stationary 3679.441 318 265 -0.09722222 -0.3163581
