what goes up must come down
Moved 1098.246 342.1649 519.1868 -0.04128501 0.3374146
Moved 1098.262 353.3379 524.3767 -0.01542146 0.3507631
Moved 1098.278 362.1329 528.5664 0.004937252 0.361539
Moved 1098.292 368.3171 530.439 0.0192525 0.3663554
Ended 1098.308 379 534.5 0.04398147 0.3768003
Candidates 1098.428 12 that what they relate welfare the there trust quarter sugar wheat friday
Began 1098.767 305 274 -0.1273148 -0.2932099
Stationary 1098.785 305 274 -0.1273148 -0.2932099
Stationary 1098.8 305 274 -0.1273148 -0.2932099
Stationary 1098.819 305 274 -0.1273148 -0.2932099
Stationary 1098.831 305 274 -0.1273148 -0.2932099
Stationary 1098.846 305 274 -0.1273148 -0.2932099
Moved 1098.862 305 285.1847 -0.1273148 -0.2644427
Moved 1098.877 298.8981 289.6151 -0.1414395 -0.2530476
Moved 1098.893 297.0494 291.9012 -0.145719 -0.2471679
Moved 1098.909 297 294.6366 -0.1458333 -0.2401322
Moved 1098.924 295.2954 297.4092 -0.1497792 -0.2330009
Moved 1098.939 295 299.0882 -0.150463 -0.2286826
Moved 1098.955 293.5283 300.4717 -0.1538698 -0.2251242
Moved 1098.97 292.3088 301.8456 -0.1566926 -0.2215907
Moved 1098.985 289.5376 304.4624 -0.1631074 -0.2148601
Moved 1099.001 287 304 -0.1689815 -0.2160494
Moved 1099.017 280.1938 305 -0.1847365 -0.2134774
Moved 1099.031 270.9203 305 -0.2062031 -0.2134774
Moved 1099.048 258.5133 305 -0.2349228 -0.2134774
Moved 1099.063 247.6606 295.7117 -0.2600448 -0.2373672
Moved 1099.085 226 286.5 -0.3101852 -0.2610596
Stationary 1099.097 226 286.5 -0.3101852 -0.2610596
Moved 1099.109 214.6476 282.2159 -0.3364638 -0.2720786
Moved 1099.124 207.2021 279.0866 -0.3536988 -0.2801271
Moved 1099.139 200.2347 276.2939 -0.3698272 -0.28731
Moved 1099.157 195.0285 273.5142 -0.3818785 -0.2944594
Moved 1099.171 191.7659 271.8829 -0.3894308 -0.2986551
Moved 1099.186 190.5 272 -0.3923611 -0.2983539
Moved 1099.201 190.1104 272 -0.3932631 -0.2983539
Ended 1099.217 189.5 272 -0.3946759 -0.2983539
Accept 1099.259 1 what
Began 1099.751 335 284 -0.05787035 -0.2674897
Stationary 1099.772 335 284 -0.05787035 -0.2674897
Stationary 1099.786 335 284 -0.05787035 -0.2674897
Moved 1099.802 344.7115 296.9487 -0.03539001 -0.2341856
Moved 1099.818 379.078 340.1429 0.04416207 -0.1230892
Moved 1099.833 407.5027 370.5742 0.1099598 -0.04481947
Moved 1099.85 423.3685 389.2632 0.1466862 0.003249007
Moved 1099.864 433 398 0.1689814 0.02572008
Moved 1099.879 443.6192 409.4811 0.1935629 0.05524965
Moved 1099.895 454.9816 424.7247 0.2198648 0.09445657
Moved 1099.91 463.8044 436.0724 0.2402879 0.1236431
Moved 1099.925 471.1405 445.1686 0.2572697 0.1470386
Moved 1099.941 475.2343 452.0571 0.266746 0.1647559
Moved 1099.957 477.5846 456.3768 0.2721865 0.1758662
Moved 1099.972 479.1631 460.4893 0.2758405 0.1864435
Moved 1099.987 479 462.4051 0.275463 0.191371
Moved 1100.002 479 465.3049 0.275463 0.1988293
Moved 1100.018 471.7677 468.0664 0.2587214 0.205932
Moved 1100.034 460.6646 470.8339 0.2330199 0.21305
Moved 1100.049 432.7082 472 0.168306 0.2160493
Moved 1100.064 406.5984 472 0.1078667 0.2160493
Moved 1100.079 377.8135 468.1225 0.04123509 0.2060763
Moved 1100.096 354.4557 462.1486 -0.01283392 0.1907112
Moved 1100.112 330.0945 459.0099 -0.06922568 0.1826386
Moved 1100.125 299.6725 453.4859 -0.139647 0.1684308
Moved 1100.141 282.5702 451.7141 -0.1792357 0.1638735
Moved 1100.158 266.3585 448.7015 -0.2167627 0.1561253
Moved 1100.173 246.2242 448 -0.2633698 0.1543209
Moved 1100.188 231.9518 447.0952 -0.296408 0.1519936
Moved 1100.203 219.4702 447 -0.3253006 0.1517489
Moved 1100.22 215.869 447 -0.3336364 0.1517489
Moved 1100.235 208.6329 447 -0.3503867 0.1517489
Moved 1100.25 205.8676 447 -0.3567879 0.1517489
Moved 1100.264 204.5541 447 -0.3598284 0.1517489
Moved 1100.28 203.5 447 -0.3622685 0.1517489
Moved 1100.304 203 447 -0.3634259 0.1517489
Stationary 1100.315 203 447 -0.3634259 0.1517489
Stationary 1100.327 203 447 -0.3634259 0.1517489
Moved 1100.342 203 443.9001 -0.3634259 0.143776
Moved 1100.358 203 435.5448 -0.3634259 0.122286
Moved 1100.374 203 413.4857 -0.3634259 0.0655496
Moved 1100.39 201.8274 396.929 -0.3661402 0.0229653
Moved 1100.417 201.0733 373.5129 -0.3678859 -0.03726096
Moved 1100.433 201 365.1824 -0.3680556 -0.05868731
Moved 1100.448 199.745 360.7252 -0.3709605 -0.07015125
Moved 1100.463 200 356.7527 -0.3703704 -0.08036853
Moved 1100.479 200 353.7477 -0.3703704 -0.0880976
Moved 1100.495 200 352.5 -0.3703704 -0.09130666
Ended 1100.509 200 351 -0.3703704 -0.09516476
Candidates 1100.648 12 via bias visa visas cia codes votes views bus costs bosses costa
Began 1101.467 309 337 -0.1180555 -0.1311728
Stationary 1101.483 309 337 -0.1180555 -0.1311728
Stationary 1101.496 309 337 -0.1180555 -0.1311728
Ended 1101.512 309 337 -0.1180555 -0.1311728
NextCandidatePanel 1101.558
Began 1102.225 321 331 -0.09027779 -0.146605
Stationary 1102.236 321 331 -0.09027779 -0.146605
Stationary 1102.251 321 331 -0.09027779 -0.146605
Stationary 1102.267 321 331 -0.09027779 -0.146605
Stationary 1102.282 321 331 -0.09027779 -0.146605
Ended 1102.299 321 331 -0.09027779 -0.146605
Began 1102.359 335 344 -0.05787035 -0.1131688
NextCandidatePanel 1102.359
Stationary 1102.375 335 344 -0.05787035 -0.1131688
Ended 1102.391 335 344 -0.05787035 -0.1131688
Cancel 1102.451
Began 1102.804 303 314 -0.1319445 -0.1903292
Stationary 1102.824 303 314 -0.1319445 -0.1903292
Stationary 1102.838 303 314 -0.1319445 -0.1903292
Stationary 1102.86 303 314 -0.1319445 -0.1903292
Stationary 1102.87 303 314 -0.1319445 -0.1903292
Moved 1102.883 316.0963 332.9252 -0.101629 -0.1416534
Moved 1102.901 332.8056 355.7308 -0.06295005 -0.08299705
Moved 1102.915 352.0034 383.1476 -0.01851077 -0.01248034
Moved 1102.931 364.568 398.9735 0.01057406 0.02822397
Moved 1102.946 383.1169 420.6034 0.05351146 0.08385642
Moved 1102.962 393.2166 432.3904 0.07689019 0.1141727
Moved 1102.977 402.5195 442.5195 0.09842486 0.1402251
Moved 1102.993 411.2766 450.3972 0.1186958 0.1604864
Moved 1103.007 420.9052 458.633 0.1409843 0.1816692
Moved 1103.023 429.2447 462.9468 0.1602887 0.1927645
Moved 1103.039 434.1116 466.3337 0.1715547 0.2014756
Moved 1103.054 439.2975 469.1487 0.1835591 0.2087158
Moved 1103.072 441.934 471.934 0.189662 0.2158795
Stationary 1103.085 442 472 0.1898148 0.2160493
Moved 1103.101 442 473.2445 0.1898148 0.2192502
Moved 1103.117 442 473.6189 0.1898148 0.2202131
Moved 1103.13 435.0283 474 0.1736767 0.2211934
Moved 1103.146 428.1773 474 0.1578178 0.2211934
Moved 1103.163 418.3492 474 0.1350675 0.2211934
Moved 1103.178 401.1663 474 0.09529223 0.2211934
Moved 1103.193 386.2467 474 0.06075631 0.2211934
Moved 1103.208 373.6565 474 0.03161232 0.2211934
Moved 1103.224 360.7042 474 0.001629988 0.2211934
Moved 1103.239 350.811 474 -0.02127091 0.2211934
Moved 1103.256 337.8476 474.6836 -0.05127877 0.2229516
Moved 1103.27 327.6969 476.6229 -0.07477576 0.2279396
Moved 1103.286 312.3728 479.2712 -0.1102481 0.2347508
Moved 1103.3 300.5 480.5 -0.1377315 0.2379114
Moved 1103.316 289.5686 482.8375 -0.1630357 0.2439236
Moved 1103.337 281.2681 484.2886 -0.1822499 0.2476559
Moved 1103.347 275.2807 485 -0.1961094 0.2494856
Moved 1103.362 268.7062 486.0588 -0.2113282 0.2522087
Moved 1103.378 263.2615 486 -0.2239316 0.2520575
Moved 1103.392 262.2878 487.3561 -0.2261856 0.2555454
Moved 1103.408 258.2961 487.8519 -0.2354257 0.2568207
Moved 1103.423 256.7724 488 -0.2389527 0.2572016
Stationary 1103.439 256.7724 488 -0.2389527 0.2572016
Moved 1103.455 256 489 -0.2407407 0.2597736
Moved 1103.47 256 490.3583 -0.2407407 0.2632671
Moved 1103.485 254.5 490 -0.244213 0.2623456
Stationary 1103.5 254.5 490 -0.244213 0.2623456
Moved 1103.516 253.9346 490 -0.2455218 0.2623456
Moved 1103.531 251.2301 482.9206 -0.251782 0.2441373
Moved 1103.548 246.1468 468.367 -0.263549 0.2067052
Moved 1103.563 239.2853 450.5419 -0.2794321 0.1608586
Moved 1103.578 230.3962 428.6301 -0.3000089 0.1045011
Moved 1103.593 224.6129 412.9354 -0.3133962 0.06413425
Moved 1103.609 220.5697 402.186 -0.3227552 0.03648648
Moved 1103.625 219.192 397.5762 -0.3259443 0.02463003
Moved 1103.641 216.1716 391.3432 -0.3329361 0.008598728
Moved 1103.657 214.7063 385.8253 -0.336328 -0.005593476
Moved 1103.671 214 382.6566 -0.3379629 -0.01374335
Moved 1103.686 214 380.9494 -0.3379629 -0.01813433
Ended 1103.704 214 379.5775 -0.3379629 -0.02166301
Candidates 1103.839 12 cues cuts cites cia guess cited fires does guys views via fits
Began 1104.423 326 330 -0.07870371 -0.149177
Stationary 1104.442 326 330 -0.07870371 -0.149177
Stationary 1104.465 326 330 -0.07870371 -0.149177
Stationary 1104.475 326 330 -0.07870371 -0.149177
Ended 1104.49 326 330 -0.07870371 -0.149177
NextCandidatePanel 1104.548
Began 1105.195 342 321 -0.04166668 -0.1723252
Stationary 1105.212 342 321 -0.04166668 -0.1723252
Ended 1105.227 342 321 -0.04166668 -0.1723252
NextCandidatePanel 1105.272
Began 1105.81 371 347 0.025463 -0.1054527
Stationary 1105.828 371 347 0.025463 -0.1054527
Stationary 1105.844 371 347 0.025463 -0.1054527
Ended 1105.859 371 347 0.025463 -0.1054527
NextCandidatePanel 1105.904
Began 1106.147 363 321 0.006944438 -0.1723252
Stationary 1106.167 363 321 0.006944438 -0.1723252
Ended 1106.182 363 321 0.006944438 -0.1723252
NextCandidatePanel 1106.243
Began 1106.785 358 357 -0.004629641 -0.07973259
Stationary 1106.8 358 357 -0.004629641 -0.07973259
Stationary 1106.815 358 357 -0.004629641 -0.07973259
Ended 1106.83 358 357 -0.004629641 -0.07973259
NextCandidatePanel 1106.859
Began 1107.597 353 324 -0.01620372 -0.164609
Stationary 1107.617 353 324 -0.01620372 -0.164609
Ended 1107.631 353 324 -0.01620372 -0.164609
NextCandidatePanel 1107.678
Began 1107.738 358 312 -0.004629641 -0.1954732
Ended 1107.755 358 312 -0.004629641 -0.1954732
Cancel 1107.817
Began 1108.278 335 277 -0.05787035 -0.2854939
Stationary 1108.294 335 277 -0.05787035 -0.2854939
Stationary 1108.311 335 277 -0.05787035 -0.2854939
Stationary 1108.326 335 277 -0.05787035 -0.2854939
Stationary 1108.34 335 277 -0.05787035 -0.2854939
Stationary 1108.357 335 277 -0.05787035 -0.2854939
Moved 1108.371 354.4098 301.5278 -0.01294032 -0.2224079
Moved 1108.387 377.4368 331.4993 0.04036307 -0.145321
Moved 1108.402 401.8994 356.8994 0.09698948 -0.07999129
Moved 1108.418 432.1628 384.8878 0.1670434 -0.008004742
Moved 1108.435 445.5 397 0.1979166 0.02314815
Moved 1108.449 455.168 403.4453 0.2202962 0.0397256
Moved 1108.464 466.2705 410.4191 0.2459965 0.0576622
Moved 1108.479 474.9533 416.2944 0.2660956 0.07277371
Moved 1108.495 484.3101 422.1772 0.2877549 0.08790424
Moved 1108.511 491.1393 426.2836 0.3035631 0.09846589
Moved 1108.526 495.7604 430.4084 0.3142602 0.109075
Moved 1108.545 501.5741 435.5741 0.3277179 0.1223613
Moved 1108.559 504.4899 438.4899 0.3344673 0.1298607
Moved 1108.572 506.6269 440.6269 0.3394141 0.1353572
Moved 1108.587 508.0142 442.0142 0.3426255 0.1389254
Moved 1108.606 508 443.394 0.3425926 0.1424741
Moved 1108.618 509 444.7813 0.3449074 0.1460423
Moved 1108.634 509 445.9027 0.3449074 0.1489266
Moved 1108.649 509 448.5091 0.3449074 0.1556304
Moved 1108.665 509 450.6371 0.3449074 0.1611036
Moved 1108.68 509 453.0336 0.3449074 0.1672675
Moved 1108.696 509 457.2248 0.3449074 0.1780473
Moved 1108.711 502.7248 459.5688 0.3303815 0.184076
Moved 1108.727 499.8424 461.1577 0.3237092 0.1881626
Moved 1108.742 497 464 0.3171296 0.1954732
Moved 1108.757 495.8012 464.5994 0.3143547 0.1970148
Moved 1108.775 493.0211 466.9789 0.3079192 0.2031351
Moved 1108.791 491.6231 468.3769 0.3046832 0.2067306
Moved 1108.805 489.2386 470.5229 0.2991633 0.2122501
Moved 1108.819 487.8543 472.1456 0.2959591 0.2164239
Moved 1108.833 486.5 473.5 0.2928241 0.2199073
Moved 1108.848 483.1689 474.9155 0.2851132 0.2235481
Moved 1108.863 481.0841 476.9158 0.2802873 0.2286928
Moved 1108.883 475.694 479.653 0.2678102 0.235733
Moved 1108.894 467.7444 482.4185 0.2494083 0.2428459
Moved 1108.911 458.3448 485.1872 0.22765 0.249967
Moved 1108.926 445.7413 486.4732 0.1984753 0.2532746
Moved 1108.941 437.9751 487.8607 0.1804979 0.2568433
Moved 1108.958 428.2894 489.2444 0.1580774 0.2604021
Moved 1108.972 415 490.5 0.1273148 0.2636316
Moved 1108.988 401.9703 491.7029 0.09715348 0.2667256
Moved 1109.003 390.3891 494.1527 0.07034519 0.2730265
Moved 1109.02 379.314 495.4608 0.04470835 0.2763907
Moved 1109.034 368.2268 498.6933 0.01904349 0.2847049
Moved 1109.052 358.3856 501.4612 -0.003737062 0.2918241
Moved 1109.065 349.2884 503.2372 -0.02479533 0.2963919
Moved 1109.08 341.0135 505.9955 -0.04395018 0.3034862
Moved 1109.096 335.8658 508.0536 -0.05586619 0.3087799
Moved 1109.111 326.1165 509.4119 -0.07843389 0.3122734
Moved 1109.128 316.4583 510.7917 -0.100791 0.3158222
Moved 1109.142 309.1046 512.1791 -0.1178135 0.3193905
Moved 1109.158 302.1817 512 -0.1338386 0.31893
Moved 1109.174 295.2449 512 -0.1498962 0.31893
Moved 1109.189 289.6611 512 -0.1628215 0.31893
Moved 1109.211 281.7392 512 -0.1811592 0.31893
Stationary 1109.222 281.7392 512 -0.1811592 0.31893
Moved 1109.235 276.2483 512 -0.1938696 0.31893
Moved 1109.252 270.7311 508.0294 -0.206641 0.3087175
Moved 1109.267 266.1703 504.0568 -0.2171984 0.2984999
Moved 1109.282 262.0422 501.3615 -0.2267541 0.2915676
Moved 1109.297 259.6072 499.3036 -0.2323907 0.2862746
Moved 1109.313 255.7602 496.8401 -0.2412958 0.2799385
Moved 1109.327 253.7972 494.7972 -0.2458398 0.274684
Moved 1109.343 249.5 492 -0.255787 0.2674896
Moved 1109.359 244.269 485.3586 -0.2678958 0.250408
Moved 1109.374 238.8536 478.567 -0.2804314 0.2329397
Moved 1109.388 233.9987 469.9973 -0.2916698 0.2108984
Moved 1109.405 230.9178 461.7535 -0.2988013 0.189695
Moved 1109.419 226.7362 453.4725 -0.3084809 0.1683962
Moved 1109.434 225 447 -0.3125 0.1517489
Moved 1109.45 223.1685 442.674 -0.3167396 0.1406225
Moved 1109.465 221.7925 438.3774 -0.3199248 0.1295716
Moved 1109.481 220.4175 434.8351 -0.3231075 0.1204606
Moved 1109.498 220 433.043 -0.3240741 0.1158513
Moved 1109.516 220 430.3342 -0.3240741 0.1088843
Moved 1109.526 220 427.586 -0.3240741 0.1018157
Moved 1109.543 220 424.8355 -0.3240741 0.09474146
Moved 1109.559 220 423.8897 -0.3240741 0.09230884
Moved 1109.574 220 422.4791 -0.3240741 0.08868083
Moved 1109.589 220 421.1055 -0.3240741 0.08514792
Moved 1109.607 220 418.4595 -0.3240741 0.07834238
Moved 1109.62 220 416.7131 -0.3240741 0.07385042
Moved 1109.636 220 414.9804 -0.3240741 0.06939393
Moved 1109.651 220 413.6044 -0.3240741 0.06585494
Moved 1109.668 220 412.5 -0.3240741 0.06301432
Moved 1109.682 220 411.1924 -0.3240741 0.05965126
Moved 1109.697 220 408.634 -0.3240741 0.05307079
Moved 1109.712 220 407.5 -0.3240741 0.05015428
Moved 1109.728 220 404.1349 -0.3240741 0.04149915
Moved 1109.744 220 402.6916 -0.3240741 0.03778693
Moved 1109.76 220 400.6349 -0.3240741 0.03249726
Ended 1109.774 220 398.9336 -0.3240741 0.02812134
Candidates 1109.91 12 votes voters voted views clues bites notes copies bored cows flies course
Began 1110.728 338 323 -0.05092591 -0.1671811
Stationary 1110.746 338 323 -0.05092591 -0.1671811
Stationary 1110.76 338 323 -0.05092591 -0.1671811
Stationary 1110.776 338 323 -0.05092591 -0.1671811
Ended 1110.791 338 323 -0.05092591 -0.1671811
NextCandidatePanel 1110.852
Began 1111.516 369 331 0.02083332 -0.146605
Stationary 1111.531 369 331 0.02083332 -0.146605
Stationary 1111.547 369 331 0.02083332 -0.146605
Ended 1111.562 369 331 0.02083332 -0.146605
NextCandidatePanel 1111.59
Began 1112.129 357 330 -0.006944438 -0.149177
Stationary 1112.149 357 330 -0.006944438 -0.149177
Stationary 1112.167 357 330 -0.006944438 -0.149177
Stationary 1112.178 357 330 -0.006944438 -0.149177
Ended 1112.194 357 330 -0.006944438 -0.149177
NextCandidatePanel 1112.254
Began 1112.609 366 325 0.01388888 -0.1620371
Stationary 1112.624 366 325 0.01388888 -0.1620371
Stationary 1112.64 366 325 0.01388888 -0.1620371
Stationary 1112.657 366 325 0.01388888 -0.1620371
Ended 1112.671 366 325 0.01388888 -0.1620371
NextCandidatePanel 1112.732
Began 1112.748 382 333 0.05092591 -0.141461
Stationary 1112.765 382 333 0.05092591 -0.141461
Stationary 1112.779 382 333 0.05092591 -0.141461
Ended 1112.796 382 333 0.05092591 -0.141461
Cancel 1112.871
Began 1113.039 374 321 0.03240744 -0.1723252
Stationary 1113.058 374 321 0.03240744 -0.1723252
Stationary 1113.072 374 321 0.03240744 -0.1723252
Stationary 1113.089 374 321 0.03240744 -0.1723252
Stationary 1113.104 374 321 0.03240744 -0.1723252
Stationary 1113.118 374 321 0.03240744 -0.1723252
Stationary 1113.133 374 321 0.03240744 -0.1723252
Moved 1113.156 392.6825 345.9629 0.0756539 -0.1081201
Stationary 1113.167 392.6825 345.9629 0.0756539 -0.1081201
Moved 1113.18 400.7215 356.2101 0.09426265 -0.08176427
Moved 1113.196 407.6773 363.6773 0.1103642 -0.06255844
Moved 1113.212 414.5437 371.5437 0.1262585 -0.04232595
Moved 1113.227 421.4683 379.3619 0.1422877 -0.02221723
Moved 1113.243 428.386 386.386 0.158301 -0.004151191
Moved 1113.257 434.6832 395.354 0.1728778 0.01891458
Moved 1113.274 439.1143 400.8929 0.183135 0.03316059
Moved 1113.29 445.3547 408.4257 0.1975804 0.05253509
Moved 1113.307 450.8368 415.296 0.2102704 0.07020573
Moved 1113.32 456.5329 422.3772 0.2234558 0.08841863
Moved 1113.335 461.9251 429.1564 0.2359377 0.1058549
Moved 1113.351 466.4744 437.3302 0.2464686 0.126878
Moved 1113.366 471.043 446.0859 0.257044 0.1493979
Moved 1113.381 475.1367 451.5156 0.2665202 0.1633631
Moved 1113.403 479.8365 465.1826 0.2773993 0.1985149
Stationary 1113.414 479.8365 465.1826 0.2773993 0.1985149
Moved 1113.427 482.4327 472.0817 0.2834089 0.2162595
Moved 1113.442 483 476.8146 0.2847222 0.2284325
Moved 1113.459 483.9923 480.9768 0.2870192 0.2391377
Moved 1113.473 485.372 485.116 0.290213 0.249784
Moved 1113.489 485 488.2843 0.2893518 0.2579328
Moved 1113.505 485.8551 490.7103 0.2913313 0.2641724
Moved 1113.52 486 494.5684 0.2916667 0.2740957
Moved 1113.536 486 499.3097 0.2916667 0.2862903
Moved 1113.551 486 502.9189 0.2916667 0.2955733
Moved 1113.566 486 508.3716 0.2916667 0.3095978
Moved 1113.581 486 511.4625 0.2916667 0.3175474
Moved 1113.597 478.2548 515.3193 0.273738 0.3274673
Moved 1113.613 476 518 0.2685185 0.3343621
Moved 1113.628 469.2699 520.7738 0.2529396 0.3414963
Moved 1113.647 459.2076 522.9703 0.2296473 0.3471459
Moved 1113.659 444.0252 525.7227 0.1945028 0.354225
Moved 1113.674 430.1919 525 0.1624813 0.3523662
Moved 1113.689 413.5804 525 0.1240287 0.3523662
Moved 1113.705 401.5 525 0.0960648 0.3523662
Moved 1113.72 387.0879 525 0.06270339 0.3523662
Moved 1113.735 374.5193 525 0.03360947 0.3523662
Moved 1113.751 355.3784 525 -0.01069809 0.3523662
Moved 1113.766 343.1118 525 -0.039093 0.3523662
Moved 1113.782 330.1891 525 -0.06900683 0.3523662
Moved 1113.797 316.3755 525 -0.1009827 0.3523662
Moved 1113.812 306.2321 525 -0.1244629 0.3523662
Moved 1113.828 296.381 525 -0.1472662 0.3523662
Moved 1113.843 289 525 -0.1643519 0.3523662
Moved 1113.859 282.755 525 -0.1788079 0.3523662
Moved 1113.874 275.8611 525 -0.1947659 0.3523662
Moved 1113.894 270.4001 515.2003 -0.2074071 0.3271611
Moved 1113.908 265.6608 517.2203 -0.2183778 0.3323566
Moved 1113.92 261.542 517 -0.227912 0.33179
Moved 1113.937 259 515.5 -0.2337963 0.327932
Moved 1113.95 255.1784 513.0892 -0.2426425 0.3217314
Moved 1113.967 253.0407 511.0407 -0.2475909 0.3164627
Moved 1113.982 250.2793 508.2794 -0.253983 0.3093604
Moved 1113.999 246.759 502.265 -0.2621319 0.2938914
Moved 1114.014 242.641 493.1623 -0.2716644 0.2704791
Moved 1114.027 238.5 479 -0.28125 0.2340534
Moved 1114.044 235.2333 470.8167 -0.2888118 0.2130057
Moved 1114.059 232.4883 462.4647 -0.295166 0.1915244
Moved 1114.075 230 455 -0.3009259 0.172325
Moved 1114.09 228.3256 447.279 -0.304802 0.1524664
Moved 1114.106 225.8956 438.6867 -0.310427 0.130367
Moved 1114.127 223.1958 421.9788 -0.3166765 0.08739385
Stationary 1114.139 223.1958 421.9788 -0.3166765 0.08739385
Moved 1114.151 221.8197 415.0986 -0.3198617 0.06969809
Moved 1114.168 221.4407 409.7627 -0.3207392 0.05597393
Moved 1114.183 221 404.218 -0.3217593 0.04171277
Moved 1114.198 221 400.9358 -0.3217593 0.03327099
Moved 1114.214 221 398.1379 -0.3217593 0.02607475
Ended 1114.229 221 396 -0.3217593 0.02057605
Candidates 1114.381 12 hours goes votes voters notes voted views how bites bored hopes noted
Began 1114.996 353 365 -0.01620372 -0.05915646
Stationary 1115.017 353 365 -0.01620372 -0.05915646
Stationary 1115.03 353 365 -0.01620372 -0.05915646
Stationary 1115.046 353 365 -0.01620372 -0.05915646
Ended 1115.061 353 365 -0.01620372 -0.05915646
NextCandidatePanel 1115.103
Began 1115.151 357 367 -0.006944438 -0.05401234
Stationary 1115.168 357 367 -0.006944438 -0.05401234
Ended 1115.184 357 367 -0.006944438 -0.05401234
Cancel 1115.228
Backspace 1115.859
Began 1116.43 230 501 -0.3009259 0.2906378
Stationary 1116.451 230 501 -0.3009259 0.2906378
Stationary 1116.463 230 501 -0.3009259 0.2906378
Stationary 1116.479 230 501 -0.3009259 0.2906378
Stationary 1116.495 230 501 -0.3009259 0.2906378
Stationary 1116.51 230 501 -0.3009259 0.2906378
Moved 1116.525 250.9712 501 -0.2523815 0.2906378
Moved 1116.54 260 490.5 -0.2314815 0.2636316
Moved 1116.563 290.956 480.022 -0.1598241 0.2366821
Stationary 1116.574 290.956 480.022 -0.1598241 0.2366821
Moved 1116.586 311.222 471.889 -0.1129119 0.2157637
Moved 1116.603 327.6164 464.1744 -0.07496198 0.1959217
Moved 1116.619 344.0496 454.6378 -0.03692225 0.1713933
Moved 1116.634 357.0497 447.6093 -0.00682945 0.1533159
Moved 1116.649 370.0375 440.4236 0.02323488 0.1348344
Moved 1116.663 376.7065 436.5963 0.03867249 0.1249904
Moved 1116.679 386.0928 428.4227 0.06039997 0.1039677
Moved 1116.695 392.5564 423.3327 0.07536213 0.09087624
Moved 1116.711 399.3067 416.6934 0.09098768 0.07379968
Moved 1116.727 401.2812 412.0782 0.09555827 0.06192937
Moved 1116.741 403.0337 406.8654 0.09961496 0.04852192
Moved 1116.757 404.4169 404.1661 0.102817 0.04157953
Moved 1116.781 404 398.2668 0.1018518 0.0264063
Stationary 1116.79 404 398.2668 0.1018518 0.0264063
Moved 1116.801 404 395.5004 0.1018518 0.0192911
Moved 1116.817 398.3493 392.1165 0.08877159 0.01058759
Moved 1116.832 387.9775 388.9936 0.06476283 0.002555494
Moved 1116.849 371.4949 386.2491 0.02660861 -0.004503226
Moved 1116.864 345.8183 387 -0.032828 -0.002572055
Moved 1116.878 325.0417 387 -0.080922 -0.002572055
Moved 1116.895 306.5966 387 -0.1236189 -0.002572055
Moved 1116.91 285 400.5 -0.1736111 0.03215016
Moved 1116.926 266.7114 397 -0.2159459 0.02314815
