exercise is good for the mind
Stationary 2499.21 247.795 466.205 -0.2597339 0.2011445
Moved 2499.227 247 466 -0.2615741 0.2006171
Moved 2499.242 243.6656 454.3297 -0.2692926 0.1706009
Moved 2499.257 240.8631 438.1099 -0.27578 0.1288833
Moved 2499.272 235 415 -0.2893518 0.06944436
Moved 2499.288 234.0451 396.6758 -0.2915624 0.02231425
Moved 2499.305 231.9185 380.3884 -0.2964851 -0.01957725
Moved 2499.319 232 360.5416 -0.2962963 -0.07062346
Moved 2499.334 232 345.6483 -0.2962963 -0.1089293
Moved 2499.35 232 331.2631 -0.2962963 -0.1459282
Moved 2499.365 232 318.6458 -0.2962963 -0.1783803
Moved 2499.38 240.7982 308.2018 -0.2759302 -0.2052422
Moved 2499.396 241.7066 299.467 -0.2738274 -0.2277083
Moved 2499.411 242.8365 292.9812 -0.2712119 -0.24439
Moved 2499.426 244.2177 288.347 -0.2680146 -0.256309
Moved 2499.442 245.6576 282.3694 -0.2646814 -0.2716835
Moved 2499.458 247.0973 276.6107 -0.2613488 -0.2864953
Moved 2499.472 248 271.919 -0.2592593 -0.2985623
Moved 2499.489 248.9834 269.0333 -0.2569829 -0.3059844
Moved 2499.504 249 266.1558 -0.2569445 -0.3133855
Moved 2499.519 249 264 -0.2569445 -0.31893
Moved 2499.535 250 261.0333 -0.2546296 -0.3265606
Moved 2499.55 250 258.1395 -0.2546296 -0.3340035
Moved 2499.566 250.8629 256.2741 -0.2526321 -0.3388011
Moved 2499.581 251 253.3876 -0.2523148 -0.3462254
Moved 2499.595 251 252.2509 -0.2523148 -0.349149
Moved 2499.611 251 250.8115 -0.2523148 -0.3528511
Moved 2499.627 251 249.5 -0.2523148 -0.3562243
Moved 2499.643 252 248.2794 -0.25 -0.3593637
Moved 2499.658 252 246.8367 -0.25 -0.3630745
Moved 2499.673 253.6034 244.3966 -0.2462884 -0.3693503
Moved 2499.688 254 242.9568 -0.2453704 -0.3730536
Moved 2499.708 255.4819 241.5181 -0.2419399 -0.376754
Moved 2499.719 256 239.0764 -0.2407407 -0.3830339
Moved 2499.734 257.3662 237.6338 -0.2375782 -0.3867444
Moved 2499.752 257.5062 237 -0.2372542 -0.3883744
Moved 2499.765 258 236.0537 -0.2361111 -0.3908084
Moved 2499.781 258 235.5 -0.2361111 -0.3922326
Moved 2499.796 259.374 234.626 -0.2329306 -0.3944806
Moved 2499.812 259 235 -0.2337963 -0.3935186
Moved 2499.828 261.4378 235 -0.2281533 -0.3935186
Moved 2499.844 263.16 244.28 -0.2241667 -0.3696503
Moved 2499.859 265.383 248.9575 -0.2190208 -0.3576195
Moved 2499.874 267.3975 258.59 -0.2143576 -0.3328446
Moved 2499.889 270.2737 268.958 -0.2076997 -0.3061779
Moved 2499.905 272 281.0986 -0.2037037 -0.2749523
Moved 2499.919 273.0203 293.1824 -0.201342 -0.2438726
Moved 2499.934 273 303.2436 -0.2013889 -0.217995
Moved 2499.952 273.906 318.1538 -0.1992917 -0.1796456
Moved 2499.967 274.9837 328.8369 -0.196797 -0.1521685
Moved 2499.981 275 341.8956 -0.1967592 -0.1185813
Moved 2499.997 275 351.0464 -0.1967592 -0.09504537
Moved 2500.012 275 362.3608 -0.1967592 -0.06594434
Moved 2500.028 275.7441 374.6967 -0.1950368 -0.03421626
Moved 2500.043 276 385.2802 -0.1944444 -0.006995338
Moved 2500.058 276 394.7978 -0.1944444 0.01748399
Moved 2500.073 276 401.0536 -0.1944444 0.03357393
Moved 2500.089 276 407.8924 -0.1944444 0.05116345
Moved 2500.105 276 414.1401 -0.1944444 0.06723274
Moved 2500.12 276 419.2067 -0.1944444 0.08026397
Moved 2500.135 276 424.51 -0.1944444 0.09390422
Moved 2500.151 276 429.7959 -0.1944444 0.1074997
Moved 2500.166 276 434.1285 -0.1944444 0.1186432
Moved 2500.181 276 437.5 -0.1944444 0.1273147
Moved 2500.197 276 440.7296 -0.1944444 0.1356212
Moved 2500.212 276 443.7194 -0.1944444 0.1433111
Moved 2500.228 276 446.585 -0.1944444 0.1506815
Moved 2500.243 276 449.4626 -0.1944444 0.1580829
Moved 2500.259 276 452.34 -0.1944444 0.1654835
Moved 2500.274 276 454 -0.1944444 0.169753
Stationary 2500.289 276 454.2737 -0.1944444 0.1704572
Moved 2500.303 276 455.6843 -0.1944444 0.174085
Moved 2500.323 276 457.123 -0.1944444 0.1777854
Moved 2500.335 276 458.558 -0.1944444 0.1814764
Moved 2500.351 276 460.0005 -0.1944444 0.1851864
Stationary 2500.366 276 460.0005 -0.1944444 0.1851864
Moved 2500.381 276 461.3734 -0.1944444 0.1887175
Moved 2500.398 276 462.1567 -0.1944444 0.1907323
Moved 2500.414 278.6291 463.3145 -0.1883587 0.1937101
Moved 2500.428 283.5681 464.8561 -0.1769256 0.197675
Moved 2500.443 287.9155 465 -0.1668624 0.1980452
Moved 2500.459 293.9848 466 -0.1528129 0.2006171
Moved 2500.475 299.743 466 -0.1394839 0.2006171
Moved 2500.49 304.5092 466 -0.128451 0.2006171
Moved 2500.505 309.1981 466 -0.117597 0.2006171
Moved 2500.527 314.1692 466 -0.1060899 0.2006171
Stationary 2500.538 314.1692 466 -0.1060899 0.2006171
Moved 2500.551 316.0262 466 -0.1017911 0.2006171
Moved 2500.566 317.4691 466 -0.09845118 0.2006171
Moved 2500.582 319.8187 466 -0.0930122 0.2006171
Moved 2500.597 321.3443 466 -0.08948077 0.2006171
Stationary 2500.611 321.3443 466 -0.08948077 0.2006171
Moved 2500.628 322.375 466 -0.08709486 0.2006171
Moved 2500.642 323.1485 466 -0.08530438 0.2006171
Stationary 2500.661 323.1485 466 -0.08530438 0.2006171
Moved 2500.675 324 438.6354 -0.08333336 0.1302351
Moved 2500.69 324 406.7598 -0.08333336 0.04825054
Moved 2500.705 315.007 372.021 -0.1041504 -0.04109834
Moved 2500.721 313 346.5 -0.1087963 -0.1067387
Moved 2500.737 313 327.104 -0.1087963 -0.1566256
Moved 2500.752 313 310.189 -0.1087963 -0.2001312
Moved 2500.768 313 297.7439 -0.1087963 -0.2321402
Moved 2500.783 313 288.4659 -0.1087963 -0.2560032
Moved 2500.798 313 279.8266 -0.1087963 -0.2782238
Moved 2500.814 313 272.1685 -0.1087963 -0.2979206
Moved 2500.829 313 267.2958 -0.1087963 -0.3104533
Moved 2500.844 313 262 -0.1087963 -0.3240741
Moved 2500.86 313 258.5399 -0.1087963 -0.3329737
Moved 2500.875 313 255.4879 -0.1087963 -0.3408233
Moved 2500.89 313 251.9205 -0.1087963 -0.3499986
Moved 2500.906 313 248.72 -0.1087963 -0.3582305
Moved 2500.922 313 245.8391 -0.1087963 -0.3656401
Moved 2500.937 313 242.9668 -0.1087963 -0.3730278
Moved 2500.952 313 241.5475 -0.1087963 -0.3766783
Moved 2500.966 313 240.4404 -0.1087963 -0.3795256
Moved 2500.982 313 239.0033 -0.1087963 -0.383222
Moved 2501 313 237.5634 -0.1087963 -0.3869256
Moved 2501.014 313 236.1212 -0.1087963 -0.3906348
Moved 2501.029 313 234.6917 -0.1087963 -0.3943117
Moved 2501.044 313 233.5 -0.1087963 -0.3973766
Moved 2501.059 313 232.8998 -0.1087963 -0.3989204
Stationary 2501.075 313 232.8998 -0.1087963 -0.3989204
Moved 2501.089 313 231.7046 -0.1087963 -0.4019943
Stationary 2501.104 313 232 -0.1087963 -0.4012346
Stationary 2501.119 313 232 -0.1087963 -0.4012346
Moved 2501.135 320.0764 232 -0.09241586 -0.4012346
Moved 2501.151 327.2345 250.8097 -0.07584606 -0.3528557
Moved 2501.167 341.6794 271.5191 -0.04240885 -0.2995909
Moved 2501.183 356.8044 289.9768 -0.007397185 -0.2521173
Moved 2501.2 388.8177 329.3812 0.06670754 -0.1507686
Moved 2501.214 404.688 347.6533 0.1034445 -0.1037724
Moved 2501.229 419.0011 364.8013 0.1365767 -0.05966743
Moved 2501.245 428.078 376.6169 0.1575879 -0.02927749
Moved 2501.261 438.0367 390.9096 0.1806406 0.007483517
Moved 2501.276 446.1024 401.5602 0.1993112 0.03487713
Moved 2501.293 452.3234 410.0527 0.2137114 0.05671987
Moved 2501.307 460.4716 423.4527 0.2325732 0.0911848
Moved 2501.322 467.4979 433.8971 0.2488378 0.118048
Moved 2501.337 471.2783 441.6958 0.2575887 0.1381064
Moved 2501.354 475.7422 448.323 0.2679219 0.1551516
Moved 2501.367 479.0274 454.0547 0.2755263 0.1698938
Moved 2501.384 481.9301 458.3951 0.2822455 0.1810575
Moved 2501.399 484.391 462.0865 0.2879421 0.1905516
Moved 2501.414 487.0845 467.169 0.2941771 0.2036239
Moved 2501.429 489.9705 469.9705 0.3008576 0.2108294
Moved 2501.445 490.9252 472.8505 0.3030677 0.2182367
Moved 2501.467 493 476.8024 0.3078704 0.2284011
Stationary 2501.478 493 476.8024 0.3078704 0.2284011
Moved 2501.49 494.2452 478.2452 0.3107529 0.2321122
Moved 2501.506 494 479.5 0.3101851 0.2353394
Moved 2501.521 494 480.7961 0.3101851 0.238673
Moved 2501.536 494 481.5 0.3101851 0.2404835
Stationary 2501.552 494 481.5 0.3101851 0.2404835
Moved 2501.567 494 482 0.3101851 0.2417695
Moved 2501.585 486.7878 482 0.2934903 0.2417695
Moved 2501.6 471.0617 474.0494 0.2570873 0.2213203
Moved 2501.616 445.2141 459.6746 0.1972549 0.1843481
Moved 2501.631 426.2791 447.3751 0.1534237 0.1527137
Moved 2501.645 395.978 429.5868 0.08328229 0.1069618
Moved 2501.661 372.6986 413.6678 0.02939492 0.06601793
Moved 2501.677 350.8731 399.0927 -0.02112702 0.02853036
Moved 2501.692 332.396 386.5049 -0.06389817 -0.003845387
Moved 2501.706 317.5426 376.9776 -0.09828096 -0.02834979
Moved 2501.721 302.2808 368.0623 -0.1336093 -0.05128028
Moved 2501.738 294.3267 361.7451 -0.1520215 -0.06752815
Moved 2501.753 282.9286 355.1021 -0.1784061 -0.08461414
Moved 2501.768 275.209 349.3672 -0.1962754 -0.09936407
Moved 2501.784 269.9823 346.1893 -0.2083744 -0.1075377
Moved 2501.801 264.8731 342.9154 -0.2202011 -0.1159583
Moved 2501.816 260.5695 338.5695 -0.2301633 -0.1271362
Moved 2501.831 258.1662 337.0831 -0.2357263 -0.130959
Moved 2501.846 255.9964 335.9982 -0.2407491 -0.1337494
Moved 2501.86 253.1177 334.5588 -0.2474127 -0.1374516
Moved 2501.875 251.2402 333.1201 -0.2517589 -0.1411522
Moved 2501.891 249.6814 331.6813 -0.2553672 -0.1448526
Moved 2501.907 248.2455 330.2455 -0.2586911 -0.1485456
Moved 2501.923 246.8202 328.8202 -0.2619903 -0.1522115
Moved 2501.937 245.3615 328.3615 -0.265367 -0.1533914
Moved 2501.953 244.1728 327.1728 -0.2681185 -0.1564487
Moved 2501.969 242.7903 327 -0.2713188 -0.1568931
Moved 2501.984 241.3462 326 -0.2746616 -0.1594652
Moved 2501.999 241 324.9065 -0.275463 -0.1622776
Moved 2502.015 239.4702 324.4702 -0.2790042 -0.1633999
Moved 2502.03 238.5 323.5 -0.28125 -0.1658951
Stationary 2502.046 238.5 323.5 -0.28125 -0.1658951
Moved 2502.061 238 323.3647 -0.2824074 -0.1662429
Moved 2502.078 238 322.5 -0.2824074 -0.1684671
Moved 2502.092 236.7962 323 -0.285194 -0.1671811
Stationary 2502.108 236.7962 323 -0.285194 -0.1671811
Moved 2502.123 237 321.6266 -0.2847222 -0.1707136
Moved 2502.137 235.6418 322 -0.2878663 -0.1697531
Stationary 2502.154 235.6418 322 -0.2878663 -0.1697531
Stationary 2502.17 235.6418 322 -0.2878663 -0.1697531
Moved 2502.183 235.3242 321 -0.2886012 -0.1723252
Moved 2502.204 234.5 321 -0.2905093 -0.1723252
Stationary 2502.216 234.5 321 -0.2905093 -0.1723252
Stationary 2502.231 234.5 321 -0.2905093 -0.1723252
Stationary 2502.245 234.5 321 -0.2905093 -0.1723252
Moved 2502.261 234 320.1262 -0.2916667 -0.1745727
Moved 2502.276 234 319.5 -0.2916667 -0.1761832
Stationary 2502.29 234 319.5 -0.2916667 -0.1761832
Stationary 2502.308 234 319.5 -0.2916667 -0.1761832
Stationary 2502.322 234 319.5 -0.2916667 -0.1761832
Moved 2502.337 232.8817 320 -0.2942554 -0.1748972
Stationary 2502.354 232.8817 320 -0.2942554 -0.1748972
Stationary 2502.369 232.8817 320 -0.2942554 -0.1748972
Stationary 2502.385 232.8817 320 -0.2942554 -0.1748972
Moved 2502.399 233 318.9741 -0.2939815 -0.1775359
Stationary 2502.424 233 318.9741 -0.2939815 -0.1775359
Stationary 2502.435 233 318.9741 -0.2939815 -0.1775359
Stationary 2502.449 233 318.9741 -0.2939815 -0.1775359
Stationary 2502.459 233 318.9741 -0.2939815 -0.1775359
Moved 2502.476 231.8754 319 -0.2965848 -0.1774692
Stationary 2502.491 231.8754 319 -0.2965848 -0.1774692
Stationary 2502.508 231.8754 319 -0.2965848 -0.1774692
Stationary 2502.524 231.8754 319 -0.2965848 -0.1774692
Stationary 2502.539 231.8754 319 -0.2965848 -0.1774692
Stationary 2502.555 231.8754 319 -0.2965848 -0.1774692
Stationary 2502.57 231.8754 319 -0.2965848 -0.1774692
Stationary 2502.585 231.8754 319 -0.2965848 -0.1774692
Stationary 2502.601 231.8754 319 -0.2965848 -0.1774692
Stationary 2502.616 231.8754 319 -0.2965848 -0.1774692
Stationary 2502.631 231.8754 319 -0.2965848 -0.1774692
Stationary 2502.646 231.8754 319 -0.2965848 -0.1774692
Stationary 2502.662 231.8754 319 -0.2965848 -0.1774692
Stationary 2502.677 231.8754 319 -0.2965848 -0.1774692
Moved 2502.692 230.9733 319 -0.2986728 -0.1774692
Stationary 2502.709 231 319 -0.2986111 -0.1774692
Stationary 2502.724 231 319 -0.2986111 -0.1774692
Moved 2502.739 231 329.5 -0.2986111 -0.150463
Moved 2502.754 231 332.237 -0.2986111 -0.1434234
Moved 2502.771 231 350.6296 -0.2986111 -0.09611718
Moved 2502.786 240.0253 361.6661 -0.2777191 -0.0677312
Moved 2502.803 248.4661 388.8118 -0.2581804 0.00208784
Moved 2502.817 251.0323 395.0807 -0.2522401 0.01821157
Moved 2502.832 258.2754 409.5508 -0.2354736 0.05542892
Moved 2502.849 269.9872 435.9744 -0.208363 0.1233907
Moved 2502.868 277.8152 455.5381 -0.1902425 0.1737091
Moved 2502.88 280.6479 459.1339 -0.1836854 0.1829573
Moved 2502.893 286.4312 470.8625 -0.1702981 0.2131236
Moved 2502.909 292.1625 482.325 -0.1570312 0.2426054
Moved 2502.924 296.4516 493.8708 -0.1471029 0.2723013
Moved 2502.939 298.6577 497.3153 -0.1419962 0.2811606
Moved 2502.955 303.0536 507.1609 -0.1318203 0.3064836
Moved 2502.97 305.9391 512.8782 -0.125141 0.3211887
Moved 2502.986 307.382 515.7639 -0.121801 0.3286108
Moved 2503.001 309.3524 519.7048 -0.1172399 0.3387468
Ended 2503.017 309.3524 519.7048 -0.1172399 0.3387468
Candidates 2503.152 12 exercise everybody executive decide exist activist franchise extensive racist expose excuse advise
Began 2503.615 323 321 -0.08564815 -0.1723252
Stationary 2503.633 323 321 -0.08564815 -0.1723252
Stationary 2503.646 323 321 -0.08564815 -0.1723252
Stationary 2503.664 323 321 -0.08564815 -0.1723252
Stationary 2503.68 323 321 -0.08564815 -0.1723252
Moved 2503.695 323 340.4962 -0.08564815 -0.1221807
Moved 2503.71 323 346.9337 -0.08564815 -0.1056233
Moved 2503.725 323 372.7648 -0.08564815 -0.03918518
Moved 2503.741 333.5 388.5 -0.06134262 0.00128589
Moved 2503.756 332.4891 391.7119 -0.06368255 0.009547064
Moved 2503.772 335.8134 408.8468 -0.05598754 0.05361827
Moved 2503.788 336.1186 410.4744 -0.05528102 0.05780431
Moved 2503.805 338.281 417.562 -0.05027543 0.07603393
Moved 2503.818 338.721 420.442 -0.04925693 0.08344128
Moved 2503.833 339.4424 421.8849 -0.04758696 0.08715241
Moved 2503.848 339 423.2834 -0.04861111 0.09074956
Ended 2503.863 339 423.2834 -0.04861111 0.09074956
Accept 2503.905 0 exercise
Began 2504.339 513 500 0.3541666 0.2880658
Stationary 2504.359 513 500 0.3541666 0.2880658
Stationary 2504.373 513 500 0.3541666 0.2880658
Stationary 2504.387 513 500 0.3541666 0.2880658
Stationary 2504.402 513 500 0.3541666 0.2880658
Stationary 2504.417 513 500 0.3541666 0.2880658
Stationary 2504.441 513 500 0.3541666 0.2880658
Stationary 2504.451 513 500 0.3541666 0.2880658
Stationary 2504.465 513 500 0.3541666 0.2880658
Stationary 2504.481 513 500 0.3541666 0.2880658
Stationary 2504.496 513 500 0.3541666 0.2880658
Stationary 2504.511 513 500 0.3541666 0.2880658
Stationary 2504.527 513 500 0.3541666 0.2880658
Stationary 2504.542 513 500 0.3541666 0.2880658
Stationary 2504.557 513 500 0.3541666 0.2880658
Stationary 2504.571 513 500 0.3541666 0.2880658
Moved 2504.588 506 512.2158 0.337963 0.319485
Moved 2504.605 506 517.2076 0.337963 0.3323239
Moved 2504.619 506 524.3895 0.337963 0.3507959
Moved 2504.634 506 532.4836 0.337963 0.3716141
Moved 2504.651 506 539.8257 0.337963 0.3904982
Moved 2504.666 513.462 544.8481 0.3552362 0.4034159
Moved 2504.681 515.7965 552.3896 0.3606401 0.4228127
Moved 2504.696 518.6733 559.6834 0.3672994 0.4415725
Moved 2504.711 521.5623 565.9058 0.3739869 0.4575764
Moved 2504.727 523.2198 571.8795 0.3778237 0.472941
Moved 2504.742 526.3002 576.6003 0.3849541 0.4850831
Moved 2504.758 529.1901 582.3801 0.3916436 0.4999486
Moved 2504.773 530.1777 585.533 0.3939297 0.5080579
Moved 2504.789 532.6747 590.0243 0.39971 0.5196097
Moved 2504.805 534.1113 593.2225 0.4030353 0.5278357
Moved 2504.82 536.5547 597.6643 0.4086916 0.53926
Moved 2504.835 538.9953 601.993 0.414341 0.5503933
Moved 2504.851 540.4363 606.3091 0.4176767 0.5614945
Moved 2504.866 541.8805 607.8805 0.4210197 0.5655361
Moved 2504.881 542.996 608.996 0.423602 0.5684054
Moved 2504.896 543 610.4255 0.4236111 0.5720819
Moved 2504.911 544.5 611.5 0.4270834 0.5748456
Moved 2504.927 545.1541 613.3082 0.4285976 0.5794963
Moved 2504.949 547.2051 615.2051 0.433345 0.5843751
Stationary 2504.959 547.2051 615.2051 0.433345 0.5843751
Moved 2504.972 548.6405 616 0.4366678 0.5864196
Moved 2504.989 549.7899 616 0.4393285 0.5864196
Moved 2505.006 552.3095 616 0.4451609 0.5864196
Moved 2505.02 555.1931 616 0.4518358 0.5864196
Moved 2505.035 558.075 616 0.4585069 0.5864196
Moved 2505.051 560.9527 616 0.4651683 0.5864196
Moved 2505.067 563.8362 616 0.4718432 0.5864196
Moved 2505.081 566.7288 616 0.4785388 0.5864196
Moved 2505.097 567.5 616 0.4803241 0.5864196
Moved 2505.112 569.9127 616 0.485909 0.5864196
Moved 2505.128 571.3625 616 0.4892651 0.5864196
Moved 2505.144 574 616 0.4953703 0.5864196
Stationary 2505.158 574.1229 616 0.4956549 0.5864196
Moved 2505.173 575.6891 616 0.4992803 0.5864196
Moved 2505.188 576.5 616 0.5011575 0.5864196
Stationary 2505.204 576.5 616 0.5011575 0.5864196
Moved 2505.219 577.1978 616 0.5027725 0.5864196
Stationary 2505.235 577.1978 616 0.5027725 0.5864196
Moved 2505.25 578.1819 616 0.5050506 0.5864196
Stationary 2505.266 578.1819 616 0.5050506 0.5864196
Stationary 2505.283 578.1819 616 0.5050506 0.5864196
Moved 2505.299 579.1871 616 0.5073776 0.5864196
Stationary 2505.312 579.1871 616 0.5073776 0.5864196
Stationary 2505.327 579.1871 616 0.5073776 0.5864196
Stationary 2505.342 579.1871 616 0.5073776 0.5864196
Stationary 2505.359 579 616 0.5069445 0.5864196
Stationary 2505.373 579 616 0.5069445 0.5864196
Stationary 2505.388 579 616 0.5069445 0.5864196
Stationary 2505.405 579 616 0.5069445 0.5864196
Stationary 2505.427 579 616 0.5069445 0.5864196
Stationary 2505.438 579 616 0.5069445 0.5864196
Stationary 2505.452 579 616 0.5069445 0.5864196
Stationary 2505.466 579 616 0.5069445 0.5864196
Stationary 2505.481 579 616 0.5069445 0.5864196
Stationary 2505.496 579 616 0.5069445 0.5864196
Moved 2505.511 567.6816 604.6816 0.4807444 0.5573085
Moved 2505.527 549.0885 600.6526 0.4377049 0.546946
Moved 2505.543 530.8382 593.3452 0.3954587 0.528151
Moved 2505.558 488.7588 569.63 0.2980527 0.4671553
Moved 2505.574 462.1217 558.5609 0.2363927 0.4386852
Moved 2505.59 436.364 543.1669 0.1767685 0.3990917
Moved 2505.608 416.606 530.961 0.1310324 0.367698
Moved 2505.62 396.4375 517.9955 0.08434604 0.3343506
Moved 2505.636 381.8971 508.5615 0.05068769 0.3100861
Moved 2505.653 371.7321 501.9897 0.02715756 0.2931834
Moved 2505.667 361.1828 497.6935 0.00273794 0.2821335
Moved 2505.683 351.5 492 -0.01967594 0.2674896
Moved 2505.698 345.026 490.0104 -0.03466204 0.2623723
Moved 2505.713 340.687 487.1246 -0.04470607 0.2549501
Moved 2505.729 334.4894 484.2447 -0.05905231 0.2475429
Moved 2505.743 330.0722 481.3815 -0.06927724 0.2401785
Moved 2505.759 326.5 480.5 -0.07754628 0.2379114
Moved 2505.775 325.1513 479.1513 -0.08066818 0.2344426
Moved 2505.791 322.4235 477.7117 -0.0869826 0.2307399
Moved 2505.805 321.268 477.2681 -0.08965731 0.2295988
Moved 2505.821 319.8319 477 -0.09298161 0.2289094
Moved 2505.837 318.3852 476 -0.09633059 0.2263374
Moved 2505.852 316.9454 476 -0.09966348 0.2263374
Moved 2505.874 316 475 -0.1018519 0.2237653
Stationary 2505.885 316 475 -0.1018519 0.2237653
Ended 2505.898 316 475 -0.1018519 0.2237653
Candidates 2506.033 12 usa us ya guys gus is ita its idea ura ta ts
Began 2506.79 361 376 0.002314846 -0.03086435
Stationary 2506.811 361 376 0.002314846 -0.03086435
Stationary 2506.822 361 376 0.002314846 -0.03086435
Stationary 2506.837 361 376 0.002314846 -0.03086435
Stationary 2506.853 361 376 0.002314846 -0.03086435
Stationary 2506.868 361 376 0.002314846 -0.03086435
Stationary 2506.883 361 376 0.002314846 -0.03086435
Ended 2506.899 361 376 0.002314846 -0.03086435
NextCandidatePanel 2506.944
Began 2506.96 354 378 -0.01388888 -0.02572024
Stationary 2506.977 354 378 -0.01388888 -0.02572024
Stationary 2506.992 354 378 -0.01388888 -0.02572024
Stationary 2507.006 354 378 -0.01388888 -0.02572024
Ended 2507.023 354 378 -0.01388888 -0.02572024
Cancel 2507.083
Began 2507.867 370 346 0.02314816 -0.1080248
Stationary 2507.887 370 346 0.02314816 -0.1080248
Stationary 2507.903 370 346 0.02314816 -0.1080248
Stationary 2507.919 370 346 0.02314816 -0.1080248
Stationary 2507.933 370 346 0.02314816 -0.1080248
Stationary 2507.947 370 346 0.02314816 -0.1080248
Stationary 2507.961 370 346 0.02314816 -0.1080248
Moved 2507.978 394.1636 376.8419 0.07908244 -0.02869876
Moved 2508.002 421.34 409.925 0.1419908 0.05639143
Stationary 2508.013 421.34 409.925 0.1419908 0.05639143
Moved 2508.025 435.3132 426.7758 0.1743361 0.09973195
Moved 2508.04 444.0883 438.4511 0.1946489 0.1297611
Moved 2508.056 453.8187 448.8187 0.217173 0.1564268
Moved 2508.072 462 460 0.2361111 0.1851851
Moved 2508.086 468.7843 466.7843 0.2518155 0.2026344
Moved 2508.102 475.5236 475.733 0.2674157 0.2256507
Moved 2508.116 482.1964 484.7455 0.282862 0.2488309
Moved 2508.131 486.9759 491.9599 0.2939257 0.2673866
Moved 2508.147 491.3416 499.2359 0.3040314 0.2861005
Moved 2508.162 493.7567 502.635 0.3096219 0.294843
Moved 2508.178 496.6334 505.6334 0.316281 0.3025548
Moved 2508.193 497.5 508 0.318287 0.3086419
Moved 2508.211 497.8348 509.8348 0.319062 0.313361
Moved 2508.226 498 511.2888 0.3194444 0.3171006
Moved 2508.24 498.7241 512.7241 0.3211206 0.3207924
Moved 2508.255 499.5 513.5 0.3229167 0.3227879
Moved 2508.271 499 514.5977 0.3217593 0.3256112
Moved 2508.286 499 515.5 0.3217593 0.327932
Stationary 2508.301 499 515.5 0.3217593 0.327932
Stationary 2508.316 499 515.5 0.3217593 0.327932
Moved 2508.333 499 515 0.3217593 0.326646
Stationary 2508.347 499 515 0.3217593 0.326646
Stationary 2508.365 499 515 0.3217593 0.326646
Moved 2508.379 488.3313 506.7021 0.2970631 0.3053036
Moved 2508.4 479.0988 498.0988 0.2756916 0.2831757
Moved 2508.411 465.5308 487.0247 0.2442843 0.254693
Moved 2508.425 455.3192 478.8553 0.2206462 0.2336814
Moved 2508.44 432.1442 456.9493 0.1670005 0.1773386
Moved 2508.455 417.6149 445.0919 0.1333679 0.1468413
Moved 2508.471 404.1377 434.5102 0.1021707 0.1196249
Moved 2508.487 389.7416 422.9933 0.06884634 0.09000318
Moved 2508.503 378.028 413.5954 0.0417314 0.06583167
Moved 2508.517 367.916 405.9401 0.01832416 0.04614206
