do you prefer a window seat
do you prefer a window seat
FixStart
0.6 0.6
432 388.8
Began 1225.54 389 261 0.06712963 -0.3266461
Stationary 1225.559 389 261 0.06712963 -0.3266461
Stationary 1225.575 389 261 0.06712963 -0.3266461
Stationary 1225.588 389 261 0.06712963 -0.3266461
Stationary 1225.604 389 261 0.06712963 -0.3266461
Stationary 1225.619 389 261 0.06712963 -0.3266461
Stationary 1225.634 389 261 0.06712963 -0.3266461
Stationary 1225.65 389 261 0.06712963 -0.3266461
Stationary 1225.665 389 261 0.06712963 -0.3266461
Stationary 1225.68 389 261 0.06712963 -0.3266461
Stationary 1225.696 389 261 0.06712963 -0.3266461
Stationary 1225.713 389 261 0.06712963 -0.3266461
Stationary 1225.727 389 261 0.06712963 -0.3266461
Moved 1225.743 377.6236 261 0.04079541 -0.3266461
Moved 1225.76 375.8713 261 0.03673911 -0.3266461
Moved 1225.774 373.6786 261 0.03166338 -0.3266461
Moved 1225.79 371.6694 261 0.02701263 -0.3266461
Moved 1225.806 368.7881 261 0.02034296 -0.3266461
Moved 1225.82 365.3614 261 0.01241058 -0.3266461
Moved 1225.836 362.0219 261 0.004680256 -0.3266461
Moved 1225.851 357.7041 261 -0.0053145 -0.3266461
Moved 1225.867 354.3907 261 -0.01298457 -0.3266461
Moved 1225.882 350.9591 261 -0.02092799 -0.3266461
Moved 1225.904 340.3864 261 -0.0454019 -0.3266461
Stationary 1225.915 340.3864 261 -0.0454019 -0.3266461
Moved 1225.927 333.2108 261 -0.06201213 -0.3266461
Moved 1225.943 326.0457 261 -0.07859796 -0.3266461
Moved 1225.961 318.7874 261 -0.09539966 -0.3266461
Moved 1225.974 311.6112 261 -0.112011 -0.3266461
Moved 1225.99 304.9594 255.1193 -0.1274087 -0.3417715
Moved 1226.006 297.8547 252.771 -0.1438548 -0.3478113
Moved 1226.021 292.3123 252 -0.1566845 -0.3497943
Moved 1226.036 288.7641 250.8821 -0.1648979 -0.3526696
Moved 1226.051 284.8923 251 -0.1738604 -0.3523664
Moved 1226.066 283.0023 251 -0.1782354 -0.3523664
Moved 1226.082 280.1353 251 -0.184872 -0.3523664
Moved 1226.099 279.5 251 -0.1863426 -0.3523664
Moved 1226.112 278.0504 251 -0.1896982 -0.3523664
Stationary 1226.128 278 251 -0.1898148 -0.3523664
Moved 1226.143 276.5 251 -0.193287 -0.3523664
Moved 1226.16 277 251 -0.1921296 -0.3523664
Stationary 1226.174 277 251 -0.1921296 -0.3523664
Stationary 1226.19 277 251 -0.1921296 -0.3523664
Moved 1226.206 287.5 266 -0.1678241 -0.3137861
Moved 1226.221 300.575 276.1977 -0.137558 -0.2875574
Moved 1226.235 319.8334 291.4405 -0.09297828 -0.2483526
Moved 1226.252 334.8345 301.9868 -0.05825346 -0.2212274
Moved 1226.268 352.0974 312.0568 -0.01829296 -0.1953272
Moved 1226.282 372.3514 322.1757 0.02859125 -0.1693012
Moved 1226.3 392.3737 332.1326 0.07493903 -0.1436918
Moved 1226.316 412.6536 340.9944 0.1218832 -0.1208993
Moved 1226.328 426.3374 346.8589 0.1535587 -0.1058156
Moved 1226.344 445.4799 354.4473 0.1978701 -0.08629826
Moved 1226.361 462.6282 360.2094 0.2375652 -0.07147793
Moved 1226.375 475.2291 363.2443 0.2667339 -0.06367201
Moved 1226.389 486.2896 366.3685 0.2923369 -0.05563665
Moved 1226.406 496.3817 369.2519 0.3156984 -0.04822044
Moved 1226.422 504.3569 371.0714 0.3341596 -0.04354076
Moved 1226.436 510.9045 371 0.349316 -0.04372435
Moved 1226.452 517.5812 372.6453 0.3647713 -0.03949255
Moved 1226.467 522.2599 374.0867 0.3756017 -0.03578531
Moved 1226.483 526.5 374 0.3854167 -0.03600823
Moved 1226.498 529.9448 375 0.3933907 -0.03343629
Moved 1226.514 532.8196 375 0.4000455 -0.03343629
Moved 1226.53 535.7 375 0.4067129 -0.03343629
Moved 1226.544 536.9675 375.9675 0.409647 -0.03094779
Moved 1226.56 538.4022 376 0.412968 -0.03086435
Moved 1226.575 539.5 376 0.4155093 -0.03086435
Ended 1226.591 539 376 0.4143518 -0.03086435
Candidates 1226.696 12 so do gao sp gap di ap dip gdp stop du hsp
Began 1227.052 390 226 0.06944448 -0.4166668
Stationary 1227.068 390 226 0.06944448 -0.4166668
Stationary 1227.083 390 226 0.06944448 -0.4166668
Stationary 1227.098 390 226 0.06944448 -0.4166668
Stationary 1227.113 390 226 0.06944448 -0.4166668
Stationary 1227.129 390 226 0.06944448 -0.4166668
Stationary 1227.144 390 226 0.06944448 -0.4166668
Stationary 1227.159 390 226 0.06944448 -0.4166668
Stationary 1227.175 390 226 0.06944448 -0.4166668
Moved 1227.19 398.996 236.1205 0.09026846 -0.3906366
Moved 1227.207 400.6327 238.6327 0.09405713 -0.3841752
Moved 1227.221 403.5206 241.5206 0.1007421 -0.3767474
Moved 1227.237 405.3906 244.3906 0.1050709 -0.3693657
Moved 1227.255 407.14 247.2799 0.1091203 -0.3619345
Moved 1227.269 409.3799 249.3799 0.1143053 -0.3565333
Moved 1227.284 411.7004 250.7004 0.1196769 -0.3531367
Moved 1227.3 414.282 252.141 0.1256527 -0.3494316
Moved 1227.316 416.2696 254 0.1302537 -0.3446502
Moved 1227.33 418.0776 256.1552 0.1344389 -0.339107
Moved 1227.346 421 257.5 0.1412037 -0.3356482
Moved 1227.361 421.9523 258.9523 0.1434082 -0.3319128
Moved 1227.376 423.0321 260.0321 0.1459076 -0.3291355
Moved 1227.391 424.4862 260 0.1492737 -0.3292181
Moved 1227.406 424.9291 261.9291 0.1502989 -0.3242566
Moved 1227.422 425.5 262.5 0.1516204 -0.3227881
Stationary 1227.437 425.5 262.5 0.1516204 -0.3227881
Moved 1227.462 425 264.3484 0.150463 -0.3180341
Stationary 1227.475 425 264.3484 0.150463 -0.3180341
Stationary 1227.485 425 264.3484 0.150463 -0.3180341
