do you prefer a window seat
Moved 199.1953 422.5901 313.3169 0.1448846 -0.1920863
Moved 199.2117 427.1122 330.449 0.1553524 -0.1480222
Moved 199.2284 434.2939 356.2579 0.1719765 -0.08164135
Moved 199.2411 437.731 378.924 0.1799328 -0.02334383
Moved 199.2569 440.702 393.5101 0.1868103 0.01417191
Moved 199.2728 442.5638 403.6912 0.1911198 0.040358
Moved 199.2886 445.446 413.5611 0.1977918 0.06574348
Moved 199.3033 447.3238 421.6334 0.2021385 0.08650564
Moved 199.3183 450.4946 429.8207 0.2094782 0.1075636
Moved 199.3333 452.2147 434.6441 0.2134599 0.1199693
Moved 199.3491 455.9671 439.6228 0.222146 0.1327746
Moved 199.3646 460.2943 443.1962 0.2321629 0.1419655
Moved 199.3804 465.1406 447.0703 0.2433811 0.1519297
Moved 199.3961 473.8463 448.978 0.2635331 0.1568365
Moved 199.4181 491.5 450 0.3043981 0.1594649
Stationary 199.4289 491.5 450 0.3043981 0.1594649
Moved 199.4409 506.4254 450 0.3389477 0.1594649
Moved 199.4571 519.4196 450 0.3690268 0.1594649
Moved 199.4734 530.4015 450 0.3944478 0.1594649
Moved 199.4882 540.822 450 0.4185694 0.1594649
Moved 199.5033 550.9107 442.2985 0.4419229 0.1396565
Moved 199.5186 560.9612 442 0.4651881 0.1388888
Moved 199.5347 567.5 440.5 0.4803241 0.1350308
Moved 199.5494 572.1692 441 0.4911323 0.1363167
Moved 199.5653 576.6425 439.7858 0.5014871 0.133194
Moved 199.5818 578.6548 440 0.5061454 0.1337448
Moved 199.5962 580.0945 440 0.5094782 0.1337448
Stationary 199.6107 580.0945 440 0.5094782 0.1337448
Moved 199.626 581 440 0.511574 0.1337448
Stationary 199.6419 581 440 0.511574 0.1337448
Moved 199.6566 577.2553 438.465 0.5029058 0.1297968
Moved 199.6726 567.1558 437.0223 0.4795274 0.1260861
Moved 199.6909 554.3605 434.1912 0.4499087 0.1188045
Moved 199.7047 538.7953 431.2993 0.4138782 0.1113663
Moved 199.72 518.9645 429.7117 0.3679733 0.1072831
Moved 199.7354 499.9691 428.2646 0.3240024 0.1035611
Moved 199.7495 481.7935 428 0.2819293 0.1028806
Moved 199.7646 473.3057 428 0.2622818 0.1028806
Moved 199.7804 461.8889 428 0.2358539 0.1028806
Moved 199.7969 456.6018 428 0.2236153 0.1028806
Ended 199.8134 453 428 0.2152778 0.1028806
Candidates 199.9176 12 you toy your tour it root roy to out yo foot got
Began 200.316 447 285 0.2013889 -0.2649178
Stationary 200.3389 447 285 0.2013889 -0.2649178
Moved 200.3512 447 294.4992 0.2013889 -0.2404857
Moved 200.3668 447 315.8792 0.2013889 -0.1854961
Moved 200.3834 460.7467 370.2036 0.23321 -0.0457726
Moved 200.3976 473.5435 429.8699 0.2628322 0.10769
Ended 200.4126 473.5435 429.8699 0.2628322 0.10769
Accept 200.4716 0 you
Began 201.5645 354 299 -0.01388888 -0.2289095
Stationary 201.5856 354 299 -0.01388888 -0.2289095
Stationary 201.5995 354 299 -0.01388888 -0.2289095
Stationary 201.6129 354 299 -0.01388888 -0.2289095
Moved 201.6286 362.1233 309.4443 0.004915099 -0.2020467
Moved 201.645 390.3288 330.9966 0.07020543 -0.1466137
Moved 201.6594 432.9107 362.3345 0.1687748 -0.06601208
Moved 201.6741 479.5 392.5 0.2766204 0.01157403
Moved 201.691 496.1224 401.3214 0.3150983 0.03426285
Moved 201.7065 506.2178 407.8119 0.3384672 0.05095643
Moved 201.7214 514.5679 412.926 0.3577961 0.06410987
Moved 201.737 521.3662 416.1465 0.3735329 0.0723931
Moved 201.7531 528.5 420.5 0.3900464 0.08359041
Moved 201.7676 533.8252 422.9126 0.4023732 0.08979569
Moved 201.7833 538.1944 425.7963 0.412487 0.09721261
Moved 201.7977 539.7167 426.3583 0.4160108 0.0986582
Moved 201.8131 543.8259 429.8259 0.4255228 0.1075767
Moved 201.8299 546.7154 431.3577 0.4322115 0.1115165
Moved 201.8449 547.7958 432 0.4347125 0.1131687
Moved 201.8604 548.5 432 0.4363426 0.1131687
Moved 201.8763 548.6791 433 0.4367571 0.1157406
Moved 201.8919 549 434.1163 0.4375 0.1186119
Stationary 201.9066 549 434 0.4375 0.1183127
Moved 201.9218 549 435 0.4375 0.1208847
Moved 201.9366 549 436.1409 0.4375 0.1238192
Moved 201.9519 533.9349 436 0.4026272 0.1234567
Moved 201.9684 521.7847 436 0.3745016 0.1234567
Moved 201.9855 511.7429 436 0.3512567 0.1234567
Moved 201.998 486.7257 436 0.2933464 0.1234567
Moved 202.0179 461.6107 436 0.2352101 0.1234567
Moved 202.031 413.9677 436 0.1249251 0.1234567
Moved 202.0456 394.4859 425.2123 0.07982851 0.09571052
Moved 202.0602 378.3963 423.6724 0.04258404 0.09174986
Moved 202.0768 360.6953 421.4492 0.001609623 0.08603182
Moved 202.0921 343.4235 419.7853 -0.03837148 0.08175217
Moved 202.1069 331.09 417.3433 -0.06692132 0.07547143
Moved 202.1225 320.4841 416.1649 -0.09147197 0.07244063
Moved 202.1382 307.9942 414.7772 -0.1203837 0.06887121
Moved 202.1539 298.4231 413.3461 -0.1425391 0.06519062
Moved 202.1688 288.3751 410.8215 -0.1657985 0.05869712
Moved 202.1854 277 411 -0.1921296 0.05915629
Moved 202.1997 268.2133 410 -0.2124691 0.05658428
Moved 202.2141 260.9791 408.5958 -0.229215 0.05297268
Moved 202.2314 257 407.5 -0.2384259 0.05015428
Moved 202.2466 251.1471 407 -0.2519744 0.04886827
Moved 202.2614 244.0522 405.6104 -0.2683977 0.04529423
Moved 202.2758 240.5013 405.1671 -0.2766174 0.04415406
Moved 202.292 237.4768 405 -0.2836185 0.04372424
Moved 202.3069 234.5951 404.2975 -0.2902891 0.04191756
Moved 202.323 231.6983 404 -0.2969946 0.04115226
Moved 202.338 229 404 -0.3032407 0.04115226
Moved 202.3528 228.3333 404 -0.304784 0.04115226
Moved 202.3682 226.8918 404 -0.3081208 0.04115226
Moved 202.3867 225.4562 404 -0.311444 0.04115226
Moved 202.3989 224.0231 404 -0.3147613 0.04115226
Moved 202.4146 222.5888 404 -0.3180814 0.04115226
Moved 202.4318 222 404 -0.3194444 0.04115226
Moved 202.456 220.6415 404 -0.322589 0.04115226
Moved 202.468 219.6752 404 -0.324826 0.04115226
Stationary 202.4787 219.6752 404 -0.324826 0.04115226
Moved 202.4911 218.8126 404 -0.3268226 0.04115226
Stationary 202.5072 218.8126 404 -0.3268226 0.04115226
Stationary 202.5226 219 404 -0.3263889 0.04115226
Stationary 202.538 219 404 -0.3263889 0.04115226
Stationary 202.5528 219 404 -0.3263889 0.04115226
Moved 202.5684 219 412.5123 -0.3263889 0.06304603
Moved 202.5844 231.3027 417.9816 -0.2979104 0.0771132
Moved 202.5995 238.4869 422.2921 -0.2812803 0.0881998
Moved 202.6145 247 426.5 -0.2615741 0.09902258
Moved 202.6307 257.799 429.9246 -0.2365764 0.1078307
Moved 202.6454 265.0741 432.8297 -0.2197359 0.1153026
Moved 202.6601 275.9833 434.7095 -0.1944831 0.1201376
Moved 202.6777 283.6088 435.9441 -0.1768315 0.123313
Moved 202.6929 292.1566 437.3594 -0.1570449 0.1269532
Moved 202.7076 301.6238 437.8034 -0.1351301 0.1280952
Moved 202.7225 309.2165 438 -0.1175544 0.1286007
Moved 202.7398 317.0886 439 -0.09933198 0.1311728
Moved 202.7533 324.5866 440.1173 -0.0819755 0.1340465
Moved 202.7686 330.237 440 -0.06889581 0.1337448
Moved 202.7844 335.0122 440 -0.05784219 0.1337448
Moved 202.799 339.3357 440 -0.04783397 0.1337448
Moved 202.815 344.652 440 -0.03552774 0.1337448
Moved 202.8346 347.9726 440 -0.02784113 0.1337448
Moved 202.8488 350.8606 440 -0.02115612 0.1337448
Moved 202.8614 352.8691 440 -0.01650676 0.1337448
Moved 202.8771 354.3691 440 -0.01303444 0.1337448
Moved 202.8922 357 440 -0.006944438 0.1337448
Moved 202.9074 357.9005 440 -0.004860014 0.1337448
Moved 202.9233 358.5 440 -0.003472219 0.1337448
Moved 202.9388 359.7863 440 -0.0004947682 0.1337448
Moved 202.9535 361.229 440 0.00284493 0.1337448
Stationary 202.9694 361.229 440 0.00284493 0.1337448
Moved 202.9854 362.0373 440 0.00471592 0.1337448
Stationary 203.0018 362.0373 440 0.00471592 0.1337448
Stationary 203.0149 362.0373 440 0.00471592 0.1337448
Stationary 203.0305 362 440 0.004629592 0.1337448
Stationary 203.0471 362 440 0.004629592 0.1337448
Moved 203.061 362 432.9382 0.004629592 0.1155816
Moved 203.0772 362 430.0792 0.004629592 0.1082282
Moved 203.0923 362 426.2975 0.004629592 0.09850184
Moved 203.1077 362 421.9584 0.004629592 0.08734145
Moved 203.1232 352.6372 415.8203 -0.01704345 0.07155403
Moved 203.1414 348.2899 405.6765 -0.02710665 0.04546408
Moved 203.1548 344.0069 397.0137 -0.03702114 0.02318347
Moved 203.1684 339.9098 384.047 -0.04650513 -0.01016719
Moved 203.1855 335.3557 369.8523 -0.05704701 -0.04667627
Moved 203.2045 332.6617 358.647 -0.063283 -0.07549631
Moved 203.2173 328.6935 348.2849 -0.07246871 -0.1021479
Moved 203.234 326.7451 341.1077 -0.07697905 -0.1206078
Moved 203.2474 323.1556 331.0817 -0.08528788 -0.1463948
Moved 203.2618 319.8787 321.6362 -0.09287333 -0.1706889
Moved 203.2794 317.0017 313.0052 -0.09953301 -0.192888
Moved 203.293 315.0565 309.1696 -0.1040358 -0.2027534
Moved 203.3087 312.2276 304.8414 -0.1105843 -0.2138853
Moved 203.3232 312 302.3476 -0.1111111 -0.2202995
Moved 203.3391 311.0428 301.0427 -0.113327 -0.2236557
Moved 203.3548 309.6138 299.6138 -0.1166347 -0.2273309
Moved 203.3699 309 299.1709 -0.1180555 -0.2284699
Moved 203.3852 307.728 299 -0.1209999 -0.2289095
Moved 203.4009 306.2852 299 -0.1243398 -0.2289095
Moved 203.416 304.8456 299 -0.1276722 -0.2289095
Moved 203.4302 301.8127 299 -0.1346929 -0.2289095
Moved 203.4453 299.4644 304.3747 -0.1401287 -0.2150857
Moved 203.4621 294.4837 313.9036 -0.1516581 -0.1905772
Moved 203.4784 288.735 327.6625 -0.1649653 -0.1551889
Moved 203.4933 281.8965 343.2276 -0.180795 -0.1151553
Moved 203.5083 274.8902 359.4855 -0.1970134 -0.07333991
Moved 203.5234 268.5467 378.2233 -0.2116975 -0.025146
Moved 203.547 264.0967 396.9144 -0.2219984 0.02292802
Moved 203.5605 260.2839 420.5928 -0.2308242 0.08382907
Stationary 203.5716 260.2839 420.5928 -0.2308242 0.08382907
Moved 203.5851 258.8029 434.7742 -0.2342527 0.120304
Moved 203.6013 259 445.8298 -0.2337963 0.1487392
Moved 203.6161 259 453.4194 -0.2337963 0.1682597
Moved 203.6334 259 458.6981 -0.2337963 0.1818365
Moved 203.6461 259 463.2157 -0.2337963 0.193456
Moved 203.6625 259 467.5 -0.2337963 0.2044752
Moved 203.679 266.6119 468.6119 -0.216176 0.2073352
Moved 203.693 268.0534 470.0534 -0.2128393 0.2110426
Moved 203.7094 269.4947 471.4947 -0.209503 0.2147496
Moved 203.7243 270.9364 472.9364 -0.2061658 0.2184578
Moved 203.7397 273.7553 474.3776 -0.1996405 0.2221646
Moved 203.7553 279.269 475.8173 -0.1868774 0.2258674
Moved 203.7703 283.8387 477.2796 -0.1762993 0.2296285
Moved 203.7859 288.016 477 -0.1666296 0.2289094
Ended 203.8013 300 477 -0.1388889 0.2289094
Candidates 203.9212 12 order prefer pride other forget powder outside however pierce operate piece persuade
Began 204.9368 451 324 0.2106482 -0.164609
Stationary 204.9633 451 324 0.2106482 -0.164609
Stationary 204.9736 451 324 0.2106482 -0.164609
Stationary 204.9861 451 324 0.2106482 -0.164609
Moved 205.0022 427.0501 324 0.1552086 -0.164609
Moved 205.0172 400.3653 324 0.09343813 -0.164609
Moved 205.0349 354.0161 324 -0.01385152 -0.164609
Moved 205.0476 322.2201 333.1777 -0.08745357 -0.1410039
Ended 205.064 306.5 339 -0.1238426 -0.1260288
Accept 205.107 1 prefer
Began 206.1388 447 328 0.2013889 -0.1543211
Stationary 206.1585 447 328 0.2013889 -0.1543211
Stationary 206.1729 447 328 0.2013889 -0.1543211
Stationary 206.1884 447 328 0.2013889 -0.1543211
Stationary 206.2033 447 328 0.2013889 -0.1543211
Stationary 206.2192 447 328 0.2013889 -0.1543211
Moved 206.2341 436.6035 328 0.1773229 -0.1543211
Moved 206.2521 426.6627 317.6627 0.1543117 -0.1809089
Moved 206.2661 401.2928 319.0808 0.09558508 -0.1772613
Moved 206.2833 364.7235 319 0.01093397 -0.1774692
Moved 206.3018 308.7373 319 -0.1186637 -0.1774692
Stationary 206.3134 308.7373 319 -0.1186637 -0.1774692
Moved 206.3264 289 319 -0.1643519 -0.1774692
Moved 206.3438 275.3694 327.6355 -0.1959042 -0.1552586
Moved 206.3586 261.7063 329.2549 -0.2275318 -0.1510935
Moved 206.373 253.5156 330.6969 -0.2464917 -0.1473846
Moved 206.3897 247.4473 332.1382 -0.2605387 -0.1436776
Ended 206.4038 247 332 -0.2615741 -0.144033
Candidates 206.5577 12 a as has gas ass faa aa da fda ga s had
Began 207.1244 406 253 0.1064815 -0.3472223
Stationary 207.1435 406 253 0.1064815 -0.3472223
Moved 207.1576 406 260.0751 0.1064815 -0.329025
Moved 207.1732 406 285.4225 0.1064815 -0.263831
Moved 207.1906 427.6232 335.2064 0.1565352 -0.135786
Ended 207.2062 451.7899 397.4749 0.2124767 0.02436944
Accept 207.2638 0 a
Began 208.2375 421 301 0.1412037 -0.2237656
Stationary 208.2531 421 301 0.1412037 -0.2237656
Stationary 208.2667 421 301 0.1412037 -0.2237656
Moved 208.2829 411.5314 301 0.1192857 -0.2237656
Moved 208.2993 398.5027 316.4974 0.08912653 -0.183906
Moved 208.3141 384.1919 331.7867 0.05599986 -0.1445815
Moved 208.3298 361.0396 350.6553 0.002406438 -0.09605116
Moved 208.3452 347.8339 365.1661 -0.0281623 -0.05872922
Moved 208.3603 325.3302 387.6699 -0.08025423 -0.0008491626
Moved 208.3755 311.5628 401.4372 -0.112123 0.03456061
Moved 208.3905 303.3462 409.8461 -0.131143 0.05618837
Moved 208.4061 295.7461 419.7554 -0.1487359 0.08167545
Moved 208.4213 287.5356 430.8502 -0.1677416 0.1102112
Moved 208.4377 281.246 441.3195 -0.1823009 0.1371384
Moved 208.4535 277.5 447.5 -0.1909722 0.1530349
Moved 208.4689 278 452.9457 -0.1898148 0.1670415
Moved 208.4832 278 459.9005 -0.1898148 0.1849291
Moved 208.4988 278 463.851 -0.1898148 0.1950898
Moved 208.5203 278 467.1064 -0.1898148 0.2034629
Moved 208.5314 278 469.9896 -0.1898148 0.2108784
Moved 208.5436 286.4001 470.9333 -0.1703702 0.2133058
Moved 208.5599 291.101 472.367 -0.1594885 0.2169933
Moved 208.5756 300.5383 473 -0.1376428 0.2186213
Moved 208.5908 320.5974 473 -0.09120976 0.2186213
Moved 208.6068 348.9534 473 -0.02557084 0.2186213
Moved 208.6221 391.3042 464.4219 0.07246345 0.1965583
Moved 208.6375 426.4487 461.546 0.1538164 0.1891613
Moved 208.6533 456.9749 460.6694 0.224479 0.1869069
Moved 208.6683 476.2919 458.8923 0.2691942 0.1823362
Moved 208.6835 483.323 457.811 0.2854698 0.1795551
Moved 208.6993 495.7999 456.3143 0.3143515 0.1757055
Moved 208.7144 503.6149 454.877 0.3324418 0.1720087
Moved 208.7303 510.8239 453.4352 0.3491294 0.1683005
Moved 208.7445 518.0026 450.999 0.3657467 0.1620343
Moved 208.7609 525.2512 448.0995 0.382526 0.1545768
Moved 208.7804 529.6709 445.2194 0.3927566 0.1471692
Moved 208.7926 532.9916 443.0056 0.4004435 0.1414752
Moved 208.8059 535.8591 438.7114 0.4070811 0.1304306
Moved 208.8218 539.6138 431.7724 0.4157726 0.1125832
Moved 208.8374 541.3195 417.8049 0.4197211 0.07665858
Moved 208.8539 534.1093 385.2652 0.4030307 -0.007034035
Moved 208.8682 504.7368 319.9175 0.3350388 -0.1751094
Moved 208.8837 484.5685 287.7096 0.2883531 -0.2579487
Moved 208.8996 474.6841 272.5262 0.2654725 -0.2970006
Moved 208.9147 466.08 256.1599 0.2455555 -0.3390949
Moved 208.9301 459.6254 245.2509 0.2306143 -0.3671532
Moved 208.9454 455.9335 233.7341 0.2220683 -0.3967744
Moved 208.9609 452.0646 223.726 0.2131124 -0.4225155
Moved 208.9766 449.1795 211.8076 0.2064339 -0.4531697
Moved 208.9918 447.6364 204.182 0.202862 -0.4727829
Moved 209.0079 447 196.9906 0.2013889 -0.4912794
Moved 209.0265 447 190.4261 0.2013889 -0.5081633
Moved 209.0384 447 183.2379 0.2013889 -0.5266514
Moved 209.0525 447 178.6055 0.2013889 -0.5385663
Moved 209.0681 447 173.1021 0.2013889 -0.5527211
Moved 209.0835 447 170.66 0.2013889 -0.559002
Moved 209.0992 447 167.7791 0.2013889 -0.5664119
Moved 209.115 447 165 0.2013889 -0.5735598
Moved 209.1306 447 164.3619 0.2013889 -0.5752008
Moved 209.1461 447 162.9164 0.2013889 -0.5789189
Moved 209.162 447 161.481 0.2013889 -0.5826107
Moved 209.1767 447 160.5 0.2013889 -0.5851337
Moved 209.1908 447 159.7991 0.2013889 -0.5869365
Stationary 209.2058 447 159.7991 0.2013889 -0.5869365
Moved 209.2221 447 158.6271 0.2013889 -0.5899509
Stationary 209.2402 447 158.6271 0.2013889 -0.5899509
Stationary 209.2524 447 158.6271 0.2013889 -0.5899509
Moved 209.271 447 158 0.2013889 -0.5915639
Stationary 209.2834 447 158 0.2013889 -0.5915639
Stationary 209.2979 447 158 0.2013889 -0.5915639
Stationary 209.3128 447 158 0.2013889 -0.5915639
Moved 209.3305 441.8191 165.4221 0.189396 -0.572474
Moved 209.3452 437.4973 170.6284 0.1793918 -0.5590833
Moved 209.3613 430.9196 179.3126 0.1641656 -0.5367473
Moved 209.378 423.7504 188.2996 0.1475703 -0.5136329
Moved 209.3925 416.5403 198.4436 0.1308802 -0.4875422
Moved 209.4077 407.4879 213.1636 0.1099258 -0.4496822
Moved 209.4232 398.7211 223.6588 0.08963208 -0.4226882
Moved 209.4398 388.881 239.5905 0.06685406 -0.3817118
Moved 209.4543 379.725 250.1943 0.04565984 -0.3544386
Moved 209.4688 356.4449 280.189 -0.008229514 -0.2772917
Moved 209.485 340.2769 299.4954 -0.04565527 -0.2276352
Moved 209.5066 315.4296 324.5704 -0.1031723 -0.163142
Stationary 209.5182 315.4296 324.5704 -0.1031723 -0.163142
Moved 209.5294 306.4586 333.5414 -0.1239384 -0.1400685
Moved 209.5457 300.395 339.605 -0.1379745 -0.1244729
Moved 209.5617 296.7844 343.9542 -0.1463325 -0.1132866
Moved 209.578 293.8103 348.2845 -0.1532168 -0.102149
Moved 209.5911 291.4693 352.5921 -0.1586359 -0.09106977
Moved 209.608 290.0252 356.9245 -0.1619787 -0.07992669
Moved 209.6217 290 361.6535 -0.162037 -0.06776362
Moved 209.6385 290 367.4193 -0.162037 -0.05293386
Moved 209.6538 290 374.4626 -0.162037 -0.03481845
Moved 209.6691 302 379 -0.1342593 -0.02314815
Moved 209.6861 306.9488 385.9489 -0.1228036 -0.005275585
Moved 209.7002 318.1007 394.5755 -0.09698913 0.01691226
Moved 209.7156 331.3509 402.5283 -0.06631736 0.03736692
Moved 209.7384 374.917 417.5834 0.03453006 0.07608888
Stationary 209.7493 374.917 417.5834 0.03453006 0.07608888
Moved 209.7612 407.0332 426.6188 0.1088732 0.09932823
Moved 209.7777 435 430.5 0.1736111 0.1093106
Moved 209.7917 446.8461 431.6539 0.2010327 0.1122784
Moved 209.8074 464.219 433.1016 0.2412477 0.1160019
Moved 209.824 476.8131 433.5348 0.2704007 0.1171161
Moved 209.8404 490.6958 434.9696 0.3025365 0.1208065
Moved 209.8543 503.8084 435 0.3328897 0.1208847
Moved 209.8697 515.5281 435 0.3600187 0.1208847
Moved 209.8869 526.0568 435 0.3843907 0.1208847
Moved 209.9 533.0843 435 0.4006581 0.1208847
Moved 209.9155 545.8438 435 0.4301938 0.1208847
Moved 209.931 555.9265 435 0.4535334 0.1208847
Moved 209.9469 563.2977 435 0.4705966 0.1208847
Moved 209.9663 570.8093 435 0.4879844 0.1208847
Moved 209.978 577.4005 435 0.5032418 0.1208847
Moved 209.9958 583.1754 436.0438 0.5166097 0.1235694
Moved 210.0089 585.1481 436 0.521176 0.1234567
Moved 210.0241 589.0824 436 0.5302833 0.1234567
Moved 210.0396 590.9853 436 0.5346881 0.1234567
Moved 210.0553 592.4186 436 0.5380061 0.1234567
Moved 210.0703 593.5 437.5 0.5405092 0.1273147
Moved 210.0856 593 437 0.5393519 0.1260288
Moved 210.1011 594.5 437 0.542824 0.1260288
Stationary 210.1168 594.5 437 0.542824 0.1260288
Moved 210.1309 594 437 0.5416667 0.1260288
Stationary 210.1479 594 437 0.5416667 0.1260288
Stationary 210.1629 594 437 0.5416667 0.1260288
Stationary 210.1815 594 437 0.5416667 0.1260288
Stationary 210.1927 594 437 0.5416667 0.1260288
Moved 210.2079 594 438.4924 0.5416667 0.1298671
Stationary 210.2224 594 438.4924 0.5416667 0.1298671
Stationary 210.2373 594 438.4924 0.5416667 0.1298671
Stationary 210.2522 594 438.4924 0.5416667 0.1298671
Stationary 210.2711 594 438.4924 0.5416667 0.1298671
Stationary 210.2845 594 438.4924 0.5416667 0.1298671
Stationary 210.3009 594 438.4924 0.5416667 0.1298671
Moved 210.3145 586.8536 438 0.5251241 0.1286007
Stationary 210.3329 586.8536 438 0.5251241 0.1286007
Stationary 210.3465 586.8536 438 0.5251241 0.1286007
Moved 210.3611 584.7612 439.2388 0.5202806 0.1317869
Moved 210.3779 581.6447 439 0.5130664 0.1311728
Moved 210.3995 568.0942 439.558 0.4816995 0.1326079
Stationary 210.4108 568.0942 439.558 0.4816995 0.1326079
Moved 210.423 550.0287 440.9981 0.4398812 0.136312
