effort is what it will take
effort is what it will take
FixStart
0.6 0.6
432 388.8
Began 432.5676 380 308 0.04629632 -0.2057614
Stationary 432.5883 380 308 0.04629632 -0.2057614
Stationary 432.6041 380 308 0.04629632 -0.2057614
Stationary 432.6208 380 308 0.04629632 -0.2057614
Stationary 432.6347 380 308 0.04629632 -0.2057614
Stationary 432.649 380 308 0.04629632 -0.2057614
Stationary 432.6638 380 308 0.04629632 -0.2057614
Stationary 432.6787 380 308 0.04629632 -0.2057614
Stationary 432.6937 380 308 0.04629632 -0.2057614
Stationary 432.7107 380 308 0.04629632 -0.2057614
Stationary 432.7253 380 308 0.04629632 -0.2057614
Stationary 432.741 380 308 0.04629632 -0.2057614
Stationary 432.7564 380 308 0.04629632 -0.2057614
Stationary 432.7721 380 308 0.04629632 -0.2057614
Stationary 432.7876 380 308 0.04629632 -0.2057614
Stationary 432.8024 380 308 0.04629632 -0.2057614
Stationary 432.8185 380 308 0.04629632 -0.2057614
Stationary 432.8335 380 308 0.04629632 -0.2057614
Stationary 432.8489 380 308 0.04629632 -0.2057614
Stationary 432.8639 380 308 0.04629632 -0.2057614
Stationary 432.8801 380 308 0.04629632 -0.2057614
Stationary 432.8951 380 308 0.04629632 -0.2057614
Stationary 432.9111 380 308 0.04629632 -0.2057614
Stationary 432.9252 380 308 0.04629632 -0.2057614
Stationary 432.9397 380 308 0.04629632 -0.2057614
Stationary 432.9578 380 308 0.04629632 -0.2057614
Stationary 432.9731 380 308 0.04629632 -0.2057614
Stationary 432.9871 380 308 0.04629632 -0.2057614
Stationary 433.0031 380 308 0.04629632 -0.2057614
Stationary 433.0196 380 308 0.04629632 -0.2057614
Stationary 433.0335 380 308 0.04629632 -0.2057614
Moved 433.0481 372.8282 315.1718 0.02969484 -0.1873154
Moved 433.0642 370.1808 317.8192 0.02356668 -0.1805062
Moved 433.0804 366.8691 322.1746 0.01590073 -0.1693041
Moved 433.0961 363.024 324.6507 0.00699987 -0.1629355
Moved 433.1118 358.5717 331.4283 -0.003306121 -0.1455035
Moved 433.1267 352.5785 339.1901 -0.01717935 -0.12554
Moved 433.1428 347.3503 345.8121 -0.02928177 -0.1085079
Moved 433.1569 342.2217 353.6674 -0.04115338 -0.08830404
Moved 433.1721 338.0873 358.6408 -0.05072375 -0.0755124
Moved 433.189 334.611 363.1853 -0.05877087 -0.0638238
Moved 433.2049 330.9302 369.1163 -0.0672911 -0.04856926
Moved 433.219 324.4583 378.1584 -0.08227248 -0.02531263
Moved 433.234 321.5 385 -0.08912037 -0.007716127
Moved 433.2505 317.4118 392.1763 -0.0985837 0.01074155
Moved 433.2652 313.5734 400.9954 -0.1074689 0.03342424
Moved 433.2803 309.7272 408.5457 -0.1163723 0.05284364
Moved 433.2951 305.8766 414.2469 -0.1252857 0.06750742
Moved 433.3122 302.7138 419.8103 -0.1326069 0.0818165
Moved 433.3265 298.1099 426.8351 -0.1432641 0.09988454
Moved 433.3416 292.983 433.2712 -0.1551319 0.1164382
Moved 433.3619 288 439.5 -0.1666667 0.1324588
Moved 433.3732 283.5636 445.2485 -0.1769361 0.1472441
Moved 433.3885 278.6556 450.3444 -0.1882973 0.1603508
Moved 433.4041 274.8633 452.7578 -0.1970757 0.1665581
Moved 433.4281 269.5909 457.7045 -0.2092803 0.1792811
Moved 433.4413 267.227 459.7729 -0.2147522 0.1846011
Stationary 433.451 267.227 459.7729 -0.2147522 0.1846011
Moved 433.4651 265.838 461.162 -0.2179676 0.1881739
Moved 433.481 264.5517 461 -0.2209451 0.1877571
Moved 433.4966 264 461.7234 -0.2222222 0.1896177
Moved 433.5121 262.9945 462 -0.2245498 0.1903292
Moved 433.5273 261.7224 462 -0.2274943 0.1903292
Stationary 433.5427 262 462 -0.2268519 0.1903292
Moved 433.5583 260.5 451.5 -0.2303241 0.163323
Moved 433.5744 261 429.7209 -0.2291666 0.1073069
Moved 433.5887 275.1225 409.17 -0.1964757 0.0544495
Moved 433.6068 284.8191 385.407 -0.1740298 -0.006669323
Moved 433.6192 293.8937 363.4759 -0.1530239 -0.06307649
Moved 433.6365 301.0912 347.7994 -0.136363 -0.1033966
Moved 433.6516 308.8225 329.7474 -0.1184663 -0.1498266
Moved 433.6662 315.5357 318.5179 -0.1029267 -0.1787092
Moved 433.6822 321 308.5 -0.09027779 -0.2044754
