do you prefer a window seat
do you prefer a window seat
FixStart
0.6 0.6
432 388.8
Began 3878.78 490 361 0.300926 -0.06944452
Stationary 3878.801 490 361 0.300926 -0.06944452
Stationary 3878.813 490 361 0.300926 -0.06944452
Stationary 3878.828 490 361 0.300926 -0.06944452
Moved 3878.845 474.3347 361 0.2646636 -0.06944452
Moved 3878.86 465.7657 361 0.2448281 -0.06944452
Moved 3878.875 453.6206 352.6628 0.2167144 -0.09088799
Moved 3878.891 446.2286 351.8898 0.1996032 -0.09287602
Moved 3878.906 429.1515 349.4152 0.1600728 -0.09924091
Moved 3878.923 413.1793 347.9254 0.1231003 -0.1030726
Moved 3878.938 400.367 348 0.09344219 -0.1028807
Moved 3878.953 389.3542 347.0506 0.06794969 -0.1053226
Moved 3878.968 379.2943 345.6135 0.04466275 -0.1090189
Moved 3878.984 370.8781 345 0.02518068 -0.1105968
Moved 3878.999 365.4173 344.0834 0.01254012 -0.1129542
Moved 3879.015 359.6645 344 -0.0007766982 -0.1131688
Moved 3879.03 355.7016 343.2338 -0.009950052 -0.1151394
Moved 3879.045 352.5875 343 -0.01715863 -0.1157408
Moved 3879.061 349.3571 343 -0.02463644 -0.1157408
Moved 3879.076 347.9197 343 -0.02796372 -0.1157408
Moved 3879.092 346.4853 343 -0.03128415 -0.1157408
Stationary 3879.107 346 343 -0.03240739 -0.1157408
Stationary 3879.122 346 343 -0.03240739 -0.1157408
Moved 3879.148 346 350.4727 -0.03240739 -0.09652079
Moved 3879.161 359.6317 356.4526 -0.0008526444 -0.08114033
Stationary 3879.172 359.6317 356.4526 -0.0008526444 -0.08114033
Moved 3879.184 381.1739 369.3043 0.04901359 -0.04808567
Moved 3879.199 406.4074 382.2037 0.1074247 -0.01490809
Moved 3879.214 436.5 398 0.1770833 0.02572008
Moved 3879.231 463.7831 410.7764 0.2402386 0.05858135
Moved 3879.246 496.4803 424.8328 0.3159267 0.09473459
Moved 3879.262 523.1766 436.4439 0.3777237 0.1245984
Moved 3879.277 551.5517 449.735 0.4434067 0.1587835
Moved 3879.293 568 459.5 0.4814814 0.1838991
Moved 3879.308 581.6581 466.8101 0.5130975 0.2027007
Moved 3879.323 590.325 471.1625 0.5331598 0.2138953
Moved 3879.339 596.6382 474.5829 0.5477737 0.2226927
Moved 3879.354 603.8177 477.9271 0.5643929 0.231294
Moved 3879.369 609.6034 480.8017 0.5777857 0.2386874
Moved 3879.385 615.3448 485.5086 0.591076 0.2507937
Moved 3879.399 618.5526 488.5526 0.5985013 0.2586227
Moved 3879.415 620.7119 490.7119 0.6034998 0.2641766
Moved 3879.431 623.3002 493.3002 0.6094912 0.2708339
Moved 3879.446 624.2318 494.2318 0.6116477 0.2732298
Moved 3879.462 625.7458 495.7458 0.6151523 0.2771238
Moved 3879.477 627.1776 497.1776 0.6184667 0.2808066
Moved 3879.492 628.6122 498.6122 0.6217877 0.2844965
Moved 3879.509 629 499 0.6226851 0.2854938
Moved 3879.523 629.4844 500 0.6238064 0.2880658
Moved 3879.538 630 500.9188 0.6250001 0.2904289
Moved 3879.554 630.9866 501 0.6272837 0.2906378
Moved 3879.569 631.5 501 0.6284723 0.2906378
Moved 3879.584 631.8505 502 0.6292834 0.2932098
Moved 3879.6 633.29 502 0.6326158 0.2932098
Moved 3879.615 634.446 502.723 0.6352917 0.2950694
Ended 3879.631 636 503.5 0.6388888 0.2970678
Candidates 3879.705 12 so do gao gap sp ago ap ai di hsp stop ship
Began 3880.402 529 383 0.3912036 -0.01286016
Stationary 3880.418 529 383 0.3912036 -0.01286016
Stationary 3880.433 529 383 0.3912036 -0.01286016
Stationary 3880.448 529 383 0.3912036 -0.01286016
Moved 3880.463 511.6927 383 0.3511406 -0.01286016
Moved 3880.479 495.7791 383 0.3143035 -0.01286016
Moved 3880.495 477.5 383 0.2719907 -0.01286016
Moved 3880.509 448.5403 383 0.2049544 -0.01286016
Moved 3880.526 435.3983 383 0.1745331 -0.01286016
Moved 3880.541 411.5097 383 0.1192354 -0.01286016
Moved 3880.556 397.7564 383 0.08739908 -0.01286016
Moved 3880.572 384.8325 383 0.05748272 -0.01286016
Moved 3880.589 377.4912 383 0.04048894 -0.01286016
Moved 3880.602 371.6645 383 0.0270011 -0.01286016
Moved 3880.617 369.4415 383 0.02185543 -0.01286016
Ended 3880.634 368 383 0.01851857 -0.01286016
Accept 3880.674 1 do
Began 3881.573 481 330 0.2800926 -0.149177
Stationary 3881.594 481 330 0.2800926 -0.149177
Stationary 3881.604 481 330 0.2800926 -0.149177
Stationary 3881.621 481 330 0.2800926 -0.149177
Stationary 3881.635 481 330 0.2800926 -0.149177
Stationary 3881.651 481 330 0.2800926 -0.149177
Moved 3881.666 481 343.2129 0.2800926 -0.1151932
Moved 3881.683 481 350.1651 0.2800926 -0.09731206
Moved 3881.698 481 356.663 0.2800926 -0.08059929
Moved 3881.713 489.0435 373.8479 0.298712 -0.03639951
Moved 3881.729 498.4617 385.949 0.3205132 -0.00527531
Moved 3881.744 504.7494 396.4368 0.3350681 0.02169946
Moved 3881.76 511.5845 405.8182 0.35089 0.0458288
Moved 3881.775 519.308 415.8593 0.3687685 0.0716545
Moved 3881.791 526.9501 425.9302 0.3864586 0.09755699
Moved 3881.805 532.358 431.358 0.3989768 0.1115173
Moved 3881.82 541 441.5 0.4189815 0.1376028
Moved 3881.835 544.9255 447.9069 0.4280683 0.1540815
Moved 3881.851 547.8323 455.0807 0.4347969 0.1725328
Moved 3881.866 550.8517 458.5551 0.4417863 0.1814688
Moved 3881.882 552.2929 461.5858 0.4451225 0.1892638
Moved 3881.897 553.7222 465.4445 0.448431 0.1991885
Moved 3881.912 554 467.698 0.4490741 0.2049844
Moved 3881.928 554 471.6967 0.4490741 0.2152691
Moved 3881.944 554 475.0102 0.4490741 0.2237916
Moved 3881.959 554 478.2194 0.4490741 0.2320457
