a picture is worth many words
a picture is worth many words
FixStart
0.6 0.6
432 388.8
Accept 165.7476 8 is
Began 166.21 437 322 0.1782407 -0.1697531
Stationary 166.2273 437 322 0.1782407 -0.1697531
Stationary 166.2483 437 322 0.1782407 -0.1697531
Stationary 166.2579 437 322 0.1782407 -0.1697531
Stationary 166.2707 437 322 0.1782407 -0.1697531
Stationary 166.2867 437 322 0.1782407 -0.1697531
Stationary 166.3031 437 322 0.1782407 -0.1697531
Stationary 166.318 437 322 0.1782407 -0.1697531
Stationary 166.3334 437 322 0.1782407 -0.1697531
Moved 166.3492 424.6977 322 0.1497631 -0.1697531
Moved 166.3654 413.6344 335.5771 0.1241536 -0.1348326
Moved 166.3813 401.337 342.8127 0.09568751 -0.1162224
Moved 166.3964 382.2629 353.7069 0.05153447 -0.08820254
Moved 166.412 366.6395 361.877 0.01536916 -0.06718883
Moved 166.4273 351.341 370.3594 -0.0200439 -0.0453719
Moved 166.4426 334.8091 378.5955 -0.05831232 -0.02418863
Moved 166.4587 327.4425 382.9764 -0.07536456 -0.01292091
Moved 166.4737 311.9962 394.3774 -0.1111199 0.01640261
Moved 166.4899 299.8609 402.426 -0.1392108 0.03710397
Moved 166.5045 292.3909 405.8046 -0.1565025 0.04579356
Moved 166.5197 285.1205 408.9518 -0.1733321 0.05388829
Moved 166.5352 278.2946 413.0233 -0.1891328 0.06436019
Moved 166.5544 273.8719 414.4188 -0.1993706 0.06794941
Moved 166.5668 271.3656 416.6344 -0.2051723 0.0736481
Moved 166.5811 268.7565 419.2435 -0.2112117 0.08035863
Moved 166.5959 267.521 419 -0.2140718 0.07973251
Moved 166.6115 267 421.6982 -0.2152778 0.08667219
Moved 166.6273 265.7827 422 -0.2180955 0.08744851
Moved 166.6425 266 424.1685 -0.2175926 0.09302594
Moved 166.6572 266 425.9542 -0.2175926 0.0976188
Moved 166.6726 292.316 433.8948 -0.1566759 0.118042
Moved 166.6892 325.8988 446.9621 -0.07893791 0.1516514
Moved 166.7042 404.4711 462.9412 0.1029424 0.1927499
Moved 166.7196 457.5118 468.2037 0.2257218 0.206285
Moved 166.7351 496.33 468 0.3155788 0.2057612
Moved 166.7511 520.5386 471 0.371617 0.2134772
Moved 166.7662 542.3923 471 0.4222044 0.2134772
Moved 166.7814 555 471 0.4513889 0.2134772
Moved 166.7961 563.1095 471 0.4701608 0.2134772
Moved 166.8128 567.871 471 0.4811828 0.2134772
Moved 166.832 569.3115 471 0.4845173 0.2134772
Moved 166.843 570.6844 471 0.4876954 0.2134772
Moved 166.8579 571.5 471 0.4895833 0.2134772
Stationary 166.8734 571.5 471 0.4895833 0.2134772
Moved 166.8893 564.7692 471 0.4740029 0.2134772
Moved 166.9052 551.532 473.2936 0.4433611 0.2193764
Moved 166.9204 538.3145 476.389 0.4127651 0.2273378
Moved 166.9345 522 477.5 0.375 0.2301954
Moved 166.9512 499.3706 480.8173 0.3226172 0.2387274
Moved 166.9673 480.1719 482.2734 0.2781757 0.2424728
Moved 166.9808 456.3985 482 0.2231448 0.2417695
Moved 166.9966 431.8452 482 0.1663082 0.2417695
Moved 167.0153 407.2783 482 0.1094404 0.2417695
Moved 167.0304 390 482 0.06944448 0.2417695
Moved 167.0433 365.251 482 0.01215508 0.2417695
Moved 167.0579 345.3298 482 -0.03395885 0.2417695
Moved 167.073 334.5 482 -0.05902777 0.2417695
Moved 167.0887 325.6006 482 -0.07962833 0.2417695
Moved 167.1051 319.9119 482 -0.09279653 0.2417695
Moved 167.1249 317.7141 482 -0.09788398 0.2417695
Moved 167.1364 314.9607 482 -0.1042576 0.2417695
Moved 167.1492 313.9483 482 -0.1066012 0.2417695
Stationary 167.1654 313.9483 482 -0.1066012 0.2417695
Moved 167.1805 312.6462 482 -0.1096153 0.2417695
Stationary 167.1961 313 482 -0.1087963 0.2417695
Stationary 167.2123 313 482 -0.1087963 0.2417695
Stationary 167.2274 313 482 -0.1087963 0.2417695
Moved 167.2423 322.8954 482 -0.08589019 0.2417695
Moved 167.2596 340.5 482 -0.0451389 0.2417695
Moved 167.2731 356.3353 482 -0.008483182 0.2417695
Moved 167.2881 372.714 472.2383 0.02943049 0.2166623
