the postal service is very slow
the postal service is very slow
FixStart
0.6 0.6
432 388.8
Began 3129.804 402 299 0.09722222 -0.2289095
Stationary 3129.825 402 299 0.09722222 -0.2289095
Stationary 3129.838 402 299 0.09722222 -0.2289095
Stationary 3129.853 402 299 0.09722222 -0.2289095
Stationary 3129.876 402 299 0.09722222 -0.2289095
Stationary 3129.885 402 299 0.09722222 -0.2289095
Stationary 3129.9 402 299 0.09722222 -0.2289095
Stationary 3129.914 402 299 0.09722222 -0.2289095
Stationary 3129.93 402 299 0.09722222 -0.2289095
Moved 3129.945 390.323 312.1367 0.07019212 -0.1951218
Moved 3129.962 389.3026 318.2941 0.06782998 -0.1792849
Moved 3129.977 384.9767 327.0465 0.05781651 -0.1567735
Moved 3129.992 378.0668 339.5064 0.0418214 -0.1247263
Moved 3130.007 372.0796 348.3806 0.02796203 -0.1019018
Moved 3130.023 365.5 356 0.01273145 -0.0823046
Moved 3130.039 357.3598 367.9603 -0.006111562 -0.05154244
Moved 3130.055 352.3549 376.0751 -0.01769687 -0.03067118
Moved 3130.069 348.6999 383.6002 -0.02615765 -0.01131631
Moved 3130.085 345.8144 389.3712 -0.03283699 0.003526554
Moved 3130.101 343.9374 393.5939 -0.03718198 0.01438761
Moved 3130.116 342.0326 397.9022 -0.04159123 0.02546864
Moved 3130.131 340.5749 402.2755 -0.0449656 0.0367167
Moved 3130.147 339.6338 403.7324 -0.04714394 0.04046389
Moved 3130.162 340 406.8931 -0.04629632 0.04859331
Moved 3130.176 338.608 409.7839 -0.04951845 0.0560286
Moved 3130.191 339 411.8302 -0.04861111 0.06129162
Moved 3130.209 339 413.2569 -0.04861111 0.06496111
Moved 3130.225 339 416.4098 -0.04861111 0.07307041
Moved 3130.24 339 418.1398 -0.04861111 0.07752007
Moved 3130.255 339 419.2142 -0.04861111 0.08028328
Moved 3130.27 339 420.7755 -0.04861111 0.08429892
Moved 3130.285 339 422.2281 -0.04861111 0.08803532
Moved 3130.301 350.3076 423 -0.02243623 0.09002049
Moved 3130.315 359.6599 423 -0.0007872283 0.09002049
Moved 3130.332 371.9067 406.0933 0.02756188 0.04653608
Moved 3130.346 382.9238 394.0871 0.05306442 0.01565611
Moved 3130.363 392.5765 378.0391 0.07540862 -0.02561962
Moved 3130.377 403.2178 357.4918 0.1000413 -0.07846769
Moved 3130.392 410.8336 337.4658 0.1176704 -0.1299748
Moved 3130.409 418.045 318.683 0.1343634 -0.1782843
Moved 3130.424 423.3981 302.5047 0.1467549 -0.2198954
Moved 3130.438 427.8756 288.0814 0.1571194 -0.2569925
Moved 3130.453 429.7278 278.9054 0.161407 -0.2805931
Moved 3130.47 430.856 273.576 0.1640186 -0.2943005
Moved 3130.485 431 266.7864 0.1643519 -0.3117634
Moved 3130.502 432 262.9269 0.1666667 -0.3216902
Moved 3130.519 433.1283 258.615 0.1692786 -0.3327804
Moved 3130.531 433 255.8538 0.1689814 -0.3398823
Moved 3130.547 433 253.9939 0.1689814 -0.3446659
Moved 3130.564 433 251.0767 0.1689814 -0.3521692
Stationary 3130.581 433 251.0767 0.1689814 -0.3521692
Moved 3130.592 425.9508 252 0.1526638 -0.3497943
Moved 3130.609 417.2777 252 0.1325873 -0.3497943
Moved 3130.624 403.0522 270.053 0.09965777 -0.3033616
Moved 3130.639 392.61 280.39 0.0754861 -0.2767747
Moved 3130.657 382.4723 289.738 0.05201916 -0.2527315
Moved 3130.67 371.1445 299.6236 0.02579749 -0.2273055
Moved 3130.685 359.5 313 -0.001157423 -0.1929013
Moved 3130.703 348.9904 324.2632 -0.02548531 -0.1639321
Moved 3130.717 336.2771 340.1058 -0.05491421 -0.1231848
Moved 3130.732 328.1727 350.103 -0.07367422 -0.09747171
Moved 3130.749 318.4565 362.6987 -0.09616539 -0.06507528
Moved 3130.764 308.5 375.5 -0.119213 -0.03215028
Moved 3130.778 301.1976 386.6444 -0.1361167 -0.00348668
Moved 3130.794 295.3865 395.4202 -0.1495682 0.01908471
Moved 3130.809 291.3575 402.7374 -0.1588947 0.03790486
Moved 3130.826 286.0772 409.9035 -0.1711176 0.05633605
Moved 3130.839 283.1532 417.1171 -0.1778862 0.07488957
Moved 3130.855 280.2732 421.5901 -0.1845527 0.08639437
Moved 3130.871 277.395 427.21 -0.1912152 0.1008486
Moved 3130.886 275.2538 432.985 -0.1961719 0.1157021
Moved 3130.901 272.6218 437.5674 -0.2022644 0.127488
Moved 3130.917 271.7796 440.6613 -0.204214 0.1354455
Moved 3130.931 271.2595 444.2216 -0.2054179 0.1446029
Moved 3130.947 269.8234 447.3532 -0.2087421 0.1526574
Moved 3130.962 269.3823 450.853 -0.2097631 0.161659
Ended 3130.977 269 452 -0.2106481 0.164609
Candidates 3131.085 12 the there gene rubber threw that herbert where gender tube river hebrew
Began 3131.453 354 251 -0.01388888 -0.3523664
Stationary 3131.472 354 251 -0.01388888 -0.3523664
Stationary 3131.486 354 251 -0.01388888 -0.3523664
Stationary 3131.503 354 251 -0.01388888 -0.3523664
Stationary 3131.518 354 251 -0.01388888 -0.3523664
Stationary 3131.533 354 251 -0.01388888 -0.3523664
Stationary 3131.548 354 251 -0.01388888 -0.3523664
Moved 3131.564 354 260.3992 -0.01388888 -0.3281913
Moved 3131.579 354 274.485 -0.01388888 -0.2919626
Moved 3131.595 354 286.097 -0.01388888 -0.2620961
Moved 3131.612 362.2025 298.2278 0.005098383 -0.2308957
Moved 3131.627 364.8893 309.5571 0.01131783 -0.2017565
Moved 3131.641 366.7877 319.2568 0.01571218 -0.1768086
Moved 3131.657 369.66 329.31 0.02236108 -0.1509517
Moved 3131.671 370.5 336 0.02430558 -0.1337449
Moved 3131.687 371.8863 344.4313 0.0275145 -0.1120595
Moved 3131.703 373.3367 349.0101 0.03087193 -0.1002827
Moved 3131.718 373.7688 354.3064 0.03187219 -0.0866605
Moved 3131.734 374 358.6245 0.03240744 -0.07555439
Moved 3131.749 374.6491 360.6491 0.03390988 -0.07034702
Moved 3131.765 375 363.1762 0.03472219 -0.06384727
Ended 3131.78 375 363 0.03472219 -0.06430049
Accept 3131.795 0 the
Began 3132.038 347 249 -0.0300926 -0.3575103
Stationary 3132.059 347 249 -0.0300926 -0.3575103
Stationary 3132.074 347 249 -0.0300926 -0.3575103
Stationary 3132.088 347 249 -0.0300926 -0.3575103
Stationary 3132.103 347 249 -0.0300926 -0.3575103
Moved 3132.118 353.2273 255.2273 -0.01567761 -0.3414936
Moved 3132.134 367.5941 269.5941 0.017579 -0.3045419
Moved 3132.15 378.8223 278.6578 0.0435701 -0.2812299
Moved 3132.164 394.5 294.5 0.07986108 -0.2404836
Moved 3132.179 408.8004 303.8669 0.1129638 -0.2163918
Moved 3132.196 423.3285 315.4628 0.1465937 -0.186567
Moved 3132.211 435.737 323.158 0.1753171 -0.1667747
Moved 3132.226 448.6711 330.4839 0.205257 -0.1479323
Moved 3132.241 461.6269 336.9453 0.2352474 -0.1313137
Moved 3132.259 470.2048 341.5456 0.2551037 -0.1194815
Moved 3132.273 482.6943 347.1974 0.2840146 -0.1049448
Moved 3132.288 491.9011 351.2129 0.3053266 -0.09461712
Moved 3132.31 508.6994 357.2332 0.3442115 -0.07913283
Stationary 3132.321 508.6994 357.2332 0.3442115 -0.07913283
Moved 3132.333 515.2299 359.0575 0.3593284 -0.0744406
Moved 3132.349 520.9847 361.9924 0.3726498 -0.06689205
Moved 3132.366 526.3943 364.3577 0.385172 -0.06080839
Moved 3132.381 531.0101 367.0067 0.3958566 -0.05399515
Moved 3132.395 535.3348 369.4449 0.4058677 -0.0477239
Moved 3132.411 538.7673 370.8837 0.4138133 -0.04402349
Moved 3132.427 540.3262 372.3262 0.4174216 -0.04031342
Moved 3132.442 542.7755 372.7755 0.4230914 -0.03915779
Moved 3132.458 544.2108 374.2108 0.4264138 -0.03546624
Moved 3132.473 545.5 374 0.4293981 -0.03600823
Moved 3132.489 546.7604 375 0.4323156 -0.03343629
Stationary 3132.504 547 375 0.4328704 -0.03343629
Moved 3132.521 548 375.6436 0.4351853 -0.03178106
Stationary 3132.535 548 376 0.4351853 -0.03086435
Moved 3132.55 549.5 376 0.4386574 -0.03086435
Stationary 3132.564 549.5 376 0.4386574 -0.03086435
Moved 3132.58 549 377.374 0.4375 -0.02733034
Stationary 3132.595 549 377.374 0.4375 -0.02733034
Stationary 3132.61 549 377.374 0.4375 -0.02733034
Moved 3132.626 549 378 0.4375 -0.02572024
Stationary 3132.642 549 378 0.4375 -0.02572024
Moved 3132.659 536.4589 378 0.4084697 -0.02572024
Moved 3132.673 530.5652 378 0.3948269 -0.02572024
Moved 3132.688 523.3688 378 0.3781684 -0.02572024
Moved 3132.705 517.9386 378 0.3655986 -0.02572024
Moved 3132.719 506.3045 378 0.3386678 -0.02572024
Moved 3132.736 494.7882 369.9397 0.3120098 -0.04645147
Moved 3132.751 476.8962 360.9481 0.270593 -0.06957795
Moved 3132.765 458.7191 350.8361 0.2285164 -0.09558619
Moved 3132.782 438.2945 337.6893 0.1812374 -0.1293999
Moved 3132.797 414.541 327.6345 0.1262522 -0.1552611
Moved 3132.812 398.8753 318.9288 0.0899891 -0.1776524
Moved 3132.828 372.8134 304.4518 0.02966056 -0.2148873
Moved 3132.843 352.1287 294.5131 -0.01822069 -0.24045
Moved 3132.859 336.2964 285.9799 -0.0548694 -0.2623976
Moved 3132.874 320.2359 278.8943 -0.09204651 -0.2806216
Moved 3132.889 309.4475 274.3347 -0.1170197 -0.2923492
Moved 3132.905 295.0214 270.0071 -0.1504135 -0.3034796
Moved 3132.92 285.5032 267.3758 -0.1724464 -0.3102475
Moved 3132.935 274.5646 263.4617 -0.1977671 -0.3203146
Moved 3132.952 266.901 261.7604 -0.215507 -0.3246905
Moved 3132.967 259.7128 259.9426 -0.2321462 -0.3293659
Moved 3132.982 252.5 258.5 -0.2488426 -0.3330762
Moved 3132.997 246.2824 258 -0.2632352 -0.3343622
Moved 3133.012 239.0889 256.6178 -0.2798868 -0.3379172
Moved 3133.028 236.5 255.5 -0.2858796 -0.3407922
Moved 3133.043 231.1709 255.057 -0.2982156 -0.3419316
Moved 3133.059 226.8295 255 -0.308265 -0.3420782
Moved 3133.074 222.53 254 -0.3182176 -0.3446502
Moved 3133.09 218.1796 254 -0.328288 -0.3446502
Moved 3133.105 214.8702 253.29 -0.3359485 -0.3464763
Moved 3133.121 211.7028 253 -0.3432806 -0.3472223
Moved 3133.136 209 253 -0.349537 -0.3472223
Moved 3133.151 207.3243 253 -0.353416 -0.3472223
Moved 3133.167 204.7711 253 -0.3593262 -0.3472223
Moved 3133.183 203.4439 253 -0.3623983 -0.3472223
Moved 3133.197 202.008 253 -0.3657222 -0.3472223
Moved 3133.212 201.2836 253 -0.367399 -0.3472223
Stationary 3133.227 200.6261 253 -0.3689212 -0.3472223
Stationary 3133.242 200.6261 253 -0.3689212 -0.3472223
Moved 3133.258 204.5546 263.5546 -0.3598273 -0.3200756
Moved 3133.279 215.1902 273.3059 -0.3352078 -0.2949952
Moved 3133.29 225.2834 284.6096 -0.311844 -0.2659218
Moved 3133.307 237.2055 295.4298 -0.2842465 -0.2380921
Moved 3133.321 247.4712 303.0508 -0.2604834 -0.2184907
Moved 3133.336 258.8324 310.8882 -0.2341843 -0.1983328
Moved 3133.352 270.7108 318.4443 -0.2066879 -0.1788985
Moved 3133.367 279.1657 324.8743 -0.1871164 -0.1623605
Moved 3133.382 293.8602 336.0377 -0.1531013 -0.133648
Moved 3133.398 303.3067 344.3067 -0.1312345 -0.11238
Moved 3133.413 310.4905 348.4943 -0.1146054 -0.1016095
Moved 3133.429 317.6994 352.8196 -0.09791806 -0.09048454
Moved 3133.443 322.1589 355.7726 -0.08759503 -0.08288936
Moved 3133.459 325.4828 358.6552 -0.07990082 -0.07547535
Moved 3133.474 326.9268 359.9268 -0.07655844 -0.07220492
Moved 3133.49 328.3424 360 -0.07328137 -0.07201654
Moved 3133.505 329.5 361.5 -0.07060184 -0.06815843
Stationary 3133.52 329.5 361.5 -0.07060184 -0.06815843
Stationary 3133.535 329.5 361.5 -0.07060184 -0.06815843
Moved 3133.551 329 361 -0.07175927 -0.06944452
Moved 3133.567 308.4382 343.5318 -0.119356 -0.114373
Moved 3133.582 291.1168 329.3448 -0.1594519 -0.150862
Moved 3133.598 269.4071 310.6062 -0.2097058 -0.1990582
Moved 3133.614 254.5 297 -0.244213 -0.2340535
Moved 3133.629 241.1639 285.1434 -0.2750835 -0.2645489
Moved 3133.644 228.5881 274.0146 -0.3041942 -0.2931724
Moved 3133.66 217.9203 264.7888 -0.3288883 -0.3169013
Moved 3133.675 207.8757 254.8756 -0.3521397 -0.3423982
Moved 3133.69 202.5 251 -0.3645833 -0.3523664
Moved 3133.707 192.1666 244.6666 -0.3885033 -0.3686559
Moved 3133.721 182.0631 238.8932 -0.4118909 -0.3835052
Moved 3133.737 178.1084 236.5542 -0.4210453 -0.3895212
Moved 3133.753 172.3409 233.6704 -0.4343961 -0.3969382
Moved 3133.767 167.7872 231.3937 -0.444937 -0.4027941
Moved 3133.782 164.9097 231 -0.451598 -0.4038066
Moved 3133.798 162.0408 229.5204 -0.4582389 -0.4076122
Moved 3133.813 160.3804 229.3804 -0.4620823 -0.4079724
Moved 3133.828 159.5 228.5 -0.4641204 -0.4102367
Moved 3133.843 158.7491 229 -0.4658585 -0.4089506
Stationary 3133.858 158.7491 229 -0.4658585 -0.4089506
Moved 3133.874 157.6276 229 -0.4684546 -0.4089506
Stationary 3133.89 157.6276 229 -0.4684546 -0.4089506
Moved 3133.908 196.6435 241.7808 -0.3781401 -0.3760783
Moved 3133.922 223.6223 247.3796 -0.3156891 -0.3616779
Moved 3133.936 264.5998 248 -0.2208338 -0.3600824
Moved 3133.954 292.6342 248 -0.1559393 -0.3600824
Moved 3133.967 319.4538 248 -0.09385689 -0.3600824
Moved 3133.983 346.3001 248 -0.0317128 -0.3600824
Moved 3133.999 376.2439 249 0.03760159 -0.3575103
Moved 3134.014 401.1646 249 0.09528845 -0.3575103
Moved 3134.029 413.7478 249 0.1244162 -0.3575103
Moved 3134.05 433.9155 249 0.1711008 -0.3575103
Moved 3134.061 451.584 249 0.212 -0.3575103
Moved 3134.075 466.0811 249 0.2455581 -0.3575103
Moved 3134.091 479.4853 249 0.2765862 -0.3575103
Moved 3134.106 492.6854 249 0.3071421 -0.3575103
Moved 3134.121 502.1769 243.8231 0.3291131 -0.3708253
Moved 3134.137 512.0273 242 0.3519149 -0.3755144
Moved 3134.153 524.6625 240.7042 0.3811632 -0.3788471
Moved 3134.168 533.162 240 0.400838 -0.3806585
Moved 3134.184 539.7181 240 0.4160142 -0.3806585
Moved 3134.199 545.0976 240 0.4284667 -0.3806585
Moved 3134.214 549.1188 240 0.4377751 -0.3806585
Moved 3134.229 552.0048 239.4977 0.4444555 -0.3819505
Moved 3134.245 554.3929 239 0.4499837 -0.3832304
Moved 3134.261 558.0928 239 0.4585483 -0.3832304
Moved 3134.275 559.4755 239 0.4617487 -0.3832304
Moved 3134.291 560.5 239 0.4641204 -0.3832304
Stationary 3134.307 560.5 239 0.4641204 -0.3832304
Ended 3134.321 560 239 0.462963 -0.3832304
Candidates 3134.38 12 postal goal ideal partial oak portal distal oral overall usual illegal lateral
Began 3134.919 397 208 0.0856481 -0.462963
Stationary 3134.938 397 208 0.0856481 -0.462963
Stationary 3134.953 397 208 0.0856481 -0.462963
Moved 3134.969 397 212.9843 0.0856481 -0.4501435
Moved 3134.985 397 225.0039 0.0856481 -0.4192287
Moved 3135.002 397 239.4337 0.0856481 -0.382115
Moved 3135.016 405.7647 263.2351 0.1059367 -0.3208974
Moved 3135.032 409.0538 276.1971 0.1135504 -0.2875589
Moved 3135.046 413.386 295.0058 0.1235786 -0.2391827
Moved 3135.062 416.7971 308.7825 0.1314747 -0.2037487
Moved 3135.077 418.3367 319.3568 0.1350386 -0.1765516
Moved 3135.093 420.7802 329.9007 0.1406948 -0.1494324
Moved 3135.108 422.2346 334.7039 0.1440616 -0.1370786
Moved 3135.123 423 339.3268 0.1458333 -0.1251884
Moved 3135.139 423.8273 340.8273 0.1477483 -0.1213291
Ended 3135.154 424 342.2189 0.1481481 -0.1177499
Accept 3135.227 0 postal
Began 3135.476 380 260 0.04629632 -0.3292181
Stationary 3135.494 380 260 0.04629632 -0.3292181
Stationary 3135.508 380 260 0.04629632 -0.3292181
Stationary 3135.522 380 260 0.04629632 -0.3292181
Stationary 3135.542 380 260 0.04629632 -0.3292181
Stationary 3135.553 380 260 0.04629632 -0.3292181
Stationary 3135.569 380 260 0.04629632 -0.3292181
