the postal service is very slow
the postal service is very slow
Basic
0.6 0.6
432 388.8
Began 621.5367 385 486 0.05787035 0.2520575
Stationary 621.5558 385 486 0.05787035 0.2520575
Stationary 621.5707 385 486 0.05787035 0.2520575
Stationary 621.5859 385 486 0.05787035 0.2520575
Stationary 621.6016 385 486 0.05787035 0.2520575
Stationary 621.6165 385 486 0.05787035 0.2520575
Stationary 621.6314 385 486 0.05787035 0.2520575
Stationary 621.6476 385 486 0.05787035 0.2520575
Stationary 621.6625 385 486 0.05787035 0.2520575
Stationary 621.6777 385 486 0.05787035 0.2520575
Stationary 621.6956 385 486 0.05787035 0.2520575
Stationary 621.7081 385 486 0.05787035 0.2520575
Moved 621.7245 404.1891 463.8587 0.1022897 0.1951098
Moved 621.7406 417.032 448.9681 0.1320184 0.1568108
Moved 621.7556 431.5283 430.4133 0.1655746 0.1090876
Moved 621.7709 441.9091 412.7455 0.1896043 0.06364567
Moved 621.7862 450.7033 398.5341 0.2099613 0.02709389
Moved 621.8008 457.8316 385.7031 0.2264621 -0.005907875
Moved 621.8169 461.4342 377.1315 0.2348015 -0.02795388
Moved 621.8323 464.5068 368.4796 0.2419139 -0.05020699
Moved 621.8483 465.6899 362.9302 0.2446526 -0.06448
Moved 621.8639 466 359.7324 0.2453704 -0.07270467
Moved 621.8786 466 357.6495 0.2453704 -0.07806197
Moved 621.8972 466 355.3237 0.2453704 -0.08404398
Moved 621.9097 466 353.8855 0.2453704 -0.08774313
Moved 621.9267 461.5732 351.4467 0.2351231 -0.09401588
Moved 621.9409 451.0168 351 0.210687 -0.09516476
Moved 621.9568 436.6094 351 0.1773366 -0.09516476
Moved 621.9725 414.0805 366.0209 0.1251864 -0.05653059
Moved 621.9877 401.3757 373.7609 0.09577701 -0.03662321
Moved 622.0018 377.3569 392.08 0.040178 0.01049379
Moved 622.0176 362.4998 406.5002 0.005786618 0.0475827
Moved 622.0338 343.1528 425.8472 -0.03899822 0.09734365
Moved 622.0479 335.6704 439.4943 -0.05631844 0.1324442
Moved 622.0632 325.8601 453.6285 -0.07902761 0.1687974
Moved 622.0788 319.0162 466.3708 -0.09486982 0.2015708
