the facts get in the way
Moved 1178.482 378.016 416.1872 0.04170378 0.07249788
Moved 1178.495 363.6728 426.3291 0.008501808 0.09858304
Moved 1178.51 350.8892 436.5306 -0.02108976 0.1248216
Moved 1178.526 339.2671 445.2997 -0.04799287 0.1473757
Moved 1178.542 329.3918 452.2916 -0.07085234 0.1653589
Moved 1178.557 321.4827 459.5173 -0.0891604 0.1839437
Moved 1178.573 313.6954 464.9319 -0.1071866 0.19787
Moved 1178.588 305.5891 470.7287 -0.1259511 0.2127794
Moved 1178.603 298.3938 475.3637 -0.1426069 0.2247008
Moved 1178.62 291.1606 480.2715 -0.1593503 0.2373237
Moved 1178.634 283.9558 486.0354 -0.1760283 0.2521485
Moved 1178.65 278.2125 490.3406 -0.1893229 0.2632218
Moved 1178.665 273.4599 493.6551 -0.2003244 0.2717465
Moved 1178.68 270.0101 496.9899 -0.2083099 0.2803236
Moved 1178.695 264.2823 501.2883 -0.2215689 0.2913794
Moved 1178.711 260.3678 505.6322 -0.2306302 0.3025519
Moved 1178.729 256.0536 508.631 -0.2406168 0.3102648
Moved 1178.742 253.4871 511.5129 -0.2465575 0.3176771
Moved 1178.757 250.6041 514.3959 -0.2532313 0.3250923
Moved 1178.772 248.3617 516.2767 -0.2584221 0.3299296
Moved 1178.788 247.2112 517.7888 -0.2610851 0.3338188
Moved 1178.803 245.8501 519.1499 -0.2642359 0.3373196
Ended 1178.819 246 520 -0.2638889 0.3395061
Candidates 1178.97 12 the there threw higher tiger tyler huge he lhr jr other tune
Began 1179.278 403 352 0.09953707 -0.09259266
Stationary 1179.296 403 352 0.09953707 -0.09259266
Stationary 1179.31 403 352 0.09953707 -0.09259266
Moved 1179.328 403 372.8126 0.09953707 -0.03906227
Moved 1179.343 403 390 0.09953707 0.005143954
Moved 1179.358 403 417.1501 0.09953707 0.07497442
Moved 1179.375 403 443.019 0.09953707 0.1415097
Moved 1179.39 403 458.5 0.09953707 0.181327
Moved 1179.404 413.7597 482.9185 0.1244437 0.2441319
Moved 1179.42 415.3816 501.9612 0.1281982 0.2931102
Moved 1179.435 418.643 513.3933 0.1357476 0.3225136
Moved 1179.45 420.2596 518.779 0.1394899 0.3363656
Moved 1179.466 421.7034 522.4068 0.1428319 0.3456964
Moved 1179.482 422 525.2895 0.1435185 0.3531108
Moved 1179.497 423.5 526.5 0.1469907 0.3562242
Ended 1179.512 423.5 526.5 0.1469907 0.3562242
Accept 1179.586 0 the
Began 1180.26 369 389 0.02083332 0.002572016
Stationary 1180.271 369 389 0.02083332 0.002572016
Stationary 1180.282 369 389 0.02083332 0.002572016
Stationary 1180.297 369 389 0.02083332 0.002572016
Stationary 1180.313 369 389 0.02083332 0.002572016
Stationary 1180.328 369 389 0.02083332 0.002572016
Stationary 1180.344 369 389 0.02083332 0.002572016
Stationary 1180.359 369 389 0.02083332 0.002572016
Stationary 1180.374 369 389 0.02083332 0.002572016
Stationary 1180.39 369 389 0.02083332 0.002572016
Moved 1180.406 356.459 389 -0.00819688 0.002572016
Moved 1180.422 351.5027 389 -0.01966973 0.002572016
Moved 1180.436 344.6313 389 -0.03557578 0.002572016
Moved 1180.452 339 389 -0.04861111 0.002572016
Moved 1180.467 333.1911 389 -0.06205758 0.002572016
Moved 1180.494 318.3596 389 -0.09638985 0.002572016
Moved 1180.505 308.4492 399.8075 -0.1193306 0.03036903
Stationary 1180.517 308.4492 399.8075 -0.1193306 0.03036903
Moved 1180.527 297.3535 404.5123 -0.145015 0.04246971
Moved 1180.544 287.2584 409.4607 -0.1683833 0.05519713
Moved 1180.56 277.1629 412.5249 -0.1917524 0.06307841
Moved 1180.578 269.0673 417.114 -0.2104923 0.07488172
Moved 1180.59 261.298 421.4212 -0.2284768 0.08595984
Moved 1180.606 255.0439 423.3187 -0.2429539 0.09084022
Moved 1180.622 245.3675 426.3236 -0.2653531 0.09856891
Moved 1180.637 236.3892 429.2036 -0.2861362 0.1059762
Moved 1180.652 228.1897 430.5443 -0.3051165 0.1094246
Moved 1180.667 220.0815 432.9674 -0.3238855 0.1156569
Moved 1180.683 210.0476 434.4218 -0.347112 0.1193975
Moved 1180.699 203.6864 434.8627 -0.3618371 0.1205317
Moved 1180.714 198.069 435 -0.3748403 0.1208847
Moved 1180.732 191.9232 435 -0.3890666 0.1208847
Moved 1180.745 186.42 435 -0.4018056 0.1208847
Moved 1180.76 180.7895 435 -0.4148392 0.1208847
Moved 1180.776 178.516 435 -0.4201018 0.1208847
Moved 1180.791 175.6316 435 -0.4267787 0.1208847
Moved 1180.806 173.3754 435 -0.4320014 0.1208847
Moved 1180.822 172.2113 435 -0.434696 0.1208847
Moved 1180.837 171.5 435 -0.4363426 0.1208847
Moved 1180.852 170.4041 435 -0.4388795 0.1208847
Stationary 1180.868 170 435 -0.4398148 0.1208847
Moved 1180.89 169 428.5624 -0.4421296 0.1043271
Stationary 1180.901 169 428.5624 -0.4421296 0.1043271
Moved 1180.913 169 426.6419 -0.4421296 0.09938757
Moved 1180.929 169 424 -0.4421296 0.09259254
Moved 1180.946 169 417.2377 -0.4421296 0.07519965
Moved 1180.96 169 411.4688 -0.4421296 0.06036209
Moved 1180.976 181.1111 399.6 -0.4140946 0.02983529
Moved 1180.99 189.586 386.6209 -0.3944767 -0.003547119
Moved 1181.006 204.0899 368.4922 -0.3609031 -0.05017442
Moved 1181.022 218.4799 352.3721 -0.3275929 -0.09163554
Moved 1181.038 235 334.5 -0.2893518 -0.1376029
Moved 1181.052 251.4845 318.2145 -0.2511933 -0.1794895
Moved 1181.069 268.5885 301.4115 -0.2116006 -0.222707
Moved 1181.084 280.6479 289.9331 -0.1836855 -0.2522298
Moved 1181.1 293.2043 276.7731 -0.1546198 -0.2860776
Moved 1181.113 298.843 271.157 -0.1415671 -0.3005221
Moved 1181.13 305.6275 264.3725 -0.1258623 -0.317972
Moved 1181.144 311.3519 257.3102 -0.1126114 -0.3361363
Moved 1181.16 312.6111 253.7778 -0.1096966 -0.3452217
Moved 1181.178 315.857 250.2859 -0.1021828 -0.3542031
Moved 1181.191 317.2842 247.4316 -0.09887923 -0.3615441
Moved 1181.207 318.7382 245.2618 -0.09551346 -0.3671249
Moved 1181.223 320.1704 243.8296 -0.09219805 -0.3708087
Stationary 1181.238 320 244 -0.09259259 -0.3703704
Moved 1181.254 321.053 244 -0.09015506 -0.3703704
Stationary 1181.269 321 244 -0.09027779 -0.3703704
Moved 1181.284 321 249.4935 -0.09027779 -0.356241
Moved 1181.3 321 259.3454 -0.09027779 -0.3309018
Moved 1181.313 321 272.9655 -0.09027779 -0.2958708
Moved 1181.331 321 292.1191 -0.09027779 -0.2466072
Moved 1181.345 321 308.1797 -0.09027779 -0.2052991
Moved 1181.36 324.4555 329.9145 -0.08227894 -0.149397
Moved 1181.378 325.9341 347.0115 -0.0788562 -0.1054231
Moved 1181.391 330.0254 373.4944 -0.06938562 -0.03730876
Moved 1181.413 333.2343 418.2798 -0.06195768 0.07788011
Stationary 1181.425 333.2343 418.2798 -0.06195768 0.07788011
Moved 1181.436 336.3351 435.0109 -0.05477975 0.1209128
Moved 1181.452 340.3333 451.2221 -0.04552474 0.1626083
Moved 1181.47 343.675 467.2585 -0.03778929 0.2038541
Moved 1181.484 347.293 479.879 -0.02941435 0.2363143
Moved 1181.499 351.394 493.3134 -0.01992126 0.2708677
Moved 1181.513 355.7216 505.7388 -0.009903611 0.3028261
Moved 1181.531 360.0397 517.0926 9.179115E-05 0.3320282
Moved 1181.546 364.3788 528.6768 0.01013607 0.3618228
Moved 1181.56 366.7863 533.4657 0.015709 0.3741401
Moved 1181.578 369.6683 540.6708 0.02238035 0.3926716
Moved 1181.593 371.5806 544.1613 0.02680699 0.4016492
Moved 1181.608 372.8765 547.6295 0.0298066 0.4105695
Moved 1181.624 374.3254 550.6509 0.03316075 0.4183406
Moved 1181.637 374 551.7565 0.03240744 0.4211844
Moved 1181.653 374 552.5 0.03240744 0.4230966
Moved 1181.67 374 553.3213 0.03240744 0.425209
Stationary 1181.685 374 553 0.03240744 0.4243826
Stationary 1181.699 374 553 0.03240744 0.4243826
Stationary 1181.715 374 553 0.03240744 0.4243826
Moved 1181.73 363.6109 553 0.008358559 0.4243826
Moved 1181.747 357.7891 543.3242 -0.005117903 0.3994963
Moved 1181.761 346.1841 532.1841 -0.03198122 0.3708439
Moved 1181.778 335.995 520.5657 -0.05556722 0.340961
Moved 1181.794 325.9004 509.029 -0.07893428 0.3112885
Moved 1181.808 313.1504 496.1504 -0.1084482 0.2781645
Moved 1181.823 301.7747 483.4683 -0.1347809 0.245546
Moved 1181.838 288.8255 467.9434 -0.1647558 0.2056157
Moved 1181.854 274.7186 452.3905 -0.1974106 0.1656134
Moved 1181.875 266.6229 443.6229 -0.2161508 0.1430628
Moved 1181.887 258.9311 434.7173 -0.2339558 0.1201576
Moved 1181.9 252.6831 427.0197 -0.2484188 0.1003591
Moved 1181.915 247.7039 420.6052 -0.2599448 0.08386093
Moved 1181.931 243.5672 416.5673 -0.2695203 0.07347543
Moved 1181.946 238.8242 410.6484 -0.2804995 0.05825207
Moved 1181.961 234.9041 406.936 -0.2895738 0.04870371
Moved 1181.979 232.0588 402.5883 -0.2961601 0.03752124
Moved 1181.993 229.1757 400.1757 -0.3028341 0.03131596
Moved 1182.008 227.6452 397.2904 -0.3063769 0.02389507
Moved 1182.023 225.2052 395.4105 -0.312025 0.01905979
Moved 1182.038 224.0501 394.05 -0.3146989 0.01556079
Moved 1182.055 222.6223 394 -0.3180038 0.01543206
Ended 1182.07 223 393 -0.3171296 0.01285996
Candidates 1182.237 12 facts reacted fracture faces teachers faced reached grants habits rescued grantees granted
Began 1182.775 373 331 0.0300926 -0.146605
Moved 1182.794 373 338.7105 0.0300926 -0.1267734
Moved 1182.809 373 353.0847 0.0300926 -0.08980276
Moved 1182.825 373 378.4247 0.0300926 -0.02462795
Moved 1182.841 373 405.8604 0.0300926 0.04593708
Moved 1182.855 373 431 0.0300926 0.1105966
Moved 1182.87 373 448.5807 0.0300926 0.1558146
Moved 1182.887 373 458.5224 0.0300926 0.1813847
Moved 1182.901 373 472.4139 0.0300926 0.2171139
Moved 1182.918 373 481.6354 0.0300926 0.2408316
Moved 1182.94 373 489.6342 0.0300926 0.2614048
Ended 1182.952 373 490 0.0300926 0.2623456
Accept 1182.991 0 facts
Began 1183.515 381 337 0.04861106 -0.1311728
Stationary 1183.532 381 337 0.04861106 -0.1311728
Stationary 1183.547 381 337 0.04861106 -0.1311728
Stationary 1183.563 381 337 0.04861106 -0.1311728
Stationary 1183.582 381 337 0.04861106 -0.1311728
Stationary 1183.593 381 337 0.04861106 -0.1311728
Stationary 1183.609 381 337 0.04861106 -0.1311728
Stationary 1183.626 381 337 0.04861106 -0.1311728
Stationary 1183.642 381 337 0.04861106 -0.1311728
Stationary 1183.657 381 337 0.04861106 -0.1311728
Stationary 1183.67 381 337 0.04861106 -0.1311728
Stationary 1183.685 381 337 0.04861106 -0.1311728
Stationary 1183.701 381 337 0.04861106 -0.1311728
Stationary 1183.717 381 337 0.04861106 -0.1311728
Stationary 1183.733 381 337 0.04861106 -0.1311728
Stationary 1183.747 381 337 0.04861106 -0.1311728
Stationary 1183.763 381 337 0.04861106 -0.1311728
Stationary 1183.78 381 337 0.04861106 -0.1311728
Stationary 1183.795 381 337 0.04861106 -0.1311728
Stationary 1183.81 381 337 0.04861106 -0.1311728
Stationary 1183.828 381 337 0.04861106 -0.1311728
Stationary 1183.846 381 337 0.04861106 -0.1311728
Stationary 1183.856 381 337 0.04861106 -0.1311728
Stationary 1183.87 381 337 0.04861106 -0.1311728
Stationary 1183.887 381 337 0.04861106 -0.1311728
Moved 1183.902 368.5237 337 0.01973082 -0.1311728
Moved 1183.918 368.5456 337 0.01978139 -0.1311728
Moved 1183.934 365.479 337 0.01268287 -0.1311728
Moved 1183.948 360.8925 353.215 0.002065897 -0.0894676
Moved 1183.964 357.3549 360.2901 -0.006122788 -0.07127039
Moved 1183.98 350.5547 372.6016 -0.02186413 -0.03960511
Moved 1183.996 345.1003 384.7994 -0.03449003 -0.008232093
Moved 1184.011 340.5112 395.1406 -0.04511297 0.01836561
Moved 1184.027 333.5707 406.2512 -0.06117885 0.0469424
Moved 1184.042 327.8038 414.2453 -0.0745283 0.06750327
Moved 1184.057 321.5262 423.9686 -0.08905967 0.09251171
Moved 1184.073 315.4831 431.2203 -0.1030484 0.1111632
Moved 1184.088 309.8271 437.1729 -0.116141 0.1264735
Moved 1184.104 303.084 443.395 -0.1317501 0.1424768
Moved 1184.12 296.3964 450.6036 -0.1472306 0.1610175
Moved 1184.134 290.5311 456.4689 -0.1608076 0.176103
Moved 1184.15 284.5796 461.4204 -0.1745842 0.1888384
Moved 1184.166 280.2635 465.7366 -0.1845753 0.1999397
Moved 1184.187 272.7098 474.2902 -0.2020606 0.2219396
Stationary 1184.198 272.7098 474.2902 -0.2020606 0.2219396
Moved 1184.21 269.5945 477.4055 -0.2092721 0.2299524
Moved 1184.227 268.3548 479.6452 -0.2121417 0.2357129
Moved 1184.241 266.9202 481.0798 -0.2154625 0.2394028
Moved 1184.256 265.5 482.5 -0.21875 0.2430555
Moved 1184.273 266 483.9692 -0.2175926 0.2468342
Moved 1184.288 264.5961 485.4039 -0.2208424 0.2505245
Moved 1184.303 265 486.3948 -0.2199074 0.2530729
Stationary 1184.318 265 486.3948 -0.2199074 0.2530729
Moved 1184.334 264 488.4063 -0.2222222 0.2582465
Moved 1184.35 264 489.5 -0.2222222 0.2610596
Moved 1184.365 264 490.1439 -0.2222222 0.2627158
Moved 1184.381 264 491.5 -0.2222222 0.2662036
Moved 1184.396 264 492.0859 -0.2222222 0.2677105
Moved 1184.411 264 493.1849 -0.2222222 0.2705372
Stationary 1184.427 264 493.1849 -0.2222222 0.2705372
Moved 1184.442 264 494.374 -0.2222222 0.2735955
Moved 1184.458 272.7402 495.5801 -0.2019903 0.2766977
Moved 1184.474 278.0818 497.0204 -0.1896254 0.2804023
Moved 1184.49 285.2962 498.4592 -0.1729255 0.2841029
Moved 1184.507 297.2729 500.8182 -0.1452016 0.2901703
Moved 1184.52 305.2322 502.0331 -0.1267774 0.2932951
Moved 1184.536 315.4132 502 -0.1032101 0.2932098
Moved 1184.55 325.4681 502 -0.079935 0.2932098
Moved 1184.566 334.1737 502 -0.05978316 0.2932098
Moved 1184.584 340.2248 502 -0.04577587 0.2932098
Moved 1184.596 344.726 502 -0.03535653 0.2932098
Moved 1184.611 350.7371 502 -0.02144198 0.2932098
Moved 1184.63 355.3835 502 -0.01068632 0.2932098
Ended 1184.644 358 502 -0.004629641 0.2932098
Candidates 1184.795 12 get bet net very her betty hey better newt he here feet
Began 1185.147 400 374 0.09259263 -0.03600823
Stationary 1185.167 400 374 0.09259263 -0.03600823
Moved 1185.181 400 390.8625 0.09259263 0.007362326
Moved 1185.196 400 406.2909 0.09259263 0.04704444
Moved 1185.213 400 432.5989 0.09259263 0.1147092
Moved 1185.228 409.6627 450.494 0.11496 0.1607355
Moved 1185.242 411.3019 468.8585 0.1187543 0.2079692
Moved 1185.259 413.59 479.1549 0.1240509 0.2344518
Moved 1185.276 414 489.1468 0.125 0.2601512
Moved 1185.296 416 500.1395 0.1296297 0.2884245
Ended 1185.307 416 500.1395 0.1296297 0.2884245
Accept 1185.348 0 get
Began 1185.902 510 503 0.3472221 0.2957818
Stationary 1185.924 510 503 0.3472221 0.2957818
Stationary 1185.937 510 503 0.3472221 0.2957818
Stationary 1185.951 510 503 0.3472221 0.2957818
Stationary 1185.967 510 503 0.3472221 0.2957818
Stationary 1185.983 510 503 0.3472221 0.2957818
Stationary 1185.997 510 503 0.3472221 0.2957818
Stationary 1186.012 510 503 0.3472221 0.2957818
Moved 1186.03 500.9979 503 0.3263841 0.2957818
Moved 1186.043 498.5595 495.5595 0.3207396 0.2766447
Moved 1186.059 497.1166 494.1166 0.3173996 0.2729337
Moved 1186.075 494.3552 494 0.3110073 0.2726337
Moved 1186.09 493.2367 493 0.3084182 0.2700616
Moved 1186.106 490.5876 491.7938 0.3022861 0.2669591
Moved 1186.122 489.5 492 0.2997685 0.2674896
Moved 1186.143 484.6505 489.8253 0.2885427 0.2618961
Stationary 1186.155 484.6505 489.8253 0.2885427 0.2618961
Moved 1186.166 483.3869 489.387 0.2856179 0.2607689
Moved 1186.183 481.9452 489 0.2822805 0.2597736
Moved 1186.198 480.5108 487.5108 0.2789601 0.2559434
Moved 1186.214 479.0623 487 0.2756073 0.2546296
Moved 1186.23 476.2469 485.6235 0.2690901 0.2510891
Stationary 1186.244 475.6027 486 0.2675988 0.2520575
Moved 1186.26 471.0901 483.0901 0.257153 0.2445733
Moved 1186.278 468.2127 481.6064 0.2504924 0.240757
Moved 1186.291 463.4843 479.3228 0.2395469 0.2348837
Moved 1186.307 459.1584 477.7195 0.2295333 0.2307599
Moved 1186.322 452.8447 473.5631 0.2149182 0.2200697
Moved 1186.338 447.3314 470.6657 0.2021559 0.2126175
Moved 1186.353 443.1865 467.3899 0.1925613 0.2041921
Moved 1186.368 437.4647 461.4647 0.1793165 0.1889524
Moved 1186.383 430.2546 455.4037 0.1626263 0.1733633
Moved 1186.399 424.0402 447.0402 0.1482412 0.1518523
Moved 1186.418 418.9134 439.8557 0.1363736 0.1333735
Moved 1186.43 413.0786 429.6375 0.122867 0.1070921
Moved 1186.444 409.2469 421.4938 0.1139975 0.08614661
Moved 1186.46 404.0705 413.1127 0.1020149 0.06459025
Moved 1186.476 399.7177 401.5805 0.09193908 0.03492924
Moved 1186.491 395.2576 390.0305 0.08161485 0.005222446
Moved 1186.505 391.067 378.512 0.07191439 -0.02440323
Moved 1186.522 386.5032 368.0128 0.06134997 -0.05140744
Moved 1186.538 384.8041 360.0208 0.05741695 -0.07196316
Moved 1186.552 382.3727 352.8636 0.05178869 -0.0903715
Moved 1186.568 381.1953 346.1721 0.04906327 -0.1075822
Moved 1186.585 379.8099 339.0493 0.04585624 -0.1259021
Moved 1186.598 379.3709 331.8547 0.04484018 -0.1444068
Moved 1186.613 379 323.6229 0.04398147 -0.165579
Moved 1186.631 379 316.4404 0.04398147 -0.1840527
Moved 1186.644 379 310.2026 0.04398147 -0.2000962
Moved 1186.66 379 304.4161 0.04398147 -0.2149792
Moved 1186.681 379 301.5 0.04398147 -0.2224794
Moved 1186.693 379 296.318 0.04398147 -0.2358077
Moved 1186.706 379 290.5931 0.04398147 -0.2505323
Moved 1186.722 379 285.5933 0.04398147 -0.2633916
Moved 1186.738 379 280.0151 0.04398147 -0.2777391
Moved 1186.752 386.6843 275.9471 0.06176919 -0.2882019
Moved 1186.769 388.123 271.6309 0.0650996 -0.2993032
Moved 1186.783 389.5 267.5 0.06828706 -0.309928
Moved 1186.799 389.7063 265.5875 0.06876449 -0.3148471
Moved 1186.814 390 262.7084 0.06944448 -0.3222522
Moved 1186.83 390 260.8218 0.06944448 -0.3271045
Moved 1186.845 391.029 258.971 0.07182638 -0.3318647
Moved 1186.86 391 257.5323 0.07175922 -0.3355652
Moved 1186.878 391 256.0881 0.07175922 -0.3392797
Moved 1186.891 391 254.6528 0.07175922 -0.3429712
Stationary 1186.906 391 254.6528 0.07175922 -0.3429712
Moved 1186.93 392.5 254 0.07523149 -0.3446502
Stationary 1186.94 392.5 254 0.07523149 -0.3446502
Ended 1186.952 392 254 0.07407407 -0.3446502
Candidates 1187.058 12 iv in pub ogc ic ibm uv un pc on inn hiv
Began 1187.674 423 375 0.1458333 -0.03343629
Stationary 1187.693 423 375 0.1458333 -0.03343629
Stationary 1187.709 423 375 0.1458333 -0.03343629
Moved 1187.724 407.0637 375 0.1089438 -0.03343629
Moved 1187.739 395.533 375 0.08225232 -0.03343629
Moved 1187.755 377.2904 375 0.04002412 -0.03343629
Moved 1187.771 353.8682 375 -0.01419405 -0.03343629
Moved 1187.785 336.7712 375 -0.05377034 -0.03343629
Moved 1187.801 316.4204 375 -0.1008786 -0.03343629
Moved 1187.816 299.6436 375 -0.1397139 -0.03343629
Moved 1187.832 285.5066 375 -0.1724384 -0.03343629
Moved 1187.849 275.5766 375 -0.1954246 -0.03343629
Moved 1187.866 270.2601 375 -0.2077312 -0.03343629
Moved 1187.88 264.5053 375 -0.2210525 -0.03343629
Moved 1187.893 263 375 -0.2245371 -0.03343629
Ended 1187.907 263 375 -0.2245371 -0.03343629
Accept 1187.951 1 in
Began 1188.507 351 521 -0.02083332 0.3420781
Stationary 1188.525 351 521 -0.02083332 0.3420781
Stationary 1188.54 351 521 -0.02083332 0.3420781
Stationary 1188.556 351 521 -0.02083332 0.3420781
Stationary 1188.57 351 521 -0.02083332 0.3420781
Stationary 1188.585 351 521 -0.02083332 0.3420781
Stationary 1188.601 351 521 -0.02083332 0.3420781
Stationary 1188.616 351 521 -0.02083332 0.3420781
Stationary 1188.634 351 521 -0.02083332 0.3420781
Stationary 1188.647 351 521 -0.02083332 0.3420781
Stationary 1188.668 351 521 -0.02083332 0.3420781
Stationary 1188.678 351 521 -0.02083332 0.3420781
Moved 1188.693 351 509.3814 -0.02083332 0.3121949
Moved 1188.71 351 507.4962 -0.02083332 0.307346
Moved 1188.728 359.3162 504.624 -0.00158295 0.2999586
Moved 1188.74 359.2526 503.7474 -0.001730124 0.297704
Moved 1188.757 361.5438 501.2281 0.003573696 0.2912245
Moved 1188.772 363.2114 499.7886 0.007433692 0.2875221
Moved 1188.787 364.6539 497.3461 0.01077294 0.2812398
Moved 1188.801 367.1896 494.8104 0.01664261 0.274718
Moved 1188.819 369.5377 491.9246 0.02207796 0.2672958
Moved 1188.835 371.9609 488.0586 0.02768735 0.2573523
Moved 1188.849 373.069 485.8619 0.03025234 0.2517024
Moved 1188.863 376 481.5 0.03703703 0.2404835
Moved 1188.88 380.908 471.1841 0.04839808 0.2139507
Moved 1188.901 390.5657 453.7239 0.07075389 0.1690428
Stationary 1188.912 390.5657 453.7239 0.07075389 0.1690428
Moved 1188.926 397.4697 441.3546 0.08673538 0.1372287
Moved 1188.941 402.7061 432.0702 0.09885678 0.1133492
Moved 1188.956 408.3053 423.1116 0.1118177 0.09030746
Moved 1188.972 416.4481 410.8279 0.1306669 0.05871357
Moved 1188.987 420.7519 403.8722 0.1406293 0.0408235
Moved 1189.003 426.5294 396.3383 0.1540032 0.02144613
Moved 1189.019 430.1519 390.272 0.1623888 0.005843669
Moved 1189.034 434.0443 384.9409 0.1713989 -0.007868088
Moved 1189.049 435.4577 380.6269 0.1746706 -0.01896375
Moved 1189.065 437.6778 377.6444 0.1798097 -0.02663475
Moved 1189.08 439.0148 373.9555 0.1829047 -0.03612275
Moved 1189.094 440.4535 372.5465 0.1862349 -0.03974671
Moved 1189.11 440.8951 369.2098 0.1872571 -0.04832876
Moved 1189.132 441 366.2592 0.1875 -0.05591765
Stationary 1189.143 441 366.2592 0.1875 -0.05591765
Moved 1189.156 441 364.8219 0.1875 -0.05961453
Moved 1189.172 441 363.5 0.1875 -0.06301456
Moved 1189.188 441 361 0.1875 -0.06944452
Moved 1189.204 431.3607 362 0.1651868 -0.06687243
Moved 1189.219 423.5114 362 0.1470172 -0.06687243
Moved 1189.234 411.8199 362 0.1199536 -0.06687243
Moved 1189.248 398.8476 373.691 0.08992502 -0.03680295
Moved 1189.265 386.7314 378.5429 0.06187816 -0.02432388
Moved 1189.28 376.5498 384.4001 0.03830969 -0.009259
Moved 1189.295 368.0721 392.562 0.01868536 0.01173333
Moved 1189.31 357.6722 400.4958 -0.005388409 0.03213945
Moved 1189.325 346.112 409.166 -0.03214821 0.05443934
Moved 1189.345 338.3736 417.0189 -0.05006109 0.07463691
Moved 1189.356 329.5891 426.6461 -0.07039557 0.09939817
Moved 1189.371 321.8887 433.1113 -0.08822069 0.1160271
Moved 1189.387 315.5353 440.5809 -0.1029275 0.1352388
Moved 1189.402 310.1844 445.8156 -0.1153138 0.1487025
Moved 1189.418 302.3675 454.2906 -0.1334085 0.1705004
Moved 1189.434 296.5929 460.4071 -0.1467756 0.1862322
Moved 1189.449 291.8399 466.1601 -0.157778 0.201029
Moved 1189.464 287.0473 470.9527 -0.168872 0.2133556
Moved 1189.481 281.313 478.1087 -0.1821457 0.231761
Moved 1189.495 277.4071 481.5929 -0.1911872 0.2407224
Moved 1189.51 274.1497 485.8004 -0.1987275 0.251544
Moved 1189.526 271.262 488.738 -0.2054121 0.2590998
Moved 1189.542 268.3817 492.4275 -0.2120794 0.2685891
Moved 1189.561 266.7499 494.2501 -0.2158566 0.2732769
Moved 1189.572 264.3143 496.6857 -0.2214947 0.2795414
Moved 1189.587 262.8696 499.2609 -0.2248389 0.2861647
Moved 1189.603 261.431 500.569 -0.2281689 0.2895291
Moved 1189.62 260.2409 501.7591 -0.2309239 0.2925902
