the postal service is very slow
the postal service is very slow
FixStart
0.6 0.6
432 388.8
Began 804.069 435 513 0.1736111 0.321502
Stationary 804.0881 435 513 0.1736111 0.321502
Stationary 804.1024 435 513 0.1736111 0.321502
Stationary 804.1177 435 513 0.1736111 0.321502
Moved 804.1332 426.3792 530.2416 0.1536555 0.3658477
Moved 804.1477 421.0898 546.0338 0.1414117 0.4064655
Moved 804.1641 414.0967 568.0272 0.1252238 0.4630327
Moved 804.1793 408.5663 594.735 0.1124219 0.5317257
Moved 804.1947 405.4284 612.4297 0.1051583 0.5772368
Moved 804.2112 403.2681 625.3195 0.1001576 0.6103894
Moved 804.2264 403 640.8497 0.09953707 0.6503336
Moved 804.2418 403 648 0.09953707 0.6687242
Moved 804.257 403 654.7461 0.09953707 0.6860752
Moved 804.2726 403 658.0768 0.09953707 0.694642
Moved 804.2871 403 662.433 0.09953707 0.7058461
Moved 804.3026 403 663.8282 0.09953707 0.7094346
Moved 804.3172 403 665.3385 0.09953707 0.7133191
Moved 804.3332 408.4854 666.7836 0.1122347 0.7170359
Moved 804.3491 413.6491 668.2164 0.1241877 0.7207211
Moved 804.3642 416.9789 668 0.1318956 0.7201646
Moved 804.3794 419.6857 668 0.1381613 0.7201646
Moved 804.395 423.7559 668 0.1475831 0.7201646
Moved 804.4103 427.3781 668 0.1559679 0.7201646
Moved 804.4258 432.5146 656.7134 0.167858 0.6911352
Moved 804.4417 438.2698 652.1627 0.1811801 0.6794307
Moved 804.4576 443.9907 645.0116 0.194423 0.6610379
Moved 804.4735 448.7657 637.3514 0.2054763 0.6413357
Moved 804.4884 452.327 630.019 0.2137199 0.6224768
Moved 804.5032 456.9564 618.1091 0.224436 0.5918444
Moved 804.5184 458.4279 608.0045 0.2278424 0.5658552
Moved 804.5342 461.868 588.9243 0.2358054 0.5167804
Moved 804.5495 464.6164 576.2264 0.2421675 0.4841213
Moved 804.5655 466.7491 565.7567 0.2471043 0.4571929
Moved 804.5807 469.3772 555.6799 0.2531879 0.4312753
Moved 804.5956 473.5 545 0.2627315 0.4038065
Moved 804.6113 474.6862 536.5688 0.2654774 0.3821213
Moved 804.6268 477.2517 527.119 0.271416 0.3578163
Moved 804.6425 478.5 519 0.2743055 0.3369341
Moved 804.6573 479.9062 513.3752 0.2775607 0.3224671
Moved 804.6729 481.3453 507.6189 0.2808919 0.3076617
Moved 804.6882 482 503.6481 0.2824074 0.2974489
Moved 804.7037 482 501.7772 0.2824074 0.2926368
Moved 804.7188 483.2541 499.4918 0.2853104 0.2867586
Moved 804.7344 483 499.2245 0.2847222 0.2860713
Moved 804.7496 483 497.7682 0.2847222 0.2823257
Stationary 804.7652 483 497.7682 0.2847222 0.2823257
Moved 804.7808 472.0236 498 0.2593139 0.2829217
Moved 804.796 457.9302 511.9821 0.2266904 0.318884
Moved 804.811 438.3471 527.7273 0.1813591 0.3593808
Moved 804.8274 423.2827 540.6149 0.1464876 0.3925278
Moved 804.8409 401.9046 558.0715 0.09700128 0.4374267
Moved 804.8567 389.456 567.6454 0.06818513 0.4620508
Moved 804.8734 379.2838 574.9401 0.04463842 0.480813
Moved 804.8879 367.4776 588.153 0.01730919 0.5147967
Moved 804.9032 358.3886 601.4172 -0.003730158 0.5489123
Moved 804.9193 350.4875 611.9175 -0.02201964 0.5759194
Moved 804.9337 344.6487 621.8322 -0.0355353 0.6014202
Moved 804.9501 336.3681 643.3517 -0.05470345 0.6567688
Moved 804.9659 332.8386 651.7638 -0.06287371 0.6784046
Moved 804.9815 329.6798 660.9606 -0.07018561 0.7020589
Moved 804.9962 328.3983 667.8049 -0.07315198 0.7196628
Moved 805.0128 326.9596 673.1615 -0.07648234 0.7334399
Moved 805.0265 325.5209 675.9582 -0.07981271 0.740633
Moved 805.0426 325 677.6884 -0.08101851 0.7450833
Moved 805.0571 323.9767 679.0233 -0.0833873 0.7485166
Ended 805.0722 323.9767 679.0233 -0.0833873 0.7485166
Candidates 805.2096 12 the there threw tiger trigger further huge rubber roger either tube ridge
Began 805.5312 433 439 0.1689814 0.1311728
Stationary 805.5512 433 439 0.1689814 0.1311728
Stationary 805.567 433 439 0.1689814 0.1311728
Moved 805.581 433 449.6326 0.1689814 0.1585201
Moved 805.5974 419.5777 488.7424 0.1379114 0.259111
Moved 805.6143 410.119 533.1535 0.1160161 0.3733371
Moved 805.6273 402 581.5 0.09722222 0.4976851
Moved 805.6443 403 623.9259 0.09953707 0.6068052
Moved 805.6586 414.533 677.3266 0.1262338 0.7441525
Moved 805.6746 431.9376 731.2242 0.1665222 0.8827782
Ended 805.69 447 753 0.2013889 0.938786
Accept 805.7521 0 the
Began 805.9324 412 615 0.1203704 0.5838476
Stationary 805.9522 412 615 0.1203704 0.5838476
Stationary 805.9677 412 615 0.1203704 0.5838476
Moved 805.9825 412 599.5302 0.1203704 0.5440591
Moved 805.9982 412 590.3365 0.1203704 0.5204127
Moved 806.0146 412 582.7584 0.1203704 0.5009216
Moved 806.0283 412 577.9045 0.1203704 0.4884373
Moved 806.0443 412 574.4247 0.1203704 0.4794874
Moved 806.0612 412 571.5257 0.1203704 0.472031
Moved 806.0742 422.0327 569.6448 0.1435943 0.4671935
Moved 806.0898 428.653 569 0.1589189 0.4655349
Moved 806.1056 440.6743 569 0.1867461 0.4655349
Moved 806.1212 453.9789 577.9789 0.2175437 0.4886289
Moved 806.1363 467.039 585.2439 0.2477755 0.5073144
Moved 806.1525 480.4356 593.8401 0.2787862 0.529424
Moved 806.1681 500.5026 608.6269 0.3252374 0.5674559
Moved 806.1835 514.9602 620.1682 0.3587041 0.5971402
Moved 806.1979 531.2034 633.3668 0.3963042 0.6310872
Moved 806.215 548.2013 647.6677 0.4356512 0.6678694
Moved 806.2297 562.0053 660.3685 0.4676049 0.7005362
Moved 806.2444 574.39 670.2925 0.4962731 0.7260609
Moved 806.2602 585.7678 680.2968 0.5226107 0.751792
Moved 806.2751 593.3511 685.108 0.5401647 0.7641664
Moved 806.2896 601.3015 690.1808 0.5585681 0.7772139
Moved 806.3063 610.4385 695.9508 0.5797186 0.7920544
Moved 806.3215 616.6846 699.8423 0.5941773 0.8020635
Moved 806.3362 621.102 702.7346 0.6044027 0.8095024
Moved 806.3516 627.2178 706.6089 0.6185598 0.8194674
Moved 806.3684 630.4783 709.4783 0.6261072 0.8268473
Moved 806.3834 632.5179 711.5179 0.6308285 0.8320931
Moved 806.3984 634.784 713.784 0.636074 0.8379217
Moved 806.4136 637.4454 715.2227 0.6422347 0.841622
Moved 806.4292 637.6633 716.6633 0.6427392 0.8453274
Moved 806.4449 639.1 717 0.6460648 0.8461932
Moved 806.4682 640 719.9777 0.6481482 0.8538521
Stationary 806.4794 640 719.9777 0.6481482 0.8538521
Moved 806.4908 640 721.0445 0.6481482 0.8565958
Moved 806.5062 640 722.9982 0.6481482 0.8616208
Moved 806.5214 640 725.8493 0.6481482 0.8689539
Moved 806.5367 640 727.378 0.6481482 0.8728857
Moved 806.5524 629.5797 732.4203 0.624027 0.8858547
Moved 806.5681 625.2421 734.2526 0.6139864 0.8905674
Moved 806.5829 615.1904 739.0612 0.5907186 0.902935
Moved 806.5984 607.064 742.544 0.5719075 0.911893
Moved 806.6135 593.6298 745.4741 0.5408096 0.9194291
Moved 806.6293 576.5673 747.6757 0.5013131 0.9250917
Moved 806.6459 559.6645 748 0.4621863 0.9259259
Moved 806.6616 543.452 748 0.4246574 0.9259259
Moved 806.676 528.194 748 0.389338 0.9259259
Moved 806.6907 513.8069 736.6455 0.3560344 0.8967218
Moved 806.7068 502.3176 732.8431 0.3294389 0.886942
Moved 806.7219 485.7187 723.4107 0.2910155 0.8626819
Moved 806.7377 471.1205 714.6722 0.2572232 0.8402063
Moved 806.7537 454.8749 706.8522 0.2196179 0.8200932
Moved 806.7687 439.0479 698.3898 0.1829813 0.7983274
Moved 806.7843 426.953 692.9765 0.1549837 0.7844045
Moved 806.7984 418.8215 687.881 0.136161 0.7712988
Moved 806.8164 410.1766 683.5883 0.1161496 0.760258
Moved 806.8306 404.9689 680.1813 0.1040946 0.7514951
Moved 806.8463 398.7918 676.8959 0.08979579 0.7430449
Moved 806.8636 390.1071 672.5535 0.06969224 0.7318763
Moved 806.8757 382.4741 668.2371 0.05202343 0.7207743
Moved 806.8909 372.7575 662.505 0.02953132 0.7060314
Moved 806.9067 362.5004 655.9377 0.005788008 0.6891401
Moved 806.9229 352.4605 650.1203 -0.01745244 0.6741777
Moved 806.9382 341.5868 641.0695 -0.04262308 0.6508988
Moved 806.9529 328.7217 628.9677 -0.0724035 0.6197727
Moved 806.9695 319.8519 621.0433 -0.09293541 0.5993911
Moved 806.9843 311.157 614.438 -0.1130624 0.5824023
Moved 806.9993 303.5988 607.5988 -0.1305583 0.5648116
Moved 807.0157 296.9353 601.9352 -0.1459831 0.5502449
Moved 807.0363 288.966 594.966 -0.1644305 0.5323198
Stationary 807.0488 288.966 594.966 -0.1644305 0.5323198
Moved 807.0638 284.6013 592.0675 -0.1745341 0.5248649
Moved 807.0761 282.1018 590.1018 -0.1803199 0.5198091
Moved 807.0918 280.6556 588.6556 -0.1836676 0.5160894
Moved 807.1076 280 589 -0.1851852 0.5169753
Stationary 807.1235 280 589 -0.1851852 0.5169753
Stationary 807.1371 280 589 -0.1851852 0.5169753
Moved 807.153 292.3338 601.3338 -0.1566348 0.5486979
Moved 807.1708 309.4746 618.4746 -0.1169568 0.5927844
Moved 807.1843 325.661 634.9379 -0.0794884 0.6351281
Moved 807.1998 342.8535 654.9958 -0.03969093 0.6867175
Moved 807.2147 357 670.5 -0.006944438 0.7265946
Moved 807.2308 368.517 682.517 0.01971523 0.7575024
Moved 807.2462 382.8517 696.8517 0.05289734 0.7943714
Moved 807.2618 392.2615 704.6527 0.07467935 0.8144359
Moved 807.2771 401.3472 712.4405 0.09571115 0.8344662
Moved 807.2916 410.0711 719.726 0.1159053 0.8532045
Moved 807.3073 417.971 726.971 0.1341921 0.8718388
Moved 807.3229 423.8807 731.6605 0.147872 0.8839004
Moved 807.3386 428.0272 734.3514 0.1574703 0.8908214
Moved 807.3533 431.1975 737.1976 0.1648091 0.8981417
Moved 807.3705 432.5 740 0.167824 0.9053497
Moved 807.3853 433.5 740.5 0.1701389 0.9066357
Moved 807.3996 434.0617 741.0618 0.1714392 0.9080806
Stationary 807.4149 434.0617 741.0618 0.1714392 0.9080806
Moved 807.4309 434 742 0.1712963 0.9104937
Stationary 807.4457 434 742 0.1712963 0.9104937
Stationary 807.463 434 742 0.1712963 0.9104937
Moved 807.4775 404.8433 731.4747 0.103804 0.8834225
Moved 807.4921 393.6021 726.1466 0.07778267 0.8697186
Moved 807.5089 375.7563 716.8781 0.03647278 0.8458799
Moved 807.5295 339.7531 696.1446 -0.04686787 0.7925527
Stationary 807.5408 339.7531 696.1446 -0.04686787 0.7925527
Moved 807.5541 319.6462 686.9912 -0.0934116 0.7690101
Moved 807.5692 307.5295 677.7452 -0.1214595 0.7452294
Moved 807.5849 294.503 667.6135 -0.1516135 0.7191703
Moved 807.6 286.2637 662.5398 -0.1706859 0.7061208
Moved 807.6178 274.0766 653.1976 -0.1988968 0.6820924
Moved 807.6304 263.0416 645.0313 -0.2244407 0.6610886
Moved 807.6467 252.9366 639.2495 -0.2478319 0.6462177
Moved 807.6623 247.7491 633.6242 -0.2598401 0.6317494
Moved 807.6777 243.0694 629.0695 -0.2706726 0.6200345
Moved 807.6923 237.7507 623.7507 -0.2829845 0.6063547
Moved 807.7086 235.2057 619.4113 -0.2888758 0.5951936
Moved 807.7242 233.6901 616.3801 -0.2923841 0.5873973
Moved 807.7389 231.2567 611.77 -0.298017 0.5755401
Moved 807.7543 229.8138 608.6276 -0.301357 0.5674576
Moved 807.7701 229 606.3766 -0.3032407 0.5616683
Moved 807.786 229 603.8796 -0.3032407 0.5552457
Moved 807.8011 229 601.0188 -0.3032407 0.5478878
Moved 807.8181 229 597.6253 -0.3032407 0.5391597
Moved 807.8315 237.0719 593.973 -0.2845557 0.5297658
Moved 807.8471 241.3558 591.0961 -0.2746393 0.5223665
Moved 807.8627 249.3211 588.2263 -0.2562011 0.5149853
Moved 807.8776 257.9745 585.3419 -0.2361701 0.5075665
Moved 807.8929 272.6491 582.4702 -0.2022011 0.5001804
Moved 807.9098 293.0323 582 -0.1550179 0.4989711
Moved 807.9254 324.5 582 -0.08217593 0.4989711
Moved 807.9395 356.8011 589.0075 -0.007404983 0.5169945
Moved 807.9598 382.5173 593.4396 0.05212347 0.528394
Moved 807.9716 403.7927 596.3057 0.101372 0.5357655
Moved 807.9854 429.8545 599.1952 0.1617002 0.5431973
Moved 808.0006 455 602 0.2199073 0.5504114
Moved 808.017 483.5217 604.9496 0.2859299 0.5579979
Moved 808.0327 510.4813 606.3937 0.3483364 0.5617122
Moved 808.0483 530.8071 607 0.3953867 0.5632715
Moved 808.0629 548.5698 607 0.4365041 0.5632715
Moved 808.0776 566.827 607 0.4787662 0.5632715
Moved 808.0928 576.7069 607 0.5016363 0.5632715
Moved 808.1082 586.7787 607 0.5249506 0.5632715
Moved 808.1243 598.5496 597.2901 0.5521982 0.5382975
Moved 808.1393 606.8919 594.7027 0.5715089 0.5316426
Moved 808.1552 609.4751 592.6832 0.5774886 0.5264485
Moved 808.1701 613.9703 590.6865 0.5878943 0.5213128
Moved 808.1854 617.189 590 0.595345 0.5195472
Moved 808.2012 618.5333 590 0.5984567 0.5195472
Moved 808.2192 619.9692 589.0308 0.6017806 0.5170543
Moved 808.2316 621.408 589 0.6051111 0.5169753
Ended 808.2458 621.408 589 0.6051111 0.5169753
Candidates 808.3203 12 postal visual partial loyal coastal distal ideal goal portal spatial lateral oak
Began 808.6744 483 447 0.2847222 0.1517489
Stationary 808.6957 483 447 0.2847222 0.1517489
Stationary 808.7108 483 447 0.2847222 0.1517489
Stationary 808.7264 483 447 0.2847222 0.1517489
Stationary 808.7431 483 447 0.2847222 0.1517489
Moved 808.763 463.4775 484.3856 0.2395312 0.2479052
Stationary 808.7753 463.4775 484.3856 0.2395312 0.2479052
Moved 808.7881 456.7995 515.1358 0.2240729 0.3269953
Moved 808.8027 452.255 568.9338 0.2135532 0.4653647
Moved 808.8166 450 618.0156 0.2083333 0.5916039
Moved 808.8331 450 657.6877 0.2083333 0.6936412
Moved 808.848 455.0626 691.0457 0.2200524 0.7794384
Moved 808.8655 464.5839 717.4395 0.2420923 0.8473235
Moved 808.8798 472.9803 744.2711 0.2615286 0.9163349
Moved 808.8955 477 754.5 0.2708333 0.9426438
Ended 808.9121 484 770 0.287037 0.98251
Accept 808.9523 0 postal
Began 809.2296 470 600 0.2546296 0.5452674
Stationary 809.2486 470 600 0.2546296 0.5452674
Stationary 809.2635 470 600 0.2546296 0.5452674
Stationary 809.2803 470 600 0.2546296 0.5452674
Moved 809.2949 458.3815 587.3815 0.2277348 0.5128123
Moved 809.3105 451.194 584.7164 0.2110972 0.5059577
Moved 809.3265 445.2004 584 0.1972231 0.5041152
Moved 809.3414 437 579.5 0.1782407 0.4925411
Moved 809.3573 429.5767 579.2252 0.1610572 0.4918343
Moved 809.3726 419.5005 577.7858 0.1377325 0.488132
Moved 809.3959 403.5402 578 0.1007874 0.488683
Stationary 809.407 403.5402 578 0.1007874 0.488683
Moved 809.4204 396.5 578 0.08449078 0.488683
Moved 809.4351 390.154 578 0.06980102 0.488683
Moved 809.4499 384.3684 578 0.05640834 0.488683
Moved 809.4658 378.9407 578 0.04384418 0.488683
Moved 809.48 372.2391 584.6652 0.02833138 0.5058261
Moved 809.4949 366.4367 587.3908 0.01489967 0.5128363
Moved 809.5121 359.8873 588.8226 -0.0002608697 0.5165188
Moved 809.5272 353.9174 590.2706 -0.01408011 0.5202432
Moved 809.5421 345.4873 593.4051 -0.03359412 0.5283052
Moved 809.5578 339.4668 595.1333 -0.04753058 0.5327501
Moved 809.5723 336.549 596.1503 -0.05428483 0.5353659
Moved 809.5881 331.7133 598 -0.06547859 0.5401233
Moved 809.6039 328.8338 599.0831 -0.07214397 0.5429091
Moved 809.6193 326 600.5 -0.07870371 0.5465534
Moved 809.6337 324.0392 601 -0.08324261 0.5478393
Moved 809.6502 322.6006 603.7989 -0.08657277 0.5550382
Moved 809.6657 321.1624 607.5129 -0.08990188 0.5645907
Moved 809.6808 321 610.8853 -0.09027779 0.5732644
Moved 809.6965 321 617.9598 -0.09027779 0.5914602
Moved 809.7118 321 631.9938 -0.09027779 0.6275561
Moved 809.7341 331.4033 654.9116 -0.06619602 0.6865008
Stationary 809.745 331.4033 654.9116 -0.06619602 0.6865008
Moved 809.7573 334.2858 662.7146 -0.05952353 0.7065704
