effort is what it will take
Moved 832.6475 297.6989 509.4247 -0.1442154 0.3123064
Moved 832.6636 303.3521 509.8704 -0.1311294 0.3134526
Moved 832.6791 309.2218 510 -0.1175421 0.3137859
Moved 832.7 319.4474 512 -0.09387185 0.31893
Stationary 832.7109 319.4474 512 -0.09387185 0.31893
Moved 832.7242 323.8907 512 -0.08358633 0.31893
Moved 832.7405 327.4787 513 -0.07528086 0.321502
Moved 832.7561 329.178 513 -0.07134711 0.321502
Moved 832.7706 330.5 513 -0.06828706 0.321502
Moved 832.7867 331.0293 513 -0.06706188 0.321502
Stationary 832.8024 331 513 -0.06712963 0.321502
Moved 832.8181 332 513 -0.06481484 0.321502
Moved 832.8321 333.0242 513 -0.06244396 0.321502
Ended 832.8475 333.0242 513 -0.06244396 0.321502
Candidates 833.0015 12 effort white eddie sort resort easier sorry site diet shirt show die
Began 833.5372 353 437 -0.01620372 0.1260288
Stationary 833.5579 353 437 -0.01620372 0.1260288
Stationary 833.5742 353 437 -0.01620372 0.1260288
Stationary 833.5875 353 437 -0.01620372 0.1260288
Moved 833.603 353 457.1019 -0.01620372 0.1777311
Moved 833.6198 353 474.0752 -0.01620372 0.2213868
Moved 833.6337 353 490.4503 -0.01620372 0.2635036
Moved 833.6495 360.4735 502.3419 0.001096129 0.2940892
Moved 833.6653 362.3499 515.1488 0.005439519 0.3270288
Moved 833.6812 363.7875 523.7248 0.008767347 0.3490863
Moved 833.6956 365.2256 529.9023 0.01209627 0.3649749
Moved 833.7114 365.6719 534.0157 0.01312941 0.3755548
Moved 833.7264 366 536.1116 0.01388888 0.3809453
Ended 833.7413 366 537 0.01388888 0.3832304
Accept 833.7682 0 effort
Began 834.4008 499 548 0.3217593 0.4115225
Stationary 834.4213 499 548 0.3217593 0.4115225
Stationary 834.4363 499 548 0.3217593 0.4115225
Stationary 834.4507 499 548 0.3217593 0.4115225
Stationary 834.4666 499 548 0.3217593 0.4115225
Stationary 834.4812 499 548 0.3217593 0.4115225
Stationary 834.4974 499 548 0.3217593 0.4115225
Stationary 834.5129 499 548 0.3217593 0.4115225
Moved 834.5295 487.0208 548 0.2940296 0.4115225
Moved 834.5494 470.3836 534.2623 0.2555175 0.3761889
Stationary 834.5605 470.3836 534.2623 0.2555175 0.3761889
Moved 834.5746 459.5047 528.3166 0.230335 0.3608964
Moved 834.5903 450.4495 520.7079 0.2093737 0.3413268
Moved 834.6064 439.1502 511.843 0.183218 0.3185262
Moved 834.6205 430.9953 504.8531 0.1643409 0.300548
Moved 834.6362 416.3532 494.0751 0.1304473 0.2728268
Moved 834.6519 405.2363 487.2779 0.1047136 0.2553443
Moved 834.6675 392.9186 479.2791 0.07620046 0.2347712
Moved 834.6827 383.0963 471.2117 0.05346368 0.2140217
Moved 834.6976 369.9945 460.9956 0.02313544 0.1877458
Moved 834.7136 358.486 453.8038 -0.003504654 0.1692484
Moved 834.7299 348.5 447 -0.02662038 0.1517489
Moved 834.744 331.4338 436.2789 -0.06612545 0.124174
Moved 834.7599 318.2922 427.5281 -0.0965459 0.101667
Moved 834.775 303.5224 418.9135 -0.1307351 0.07950982
Moved 834.7904 290.4386 410.2924 -0.1610217 0.05733646
Moved 834.8058 280.9399 404.3856 -0.1830096 0.04214396
Moved 834.8214 270.88 398.36 -0.2062962 0.02664601
Moved 834.838 263 393 -0.2245371 0.01285996
Moved 834.8516 258.2981 389.7789 -0.235421 0.004575164
Moved 834.8668 254.6478 386.6478 -0.2438708 -0.00347785
Moved 834.8824 251.773 385.3865 -0.2505254 -0.006721873
Moved 834.8997 248.884 383.942 -0.2572129 -0.0104372
Moved 834.9144 247.5038 382.5038 -0.2604078 -0.01413644
Moved 834.9308 246.0627 382 -0.2637436 -0.01543218
Moved 834.9451 246 380.6351 -0.2638889 -0.01894256
Moved 834.9598 244.642 381 -0.2670325 -0.01800419
Stationary 834.976 244.642 381 -0.2670325 -0.01800419
Moved 834.9914 243.6266 379.6266 -0.2693829 -0.02153663
Moved 835.0062 244 380 -0.2685185 -0.02057613
Stationary 835.0212 244 380 -0.2685185 -0.02057613
Ended 835.0399 244 380 -0.2685185 -0.02057613
Candidates 835.2197 12 is id odds odd if us oa ps its pa pass of
Began 835.6838 364 437 0.009259283 0.1260288
Stationary 835.7014 364 437 0.009259283 0.1260288
Stationary 835.7152 364 437 0.009259283 0.1260288
Stationary 835.7307 364 437 0.009259283 0.1260288
Moved 835.7458 364 454.8773 0.009259283 0.1720093
Moved 835.762 364 469.1575 0.009259283 0.2087383
Moved 835.7768 358.6782 486.3629 -0.003059755 0.2529908
Moved 835.7925 357 497.7883 -0.006944438 0.2823773
Moved 835.8083 357 510.4827 -0.006944438 0.3150274
Moved 835.8236 357 517.3501 -0.006944438 0.3326905
Moved 835.8391 357 523.4478 -0.006944438 0.3483738
Moved 835.8533 357 527.1007 -0.006944438 0.3577692
Moved 835.8695 357 529.9782 -0.006944438 0.3651702
Moved 835.886 357 531.4278 -0.006944438 0.3688985
Ended 835.9008 357 531 -0.006944438 0.3677982
Accept 835.9437 0 is
Began 836.4356 223 524 -0.3171296 0.3497942
Stationary 836.4557 223 524 -0.3171296 0.3497942
Stationary 836.4704 223 524 -0.3171296 0.3497942
Stationary 836.4857 223 524 -0.3171296 0.3497942
Stationary 836.5009 223 524 -0.3171296 0.3497942
Stationary 836.5153 223 524 -0.3171296 0.3497942
Stationary 836.5313 223 524 -0.3171296 0.3497942
Moved 836.547 235.3527 510.6473 -0.2885354 0.3154507
Moved 836.5636 243.9635 505.0209 -0.268603 0.3009795
Moved 836.5787 255.436 496.423 -0.2420463 0.2788655
Moved 836.5975 265.1263 488.6241 -0.2196151 0.2588067
Moved 836.609 277.825 478.8027 -0.1902198 0.233546
Moved 836.6258 289.7678 468.7362 -0.1625746 0.2076547
Moved 836.6401 301.5036 457.4963 -0.1354082 0.1787456
Moved 836.6556 312 448.5 -0.1111111 0.1556069
Moved 836.6722 319.3838 442.3853 -0.09401894 0.1398799
Moved 836.6866 329.435 434.975 -0.0707523 0.1208203
Moved 836.7023 335.589 428.411 -0.05650699 0.1039377
Moved 836.7174 339.1781 423.7329 -0.0481989 0.09190559
Moved 836.7338 340.5 421 -0.0451389 0.08487643
Moved 836.7487 341.9663 418.0674 -0.04174471 0.07733388
Moved 836.7638 343.4011 415.1979 -0.03842349 0.06995331
Stationary 836.7816 343 414.6193 -0.03935183 0.06846506
Moved 836.7936 343 413.0533 -0.03935183 0.06443742
Moved 836.8102 329.0695 411.6069 -0.07159824 0.06071738
Moved 836.8265 309.5562 409 -0.1167681 0.05401234
Moved 836.841 284.1064 407.7281 -0.1756797 0.05074104
Moved 836.8585 258.1847 404 -0.2356836 0.04115226
Moved 836.8726 231.1215 400.5455 -0.2983298 0.03226728
Moved 836.8868 216.4835 397.4967 -0.3322141 0.02442568
Moved 836.9002 196.0964 398 -0.3794064 0.02572008
Moved 836.9181 182.0382 398 -0.4119487 0.02572008
Moved 836.9315 169.5 398 -0.4409722 0.02572008
Moved 836.9473 164.0776 398 -0.4535242 0.02572008
Moved 836.9626 159.7422 398 -0.4635597 0.02572008
Moved 836.9848 156.034 404.7622 -0.4721436 0.04311259
Stationary 836.9949 156.034 404.7622 -0.4721436 0.04311259
Moved 837.0087 156 406.3859 -0.4722222 0.04728874
Moved 837.0244 156 409.503 -0.4722222 0.05530597
Moved 837.0397 166.2802 415.1401 -0.4484254 0.06980484
Moved 837.0554 177.4184 422.5658 -0.4226425 0.08890375
Moved 837.0706 197.3292 432.087 -0.3765528 0.1133924
Moved 837.0862 218.4705 443.1433 -0.3276147 0.1418294
Moved 837.1021 237.1992 450.5747 -0.284261 0.1609431
Moved 837.1172 260.0482 460.9639 -0.2313699 0.1876642
Moved 837.1334 276.1676 466.7568 -0.1940565 0.2025637
Moved 837.1479 289.9583 472.9791 -0.1621336 0.2185677
Moved 837.163 301.4362 477.2886 -0.1355643 0.2296517
Moved 837.1795 308.3226 480.729 -0.1196237 0.2385004
Moved 837.1936 312.9073 483.6049 -0.1090108 0.2458972
Moved 837.21 315 484.5 -0.1041667 0.2481995
Moved 837.2271 315.8834 485 -0.1021218 0.2494856
Moved 837.2408 316 486.3224 -0.1018519 0.2528869
Ended 837.2588 317 486 -0.09953702 0.2520575
Candidates 837.4534 12 what regard that tar wheat start star usat starr tat wear agar
Began 837.8848 327 423 -0.07638887 0.09002049
Stationary 837.9047 327 423 -0.07638887 0.09002049
Stationary 837.9193 327 423 -0.07638887 0.09002049
Moved 837.9415 327 439.5 -0.07638887 0.1324588
Stationary 837.9525 327 439.5 -0.07638887 0.1324588
Moved 837.9656 327 454.6297 -0.07638887 0.1713726
Moved 837.982 327 476.0756 -0.07638887 0.2265319
Moved 837.9971 327 486.5 -0.07638887 0.2533436
Moved 838.0121 336.887 499.4913 -0.05350242 0.2867575
Moved 838.0289 338.3902 508.3414 -0.0500226 0.3095199
Moved 838.043 339.8272 515.4818 -0.04669621 0.3278851
Moved 838.0586 341.269 521.076 -0.04335875 0.3422737
Moved 838.074 341 523.4158 -0.04398147 0.3482915
Moved 838.0893 341 526.2915 -0.04398147 0.3556879
Moved 838.1046 342.5 527.5 -0.04050925 0.3587962
Ended 838.121 342 528 -0.04166668 0.3600822
Accept 838.1462 0 what
Began 838.6249 453 569 0.2152778 0.4655349
Stationary 838.6442 453 569 0.2152778 0.4655349
Stationary 838.6589 453 569 0.2152778 0.4655349
Stationary 838.6738 453 569 0.2152778 0.4655349
Stationary 838.6889 453 569 0.2152778 0.4655349
Moved 838.7054 440.7225 569 0.1868577 0.4655349
Moved 838.7214 435.6547 562.9784 0.1751265 0.4500472
Moved 838.7375 428.1314 559.1616 0.1577115 0.4402304
Moved 838.7585 399.386 553.3386 0.09117137 0.4252536
Stationary 838.7693 399.386 553.3386 0.09117137 0.4252536
Moved 838.783 386.0442 550.7876 0.06028742 0.4186922
Moved 838.7988 373.5012 549.4584 0.0312528 0.4152736
Moved 838.813 359.1245 548.0139 -0.002026757 0.4115581
Moved 838.8315 346.2477 548 -0.03183409 0.4115225
Moved 838.8459 335.2815 548 -0.05721877 0.4115225
Moved 838.8608 325.3182 548 -0.080282 0.4115225
Moved 838.8778 315.2998 546.6143 -0.1034728 0.4079584
Moved 838.8912 306.0509 547 -0.1248821 0.4089505
Moved 838.906 297.3806 547 -0.1449523 0.4089505
Moved 838.9221 292.8727 547 -0.1553872 0.4089505
Moved 838.9375 288.5541 547 -0.165384 0.4089505
Moved 838.9525 286 547 -0.1712963 0.4089505
Stationary 838.9688 286 547 -0.1712963 0.4089505
Moved 838.983 284.829 547 -0.1740069 0.4089505
Stationary 838.999 284.829 547 -0.1740069 0.4089505
Stationary 839.0126 285 547 -0.1736111 0.4089505
Ended 839.0305 285 547 -0.1736111 0.4089505
Candidates 839.1792 12 or it utr our outer per porter utter tie port pure pie
Began 840.0576 347 487 -0.0300926 0.2546296
Stationary 840.0806 347 487 -0.0300926 0.2546296
Stationary 840.0942 347 487 -0.0300926 0.2546296
Stationary 840.1082 347 487 -0.0300926 0.2546296
Moved 840.1237 332.0368 487 -0.0647296 0.2546296
Moved 840.14 321.233 487 -0.08973842 0.2546296
Moved 840.1548 307 487 -0.1226852 0.2546296
Moved 840.1705 295.3633 481.8381 -0.1496221 0.241353
Moved 840.1873 280.9336 480 -0.183024 0.2366254
Moved 840.202 271.2337 479.462 -0.2054775 0.2352416
Moved 840.2163 261.1429 479 -0.228836 0.2340534
Moved 840.2319 253.8936 479 -0.2456165 0.2340534
Moved 840.2477 250.2646 479 -0.2540172 0.2340534
Moved 840.2631 246.0918 479 -0.2636763 0.2340534
Moved 840.2791 245.5 479 -0.2650463 0.2340534
Ended 840.2938 245 479 -0.2662037 0.2340534
Accept 840.3201 1 it
Began 840.908 227 521 -0.3078704 0.3420781
Stationary 840.9255 227 521 -0.3078704 0.3420781
Stationary 840.9454 227 521 -0.3078704 0.3420781
Stationary 840.9565 227 521 -0.3078704 0.3420781
Stationary 840.9704 227 521 -0.3078704 0.3420781
Stationary 840.9875 227 521 -0.3078704 0.3420781
Stationary 841.0024 227 521 -0.3078704 0.3420781
Moved 841.0173 251 521 -0.2523148 0.3420781
Moved 841.0337 267.2063 526.2339 -0.2148001 0.3555398
Moved 841.0489 289.7341 530.3646 -0.1626525 0.3661639
Moved 841.0646 311.2527 533.9045 -0.1128409 0.3752687
Moved 841.0806 332.0722 538.2145 -0.06464759 0.3863541
Moved 841.0965 349 539.5 -0.02546296 0.3896604
Moved 841.1111 364.5427 540.9492 0.01051545 0.3933877
Moved 841.1263 378.8802 542.388 0.04370411 0.3970884
Moved 841.1425 384.4686 543.3527 0.05664021 0.3995695
Moved 841.1575 395.369 543 0.08187254 0.3986624
Moved 841.1727 402.7986 544.3597 0.09907076 0.4021597
Moved 841.1883 409.1629 544 0.113803 0.4012345
Moved 841.204 412.4417 544 0.1213928 0.4012345
Moved 841.2191 416.3381 544.6691 0.1304124 0.4029553
Moved 841.2401 420.1912 545 0.1393314 0.4038065
Stationary 841.2515 420.1912 545 0.1393314 0.4038065
Moved 841.2645 421.6814 545 0.142781 0.4038065
Moved 841.2809 423.1298 545 0.1461338 0.4038065
Moved 841.2966 424.5674 545 0.1494616 0.4038065
Moved 841.3113 425.9977 545 0.1527724 0.4038065
Moved 841.3272 427.4365 545 0.1561029 0.4038065
Moved 841.3422 430.756 545 0.1637871 0.4038065
Moved 841.3577 433.9564 545 0.1711953 0.4038065
Moved 841.3737 438.3068 545 0.1812658 0.4038065
Moved 841.3878 446.3369 534.3978 0.199854 0.3765375
Moved 841.4033 453.5641 528.7487 0.2165836 0.3620079
Moved 841.4189 458.9992 524.7505 0.2291649 0.3517246
Moved 841.4338 464.7542 519.2458 0.2424865 0.3375664
Moved 841.4494 472.1098 510.2682 0.2595133 0.3144759
Moved 841.4652 478.6688 502.553 0.2746964 0.2946322
Moved 841.4806 487.9604 487.3535 0.2962048 0.2555388
Moved 841.4961 494.8884 473.6456 0.3122416 0.2202819
Moved 841.5151 501.0704 459.8416 0.3265518 0.1847777
Moved 841.5258 507.8368 448.3265 0.3422147 0.1551606
Moved 841.5423 512.6939 436.8162 0.3534581 0.125556
Moved 841.5583 518.3618 425.2764 0.3665781 0.09587546
Moved 841.5732 523 416 0.3773148 0.07201634
Moved 841.5887 525.7987 406.6038 0.3837933 0.04784925
Moved 841.6045 528.6943 399.2641 0.3904961 0.02897137
Moved 841.6196 531.5377 392.6934 0.3970781 0.01207136
Moved 841.6352 533.2195 388.3415 0.400971 0.0008782045
Moved 841.6504 534.6586 384.0242 0.4043023 -0.01022578
Moved 841.6652 536.0974 379.7078 0.4076329 -0.02132761
Ended 841.6829 536 374 0.4074074 -0.03600823
Candidates 841.7698 12 will wool roll still till took tool grill toll stroll well el
Began 842.2629 401 403 0.09490739 0.03858017
Stationary 842.2839 401 403 0.09490739 0.03858017
Stationary 842.2968 401 403 0.09490739 0.03858017
Stationary 842.3124 401 403 0.09490739 0.03858017
Moved 842.3356 401 442.7435 0.09490739 0.1408012
Stationary 842.3461 401 442.7435 0.09490739 0.1408012
Moved 842.359 401 463 0.09490739 0.1929011
Moved 842.3751 401 477.8011 0.09490739 0.2309699
Moved 842.39 401 494.0633 0.09490739 0.2727965
Moved 842.4091 401 505.1914 0.09490739 0.3014182
Moved 842.4196 401 514.8043 0.09490739 0.3261427
Moved 842.4349 401 522.0334 0.09490739 0.344736
Moved 842.4508 401 528.5473 0.09490739 0.3614899
Moved 842.4662 401 532.8536 0.09490739 0.3725657
Ended 842.4825 401 535 0.09490739 0.3780863
Accept 842.5245 0 will
Began 843.314 353 521 -0.01620372 0.3420781
Stationary 843.3342 353 521 -0.01620372 0.3420781
Stationary 843.3456 353 521 -0.01620372 0.3420781
Stationary 843.3616 353 521 -0.01620372 0.3420781
Stationary 843.3812 353 521 -0.01620372 0.3420781
Moved 843.3926 342.0986 521 -0.04143849 0.3420781
Moved 843.4078 335.2703 516.0271 -0.0572446 0.3292877
Moved 843.4234 323.4295 507.683 -0.084654 0.3078266
Moved 843.4389 313.0398 501.4239 -0.1087041 0.291728
Moved 843.4551 292.6508 488.9596 -0.1559008 0.2596696
Moved 843.4698 275.9265 476.9448 -0.1946147 0.2287674
Moved 843.4865 260.0138 465.3737 -0.2314496 0.1990062
Moved 843.5011 245.1632 451.0469 -0.2658259 0.1621575
Moved 843.5166 231.9955 439.3293 -0.2963067 0.1320198
Moved 843.5315 222.4157 427.6517 -0.3184822 0.1019847
Moved 843.547 214.6172 417.7936 -0.3365342 0.0766295
Moved 843.5616 206.0878 403.813 -0.3562782 0.04067118
Moved 843.5784 202.4833 395.9666 -0.364622 0.02049007
Moved 843.5923 199.6194 390.2388 -0.3712514 0.005758074
Moved 843.6074 198.3688 385.1063 -0.3741463 -0.007442662
Moved 843.6308 198 379.7368 -0.375 -0.02125328
Moved 843.6409 198 376.4942 -0.375 -0.0295931
Moved 843.655 198 373.611 -0.375 -0.03700876
Moved 843.6702 198 370.9651 -0.375 -0.04381399
Moved 843.6857 198 368.079 -0.375 -0.05123711
Moved 843.7004 213.4898 365.2041 -0.3391441 -0.0586315
Moved 843.7161 224.6634 362.3342 -0.3132793 -0.06601294
Moved 843.7309 245.622 363 -0.264764 -0.06430049
Moved 843.7452 270.8547 363 -0.2063548 -0.06430049
Moved 843.7612 295.5 363 -0.1493056 -0.06430049
Moved 843.7792 322.3103 363 -0.08724476 -0.06430049
Moved 843.7931 350.2205 363 -0.02263784 -0.06430049
Moved 843.8117 371.0072 363 0.02547969 -0.06430049
Moved 843.8227 392.4025 363 0.07500578 -0.06430049
Moved 843.8391 413.1306 363 0.1229874 -0.06430049
Moved 843.8577 431.9024 363 0.1664407 -0.06430049
Moved 843.8689 446.1453 363 0.1994104 -0.06430049
Moved 843.8851 451.8179 363 0.2125415 -0.06430049
Moved 843.8996 460.7901 369.7062 0.2333104 -0.04705201
Moved 843.9148 469.4269 370 0.253303 -0.04629637
Moved 843.9327 475.3715 372.8429 0.2670637 -0.03898432
Moved 843.9467 481.1013 374.2753 0.2803271 -0.03530015
Moved 843.9645 483.4344 377.4344 0.2857278 -0.02717501
Moved 843.978 485.1643 381.4929 0.2897321 -0.01673655
Moved 843.9938 485 387.9982 0.2893518 -4.82724E-06
Moved 844.0092 475.6066 404.7095 0.267608 0.0429772
Moved 844.024 458.8039 419.0873 0.2287128 0.07995707
Moved 844.0401 439 439 0.1828703 0.1311728
Moved 844.056 421.1211 448.9274 0.141484 0.1567062
Moved 844.0694 399.7213 461.7672 0.09194751 0.1897304
Moved 844.0908 381.8229 470.2188 0.05051603 0.2114678
Moved 844.1022 363.1769 478.9167 0.007353922 0.2338392
Moved 844.1175 338.7056 490.4327 -0.04929259 0.2634584
Moved 844.1342 316.1278 500.202 -0.1015559 0.2885854
Moved 844.1469 295.6739 508.854 -0.148903 0.3108384
Moved 844.1625 280.8143 515.7208 -0.1833002 0.3284998
Moved 844.1792 267.3805 520.5399 -0.2143969 0.3408946
Moved 844.1922 257.6366 523.2467 -0.2369523 0.3478566
Moved 844.2085 251.8375 525.5813 -0.2503763 0.3538613
Moved 844.2259 246.3713 527.1572 -0.2630294 0.3579144
Ended 844.2427 239.5 528.5 -0.2789352 0.3613682
Candidates 844.3607 12 take tale yale table weaker tackle eagle yankee dealer wake fake walker
Began 845.4391 376 300 0.03703703 -0.2263375
Stationary 845.4595 376 300 0.03703703 -0.2263375
Stationary 845.478 376 300 0.03703703 -0.2263375
Moved 845.4905 376 313.8074 0.03703703 -0.1908246
Moved 845.5042 376 327.8273 0.03703703 -0.1547653
Moved 845.5195 376 345.1154 0.03703703 -0.1103
Moved 845.5345 376 379.5104 0.03703703 -0.02183545
Moved 845.551 376 400.0455 0.03703703 0.03098111
Moved 845.5661 376 426.3842 0.03703703 0.0987246
Moved 845.5823 376 440.1887 0.03703703 0.1342302
Moved 845.5966 376 453.4105 0.03703703 0.1682369
Moved 845.6118 376 459.9996 0.03703703 0.185184
Moved 845.6277 376 465.1127 0.03703703 0.198335
Moved 845.6425 376 469.4288 0.03703703 0.2094361
Moved 845.6581 376 470.6892 0.03703703 0.2126779
Moved 845.674 376 473.0407 0.03703703 0.218726
Moved 845.6948 376 475 0.03703703 0.2237653
Ended 845.7064 376 475 0.03703703 0.2237653
Accept 845.7468 0 take
PhraseEnd 846.9661
