come and see our new car
come and see our new car
Basic
0.6 0.6
432 388.8
Began 3135.721 365 293 0.01157403 -0.2443416
Stationary 3135.737 365 293 0.01157403 -0.2443416
Stationary 3135.75 365 293 0.01157403 -0.2443416
Stationary 3135.765 365 293 0.01157403 -0.2443416
Stationary 3135.781 365 293 0.01157403 -0.2443416
Stationary 3135.798 365 293 0.01157403 -0.2443416
Stationary 3135.811 365 293 0.01157403 -0.2443416
Stationary 3135.828 365 293 0.01157403 -0.2443416
Stationary 3135.844 365 293 0.01157403 -0.2443416
Stationary 3135.858 365 293 0.01157403 -0.2443416
Moved 3135.873 365 303.7952 0.01157403 -0.2165761
Moved 3135.89 365 305.3366 0.01157403 -0.2126117
Moved 3135.905 365 307.7783 0.01157403 -0.2063317
Moved 3135.921 365 311.651 0.01157403 -0.196371
Moved 3135.935 365 314.3172 0.01157403 -0.1895134
Moved 3135.951 371.7278 316.6819 0.02714753 -0.1834313
Moved 3135.967 376.7043 321.9391 0.03866742 -0.1699098
Moved 3135.982 382.0214 327.0214 0.05097548 -0.156838
Moved 3135.999 387.4464 332.4464 0.06353319 -0.1428849
Moved 3136.013 392.6605 338.214 0.07560303 -0.1280504
Moved 3136.029 398.9739 343.9791 0.09021739 -0.1132225
Moved 3136.044 404.7339 351.1674 0.1035508 -0.09473408
Moved 3136.06 412 356.5 0.1203704 -0.0810186
Moved 3136.074 432.7654 377.7654 0.1684386 -0.02632361
Moved 3136.09 442.8782 389.2894 0.1918478 0.003316353
Moved 3136.106 451.298 399.1577 0.211338 0.02869759
Moved 3136.123 458.5023 406.5024 0.2280147 0.04758835
Moved 3136.137 464.9565 413.6956 0.2429549 0.06608943
Moved 3136.153 474.2636 422.0831 0.2644991 0.08766213
Moved 3136.167 479 428.5 0.275463 0.1041665
Moved 3136.182 486.1512 436.8431 0.2920167 0.1256251
Moved 3136.198 493.6578 444.6578 0.3093931 0.1457248
Moved 3136.213 499.3073 452.3073 0.3224707 0.1653994
Moved 3136.229 504.044 458.0587 0.3334352 0.180192
Moved 3136.244 509.8138 463.3604 0.3467912 0.1938281
Moved 3136.259 514.6767 468.5689 0.3580479 0.2072245
Moved 3136.275 517.6694 471.6694 0.3649754 0.2151989
Moved 3136.29 519.8923 474.8923 0.3701211 0.2234885
Moved 3136.306 522.7729 477.7729 0.3767893 0.2308974
Moved 3136.322 524.329 480.658 0.3803913 0.2383179
Moved 3136.336 525 481.7668 0.3819444 0.2411698
Moved 3136.352 526.209 483.209 0.3847431 0.2448791
Moved 3136.368 526 484.5 0.3842592 0.2481995
Moved 3136.384 527.0444 485.0444 0.3866768 0.2495997
Stationary 3136.399 527.0444 485.0444 0.3866768 0.2495997
Stationary 3136.414 527.0444 485.0444 0.3866768 0.2495997
Stationary 3136.429 527 485 0.3865741 0.2494856
Moved 3136.445 513.4951 466.9929 0.3553127 0.203171
Moved 3136.459 498.6204 441.1786 0.3208805 0.1367764
Moved 3136.476 486.8612 410.7606 0.2936602 0.05854061
Moved 3136.49 480.8807 380.2274 0.2798165 -0.01999137
Moved 3136.506 479.0238 358.4291 0.2755181 -0.07605697
Moved 3136.521 477.6001 325.8023 0.2722225 -0.1599735
Moved 3136.537 478 306.7346 0.2731481 -0.2090161
Moved 3136.552 478 292.1673 0.2731481 -0.2464833
Moved 3136.567 478 276.5383 0.2731481 -0.2866814
Moved 3136.583 478 263.552 0.2731481 -0.3200823
Moved 3136.598 478 256.5867 0.2731481 -0.3379971
Moved 3136.614 478 253.4419 0.2731481 -0.3460857
Moved 3136.63 478 248.4022 0.2731481 -0.3590478
Moved 3136.645 478 246.411 0.2731481 -0.3641692
Moved 3136.66 478 243.942 0.2731481 -0.3705195
Moved 3136.688 465.7257 250.365 0.2447355 -0.3539996
Moved 3136.699 450.1291 264.519 0.2086323 -0.3175953
Stationary 3136.709 450.1291 264.519 0.2086323 -0.3175953
Moved 3136.721 436 282 0.1759259 -0.2726338
Moved 3136.737 411.7912 313.511 0.119887 -0.1915869
Moved 3136.753 390.7535 341.7631 0.07118871 -0.1189222
Moved 3136.768 378.3416 356.6584 0.04245738 -0.08061107
Moved 3136.784 361.8345 379.0679 0.004246434 -0.02297358
Moved 3136.798 347.5838 393.7982 -0.02874121 0.01491287
Moved 3136.813 329.1317 412.9351 -0.07145435 0.0641333
Moved 3136.831 319.5 424 -0.09375001 0.09259254
Moved 3136.845 307.8236 438.7941 -0.1207787 0.1306431
Moved 3136.86 296.6192 451.4352 -0.1467147 0.1631562
Moved 3136.877 286.0193 463.4783 -0.1712516 0.1941314
Moved 3136.891 275.4167 475.5237 -0.1957946 0.2251125
Moved 3136.907 268.0833 484.3 -0.2127702 0.2476852
Moved 3136.922 263.7142 491.1073 -0.2228839 0.2651936
Moved 3136.937 259.2101 497.0532 -0.2333099 0.2804864
Moved 3136.953 254.9606 501.0394 -0.2431467 0.290739
Moved 3136.968 250.631 504.5793 -0.2531689 0.2998438
Moved 3136.983 248.7682 506.2318 -0.2574811 0.3040941
Ended 3136.999 247.5 507.5 -0.2604167 0.3073559
Candidates 3137.181 12 come home bone none comes homer gone bones some congress dome clone
Began 3137.782 446 391 0.199074 0.007715971
Stationary 3137.803 446 391 0.199074 0.007715971
Moved 3137.816 453.3221 427.9662 0.2160232 0.1027936
Moved 3137.832 458.0612 454.367 0.2269935 0.1706969
Moved 3137.847 459.5815 475.0237 0.2305126 0.2238263
Moved 3137.862 463.7148 497.5741 0.2400805 0.2818263
Ended 3137.877 463.7148 497.5741 0.2400805 0.2818263
Accept 3137.938 0 come
Began 3138.521 266 410 -0.2175926 0.05658428
Stationary 3138.541 266 410 -0.2175926 0.05658428
Stationary 3138.554 266 410 -0.2175926 0.05658428
Stationary 3138.569 266 410 -0.2175926 0.05658428
Stationary 3138.586 266 410 -0.2175926 0.05658428
Stationary 3138.601 266 410 -0.2175926 0.05658428
Stationary 3138.616 266 410 -0.2175926 0.05658428
Moved 3138.633 277.5818 410 -0.1907828 0.05658428
Moved 3138.656 296.3117 410 -0.1474265 0.05658428
Stationary 3138.667 296.3117 410 -0.1474265 0.05658428
Moved 3138.68 308.0946 402.0422 -0.1201514 0.03611678
Moved 3138.694 319.6975 398.6512 -0.09329279 0.0273951
Moved 3138.71 333.2595 392.8962 -0.06189938 0.01259309
Moved 3138.726 341.7642 388.6179 -0.04221246 0.001589065
Moved 3138.741 349.0446 384.9777 -0.02535984 -0.007773388
Moved 3138.756 357.02 379.9867 -0.006898244 -0.02061043
Moved 3138.773 365.5547 375.7227 0.01285821 -0.03157761
Moved 3138.788 372.363 370.5096 0.02861798 -0.04498556
Moved 3138.803 379.5737 364.741 0.04530947 -0.05982254
Moved 3138.818 387.5806 357.1828 0.06384403 -0.07926235
Moved 3138.833 395.0108 349.9893 0.08104344 -0.09776433
Moved 3138.849 403 343.5 0.09953707 -0.1144548
Moved 3138.865 408.9633 337.0367 0.1133409 -0.1310786
Moved 3138.88 416.7104 329.2896 0.1312742 -0.1510041
Moved 3138.895 423.5099 321.4901 0.1470136 -0.1710646
Moved 3138.91 430.1516 313.8105 0.162388 -0.1908167
Moved 3138.927 435.8882 308.1118 0.1756672 -0.2054738
Moved 3138.942 442.6599 302.2551 0.1913423 -0.2205375
Moved 3138.958 448.4147 296.5853 0.2046636 -0.2351201
Moved 3138.973 453.4031 290.1292 0.2162108 -0.2517253
Moved 3138.987 456.8077 286.1923 0.2240919 -0.2618513
Moved 3139.003 459.6924 281.9614 0.2307694 -0.2727329
Moved 3139.018 461.7839 278.4322 0.2356109 -0.2818102
Moved 3139.033 462 275.5477 0.2361111 -0.2892292
Moved 3139.049 462 273.3357 0.2361111 -0.2949185
Moved 3139.065 462 271.897 0.2361111 -0.2986187
