come and see our new car
come and see our new car
FixStart
0.6 0.6
432 388.8
Began 1448.039 424 625 0.1481481 0.6095678
Stationary 1448.06 424 625 0.1481481 0.6095678
Stationary 1448.074 424 625 0.1481481 0.6095678
Stationary 1448.089 424 625 0.1481481 0.6095678
Stationary 1448.104 424 625 0.1481481 0.6095678
Stationary 1448.12 424 625 0.1481481 0.6095678
Stationary 1448.135 424 625 0.1481481 0.6095678
Moved 1448.151 417.8135 609.5009 0.1338276 0.5697039
Moved 1448.166 406.8615 586.6537 0.1084756 0.5109404
Moved 1448.181 401.1719 570.9728 0.09530544 0.470609
Moved 1448.199 396.303 558.8081 0.0840348 0.4393212
Moved 1448.212 390.6581 545.9807 0.07096787 0.4063289
Moved 1448.228 386.6735 531.2449 0.06174415 0.3684282
Moved 1448.244 383.5473 519.1893 0.05450765 0.3374209
Moved 1448.258 381 509 0.04861106 0.3112139
Moved 1448.274 378.8193 500.1847 0.04356315 0.2885408
Moved 1448.29 375.6651 487.4931 0.03626188 0.2558978
Moved 1448.304 372.7892 477.7624 0.02960473 0.2308703
Moved 1448.32 370.9561 468.7365 0.02536128 0.2076554
Moved 1448.335 370 461.5247 0.02314816 0.1891068
Moved 1448.351 369.081 457.162 0.02102077 0.1778857
Moved 1448.367 369 452.9163 0.02083332 0.1669658
Stationary 1448.381 369 453 0.02083332 0.167181
Stationary 1448.398 369 453 0.02083332 0.167181
Stationary 1448.413 369 453 0.02083332 0.167181
Stationary 1448.428 369 453 0.02083332 0.167181
Moved 1448.444 369 461.7166 0.02083332 0.1896001
Moved 1448.459 382.1064 482.2481 0.05117207 0.2424076
Moved 1448.474 400.4418 514.3686 0.09361526 0.325022
Moved 1448.49 427.7135 563.6842 0.1567441 0.4518626
Moved 1448.515 468.5628 649.1255 0.2513027 0.671619
Stationary 1448.525 468.5628 649.1255 0.2513027 0.671619
Moved 1448.536 477 664.5 0.2708333 0.7111624
Moved 1448.552 484.6692 674.5038 0.2885861 0.7368925
Moved 1448.566 490.5356 681.9195 0.3021657 0.7559656
Moved 1448.583 494.6577 687.4865 0.3117075 0.7702841
Moved 1448.597 497.9177 690.9177 0.3192538 0.7791091
Moved 1448.613 500.8077 692.4039 0.3259437 0.7829316
Moved 1448.628 501.8388 693 0.3283306 0.784465
Stationary 1448.645 502 693 0.3287037 0.784465
Moved 1448.66 505.1689 693 0.3360393 0.784465
Moved 1448.675 510.6505 680.211 0.3487281 0.7515714
Moved 1448.69 516.8206 669.3589 0.3630106 0.7236596
Moved 1448.706 520.3396 662.3208 0.3711564 0.7055575
Moved 1448.721 527.8731 641.5262 0.3885952 0.6520734
Moved 1448.736 531.7814 628.8743 0.3976423 0.6195325
Moved 1448.752 535.0379 614.8295 0.4051804 0.5834091
Moved 1448.767 539.377 593.1149 0.4152245 0.5275587
Moved 1448.782 540.9026 578.9738 0.4187561 0.4911877
Moved 1448.799 541 562.166 0.4189815 0.4479578
Moved 1448.813 541 537.5 0.4189815 0.3845164
Moved 1448.829 541 496.2612 0.4189815 0.2784495
Moved 1448.844 530.9103 466.0369 0.3956257 0.2007121
Moved 1448.86 529.6257 454.5029 0.3926521 0.1710466
Moved 1448.875 526.7484 444.1191 0.3859915 0.1443393
Moved 1448.89 524.4354 439.3061 0.3806375 0.1319601
Moved 1448.905 521.9933 434.99 0.3749846 0.120859
Moved 1448.921 520.5578 433.5578 0.3716616 0.1171754
Moved 1448.936 518.8904 433 0.367802 0.1157406
Moved 1448.952 517.008 432.008 0.3634444 0.1131892
Moved 1448.968 515.5529 432 0.3600761 0.1131687
Moved 1448.983 512.2646 432 0.3524643 0.1131687
Moved 1448.999 509.3892 432 0.3458084 0.1131687
Moved 1449.014 505.5019 432 0.3368099 0.1131687
Moved 1449.029 502.6229 432 0.3301456 0.1131687
Moved 1449.045 498.1901 442.8223 0.3198845 0.1410037
Moved 1449.06 489.3936 455.049 0.2995221 0.1724511
Moved 1449.076 469.6491 482.2325 0.2538173 0.2423674
Moved 1449.092 444.5001 520.2499 0.1956021 0.3401488
Moved 1449.107 426.6811 545.4349 0.1543543 0.4049252
Moved 1449.121 410.9467 563.972 0.1179323 0.4526029
Moved 1449.137 401.6748 578.8432 0.09646941 0.4908517
Moved 1449.153 394.8275 589.2587 0.08061936 0.5176405
Moved 1449.168 385.5979 605.3238 0.05925437 0.5589603
Moved 1449.183 378.4214 616.4101 0.04264206 0.5874745
Moved 1449.198 369.877 629.1844 0.02286345 0.6203303
Moved 1449.214 361.245 644.7175 0.002881984 0.6602815
Moved 1449.23 351.4057 660.5054 -0.01989429 0.7008882
Moved 1449.246 342.2896 676.075 -0.04099628 0.7409335
Moved 1449.262 333.3418 691.6519 -0.06170889 0.7809976
Moved 1449.277 321.0728 709.7837 -0.09010915 0.8276328
Moved 1449.292 310.8143 729.3715 -0.1138558 0.878013
Moved 1449.307 304.7422 749.1171 -0.1279115 0.9287991
Ended 1449.321 305 764.5 -0.1273148 0.968364
Candidates 1449.427 12 come number convert vibe concert combat cover concrete bone chinese climate counter
Began 1449.828 389 431 0.06712963 0.1105966
Stationary 1449.847 389 431 0.06712963 0.1105966
Moved 1449.861 389 438.6028 0.06712963 0.1301512
Moved 1449.878 389 463.8791 0.06712963 0.1951622
Moved 1449.894 389 503.267 0.06712963 0.2964685
Moved 1449.908 379.8238 572.7047 0.04588852 0.4750635
Moved 1449.923 369.8038 631.9746 0.02269397 0.6275066
Moved 1449.94 365 648 0.01157403 0.6687242
Ended 1449.956 364 653.5 0.009259283 0.6828701
Accept 1450.015 0 come
Began 1450.245 370 504 0.02314816 0.2983539
Stationary 1450.263 370 504 0.02314816 0.2983539
Stationary 1450.277 370 504 0.02314816 0.2983539
Stationary 1450.294 370 504 0.02314816 0.2983539
Stationary 1450.309 370 504 0.02314816 0.2983539
Stationary 1450.323 370 504 0.02314816 0.2983539
Moved 1450.339 350.3732 504 -0.02228434 0.2983539
Moved 1450.356 337.498 504 -0.05208805 0.2983539
Moved 1450.372 325.767 504 -0.07924314 0.2983539
Moved 1450.387 289.0703 504 -0.1641891 0.2983539
Moved 1450.402 271.4598 513.6485 -0.2049542 0.3231699
Moved 1450.418 247.2564 514.624 -0.2609806 0.3256788
Moved 1450.432 231.1578 515 -0.2982458 0.326646
Moved 1450.449 220.1303 515 -0.3237725 0.326646
Moved 1450.463 212.3443 516.1312 -0.3417955 0.3295554
Moved 1450.478 207.2103 516 -0.3536798 0.329218
Moved 1450.495 201.3883 516 -0.3671568 0.329218
Moved 1450.508 197.8103 517.0948 -0.375439 0.332034
Moved 1450.524 193.5 517 -0.3854167 0.33179
Moved 1450.54 195 517 -0.3819444 0.33179
Stationary 1450.555 195 517 -0.3819444 0.33179
Moved 1450.569 195 518.8875 -0.3819444 0.3366446
Moved 1450.586 205.2458 521.0492 -0.3582273 0.3422046
Moved 1450.603 238.727 521 -0.2807246 0.3420781
Moved 1450.617 289.5279 507.488 -0.1631298 0.3073251
Moved 1450.632 336.2353 492.489 -0.05501082 0.2687472
Moved 1450.651 374.1145 478.7766 0.03267239 0.2334787
Moved 1450.664 408.0571 461.2607 0.1112433 0.1884278
Moved 1450.679 431.6357 447.0214 0.1658235 0.1518039
Moved 1450.696 442.5486 439.0886 0.1910847 0.1314005
Moved 1450.71 457.0247 426.1594 0.2245942 0.09814642
Moved 1450.725 465.1649 416.202 0.2434374 0.07253595
Moved 1450.741 471.2869 408.6414 0.2576086 0.05308987
Moved 1450.756 477 398.5 0.2708333 0.02700609
Moved 1450.771 478.8984 393.2538 0.2752278 0.01351294
Moved 1450.787 480.3879 387.4483 0.2786758 -0.001419012
Moved 1450.803 481.5 386 0.28125 -0.005144111
Moved 1450.816 481 384.0935 0.2800926 -0.01004761
Moved 1450.833 481 382.6548 0.2800926 -0.01374798
Moved 1450.848 481 380.2182 0.2800926 -0.02001492
Moved 1450.864 467.6956 380 0.2492952 -0.02057613
Moved 1450.879 452.2768 386.4821 0.2136037 -0.003904021
Moved 1450.894 433.8179 399.8866 0.1708747 0.03057248
Moved 1450.91 409.5 418.5 0.1145834 0.07844638
Moved 1450.925 392.4115 436.2355 0.07502665 0.1240626
Moved 1450.941 373.0232 454.8881 0.03014624 0.1720371
Moved 1450.956 354.5 472 -0.0127315 0.2160493
Moved 1450.972 339.5035 489.4545 -0.0474456 0.2609427
Moved 1450.987 327.7966 504.0043 -0.07454499 0.2983648
Moved 1451.006 315.3633 518.4663 -0.1033258 0.3355614
Moved 1451.018 301.2443 537.858 -0.1360087 0.3854373
Moved 1451.032 293.8959 549.1561 -0.1530187 0.4144961
Moved 1451.05 277.448 572.7245 -0.1910926 0.4751145
Moved 1451.064 267.3318 588.6215 -0.2145097 0.5160016
Ended 1451.079 267.3318 588.6215 -0.2145097 0.5160016
Candidates 1451.275 12 same and game fame anne seems danger hammer seemed anger gene gamma
Began 1451.848 353 466 -0.01620372 0.2006171
Stationary 1451.865 353 466 -0.01620372 0.2006171
Stationary 1451.881 353 466 -0.01620372 0.2006171
Stationary 1451.899 353 466 -0.01620372 0.2006171
Moved 1451.912 337.5262 466 -0.05202264 0.2006171
Moved 1451.927 308.7817 459 -0.1185608 0.1826131
Moved 1451.943 250.6097 459 -0.2532183 0.1826131
Moved 1451.959 185 469.5 -0.4050926 0.2096193
Ended 1451.973 153 468 -0.4791667 0.2057612
Accept 1452.034 1 and
Began 1452.341 391 492 0.07175922 0.2674896
Stationary 1452.36 391 492 0.07175922 0.2674896
Stationary 1452.375 391 492 0.07175922 0.2674896
Stationary 1452.39 391 492 0.07175922 0.2674896
Moved 1452.405 376.961 492 0.03926168 0.2674896
Moved 1452.421 369.1245 492 0.0211216 0.2674896
Moved 1452.436 347.6601 492 -0.02856458 0.2674896
