this is a very good idea
Moved 737.978 503.5774 355.0491 0.3323551 -0.08475024
Moved 737.9932 516.866 377.8721 0.3631157 -0.02604912
Moved 738.0079 525.7894 407.3682 0.3837719 0.04981535
Moved 738.0231 536.1667 440.8335 0.4077934 0.1358886
Moved 738.0388 542.3771 460.914 0.4221691 0.187536
Moved 738.0544 547.0955 479.382 0.4330915 0.235036
Moved 738.0699 552.4417 493.8446 0.445467 0.272234
Moved 738.0946 561.0818 519.1841 0.4654673 0.3374077
Stationary 738.1049 561.0818 519.1841 0.4654673 0.3374077
Moved 738.1159 564.9183 529.2141 0.474348 0.3632049
Moved 738.1317 567.7907 539.2675 0.480997 0.3890623
Moved 738.1473 570.6601 545.3201 0.4876392 0.4046299
Moved 738.1625 572 550.5395 0.4907407 0.4180541
Moved 738.1779 573.2084 553.4169 0.4935381 0.425455
Moved 738.193 573 556 0.4930556 0.4320986
Moved 738.2076 573 558.4654 0.4930556 0.4384397
Moved 738.2238 573 559 0.4930556 0.4398148
Moved 738.2389 573 560 0.4930556 0.4423867
Stationary 738.2537 573 560 0.4930556 0.4423867
Stationary 738.2689 573 560 0.4930556 0.4423867
Moved 738.2858 561.2208 560 0.4657888 0.4423867
Moved 738.3014 555.5548 560 0.4526731 0.4423867
Moved 738.3174 551.4666 560 0.4432096 0.4423867
Moved 738.3328 539.3618 548.1551 0.4151893 0.4119214
Moved 738.3464 525.2773 541.1387 0.3825864 0.3938751
Moved 738.3622 509 532.9091 0.3449074 0.3727085
Moved 738.3776 490.6603 519.431 0.3024544 0.3380427
Moved 738.3937 469.2726 505.7467 0.2529459 0.3028463
Moved 738.409 449.0724 493.8985 0.206186 0.2723726
Moved 738.4238 435.6666 484.3846 0.1751542 0.2479026
Moved 738.4399 409.2134 463.5707 0.1139199 0.1943689
Moved 738.4545 391.561 451.0038 0.07305791 0.1620468
Moved 738.4705 378.4108 439.5286 0.04261762 0.1325324
Moved 738.4851 367.0562 429.0562 0.01633376 0.1055972
Moved 738.5011 354.1603 416.1603 -0.01351789 0.07242862
Moved 738.5157 344.8913 406.7639 -0.03497392 0.04826106
Moved 738.5319 338.2116 398.2821 -0.05043616 0.02644562
Moved 738.5469 329.7256 389.7256 -0.07007961 0.004438157
Moved 738.5626 322.8926 382.7141 -0.0858968 -0.01359563
Moved 738.5783 316.9608 375.701 -0.09962782 -0.03163334
Moved 738.5942 312.8925 371.1901 -0.109045 -0.04323543
Moved 738.6097 309.7335 366.6002 -0.1163577 -0.05504058
Moved 738.6241 305.8537 361.2806 -0.1253386 -0.06872287
Moved 738.6407 304.2362 358.4724 -0.1290829 -0.07594559
Ended 738.6563 304 355.7224 -0.1296296 -0.08301848
Candidates 738.8549 12 third reports roots this route errors grow tours row reported grouped routes
Began 739.9489 445 506 0.1967593 0.3034978
Stationary 739.9662 445 506 0.1967593 0.3034978
Stationary 739.9809 445 506 0.1967593 0.3034978
Moved 739.9957 445 489.3893 0.1967593 0.2607748
Moved 740.0115 453.8209 434.6273 0.217178 0.119926
Moved 740.0281 442.7986 374.4821 0.1916633 -0.03476845
Ended 740.0414 434 335 0.1712963 -0.1363169
Accept 740.1021 3 this
Began 740.7943 374 339 0.03240744 -0.1260288
Stationary 740.8134 374 339 0.03240744 -0.1260288
Stationary 740.833 374 339 0.03240744 -0.1260288
Stationary 740.8444 374 339 0.03240744 -0.1260288
Moved 740.8593 382.8116 354.1057 0.05280465 -0.0871769
Moved 740.8762 397.4634 375.0878 0.08672088 -0.03321039
Moved 740.8906 413.4124 394.2147 0.1236399 0.01598429
Moved 740.9063 426.6219 414.7031 0.1542173 0.06868088
Moved 740.9211 440.5786 434.4522 0.1865246 0.1194758
Moved 740.9375 455.005 451.806 0.2199189 0.1641099
Moved 740.9519 464.8636 463.7013 0.2427399 0.1947049
Moved 740.9672 473.6833 476.5249 0.2631557 0.2276874
Moved 740.9826 483.2936 489.4404 0.2854019 0.2609064
Moved 740.9985 490.8217 500.1503 0.3028279 0.2884524
Moved 741.0139 496 506.5 0.3148148 0.3047839
Moved 741.0296 502.4729 512.8621 0.3297983 0.3211471
Moved 741.0439 508.5006 520.6258 0.3437515 0.3411157
Moved 741.0602 512.1349 524.1349 0.3521642 0.3501412
Moved 741.0756 515.0067 529.0134 0.3588118 0.3626888
Moved 741.0901 517.8925 531.8925 0.3654919 0.3700938
Moved 741.1053 517 532.8787 0.3634259 0.3726302
Moved 741.1216 517 533.5 0.3634259 0.3742283
Moved 741.1388 517 534.1653 0.3634259 0.3759394
Stationary 741.153 517 534.1653 0.3634259 0.3759394
Moved 741.1665 505.0161 534 0.3356854 0.3755144
Moved 741.1827 490.9297 526.9297 0.3030779 0.3573294
Moved 741.1987 475.4321 517.1448 0.267204 0.3321624
Moved 741.2141 450.2515 501.9509 0.2089155 0.2930835
Moved 741.2287 418.3991 482.6342 0.135183 0.2434006
Moved 741.2443 395.8289 467.5526 0.08293728 0.2046105
Moved 741.2601 366.131 445.4531 0.01419216 0.1477703
Moved 741.2762 342.72 424.7375 -0.03999998 0.0944893
Moved 741.2908 327.0259 410.4781 -0.07632886 0.05781409
Moved 741.3074 311.9698 397.9698 -0.1111811 0.02564234
Moved 741.3219 300.3524 387.6833 -0.1380732 -0.0008145477
Moved 741.3395 291.3699 379.3699 -0.158866 -0.02219691
Moved 741.3522 283.7619 372.6531 -0.176477 -0.03947254
Moved 741.3687 276.5264 365.5264 -0.193226 -0.05780271
Moved 741.3833 270.0692 360.8019 -0.2081731 -0.06995402
Moved 741.3989 264.3144 356.4858 -0.2214945 -0.08105517
Moved 741.4144 261.1641 353.7761 -0.2287868 -0.08802461
Moved 741.4295 257.9025 350.9025 -0.2363368 -0.09541547
Moved 741.4451 255.5109 349.5109 -0.2418729 -0.09899468
Moved 741.4648 255 349 -0.2430556 -0.1003086
Ended 741.4769 255 349 -0.2430556 -0.1003086
Candidates 741.627 12 is its his hits us ita guys irs puts hours yours toys
Began 742.0582 418 311 0.1342593 -0.1980453
Stationary 742.0762 418 311 0.1342593 -0.1980453
Stationary 742.0917 418 311 0.1342593 -0.1980453
Moved 742.1072 418 324.5273 0.1342593 -0.1632529
Moved 742.1238 432.0504 348.8856 0.1667832 -0.1006029
Moved 742.1394 449.6409 414.0801 0.2075022 0.06707835
Moved 742.1539 477.8145 491.9899 0.2727187 0.2674636
Ended 742.1697 477.8145 491.9899 0.2727187 0.2674636
Accept 742.228 0 is
Began 742.9538 410 391 0.1157407 0.007715971
Stationary 742.971 410 391 0.1157407 0.007715971
Stationary 742.986 410 391 0.1157407 0.007715971
Moved 743.0011 388.6914 391 0.06641537 0.007715971
Moved 743.0175 364.0694 391 0.009419919 0.007715971
Moved 743.0337 336.7342 401.4138 -0.05385612 0.03450036
Moved 743.0489 305.2964 405.7953 -0.1266288 0.04576973
Moved 743.0638 284.8078 408.7418 -0.1740559 0.05334811
Moved 743.0788 276.8493 410.6301 -0.1924784 0.05820497
Moved 743.0944 262.8937 412.8723 -0.2247831 0.06397192
Moved 743.1094 252.8227 414.311 -0.2480956 0.06767229
Moved 743.1252 245.9751 415 -0.2639467 0.06944436
Moved 743.1406 239.0148 415 -0.2800583 0.06944436
Moved 743.1563 235.0957 415.6348 -0.2891303 0.07107699
Moved 743.1707 230.7854 416 -0.2991078 0.07201634
Moved 743.1881 228.7197 416 -0.3038896 0.07201634
Moved 743.2021 225.7569 416.6216 -0.310748 0.0736151
Moved 743.2172 223.9367 417 -0.3149614 0.0745884
Stationary 743.2341 223.5038 417 -0.3159634 0.0745884
Ended 743.2477 223 417 -0.3171296 0.0745884
Candidates 743.3995 12 a as s faa gas aa da ass fda has ga aaa
Began 743.988 422 331 0.1435185 -0.146605
Stationary 744.0049 422 331 0.1435185 -0.146605
Moved 744.0195 422 356.6259 0.1435185 -0.08069482
Moved 744.0348 431.4669 392.9508 0.1654326 0.01273355
Moved 744.0504 445.0896 462.9807 0.1969666 0.1928514
Moved 744.064 471.0232 550.2741 0.256998 0.4173716
Ended 744.0804 471.0232 550.2741 0.256998 0.4173716
Accept 744.1086 0 a
Began 744.9092 453 576 0.2152778 0.483539
Stationary 744.9291 453 576 0.2152778 0.483539
Stationary 744.943 453 576 0.2152778 0.483539
Stationary 744.9586 453 576 0.2152778 0.483539
Stationary 744.9735 453 576 0.2152778 0.483539
Moved 744.9912 444.9957 551.4383 0.1967494 0.4203659
Moved 745.006 437.359 528.749 0.1790718 0.3620085
Moved 745.0211 430 508.5 0.162037 0.3099279
Moved 745.0359 419.2005 480.6016 0.1370382 0.2381727
Moved 745.0519 411.4847 456.1511 0.1191776 0.1752855
Moved 745.0668 406.0807 431.1335 0.1066684 0.1109401
Moved 745.083 402.6427 411.8563 0.09871006 0.06135873
Moved 745.0977 401.3927 398.9269 0.09581646 0.02810404
Moved 745.1133 399.9539 385.585 0.09248584 -0.006211402
Moved 745.1303 400 372.6741 0.09259263 -0.03941862
Moved 745.1445 400 365.9055 0.09259263 -0.05682753
Moved 745.1594 400 358.3848 0.09259263 -0.07617079
Moved 745.1752 400 353.8765 0.09259263 -0.08776621
Moved 745.198 400 346.5608 0.09259263 -0.1065824
Stationary 745.2091 400 346.5608 0.09259263 -0.1065824
Moved 745.2209 400 345.1319 0.09259263 -0.1102575
Moved 745.2369 400 343.6833 0.09259263 -0.1139831
Moved 745.2523 400 342.6855 0.09259263 -0.1165496
Moved 745.268 400 341.5 0.09259263 -0.1195988
Moved 745.2849 400 340.8608 0.09259263 -0.1212429
Stationary 745.2994 400 340.8608 0.09259263 -0.1212429
Stationary 745.3138 400 340.8608 0.09259263 -0.1212429
Stationary 745.3295 400 340.8608 0.09259263 -0.1212429
Moved 745.3447 395.8626 353.229 0.08301526 -0.08943165
Moved 745.36 393.8419 361.6321 0.07833789 -0.06781857
Moved 745.3755 386.3212 390.7151 0.06092876 0.006983329
Moved 745.391 380.0399 410.8802 0.0463887 0.05884826
Moved 745.4078 371.3419 439.8604 0.02625435 0.1333858
Moved 745.4218 359.2021 482.6724 -0.001846949 0.2434989
Moved 745.4372 351.458 513.168 -0.01977315 0.321934
Moved 745.4532 346.7592 534.2038 -0.0306499 0.3760385
Moved 745.4678 344.2139 544.2515 -0.03654197 0.4018814
Moved 745.4839 341.4065 556.6707 -0.04304052 0.4338238
Moved 745.4991 340.2645 563.6777 -0.04568413 0.4518459
Moved 745.5142 338.829 569.6838 -0.04900684 0.4672937
Moved 745.5298 337.3881 578.2834 -0.05234236 0.4894119
Moved 745.5452 337 586.2587 -0.05324075 0.5099246
Moved 745.5602 337 594.9435 -0.05324075 0.5322619
Moved 745.5748 337 599.7352 -0.05324075 0.5445863
Moved 745.5955 337 606.0743 -0.05324075 0.5608907
Moved 745.6069 337 611.7645 -0.05324075 0.5755257
Moved 745.6218 337 615.6541 -0.05324075 0.5855299
Moved 745.638 337 618.6448 -0.05324075 0.5932221
Moved 745.653 337 623.5224 -0.05324075 0.6057674
Moved 745.6688 337 626.3998 -0.05324075 0.613168
Moved 745.6843 337 629 -0.05324075 0.6198559
Moved 745.6993 337 630.7682 -0.05324075 0.6244038
Moved 745.7146 337 633.4182 -0.05324075 0.6312196
Moved 745.7305 337 635.649 -0.05324075 0.6369573
Moved 745.7465 337 637.0858 -0.05324075 0.6406525
Moved 745.7615 337 638.5247 -0.05324075 0.6443536
Moved 745.7768 343.7444 639.9635 -0.03762866 0.6480542
Moved 745.7911 344 641.4102 -0.03703703 0.6517752
Moved 745.8073 346.0153 643.5076 -0.03237208 0.6571696
Moved 745.8219 348.9037 645.9037 -0.02568598 0.6633325
Moved 745.8379 351.7736 648.7736 -0.01904254 0.670714
Moved 745.8536 357.4684 651.6456 -0.00586008 0.6781008
Moved 745.8691 365.5759 657.0506 0.01290709 0.6920025
Moved 745.8842 372.2131 660.1066 0.02827108 0.6998625
Moved 745.8993 381.9809 664.4204 0.0508817 0.7109576
Moved 745.9149 389.0815 666.309 0.06731828 0.7158154
Moved 745.9305 401.8432 670.2985 0.09685934 0.7260763
Moved 745.9456 412.6232 672.0891 0.121813 0.7306817
Moved 745.9603 419.5 675 0.1377314 0.7381686
Moved 745.984 437.0197 676.4039 0.1782864 0.7417796
Stationary 745.9952 437.0197 676.4039 0.1782864 0.7417796
Moved 746.007 445.0601 677 0.1968983 0.7433126
Moved 746.023 450.8407 677 0.2102794 0.7433126
Moved 746.0382 457.9825 677 0.2268114 0.7433126
Moved 746.0545 464.3315 677 0.2415081 0.7433126
Moved 746.0697 472.6266 677 0.2607097 0.7433126
Moved 746.0845 478.8396 677 0.2750916 0.7433126
Moved 746.1008 483.4362 677 0.2857319 0.7433126
Moved 746.1171 489.3448 677 0.2994092 0.7433126
Moved 746.1313 492.5101 677 0.3067364 0.7433126
Moved 746.1467 496.3179 677 0.3155506 0.7433126
Moved 746.1617 500.5 677 0.3252315 0.7433126
Moved 746.1775 502.961 677 0.3309283 0.7433126
Moved 746.1945 505.8385 677 0.3375891 0.7433126
Moved 746.2088 506.8581 677 0.3399492 0.7433126
Ended 746.222 507 667.8964 0.3402778 0.7198979
Candidates 746.3448 12 cat cast cry carry vast vary car bay very cxcr carr ccr
Began 747.9631 451 424 0.2106482 0.09259254
Stationary 747.9827 451 424 0.2106482 0.09259254
Stationary 747.9945 451 424 0.2106482 0.09259254
Stationary 748.0147 451 424 0.2106482 0.09259254
Stationary 748.0264 451 424 0.2106482 0.09259254
Ended 748.0417 451 424 0.2106482 0.09259254
NextCandidatePanel 748.0878
Began 749.1334 458 416 0.2268519 0.07201634
Stationary 749.1517 458 416 0.2268519 0.07201634
Stationary 749.1656 458 416 0.2268519 0.07201634
Stationary 749.1821 458 416 0.2268519 0.07201634
Stationary 749.198 458 416 0.2268519 0.07201634
Ended 749.2116 458 416 0.2268519 0.07201634
NextCandidatePanel 749.2722
Began 750.2439 422 322 0.1435185 -0.1697531
Stationary 750.2616 422 322 0.1435185 -0.1697531
Stationary 750.2776 422 322 0.1435185 -0.1697531
Moved 750.2905 422 339.4552 0.1435185 -0.1248582
Moved 750.3072 432.4611 371.1526 0.1677339 -0.04333174
Moved 750.3239 442.3061 428.8919 0.1905234 0.1051746
Moved 750.3395 464.7344 515.3098 0.2424408 0.3274429
Ended 750.3549 494.1882 597.8532 0.3106208 0.5397458
Accept 750.4153 8 very
Began 751.6335 366 377 0.01388888 -0.02829226
Stationary 751.6507 366 377 0.01388888 -0.02829226
Stationary 751.663 366 377 0.01388888 -0.02829226
Stationary 751.6788 366 377 0.01388888 -0.02829226
Moved 751.6942 386.9642 395.6836 0.06241709 0.01976229
Moved 751.7106 407.0775 411.8466 0.1089758 0.06133382
Moved 751.7259 433.6996 431.6576 0.1706009 0.112288
Moved 751.747 472.5981 460.4485 0.2606438 0.1863387
Stationary 751.7584 472.5981 460.4485 0.2606438 0.1863387
Moved 751.775 490.0048 473.0038 0.3009371 0.2186312
Moved 751.7875 504.4063 485.4657 0.3342739 0.2506833
Moved 751.8043 516.0357 494.2768 0.3611937 0.2733456
Moved 751.819 524.1051 503.1051 0.3798729 0.2960521
Moved 751.8337 531.2986 509.0389 0.3965246 0.3113139
Moved 751.8492 537.5012 514.8009 0.4108823 0.326134
Moved 751.864 541.5317 517.6878 0.4202123 0.3335591
Moved 751.8802 544.436 520.436 0.4269352 0.3406276
Moved 751.8943 546.6615 522.6615 0.4320868 0.3463516
Moved 751.9099 548.1002 525.2003 0.435417 0.3528814
Moved 751.9299 549.5 526.5 0.4386574 0.3562242
Moved 751.9413 550 526.9586 0.4398148 0.3574038
Moved 751.9564 550 527.5 0.4398148 0.3587962
Stationary 751.971 550 527.5 0.4398148 0.3587962
Stationary 751.9865 550 527.5 0.4398148 0.3587962
Moved 752.0016 550 527 0.4398148 0.3575102
Moved 752.0179 530.651 527 0.3950255 0.3575102
Moved 752.034 513.5403 511.5403 0.3554173 0.3177476
Moved 752.0494 485.8057 497.4306 0.2912168 0.2814572
Moved 752.0643 443.8181 474.1583 0.1940232 0.2216004
Moved 752.0809 399.5 447 0.09143522 0.1517489
Moved 752.0973 386.7444 438.5922 0.06190827 0.1301239
Moved 752.1109 369.2218 425.6663 0.02134671 0.09687831
Moved 752.1263 358.8881 418.4755 -0.002573778 0.07838347
Moved 752.1416 346.7121 408.7761 -0.03075903 0.05343625
Moved 752.1566 338.2016 403.1344 -0.05045925 0.0389258
Moved 752.1722 331.4547 397.3638 -0.06607696 0.02408381
Moved 752.1888 324.3167 392.9901 -0.08260012 0.01283441
Moved 752.2029 320.8094 390.1071 -0.09071901 0.005419303
Moved 752.226 310.1376 383.425 -0.1154222 -0.01176685
Moved 752.2405 305.8214 381.2738 -0.1254135 -0.01729997
Stationary 752.2524 305.8214 381.2738 -0.1254135 -0.01729997
Moved 752.2648 301.5127 378.6752 -0.1353872 -0.02398369
Moved 752.2818 297.7055 376.3527 -0.1442002 -0.02995707
Moved 752.2971 293.7512 374.9171 -0.1533537 -0.03364955
Moved 752.3149 291.6875 372.6875 -0.1581309 -0.03938408
Moved 752.3267 288.7174 371.3587 -0.165006 -0.04280169
Moved 752.3428 286.9231 369.923 -0.1691596 -0.04649433
Moved 752.3566 285.5009 368.5009 -0.1724517 -0.0501522
Ended 752.3713 285 369 -0.1736111 -0.04886839
Candidates 752.5262 12 of good off god if odd goods odds gods opioid pd hood
Began 753.2559 401 376 0.09490739 -0.03086435
Stationary 753.2683 401 376 0.09490739 -0.03086435
Stationary 753.283 401 376 0.09490739 -0.03086435
Stationary 753.2968 401 376 0.09490739 -0.03086435
Moved 753.3123 376.2436 376 0.0376008 -0.03086435
Moved 753.3353 314.6973 376 -0.1048673 -0.03086435
Stationary 753.3465 314.6973 376 -0.1048673 -0.03086435
Ended 753.3589 285 376 -0.1736111 -0.03086435
Accept 753.4177 1 good
Began 754.2364 339 360 -0.04861111 -0.07201654
Stationary 754.2538 339 360 -0.04861111 -0.07201654
Stationary 754.2681 339 360 -0.04861111 -0.07201654
Stationary 754.2847 339 360 -0.04861111 -0.07201654
Stationary 754.2985 339 360 -0.04861111 -0.07201654
Moved 754.3144 348.7821 372.2276 -0.02596736 -0.04056695
Moved 754.3301 364.662 388.3282 0.01079162 0.0008440214
Moved 754.3459 384.631 407.5223 0.05701621 0.05021158
Moved 754.3611 397.1394 418.9611 0.08597096 0.07963243
Moved 754.3766 418.0471 438.7032 0.1343682 0.1304095
Moved 754.3918 431.0906 451.0906 0.1645615 0.1622699
Moved 754.4075 441.2909 460.2909 0.1881734 0.1859333
Moved 754.423 449.9172 466.9448 0.2081417 0.2030472
Moved 754.4453 466.3206 484.1848 0.2461125 0.2473887
Stationary 754.4568 466.3206 484.1848 0.2461125 0.2473887
Moved 754.4694 470.899 488.899 0.2567107 0.2595139
Moved 754.4852 475.2153 493.2153 0.2667021 0.2706155
Moved 754.5004 477.678 497.517 0.2724028 0.2816794
Moved 754.5159 479.2769 499.2769 0.2761039 0.286206
Moved 754.5316 480.7205 500.7205 0.2794455 0.2899188
Moved 754.5464 482.1535 502.1535 0.2827627 0.2936046
Stationary 754.5609 482.1535 502.1535 0.2827627 0.2936046
Moved 754.5775 483 503.7582 0.2847222 0.2977318
Moved 754.5931 483 504.5 0.2847222 0.2996398
Moved 754.6082 483.5446 505 0.285983 0.3009258
Moved 754.6234 484.5 505 0.2881944 0.3009258
Moved 754.639 484 505 0.287037 0.3009258
Stationary 754.6547 484 505 0.287037 0.3009258
Moved 754.6696 484 506 0.287037 0.3034978
Stationary 754.6852 484 506 0.287037 0.3034978
Stationary 754.704 484 506 0.287037 0.3034978
Stationary 754.7155 484 506 0.287037 0.3034978
Stationary 754.7309 484 506 0.287037 0.3034978
Stationary 754.7459 484 506 0.287037 0.3034978
Stationary 754.7606 484 506 0.287037 0.3034978
Stationary 754.7759 484 506 0.287037 0.3034978
Stationary 754.7916 484 506 0.287037 0.3034978
Stationary 754.8073 484 506 0.287037 0.3034978
Stationary 754.824 484 506 0.287037 0.3034978
Moved 754.8378 480.9053 506 0.2798734 0.3034978
Moved 754.8538 475.2433 498.9733 0.2667669 0.285425
Moved 754.8698 472.3589 495.3589 0.2600901 0.2761289
Moved 754.8856 467.958 492.479 0.2499028 0.2687217
Moved 754.9009 461.0345 486.0345 0.2338761 0.2521462
Moved 754.9158 451.9661 479.4745 0.2128845 0.235274
Moved 754.9332 431.4289 461.4289 0.1653446 0.1888603
Moved 754.9531 391.2336 431.1752 0.07230004 0.1110473
Stationary 754.9639 391.2336 431.1752 0.07230004 0.1110473
Moved 754.9798 370.757 416.0884 0.02490044 0.07224389
Moved 754.9952 351 400.5 -0.02083332 0.03215016
Moved 755.0086 338.3258 392.2172 -0.05017176 0.01084665
Moved 755.0249 328.5553 384.6541 -0.07278875 -0.008605675
Moved 755.0407 315.5 377.5 -0.1030092 -0.02700625
Moved 755.0554 307.3389 371.2259 -0.1219008 -0.04314336
Moved 755.0714 297.3244 365.4711 -0.1450824 -0.05794477
Moved 755.0867 290.8924 360.5354 -0.1599713 -0.07063948
Moved 755.1011 283.719 354.9752 -0.1765765 -0.08494051
Moved 755.116 278.9071 352.6047 -0.1877151 -0.09103719
Moved 755.1333 275.5103 350.3402 -0.1955779 -0.09686167
Moved 755.1465 271.3933 348.7978 -0.2051081 -0.1008287
Moved 755.1625 268.7133 347.3566 -0.2113118 -0.1045354
Moved 755.1781 264.7598 345.9199 -0.2204634 -0.1082307
Moved 755.1976 262 346 -0.2268519 -0.1080248
Moved 755.2096 260.0788 346 -0.231299 -0.1080248
Moved 755.224 255.8021 346 -0.2411987 -0.1080248
Moved 755.2392 251.4577 351.0847 -0.2512553 -0.09494694
Moved 755.2557 246.2234 360.6091 -0.2633718 -0.07045
Moved 755.2701 239.0889 372.0577 -0.2798868 -0.04100383
Moved 755.2869 233.7159 386.0311 -0.2923242 -0.005064089
Moved 755.3013 230.4876 398.0496 -0.2997972 0.02584756
Moved 755.317 229 415.4604 -0.3032407 0.07062849
Moved 755.3329 229 430.3972 -0.3032407 0.1090461
Moved 755.3481 229 447 -0.3032407 0.1517489
Moved 755.3631 229 457.9019 -0.3032407 0.1797888
Moved 755.3791 237.8059 470.9066 -0.2828567 0.2132371
Moved 755.3947 241.0631 483.7208 -0.2753169 0.2461955
Moved 755.4092 244.8907 494.7086 -0.2664566 0.2744561
Moved 755.4304 252.6837 512.3674 -0.2484173 0.319875
Stationary 755.4426 252.6837 512.3674 -0.2484173 0.319875
Moved 755.4558 255.5668 520.7003 -0.2417435 0.3413073
Moved 755.4705 258.9576 525.5959 -0.2338945 0.3538988
Moved 755.4866 260.6989 528.699 -0.2298636 0.3618799
Moved 755.5013 262.2883 532.8649 -0.2261845 0.3725947
Moved 755.5167 262.7277 533.7277 -0.2251673 0.374814
Stationary 755.5314 263 534 -0.2245371 0.3755144
Stationary 755.5461 263 534 -0.2245371 0.3755144
Stationary 755.5609 263 534 -0.2245371 0.3755144
Moved 755.579 253.6974 534 -0.2460709 0.3755144
Moved 755.5936 239.2281 515.2281 -0.2795647 0.3272326
Moved 755.6089 223.7415 499.7415 -0.3154132 0.2874007
Moved 755.625 203.532 476.608 -0.3621945 0.2279011
Moved 755.6407 188.2007 457.4009 -0.3976835 0.1785002
Moved 755.6619 163.5678 420.6877 -0.4547042 0.08407313
Stationary 755.6713 163.5678 420.6877 -0.4547042 0.08407313
Moved 755.6876 156.6619 409.1031 -0.4706902 0.05427745
Moved 755.7014 150.876 399.0331 -0.4840832 0.02837722
Moved 755.7177 145.8252 391.3754 -0.4957749 0.008681418
Moved 755.7321 142.6808 385.3615 -0.5030537 -0.006786275
Moved 755.7477 140.4012 381.8025 -0.5083305 -0.01594017
Ended 755.762 140 381 -0.5092592 -0.01800419
Candidates 755.8863 12 idea ideas offered offers goddess guides posted houses guided updates posters possess
Began 756.422 389 337 0.06712963 -0.1311728
Stationary 756.4427 389 337 0.06712963 -0.1311728
Moved 756.4569 389 361.0891 0.06712963 -0.0692154
Moved 756.4728 389 392.0543 0.06712963 0.01042758
Ended 756.4887 401 476 0.09490739 0.2263374
Accept 756.5618 0 idea
PhraseEnd 757.7202
