if you were not so stupid
if you were not so stupid
Basic
0.6 0.6
432 388.8
Began 1016.066 530 486 0.3935185 0.2520575
Stationary 1016.084 530 486 0.3935185 0.2520575
Stationary 1016.099 530 486 0.3935185 0.2520575
Stationary 1016.115 530 486 0.3935185 0.2520575
Stationary 1016.139 530 486 0.3935185 0.2520575
Stationary 1016.149 530 486 0.3935185 0.2520575
Moved 1016.162 516.8567 486 0.3630942 0.2520575
Moved 1016.179 509.9129 477.1478 0.3470206 0.2292894
Moved 1016.193 500.5677 469.4967 0.3253881 0.2096108
Moved 1016.208 490.4235 463.5277 0.3019063 0.1942585
Moved 1016.223 472.1001 449.5273 0.259491 0.1582493
Moved 1016.239 450.0266 433.02 0.2083949 0.1157919
Moved 1016.254 432.7544 417.1287 0.168413 0.07491936
Moved 1016.269 416.6504 401.6504 0.1311352 0.03510895
Moved 1016.285 401.5 388 0.0960648 -3.924585E-08
Moved 1016.3 389.9947 378.6315 0.06943206 -0.02409601
Moved 1016.316 378.4778 367.4778 0.04277269 -0.05278348
Moved 1016.331 369.9029 359.4191 0.02292325 -0.07351071
Moved 1016.346 363.1804 353.1804 0.007362068 -0.08955653
Moved 1016.362 357.4251 347.4251 -0.005960415 -0.1043594
Moved 1016.378 354.3446 344.3447 -0.01309112 -0.1122823
Moved 1016.393 350.2144 341.4763 -0.0226518 -0.1196599
Moved 1016.409 349.7158 339.4316 -0.02380604 -0.1249189
Moved 1016.424 347.1823 338.1823 -0.0296706 -0.128132
Moved 1016.439 345.7396 336.7396 -0.03301029 -0.1318427
Moved 1016.454 345.2986 336 -0.03403097 -0.1337449
Moved 1016.469 343.8664 334.8663 -0.03734638 -0.1366607
Stationary 1016.484 343.8664 334.8663 -0.03734638 -0.1366607
Moved 1016.5 342.626 335 -0.04021749 -0.1363169
Moved 1016.517 341.9561 333.9562 -0.0417682 -0.1390017
Stationary 1016.533 341.9561 333.9562 -0.0417682 -0.1390017
Stationary 1016.546 341.9561 333.9562 -0.0417682 -0.1390017
Moved 1016.561 341 332.5807 -0.04398147 -0.1425392
Stationary 1016.578 341 332.5807 -0.04398147 -0.1425392
Moved 1016.592 339.9021 333 -0.04652292 -0.141461
Stationary 1016.607 339.9021 333 -0.04652292 -0.141461
Ended 1016.623 340 333 -0.04629632 -0.141461
Candidates 1016.806 12 of pc old pg off oh iv ogc in on ooh oooh
Began 1018.424 445 319 0.1967593 -0.1774692
Stationary 1018.443 445 319 0.1967593 -0.1774692
Stationary 1018.458 445 319 0.1967593 -0.1774692
Ended 1018.473 445 319 0.1967593 -0.1774692
NextCandidatePanel 1018.501
Began 1019.431 455 373 0.2199073 -0.03858032
Stationary 1019.446 455 373 0.2199073 -0.03858032
Stationary 1019.46 455 373 0.2199073 -0.03858032
Stationary 1019.475 455 373 0.2199073 -0.03858032
Ended 1019.49 455 373 0.2199073 -0.03858032
NextCandidatePanel 1019.55
Began 1020.429 476 323 0.2685185 -0.1671811
Stationary 1020.446 476 323 0.2685185 -0.1671811
Stationary 1020.463 476 323 0.2685185 -0.1671811
Stationary 1020.479 476 323 0.2685185 -0.1671811
Ended 1020.492 476 323 0.2685185 -0.1671811
NextCandidatePanel 1020.553
Began 1020.569 462 333 0.2361111 -0.141461
Stationary 1020.585 462 333 0.2361111 -0.141461
Stationary 1020.6 462 333 0.2361111 -0.141461
Stationary 1020.615 462 333 0.2361111 -0.141461
Ended 1020.632 462 333 0.2361111 -0.141461
Cancel 1020.692
Began 1021.109 520 486 0.3703704 0.2520575
Stationary 1021.126 520 486 0.3703704 0.2520575
Stationary 1021.14 520 486 0.3703704 0.2520575
Stationary 1021.156 520 486 0.3703704 0.2520575
Stationary 1021.17 520 486 0.3703704 0.2520575
Stationary 1021.186 520 486 0.3703704 0.2520575
Stationary 1021.202 520 486 0.3703704 0.2520575
Moved 1021.219 508.874 486 0.3446157 0.2520575
Moved 1021.233 502.2944 486 0.3293853 0.2520575
Moved 1021.257 488.7647 472.8588 0.2980663 0.2182582
Stationary 1021.268 488.7647 472.8588 0.2980663 0.2182582
Moved 1021.279 483.0513 470.0256 0.2848409 0.2109712
Moved 1021.295 475.364 466.2184 0.2670463 0.2011791
Moved 1021.311 464.0903 459.1815 0.2409498 0.1830797
Moved 1021.325 449.2026 451.2014 0.2064875 0.162555
Moved 1021.342 437.9011 445.4506 0.1803266 0.1477637
Moved 1021.357 418.9923 434.7099 0.1365563 0.1201385
Moved 1021.372 408.1901 428.3688 0.1115512 0.1038292
Moved 1021.387 396.6471 422.3235 0.08483122 0.0882806
Moved 1021.403 386.3629 416.1815 0.06102522 0.07248309
Moved 1021.419 376.6771 409.7693 0.03860444 0.05599112
Moved 1021.434 368.5688 404.0551 0.01983533 0.04129382
Moved 1021.448 362.5185 399.9111 0.005829731 0.03063539
Moved 1021.464 354.8094 393.8412 -0.01201525 0.01502355
Moved 1021.481 349.1007 389.5756 -0.02522985 0.00405237
Moved 1021.495 343.3296 385.2472 -0.03858899 -0.007080344
Moved 1021.511 337.5733 380.93 -0.05191366 -0.01818425
Moved 1021.527 331.8094 377.4047 -0.06525596 -0.0272513
Moved 1021.542 327.2892 373.2892 -0.07571946 -0.03783646
Moved 1021.558 320.5 371 -0.09143516 -0.04372435
Moved 1021.573 316.1941 366.9553 -0.1014027 -0.05412741
Moved 1021.588 310.1589 362.3691 -0.115373 -0.06592299
Moved 1021.604 305.4453 359.0839 -0.1262841 -0.07437262
Moved 1021.619 299.7025 354.7769 -0.1395776 -0.08545054
Moved 1021.634 294.9239 350.4429 -0.1506392 -0.09659747
Moved 1021.65 291.0844 347.0845 -0.1595268 -0.1052355
Moved 1021.665 286.8106 344.207 -0.1694199 -0.1126363
Moved 1021.681 284.9304 343.4651 -0.1737723 -0.1145444
Moved 1021.696 282.0503 341.0502 -0.1804392 -0.1207556
Moved 1021.711 280.5864 339.5864 -0.1838277 -0.1245207
Moved 1021.727 279.1472 339.1472 -0.1871592 -0.1256502
Stationary 1021.743 279 339 -0.1875 -0.1260288
Moved 1021.758 277.5 339 -0.1909722 -0.1260288
Ended 1021.773 278 339 -0.1898148 -0.1260288
Candidates 1021.91 12 of off ogc if igf pigs odd pd ijs odds oz ps
Began 1022.801 403 450 0.09953707 0.1594649
Stationary 1022.822 403 450 0.09953707 0.1594649
Moved 1022.836 403 424.8405 0.09953707 0.09475433
Moved 1022.852 403 397.1228 0.09953707 0.02346392
Moved 1022.868 398.8615 359.767 0.08995721 -0.0726159
Moved 1022.883 393.9373 336.5299 0.07855862 -0.1323819
Moved 1022.898 391.0818 319.4911 0.07194877 -0.176206
Moved 1022.916 391.334 306.3401 0.07253239 -0.2100305
Ended 1022.93 390.5 298 0.0706019 -0.2314816
Accept 1022.958 3 if
Began 1024.176 310 444 -0.1157407 0.1440329
Stationary 1024.194 310 444 -0.1157407 0.1440329
Stationary 1024.209 310 444 -0.1157407 0.1440329
Stationary 1024.225 310 444 -0.1157407 0.1440329
