we run the risk of failure
Moved 2082.518 296.1803 500.1803 -0.1477308 0.2885295
Moved 2082.532 297 500 -0.1458333 0.2880658
Moved 2082.557 298.1196 500 -0.1432417 0.2880658
Stationary 2082.568 298.1196 500 -0.1432417 0.2880658
Ended 2082.579 299 500 -0.1412037 0.2880658
Candidates 2082.746 12 were e er we are set wet wt art et wee re
Began 2083.687 346 344 -0.03240739 -0.1131688
Stationary 2083.706 346 344 -0.03240739 -0.1131688
Stationary 2083.72 346 344 -0.03240739 -0.1131688
Moved 2083.734 346 331.2936 -0.03240739 -0.1458498
Moved 2083.752 346 319.4483 -0.03240739 -0.1763161
Moved 2083.768 335.648 303.7661 -0.0563703 -0.2166511
Moved 2083.781 333.802 283.0793 -0.0606435 -0.2698579
Moved 2083.797 331.8351 259.3624 -0.0651964 -0.330858
Moved 2083.812 330.8069 244.103 -0.06757671 -0.3701055
Moved 2083.827 331 214.5515 -0.06712963 -0.4461124
Moved 2083.843 331 198.624 -0.06712963 -0.4870781
Moved 2083.858 331 183.9766 -0.06712963 -0.5247517
Moved 2083.875 331 175.9264 -0.06712963 -0.5454569
Ended 2083.889 331 168.7118 -0.06712963 -0.5640129
Accept 2083.948 3 we
Began 2084.887 316 524 -0.1018519 0.3497942
Stationary 2084.908 316 524 -0.1018519 0.3497942
Stationary 2084.924 316 524 -0.1018519 0.3497942
Stationary 2084.936 316 524 -0.1018519 0.3497942
Stationary 2084.951 316 524 -0.1018519 0.3497942
Stationary 2084.969 316 524 -0.1018519 0.3497942
Stationary 2084.983 316 524 -0.1018519 0.3497942
Stationary 2084.998 316 524 -0.1018519 0.3497942
Moved 2085.014 327.1367 524 -0.07607256 0.3497942
Moved 2085.03 334.3384 524 -0.05940174 0.3497942
Moved 2085.046 344.3152 524 -0.03630728 0.3497942
Moved 2085.062 354.3765 524 -0.01301746 0.3497942
Moved 2085.077 364.508 524 0.01043518 0.3497942
Moved 2085.092 374.5791 524 0.03374785 0.3497942
Moved 2085.107 383.5 524 0.05439818 0.3497942
Moved 2085.123 391.1488 524 0.07210375 0.3497942
Moved 2085.138 398.7891 524 0.08978952 0.3497942
Moved 2085.153 406.0138 524 0.1065135 0.3497942
Moved 2085.169 412.1975 531.3456 0.1208275 0.3686871
Moved 2085.185 416.4005 531 0.1305567 0.3677982
Moved 2085.2 420.7629 531 0.1406548 0.3677982
Moved 2085.215 423.6808 531 0.1474093 0.3677982
Moved 2085.231 425.6932 531 0.1520676 0.3677982
Moved 2085.246 426.9559 531 0.1549905 0.3677982
Moved 2085.262 428.3975 531 0.1583274 0.3677982
Moved 2085.276 429.8391 531 0.1616646 0.3677982
Moved 2085.291 431.2807 531 0.1650016 0.3677982
Stationary 2085.308 431.2807 531 0.1650016 0.3677982
Moved 2085.323 432 531 0.1666667 0.3677982
Moved 2085.338 433.1863 531 0.1694128 0.3677982
Moved 2085.353 434 512.9771 0.1712963 0.321443
Moved 2085.37 426.0154 487.187 0.1528135 0.2551105
Moved 2085.384 415.3333 448.5 0.1280864 0.1556069
Moved 2085.401 404.809 411.345 0.1037244 0.06004372
Moved 2085.416 399.1753 390.1573 0.0906835 0.005548696
Moved 2085.431 395.2713 367.3568 0.08164664 -0.05309478
Moved 2085.447 393.9662 353.5945 0.07862548 -0.08849147
Moved 2085.463 392.5213 336.2556 0.07528077 -0.1330876
Moved 2085.477 392 319.4987 0.07407407 -0.1761866
Moved 2085.493 392 308.6965 0.07407407 -0.20397
Moved 2085.508 391 299.416 0.07175922 -0.2278395
Moved 2085.524 391 293.2026 0.07175922 -0.2438204
Moved 2085.539 390 287.7377 0.06944448 -0.2578764
Moved 2085.563 390 280.464 0.06944448 -0.2765844
Moved 2085.576 389.3927 277.178 0.0680386 -0.2850362
Stationary 2085.587 389.3927 277.178 0.0680386 -0.2850362
Moved 2085.6 389 273.8958 0.06712963 -0.293478
Moved 2085.617 389 272.5138 0.06712963 -0.2970324
Moved 2085.631 389 270.076 0.06712963 -0.3033023
Moved 2085.646 389 268.6376 0.06712963 -0.3070021
Stationary 2085.662 389 268.6376 0.06712963 -0.3070021
Moved 2085.677 389 267.1252 0.06712963 -0.3108921
Moved 2085.693 389 265.6899 0.06712963 -0.3145837
Moved 2085.711 389 264.5 0.06712963 -0.3176441
Moved 2085.726 389 263.9058 0.06712963 -0.3191725
Moved 2085.739 388.3727 262.3727 0.06567757 -0.3231156
Moved 2085.754 388 260.934 0.06481478 -0.3268158
Stationary 2085.771 388 260.934 0.06481478 -0.3268158
Moved 2085.785 388 259.7338 0.06481478 -0.3299028
Moved 2085.8 388 258.9727 0.06481478 -0.3318604
Stationary 2085.816 388 258.9727 0.06481478 -0.3318604
Moved 2085.831 388 257.626 0.06481478 -0.335324
Ended 2085.847 388 256.8131 0.06481478 -0.3374148
Candidates 2085.936 12 run reign eric ruin tin rum rob erin gunn gun fun pub
Began 2086.352 372 278 0.02777775 -0.2829219
Stationary 2086.372 372 278 0.02777775 -0.2829219
Stationary 2086.386 372 278 0.02777775 -0.2829219
Stationary 2086.402 372 278 0.02777775 -0.2829219
Stationary 2086.418 372 278 0.02777775 -0.2829219
Moved 2086.432 372 303.0258 0.02777775 -0.218555
Moved 2086.448 380.9261 330.1995 0.0484401 -0.1486638
Moved 2086.463 384.5 356.5 0.05671293 -0.0810186
Moved 2086.479 389.5506 389.0282 0.06840407 0.002644503
Moved 2086.494 393.1305 412.9789 0.07669102 0.06424613
Moved 2086.51 396 430 0.08333336 0.1080246
Moved 2086.524 398.9095 442.6833 0.09006829 0.1406464
Ended 2086.541 403.1812 455.5435 0.09995639 0.173723
Accept 2086.601 0 run
Began 2087.108 286 484 -0.1712963 0.2469135
Stationary 2087.126 286 484 -0.1712963 0.2469135
Stationary 2087.142 286 484 -0.1712963 0.2469135
Stationary 2087.157 286 484 -0.1712963 0.2469135
Stationary 2087.172 286 484 -0.1712963 0.2469135
Stationary 2087.187 286 484 -0.1712963 0.2469135
Moved 2087.205 297.765 484 -0.1440626 0.2469135
Moved 2087.219 309.2017 468.5414 -0.1175887 0.2071537
Moved 2087.235 319.9675 456.9116 -0.0926679 0.1772418
Moved 2087.251 330.8823 446.0084 -0.06740202 0.1491985
Moved 2087.274 355.9914 411.2347 -0.009279202 0.0597599
Stationary 2087.284 355.9914 411.2347 -0.009279202 0.0597599
Moved 2087.296 363.1415 402.1038 0.007271966 0.03627502
Moved 2087.312 371.8807 390.4924 0.02750168 0.006410339
Moved 2087.327 377.5 382.5 0.04050931 -0.01414617
Moved 2087.343 383.3983 371.2034 0.05416274 -0.04320129
Moved 2087.358 387.904 363.4934 0.06459247 -0.06303135
Moved 2087.374 391.741 357.777 0.07347454 -0.07773419
Moved 2087.388 394.3571 352.2857 0.07953048 -0.09185783
Moved 2087.405 395.621 349.758 0.08245607 -0.09835914
Moved 2087.421 396.5 348 0.08449078 -0.1028807
Moved 2087.434 396 347.7559 0.08333336 -0.1035084
Stationary 2087.449 396 347.7559 0.08333336 -0.1035084
Stationary 2087.465 396 348 0.08333336 -0.1028807
Stationary 2087.481 396 348 0.08333336 -0.1028807
Moved 2087.496 379.6703 362.4415 0.04553298 -0.06573696
Moved 2087.513 372.3643 369.6357 0.02862106 -0.04723325
Moved 2087.527 361.8782 380.3566 0.004347762 -0.01965911
Moved 2087.543 350.6211 391.3789 -0.02171035 0.008690523
Moved 2087.558 343.5003 397.2855 -0.03819381 0.02388232
Moved 2087.573 330.8663 408.1337 -0.06743903 0.05178401
Moved 2087.589 319.6363 418.1933 -0.0934346 0.07765754
Moved 2087.606 311.7454 426.8624 -0.1117004 0.0999546
Moved 2087.62 303.7599 436.2881 -0.1301854 0.1241976
Moved 2087.635 293.5528 444.9548 -0.153813 0.1464885
Moved 2087.652 287.3572 453.6428 -0.1681546 0.1688343
Moved 2087.667 281.9437 460.0676 -0.1806859 0.1853588
Moved 2087.683 272.688 469.7744 -0.202111 0.2103251
Moved 2087.698 265.4922 478.4093 -0.218768 0.2325342
Moved 2087.713 258.293 489.7313 -0.2354329 0.2616544
Moved 2087.728 252.095 498.4669 -0.24978 0.2841226
Moved 2087.743 246.113 509.774 -0.2636273 0.3132046
Moved 2087.758 242.6761 514.3097 -0.2715831 0.3248705
Moved 2087.774 239.4382 518.5618 -0.2790783 0.3358071
Moved 2087.789 236.5247 525.1882 -0.2858224 0.3528502
Ended 2087.804 236.5247 525.1882 -0.2858224 0.3528502
Candidates 2087.973 12 the where there she egfr threw edge emmett sheer what tenet tennessee
Began 2088.448 300 360 -0.1388889 -0.07201654
Stationary 2088.477 300 360 -0.1388889 -0.07201654
Stationary 2088.487 300 360 -0.1388889 -0.07201654
Stationary 2088.498 300 360 -0.1388889 -0.07201654
Stationary 2088.513 300 360 -0.1388889 -0.07201654
Moved 2088.529 300 380.9957 -0.1388889 -0.01801526
Moved 2088.544 300 391.1716 -0.1388889 0.008157486
Moved 2088.562 300 404.0555 -0.1388889 0.04129508
Moved 2088.576 300 420.6669 -0.1388889 0.08401968
Moved 2088.591 300 436.7382 -0.1388889 0.1253554
Moved 2088.606 300 447.6887 -0.1388889 0.1535203
Moved 2088.622 300 456.7138 -0.1388889 0.1767329
Moved 2088.638 300 462.7855 -0.1388889 0.1923493
Moved 2088.654 309.6955 467.1552 -0.1164455 0.2035885
Moved 2088.669 307 472 -0.1226852 0.2160493
Ended 2088.685 308 475 -0.1203704 0.2237653
Accept 2088.713 0 the
Began 2089.573 235 501 -0.2893518 0.2906378
Stationary 2089.594 235 501 -0.2893518 0.2906378
Stationary 2089.609 235 501 -0.2893518 0.2906378
Stationary 2089.624 235 501 -0.2893518 0.2906378
Stationary 2089.639 235 501 -0.2893518 0.2906378
Stationary 2089.655 235 501 -0.2893518 0.2906378
Moved 2089.67 244.5986 501 -0.2671328 0.2906378
Moved 2089.686 260.3371 501 -0.2307011 0.2906378
Moved 2089.702 287.9764 501 -0.1667213 0.2906378
Moved 2089.718 314.9419 501 -0.1043011 0.2906378
Moved 2089.732 339.37 507.7244 -0.04775455 0.307933
Moved 2089.747 356.8407 509.4034 -0.007313291 0.3122514
Moved 2089.765 374.282 512.6876 0.03306021 0.3206985
Moved 2089.778 388.7894 514.2789 0.06664217 0.3247914
Moved 2089.794 399.5 515.5 0.09143522 0.327932
Moved 2089.81 406.031 516.8062 0.1065533 0.3312916
Moved 2089.829 413.2813 518.2563 0.1233364 0.3350213
Moved 2089.84 418.0414 519 0.1343552 0.3369341
Moved 2089.855 422.3605 520.1202 0.1443531 0.3398152
Moved 2089.871 425.1203 520.5601 0.1507414 0.3409467
Moved 2089.885 427.0005 521 0.1550937 0.3420781
Stationary 2089.901 427.0005 521 0.1550937 0.3420781
Moved 2089.916 428.2502 521 0.1579866 0.3420781
Moved 2089.932 429.0059 521 0.1597359 0.3420781
Stationary 2089.947 429 521 0.1597223 0.3420781
Stationary 2089.964 429 521 0.1597223 0.3420781
Moved 2089.978 418.5128 508.1823 0.1354462 0.3091107
Moved 2089.994 397.6085 495.2552 0.08705666 0.2758622
Moved 2090.011 372.3188 478.5458 0.02851575 0.2328853
Moved 2090.025 341.3942 458.7534 -0.04306908 0.1819787
Moved 2090.041 300.2048 436.4734 -0.1384149 0.1246743
Moved 2090.056 285.2474 428.0264 -0.1730384 0.1029484
Moved 2090.071 270.589 415.8492 -0.20697 0.07162859
Moved 2090.087 258.38 406.5178 -0.2352314 0.0476281
Moved 2090.103 244.0095 395.0076 -0.2684965 0.0180237
Moved 2090.118 233.2999 387.2142 -0.2932873 -0.002021083
Moved 2090.132 225.896 380.9108 -0.3104259 -0.01823355
Moved 2090.15 217.2197 373.6831 -0.33051 -0.03682337
Moved 2090.165 211.4071 369.3053 -0.3439651 -0.04808308
Moved 2090.179 208.3267 366.3267 -0.3510956 -0.05574411
Moved 2090.195 206.2218 365.2217 -0.3559682 -0.05858613
Moved 2090.21 204.776 365 -0.3593149 -0.05915646
Stationary 2090.225 204.776 365 -0.3593149 -0.05915646
Stationary 2090.239 204.776 365 -0.3593149 -0.05915646
Stationary 2090.257 205 365 -0.3587963 -0.05915646
Moved 2090.271 212.835 365 -0.3406597 -0.05915646
Moved 2090.293 231.7798 365 -0.296806 -0.05915646
Moved 2090.304 255.9981 374.1577 -0.2407451 -0.03560266
Moved 2090.318 283.2802 377.0295 -0.1775921 -0.02821636
Moved 2090.332 309.1628 379.907 -0.1176786 -0.02081545
Moved 2090.349 339.1963 382.3214 -0.04815668 -0.0146055
Moved 2090.366 369.5524 383.9805 0.02211213 -0.01033822
Moved 2090.38 396.8903 385.4153 0.08539418 -0.006648012
Moved 2090.396 413.4384 387.858 0.1237 -0.0003651827
Moved 2090.411 428.005 389.3005 0.157419 0.003344767
Moved 2090.427 439.1688 391 0.1832611 0.007715971
Moved 2090.441 446.8857 392.1771 0.2011241 0.01074359
Moved 2090.457 453.5 393.5 0.2164352 0.01414597
Moved 2090.472 457.9991 394.7498 0.2268498 0.01736044
Moved 2090.487 462.5439 395 0.2373701 0.01800408
Moved 2090.503 465.251 396 0.2436366 0.02057605
Moved 2090.519 468.1263 396 0.2502923 0.02057605
Ended 2090.534 470.9784 396 0.2568943 0.02057605
Candidates 2090.656 12 risk trial rush serial royal equal rural ritual dual tidal refusal disk
Began 2091.177 378 319 0.04166663 -0.1774692
Stationary 2091.196 378 319 0.04166663 -0.1774692
Stationary 2091.212 378 319 0.04166663 -0.1774692
Moved 2091.227 378 331.8473 0.04166663 -0.1444257
Moved 2091.243 384.9328 347.3992 0.05771479 -0.1044261
Moved 2091.258 391.1772 373.5917 0.0721695 -0.03705837
Moved 2091.272 393.4672 390.8034 0.07747044 0.007210406
Moved 2091.29 396.6293 407.1464 0.08479 0.04924475
Moved 2091.314 406.1395 449.2713 0.1068045 0.1575907
Moved 2091.326 415.157 480.9668 0.1276782 0.239112
Ended 2091.337 415.157 480.9668 0.1276782 0.239112
Accept 2091.362 0 risk
Began 2091.995 531 552 0.3958333 0.4218106
Stationary 2092.015 531 552 0.3958333 0.4218106
Stationary 2092.03 531 552 0.3958333 0.4218106
Stationary 2092.044 531 552 0.3958333 0.4218106
Stationary 2092.06 531 552 0.3958333 0.4218106
Stationary 2092.075 531 552 0.3958333 0.4218106
Stationary 2092.091 531 552 0.3958333 0.4218106
Stationary 2092.105 531 552 0.3958333 0.4218106
Stationary 2092.12 531 552 0.3958333 0.4218106
Stationary 2092.136 531 552 0.3958333 0.4218106
Stationary 2092.152 531 552 0.3958333 0.4218106
Moved 2092.167 525.7367 542.2481 0.3836498 0.3967286
Moved 2092.183 521.6297 540.8149 0.3741428 0.3930423
Moved 2092.198 520.3699 540.3699 0.3712266 0.3918977
Moved 2092.214 519.1983 540 0.3685146 0.3909464
Moved 2092.23 517.8291 538.8291 0.3653452 0.3879349
Moved 2092.245 515.3831 537.3831 0.3596831 0.3842155
Moved 2092.26 512.8908 535.9454 0.3539139 0.380518
Moved 2092.276 510.0132 536 0.3472527 0.3806583
Moved 2092.292 508.0732 535 0.342762 0.3780863
Moved 2092.316 500.5 532.5 0.3252315 0.3716563
Moved 2092.329 497.3164 532 0.3178621 0.3703703
Stationary 2092.339 497.3164 532 0.3178621 0.3703703
Moved 2092.353 493.01 530.67 0.3078936 0.3669496
Moved 2092.368 488.4605 529.2303 0.2973624 0.3632465
Moved 2092.384 483.1663 527.7916 0.2851071 0.3595461
Moved 2092.399 479.0637 526.3546 0.2756105 0.3558501
Moved 2092.415 475.8337 526 0.2681337 0.3549381
Moved 2092.43 470 523 0.2546296 0.3472221
Moved 2092.445 464.0596 521.6865 0.2408787 0.3438438
Moved 2092.461 456.5273 518.8109 0.2234428 0.3364478
Moved 2092.477 448 514.5 0.2037037 0.32536
Moved 2092.492 440.1506 510.0753 0.1855338 0.3139795
Moved 2092.508 431.5425 505.7712 0.1656076 0.3029095
Moved 2092.522 419.3976 497.9318 0.1374945 0.2827462
Moved 2092.538 403.7699 489.2381 0.1013192 0.260386
Moved 2092.553 395.3239 483.2159 0.08176843 0.2448969
Moved 2092.569 380.5037 473.0024 0.04746218 0.2186276
Moved 2092.584 367.5596 461.8307 0.01749903 0.1898937
Moved 2092.599 356.6468 453.0587 -0.007762015 0.1673319
Moved 2092.615 345.9307 445.2362 -0.03256783 0.1472124
Moved 2092.629 338.4585 439.639 -0.04986465 0.1328162
Moved 2092.646 331.9075 433.9075 -0.06502902 0.1180747
Moved 2092.67 322.8555 425.3917 -0.08598258 0.09617189
Moved 2092.69 319.0614 422.0614 -0.09476528 0.08760636
Moved 2092.703 314.7519 417.7519 -0.1047409 0.07652224
Moved 2092.715 310.4514 414.4514 -0.1146957 0.06803336
Stationary 2092.725 310.4514 414.4514 -0.1146957 0.06803336
Moved 2092.738 308.7118 411.4236 -0.1187227 0.06024576
Moved 2092.754 305.2709 408.5419 -0.1266876 0.05283399
Moved 2092.769 303.2396 406.2396 -0.1313898 0.04691257
Moved 2092.784 300.4405 403.4405 -0.1378693 0.03971312
Moved 2092.801 298.2881 401.2881 -0.1428517 0.03417706
Moved 2092.817 295.6971 398.6971 -0.1488493 0.02751303
Moved 2092.831 292.8205 396.8205 -0.155508 0.02268638
Moved 2092.845 290.9738 394.9739 -0.1597828 0.01793685
Moved 2092.863 288.0703 392.0703 -0.1665039 0.01046887
Moved 2092.878 287.5 390 -0.1678241 0.005143954
Moved 2092.892 285.0109 389.0109 -0.1735858 0.002600077
Moved 2092.908 283.5722 387.5722 -0.1769162 -0.001100336
Moved 2092.924 282.1334 386.1334 -0.1802468 -0.004800946
Moved 2092.939 282 384.6873 -0.1805555 -0.008520471
Ended 2092.954 281 384 -0.1828704 -0.01028807
Candidates 2093.092 12 of odd if id is odds off opioid ps pd oops pigs
Began 2093.49 352 299 -0.01851852 -0.2289095
Stationary 2093.511 352 299 -0.01851852 -0.2289095
Stationary 2093.524 352 299 -0.01851852 -0.2289095
Stationary 2093.54 352 299 -0.01851852 -0.2289095
Stationary 2093.555 352 299 -0.01851852 -0.2289095
Moved 2093.571 352 325.2314 -0.01851852 -0.1614418
Moved 2093.587 363.7514 345.3813 0.008683801 -0.1096161
Moved 2093.602 368.3691 367.0035 0.019373 -0.05400347
Moved 2093.617 373.9558 393.5401 0.03230512 0.01424923
Moved 2093.632 377.9901 413.9503 0.04164368 0.06674457
Moved 2093.648 381.2061 432.2364 0.0490881 0.1137767
Moved 2093.662 384.6511 443.8526 0.0570628 0.1436538
Ended 2093.68 388 459 0.06481478 0.1826131
Accept 2093.706 0 of
Began 2094.493 281 331 -0.1828704 -0.146605
Stationary 2094.514 281 331 -0.1828704 -0.146605
Stationary 2094.527 281 331 -0.1828704 -0.146605
Stationary 2094.54 281 331 -0.1828704 -0.146605
Stationary 2094.557 281 331 -0.1828704 -0.146605
Moved 2094.573 281 320.288 -0.1828704 -0.1741564
Moved 2094.595 281 313 -0.1828704 -0.1929013
Moved 2094.61 281 310.1152 -0.1828704 -0.2003209
Moved 2094.623 281 307.9572 -0.1828704 -0.2058714
Moved 2094.636 281 306.884 -0.1828704 -0.2086317
Moved 2094.652 281 300.3398 -0.1828704 -0.2254634
Moved 2094.666 281 298.3447 -0.1828704 -0.2305951
Moved 2094.682 281 295.7994 -0.1828704 -0.2371413
Moved 2094.697 272.9265 294.4633 -0.201559 -0.240578
Moved 2094.712 271.4999 293.7499 -0.2048613 -0.2424128
Moved 2094.728 267.8633 293 -0.2132794 -0.2443416
Moved 2094.743 263.4828 293 -0.2234194 -0.2443416
Moved 2094.758 261.3308 293 -0.228401 -0.2443416
Moved 2094.774 249.6787 293 -0.2553734 -0.2443416
Moved 2094.789 244.3591 293 -0.2676874 -0.2443416
Moved 2094.805 227.9996 306.0002 -0.3055565 -0.2109049
Moved 2094.821 219.5 311 -0.3252315 -0.1980453
Moved 2094.836 215.4089 315.5067 -0.3347016 -0.1864541
Moved 2094.852 196.857 329.8751 -0.3776458 -0.1494982
Moved 2094.866 185.1001 338.4999 -0.4048609 -0.127315
Moved 2094.887 172.743 349.1173 -0.4334652 -0.100007
Moved 2094.899 163.0773 360.0917 -0.4558395 -0.07178059
Moved 2094.912 156.8974 368.1282 -0.4701448 -0.05111058
Moved 2094.927 151.1421 376.7869 -0.4834674 -0.02884036
Moved 2094.943 149.4378 382.811 -0.4874125 -0.01334634
Moved 2094.959 148.7245 386.3774 -0.4890637 -0.004173287
Moved 2094.973 148 394.711 -0.4907407 0.01726076
Moved 2094.99 148 398.7316 -0.4907407 0.02760185
Moved 2095.007 148 406.2197 -0.4907407 0.04686124
Moved 2095.021 155.149 411.1277 -0.4741922 0.05948475
Moved 2095.036 167.34 422.1486 -0.4459722 0.08783077
Moved 2095.052 179.0005 434.0005 -0.4189804 0.1183139
Moved 2095.067 208.1224 452.2563 -0.3515685 0.1652683
Moved 2095.081 233.4113 466.3396 -0.2930295 0.2014907
Moved 2095.097 262.189 477.8715 -0.2264144 0.2311509
Moved 2095.113 286.1445 486.051 -0.1709618 0.2521888
Moved 2095.128 309.2232 493.2573 -0.1175388 0.2707233
Moved 2095.143 317.2035 494.5085 -0.09906605 0.2739415
Moved 2095.159 342.026 499.0043 -0.04160652 0.2855049
Moved 2095.178 363.6235 500.4416 0.008387764 0.2892015
Moved 2095.19 370.9323 501.161 0.02530634 0.2910519
Moved 2095.205 396.7955 501 0.08517484 0.2906378
Moved 2095.221 403.3272 501 0.1002945 0.2906378
Moved 2095.237 418.34 501 0.1350462 0.2906378
Moved 2095.252 427.4584 501 0.1561537 0.2906378
Moved 2095.267 432.5519 501 0.1679441 0.2906378
Moved 2095.282 444.3105 501 0.1951632 0.2906378
Moved 2095.298 453.607 492.7977 0.2166829 0.2695412
Moved 2095.313 461.1701 489.9319 0.23419 0.2621706
Moved 2095.327 467.8967 486.5775 0.2497609 0.2535428
Moved 2095.343 470.7991 484.4007 0.2564794 0.2479442
Moved 2095.359 476.6724 478.9914 0.270075 0.2340313
Moved 2095.374 478.1287 477.8713 0.273446 0.2311504
Moved 2095.39 481.4628 472.2286 0.281164 0.2166373
Moved 2095.405 483 457.8011 0.2847222 0.1795296
Moved 2095.421 483 453.4783 0.2847222 0.1684112
Moved 2095.437 483 433.3584 0.2847222 0.1166624
Moved 2095.459 471.7748 416.5811 0.258738 0.07351106
Moved 2095.473 468.2838 406.687 0.250657 0.04806302
Moved 2095.485 460 390 0.2314815 0.005143954
Moved 2095.498 449.068 371.78 0.2061759 -0.04171826
Moved 2095.514 437.3241 350.7447 0.1789909 -0.09582127
Moved 2095.528 431.3931 340.7862 0.1652618 -0.1214347
Moved 2095.544 429.235 336.4701 0.1602664 -0.1325358
Moved 2095.561 426.6182 332.2365 0.1542088 -0.1434248
Moved 2095.576 423.6524 328.6524 0.1473436 -0.152643
Moved 2095.59 419.1609 327.387 0.1369465 -0.1558977
Moved 2095.606 414.9298 327 0.1271524 -0.1568931
Moved 2095.621 407.2979 327 0.1094859 -0.1568931
Moved 2095.637 399.2339 342.8724 0.09081931 -0.1160689
Moved 2095.652 393.0433 352.9243 0.07648905 -0.09021538
Moved 2095.667 385.9215 367.157 0.0600035 -0.05360866
Moved 2095.683 383.274 380.7668 0.05387514 -0.01860395
Moved 2095.698 381.7012 394.9882 0.05023419 0.0179737
Moved 2095.713 379 408.5 0.04398147 0.05272626
Moved 2095.735 378 441.2019 0.04166663 0.1368361
Stationary 2095.745 378 441.2019 0.04166663 0.1368361
Moved 2095.76 377 452.1681 0.03935188 0.1650413
Moved 2095.776 377 464.212 0.03935188 0.1960183
Moved 2095.791 375.4098 474.1318 0.0356707 0.2215323
Moved 2095.807 373.968 485.2559 0.03233333 0.2501436
Moved 2095.823 372.5378 495.2358 0.02902259 0.2758122
Moved 2095.837 372.4433 501.7834 0.02880405 0.2926526
Moved 2095.853 372 508.9457 0.02777775 0.3110742
Moved 2095.868 370.5721 516.1392 0.02447257 0.3295761
Moved 2095.884 370 522.4763 0.02314816 0.3458751
Moved 2095.899 368.6955 529.5225 0.02012849 0.3639981
Moved 2095.914 366.509 533.2365 0.01506716 0.3735505
Moved 2095.93 364.8177 538.7293 0.01115203 0.3876782
Moved 2095.944 362.52 541.72 0.005833308 0.3953704
Moved 2095.963 356.2118 545.5153 -0.008768936 0.4051317
Moved 2095.975 346.6682 549.5708 -0.03086075 0.4155627
Moved 2095.995 336.589 550.6301 -0.05419214 0.4182872
Moved 2096.007 326.5181 552.0688 -0.07750442 0.4219877
Moved 2096.021 309.3846 552 -0.1171653 0.4218106
Moved 2096.038 292.7061 552 -0.1557728 0.4218106
Moved 2096.054 282.6286 552 -0.1791005 0.4218106
Moved 2096.068 269.5984 552 -0.2092628 0.4218106
Moved 2096.084 262.4095 552 -0.225904 0.4218106
Moved 2096.099 252.5039 552 -0.2488336 0.4218106
Moved 2096.114 248.8162 552 -0.2573699 0.4218106
Moved 2096.129 243.0637 552 -0.270686 0.4218106
Moved 2096.145 240.6485 552 -0.2762766 0.4218106
Moved 2096.164 238.3734 552 -0.281543 0.4218106
Ended 2096.177 238 552 -0.2824074 0.4218106
Candidates 2096.295 12 cattle castle fatigue caught battle daughter failure daytime father fault crime farther
Began 2097.455 337 382 -0.05324075 -0.01543218
Stationary 2097.472 337 382 -0.05324075 -0.01543218
Stationary 2097.492 337 382 -0.05324075 -0.01543218
Stationary 2097.501 337 382 -0.05324075 -0.01543218
Stationary 2097.515 337 382 -0.05324075 -0.01543218
Stationary 2097.531 337 382 -0.05324075 -0.01543218
Stationary 2097.547 337 382 -0.05324075 -0.01543218
Ended 2097.565 337 382 -0.05324075 -0.01543218
NextCandidatePanel 2097.624
Began 2098.439 343 360 -0.03935183 -0.07201654
Stationary 2098.459 343 360 -0.03935183 -0.07201654
