did you have a good time
did you have a good time
Basic
0.6 0.6
432 388.8
Began 2841.256 321 380 -0.09027779 -0.02057613
Stationary 2841.277 321 380 -0.09027779 -0.02057613
Stationary 2841.291 321 380 -0.09027779 -0.02057613
Stationary 2841.306 321 380 -0.09027779 -0.02057613
Stationary 2841.322 321 380 -0.09027779 -0.02057613
Stationary 2841.338 321 380 -0.09027779 -0.02057613
Stationary 2841.353 321 380 -0.09027779 -0.02057613
Moved 2841.368 310.7166 380 -0.1140821 -0.02057613
Moved 2841.384 308.0956 380 -0.1201491 -0.02057613
Moved 2841.399 305.2342 380 -0.1267726 -0.02057613
Moved 2841.415 302.3523 387.8239 -0.1334438 -0.0004530541
Moved 2841.43 298.2123 389.2626 -0.1430271 0.00324732
Moved 2841.446 295.4904 390.7548 -0.1493277 0.007085289
Moved 2841.462 292.6183 392.1909 -0.1559762 0.01077891
Moved 2841.477 290 393.5 -0.162037 0.01414597
Moved 2841.493 286.4606 394.7697 -0.1702301 0.01741174
Moved 2841.509 283.59 396.205 -0.1768751 0.02110344
Moved 2841.523 280.7056 397 -0.1835518 0.02314815
Moved 2841.539 277.828 398.086 -0.190213 0.02594131
Moved 2841.554 276.4738 399 -0.1933477 0.02829214
Moved 2841.569 275.0337 399.9663 -0.1966812 0.03077754
Moved 2841.584 273.5949 400 -0.2000118 0.03086416
Moved 2841.6 272.6201 401.3799 -0.2022683 0.03441324
Moved 2841.62 271.0536 401.9464 -0.2058945 0.03587032
Moved 2841.632 270.5 402.5 -0.2071759 0.03729416
Moved 2841.646 269.1738 403 -0.2102458 0.03858017
Moved 2841.662 269 404.2654 -0.2106481 0.0418349
Moved 2841.678 267.2937 404 -0.2145978 0.04115226
Moved 2841.693 267 405.1458 -0.2152778 0.04409919
Moved 2841.709 265.8389 405 -0.2179656 0.04372424
Stationary 2841.723 265.8389 405 -0.2179656 0.04372424
Moved 2841.739 265 406.0942 -0.2199074 0.04653844
Moved 2841.754 263.5 406 -0.2233796 0.04629618
Stationary 2841.769 263.5 406 -0.2233796 0.04629618
Moved 2841.785 262.8642 406 -0.2248515 0.04629618
Moved 2841.801 263 407.5 -0.2245371 0.05015428
Stationary 2841.819 263 407.5 -0.2245371 0.05015428
Moved 2841.831 263 408.1201 -0.2245371 0.05174919
Moved 2841.847 263 410.5229 -0.2245371 0.05792916
Moved 2841.862 273.2672 414.8502 -0.2007704 0.06905916
Moved 2841.878 295.1924 428.4548 -0.1500176 0.1040503
Moved 2841.9 345.7985 455.3993 -0.0328738 0.173352
Moved 2841.915 366.847 465.1542 0.01584947 0.1984419
Stationary 2841.927 366.847 465.1542 0.01584947 0.1984419
Moved 2841.939 395.4893 479.2447 0.08215129 0.2346827
Moved 2841.955 416.6764 489.4509 0.1311953 0.2609333
Moved 2841.97 436.9645 500.9811 0.1781585 0.2905891
Moved 2841.986 454.2376 509.6188 0.2181426 0.3128055
Moved 2842.002 465.1284 515.6265 0.2433527 0.3282573
Moved 2842.017 473.9059 519.9529 0.263671 0.339385
Moved 2842.031 479.321 523.1605 0.2762059 0.347635
Moved 2842.047 484.5487 525.7744 0.2883072 0.3543578
Moved 2842.066 487.6812 528.6813 0.2955585 0.3618344
Moved 2842.078 490.7669 529.7669 0.3027012 0.3646268
Moved 2842.094 492.209 531.209 0.3060394 0.3683358
Moved 2842.11 493.6445 531.6445 0.3093623 0.369456
Moved 2842.125 495.0772 532 0.3126788 0.3703703
Moved 2842.14 496.5 533.5 0.3159723 0.3742283
Moved 2842.155 496 533.6237 0.3148148 0.3745465
Moved 2842.171 497.0604 534 0.3172694 0.3755144
Stationary 2842.187 497 534 0.3171296 0.3755144
Stationary 2842.201 497 534 0.3171296 0.3755144
Stationary 2842.219 497 534 0.3171296 0.3755144
Moved 2842.232 483.3175 534 0.2854573 0.3755144
Moved 2842.248 465.8182 517.8182 0.2449495 0.3338944
Moved 2842.264 451.6852 508.6323 0.2122342 0.3102681
Moved 2842.279 421.8335 481.5919 0.1431332 0.2407197
Moved 2842.295 395.3281 457.7361 0.08177807 0.1793623
Moved 2842.31 381.5848 446.2264 0.04996488 0.1497592
Moved 2842.325 367.228 431.1508 0.01673152 0.1109845
Moved 2842.34 354.3545 420.3545 -0.01306832 0.08321624
Moved 2842.357 343.3535 410.303 -0.03853366 0.05736351
Moved 2842.372 334.5825 400.5303 -0.05883684 0.03222815
Moved 2842.386 326 392 -0.07870371 0.01028803
Moved 2842.403 317.2531 382.3038 -0.09895106 -0.01465087
Moved 2842.418 308.6482 375.0402 -0.1188698 -0.03333292
Moved 2842.433 304.6912 370.6912 -0.1280297 -0.04451869
Moved 2842.449 301.4691 367.4691 -0.1354881 -0.05280585
Moved 2842.464 297.5859 365.5859 -0.144477 -0.05764941
Moved 2842.48 296.1534 364.1533 -0.1477932 -0.06133413
Moved 2842.496 292.2957 362.7653 -0.1567228 -0.06490425
Moved 2842.511 289.66 359.66 -0.162824 -0.07289086
Moved 2842.526 286.7762 355.6643 -0.1694995 -0.08316801
Moved 2842.541 284.448 354.4481 -0.1748888 -0.08629622
Moved 2842.557 283.5 353.5 -0.1770833 -0.08873464
Moved 2842.571 282.7847 352.7847 -0.1787392 -0.09057449
Moved 2842.587 281.3329 352 -0.1820996 -0.09259266
Moved 2842.603 280.5 352 -0.1840278 -0.09259266
Stationary 2842.618 280.5 352 -0.1840278 -0.09259266
Moved 2842.633 279.751 350.751 -0.1857615 -0.09580502
Stationary 2842.648 279.751 350.751 -0.1857615 -0.09580502
Stationary 2842.664 279.751 350.751 -0.1857615 -0.09580502
Moved 2842.679 278.8131 351 -0.1879326 -0.09516476
Moved 2842.694 279 349.6793 -0.1875 -0.09856156
Stationary 2842.711 279 349.6793 -0.1875 -0.09856156
Ended 2842.726 279 350 -0.1875 -0.09773669
Candidates 2842.909 12 did aid said aids dod food fig dig dogs stood dos doug
Began 2843.313 417 257 0.1319444 -0.3369342
Stationary 2843.327 417 257 0.1319444 -0.3369342
Stationary 2843.344 417 257 0.1319444 -0.3369342
Stationary 2843.358 417 257 0.1319444 -0.3369342
Moved 2843.372 417 277.1898 0.1319444 -0.2850056
Moved 2843.389 408.7517 293.3414 0.1128511 -0.2434634
Moved 2843.412 407.0769 334.8468 0.1089743 -0.136711
Moved 2843.426 407 350.8607 0.1087963 -0.09552292
Stationary 2843.437 407 350.8607 0.1087963 -0.09552292
Moved 2843.45 407 389.8724 0.1087963 0.004815702
Moved 2843.466 407 410.0078 0.1087963 0.05660437
Moved 2843.481 416.1283 427.6486 0.1299267 0.1019766
Moved 2843.497 417.5128 441.2949 0.1331315 0.1370754
Moved 2843.512 420.3933 451.3766 0.1397993 0.1630055
Moved 2843.527 422.2621 457.5242 0.1441252 0.1788174
Ended 2843.543 424 462 0.1481481 0.1903292
Accept 2843.585 0 did
Began 2844.367 371 460 0.025463 0.1851851
Stationary 2844.379 371 460 0.025463 0.1851851
