a subject one can really enjoy
a subject one can really enjoy
Basic
0.6 0.6
432 388.8
Began 460.1779 190 369 -0.3935185 -0.04886839
Stationary 460.1962 190 369 -0.3935185 -0.04886839
Stationary 460.2106 190 369 -0.3935185 -0.04886839
Stationary 460.2264 190 369 -0.3935185 -0.04886839
Stationary 460.2428 190 369 -0.3935185 -0.04886839
Stationary 460.2596 190 369 -0.3935185 -0.04886839
Stationary 460.2722 190 369 -0.3935185 -0.04886839
Stationary 460.2888 190 369 -0.3935185 -0.04886839
Stationary 460.3035 190 369 -0.3935185 -0.04886839
Ended 460.3189 190 369 -0.3935185 -0.04886839
Candidates 460.3785 4 a s d z
Began 460.8905 354 379 -0.01388888 -0.02314815
Stationary 460.9041 354 379 -0.01388888 -0.02314815
Stationary 460.9196 354 379 -0.01388888 -0.02314815
Stationary 460.9362 354 379 -0.01388888 -0.02314815
Stationary 460.9503 354 379 -0.01388888 -0.02314815
Stationary 460.9658 354 379 -0.01388888 -0.02314815
Moved 460.9823 354 392.3274 -0.01388888 0.01113009
Moved 460.997 354 396.3787 -0.01388888 0.02155013
Moved 461.0135 354 401.7118 -0.01388888 0.03526691
Moved 461.0294 354 408.2312 -0.01388888 0.0520349
Moved 461.0432 354 415.1545 -0.01388888 0.06984185
Moved 461.0593 354 422.0775 -0.01388888 0.08764789
Moved 461.075 354 428.984 -0.01388888 0.1054114
Moved 461.0906 354 434.3279 -0.01388888 0.119156
Moved 461.1046 354 437.9332 -0.01388888 0.1284288
Moved 461.1204 354 440.7175 -0.01388888 0.1355902
Moved 461.1355 354 442.5766 -0.01388888 0.1403718
Moved 461.1514 354 444.7692 -0.01388888 0.1460113
Stationary 461.1669 354 445 -0.01388888 0.1466049
Moved 461.1822 354 446.5 -0.01388888 0.1504629
Ended 461.1963 354 446 -0.01388888 0.1491768
Accept 461.24 0 a
Began 461.7972 212 357 -0.3425926 -0.07973259
Stationary 461.8145 212 357 -0.3425926 -0.07973259
Stationary 461.8289 212 357 -0.3425926 -0.07973259
Stationary 461.8438 212 357 -0.3425926 -0.07973259
Stationary 461.8598 212 357 -0.3425926 -0.07973259
Stationary 461.8755 212 357 -0.3425926 -0.07973259
Stationary 461.8898 212 357 -0.3425926 -0.07973259
Stationary 461.9047 212 357 -0.3425926 -0.07973259
Stationary 461.9217 212 357 -0.3425926 -0.07973259
Moved 461.9369 224.4409 357 -0.3137943 -0.07973259
Moved 461.9525 225.3091 357 -0.3117845 -0.07973259
Moved 461.968 229.4616 366.231 -0.3021722 -0.05599033
Moved 461.9831 236.5 369.5 -0.2858796 -0.04758238
Moved 461.9987 244.5876 373.7938 -0.2671584 -0.03653875
Moved 462.0144 252.9147 377.9573 -0.2478826 -0.0258299
Moved 462.0302 260 381.5 -0.2314815 -0.01671818
Moved 462.045 267.6606 385.1071 -0.2137487 -0.007440778
Moved 462.0597 275.8784 389.4392 -0.1947258 0.00370159
Moved 462.0755 282.2311 393.1541 -0.1800205 0.01325635
Moved 462.0903 288.6935 397.7701 -0.1650614 0.02512873
Moved 462.1062 295.5367 401.922 -0.1492207 0.03580753
Moved 462.1211 302.4724 406.778 -0.1331656 0.04829717
Moved 462.1382 310.4807 411.2404 -0.1146279 0.05977446
Moved 462.1531 317.6313 416.4509 -0.09807581 0.07317617
Moved 462.168 326 422 -0.07870371 0.08744851
Moved 462.1836 333.4543 427.4543 -0.06144841 0.101477
Moved 462.199 341.6678 433.1119 -0.04243568 0.1160284
Moved 462.2143 350.9811 443.9811 -0.02087697 0.1439843
Moved 462.2297 360.3493 452.2994 0.000808537 0.1653791
Moved 462.2452 371.4666 462.0333 0.02654294 0.1904147
Moved 462.2607 380 471 0.04629632 0.2134772
Moved 462.2763 388.2194 479.2194 0.06532262 0.2346178
Moved 462.2914 397.9512 491.5087 0.08784989 0.2662259
Moved 462.307 404.9919 499.6572 0.1041478 0.287184
Moved 462.3222 411.2109 507.2636 0.1185437 0.3067479
Moved 462.338 416.7286 512.7286 0.1313162 0.3208039
Moved 462.3531 422.1008 518.2806 0.1437519 0.3350838
Moved 462.369 426.6295 522.6296 0.1542351 0.3462694
Moved 462.3842 429.5727 526.7636 0.161048 0.3569022
Moved 462.3991 433.2887 530.2887 0.1696498 0.3659688
Moved 462.4149 435.0307 533.0614 0.1736822 0.3731003
Moved 462.43 437.8362 534.4181 0.1801764 0.3765897
Stationary 462.4449 437.8362 534.4181 0.1801764 0.3765897
Moved 462.4604 438.3606 535.3606 0.1813902 0.3790138
Moved 462.4765 438.5825 536 0.1819038 0.3806583
Moved 462.4916 439.5 536 0.1840278 0.3806583
Stationary 462.5081 439.5 536 0.1840278 0.3806583
Moved 462.5228 439 536 0.1828703 0.3806583
Stationary 462.539 439 536 0.1828703 0.3806583
Stationary 462.5532 439 536 0.1828703 0.3806583
Moved 462.568 439 527.3929 0.1828703 0.3585209
Moved 462.5838 430.9964 511.9955 0.1643434 0.3189183
Moved 462.5991 426.8364 498.1213 0.1547139 0.2832338
Moved 462.6237 411.824 456.472 0.119963 0.1761112
Stationary 462.6337 411.824 456.472 0.119963 0.1761112
Moved 462.646 403.6786 429.5954 0.101108 0.106984
Moved 462.662 395.3441 407.251 0.08181512 0.04951398
Moved 462.677 388.0384 384.1304 0.06490359 -0.00995267
Moved 462.6919 383.8613 361.9268 0.05523443 -0.06706081
Moved 462.7073 380.2282 342.9666 0.04682451 -0.1158268
Moved 462.7237 379.1419 327.1286 0.04430999 -0.1565623
Moved 462.7389 379 314.2104 0.04398147 -0.1897881
Moved 462.7545 379 302.9583 0.04398147 -0.2187287
Moved 462.7695 379 295.2154 0.04398147 -0.2386437
Moved 462.7854 379 284.3078 0.04398147 -0.2666981
Moved 462.8007 379 278.4261 0.04398147 -0.2818259
Moved 462.8155 379 271.5046 0.04398147 -0.2996281
Moved 462.831 379 267.5151 0.04398147 -0.3098893
Moved 462.8471 379 263.3354 0.04398147 -0.3206393
Moved 462.8615 379 261.0627 0.04398147 -0.3264849
Moved 462.8784 379 257.0369 0.04398147 -0.3368394
Moved 462.891 379 256.3204 0.04398147 -0.3386821
Moved 462.9082 379 254.9471 0.04398147 -0.3422142
Stationary 462.9243 379 255 0.04398147 -0.3420782
Moved 462.9388 384.763 254 0.05732179 -0.3446502
Moved 462.9533 386.911 254 0.06229391 -0.3446502
Moved 462.9689 389.5083 254 0.06830622 -0.3446502
Moved 462.9851 395.2233 270.0914 0.08153547 -0.303263
Moved 463.0005 401.1609 284.4022 0.09527981 -0.2664553
Moved 463.0157 408.0711 298.1422 0.1112756 -0.2311159
Moved 463.0316 414.018 317.4467 0.1250416 -0.1814643
Moved 463.0468 420.981 331.962 0.1411598 -0.1441306
Moved 463.062 427.5 346.5 0.15625 -0.1067387
Moved 463.0797 434.6284 360.2567 0.1727509 -0.07135627
Moved 463.0932 440.1273 372.2969 0.1854797 -0.04038861
Moved 463.1083 445.7458 387.801 0.1984856 -0.0005119229
Moved 463.1259 449.4714 394.7666 0.2071097 0.01740381
Moved 463.1398 452.3784 403.1351 0.2138388 0.03892757
Moved 463.1544 455.1621 409.9052 0.2202827 0.05634045
Moved 463.1702 456.9644 415.8576 0.2244546 0.07165018
Moved 463.1861 458.0176 420.0704 0.2268926 0.0824856
Moved 463.2009 459.4094 424.2282 0.2301143 0.09317947
Moved 463.2167 459 429.4009 0.2291666 0.1064836
Moved 463.2316 459 433.5507 0.2291666 0.1171571
Moved 463.2476 459 435.5662 0.2291666 0.1223409
Moved 463.2635 459 437.9066 0.2291666 0.1283604
Moved 463.2786 459 440.6786 0.2291666 0.1354902
Moved 463.2933 445.5 443 0.1979166 0.1414608
Moved 463.3095 443.9587 445.5206 0.1943489 0.1479439
Moved 463.3239 438.4176 448.2912 0.1815222 0.1550699
Moved 463.3405 433 449.5 0.1689814 0.158179
Moved 463.355 426.4259 452.8297 0.1537636 0.1667429
Moved 463.3707 418.2159 455.5947 0.1347589 0.1738546
Moved 463.3918 401.6632 461.1347 0.0964427 0.1881036
Stationary 463.4021 401.6632 461.1347 0.0964427 0.1881036
Moved 463.4163 394.2367 463.2181 0.07925172 0.1934621
Moved 463.4324 383 467.5 0.05324075 0.2044752
Moved 463.4475 374.7286 471.6877 0.03409405 0.2152462
Moved 463.463 367.5744 474.5703 0.0175333 0.22266
Moved 463.4785 358.3268 479.0028 -0.003873259 0.2340606
Moved 463.4935 348.6245 482.1073 -0.02633224 0.2420455
Moved 463.5091 337.42 486.3425 -0.05226855 0.2529386
Moved 463.5253 335 488 -0.05787035 0.2572016
Moved 463.5401 326.7681 491.744 -0.07692571 0.2668311
Moved 463.5551 321.0272 493.2432 -0.09021475 0.2706872
Moved 463.5712 315.4615 495.6346 -0.1030984 0.276838
Moved 463.5871 309.9173 498.0413 -0.1159321 0.283028
Moved 463.6012 304.3579 499.4105 -0.1288011 0.2865496
Moved 463.6168 299.4945 501.8351 -0.1400589 0.2927858
Moved 463.6328 294.0901 503.2275 -0.1525693 0.2963668
Moved 463.648 291.278 504.2407 -0.1590787 0.2989728
Moved 463.6638 288.6025 505 -0.1652719 0.3009258
Moved 463.6794 285.8246 506.0877 -0.1717022 0.3037235
Moved 463.6955 281.5796 506 -0.1815288 0.3034978
Moved 463.7096 280.2865 507 -0.1845219 0.3060699
Moved 463.7254 277.501 507 -0.19097 0.3060699
Moved 463.7396 276.3686 507 -0.1935912 0.3060699
Moved 463.7555 275.2301 507 -0.1962267 0.3060699
Moved 463.7711 273.918 507 -0.1992639 0.3060699
Stationary 463.7863 274 507 -0.199074 0.3060699
Moved 463.801 272.146 507 -0.2033657 0.3060699
Moved 463.817 271.5 507 -0.2048611 0.3060699
Moved 463.8319 270.6852 507 -0.2067471 0.3060699
Stationary 463.8476 270.6852 507 -0.2067471 0.3060699
Moved 463.863 269.8665 507 -0.2086425 0.3060699
Stationary 463.8784 269.8665 507 -0.2086425 0.3060699
Stationary 463.8936 269.8665 507 -0.2086425 0.3060699
Moved 463.909 268.9518 507 -0.2107597 0.3060699
Stationary 463.9252 268.9518 507 -0.2107597 0.3060699
Moved 463.9413 268.0182 507 -0.2129207 0.3060699
Stationary 463.9558 268 507 -0.212963 0.3060699
Moved 463.971 267.2436 497.7307 -0.2147139 0.2822291
Moved 463.987 267 495.2491 -0.2152778 0.2758464
Moved 464.008 267 484.9612 -0.2152778 0.2493856
Stationary 464.0183 267 484.9612 -0.2152778 0.2493856
Moved 464.0326 267 476.0322 -0.2152778 0.2264203
Moved 464.0485 267 469.112 -0.2152778 0.2086214
Moved 464.0634 267 458.6472 -0.2152778 0.1817056
Moved 464.0787 267 448.9456 -0.2152778 0.156753
Moved 464.094 279 435 -0.1875 0.1208847
Moved 464.1095 278.7446 425.1848 -0.1880913 0.09563987
Moved 464.1262 282.8719 413.3417 -0.1785373 0.06517916
Moved 464.1405 286.9958 403.6764 -0.1689911 0.04031982
Moved 464.1559 290.134 393.0206 -0.1617268 0.0129131
Moved 464.1711 294.2604 384.4792 -0.1521751 -0.009055471
Moved 464.1872 296.9229 374.7699 -0.1460119 -0.03402812
Moved 464.2021 300.694 366.9181 -0.1372825 -0.05422302
Moved 464.218 303.8678 361.2203 -0.1299356 -0.06887789
Moved 464.2336 306.6367 353.0899 -0.1235262 -0.08978941
Moved 464.2479 309.4062 348.1876 -0.1171153 -0.1023981
Moved 464.263 311.0815 343.7554 -0.1132372 -0.113798
Moved 464.2797 313.4587 338.6238 -0.1077344 -0.1269965
Moved 464.2946 315.6713 333.6575 -0.1026128 -0.13977
Moved 464.3096 318.4282 328.1437 -0.0962311 -0.1539514
Moved 464.3266 321 323 -0.09027779 -0.1671811
Moved 464.3408 321.6483 317.4066 -0.088777 -0.1815674
Moved 464.3567 324.0592 312.9113 -0.08319636 -0.1931296
Moved 464.3721 324 308.6281 -0.08333336 -0.2041459
Moved 464.3874 325.8338 305.3323 -0.07908835 -0.2126227
Moved 464.4027 326 301.3218 -0.07870371 -0.2229377
Moved 464.4184 327 299.3971 -0.07638887 -0.2278882
Moved 464.434 327 297.0119 -0.07638887 -0.2340229
Moved 464.4491 328.0118 295.9882 -0.0740468 -0.2366559
Moved 464.4638 328 294.5927 -0.07407407 -0.2402451
Moved 464.4811 329 294 -0.07175927 -0.2417696
Moved 464.4939 330.1809 294 -0.0690256 -0.2417696
Stationary 464.5101 330.1809 294 -0.0690256 -0.2417696
Moved 464.5264 331.9552 300.6865 -0.0649185 -0.2245719
Moved 464.5451 336.0181 314.3937 -0.05551368 -0.1893167
Moved 464.5567 341 333.5 -0.04398147 -0.140175
Moved 464.5717 345.9923 356.3648 -0.03242512 -0.08136623
Moved 464.5874 351.7474 383.5503 -0.01910314 -0.0114448
Moved 464.6026 354.678 403.3901 -0.01231944 0.03958345
Moved 464.6179 359.7676 426.0125 -0.0005378823 0.09776869
Moved 464.6341 362.6512 442.9075 0.006137093 0.1412229
Moved 464.6496 367.8554 461.7078 0.01818379 0.1895777
Moved 464.6642 372.2855 475.8564 0.02843857 0.225968
Moved 464.6805 374.2216 487.2188 0.03292034 0.2551924
Moved 464.6949 377 499.5 0.03935188 0.2867798
Moved 464.7114 378.8293 510.2316 0.04358619 0.3143817
Moved 464.7256 381.6036 520.1126 0.0500084 0.3397957
Moved 464.7416 381.6845 526.1071 0.05019566 0.3552135
Moved 464.7571 382 532.2842 0.05092591 0.3711012
Moved 464.773 382 536.3632 0.05092591 0.3815925
Moved 464.7873 382 539.3029 0.05092591 0.3891535
Moved 464.8034 382 542.8246 0.05092591 0.3982114
Moved 464.8185 382 545.6512 0.05092591 0.4054813
Moved 464.8333 382 547.4183 0.05092591 0.4100264
Moved 464.8489 382 549.0927 0.05092591 0.414333
Moved 464.8641 382 550.4803 0.05092591 0.417902
Moved 464.882 382 551 0.05092591 0.4192385
Moved 464.8946 382 552.2454 0.05092591 0.4224418
Stationary 464.9113 382 552.2454 0.05092591 0.4224418
Moved 464.9277 382 553 0.05092591 0.4243826
Stationary 464.9418 382 553 0.05092591 0.4243826
Stationary 464.9569 382 553 0.05092591 0.4243826
Stationary 464.9722 382 553 0.05092591 0.4243826
Ended 464.9881 382 553 0.05092591 0.4243826
Candidates 465.0798 12 subject assignment efficient efficiency sufficient deficient deficiency alignment argument dialect agreement stringent
Began 465.5898 365 431 0.01157403 0.1105966
Stationary 465.6049 365 431 0.01157403 0.1105966
Stationary 465.6186 365 431 0.01157403 0.1105966
Stationary 465.6335 365 431 0.01157403 0.1105966
Stationary 465.6491 365 431 0.01157403 0.1105966
Moved 465.6658 365 441.7078 0.01157403 0.1381372
Moved 465.6827 375.2087 451.2087 0.03520538 0.1625738
Moved 465.6964 375.6768 459.8688 0.0362889 0.1848478
Moved 465.7119 378.7186 467.3434 0.04333009 0.2040724
Moved 465.7281 380.2605 476.8235 0.04689932 0.2284554
Moved 465.7435 381.6461 485.2307 0.05010674 0.2500787
Moved 465.7588 382 491.1302 0.05092591 0.2652526
Moved 465.774 382 496.6794 0.05092591 0.2795251
Moved 465.7895 382 500.4219 0.05092591 0.2891508
Moved 465.805 382 503.3828 0.05092591 0.2967663
Moved 465.8199 382 504.5 0.05092591 0.2996398
Moved 465.8349 382 505.6635 0.05092591 0.3026323
Moved 465.8505 382 507.0546 0.05092591 0.3062102
Ended 465.8658 382 507.0546 0.05092591 0.3062102
Accept 465.9088 0 subject
Began 466.4794 575 556 0.4976852 0.4320986
Stationary 466.4977 575 556 0.4976852 0.4320986
Stationary 466.5119 575 556 0.4976852 0.4320986
Stationary 466.5292 575 556 0.4976852 0.4320986
Stationary 466.5431 575 556 0.4976852 0.4320986
Stationary 466.5583 575 556 0.4976852 0.4320986
Moved 466.5818 562.8672 556 0.4696002 0.4320986
Stationary 466.593 562.8672 556 0.4696002 0.4320986
Moved 466.6055 558.6624 556 0.4598667 0.4320986
Moved 466.6214 553 556 0.4467593 0.4320986
Moved 466.6361 547.446 547.1115 0.4339028 0.4092374
Moved 466.6524 539.4111 544.4703 0.4153034 0.4024442
Moved 466.6673 532.0192 540.0096 0.3981925 0.390971
Moved 466.6851 523.6665 535.8333 0.3788576 0.3802295
Moved 466.6979 513.9282 530.2447 0.3563154 0.3658555
Moved 466.7138 508 526 0.3425926 0.3549381
Moved 466.7312 498.4112 518.3427 0.3203963 0.3352435
Moved 466.7437 491.4403 511.4404 0.3042601 0.3174905
Moved 466.7595 482.8102 503.8102 0.284283 0.2978657
Moved 466.7759 473.4008 495.4863 0.2625017 0.2764565
Moved 466.7907 463.6319 485.6319 0.2398886 0.2511108
Moved 466.8067 452.1855 474.1855 0.2133924 0.2216706
