are you sure you want this
are you sure you want this
FixStart
0.6 0.6
432 388.8
Began 575.2584 456 401 0.2222222 0.03343609
Stationary 575.2781 456 401 0.2222222 0.03343609
Stationary 575.2936 456 401 0.2222222 0.03343609
Stationary 575.3085 456 401 0.2222222 0.03343609
Moved 575.3237 440.5285 401 0.1864085 0.03343609
Moved 575.3397 431.8553 394.6491 0.1663316 0.01710162
Moved 575.355 414.845 389.5027 0.1269559 0.003864814
Moved 575.3704 399 387 0.09027779 -0.002572055
Moved 575.3858 383.7422 383.7484 0.05495876 -0.01093531
Moved 575.4007 355.0367 379.1944 -0.01148909 -0.02264823
Moved 575.417 338.1914 376.3652 -0.05048295 -0.02992488
Moved 575.4327 322.2833 374.2985 -0.08730719 -0.03524058
Moved 575.4478 311.3665 372.9095 -0.1125776 -0.03881313
Moved 575.4631 301.8343 373 -0.1346429 -0.03858032
Moved 575.4777 295.7715 373 -0.148677 -0.03858032
Moved 575.4944 291.1844 373 -0.1592955 -0.03858032
Moved 575.5109 288.3543 373 -0.1658464 -0.03858032
Moved 575.524 285.2875 373 -0.1729455 -0.03858032
Moved 575.54 283.9015 373 -0.176154 -0.03858032
Moved 575.5557 282.5156 384.8754 -0.1793621 -0.008036609
Moved 575.5703 283 387.4802 -0.1782407 -0.001336871
Moved 575.5863 283 394.317 -0.1782407 0.01624723
Moved 575.6023 283 399 -0.1782407 0.02829214
Moved 575.6168 297.5852 408.5852 -0.1444786 0.0529454
Moved 575.6321 313.0501 421.8751 -0.1086804 0.08712717
Moved 575.6478 328.297 435.8155 -0.07338653 0.1229822
Moved 575.6631 347.8808 449.5872 -0.02805372 0.1584032
Moved 575.679 364.8634 460.9089 0.01125793 0.1875229
Moved 575.6943 379.8667 468.7455 0.04598777 0.2076787
Moved 575.7096 393.0085 475.0038 0.07640869 0.2237751
Moved 575.7244 403.1174 480.0587 0.09980877 0.2367764
Moved 575.7395 417.0593 485.6237 0.1320816 0.2510897
Moved 575.7571 426.3262 491.1631 0.1535329 0.2653372
Moved 575.7706 436.192 495.5109 0.1763704 0.2765196
Moved 575.7858 443.2572 500.1286 0.192725 0.2883965
Moved 575.8016 449.6929 502.8771 0.2076224 0.2954657
Moved 575.817 453.9713 505.6475 0.2175261 0.3025912
Moved 575.8322 456 506.5 0.2222222 0.3047839
Moved 575.8483 457.7847 508 0.2263534 0.3086419
Moved 575.8623 459.168 509.168 0.2295557 0.3116461
Stationary 575.8779 459.168 509.168 0.2295557 0.3116461
Moved 575.8937 459 510.3606 0.2291666 0.3147134
Stationary 575.9082 459 510 0.2291666 0.3137859
Stationary 575.9233 459 510 0.2291666 0.3137859
Stationary 575.9389 459 510 0.2291666 0.3137859
Stationary 575.9551 459 510 0.2291666 0.3137859
Moved 575.9698 449.4684 510 0.2071027 0.3137859
Moved 575.9863 443.5048 510 0.1932981 0.3137859
Moved 576.0027 436.6605 510 0.1774547 0.3137859
Moved 576.0173 425.1069 510 0.1507105 0.3137859
Moved 576.033 414.7347 510 0.1267008 0.3137859
Moved 576.0493 402.2193 510 0.09772986 0.3137859
Moved 576.0649 395.5 510 0.08217593 0.3137859
Moved 576.0789 387.3402 510.9514 0.06328742 0.316233
Moved 576.0943 381.6464 511 0.05010734 0.3163579
Moved 576.1099 375.8557 512.7147 0.03670315 0.3207683
Moved 576.1246 370.6036 514.0991 0.02454539 0.3243289
Moved 576.1404 365.0529 514 0.01169642 0.324074
Moved 576.1564 360.385 515.8717 0.0008911888 0.328888
Moved 576.1709 356.234 517.2553 -0.008717626 0.3324468
Moved 576.1867 354.5127 517 -0.01270205 0.33179
Moved 576.2031 355 518.5 -0.01157408 0.335648
Ended 576.2244 355 518 -0.01157408 0.3343621
Candidates 576.4168 12 are date at say day after gate fate faster ate gay hate
Began 576.7872 433 345 0.1689814 -0.1105968
Stationary 576.8052 433 345 0.1689814 -0.1105968
Stationary 576.8173 433 345 0.1689814 -0.1105968
Stationary 576.8334 433 345 0.1689814 -0.1105968
Stationary 576.8506 433 345 0.1689814 -0.1105968
Stationary 576.8646 433 345 0.1689814 -0.1105968
Moved 576.8792 433 366.3664 0.1689814 -0.05564206
Moved 576.8955 433 382.0761 0.1689814 -0.01523642
Moved 576.9109 433 397.1339 0.1689814 0.02349237
Moved 576.9269 424.4301 422.261 0.1491438 0.0881197
