a picture is worth many words
a picture is worth many words
Basic
0.6 0.6
432 388.8
Began 557.6002 156 334 -0.4722222 -0.1388889
Stationary 557.6182 156 334 -0.4722222 -0.1388889
Stationary 557.634 156 334 -0.4722222 -0.1388889
Stationary 557.6467 156 334 -0.4722222 -0.1388889
Ended 557.6638 156 334 -0.4722222 -0.1388889
Candidates 557.7227 5 a s z x d
Began 558.493 387 376 0.06250004 -0.03086435
Stationary 558.5125 387 376 0.06250004 -0.03086435
Stationary 558.5274 387 376 0.06250004 -0.03086435
Moved 558.5445 387 400.1031 0.06250004 0.03112942
Moved 558.5585 387 434.0073 0.06250004 0.1183315
Ended 558.5746 387 473.1169 0.06250004 0.2189219
Accept 558.6019 0 a
Began 559.5269 630 474 0.6250001 0.2211934
Stationary 559.5455 630 474 0.6250001 0.2211934
Stationary 559.5594 630 474 0.6250001 0.2211934
Stationary 559.5756 630 474 0.6250001 0.2211934
Moved 559.5911 618.0521 474 0.5973428 0.2211934
Moved 559.6052 605.2385 474 0.5676816 0.2211934
Moved 559.6213 591.2806 474 0.5353719 0.2211934
Moved 559.6376 578.3035 474 0.5053322 0.2211934
Moved 559.6522 569.9536 474 0.4860038 0.2211934
Moved 559.6683 555.6349 484.7279 0.4528587 0.2487857
Moved 559.6857 541.5187 489.0444 0.4201823 0.2598877
Moved 559.699 535.2756 491.5748 0.4057305 0.2663961
Moved 559.7148 527.8195 494.4722 0.388471 0.2738483
Moved 559.7309 517.6551 498.0043 0.3649423 0.2829329
Moved 559.7458 509.4706 501.2118 0.3459966 0.2911825
Moved 559.7609 505.645 503.1775 0.3371413 0.2962383
Moved 559.7764 496.1688 506.1325 0.3152055 0.3038386
Moved 559.7919 487.9628 510.0186 0.2962101 0.3138338
Moved 559.8068 479.3306 514.3347 0.2762282 0.3249349
Moved 559.8223 471.5671 515.8866 0.2582572 0.3289264
Moved 559.8384 464.3735 518.6506 0.2416054 0.3360354
Moved 559.8527 458.1689 519.7662 0.2272429 0.3389048
Moved 559.8675 453.4365 520.8909 0.2162881 0.3417975
Moved 559.8846 447.8208 522.2948 0.203289 0.3454084
Moved 559.8989 444.787 523 0.1962662 0.3472221
Moved 559.9151 441.6458 523 0.1889948 0.3472221
Moved 559.929 437.7625 523 0.1800059 0.3472221
Moved 559.9448 433.8274 523 0.1708969 0.3472221
Moved 559.9604 431.0047 523 0.1643627 0.3472221
Moved 559.976 427.8391 523 0.157035 0.3472221
Moved 559.9911 423.7671 515.4565 0.1476089 0.3278201
Moved 560.0077 418.9295 511.4471 0.136411 0.317508
Moved 560.0225 412.2248 504.2698 0.1208907 0.2990477
Moved 560.038 406.4094 495.614 0.1074291 0.276785
Moved 560.0535 397.838 483.5083 0.08758783 0.2456488
Moved 560.0689 390.608 470.4944 0.07085194 0.212177
Moved 560.084 387.5 462.5 0.06365737 0.1916151
Moved 560.0996 380.8808 446.4663 0.04833529 0.1503762
Moved 560.1153 373.6867 431.3734 0.03168215 0.111557
Moved 560.1304 368.863 414.1642 0.02051612 0.06729479
Moved 560.146 363.4216 396.1202 0.007920464 0.02088527
Moved 560.1615 358.2343 380.1143 -0.004087289 -0.02028234
Moved 560.1767 353.9127 365.709 -0.01409098 -0.05733286
Moved 560.1923 349.5968 351.3228 -0.02408142 -0.09433432
Moved 560.2082 347.3785 340.9736 -0.02921641 -0.1209527
Moved 560.2231 343.0583 326.1748 -0.03921697 -0.1590154
Moved 560.2396 340.1532 311.766 -0.04594167 -0.1960752
Moved 560.2542 338.2783 302.9739 -0.05028179 -0.2186887
Moved 560.2686 336.7003 295.5015 -0.0539345 -0.2379077
Moved 560.2872 336 290.0349 -0.05555556 -0.2519679
Moved 560.3002 334.8166 283.083 -0.05829488 -0.2698483
Moved 560.3152 333.776 279.1039 -0.06070375 -0.2800827
Moved 560.3326 331.2616 271.308 -0.066524 -0.3001336
Moved 560.347 329.8228 266.4684 -0.0698546 -0.3125814
Moved 560.3627 327.7646 262.147 -0.07461885 -0.323696
Moved 560.3771 325.9425 256.7701 -0.07883672 -0.3375256
Moved 560.3932 324.5038 254.0077 -0.08216709 -0.3446305
Moved 560.4076 321.13 250.1951 -0.08997679 -0.3544366
Moved 560.4233 318.9655 247.9655 -0.09498735 -0.3601711
Moved 560.4386 316.6099 245.0732 -0.1004401 -0.36761
Moved 560.4538 313.1875 242.1875 -0.1083623 -0.3750322
Moved 560.47 308.9644 239.3096 -0.118138 -0.3824342
Moved 560.4857 306.4276 237.2137 -0.1240102 -0.3878248
Moved 560.5008 302.3231 235.7744 -0.1335113 -0.3915267
Moved 560.5163 299.6695 234.3347 -0.139654 -0.3952297
Moved 560.5323 297.2974 234 -0.1451449 -0.3960905
Moved 560.5478 293.2635 234 -0.1544827 -0.3960905
Moved 560.563 290.6276 234 -0.1605842 -0.3960905
Moved 560.5783 286.6128 234 -0.1698778 -0.3960905
Moved 560.5933 283.8619 242.1381 -0.1762456 -0.3751594
Moved 560.6082 279.9899 246.0101 -0.1852086 -0.3652003
Moved 560.6248 277.0993 250.3511 -0.1918998 -0.3540353
Moved 560.6396 274.0031 259.6594 -0.1990668 -0.3300941
Moved 560.664 269.5623 281.9391 -0.2093465 -0.2727903
Moved 560.676 267.2491 295.7548 -0.2147012 -0.2372563
Stationary 560.6879 267.2491 295.7548 -0.2147012 -0.2372563
Moved 560.7007 265.6824 312.8116 -0.2183278 -0.1933859
Moved 560.7172 266 327.0908 -0.2175926 -0.1566594
Moved 560.7321 266 340.8717 -0.2175926 -0.1212148
Moved 560.7476 266 354 -0.2175926 -0.08744855
Moved 560.7626 266 370.9557 -0.2175926 -0.04383833
Moved 560.7795 274.0603 385.3632 -0.1989346 -0.00678188
Moved 560.7934 275.1898 397.5693 -0.19632 0.02461229
Moved 560.8083 279.1046 410.3486 -0.1872579 0.05748089
Moved 560.8245 281.947 420.3145 -0.1806783 0.08311342
Moved 560.8407 283.9148 432.4036 -0.1761232 0.1142068
Moved 560.8549 286.731 441.1929 -0.1696043 0.1368128
Moved 560.8696 288.4805 448.4025 -0.1655544 0.1553562
Moved 560.8868 290.8258 458.3033 -0.1601254 0.1808212
Moved 560.9012 295.053 465.755 -0.1503402 0.1999871
Moved 560.916 296.5895 473.1791 -0.1467835 0.2190819
Moved 560.9312 299.4684 481.4051 -0.1401195 0.2402394
Moved 560.947 301.6748 485.6992 -0.135012 0.251284
Moved 560.9627 304.2227 491.4454 -0.1291141 0.2660632
Moved 560.9771 306.2913 495.5826 -0.1243257 0.2767043
Moved 560.993 309.9161 498.9161 -0.115935 0.285278
Moved 561.0097 314.2322 502.1548 -0.105944 0.2936079
