please provide your date of birth
Moved 765.7927 412.0009 397.8887 0.1203724 0.02543378
Moved 765.8069 404.0844 398.4894 0.1020472 0.02697901
Moved 765.8237 394.7077 399.882 0.08034189 0.03056071
Moved 765.8387 385.1124 400 0.05813053 0.03086416
Moved 765.8541 379.3645 400.6589 0.04482518 0.0325588
Moved 765.8705 372.8208 402.0358 0.02967775 0.03610034
Moved 765.8862 367.3213 403.4197 0.01694739 0.03965962
Moved 765.8997 363.6018 405.5988 0.008337498 0.04526444
Moved 765.9163 362.0865 407.8271 0.004829764 0.05099552
Moved 765.932 359.4355 410.5645 -0.001306584 0.0580361
Moved 765.9482 359 414.0042 -0.002314796 0.06688298
Moved 765.9629 357.9474 418.1578 -0.004751334 0.07756618
Moved 765.9779 356.56 425.2001 -0.007962982 0.09567911
Moved 765.9926 356 433.7761 -0.009259283 0.1177369
Moved 766.0075 353.5693 442.2922 -0.01488596 0.1396403
Moved 766.0232 352.5 448.5 -0.0173611 0.1556069
Moved 766.0406 351.3392 455.304 -0.02004812 0.1731068
Moved 766.0545 347.867 462.2217 -0.02808571 0.1908995
Moved 766.0698 345.1442 469.1395 -0.03438845 0.208692
Moved 766.086 340.5538 475.2616 -0.04501432 0.2244382
Moved 766.1006 337.6055 480.789 -0.0518391 0.2386547
Moved 766.1149 333.8287 484.1713 -0.06058177 0.2473542
Moved 766.1317 331.0593 487.9111 -0.06699244 0.2569728
Moved 766.1481 328.9952 490.0048 -0.0717704 0.262358
Moved 766.1621 326.2189 492.7811 -0.07819697 0.2694987
Moved 766.1783 324.4442 494.5558 -0.08230522 0.2740633
Moved 766.1938 322.8378 496.1622 -0.08602355 0.2781949
Moved 766.208 321.4513 497.5487 -0.08923317 0.281761
Moved 766.2232 321 498.9348 -0.09027779 0.2853259
Moved 766.2401 319.6781 499 -0.09333764 0.2854938
Moved 766.2545 320 500.5 -0.09259259 0.2893518
Stationary 766.27 320 500.5 -0.09259259 0.2893518
Moved 766.2849 319 501.1585 -0.09490739 0.2910455
Stationary 766.3 319 501 -0.09490739 0.2906378
Stationary 766.3203 319 501 -0.09490739 0.2906378
Moved 766.3311 317.8938 501 -0.09746806 0.2906378
Stationary 766.347 318 501 -0.09722222 0.2906378
Stationary 766.3629 318 501 -0.09722222 0.2906378
Moved 766.3774 316.912 492.2964 -0.09974062 0.2682519
Moved 766.3937 314.0046 482.5161 -0.1064708 0.2430969
Moved 766.4087 312.2497 473.874 -0.1105331 0.2208692
Moved 766.424 310.7385 462.9078 -0.1140313 0.192664
Moved 766.4399 309.3619 454.5335 -0.1172177 0.1711252
Moved 766.4548 307.9831 444.8817 -0.1204095 0.1463006
Moved 766.4704 306.6034 435.2237 -0.1236032 0.12146
Moved 766.4858 305.4013 423.6118 -0.1263859 0.09159394
Moved 766.5012 305 411.3414 -0.1273148 0.06003435
Moved 766.5165 305 401.2271 -0.1273148 0.03402031
Moved 766.5321 304 393.2041 -0.1296296 0.01338503
Moved 766.5475 302.9886 385.9431 -0.1319708 -0.005290381
Moved 766.5627 303 377.6758 -0.1319445 -0.0265539
Moved 766.5787 302.2339 373.7016 -0.1337179 -0.0367758
Moved 766.5956 302 368.4314 -0.1342593 -0.05033085
Moved 766.6091 300.8512 364.4048 -0.1369185 -0.06068728
Moved 766.6252 300.4246 361.2737 -0.1379061 -0.06874052
Moved 766.6416 300 358.0971 -0.1388889 -0.07691081
Moved 766.6553 300 355.3524 -0.1388889 -0.08397035
Moved 766.6711 299 353.2965 -0.1412037 -0.08925803
Moved 766.687 299 350.841 -0.1412037 -0.09557362
Moved 766.7017 299 349.5483 -0.1412037 -0.09889837
Moved 766.7172 298 348.3848 -0.1435185 -0.101891
Moved 766.7328 298 347.144 -0.1435185 -0.1050824
Moved 766.7485 298 345.7712 -0.1435185 -0.1086131
Moved 766.7639 298 344.3919 -0.1435185 -0.1121608
Moved 766.7789 298 343.5 -0.1435185 -0.1144548
Moved 766.7937 298 342.8199 -0.1435185 -0.116204
Moved 766.8101 297 342 -0.1458333 -0.1183128
Moved 766.8251 297 340.8851 -0.1458333 -0.1211803
Stationary 766.8405 297 340.8851 -0.1458333 -0.1211803
Moved 766.8548 295.7607 339.7607 -0.1487021 -0.1240724
Stationary 766.8699 295.7607 339.7607 -0.1487021 -0.1240724
Moved 766.8875 294.6419 338.6419 -0.1512919 -0.12695
Moved 766.9033 293.6454 337.6454 -0.1535986 -0.129513
Moved 766.9178 292.9531 338 -0.1552011 -0.1286009
Stationary 766.9334 292.516 338 -0.156213 -0.1286009
Moved 766.9482 292 338 -0.1574074 -0.1286009
Stationary 766.9641 292 338 -0.1574074 -0.1286009
Stationary 766.9795 292 338 -0.1574074 -0.1286009
Stationary 766.9933 292 338 -0.1574074 -0.1286009
Stationary 767.0093 292 338 -0.1574074 -0.1286009
Moved 767.033 292 349.3479 -0.1574074 -0.09941383
Stationary 767.045 292 349.3479 -0.1574074 -0.09941383
Moved 767.0559 300.4449 357.2385 -0.137859 -0.07911909
Moved 767.0713 303.9355 363.4033 -0.1297788 -0.06326314
Moved 767.087 309.0784 376.5424 -0.1178741 -0.02946924
Moved 767.1019 314.3207 387.6414 -0.1057391 -0.0009223169
Moved 767.1174 318.4024 395.8047 -0.0962908 0.02007386
Moved 767.1336 323.5564 407.817 -0.08436024 0.05096953
Moved 767.1485 328.9581 422.6349 -0.07185618 0.08908142
Moved 767.1628 332.8775 433.2585 -0.06278351 0.1164055
Moved 767.1796 335.535 442.3727 -0.05663186 0.1398473
Moved 767.2062 342.4024 466.2073 -0.0407351 0.2011505
Moved 767.2177 345.7043 479.6693 -0.03309195 0.2357749
Stationary 767.2283 345.7043 479.6693 -0.03309195 0.2357749
Moved 767.2415 348.4858 489.7004 -0.02665316 0.261575
Moved 767.2564 350.2503 498.1257 -0.0225688 0.283245
Moved 767.2717 352.0171 507.1196 -0.01847898 0.3063776
Moved 767.2882 354.778 512.5561 -0.01208787 0.3203602
Moved 767.3018 355.3016 517.5081 -0.01087591 0.3330968
Moved 767.3174 356 521.5923 -0.009259283 0.3436015
Moved 767.333 357.1722 524.3444 -0.006545881 0.3506799
Ended 767.3484 357 525 -0.006944438 0.3523662
Candidates 767.5007 12 oldest please phrase pledge play past least plate part highest post honest
Began 768.4263 486 524 0.2916667 0.3497942
Stationary 768.4447 486 524 0.2916667 0.3497942
Stationary 768.4589 486 524 0.2916667 0.3497942
Moved 768.4726 469.0845 524 0.2525103 0.3497942
Moved 768.4904 448.2207 524 0.2042146 0.3497942
Moved 768.5046 421.9348 524 0.1433675 0.3497942
Moved 768.5207 362.9986 524 0.00694116 0.3497942
Moved 768.5353 299.3918 524 -0.1402968 0.3497942
Moved 768.5519 259.0886 512.7722 -0.2335912 0.3209159
Ended 768.5679 212 491 -0.3425926 0.2649176
Accept 768.6247 1 please
Began 769.5967 324 384 -0.08333336 -0.01028807
Stationary 769.6144 324 384 -0.08333336 -0.01028807
Stationary 769.6299 324 384 -0.08333336 -0.01028807
Stationary 769.6443 324 384 -0.08333336 -0.01028807
Stationary 769.6616 324 384 -0.08333336 -0.01028807
Stationary 769.6761 324 384 -0.08333336 -0.01028807
Stationary 769.6917 324 384 -0.08333336 -0.01028807
Stationary 769.7072 324 384 -0.08333336 -0.01028807
Stationary 769.7224 324 384 -0.08333336 -0.01028807
Moved 769.7377 337.4316 399.4316 -0.05224159 0.02940233
Moved 769.7529 343.2545 406.3182 -0.03876264 0.04711461
Moved 769.7694 350.313 413.313 -0.02242361 0.06510534
Moved 769.7836 359.6749 420.8405 -0.0007525583 0.0844663
Moved 769.7996 367.0716 428.0716 0.01636952 0.1030647
Moved 769.8136 377.8293 437.2256 0.04127165 0.1266091
Moved 769.8304 387.0903 444.5677 0.06270905 0.1454931
Moved 769.847 398.5504 452.3669 0.08923709 0.1655528
Moved 769.8616 412.5255 462.1678 0.1215869 0.1907609
Moved 769.8772 425.6039 471.0693 0.1518609 0.2136554
Moved 769.8923 438.094 478.1633 0.1807732 0.2319015
Moved 769.9079 450.549 486.0828 0.2096043 0.2522706
Moved 769.9241 462.0029 493.0018 0.2361178 0.2700664
Moved 769.9383 474.4147 499.8971 0.2648489 0.287801
Moved 769.9539 481.7258 506.0444 0.2817727 0.303612
Moved 769.9695 494.8199 512.3256 0.312083 0.3197675
Moved 769.9852 503.2823 517.8549 0.331672 0.3339888
Moved 769.9987 513.5755 521.7878 0.3554989 0.3441043
Moved 770.0154 521.8588 525.9294 0.3746732 0.3547567
Moved 770.0306 528.8336 530.1002 0.3908185 0.3654839
Moved 770.0452 533.9903 532.4952 0.4027553 0.3716439
Moved 770.0612 537.5157 533.8386 0.4109159 0.3750991
Moved 770.0764 541.5052 535.1684 0.4201508 0.3785194
Moved 770.0921 544 536.5 0.4259259 0.3819444
Moved 770.1141 547.3244 538 0.4336213 0.3858024
Stationary 770.1248 547.3244 538 0.4336213 0.3858024
Moved 770.1377 548.71 539 0.4368286 0.3883744
Moved 770.1535 550.0927 540.0927 0.4400294 0.3911848
Moved 770.1689 551.4836 540 0.4432491 0.3909464
Moved 770.184 552.4202 540 0.4454171 0.3909464
Moved 770.2001 552 540.9344 0.4444444 0.3933498
Stationary 770.2145 552 541 0.4444444 0.3935184
Stationary 770.2292 552 541 0.4444444 0.3935184
Stationary 770.2444 552 541 0.4444444 0.3935184
Stationary 770.2596 552 541 0.4444444 0.3935184
Stationary 770.2749 552 541 0.4444444 0.3935184
Moved 770.2927 535.4136 541 0.4060499 0.3935184
Moved 770.3078 518.7092 541 0.3673823 0.3935184
Moved 770.3233 507.2643 542.4968 0.3408895 0.3973683
Moved 770.3391 493.7107 544.1289 0.3095156 0.401566
Moved 770.3541 478.5 545.5 0.2743055 0.4050925
Moved 770.3712 461.1476 547.9044 0.2341379 0.4112765
Moved 770.3858 445.7917 550.5833 0.1985917 0.4181668
Moved 770.401 431 553 0.1643519 0.4243826
Moved 770.4155 417.2241 556.3091 0.1324633 0.4328938
Moved 770.432 403.6149 558.1539 0.1009605 0.4376385
Moved 770.4469 387 561 0.06250004 0.4449587
Moved 770.4619 375.75 562.9167 0.03645837 0.4498885
Moved 770.4776 363.244 564.3062 0.007509192 0.4534624
Moved 770.493 352.7303 564.6967 -0.01682813 0.4544666
Moved 770.508 341.3856 565 -0.04308884 0.4552468
Moved 770.5229 334.3045 565 -0.05948022 0.4552468
Moved 770.5437 323.4301 565 -0.08465265 0.4552468
Moved 770.5618 309.9519 565 -0.1158521 0.4552468
Stationary 770.5727 309.9519 565 -0.1158521 0.4552468
Moved 770.5854 304.1013 565 -0.1293951 0.4552468
Moved 770.6005 299.9572 565 -0.1389879 0.4552468
Moved 770.6167 297.1891 565 -0.1453957 0.4552468
Moved 770.636 295 565 -0.150463 0.4552468
Moved 770.6481 293.1808 565 -0.1546741 0.4552468
Moved 770.6627 290.587 565 -0.1606782 0.4552468
Moved 770.6794 288 565 -0.1666667 0.4552468
Moved 770.6938 286.043 565 -0.1711967 0.4552468
Moved 770.7087 283.2833 565 -0.177585 0.4552468
Moved 770.7248 280.5045 565 -0.1840173 0.4552468
Moved 770.7408 278.8649 565 -0.1878127 0.4552468
Moved 770.7551 277.8406 565 -0.1901838 0.4552468
Moved 770.7709 275.405 557.405 -0.1958218 0.4357124
Moved 770.7859 275 556.0187 -0.1967592 0.4321469
Moved 770.8015 273.6314 554.6315 -0.1999272 0.4285788
Moved 770.8152 274 553.244 -0.199074 0.4250102
Moved 770.8311 274 552.5 -0.199074 0.4230966
Moved 770.8459 274 550.9523 -0.199074 0.4191158
Moved 770.8612 278.7648 548.6386 -0.1880443 0.4131651
Moved 770.8774 290.5145 544.1942 -0.1608462 0.401734
Moved 770.8938 305.8043 537.2708 -0.125453 0.3839267
Moved 770.9071 319.2803 533.0879 -0.09425853 0.3731683
Moved 770.9233 333.0405 529.7919 -0.06240631 0.3646911
Moved 770.9424 349.6646 527.0559 -0.02392466 0.3576539
Moved 770.9542 366.3904 525.1342 0.01479268 0.3527113
Moved 770.9744 379.2179 523.7535 0.04448592 0.3491603
Moved 770.9857 389.5562 522.7444 0.06841719 0.3465647
Moved 771.0009 405.3977 521 0.1050872 0.3420781
Moved 771.0162 417.9243 521 0.1340841 0.3420781
Moved 771.0328 427.4269 521 0.1560807 0.3420781
Moved 771.0474 437.1046 521 0.1784829 0.3420781
Moved 771.0627 446.8594 521 0.2010636 0.3420781
Moved 771.0786 456.4857 521 0.2233465 0.3420781
Moved 771.0944 463.6649 521 0.2399649 0.3420781
Moved 771.1089 473.7274 521 0.2632579 0.3420781
Moved 771.1245 483.4064 521 0.2856629 0.3420781
Moved 771.1414 493.0829 521 0.3080623 0.3420781
Moved 771.1554 500.2802 529.7922 0.3247225 0.3646919
Moved 771.1745 507.2217 529.6443 0.340791 0.3643115
Moved 771.1863 512.9081 530.9771 0.3539539 0.3677393
Moved 771.2026 515.8848 531 0.3608443 0.3677982
Moved 771.2173 517.6606 532.3303 0.3649551 0.3712199
Moved 771.233 518.8361 532 0.367676 0.3703703
Moved 771.2476 520.223 533.223 0.3708867 0.373516
Stationary 771.2634 520.223 533.223 0.3708867 0.373516
Moved 771.2783 521.3596 533 0.3735177 0.3729423
Stationary 771.2944 521.3596 533 0.3735177 0.3729423
Stationary 771.3092 521 533 0.3726852 0.3729423
Stationary 771.3247 521 533 0.3726852 0.3729423
Moved 771.3474 511.5146 533 0.3507282 0.3729423
Stationary 771.3575 511.5146 533 0.3507282 0.3729423
Moved 771.3713 503.9643 533 0.3332507 0.3729423
Moved 771.3871 495.6397 521.853 0.3139809 0.344272
Moved 771.4025 482.9933 517.3289 0.2847067 0.3326359
Moved 771.4181 471.7025 510.1891 0.2585707 0.3142723
Moved 771.4333 461 500.5 0.2337964 0.2893518
Moved 771.4483 450.6885 494.459 0.2099271 0.2738142
Moved 771.464 440.1887 484.2157 0.1856221 0.2474683
Moved 771.4799 427.757 471.757 0.1568449 0.2154243
Moved 771.4951 417.7177 458.9631 0.1336058 0.1825181
Moved 771.5101 405.8463 446.8463 0.1061258 0.1513536
Moved 771.525 396.8907 434.8178 0.08539508 0.1204161
Moved 771.5438 388.6494 421.0823 0.06631812 0.08508827
Moved 771.5554 382.0233 411.0349 0.05097975 0.05924597
Moved 771.572 372.3766 397.2523 0.02864957 0.02379704
Moved 771.5873 365.2372 385.2271 0.01212329 -0.007132149
Moved 771.602 357.2286 372.8429 -0.006415248 -0.03898432
Moved 771.6181 350.5 360.5 -0.02199074 -0.07073053
Moved 771.6338 345.4157 351.7274 -0.03376002 -0.09329375
Moved 771.6496 339.8803 343.3205 -0.04657338 -0.1149165
Moved 771.6647 335 334.5 -0.05787035 -0.1376029
Moved 771.6813 331.1456 328.0049 -0.06679252 -0.1543085
Moved 771.6964 326.7198 320.533 -0.07703751 -0.1735263
Moved 771.7166 324.0698 315.1396 -0.08317177 -0.1873982
Moved 771.7281 320.2965 307.7412 -0.09190628 -0.206427
Moved 771.7412 317.5412 302.0824 -0.09828429 -0.2209816
Moved 771.7558 315.3841 297.7682 -0.1032775 -0.2320776
Moved 771.7719 313.9968 293.9902 -0.106489 -0.2417947
Moved 771.787 312.9774 290.9322 -0.1088487 -0.24966
Moved 771.8036 311.582 289.582 -0.1120788 -0.2531328
Moved 771.8199 311 286.4023 -0.113426 -0.2613111
Moved 771.8354 309.822 284.822 -0.1161529 -0.2653756
Stationary 771.85 310 285 -0.1157407 -0.2649178
Moved 771.8647 310 283.0622 -0.1157407 -0.2699018
Moved 771.8805 310 282.5 -0.1157407 -0.2713478
Stationary 771.8948 310 282.5 -0.1157407 -0.2713478
Moved 771.9107 310 282 -0.1157407 -0.2726338
Stationary 771.9274 310 282 -0.1157407 -0.2726338
Moved 771.9426 310 297 -0.1157407 -0.2340535
Moved 771.958 324.5079 316.4252 -0.08215769 -0.1840917
Moved 771.9731 332.7766 333.5532 -0.06301716 -0.1400382
Moved 771.9891 339.7216 351.7922 -0.04694074 -0.0931272
Moved 772.0043 351.4948 379.1545 -0.01968801 -0.0227509
Moved 772.0195 361.674 400.4155 0.003875097 0.0319329
Moved 772.0414 394.886 466.0504 0.08075456 0.2007469
Stationary 772.0518 394.886 466.0504 0.08075456 0.2007469
Moved 772.0646 403.5069 481.7626 0.1007104 0.2411589
Moved 772.0802 410.1532 496.6757 0.1160953 0.2795155
Moved 772.0959 415.051 507.1191 0.1274329 0.3063761
Moved 772.1109 419.2129 516.8301 0.1370669 0.3313529
Moved 772.127 421.6187 521.4749 0.1426359 0.3432994
Moved 772.1426 423.7824 526.5649 0.1476446 0.356391
Moved 772.1576 426.549 532.098 0.1540486 0.3706222
Moved 772.1728 427 534.3287 0.1550926 0.3763598
Moved 772.1885 428.0469 537.0939 0.1575161 0.3834718
Moved 772.2036 428 539.877 0.1574074 0.3906301
Moved 772.2198 428.8174 540.8174 0.1592997 0.3930489
Stationary 772.2355 429 541 0.1597223 0.3935184
Moved 772.2499 429 542.1971 0.1597223 0.3965973
Stationary 772.2653 429 542.1971 0.1597223 0.3965973
Stationary 772.2816 429 542.1971 0.1597223 0.3965973
Moved 772.297 429 543.1036 0.1597223 0.398929
Stationary 772.3108 429 543.1036 0.1597223 0.398929
Stationary 772.328 429 543 0.1597223 0.3986624
Stationary 772.3431 429 543 0.1597223 0.3986624
Stationary 772.364 429 543 0.1597223 0.3986624
Stationary 772.3745 429 543 0.1597223 0.3986624
Moved 772.3882 413.7945 526.4122 0.1245243 0.3559984
Moved 772.4045 408.1855 516.6597 0.1115405 0.3309149
Moved 772.4197 397.7873 503.4841 0.08747051 0.2970269
Moved 772.4371 390 493 0.06944448 0.2700616
Moved 772.4499 380.5691 479.7589 0.04761368 0.2360051
Moved 772.4664 369.7507 466.1884 0.02257109 0.2011016
Moved 772.4845 364.3661 458.8215 0.01010686 0.1821541
Moved 772.4973 355.6071 450.3392 -0.0101688 0.1603375
Moved 772.5128 347.2866 442.2866 -0.0294291 0.139626
Moved 772.529 340.5 435.5 -0.0451389 0.1221707
Moved 772.5433 330.8357 428.5969 -0.06750996 0.1044159
Moved 772.558 322.481 420.481 -0.08684948 0.08354167
Moved 772.5726 313.2041 414.8367 -0.1083238 0.06902444
Moved 772.5892 305.7224 409.9843 -0.1256426 0.05654378
Moved 772.6042 297.7022 405.8511 -0.1442079 0.04591318
Moved 772.6196 287.9937 400.2821 -0.1666813 0.0315897
Moved 772.6354 281.7652 396.5739 -0.1810991 0.02205205
Moved 772.6547 273.9044 393.6348 -0.1992953 0.01449283
Moved 772.6682 268.1697 389.3018 -0.2125702 0.00334826
Moved 772.6818 262.1748 386.0874 -0.2264473 -0.004919232
Moved 772.6981 257.9685 383.3123 -0.2361841 -0.01205688
Moved 772.7131 254.6707 382.1138 -0.2438179 -0.01513956
Moved 772.7289 250.5314 380.1771 -0.2533995 -0.02012064
Moved 772.7437 247.6013 378.8007 -0.2601822 -0.02366086
Moved 772.7587 245.4246 377.4246 -0.2652208 -0.02720013
Moved 772.7745 243.097 376.0485 -0.2706087 -0.03073947
Moved 772.7902 241.6689 374.6689 -0.2739145 -0.03428769
Moved 772.8049 239.2938 374.2938 -0.2794124 -0.03525259
Moved 772.8194 238.176 374 -0.2820001 -0.03600823
Moved 772.8364 236.8551 372.8551 -0.2850577 -0.03895292
Moved 772.853 235.4773 373 -0.288247 -0.03858032
Stationary 772.8683 235 373 -0.2893518 -0.03858032
Moved 772.8823 233.7174 373 -0.2923209 -0.03858032
Stationary 772.8976 233.7174 373 -0.2923209 -0.03858032
Moved 772.9124 232.9852 373 -0.2940156 -0.03858032
Stationary 772.9294 233 373 -0.2939815 -0.03858032
Moved 772.9513 231.1685 387.8207 -0.2982211 -0.000461335
Stationary 772.9617 231.1685 387.8207 -0.2982211 -0.000461335
Moved 772.9745 229.7957 396.2259 -0.3013989 0.02115705
Moved 772.9909 230 410.9893 -0.3009259 0.05912874
Moved 773.0056 230 426.5553 -0.3009259 0.09916478
Moved 773.0204 230 436.3751 -0.3009259 0.1244213
Moved 773.0413 235.7371 451.1714 -0.2876456 0.1624778
Moved 773.0533 238.8358 463.1936 -0.2804727 0.1933991
Moved 773.0667 241.3163 478.8975 -0.2747309 0.2337897
Moved 773.0826 242.543 491.8867 -0.2718913 0.2671982
Moved 773.0978 243.929 502.5031 -0.2686828 0.2945038
Moved 773.1129 245.3092 509.5462 -0.2654878 0.3126187
Moved 773.1285 246.6855 518.1127 -0.2623022 0.334652
Ended 773.1453 249.1617 523.2425 -0.2565702 0.3478458
Candidates 773.3309 12 provide provider promise produce product province producer profile principle promoter horrible peptide
Began 773.947 363 379 0.006944438 -0.02314815
Stationary 773.9608 363 379 0.006944438 -0.02314815
Stationary 773.9839 363 379 0.006944438 -0.02314815
Stationary 773.9955 363 379 0.006944438 -0.02314815
Moved 774.0064 363 403.0487 0.006944438 0.03870548
Moved 774.022 363 431.4668 0.006944438 0.1117972
Moved 774.0396 363 456.1819 0.006944438 0.175365
Moved 774.0537 363 483.006 0.006944438 0.2443571
Moved 774.0701 363 503.6028 0.006944438 0.2973322
Moved 774.0842 369.4814 522.8888 0.02194772 0.3469361
Moved 774.1002 372.6201 535.7907 0.02921333 0.38012
Moved 774.1154 377.1064 547.9149 0.03959814 0.4113036
Moved 774.1298 384.547 559.8206 0.0568218 0.4419252
Ended 774.1454 384.547 559.8206 0.0568218 0.4419252
Accept 774.2037 0 provide
Began 774.7902 341 408 -0.04398147 0.05144025
Stationary 774.8078 341 408 -0.04398147 0.05144025
Stationary 774.8228 341 408 -0.04398147 0.05144025
Stationary 774.8408 341 408 -0.04398147 0.05144025
Stationary 774.8632 341 408 -0.04398147 0.05144025
Stationary 774.8757 341 408 -0.04398147 0.05144025
Stationary 774.8857 341 408 -0.04398147 0.05144025
Moved 774.9009 341 435.3288 -0.04398147 0.1217304
Moved 774.9164 341 442.0707 -0.04398147 0.1390707
Moved 774.9313 349.5754 454.0277 -0.02413109 0.1698243
Moved 774.9474 351.9238 463.7332 -0.018695 0.1947868
Moved 774.9632 353.3347 473.3431 -0.01542881 0.2195038
Moved 774.9781 354.7218 480.3308 -0.01221806 0.2374763
Moved 774.9932 356.0986 487.4928 -0.009031097 0.255897
Moved 775.0092 356 494.3933 -0.009259283 0.2736453
Moved 775.0238 356 498.5299 -0.009259283 0.2842846
Moved 775.04 356 503.5048 -0.009259283 0.29708
Moved 775.0545 356 507.8159 -0.009259283 0.3081684
Moved 775.0697 356 511.2903 -0.009259283 0.3171045
Moved 775.0858 356 515.0833 -0.009259283 0.3268603
Moved 775.1017 356 517.7999 -0.009259283 0.3338475
Moved 775.121 356 521.5596 -0.009259283 0.3435175
Moved 775.1327 356 525.4487 -0.009259283 0.3535202
Moved 775.1476 356 527.3488 -0.009259283 0.3584072
Moved 775.1636 356.5983 530.1966 -0.00787432 0.3657319
Moved 775.1782 357 532.968 -0.006944438 0.3728599
Moved 775.1937 357 535.7128 -0.006944438 0.3799197
Moved 775.2097 358 538.4847 -0.004629641 0.387049
Moved 775.2247 358 540.1176 -0.004629641 0.3912489
Moved 775.2414 358 541.4897 -0.004629641 0.3947779
Moved 775.2551 359.5 542.5 -0.001157423 0.3973764
Stationary 775.2698 359.5 542.5 -0.001157423 0.3973764
Moved 775.2863 361.2776 543 0.002957483 0.3986624
Moved 775.3024 366.6613 544 0.01541962 0.4012345
Moved 775.3167 373.2779 544 0.03073593 0.4012345
Moved 775.3334 380.0967 544 0.04652013 0.4012345
Moved 775.3483 390.6685 544 0.07099181 0.4012345
Moved 775.3638 402.7897 544 0.0990502 0.4012345
Moved 775.3851 424.7534 544 0.1498922 0.4012345
Stationary 775.396 424.7534 544 0.1498922 0.4012345
Moved 775.4094 434.4443 536.5557 0.1723248 0.3820876
Moved 775.4254 444.1849 537 0.1948725 0.3832304
