just in time for the party
Stationary 1945.883 500 558 0.324074 0.4372427
Moved 1945.901 487.9291 541.3701 0.2961321 0.3944702
Moved 1945.916 482 530.5 0.2824074 0.3665122
Moved 1945.931 474.3272 514.7199 0.2646464 0.3259256
Moved 1945.946 467.4068 502.1322 0.2486269 0.2935498
Moved 1945.962 463.2427 491.4854 0.2389877 0.2661661
Moved 1945.977 456.6834 475.1768 0.2238041 0.2242201
Moved 1945.992 449.6829 459.9024 0.2075993 0.1849341
Moved 1946.007 433.5986 423.6767 0.1703671 0.09176093
Moved 1946.023 422.3026 399.3931 0.1442191 0.02930323
Moved 1946.038 413.1083 378.7963 0.122936 -0.02367216
Moved 1946.056 405.3409 358.3521 0.1049556 -0.07625485
Moved 1946.069 398.6013 340.9633 0.08935472 -0.1209793
Moved 1946.085 391.6713 317.0825 0.07331321 -0.182401
Moved 1946.101 383.7654 297.143 0.0550124 -0.2336857
Moved 1946.116 376.8531 271.6419 0.03901184 -0.2992749
Moved 1946.131 374.7863 258.5381 0.03422747 -0.3329781
Moved 1946.147 372.5286 249.85 0.02900133 -0.3553242
Moved 1946.163 370.9739 241.8434 0.02540261 -0.3759173
Moved 1946.177 369.6046 235.0231 0.02223293 -0.3934592
Moved 1946.193 369.2323 230.6969 0.02137105 -0.4045862
Moved 1946.208 369 225.451 0.02083332 -0.4180786
Moved 1946.223 367.5 215.5 0.01736114 -0.4436729
Moved 1946.24 367.1161 203.1611 0.01647254 -0.4754087
Ended 1946.255 364.4713 190.6206 0.01035015 -0.507663
Candidates 1946.359 12 in iv ibm inc inn pc un pub ic on ogc pin
Began 1946.838 405 384 0.1041667 -0.01028807
Stationary 1946.857 405 384 0.1041667 -0.01028807
Stationary 1946.872 405 384 0.1041667 -0.01028807
Moved 1946.886 405 398.3619 0.1041667 0.02665092
Moved 1946.903 405 445.9211 0.1041667 0.148974
Moved 1946.917 405 503.4504 0.1041667 0.2969403
Moved 1946.933 400.0096 547.5358 0.0926149 0.4103286
Ended 1946.957 394.5 568 0.07986108 0.4629629
Accept 1946.992 0 in
Began 1947.47 328 462 -0.07407407 0.1903292
Stationary 1947.488 328 462 -0.07407407 0.1903292
Stationary 1947.504 328 462 -0.07407407 0.1903292
Stationary 1947.518 328 462 -0.07407407 0.1903292
Stationary 1947.533 328 462 -0.07407407 0.1903292
Stationary 1947.548 328 462 -0.07407407 0.1903292
Stationary 1947.565 328 462 -0.07407407 0.1903292
Stationary 1947.58 328 462 -0.07407407 0.1903292
Stationary 1947.594 328 462 -0.07407407 0.1903292
Stationary 1947.611 328 462 -0.07407407 0.1903292
Stationary 1947.627 328 462 -0.07407407 0.1903292
Stationary 1947.642 328 462 -0.07407407 0.1903292
Moved 1947.657 328 471.7375 -0.07407407 0.2153743
Moved 1947.673 328 474.2427 -0.07407407 0.2218177
Moved 1947.689 328 477 -0.07407407 0.2289094
Moved 1947.702 328 481.0303 -0.07407407 0.2392753
Moved 1947.72 328 486.8232 -0.07407407 0.2541748
Moved 1947.735 328 492.3498 -0.07407407 0.2683893
Moved 1947.752 328 496.8312 -0.07407407 0.2799157
Moved 1947.766 328 501.2825 -0.07407407 0.2913645
Moved 1947.782 328 505.4316 -0.07407407 0.302036
Moved 1947.797 328 509.5751 -0.07407407 0.3126931
Moved 1947.812 328 513.7043 -0.07407407 0.3233135
Moved 1947.828 328 515.413 -0.07407407 0.3277083
Moved 1947.843 328 519.305 -0.07407407 0.3377185
Moved 1947.858 328 523.1168 -0.07407407 0.3475227
Moved 1947.873 337.9567 525.8448 -0.05102615 0.354539
Moved 1947.889 337.8021 528.6042 -0.05138402 0.3616362
Moved 1947.905 339.1744 531.3488 -0.04820739 0.3686954
Moved 1947.919 342 534 -0.04166668 0.3755144
Moved 1947.935 342.7155 534.7156 -0.04001031 0.3773548
Stationary 1947.951 343 535 -0.03935183 0.3780863
Moved 1947.966 344.381 535 -0.03615519 0.3780863
Moved 1947.982 345.7552 536 -0.03297403 0.3806583
Moved 1947.997 348.2502 536 -0.02719849 0.3806583
Moved 1948.013 351.5218 536 -0.01962547 0.3806583
Moved 1948.028 356.5809 536 -0.007914603 0.3806583
Moved 1948.043 363.3824 536 0.007829766 0.3806583
Moved 1948.059 369.4988 536 0.02198796 0.3806583
Moved 1948.074 383.7936 536 0.05507777 0.3806583
Moved 1948.089 400.0524 537.0877 0.09271383 0.3834559
Moved 1948.105 426.6599 537 0.1543054 0.3832304
Moved 1948.12 449.7531 537 0.2077618 0.3832304
Moved 1948.135 465.4199 537 0.2440276 0.3832304
Moved 1948.153 475.2412 537 0.2667622 0.3832304
Moved 1948.166 481.6353 537 0.2815632 0.3832304
Moved 1948.182 487.0679 529.8812 0.2941386 0.3649207
Moved 1948.198 491.2014 528.5995 0.303707 0.3616242
Moved 1948.214 495.3521 524.6479 0.313315 0.3514607
Moved 1948.228 499.5027 518.1621 0.322923 0.334779
Moved 1948.244 503.5 510 0.3321759 0.3137859
Moved 1948.26 507.796 491.0883 0.3421202 0.2651446
Moved 1948.275 508 470.1027 0.3425926 0.2111693
Moved 1948.29 508 450.5369 0.3425926 0.1608459
Moved 1948.311 492.3936 360.907 0.3064668 -0.06968353
Stationary 1948.322 492.3936 360.907 0.3064668 -0.06968353
Moved 1948.336 490 330.5 0.300926 -0.147891
Moved 1948.352 487.1854 297.1317 0.2944106 -0.2337147
Moved 1948.367 481.7935 270.2692 0.2819295 -0.3028055
Moved 1948.381 479.6439 251.8632 0.2769534 -0.3501462
Moved 1948.401 477.4261 236.196 0.2718198 -0.3904423
Moved 1948.413 474.8311 223.2399 0.2658127 -0.4237658
Moved 1948.428 473.5311 215.1864 0.2628034 -0.4444795
Moved 1948.444 472.0909 209.3635 0.2594697 -0.459456
Moved 1948.461 469.4117 206.4117 0.2532678 -0.467048
Moved 1948.475 466.6454 204.3228 0.2468645 -0.472421
Moved 1948.491 458.4698 204 0.2279393 -0.473251
Moved 1948.508 445.933 204 0.198919 -0.473251
Moved 1948.523 437.2527 216.7473 0.1788256 -0.4404648
Moved 1948.537 417.7909 231.297 0.1337752 -0.4030427
Moved 1948.553 398.5919 246.4635 0.08933316 -0.3640342
Moved 1948.568 389.1024 253.8284 0.06736666 -0.3450917
Moved 1948.583 374.3022 266.6343 0.033107 -0.3121546
Moved 1948.599 356.4182 287.4405 -0.008291155 -0.2586408
Moved 1948.614 321.1141 325.1704 -0.0900137 -0.1615988
Moved 1948.63 297.9161 351.8102 -0.1437127 -0.0930808
Moved 1948.645 260.7051 398.1187 -0.2298494 0.02602534
Moved 1948.661 249.2566 409.7434 -0.2563505 0.0559244
Moved 1948.676 236.9184 424.0998 -0.2849113 0.09284922
Moved 1948.69 227.1333 436.6858 -0.3075618 0.1252206
Moved 1948.706 217.6973 448.8784 -0.3294045 0.1565802
Moved 1948.721 206.6225 460.3776 -0.3550406 0.1861562
Moved 1948.737 196 475.5 -0.3796296 0.2250513
Moved 1948.752 188.9674 483.7609 -0.3959089 0.2462985
Moved 1948.767 181.2268 494.6825 -0.4138268 0.2743891
Moved 1948.783 175.6576 504.3492 -0.4267185 0.2992519
Ended 1948.8 175.6576 504.3492 -0.4267185 0.2992519
Candidates 1948.935 12 tombs rooms wonder tons rome tone time ruins tina films times since
Began 1949.752 334 372 -0.06018519 -0.04115226
Stationary 1949.769 334 372 -0.06018519 -0.04115226
Stationary 1949.784 334 372 -0.06018519 -0.04115226
Ended 1949.8 334 372 -0.06018519 -0.04115226
NextCandidatePanel 1949.861
Began 1950.537 354 373 -0.01388888 -0.03858032
Stationary 1950.557 354 373 -0.01388888 -0.03858032
Moved 1950.572 378.286 373 0.04232873 -0.03858032
Moved 1950.593 418.1301 365.8199 0.1345605 -0.05704754
Moved 1950.604 456.7387 362.4473 0.2239322 -0.06572206
Ended 1950.617 473 360 0.2615741 -0.07201654
Accept 1950.677 6 time
Began 1951.31 270 364 -0.2083333 -0.06172839
Stationary 1951.327 270 364 -0.2083333 -0.06172839
Stationary 1951.342 270 364 -0.2083333 -0.06172839
Stationary 1951.357 270 364 -0.2083333 -0.06172839
Stationary 1951.372 270 364 -0.2083333 -0.06172839
Stationary 1951.388 270 364 -0.2083333 -0.06172839
Stationary 1951.405 270 364 -0.2083333 -0.06172839
Stationary 1951.421 270 364 -0.2083333 -0.06172839
Stationary 1951.436 270 364 -0.2083333 -0.06172839
Stationary 1951.45 270 364 -0.2083333 -0.06172839
Stationary 1951.464 270 364 -0.2083333 -0.06172839
Stationary 1951.48 270 364 -0.2083333 -0.06172839
Moved 1951.498 280.3072 364 -0.1844742 -0.06172839
Moved 1951.514 284.4225 371.8075 -0.1749478 -0.04164746
Moved 1951.529 288.549 374.366 -0.1653959 -0.03506703
Moved 1951.545 292.5 377 -0.15625 -0.02829226
Moved 1951.56 296.9831 378.1932 -0.1458724 -0.02522323
Moved 1951.575 304.8557 381.9279 -0.1276488 -0.01561765
Moved 1951.59 315.8158 387.4079 -0.1022783 -0.001522935
Moved 1951.607 326.7865 394.6165 -0.07688318 0.01701771
Moved 1951.62 338.9145 401.5081 -0.0488091 0.0347429
Moved 1951.636 348.398 406.9417 -0.02685646 0.04871835
Moved 1951.653 361.8208 413.476 0.004214843 0.06552453
Moved 1951.667 372.6654 417.8661 0.02931803 0.07681611
Moved 1951.682 392.9399 427.3053 0.07624983 0.1010938
Moved 1951.699 420.2096 442.5258 0.139374 0.1402411
Moved 1951.713 442.4992 455.8995 0.1909703 0.1746387
Moved 1951.729 455.746 463.8476 0.2216342 0.1950811
Moved 1951.745 467.5931 472.2184 0.2490582 0.216611
Moved 1951.76 477.5995 479.1425 0.2722211 0.23442
Moved 1951.775 483.5 482.5 0.2858797 0.2430555
Moved 1951.79 487.0207 486.0207 0.2940294 0.2521108
Moved 1951.808 491.1741 488.058 0.3036436 0.2573509
Moved 1951.829 495.6458 491.8229 0.313995 0.2670342
Stationary 1951.84 495.6458 491.8229 0.313995 0.2670342
Moved 1951.852 497.2092 493.2092 0.317614 0.2705998
Moved 1951.867 498.5955 494.5955 0.3208229 0.2741654
Moved 1951.884 499.9654 495.9654 0.323994 0.2776887
Stationary 1951.9 500 496 0.324074 0.2777777
Moved 1951.914 501.3841 497.384 0.3272779 0.2813375
Moved 1951.93 501 498.7676 0.3263889 0.284896
Moved 1951.945 501 500.1575 0.3263889 0.2884708
Stationary 1951.961 501 500 0.3263889 0.2880658
Moved 1951.975 489.3905 501 0.2995151 0.2906378
Moved 1951.991 483.9001 502.275 0.2868059 0.293917
Moved 1952.006 480.5 503.5 0.2789353 0.2970678
Moved 1952.023 472.8618 505.4681 0.2612541 0.3021297
Moved 1952.038 463.1506 508.2427 0.2387745 0.3092661
Moved 1952.054 450.5686 509.4924 0.2096496 0.3124803
Moved 1952.069 437.1726 509.8697 0.1786403 0.3134508
Moved 1952.084 417.4664 510 0.133024 0.3137859
Moved 1952.099 403.507 510 0.1007106 0.3137859
Moved 1952.114 391.0179 510 0.07180075 0.3137859
Moved 1952.13 380.7527 510 0.04803876 0.3137859
Moved 1952.148 355.7725 510 -0.00978599 0.3137859
Moved 1952.16 341.5125 510 -0.04279509 0.3137859
Moved 1952.176 299.3307 510 -0.1404382 0.3137859
Moved 1952.193 261.5 510 -0.2280093 0.3137859
Moved 1952.208 240.1405 510 -0.2774525 0.3137859
Moved 1952.222 227.2516 510 -0.3072881 0.3137859
Moved 1952.237 221 510 -0.3217593 0.3137859
Ended 1952.254 219.5 510 -0.3252315 0.3137859
Candidates 1952.437 12 for show fire dow does short gore shore fort shorter die shower
Began 1952.834 362 411 0.004629592 0.05915629
Stationary 1952.855 362 411 0.004629592 0.05915629
Moved 1952.877 362 433.1851 0.004629592 0.1162166
Stationary 1952.888 362 433.1851 0.004629592 0.1162166
Moved 1952.9 371.9486 492.6915 0.02765874 0.2692681
Moved 1952.916 377.5904 560.5783 0.04071841 0.4438741
Ended 1952.932 379 593 0.04398147 0.5272633
Accept 1952.961 0 for
Began 1953.499 341 482 -0.04398147 0.2417695
Stationary 1953.517 341 482 -0.04398147 0.2417695
Stationary 1953.533 341 482 -0.04398147 0.2417695
Stationary 1953.549 341 482 -0.04398147 0.2417695
Stationary 1953.564 341 482 -0.04398147 0.2417695
Stationary 1953.58 341 482 -0.04398147 0.2417695
Stationary 1953.597 341 482 -0.04398147 0.2417695
Stationary 1953.61 341 482 -0.04398147 0.2417695
Stationary 1953.624 341 482 -0.04398147 0.2417695
Stationary 1953.639 341 482 -0.04398147 0.2417695
Stationary 1953.657 341 482 -0.04398147 0.2417695
Stationary 1953.672 341 482 -0.04398147 0.2417695
Stationary 1953.688 341 482 -0.04398147 0.2417695
Moved 1953.704 332.7806 491.2468 -0.06300791 0.2655525
Moved 1953.717 333 493.3514 -0.06249999 0.2709654
Moved 1953.733 332 496.2618 -0.06481484 0.278451
Moved 1953.748 332 498.0068 -0.06481484 0.2829392
Moved 1953.764 332 500.7913 -0.06481484 0.2901011
Moved 1953.779 332 504.3708 -0.06481484 0.2993076
Moved 1953.795 332 507.3498 -0.06481484 0.3069695
Moved 1953.81 332 511.1206 -0.06481484 0.3166682
Moved 1953.825 337.0418 513.4405 -0.05314395 0.3226349
Moved 1953.841 341.0356 516.0356 -0.04389902 0.3293095
Moved 1953.856 342.4027 518.8055 -0.04073441 0.3364338
Moved 1953.879 345.1192 525.3575 -0.03444637 0.3532858
Stationary 1953.89 345.1192 525.3575 -0.03444637 0.3532858
Moved 1953.902 346.4969 526.9938 -0.03125722 0.3574942
Moved 1953.918 347 529.7437 -0.0300926 0.3645671
Moved 1953.934 348.2455 531.2455 -0.02720937 0.3684298
Moved 1953.949 348 532.2136 -0.0277778 0.3709196
Moved 1953.964 349.5 533.5 -0.02430553 0.3742283
Moved 1953.98 349 534.0189 -0.02546296 0.3755628
Stationary 1953.997 349 534 -0.02546296 0.3755144
Stationary 1954.013 349 534 -0.02546296 0.3755144
Moved 1954.026 350.0557 534 -0.02301931 0.3755144
Stationary 1954.042 350.0557 534 -0.02301931 0.3755144
Moved 1954.057 351.7232 534 -0.01915932 0.3755144
Moved 1954.073 358.1281 522.7652 -0.004333158 0.3466182
Moved 1954.087 366.3924 509.0128 0.01479715 0.3112468
Moved 1954.104 376.7007 484.6812 0.03865918 0.2486656
Moved 1954.119 383.8543 463.4371 0.05521823 0.1940254
Moved 1954.135 386.5473 434.4124 0.06145209 0.1193733
Moved 1954.15 387 407.356 0.06250004 0.04978396
Moved 1954.165 387 381.1947 0.06250004 -0.01750342
Moved 1954.181 387 367.9072 0.06250004 -0.0516791
Moved 1954.197 381.8481 350.3761 0.05057424 -0.09676936
Moved 1954.211 380 340.1256 0.04629632 -0.1231338
Moved 1954.227 380 333.5 0.04629632 -0.140175
Moved 1954.243 379 330.2487 0.04398147 -0.1485372
Moved 1954.257 377.7505 328.7504 0.04108906 -0.1523909
Moved 1954.272 376.3642 328.3641 0.03788004 -0.1533845
Moved 1954.288 374.4884 328 0.03353804 -0.1543211
Moved 1954.306 372.9471 326.9471 0.02997021 -0.157029
Moved 1954.326 363.1224 327 0.007227759 -0.1568931
Stationary 1954.336 363.1224 327 0.007227759 -0.1568931
Moved 1954.349 354.8968 338.8387 -0.01181299 -0.1264437
Moved 1954.364 323.9681 374.5156 -0.08340717 -0.03468211
Moved 1954.381 301.5788 403.2668 -0.1352342 0.0392665
Moved 1954.396 286.2733 428.0982 -0.1706636 0.1031332
Moved 1954.412 276.9057 439.0226 -0.1923479 0.1312309
Moved 1954.427 264.0945 457.0678 -0.2220035 0.1776434
Moved 1954.443 250.2835 478.7465 -0.2539735 0.2334013
Moved 1954.458 233.9996 501.2227 -0.2916675 0.2912107
Moved 1954.474 223.4783 517.2484 -0.3160224 0.3324288
Moved 1954.489 217.7069 527.2629 -0.3293822 0.3581865
Moved 1954.504 216.3012 539.6865 -0.332636 0.3901401
Ended 1954.521 215.5 548.5 -0.3344907 0.4128085
Candidates 1954.625 12 the rubber there tube river threw tune that rice rude turner tribe
Began 1955.009 366 427 0.01388888 0.1003086
Stationary 1955.032 366 427 0.01388888 0.1003086
Moved 1955.045 366 461.7838 0.01388888 0.189773
Moved 1955.061 378.7055 519.2673 0.0432998 0.3376215
Moved 1955.075 382.8571 576.1418 0.05290995 0.4839038
Moved 1955.089 383 621.983 0.05324075 0.6018081
Ended 1955.106 383 621.983 0.05324075 0.6018081
Accept 1955.166 0 the
Began 1955.643 620 508 0.6018518 0.3086419
Stationary 1955.661 620 508 0.6018518 0.3086419
Stationary 1955.676 620 508 0.6018518 0.3086419
Stationary 1955.697 620 508 0.6018518 0.3086419
Stationary 1955.708 620 508 0.6018518 0.3086419
Stationary 1955.722 620 508 0.6018518 0.3086419
Stationary 1955.741 620 508 0.6018518 0.3086419
Stationary 1955.754 620 508 0.6018518 0.3086419
Stationary 1955.769 620 508 0.6018518 0.3086419
Moved 1955.784 609.236 508 0.5769351 0.3086419
Moved 1955.799 604.6647 515 0.5663534 0.326646
Moved 1955.814 595.4687 515 0.5450664 0.326646
Moved 1955.83 584.5517 515 0.5197956 0.326646
Moved 1955.848 569.1364 515 0.4841121 0.326646
Moved 1955.862 544.4113 502.7056 0.4268779 0.2950246
Moved 1955.876 515 497 0.3587963 0.2803498
Moved 1955.893 458.9274 477.6644 0.2289986 0.2306181
Moved 1955.908 431.4121 467.7337 0.1653058 0.2050763
Moved 1955.925 415.5 460 0.1284723 0.1851851
Moved 1955.939 404.2016 456.0756 0.1023185 0.1750916
Moved 1955.955 395.9077 453.3026 0.08311967 0.1679592
Moved 1955.97 387.9293 451.5512 0.06465117 0.1634547
Moved 1955.985 380.5064 448.8026 0.04746845 0.1563851
Moved 1956.001 374.4716 446.8239 0.033499 0.1512958
Moved 1956.016 363.9594 444.9899 0.009165307 0.1465787
Moved 1956.031 353.7532 443.1076 -0.01446019 0.1417376
Moved 1956.047 344.0075 441.7153 -0.03701975 0.1381566
Moved 1956.069 319.6297 438.9383 -0.09344986 0.1310141
Stationary 1956.081 319.6297 438.9383 -0.09344986 0.1310141
Moved 1956.093 287.4312 434.7519 -0.1679834 0.1202465
Moved 1956.108 262.5 431.5 -0.2256944 0.1118827
Moved 1956.123 244.5133 427.2522 -0.2673303 0.1009572
Moved 1956.139 234.2151 425.745 -0.2911686 0.09708071
Moved 1956.153 229.1181 425.3727 -0.3029675 0.09612311
Moved 1956.169 224.9972 425 -0.3125064 0.09516452
Moved 1956.185 222.2507 425 -0.318864 0.09516452
Moved 1956.2 221.2353 425 -0.3212145 0.09516452
Moved 1956.215 219.8498 425 -0.3244218 0.09516452
Moved 1956.233 218.8541 425 -0.3267265 0.09516452
Stationary 1956.249 219 425 -0.3263889 0.09516452
Stationary 1956.261 219 425 -0.3263889 0.09516452
Moved 1956.277 219 435.6568 -0.3263889 0.122574
Moved 1956.294 219 438.7048 -0.3263889 0.1304134
Moved 1956.311 219 441.151 -0.3263889 0.1367052
Moved 1956.323 219 443.8908 -0.3263889 0.143752
Moved 1956.338 223.5271 447.5869 -0.3159095 0.1532584
Moved 1956.354 230.6336 454.5604 -0.2994592 0.1711943
Moved 1956.371 240.1837 464.1838 -0.2773525 0.1959458
Moved 1956.386 245.7429 470.7429 -0.2644841 0.2128159
Moved 1956.401 252.2824 478.3388 -0.2493464 0.2323528
Moved 1956.417 259.0548 486.4658 -0.2336694 0.2532555
Moved 1956.438 269.6757 501.0135 -0.209084 0.2906727
Stationary 1956.449 269.6757 501.0135 -0.209084 0.2906727
Moved 1956.463 274.8747 504.6998 -0.1970493 0.3001537
Moved 1956.48 281.0657 511.4526 -0.1827182 0.3175219
Moved 1956.494 286.9406 516.9406 -0.1691189 0.3316373
Moved 1956.509 292.4945 522.4944 -0.1562628 0.3459218
Moved 1956.524 297.2481 526.2481 -0.1452591 0.3555763
Moved 1956.539 302.5371 530.4028 -0.1330159 0.3662623
Moved 1956.554 305.5576 533.0384 -0.126024 0.3730411
Moved 1956.57 309.0082 535.3388 -0.1180366 0.3789578
Moved 1956.586 313.7129 536.9282 -0.1071461 0.3830458
Moved 1956.602 317.9477 539.6318 -0.09734333 0.3899993
Moved 1956.618 323.7299 542.365 -0.08395846 0.3970292
Moved 1956.633 329.2638 544.0659 -0.07114867 0.4014041
Moved 1956.648 333.3521 545.4507 -0.06168505 0.4049656
Moved 1956.662 339.2827 547 -0.04795681 0.4089505
Moved 1956.678 346.0043 548.2009 -0.03239736 0.4120392
Moved 1956.694 351.0439 548 -0.02073159 0.4115225
Moved 1956.708 358.3128 549 -0.003905594 0.4140946
Moved 1956.725 365.1898 550.038 0.01201332 0.4167642
Moved 1956.74 372.0588 550 0.02791385 0.4166666
Moved 1956.756 377.1328 550 0.03965924 0.4166666
Moved 1956.775 382.676 550 0.05249083 0.4166666
Moved 1956.787 388.6504 550 0.0663203 0.4166666
Moved 1956.803 392.8 550 0.07592578 0.4166666
Moved 1956.817 397.9345 550 0.08781145 0.4166666
Moved 1956.833 403.474 540.4204 0.1006343 0.3920277
Moved 1956.851 406.2603 540.2466 0.107084 0.3915806
Ended 1956.864 410.3781 537.748 0.1166159 0.3851542
Candidates 1956.985 12 party part pay post past pat offset poster pai par offer potato
Began 1957.338 454 430 0.2175926 0.1080246
Stationary 1957.358 454 430 0.2175926 0.1080246
Moved 1957.372 454 448.8656 0.2175926 0.1565472
Moved 1957.388 458.4576 505.8454 0.2279112 0.3031003
Moved 1957.404 462 563.9694 0.2361111 0.4525959
Ended 1957.419 462 588.5 0.2361111 0.5156891
Accept 1957.448 0 party
PhraseEnd 1958.85
