learn to walk before you run
Moved 383.77 337.3916 553 -0.05233432 0.4243826
Moved 383.7832 334.0558 553 -0.06005611 0.4243826
Moved 383.7987 331.1945 553 -0.06667942 0.4243826
Moved 383.8142 327.4601 553 -0.07532393 0.4243826
Moved 383.83 323.144 553 -0.08531491 0.4243826
Moved 383.8445 318 553 -0.09722222 0.4243826
Moved 383.8591 308.3634 538.193 -0.1195292 0.3862987
Moved 383.8756 295.5855 526.8538 -0.1491076 0.3571341
Moved 383.8915 280.6624 511.6624 -0.1836519 0.3180617
Moved 383.9074 264.2456 491.807 -0.2216537 0.2669933
Moved 383.9225 250.7837 474.0449 -0.2528156 0.2213088
Moved 383.9375 237.8147 455.7323 -0.2828364 0.1742085
Moved 383.9528 226.2255 441.2819 -0.3096633 0.1370417
Moved 383.9684 218.9161 430.7596 -0.326583 0.1099785
Moved 383.9829 209.194 415.2716 -0.3490879 0.07014294
Moved 383.9991 201.7306 401.915 -0.3663644 0.03578971
Moved 384.0145 197.3082 394.5137 -0.3766013 0.01675339
Moved 384.0303 193.0153 387.3588 -0.3865387 -0.001649229
Moved 384.0451 190.4681 382.7021 -0.392435 -0.01362624
Moved 384.0609 188.7987 378.3961 -0.3962993 -0.0247015
Moved 384.0768 187.7616 376.5233 -0.3986999 -0.02951845
Moved 384.0906 187.2426 375.2426 -0.3999014 -0.03281228
Moved 384.1072 186.5 374.5 -0.4016204 -0.03472222
Moved 384.1233 187 373.6807 -0.4004629 -0.03682972
Stationary 384.1372 187 374 -0.4004629 -0.03600823
Stationary 384.1524 187 374 -0.4004629 -0.03600823
Stationary 384.168 187 374 -0.4004629 -0.03600823
Moved 384.1835 194.0918 374 -0.3840469 -0.03600823
Moved 384.1988 205.2689 387.8019 -0.3581738 -0.0005094897
Moved 384.2156 217.1704 399.1704 -0.330624 0.02873044
Moved 384.2308 226.0831 408.0831 -0.3099929 0.05165394
Moved 384.2465 236.4813 418.2643 -0.2859229 0.07784034
Moved 384.2605 245.3305 427.3305 -0.2654387 0.1011587
Moved 384.2762 255.6238 438.6238 -0.2416116 0.1302051
Moved 384.2928 263.9099 446.0657 -0.2224308 0.1493458
Moved 384.3074 272.3532 454.3532 -0.202886 0.1706615
Moved 384.3231 277.6762 459.6762 -0.1905644 0.1843523
Moved 384.3388 283.4568 466.571 -0.1771833 0.2020857
Moved 384.36 290.965 472.9825 -0.1598032 0.2185763
Stationary 384.3708 290.965 472.9825 -0.1598032 0.2185763
Moved 384.3841 293.8344 475.8344 -0.1531612 0.2259113
Moved 384.4005 295.6415 476.6415 -0.148978 0.2279872
Moved 384.4159 297.9194 477 -0.1437052 0.2289094
Moved 384.4304 299.3984 478.3984 -0.1402815 0.232506
Moved 384.4457 301.6743 478.8372 -0.1350132 0.2336346
Moved 384.462 304.5518 479 -0.1283524 0.2340534
Moved 384.4767 306.4309 479.7155 -0.1240024 0.2358936
Moved 384.4924 309.3068 480 -0.1173455 0.2366254
Moved 384.5071 313.5 480 -0.1076389 0.2366254
Moved 384.5228 316.6648 480 -0.1003129 0.2366254
Moved 384.5384 322.4438 480 -0.08693561 0.2366254
Moved 384.5542 329.7327 470.8138 -0.07006322 0.2129984
Moved 384.5713 338.8973 463.088 -0.04884873 0.1931275
Moved 384.5843 348.9118 453.0882 -0.0256671 0.1674078
Moved 384.6007 360.0196 439.4006 4.529953E-05 0.1322032
Moved 384.6172 372.6551 418.5748 0.0292943 0.07863888
Moved 384.6302 379.225 407.1858 0.04450222 0.04934609
Moved 384.646 393.7919 377.5673 0.07822195 -0.02683325
Moved 384.6628 401.5105 358.0728 0.09608904 -0.07697329
Moved 384.6778 408.6446 339.5239 0.1126033 -0.1246813
Moved 384.693 414.6442 320.9064 0.1264911 -0.1725657
Moved 384.7084 418.8382 308.0981 0.1361996 -0.2055091
Moved 384.7239 422.0895 297.6866 0.1437258 -0.2322877
Moved 384.7386 424.193 290.3244 0.148595 -0.2512233
Moved 384.7532 426.5637 281.1817 0.1540826 -0.2747384
Moved 384.769 429.0048 271.9832 0.1597334 -0.2983973
Moved 384.7849 431.8822 264.7944 0.166394 -0.3168868
Moved 384.8009 432.8878 258.449 0.1687217 -0.3332073
Moved 384.8163 434.3234 252.7064 0.1720449 -0.3479774
Moved 384.8307 435 249.7042 0.1736111 -0.3556991
Moved 384.8472 435.9253 247.1495 0.175753 -0.3622697
Moved 384.8629 436 244.3094 0.1759259 -0.3695745
Moved 384.8782 436 243.2227 0.1759259 -0.3723698
Moved 384.8929 436 240.5748 0.1759259 -0.37918
Moved 384.9087 437.5 239.5 0.1793981 -0.3819445
Ended 384.9237 437 238.9546 0.1782407 -0.3833473
Candidates 385.014 12 learn own poem listen pattern operation owen item pen pten penn iran
Began 385.4617 394 366 0.07870366 -0.05658444
Stationary 385.4778 394 366 0.07870366 -0.05658444
Stationary 385.4927 394 366 0.07870366 -0.05658444
Stationary 385.5093 394 366 0.07870366 -0.05658444
Moved 385.5243 394 385.098 0.07870366 -0.00746413
Moved 385.547 385.7074 415.048 0.05950789 0.06956787
Stationary 385.5572 385.7074 415.048 0.05950789 0.06956787
Moved 385.5712 383.8647 431.3532 0.05524228 0.1115051
Moved 385.5865 381.7148 442.5686 0.05026579 0.1403512
Moved 385.6019 380.3565 454.5047 0.04712145 0.1710511
Moved 385.6186 378.9143 464.5999 0.04378309 0.1970161
Moved 385.6333 377.473 470.108 0.04044672 0.2111831
Moved 385.6481 376.0314 474.9058 0.03710975 0.2235231
Moved 385.666 376 477.8176 0.03703703 0.2310123
Moved 385.6789 375 480.8495 0.03472219 0.2388104
Ended 385.694 375 481 0.03472219 0.2391974
Accept 385.7539 0 learn
Began 386.4654 306 504 -0.125 0.2983539
Stationary 386.4817 306 504 -0.125 0.2983539
Stationary 386.4958 306 504 -0.125 0.2983539
Stationary 386.5111 306 504 -0.125 0.2983539
Stationary 386.5265 306 504 -0.125 0.2983539
Stationary 386.5413 306 504 -0.125 0.2983539
Stationary 386.5571 306 504 -0.125 0.2983539
Moved 386.573 322.0873 504 -0.08776079 0.2983539
Moved 386.5896 325.8405 504 -0.07907302 0.2983539
Moved 386.6041 336.6835 504 -0.0539734 0.2983539
Moved 386.6196 345.598 504 -0.03333807 0.2983539
Moved 386.6356 354.8127 504 -0.0120076 0.2983539
Moved 386.6507 364.8641 504 0.01125942 0.2983539
Moved 386.6674 374.9634 504 0.03463755 0.2983539
Moved 386.682 384.0433 504 0.05565583 0.2983539
Moved 386.6969 391.9569 504 0.07397424 0.2983539
Moved 386.7142 402.0153 504 0.09725769 0.2983539
Moved 386.7299 408.3144 504 0.1118388 0.2983539
Moved 386.7435 415.5354 504 0.1285541 0.2983539
Moved 386.7587 420.9764 504 0.1411491 0.2983539
Moved 386.7737 425.5385 512.2567 0.1517096 0.3195901
Moved 386.7887 430.8575 511 0.1640219 0.3163579
Moved 386.8041 434.378 511.7927 0.1721714 0.3183967
Moved 386.8295 444.4066 512 0.1953857 0.31893
Stationary 386.8399 444.4066 512 0.1953857 0.31893
Moved 386.8518 449.1123 512 0.2062786 0.31893
Moved 386.8655 453.4416 512 0.2163001 0.31893
Moved 386.8813 457.7535 512 0.2262814 0.31893
Moved 386.897 462.07 512 0.2362732 0.31893
Moved 386.9123 464 512 0.2407408 0.31893
Moved 386.9272 468.5827 512 0.2513488 0.31893
Moved 386.9427 471.6068 512 0.258349 0.31893
Moved 386.9588 475.4725 512 0.2672975 0.31893
Moved 386.9745 479.5128 512 0.27665 0.31893
Moved 386.99 484.8305 512 0.2889595 0.31893
Moved 387.0048 490.1957 512 0.3013789 0.31893
Moved 387.0206 494.4629 512 0.3112566 0.31893
Ended 387.0364 500.255 512 0.3246644 0.31893
Candidates 387.1566 12 to too rio trip ri tripp ep trio rip rp top rep
Began 387.6796 406 374 0.1064815 -0.03600823
Stationary 387.6982 406 374 0.1064815 -0.03600823
Stationary 387.7147 406 374 0.1064815 -0.03600823
Stationary 387.7279 406 374 0.1064815 -0.03600823
Moved 387.7447 406 386.3474 0.1064815 -0.004250718
Moved 387.7617 406 394.7813 0.1064815 0.01744156
Moved 387.7762 406 418.5546 0.1064815 0.07858688
Moved 387.7912 406 430.9348 0.1064815 0.1104288
Moved 387.8062 406 448.1188 0.1064815 0.1546264
Moved 387.8231 406 463.637 0.1064815 0.1945395
Moved 387.837 406 476.6889 0.1064815 0.2281093
Moved 387.852 406 484.692 0.1064815 0.2486933
Moved 387.8675 406 491.8855 0.1064815 0.2671951
Moved 387.8826 406 497.4705 0.1064815 0.2815599
Moved 387.9057 397.6406 504.7768 0.08713106 0.3003518
Ended 387.918 397.6406 504.7768 0.08713106 0.3003518
Accept 387.9581 0 to
Began 388.5118 300 488 -0.1388889 0.2572016
Stationary 388.5323 300 488 -0.1388889 0.2572016
Stationary 388.5472 300 488 -0.1388889 0.2572016
Stationary 388.5631 300 488 -0.1388889 0.2572016
Stationary 388.5771 300 488 -0.1388889 0.2572016
Stationary 388.5923 300 488 -0.1388889 0.2572016
Moved 388.6076 288.3205 475.7607 -0.1659248 0.2257219
Moved 388.6234 283.2578 469.5094 -0.1776439 0.2096434
Moved 388.6395 276.4958 460.2942 -0.1932966 0.1859418
Moved 388.6546 270.2506 452.1508 -0.2077533 0.1649968
Moved 388.6709 262.1103 441.147 -0.2265966 0.136695
Moved 388.6859 254.8975 430.6359 -0.2432929 0.1096602
Moved 388.7014 247.7049 419.9869 -0.2599423 0.08227089
Moved 388.7163 239.1154 407.173 -0.2798255 0.04931336
Moved 388.7327 233.5 398 -0.2928241 0.02572008
Moved 388.7479 227.1109 388.6664 -0.3076136 0.001713866
Moved 388.763 221.0224 378.2892 -0.3217074 -0.02497645
Moved 388.7787 215.2413 368.1724 -0.3350895 -0.050997
Moved 388.7939 211.7415 361.483 -0.343191 -0.06820231
Moved 388.8083 209.4346 356.3039 -0.3485309 -0.0815229
Moved 388.8247 207.0306 353.0306 -0.3540958 -0.08994193
Moved 388.8403 205.5507 350.1014 -0.3575215 -0.09747579
Moved 388.8544 206 348.4474 -0.3564815 -0.10173
Moved 388.8717 205.0113 347.0113 -0.3587702 -0.1054236
Moved 388.8865 204.5 346.5 -0.3599537 -0.1067387
Moved 388.9049 205 346 -0.3587963 -0.1080248
Moved 388.9176 205 344.6995 -0.3587963 -0.1113697
Stationary 388.9321 205 344.6995 -0.3587963 -0.1113697
Moved 388.9475 218.0644 345 -0.3285546 -0.1105968
Moved 388.9637 224.3622 345 -0.3139765 -0.1105968
Moved 388.9786 242.4278 345 -0.2721579 -0.1105968
Moved 388.9937 260.4305 353.8803 -0.2304849 -0.08775648
Moved 389.0098 282.3379 356.6323 -0.1797734 -0.08067825
Moved 389.0263 306.7485 360.9528 -0.1232674 -0.06956579
Moved 389.0493 351.5148 367.6893 -0.01964162 -0.05223945
Stationary 389.0596 351.5148 367.6893 -0.01964162 -0.05223945
Moved 389.0707 365.8823 369.9804 0.01361638 -0.04634684
Moved 389.0873 393.0927 372.8519 0.07660359 -0.03896132
Moved 389.1006 417.3897 377.5878 0.1328466 -0.02678035
Moved 389.1161 444.9243 384.559 0.196584 -0.008850333
Moved 389.1321 463.8977 386.483 0.2405041 -0.003901941
Moved 389.1476 478.8093 387 0.2750215 -0.002572055
Moved 389.162 490.4048 387 0.301863 -0.002572055
Moved 389.1769 496.9841 387 0.3170929 -0.002572055
Moved 389.1922 506.0746 387 0.3381357 -0.002572055
Moved 389.2076 512.9587 382.8578 0.3540711 -0.01322578
Moved 389.2259 518.0983 378.9672 0.3659683 -0.02323253
Moved 389.2385 522.4272 379 0.375989 -0.02314815
Moved 389.2541 526.7285 378 0.3859456 -0.02572024
Moved 389.2709 529.7057 378 0.3928374 -0.02572024
Moved 389.2956 535.5684 377 0.4064084 -0.02829226
Moved 389.3083 538.5972 377 0.4134194 -0.02829226
Stationary 389.3186 538.5972 377 0.4134194 -0.02829226
Moved 389.3326 541.4589 377 0.4200437 -0.02829226
Moved 389.3482 544.3671 377 0.4267756 -0.02829226
Moved 389.3637 545.6111 377 0.4296554 -0.02829226
Moved 389.3785 547.0529 377 0.4329927 -0.02829226
Moved 389.3936 548.4872 377 0.436313 -0.02829226
Stationary 389.4104 548.4872 377 0.436313 -0.02829226
Stationary 389.4257 548.4872 377 0.436313 -0.02829226
Stationary 389.4416 548.4872 377 0.436313 -0.02829226
Stationary 389.4554 548.4872 377 0.436313 -0.02829226
Stationary 389.4713 548 377 0.4351853 -0.02829226
Moved 389.4868 533.2393 377 0.401017 -0.02829226
Moved 389.5025 524.6064 377 0.3810334 -0.02829226
Moved 389.5215 519.8394 377 0.3699985 -0.02829226
Moved 389.5393 510.2246 377 0.3477422 -0.02829226
Moved 389.5502 504.2599 377 0.3339351 -0.02829226
Moved 389.5645 497.4756 377 0.3182306 -0.02829226
Moved 389.5798 491.7208 377 0.3049093 -0.02829226
Moved 389.5944 487.5 377 0.2951388 -0.02829226
Moved 389.6113 484.1057 377 0.2872818 -0.02829226
Moved 389.6248 480.8271 377 0.2796925 -0.02829226
Moved 389.6448 478.4279 377 0.2741386 -0.02829226
Ended 389.6566 475.5 377 0.2673611 -0.02829226
Candidates 389.7778 12 talk walk all fall al wall real tall realm wal ask gal
Began 390.2729 409 279 0.113426 -0.2803498
Stationary 390.2879 409 279 0.113426 -0.2803498
Stationary 390.3028 409 279 0.113426 -0.2803498
Stationary 390.3227 409 279 0.113426 -0.2803498
Moved 390.3342 409 304.078 0.113426 -0.2158488
Moved 390.3498 409 324.2877 0.113426 -0.1638693
Moved 390.3667 409 343.4316 0.113426 -0.1146307
Moved 390.381 409 358.7477 0.113426 -0.07523728
Moved 390.3973 409 370.2914 0.113426 -0.04554693
Moved 390.413 409 379.9901 0.113426 -0.0206018
Moved 390.4266 409 387.7152 0.113426 -0.0007324846
Moved 390.4421 409 392.3354 0.113426 0.01115077
Moved 390.4585 409 396.0313 0.113426 0.02065651
Moved 390.4745 409 397.4517 0.113426 0.02430982
Moved 390.4877 409 399.8871 0.113426 0.03057393
Moved 390.5042 409 400.9698 0.113426 0.03335842
Moved 390.5196 409 402.3946 0.113426 0.03702309
Moved 390.535 409 403.8306 0.113426 0.0407164
Moved 390.5501 409 405.2592 0.113426 0.04439095
Moved 390.5719 409 407.5 0.113426 0.05015428
Stationary 390.5827 409 407.5 0.113426 0.05015428
Moved 390.596 409 408.5713 0.113426 0.05290961
Moved 390.6111 409 409.5 0.113426 0.05529835
Stationary 390.6277 409 409.5 0.113426 0.05529835
Moved 390.6425 409 410.1852 0.113426 0.05706077
Stationary 390.6571 409 410.1852 0.113426 0.05706077
Stationary 390.6735 409 410.1852 0.113426 0.05706077
Stationary 390.6913 409 410.1852 0.113426 0.05706077
Stationary 390.7043 409 410.1852 0.113426 0.05706077
Stationary 390.7235 409 410 0.113426 0.05658428
Stationary 390.7349 409 410 0.113426 0.05658428
Stationary 390.7506 409 410 0.113426 0.05658428
Moved 390.766 398.7521 397.0027 0.0897039 0.02315513
Moved 390.7816 394.4587 390.0978 0.07976551 0.005395638
Moved 390.7969 386.9071 380.0514 0.06228496 -0.02044403
Moved 390.8126 380.7775 369.6105 0.04809598 -0.04729808
Moved 390.8282 373.5426 361.0511 0.03134867 -0.06931305
Moved 390.843 367.8766 352.252 0.01823286 -0.09194464
Moved 390.8594 360.7402 342.6364 0.001713534 -0.1166761
Moved 390.8802 347.3029 329.2272 -0.02939155 -0.1511647
Stationary 390.8904 347.3029 329.2272 -0.02939155 -0.1511647
Moved 390.9037 338.8607 320.8607 -0.04893357 -0.1726834
Moved 390.9232 332.8148 314.8148 -0.06292865 -0.1882335
Moved 390.9364 327.0852 307.8564 -0.07619172 -0.2061305
Moved 390.9514 322.7847 305.0886 -0.08614655 -0.2132497
Moved 390.9665 318.4571 300.4571 -0.09616414 -0.2251619
Moved 390.9822 315.4419 297.4419 -0.1031438 -0.232917
Moved 390.9981 313.2806 295.2806 -0.1081468 -0.2384759
Moved 391.0134 311.8419 293.8419 -0.1114772 -0.2421764
Moved 391.0291 310.4031 292.4031 -0.1148076 -0.2458769
Moved 391.0444 308.9644 290.9644 -0.118138 -0.2495773
Stationary 391.0599 309 291 -0.1180555 -0.2494857
Stationary 391.0747 309 291 -0.1180555 -0.2494857
Moved 391.0894 308.0185 290 -0.1203275 -0.2520577
Moved 391.1062 307.5 290 -0.1215278 -0.2520577
Stationary 391.1218 307.5 290 -0.1215278 -0.2520577
Moved 391.1366 308 290 -0.1203704 -0.2520577
Ended 391.1515 308 290 -0.1203704 -0.2520577
Accept 391.1783 1 walk
Began 391.8896 324 428 -0.08333336 0.1028806
Stationary 391.9081 324 428 -0.08333336 0.1028806
Stationary 391.9213 324 428 -0.08333336 0.1028806
Stationary 391.9372 324 428 -0.08333336 0.1028806
Stationary 391.9537 324 428 -0.08333336 0.1028806
Stationary 391.9717 324 428 -0.08333336 0.1028806
Stationary 391.9833 324 428 -0.08333336 0.1028806
Moved 391.9983 324 410 -0.08333336 0.05658428
Moved 392.0151 335.3026 405.0461 -0.05716995 0.04384276
Moved 392.0314 339.7566 397.739 -0.04685983 0.0250489
Moved 392.0464 344.0812 388.5313 -0.03684898 0.001366462
Moved 392.0617 349.5302 376.8071 -0.0242356 -0.02878848
Moved 392.0775 355.2998 368.4004 -0.01088008 -0.05041059
Moved 392.094 360.0471 358.9059 0.0001089772 -0.07483062
Moved 392.1083 365.8177 350.2734 0.01346697 -0.09703342
Moved 392.1237 368.1687 344.6627 0.01890898 -0.1114644
Moved 392.1395 372.0553 337.9078 0.0279058 -0.1288379
Moved 392.155 374.8817 333.6775 0.03444831 -0.1397185
Moved 392.1764 380.6393 325.041 0.0477762 -0.1619316
Stationary 392.1882 380.6393 325.041 0.0477762 -0.1619316
Moved 392.2003 381.7592 322.4815 0.05036861 -0.1685147
Moved 392.2164 383.1946 320.8054 0.05369126 -0.1728258
Moved 392.2321 383 318.5544 0.05324075 -0.1786153
Moved 392.2473 384.7365 318 0.0572604 -0.1800412
Moved 392.2621 385 316.8281 0.05787035 -0.1830554
Moved 392.2777 385.6123 316 0.05928765 -0.1851853
Moved 392.2939 386 314.9531 0.06018519 -0.1878778
Moved 392.3096 386 313.51 0.06018519 -0.1915895
Stationary 392.3231 386 313.51 0.06018519 -0.1915895
Moved 392.3386 386.9969 312.0031 0.06249279 -0.1954654
Moved 392.3554 387 310.5614 0.06250004 -0.1991734
Moved 392.3705 387 309.1238 0.06250004 -0.2028709
Moved 392.3848 387 306.3779 0.06250004 -0.2099335
Moved 392.4004 387 303.47 0.06250004 -0.2174127
Moved 392.4163 387 300.5995 0.06250004 -0.2247956
Moved 392.4302 388 298.3611 0.06481478 -0.2305527
Moved 392.4505 388 295.5644 0.06481478 -0.237746
Moved 392.4641 388 292.6277 0.06481478 -0.2452992
Moved 392.4771 388 290.381 0.06481478 -0.2510778
Moved 392.4928 388 287.8889 0.06481478 -0.2574876
Moved 392.5083 388 286.5099 0.06481478 -0.2610342
Moved 392.5237 388 285.0724 0.06481478 -0.2647314
Moved 392.5387 388 283.6417 0.06481478 -0.2684114
Stationary 392.5543 388 283.6417 0.06481478 -0.2684114
Moved 392.5706 388 282.6826 0.06481478 -0.2708781
Stationary 392.585 388 283 0.06481478 -0.2700618
Stationary 392.6005 388 283 0.06481478 -0.2700618
Moved 392.6157 379.3377 296.6122 0.04476319 -0.2350508
Moved 392.6316 370.9371 314.4487 0.02531737 -0.1891753
Moved 392.6474 364.4702 330.4568 0.01034776 -0.148002
Moved 392.6642 357.5 347 -0.005787015 -0.1054527
Moved 392.6786 350.8317 367.8944 -0.02122298 -0.05171198
Moved 392.6943 344.4606 388.7531 -0.0359708 0.001936822
Moved 392.7161 328.9812 432.0602 -0.07180283 0.1133234
Stationary 392.7274 328.9812 432.0602 -0.07180283 0.1133234
Moved 392.7407 324.6424 446.9777 -0.08184621 0.1516916
Moved 392.7563 321.2095 461.0571 -0.08979276 0.187904
Moved 392.7721 316.9926 476.6937 -0.09955411 0.2281216
Moved 392.7868 314.0213 484.936 -0.1064321 0.2493209
Moved 392.8024 311.251 498.9962 -0.112845 0.2854838
Moved 392.8177 309.6781 507.9316 -0.116486 0.308466
Moved 392.8337 307.4839 515.7903 -0.1215652 0.3286788
Moved 392.8489 307 522.9876 -0.1226852 0.3471902
Moved 392.8639 305.3641 529.1795 -0.126472 0.3631159
Moved 392.8795 303.9249 534.2252 -0.1298034 0.3760936
Moved 392.8947 304 538.4229 -0.1296296 0.38689
Moved 392.9109 302.4149 542.7551 -0.1332987 0.3980326
Moved 392.9241 302 546.0504 -0.1342593 0.4065082
Moved 392.9398 300.5388 548.9225 -0.1376418 0.4138952
Moved 392.96 300.0971 549.903 -0.1386642 0.416417
Moved 392.973 300 551.3353 -0.1388889 0.4201011
Stationary 392.9865 300 551.3353 -0.1388889 0.4201011
Moved 393.0023 300 552 -0.1388889 0.4218106
Stationary 393.0179 300 552 -0.1388889 0.4218106
Stationary 393.0334 300 552 -0.1388889 0.4218106
Stationary 393.0472 300 552 -0.1388889 0.4218106
Stationary 393.0627 300 552 -0.1388889 0.4218106
Stationary 393.0779 300 552 -0.1388889 0.4218106
Stationary 393.0938 300 552 -0.1388889 0.4218106
Stationary 393.1102 300 552 -0.1388889 0.4218106
Moved 393.1248 309.4659 552 -0.116977 0.4218106
Moved 393.141 313.4066 552 -0.1078551 0.4218106
Moved 393.1566 317.7033 542.1978 -0.09790892 0.3965991
Moved 393.1717 322.0299 539.3134 -0.08789375 0.3891805
Moved 393.1867 327.122 535.6585 -0.07610644 0.37978
Moved 393.2067 330.4329 532.5671 -0.06844247 0.371829
Moved 393.2185 334.5 530 -0.05902777 0.3652262
Moved 393.2336 337.3641 527.4239 -0.05239784 0.3586004
Moved 393.2486 340.4651 522.0698 -0.04521961 0.3448296
Moved 393.2649 343.3362 518.3276 -0.03857359 0.3352045
Moved 393.28 345.0997 512.6013 -0.03449152 0.3204764
Moved 393.2959 346.5513 506.2433 -0.03113116 0.3041236
Moved 393.311 347.9835 500.0661 -0.027816 0.2882358
Moved 393.3263 348 490.045 -0.0277778 0.2624615
Moved 393.342 349.3867 486.0662 -0.02456769 0.2522278
Moved 393.3571 349 471.2752 -0.02546296 0.2141851
Moved 393.3722 349 461.0913 -0.02546296 0.187992
Moved 393.3878 349 451.137 -0.02546296 0.1623892
Moved 393.4036 349 442.334 -0.02546296 0.1397478
Moved 393.4189 349 431.7114 -0.02546296 0.1124263
Moved 393.4421 339.6597 414.9791 -0.04708404 0.06939052
Stationary 393.453 339.6597 414.9791 -0.04708404 0.06939052
Moved 393.4652 337.6581 405.6453 -0.05171731 0.04538387
Moved 393.4813 337 399.5651 -0.05324075 0.02974565
Moved 393.4958 335.5 394 -0.05671298 0.01543206
Moved 393.5117 335 391.0559 -0.05787035 0.007859767
Moved 393.5266 335 388.1785 -0.05787035 0.0004591373
Moved 393.5422 335 385.301 -0.05787035 -0.006942003
Moved 393.5575 335 384.0276 -0.05787035 -0.01021715
Moved 393.5732 335 382.5978 -0.05787035 -0.01389444
Stationary 393.5886 335 383 -0.05787035 -0.01286016
Stationary 393.6024 335 383 -0.05787035 -0.01286016
Moved 393.6199 374.3293 413.3293 0.03316959 0.06514726
Moved 393.6344 395.3088 437.7706 0.08173346 0.1280108
Moved 393.6489 407.8975 455.6668 0.1108739 0.1740401
Moved 393.6713 433.0017 495.5582 0.1689853 0.2766413
Stationary 393.6828 433.0017 495.5582 0.1689853 0.2766413
Moved 393.6971 443.4006 506.9507 0.193057 0.305943
Moved 393.711 452.9008 517.8842 0.2150481 0.3340642
Moved 393.7275 461.5816 525.1513 0.2351425 0.3527553
Moved 393.7428 471.8904 534.0291 0.2590055 0.3755892
Moved 393.7592 479.5169 538.9102 0.2766595 0.3881433
Moved 393.7735 485.5 541 0.2905093 0.3935184
Moved 393.7888 489.5019 544.6264 0.2997729 0.4028456
Moved 393.804 491.3027 545 0.3039415 0.4038065
Moved 393.8211 493.7484 546.7484 0.3096026 0.4083033
Moved 393.8346 495.179 547 0.3129143 0.4089505
Stationary 393.8515 495 547 0.3125 0.4089505
Stationary 393.8647 495 547 0.3125 0.4089505
Stationary 393.8838 495 547 0.3125 0.4089505
Stationary 393.8945 495 547 0.3125 0.4089505
Moved 393.9107 485.8754 547 0.2913782 0.4089505
Moved 393.927 469.8054 547 0.254179 0.4089505
Moved 393.9422 444.6141 536.9345 0.195866 0.3830619
Moved 393.9581 411.5941 527.8071 0.1194307 0.3595861
Moved 393.973 380.1661 516.7855 0.04668077 0.3312382
Moved 393.9895 355.1019 507.6242 -0.01133814 0.3076754
Moved 394.0038 339.3787 502.8683 -0.04773453 0.2954432
Moved 394.0213 315.1406 494.2939 -0.1038412 0.2733897
Moved 394.0355 298.0572 488.2935 -0.1433861 0.2579565
Moved 394.0498 283.8129 484.7626 -0.176359 0.2488749
Moved 394.0681 271.5161 481.879 -0.2048237 0.2414584
Moved 394.0824 258.0303 479.5038 -0.2360409 0.2353492
Moved 394.102 247.455 479 -0.2605208 0.2340534
Moved 394.1137 239.7568 477.9653 -0.2783408 0.2313921
Moved 394.1284 229.6062 478 -0.3018375 0.2314814
Moved 394.1432 224.3055 478 -0.3141076 0.2314814
Moved 394.1581 218.5354 478 -0.3274644 0.2314814
Moved 394.1733 214.3922 478 -0.3370552 0.2314814
Moved 394.1893 211.5217 478 -0.3436998 0.2314814
Moved 394.2045 210 478 -0.3472222 0.2314814
Moved 394.2204 209.1634 478 -0.3491587 0.2314814
Ended 394.2361 208.5 478 -0.3506944 0.2314814
Candidates 394.4186 12 before therefore method methods media their throw neurite below credits enemies entities
Began 394.8651 362 328 0.004629592 -0.1543211
