exercise is good for the mind
Moved 2946.157 332.6328 337.5938 -0.06334995 -0.1296456
Moved 2946.172 333 310.6263 -0.06249999 -0.1990064
Moved 2946.188 333 291.9 -0.06249999 -0.2471708
Moved 2946.205 333 274.8214 -0.06249999 -0.2910973
Moved 2946.219 333 262.5525 -0.06249999 -0.3226531
Moved 2946.234 333 247.3723 -0.06249999 -0.3616967
Moved 2946.25 340.6761 235.9155 -0.04473135 -0.3911638
Moved 2946.264 342.1154 225.1924 -0.04139955 -0.4187439
Moved 2946.28 343.5533 214.6804 -0.03807117 -0.4457809
Moved 2946.296 344.9933 206.04 -0.03473768 -0.4680041
Moved 2946.312 345 198.8252 -0.03472224 -0.4865608
Moved 2946.326 345 192 -0.03472224 -0.5041152
Moved 2946.342 346 186.1838 -0.03240739 -0.5190745
Moved 2946.357 347.3875 181.8375 -0.02919565 -0.5302534
Moved 2946.372 347.8362 176.4912 -0.02815684 -0.5440041
Moved 2946.387 348 172.1677 -0.0277778 -0.5551242
Moved 2946.405 348.7162 168.5676 -0.02611995 -0.5643837
Moved 2946.418 349 164.5365 -0.02546296 -0.5747517
Moved 2946.434 349 160.5 -0.02546296 -0.5851337
Moved 2946.45 350 158.5406 -0.02314816 -0.5901732
Moved 2946.465 350 155.6642 -0.02314816 -0.5975716
Moved 2946.481 351 153.7777 -0.02083332 -0.6024236
Moved 2946.497 351 151.9513 -0.02083332 -0.6071212
Stationary 2946.512 351 151.9513 -0.02083332 -0.6071212
Moved 2946.525 351 150.0758 -0.02083332 -0.611945
Moved 2946.541 351 148.631 -0.02083332 -0.6156611
Moved 2946.565 352 148.0911 -0.01851852 -0.6170497
Stationary 2946.574 352 148.0911 -0.01851852 -0.6170497
Moved 2946.587 352 146.6538 -0.01851852 -0.6207464
Stationary 2946.603 352 146.6538 -0.01851852 -0.6207464
Moved 2946.617 352 146 -0.01851852 -0.6224281
Moved 2946.633 352 145.3326 -0.01851852 -0.6241444
Stationary 2946.649 352 145 -0.01851852 -0.625
Moved 2946.665 352 143.87 -0.01851852 -0.6279064
Stationary 2946.681 352 144 -0.01851852 -0.627572
Moved 2946.695 353.0525 142.9475 -0.01608218 -0.6302791
Stationary 2946.71 353.0525 142.9475 -0.01608218 -0.6302791
Stationary 2946.727 353.0525 142.9475 -0.01608218 -0.6302791
Moved 2946.742 353 141.9055 -0.01620372 -0.6329591
Stationary 2946.759 353 142 -0.01620372 -0.6327161
Stationary 2946.778 353 142 -0.01620372 -0.6327161
Moved 2946.791 353 140.8508 -0.01620372 -0.6356717
Stationary 2946.805 353 140.8508 -0.01620372 -0.6356717
Stationary 2946.819 353 141 -0.01620372 -0.6352881
Stationary 2946.835 353 141 -0.01620372 -0.6352881
Stationary 2946.853 353 141 -0.01620372 -0.6352881
Moved 2946.867 353 139.5 -0.01620372 -0.6391461
Stationary 2946.882 353 139.5 -0.01620372 -0.6391461
Moved 2946.906 353 140 -0.01620372 -0.6378601
Stationary 2946.916 353 140 -0.01620372 -0.6378601
Moved 2946.927 353 138.7509 -0.01620372 -0.6410729
Stationary 2946.943 353 139 -0.01620372 -0.6404321
Moved 2946.958 354.5 139 -0.0127315 -0.6404321
Stationary 2946.974 354.5 139 -0.0127315 -0.6404321
Stationary 2946.989 354.5 139 -0.0127315 -0.6404321
Moved 2947.004 354 139 -0.01388888 -0.6404321
Moved 2947.021 354 137.6205 -0.01388888 -0.6439802
Stationary 2947.036 354 138 -0.01388888 -0.6430042
Stationary 2947.053 354 138 -0.01388888 -0.6430042
Stationary 2947.068 354 138 -0.01388888 -0.6430042
Stationary 2947.082 354 138 -0.01388888 -0.6430042
Stationary 2947.097 354 138 -0.01388888 -0.6430042
Stationary 2947.113 354 138 -0.01388888 -0.6430042
Stationary 2947.128 354 138 -0.01388888 -0.6430042
Stationary 2947.142 354 138 -0.01388888 -0.6430042
Stationary 2947.159 354 138 -0.01388888 -0.6430042
Stationary 2947.174 354 138 -0.01388888 -0.6430042
Stationary 2947.189 354 138 -0.01388888 -0.6430042
Stationary 2947.206 354 138 -0.01388888 -0.6430042
Stationary 2947.221 354 138 -0.01388888 -0.6430042
Stationary 2947.237 354 138 -0.01388888 -0.6430042
Stationary 2947.25 354 138 -0.01388888 -0.6430042
Stationary 2947.266 354 138 -0.01388888 -0.6430042
Moved 2947.281 354 136.626 -0.01388888 -0.6465381
Stationary 2947.297 354 136.626 -0.01388888 -0.6465381
Stationary 2947.312 354 137 -0.01388888 -0.6455761
Stationary 2947.329 354 137 -0.01388888 -0.6455761
Stationary 2947.344 354 137 -0.01388888 -0.6455761
Stationary 2947.359 354 137 -0.01388888 -0.6455761
Moved 2947.375 355.2424 137 -0.0110129 -0.6455761
Stationary 2947.39 355.2424 137 -0.0110129 -0.6455761
Stationary 2947.406 355 137 -0.01157408 -0.6455761
Stationary 2947.421 355 137 -0.01157408 -0.6455761
Stationary 2947.436 355 137 -0.01157408 -0.6455761
Stationary 2947.451 355 137 -0.01157408 -0.6455761
Stationary 2947.468 355 137 -0.01157408 -0.6455761
Stationary 2947.482 355 137 -0.01157408 -0.6455761
Stationary 2947.497 355 137 -0.01157408 -0.6455761
Stationary 2947.512 355 137 -0.01157408 -0.6455761
Stationary 2947.527 355 137 -0.01157408 -0.6455761
Stationary 2947.547 355 137 -0.01157408 -0.6455761
Stationary 2947.561 355 137 -0.01157408 -0.6455761
Moved 2947.574 356.0774 137 -0.009080024 -0.6455761
Stationary 2947.59 356.0774 137 -0.009080024 -0.6455761
Moved 2947.608 356 146.1965 -0.009259283 -0.6219226
Moved 2947.621 357.7788 160.673 -0.005141646 -0.5846888
Moved 2947.637 359.3357 184.7072 -0.001537701 -0.5228726
Moved 2947.655 362 215 0.004629592 -0.4449589
Moved 2947.669 364.8791 249.6136 0.01129409 -0.355932
Moved 2947.683 367.6486 276.837 0.01770496 -0.2859132
Moved 2947.698 369.759 293.6261 0.02259026 -0.2427312
Moved 2947.714 372.3941 314.9555 0.02869 -0.1878716
Moved 2947.729 374.6462 331.8157 0.03390322 -0.1445069
Moved 2947.744 376.0737 344.6632 0.0372076 -0.111463
Moved 2947.761 377.5 354.5 0.04050931 -0.08616254
Moved 2947.775 378.5908 362.726 0.04303416 -0.06500511
Moved 2947.79 380.0319 372.1913 0.04637013 -0.04066036
Moved 2947.805 382.958 382.353 0.0531435 -0.01452419
Moved 2947.822 382.9227 388.7681 0.05306184 0.001975479
Moved 2947.836 383 394.4491 0.05324075 0.01658706
Moved 2947.854 383 400.4032 0.05324075 0.03190123
Moved 2947.869 384.2398 405.959 0.05611062 0.04619092
Moved 2947.884 384 407.5286 0.0555556 0.05022787
Moved 2947.899 384 410.5826 0.0555556 0.05808269
Moved 2947.915 384 412.2313 0.0555556 0.06232332
Moved 2947.93 384 414.6605 0.0555556 0.06857126
Moved 2947.945 384 416.1068 0.0555556 0.07229106
Moved 2947.96 384 417.5535 0.0555556 0.07601204
Moved 2947.976 384.9864 418 0.05783885 0.07716041
Stationary 2947.991 385 418 0.05787035 0.07716041
Moved 2948.008 385 419.5 0.05787035 0.08101848
Moved 2948.021 386.9522 419 0.06238927 0.07973251
Moved 2948.037 391.149 419 0.07210404 0.07973251
Moved 2948.054 398.9604 419 0.090186 0.07973251
Moved 2948.069 408.8837 408.8472 0.1131567 0.05361918
Moved 2948.083 418.2253 404.1831 0.1347809 0.04162321
Moved 2948.1 424.4183 401.2327 0.1491164 0.03403459
Moved 2948.115 431.478 395.8176 0.1654583 0.02010706
Moved 2948.132 437.6635 391.0692 0.1797767 0.007893833
Moved 2948.146 443.6856 386.4858 0.1937168 -0.003894641
Moved 2948.16 448.8291 380.7806 0.2056228 -0.01856839
Moved 2948.177 452.0857 376.8715 0.2131613 -0.02862287
Moved 2948.192 454.9641 374.0359 0.2198243 -0.035916
Moved 2948.208 456.6927 370.6147 0.2238256 -0.04471532
Moved 2948.222 458.0291 367.9419 0.2269191 -0.05158985
Moved 2948.238 458 365.0563 0.2268519 -0.05901171
Moved 2948.253 458 357.3964 0.2268519 -0.07871313
Moved 2948.268 458 347.484 0.2268519 -0.1042078
Moved 2948.291 435.6126 298.7628 0.1750292 -0.2295197
Stationary 2948.303 435.6126 298.7628 0.1750292 -0.2295197
Moved 2948.315 425 275 0.150463 -0.2906379
Moved 2948.33 420.2402 254.9686 0.1394449 -0.3421589
Moved 2948.345 415.4661 236.8644 0.1283938 -0.3887233
Moved 2948.361 412.3752 209.6277 0.1212388 -0.4587766
Moved 2948.377 412 191.2461 0.1203704 -0.5060543
Moved 2948.391 412 174.0277 0.1203704 -0.5503403
Moved 2948.407 412 156.4363 0.1203704 -0.5955858
Moved 2948.423 412 142.1311 0.1203704 -0.6323789
Moved 2948.439 412 137.7268 0.1203704 -0.6437067
Moved 2948.455 412 131.186 0.1203704 -0.6605298
Moved 2948.469 412 125.4935 0.1203704 -0.6751708
Moved 2948.485 412 122.3787 0.1203704 -0.6831825
Moved 2948.5 412 119.5032 0.1203704 -0.6905783
Moved 2948.515 412 117.312 0.1203704 -0.696214
Moved 2948.53 412 115.8741 0.1203704 -0.6999122
Moved 2948.546 412 114.8439 0.1203704 -0.7025621
Moved 2948.563 412 113.5 0.1203704 -0.7060186
Stationary 2948.578 412 113.5 0.1203704 -0.7060186
Moved 2948.591 412 114 0.1203704 -0.7047326
Moved 2948.609 420.6971 134.5961 0.1405025 -0.6517592
Moved 2948.623 426.5569 151.6707 0.154067 -0.6078431
Moved 2948.638 435.0799 176.5463 0.173796 -0.5438626
Moved 2948.655 442.911 202.6947 0.1919236 -0.4766083
Moved 2948.669 454.3443 238.4509 0.2183896 -0.3846428
Moved 2948.685 467.881 271.0627 0.2497246 -0.3007647
Moved 2948.7 479.4273 294.8546 0.2764521 -0.2395714
Moved 2948.716 487.3698 310.7396 0.2948375 -0.198715
Moved 2948.731 493.7147 325.7867 0.3095247 -0.1600136
Moved 2948.745 501.099 336.3386 0.326618 -0.132874
Moved 2948.761 506.9656 343.7587 0.3401981 -0.1137895
Moved 2948.778 516.1173 353.1173 0.3613826 -0.08971893
Moved 2948.793 526.6132 366.2154 0.3856786 -0.05603036
Moved 2948.809 533.161 377.322 0.4008357 -0.02746401
Moved 2948.823 537.4376 384.396 0.4107352 -0.009269635
Moved 2948.84 539.8467 389.6934 0.4163117 0.004355348
Moved 2948.854 541.3702 392.7404 0.4198383 0.01219224
Moved 2948.87 542.5 396.5 0.4224537 0.02186214
Moved 2948.89 543 397.7762 0.4236111 0.02514462
Moved 2948.903 543 399.3206 0.4236111 0.02911658
Moved 2948.917 543 400.7634 0.4236111 0.03282751
Moved 2948.931 543 403.3987 0.4236111 0.03960554
Moved 2948.948 535.9742 405.2774 0.4073478 0.04443769
Moved 2948.963 525.5356 408.1548 0.3831842 0.0518384
Moved 2948.979 515.5 408 0.3599537 0.05144025
Moved 2948.994 505.261 408 0.3362524 0.05144025
Moved 2949.009 492.3033 408 0.3062575 0.05144025
Moved 2949.025 478 396 0.2731481 0.02057605
Moved 2949.039 461.3962 393.1188 0.2347134 0.01316561
Moved 2949.055 447.0069 388.8021 0.2014049 0.00206288
Moved 2949.069 427.1171 380.8143 0.1553637 -0.01848182
Moved 2949.085 407.1639 373.6299 0.1091756 -0.03696002
Moved 2949.1 389.3469 362.2629 0.06793261 -0.06619637
Moved 2949.116 362.1371 346.7646 0.004946888 -0.1060582
Moved 2949.132 345.2911 335.0299 -0.03404831 -0.13624
Moved 2949.147 333.4804 327.8604 -0.06138787 -0.1546802
Moved 2949.163 323.3403 320.5288 -0.08486041 -0.1735371
Moved 2949.178 314.867 312.8669 -0.1044746 -0.1932435
Moved 2949.193 308.14 308.084 -0.1200463 -0.2055453
Moved 2949.21 303.6564 305.8282 -0.130425 -0.2113473
Moved 2949.224 299.893 301.893 -0.1391366 -0.2214687
Moved 2949.24 297.0104 299.0104 -0.1458092 -0.2288827
Moved 2949.257 294.1247 296.1247 -0.1524891 -0.2363049
Moved 2949.27 291.2511 295.1255 -0.159141 -0.2388747
Moved 2949.286 289.6861 292.3723 -0.1627636 -0.2459562
Moved 2949.301 288.243 292 -0.1661041 -0.2469136
Stationary 2949.317 288 292 -0.1666667 -0.2469136
Moved 2949.332 286.7004 290.7004 -0.1696751 -0.2502563
Moved 2949.347 286 290.2616 -0.1712963 -0.2513849
Moved 2949.362 284.8195 288.8195 -0.174029 -0.2550941
Moved 2949.377 283.3777 288 -0.1773663 -0.2572017
Moved 2949.393 281.9368 286.9368 -0.1807019 -0.2599364
Moved 2949.415 279.9962 284.9962 -0.185194 -0.2649274
Moved 2949.426 278.3107 283.3107 -0.1890955 -0.2692626
Moved 2949.44 275.9648 280.9648 -0.194526 -0.2752964
Moved 2949.456 274.5352 279.5353 -0.1978351 -0.278973
Moved 2949.471 271.2029 276.2029 -0.2055487 -0.287544
Moved 2949.487 268.3114 274.6557 -0.2122422 -0.2915235
Moved 2949.502 267.2161 271.4321 -0.2147776 -0.2998146
Moved 2949.519 265.7738 269.7738 -0.2181162 -0.3040798
Moved 2949.533 264.5 268.5 -0.2210648 -0.307356
Moved 2949.548 263.5 267.5 -0.2233796 -0.309928
Moved 2949.563 262.8885 268 -0.2247952 -0.308642
Stationary 2949.577 262.8885 268 -0.2247952 -0.308642
Stationary 2949.593 263 268 -0.2245371 -0.308642
Stationary 2949.61 263 268 -0.2245371 -0.308642
Stationary 2949.625 263 268 -0.2245371 -0.308642
Moved 2949.639 263 278.0229 -0.2245371 -0.2828628
Moved 2949.658 263 281.0936 -0.2245371 -0.2749652
Moved 2949.673 271.7456 287.8586 -0.2042926 -0.2575652
Moved 2949.687 276.2443 295.0739 -0.193879 -0.2390077
Moved 2949.702 281.3821 302.2277 -0.1819858 -0.2206079
Moved 2949.718 287.1598 309.4497 -0.1686117 -0.2020327
Moved 2949.733 294.6702 318.6702 -0.1512264 -0.1783174
Moved 2949.749 304.1506 330.4793 -0.1292811 -0.1479442
Moved 2949.764 311.7023 341.4318 -0.1118002 -0.1197742
Moved 2949.779 323.3035 353.0612 -0.08494561 -0.08986335
Moved 2949.794 335.6827 364.4957 -0.05629008 -0.06045337
Moved 2949.81 344.77 374.77 -0.03525466 -0.03402788
Moved 2949.825 352.3759 382.376 -0.01764829 -0.01446508
Moved 2949.84 358.5316 388.5317 -0.003398955 0.001367443
Moved 2949.857 361.9041 392.8561 0.004407565 0.01249003
Moved 2949.878 367.5005 399.0009 0.01736214 0.02829453
Stationary 2949.889 367.5005 399.0009 0.01736214 0.02829453
Moved 2949.902 369.881 401.881 0.02287269 0.03570203
Moved 2949.917 371.3873 403.3873 0.02635946 0.03957622
Moved 2949.933 373.8296 406.6591 0.03201286 0.04799152
Moved 2949.948 376.5294 409.5294 0.03826251 0.05537397
Moved 2949.963 378.4102 410.7051 0.04261613 0.05839779
Moved 2949.979 379.8358 411.8358 0.04591614 0.06130587
Moved 2949.995 381.2141 413.2141 0.04910678 0.06485103
Moved 2950.011 382.6529 414.6529 0.05243728 0.06855164
Moved 2950.027 384.0948 415 0.05577495 0.06944436
Moved 2950.041 385.5 416.5 0.05902777 0.07330243
Moved 2950.056 387.9636 417.9636 0.06473064 0.07706689
Moved 2950.073 389.4184 419.4184 0.0680981 0.08080859
Moved 2950.087 391.6455 420.6456 0.07325351 0.08396485
Moved 2950.104 392.9691 421.9691 0.07631738 0.08736905
Moved 2950.119 395.8159 423.408 0.08290718 0.09106981
Moved 2950.133 396.8495 423.8495 0.0852998 0.09220558
Moved 2950.149 397.5 424.5 0.08680551 0.09387855
Moved 2950.165 398.7298 424.7298 0.08965234 0.0944696
Moved 2950.179 401.3438 425 0.0957033 0.09516452
Ended 2950.195 401.3438 425 0.0957033 0.09516452
Candidates 2950.778 12 exercise executive watcher argue earnest secure secret archer harvest severe degree father
Began 2950.98 406 228 0.1064815 -0.4115227
Stationary 2950.998 406 228 0.1064815 -0.4115227
Stationary 2951.012 406 228 0.1064815 -0.4115227
Stationary 2951.027 406 228 0.1064815 -0.4115227
Stationary 2951.041 406 228 0.1064815 -0.4115227
Stationary 2951.059 406 228 0.1064815 -0.4115227
Stationary 2951.077 406 228 0.1064815 -0.4115227
Stationary 2951.088 406 228 0.1064815 -0.4115227
Stationary 2951.104 406 228 0.1064815 -0.4115227
Moved 2951.119 411.018 255.4088 0.1180973 -0.3410268
Moved 2951.135 416.1321 281.255 0.1299354 -0.27455
Moved 2951.15 420.4758 314.3145 0.1399902 -0.1895203
Moved 2951.165 422.8927 332.1952 0.1455849 -0.1435309
Moved 2951.181 425.0601 345.3604 0.150602 -0.1096698
Moved 2951.197 426.4791 365.7072 0.1538868 -0.05733749
Moved 2951.212 427.9181 372.4268 0.1572179 -0.04005471
Moved 2951.228 429.3605 381.1631 0.1605568 -0.01758458
Moved 2951.243 430.8033 386.41 0.1638966 -0.004089614
Moved 2951.258 432.2534 390.76 0.1672531 0.007098672
Ended 2951.273 433 392 0.1689814 0.01028803
Accept 2951.41 0 exercise
Began 2951.794 395 193 0.08101851 -0.5015433
Stationary 2951.814 395 193 0.08101851 -0.5015433
Stationary 2951.827 395 193 0.08101851 -0.5015433
Stationary 2951.843 395 193 0.08101851 -0.5015433
Stationary 2951.859 395 193 0.08101851 -0.5015433
Stationary 2951.874 395 193 0.08101851 -0.5015433
Stationary 2951.89 395 193 0.08101851 -0.5015433
Moved 2951.906 395 217 0.08101851 -0.4398148
Moved 2951.921 409.6421 230.9895 0.1149123 -0.4038337
Moved 2951.937 419.9369 250.7399 0.1387428 -0.3530354
Moved 2951.952 432.1085 275.217 0.1669178 -0.2900798
Moved 2951.973 455.9103 320.3743 0.2220146 -0.1739346
Stationary 2951.985 455.9103 320.3743 0.2220146 -0.1739346
Moved 2951.998 464.2117 334.719 0.2412307 -0.1370396
Moved 2952.013 471.6951 348.0512 0.2585535 -0.102749
Moved 2952.028 479.093 356.691 0.2756782 -0.0805274
Moved 2952.044 488.1115 374.5192 0.2965544 -0.03467301
Moved 2952.06 496.8243 390.3447 0.316723 0.006030439
Moved 2952.074 501.9458 396.6822 0.3285781 0.0223307
Moved 2952.09 506.5156 405.0311 0.3391564 0.0438043
Moved 2952.107 511.8292 409.8292 0.3514564 0.05614492
Moved 2952.121 515.0881 415.1763 0.3590003 0.06989777
Moved 2952.136 518.3987 418.3987 0.3666636 0.07818579
Moved 2952.152 520.6078 421.2156 0.3717773 0.085431
Moved 2952.167 522.0485 423.0485 0.3751122 0.09014518
Moved 2952.183 524.4886 425.4886 0.3807606 0.09642118
Moved 2952.198 525.926 426.926 0.3840879 0.1001181
Moved 2952.213 527.3672 428.3672 0.3874241 0.103825
Moved 2952.228 528 429.8052 0.3888889 0.1075235
Moved 2952.244 528.9327 430.9327 0.391048 0.1104236
Stationary 2952.26 529 431 0.3912036 0.1105966
Moved 2952.274 529.7992 432 0.3930537 0.1131687
Stationary 2952.291 530 432 0.3935185 0.1131687
Stationary 2952.307 530 432 0.3935185 0.1131687
Stationary 2952.322 530 432 0.3935185 0.1131687
Moved 2952.335 509.1421 423.7326 0.3452363 0.09190477
Moved 2952.356 491.6554 407.4117 0.3047577 0.04992712
Moved 2952.368 465.0132 386.4863 0.2430862 -0.003893385
Moved 2952.383 444.5 370 0.1956019 -0.04629637
Moved 2952.398 424.2426 350.2239 0.1487096 -0.09716088
Moved 2952.414 409.9458 338.7567 0.1156153 -0.1266548
Moved 2952.43 395.4712 327.177 0.08210927 -0.1564378
Moved 2952.446 382.3976 316.9759 0.05184631 -0.1826752
Moved 2952.46 374.5 310 0.03356477 -0.2006174
Moved 2952.475 364.15 301.8214 0.009606381 -0.2216528
Moved 2952.49 356.6576 295.9261 -0.007737031 -0.2368156
Moved 2952.507 347.4601 290.1681 -0.02902751 -0.2516253
Moved 2952.522 339.1171 285.5585 -0.04834006 -0.2634811
Moved 2952.538 334.2349 281.8232 -0.05964145 -0.2730884
Moved 2952.553 328.8912 277.9184 -0.07201105 -0.2831318
Moved 2952.569 323.1481 275.074 -0.08530527 -0.2904475
Moved 2952.582 319.3592 272.9061 -0.09407595 -0.2960234
Moved 2952.598 313.0924 269.0554 -0.1085824 -0.3059275
Moved 2952.614 307.7184 266.1456 -0.1210222 -0.3134115
Moved 2952.629 302.5706 263.2853 -0.1329384 -0.3207682
Moved 2952.644 296.7874 259.0905 -0.1463256 -0.3315574
Moved 2952.662 290.0428 255.7821 -0.161938 -0.3400667
Moved 2952.677 285.4742 252.6494 -0.1725135 -0.3481239
Moved 2952.692 280.8403 249.1302 -0.18324 -0.3571754
Moved 2952.707 276.547 246.3647 -0.1931782 -0.3642883
Moved 2952.729 268.6096 240.6096 -0.2115518 -0.3790905
Stationary 2952.741 268.6096 240.6096 -0.2115518 -0.3790905
Moved 2952.754 265.7285 238.8643 -0.2182211 -0.3835796
Moved 2952.77 264.5 239 -0.2210648 -0.3832304
Moved 2952.784 262.99 238 -0.2245603 -0.3858025
Moved 2952.798 261.9122 236.9122 -0.2270551 -0.3886002
Moved 2952.814 260.4443 236 -0.2304531 -0.3909465
Moved 2952.83 259.0085 236 -0.2337766 -0.3909465
Moved 2952.845 259 234.5631 -0.2337963 -0.3946423
Moved 2952.86 257.5 235 -0.2372685 -0.3935186
Moved 2952.876 256.844 233.844 -0.238787 -0.3964918
Stationary 2952.892 256.844 233.844 -0.238787 -0.3964918
Stationary 2952.908 256.844 233.844 -0.238787 -0.3964918
Stationary 2952.922 256.844 233.844 -0.238787 -0.3964918
Stationary 2952.938 257 234 -0.2384259 -0.3960905
Stationary 2952.953 257 234 -0.2384259 -0.3960905
Ended 2952.971 257 234 -0.2384259 -0.3960905
Candidates 2953.151 12 its yours ita irs gotta tours types hits upper toys ours ford
Began 2953.568 391 186 0.07175922 -0.5195474
Stationary 2953.585 391 186 0.07175922 -0.5195474
Stationary 2953.6 391 186 0.07175922 -0.5195474
Stationary 2953.621 391 186 0.07175922 -0.5195474
Stationary 2953.632 391 186 0.07175922 -0.5195474
Stationary 2953.646 391 186 0.07175922 -0.5195474
Stationary 2953.662 391 186 0.07175922 -0.5195474
Stationary 2953.678 391 186 0.07175922 -0.5195474
Stationary 2953.693 391 186 0.07175922 -0.5195474
Stationary 2953.708 391 186 0.07175922 -0.5195474
Stationary 2953.723 391 186 0.07175922 -0.5195474
Stationary 2953.737 391 186 0.07175922 -0.5195474
Stationary 2953.754 391 186 0.07175922 -0.5195474
Stationary 2953.768 391 186 0.07175922 -0.5195474
Stationary 2953.784 391 186 0.07175922 -0.5195474
Moved 2953.801 391 195.9766 0.07175922 -0.4938875
Moved 2953.816 391 196.6941 0.07175922 -0.4920419
Moved 2953.832 391 199.2723 0.07175922 -0.4854106
Moved 2953.847 391 202.1421 0.07175922 -0.4780297
Moved 2953.862 391 204.0129 0.07175922 -0.4732177
Moved 2953.877 391 205.4502 0.07175922 -0.4695211
Moved 2953.893 391 206 0.07175922 -0.4681071
Moved 2953.909 391 207.0176 0.07175922 -0.4654897
Moved 2953.923 391 208.4601 0.07175922 -0.4617797
Moved 2953.938 391 209.5 0.07175922 -0.4591049
Moved 2953.954 391 210.1671 0.07175922 -0.4573891
Stationary 2953.974 391 210.1671 0.07175922 -0.4573891
Moved 2953.985 391 211 0.07175922 -0.455247
Moved 2954 391 211.6467 0.07175922 -0.4535835
Moved 2954.017 391 212.5 0.07175922 -0.451389
Stationary 2954.03 391 212.5 0.07175922 -0.451389
Stationary 2954.045 391 212.5 0.07175922 -0.451389
Stationary 2954.062 391 212.5 0.07175922 -0.451389
Moved 2954.078 391 212 0.07175922 -0.4526749
Stationary 2954.093 391 212 0.07175922 -0.4526749
Stationary 2954.108 391 212 0.07175922 -0.4526749
Moved 2954.123 399.3023 212 0.09097765 -0.4526749
Stationary 2954.139 399.3023 212 0.09097765 -0.4526749
Moved 2954.156 398 212 0.08796295 -0.4526749
Stationary 2954.17 398 212 0.08796295 -0.4526749
Moved 2954.185 398 203.7495 0.08796295 -0.4738953
Moved 2954.201 398 202.3073 0.08796295 -0.4776049
Moved 2954.217 398 200.8652 0.08796295 -0.4813137
Moved 2954.232 398 199.5 0.08796295 -0.4848251
Moved 2954.248 398 198.3109 0.08796295 -0.4878834
Moved 2954.264 398 196.8682 0.08796295 -0.4915943
Moved 2954.286 398 193.9764 0.08796295 -0.4990319
Ended 2954.298 398 193.9764 0.08796295 -0.4990319
NextCandidatePanel 2954.321
Began 2954.891 398 201 0.08796295 -0.4809672
Stationary 2954.912 398 201 0.08796295 -0.4809672
Stationary 2954.926 398 201 0.08796295 -0.4809672
Stationary 2954.942 398 201 0.08796295 -0.4809672
Stationary 2954.956 398 201 0.08796295 -0.4809672
Ended 2954.971 398 201 0.08796295 -0.4809672
NextCandidatePanel 2955.031
Began 2955.678 391 224 0.07175922 -0.4218107
Stationary 2955.697 391 224 0.07175922 -0.4218107
Stationary 2955.711 391 224 0.07175922 -0.4218107
Stationary 2955.727 391 224 0.07175922 -0.4218107
Stationary 2955.74 391 224 0.07175922 -0.4218107
Stationary 2955.759 391 224 0.07175922 -0.4218107
Ended 2955.774 391 224 0.07175922 -0.4218107
