learn to walk before you run
learn to walk before you run
FixStart
0.6 0.6
432 388.8
Began 1358.278 373 407 0.0300926 0.04886827
Stationary 1358.3 373 407 0.0300926 0.04886827
Stationary 1358.313 373 407 0.0300926 0.04886827
Stationary 1358.327 373 407 0.0300926 0.04886827
Stationary 1358.342 373 407 0.0300926 0.04886827
Stationary 1358.356 373 407 0.0300926 0.04886827
Stationary 1358.372 373 407 0.0300926 0.04886827
Stationary 1358.391 373 407 0.0300926 0.04886827
Moved 1358.403 390.89 400.11 0.07150451 0.0311472
Moved 1358.42 400.3562 397.3268 0.09341717 0.02398856
Moved 1358.435 414.5565 393.8145 0.1262881 0.01495495
Moved 1358.45 427.015 391.8872 0.1551274 0.009997921
Moved 1358.466 440.8818 389.0236 0.1872264 0.00263273
Moved 1358.481 451.8267 387.1173 0.2125617 -0.002270333
Moved 1358.496 464.396 387 0.2416573 -0.002572055
Moved 1358.512 473.291 385.7454 0.2622477 -0.00579885
Moved 1358.528 489.514 384.2762 0.2998009 -0.009577637
Moved 1358.543 499.6673 382.9047 0.323304 -0.01310537
Moved 1358.558 509.5 383 0.3460647 -0.01286016
Moved 1358.574 516.3755 383 0.3619804 -0.01286016
Moved 1358.589 523.3075 383 0.3780265 -0.01286016
Moved 1358.604 529.6025 383 0.3925985 -0.01286016
Moved 1358.62 533.3106 383 0.401182 -0.01286016
Moved 1358.636 537.2322 383 0.4102598 -0.01286016
Moved 1358.651 539.9376 383 0.4165221 -0.01286016
Moved 1358.667 540.8494 383 0.4186328 -0.01286016
Moved 1358.682 542.2266 383 0.4218209 -0.01286016
Moved 1358.696 543.6169 383 0.4250393 -0.01286016
Moved 1358.712 544.9977 383 0.4282355 -0.01286016
Moved 1358.728 545.5 383 0.4293981 -0.01286016
Stationary 1358.742 545.5 383 0.4293981 -0.01286016
Stationary 1358.758 545.5 383 0.4293981 -0.01286016
Moved 1358.774 545 391.3654 0.4282407 0.008655713
Moved 1358.793 532.6051 398.7671 0.3995488 0.02769309
Moved 1358.805 520.9712 407.0192 0.3726186 0.04891772
Moved 1358.82 508.3808 414.0107 0.3434741 0.06689986
Moved 1358.835 489.2808 423.469 0.299261 0.09122679
Moved 1358.851 473.7014 431.1494 0.2631976 0.1109808
Moved 1358.866 452.2803 439.3949 0.2136118 0.1321885
Moved 1358.883 431.173 449.2993 0.1647522 0.1576628
Moved 1358.898 411.0312 457.9866 0.1181277 0.1800067
Moved 1358.912 393.0428 464.9066 0.07648795 0.197805
Moved 1358.928 374.9937 472.6183 0.03470779 0.2176395
Moved 1358.944 359.3071 479.7695 -0.001604011 0.2360326
Moved 1358.959 343 486.5 -0.03935183 0.2533436
Moved 1358.975 334.9578 492.3615 -0.057968 0.2684193
Moved 1358.991 322.6071 500.5953 -0.08655761 0.2895968
Moved 1359.005 312.8658 507.5244 -0.1091069 0.3074187
Moved 1359.021 302.8495 514.4588 -0.1322929 0.3252541
Moved 1359.036 294.5 520.3333 -0.1516203 0.3403634
Moved 1359.054 287.709 524.3746 -0.1673404 0.3507577
Moved 1359.069 281.6867 528.6566 -0.1812808 0.361771
Moved 1359.083 278.2479 530.8348 -0.1892411 0.3673733
Moved 1359.098 274.2181 533.5213 -0.1985692 0.3742831
Moved 1359.113 271.6932 534.6534 -0.204414 0.3771949
Moved 1359.13 269.9779 535 -0.2083844 0.3780863
Moved 1359.144 268.5902 536.4098 -0.2115967 0.3817123
Moved 1359.16 266.4089 536 -0.2166461 0.3806583
Moved 1359.176 264.8181 536 -0.2203284 0.3806583
Moved 1359.191 260.5 536 -0.2303241 0.3806583
Moved 1359.206 255.0695 536 -0.2428947 0.3806583
Moved 1359.22 244.0833 524.1249 -0.2683258 0.3501153
Moved 1359.237 233.0155 514.3886 -0.2939455 0.3250735
Moved 1359.251 221.0291 500.5364 -0.3216919 0.2894453
Moved 1359.267 211.1168 486.7382 -0.3446371 0.2539562
Moved 1359.284 203 474.5 -0.3634259 0.2224794
Moved 1359.298 194.5969 459.955 -0.3828776 0.1850694
Moved 1359.314 189.1042 450.1876 -0.3955921 0.1599475
Moved 1359.329 184.9522 439.2059 -0.4052032 0.1317022
Moved 1359.347 180.8161 429.6323 -0.4147775 0.1070788
Moved 1359.36 177.7979 421.3939 -0.4217641 0.08588947
Moved 1359.375 176.5186 416.5559 -0.4247254 0.07344618
Moved 1359.391 176 413.2825 -0.4259259 0.06502685
Moved 1359.406 174.7652 409.2957 -0.4287842 0.05477273
Moved 1359.421 175 405.5 -0.4282407 0.04501017
Moved 1359.437 175 404.6621 -0.4282407 0.0428551
Moved 1359.452 175 402.9503 -0.4282407 0.03845242
Moved 1359.468 175 401.5706 -0.4282407 0.03490381
Moved 1359.483 175 399.1979 -0.4282407 0.02880108
Stationary 1359.499 175 399 -0.4282407 0.02829214
Moved 1359.514 175 397.5 -0.4282407 0.02443408
Moved 1359.53 189.7408 398 -0.3941186 0.02572008
Moved 1359.546 197.8415 398 -0.375367 0.02572008
Moved 1359.56 211.4193 410.0773 -0.3439369 0.05678318
Moved 1359.575 227.2401 421.0458 -0.3073145 0.0849944
Moved 1359.599 269.8769 458.8923 -0.2086184 0.182336
Stationary 1359.61 269.8769 458.8923 -0.2086184 0.182336
Moved 1359.621 288.5421 483.1777 -0.1654117 0.2447985
Moved 1359.637 306.3003 503.808 -0.1243049 0.29786
Moved 1359.653 319.5 516.5 -0.09375001 0.3305041
Moved 1359.669 332.667 531.1115 -0.06327093 0.3680849
Moved 1359.683 343.6259 544.8048 -0.03790289 0.4033045
Moved 1359.698 354.7955 555.7955 -0.01204739 0.4315727
Moved 1359.714 361.4431 565.1647 0.003340542 0.4556704
Moved 1359.729 366.9773 572.2216 0.01615117 0.4738209
Moved 1359.745 368.6306 575.8919 0.01997829 0.483261
Moved 1359.76 370.0169 579.0339 0.0231874 0.4913422
Moved 1359.776 371.0475 581.095 0.02557298 0.4966435
Moved 1359.794 371 582.4471 0.025463 0.500121
Stationary 1359.807 371 582.4471 0.025463 0.500121
Moved 1359.822 371 583 0.025463 0.5015431
Stationary 1359.838 371 583 0.025463 0.5015431
Stationary 1359.853 371 583 0.025463 0.5015431
Stationary 1359.868 371 583 0.025463 0.5015431
Moved 1359.884 371 573.4932 0.025463 0.4770914
Moved 1359.899 371 558.9078 0.025463 0.4395777
Moved 1359.914 375.8895 533.7748 0.03678133 0.3749351
Moved 1359.929 382.6452 509.2418 0.0524194 0.3118357
Moved 1359.945 393.93 472.2255 0.07854164 0.2166294
Moved 1359.961 400.8233 444.7067 0.09449849 0.1458504
Moved 1359.977 408.9802 416.0793 0.1133801 0.07222034
Moved 1359.992 415.6635 393.8769 0.1288505 0.01511534
Moved 1360.007 419.5622 378.8917 0.1378755 -0.02342679
Moved 1360.023 424.7064 361.7434 0.1497832 -0.06753246
Moved 1360.038 427.8766 349.4937 0.1571216 -0.09903888
Moved 1360.053 431.9523 339.778 0.1665563 -0.124028
Moved 1360.068 435.122 330.3414 0.1738935 -0.1482989
Moved 1360.084 438.1878 319.2487 0.1809904 -0.1768296
Moved 1360.099 440.9624 312.594 0.187413 -0.1939456
Moved 1360.114 443 306 0.1921296 -0.2109054
Moved 1360.13 443.8936 303.319 0.1941983 -0.2178009
Moved 1360.148 445.2702 300.4595 0.1973847 -0.2251556
Ended 1360.177 447.5 297.5 0.2025463 -0.2327676
Candidates 1360.313 12 learn latin lesson lesion laugh migration museum listen pattern laden mutation karen
Began 1360.836 405 321 0.1041667 -0.1723252
Stationary 1360.855 405 321 0.1041667 -0.1723252
Moved 1360.869 405 334.6148 0.1041667 -0.1373077
Moved 1360.886 405 353.2257 0.1041667 -0.08944012
Moved 1360.901 397.894 379.2877 0.08771757 -0.02240821
Moved 1360.917 395.2304 406.6963 0.08155177 0.04808704
Moved 1360.931 393.4563 436.6656 0.0774451 0.1251686
Moved 1360.948 392.1171 454.2433 0.07434517 0.1703787
Moved 1360.964 389.5233 478.2901 0.06834099 0.2322275
Moved 1360.987 386 500.0345 0.06018519 0.2881546
Moved 1361 384.6082 506.959 0.05696347 0.3059644
