if you were not so stupid
if you were not so stupid
FixStart
0.6 0.6
432 388.8
Began 3748.927 369 225 0.02083332 -0.4192387
Stationary 3748.947 369 225 0.02083332 -0.4192387
Stationary 3748.962 369 225 0.02083332 -0.4192387
Stationary 3748.977 369 225 0.02083332 -0.4192387
Stationary 3748.993 369 225 0.02083332 -0.4192387
Moved 3749.008 369 230.9456 0.02083332 -0.4039467
Moved 3749.024 369 239.5043 0.02083332 -0.3819335
Moved 3749.039 379.2363 244.6869 0.04452844 -0.3686037
Moved 3749.053 387.748 255.3727 0.06423155 -0.3411196
Moved 3749.069 397.397 265.397 0.0865671 -0.3153369
Moved 3749.084 409.5087 279.0077 0.1146034 -0.2803301
Moved 3749.102 422.4533 291.4533 0.1445679 -0.2483197
Moved 3749.116 435.4702 304.4702 0.1746994 -0.2148402
Moved 3749.131 445.6717 314.482 0.1983142 -0.1890895
Moved 3749.147 455.612 324.6119 0.221324 -0.1630352
Moved 3749.163 467.2165 336.2165 0.2481864 -0.1331881
Moved 3749.177 477.6208 344.7932 0.2722704 -0.1111286
Moved 3749.193 485.3589 352.3589 0.2901827 -0.09166953
Moved 3749.208 494.241 358.8273 0.3107431 -0.07503266
Moved 3749.223 500.523 364.523 0.3252847 -0.0603832
Moved 3749.24 504.7358 368.7358 0.3350365 -0.04954797
Moved 3749.256 507.515 371.515 0.3414699 -0.04239973
Moved 3749.27 509.1143 373.1143 0.345172 -0.03828629
Moved 3749.286 510 375.5555 0.3472221 -0.0320075
Moved 3749.304 510.9938 376 0.3495227 -0.03086435
Moved 3749.316 511 377.4293 0.349537 -0.02718804
Moved 3749.331 511 378.5 0.349537 -0.02443423
Stationary 3749.347 511 378.5 0.349537 -0.02443423
Moved 3749.363 511 378 0.349537 -0.02572024
Stationary 3749.378 511 378 0.349537 -0.02572024
Moved 3749.394 491.206 378 0.3037176 -0.02572024
Moved 3749.409 476.0444 370.3489 0.2686213 -0.04539905
Moved 3749.425 460.5008 360.1823 0.2326408 -0.07154771
Moved 3749.441 445.075 350.9604 0.1969329 -0.09526633
Moved 3749.455 428.8941 341.9423 0.1594771 -0.1184613
Moved 3749.47 407.0922 328.8553 0.1090096 -0.1521212
Moved 3749.486 389.6214 315.466 0.06856798 -0.1865586
Moved 3749.502 361.8925 296.9321 0.004380842 -0.234228
Moved 3749.517 335.9356 279.6237 -0.05570466 -0.2787457
Moved 3749.532 320.2633 265.9188 -0.09198317 -0.313995
Moved 3749.548 303.8798 251.2544 -0.1299079 -0.351712
Moved 3749.563 293.0957 243.9131 -0.1548712 -0.370594
Moved 3749.579 283.1836 235.4431 -0.1778158 -0.3923789
Moved 3749.595 279.9887 231.9888 -0.1852113 -0.4012635
Moved 3749.61 273.8338 226.6254 -0.1994588 -0.4150583
Moved 3749.625 270.5223 223.5223 -0.2071243 -0.4230393
Ended 3749.64 268 221 -0.212963 -0.4295268
Candidates 3749.775 12 is his of good if its god id odd goods odds food
Began 3750.3 445 177 0.1967593 -0.5426955
Stationary 3750.319 445 177 0.1967593 -0.5426955
Stationary 3750.334 445 177 0.1967593 -0.5426955
Stationary 3750.35 445 177 0.1967593 -0.5426955
Stationary 3750.366 445 177 0.1967593 -0.5426955
Stationary 3750.381 445 177 0.1967593 -0.5426955
Stationary 3750.397 445 177 0.1967593 -0.5426955
Stationary 3750.412 445 177 0.1967593 -0.5426955
Stationary 3750.428 445 177 0.1967593 -0.5426955
Stationary 3750.442 445 177 0.1967593 -0.5426955
Stationary 3750.457 445 177 0.1967593 -0.5426955
Stationary 3750.472 445 177 0.1967593 -0.5426955
Stationary 3750.488 445 177 0.1967593 -0.5426955
Stationary 3750.503 445 177 0.1967593 -0.5426955
Stationary 3750.518 445 177 0.1967593 -0.5426955
Stationary 3750.533 445 177 0.1967593 -0.5426955
Stationary 3750.55 445 177 0.1967593 -0.5426955
Moved 3750.565 434.9392 177 0.1734703 -0.5426955
Stationary 3750.58 434.9392 177 0.1734703 -0.5426955
Stationary 3750.596 434.9392 177 0.1734703 -0.5426955
Stationary 3750.612 434.9392 177 0.1734703 -0.5426955
Stationary 3750.628 434.9392 177 0.1734703 -0.5426955
Stationary 3750.641 434.9846 177 0.1735755 -0.5426955
Stationary 3750.657 434.9846 177 0.1735755 -0.5426955
Stationary 3750.672 434.9846 177 0.1735755 -0.5426955
Stationary 3750.688 434.9846 177 0.1735755 -0.5426955
Stationary 3750.703 435 177 0.1736111 -0.5426955
Ended 3750.72 435 177 0.1736111 -0.5426955
NextCandidatePanel 3750.763
Began 3751.352 443 208 0.1921296 -0.462963
Stationary 3751.368 443 208 0.1921296 -0.462963
Moved 3751.389 443 217.2576 0.1921296 -0.4391523
Stationary 3751.4 443 217.2576 0.1921296 -0.4391523
Moved 3751.413 443 230.287 0.1921296 -0.4056405
Moved 3751.429 443 253.0751 0.1921296 -0.3470292
Moved 3751.444 443 277.1261 0.1921296 -0.2851696
Moved 3751.46 443 297 0.1921296 -0.2340535
Moved 3751.475 443 325.2141 0.1921296 -0.1614866
Moved 3751.49 452.8507 364.4774 0.2149322 -0.0605007
Ended 3751.508 463 433 0.2384259 0.1157406
Accept 3751.564 4 if
Began 3751.949 432 173 0.1666667 -0.5529835
Stationary 3751.969 432 173 0.1666667 -0.5529835
Stationary 3751.982 432 173 0.1666667 -0.5529835
Stationary 3751.998 432 173 0.1666667 -0.5529835
Moved 3752.014 432 185.2001 0.1666667 -0.5216048
Moved 3752.03 432 197.8539 0.1666667 -0.489059
Moved 3752.045 432 213.4628 0.1666667 -0.4489127
Moved 3752.061 432 225 0.1666667 -0.4192387
Moved 3752.076 422.1718 241.9385 0.1439162 -0.3756726
Moved 3752.091 419.4691 257.92 0.1376599 -0.3345679
Moved 3752.106 418 271.4405 0.1342593 -0.2997929
Moved 3752.122 416.8457 280.926 0.1315872 -0.2753961
Moved 3752.137 416.4086 291.1397 0.1305755 -0.2491262
Moved 3752.152 416 299.1303 0.1296297 -0.2285743
Moved 3752.168 416 309.5 0.1296297 -0.2019033
Moved 3752.184 416 316.9354 0.1296297 -0.1827795
Moved 3752.199 416 326.7297 0.1296297 -0.1575882
