a picture is worth many words
a picture is worth many words
FixStart
0.6 0.6
432 388.8
Began 1994.451 402 344 0.09722222 -0.1131688
Stationary 1994.47 402 344 0.09722222 -0.1131688
Ended 1994.489 402 344 0.09722222 -0.1131688
Began 1994.514 403 350 0.09953707 -0.09773669
Stationary 1994.532 403 350 0.09953707 -0.09773669
NextCandidatePanel 1994.532
Stationary 1994.547 403 350 0.09953707 -0.09773669
Stationary 1994.563 403 350 0.09953707 -0.09773669
Stationary 1994.578 403 350 0.09953707 -0.09773669
Stationary 1994.594 403 350 0.09953707 -0.09773669
Stationary 1994.609 403 350 0.09953707 -0.09773669
Stationary 1994.625 403 350 0.09953707 -0.09773669
Stationary 1994.639 403 350 0.09953707 -0.09773669
Stationary 1994.654 403 350 0.09953707 -0.09773669
Stationary 1994.67 403 350 0.09953707 -0.09773669
Stationary 1994.688 403 350 0.09953707 -0.09773669
Stationary 1994.705 403 350 0.09953707 -0.09773669
Stationary 1994.72 403 350 0.09953707 -0.09773669
Stationary 1994.744 403 350 0.09953707 -0.09773669
Stationary 1994.759 403 350 0.09953707 -0.09773669
Stationary 1994.775 403 350 0.09953707 -0.09773669
Moved 1994.786 395.7604 359.308 0.08277883 -0.07379641
Stationary 1994.797 395.7604 359.308 0.08277883 -0.07379641
Moved 1994.809 396 360.4208 0.08333336 -0.07093437
Stationary 1994.824 396 360.4208 0.08333336 -0.07093437
Moved 1994.84 394.6394 361.3606 0.08018385 -0.06851706
Moved 1994.855 395 362.3596 0.08101851 -0.06594756
Stationary 1994.871 395 362.3596 0.08101851 -0.06594756
Moved 1994.888 394.5078 363 0.07987916 -0.06430049
Moved 1994.904 393.5 363 0.07754634 -0.06430049
Stationary 1994.919 393.5 363 0.07754634 -0.06430049
Moved 1994.932 394 364.1113 0.07870366 -0.06144229
Stationary 1994.955 394 364 0.07870366 -0.06172839
Stationary 1994.966 394 364 0.07870366 -0.06172839
Moved 1994.979 393.4775 365 0.07749428 -0.05915646
Moved 1994.994 392.5 365 0.07523149 -0.05915646
Stationary 1995.014 392.5 365 0.07523149 -0.05915646
Moved 1995.026 393 366.2237 0.07638891 -0.05600917
Stationary 1995.041 393 366 0.07638891 -0.05658444
Stationary 1995.056 393 366 0.07638891 -0.05658444
Stationary 1995.07 393 366 0.07638891 -0.05658444
Stationary 1995.088 393 366 0.07638891 -0.05658444
Moved 1995.102 391.7243 367 0.073436 -0.05401234
Stationary 1995.118 391.7243 367 0.073436 -0.05401234
Stationary 1995.133 392 367 0.07407407 -0.05401234
Stationary 1995.151 392 367 0.07407407 -0.05401234
Stationary 1995.164 392 367 0.07407407 -0.05401234
Stationary 1995.178 392 367 0.07407407 -0.05401234
Stationary 1995.195 392 367 0.07407407 -0.05401234
Moved 1995.21 392 367.6279 0.07407407 -0.05239753
Stationary 1995.263 392 368 0.07407407 -0.05144041
Stationary 1995.305 392 368 0.07407407 -0.05144041
Stationary 1995.316 392 368 0.07407407 -0.05144041
Stationary 1995.325 392 368 0.07407407 -0.05144041
Stationary 1995.338 392 368 0.07407407 -0.05144041
Stationary 1995.348 392 368 0.07407407 -0.05144041
Stationary 1995.363 392 368 0.07407407 -0.05144041
Stationary 1995.378 392 368 0.07407407 -0.05144041
Stationary 1995.395 392 368 0.07407407 -0.05144041
Stationary 1995.408 392 368 0.07407407 -0.05144041
Stationary 1995.424 392 368 0.07407407 -0.05144041
Moved 1995.439 392 369 0.07407407 -0.04886839
Stationary 1995.455 392 369 0.07407407 -0.04886839
Stationary 1995.471 392 369 0.07407407 -0.04886839
Stationary 1995.49 392 369 0.07407407 -0.04886839
Stationary 1995.502 392 369 0.07407407 -0.04886839
Stationary 1995.517 392 369 0.07407407 -0.04886839
Stationary 1995.533 392 369 0.07407407 -0.04886839
Stationary 1995.548 392 369 0.07407407 -0.04886839
Stationary 1995.563 392 369 0.07407407 -0.04886839
Stationary 1995.58 392 369 0.07407407 -0.04886839
Stationary 1995.612 392 369 0.07407407 -0.04886839
Stationary 1995.626 392 369 0.07407407 -0.04886839
Stationary 1995.64 392 369 0.07407407 -0.04886839
Stationary 1995.651 392 369 0.07407407 -0.04886839
Stationary 1995.662 392 369 0.07407407 -0.04886839
Stationary 1995.675 392 369 0.07407407 -0.04886839
Stationary 1995.69 392 369 0.07407407 -0.04886839
Stationary 1995.702 392 369 0.07407407 -0.04886839
Stationary 1995.718 392 369 0.07407407 -0.04886839
Moved 1995.738 390.9528 369 0.07164995 -0.04886839
Stationary 1995.756 390.9528 369 0.07164995 -0.04886839
Stationary 1995.773 390.9528 369 0.07164995 -0.04886839
