the postal service is very slow
the postal service is very slow
Basic
0.6 0.6
432 388.8
Began 1349.566 327 513 -0.07638887 0.321502
Stationary 1349.578 327 513 -0.07638887 0.321502
Stationary 1349.589 327 513 -0.07638887 0.321502
Stationary 1349.604 327 513 -0.07638887 0.321502
Stationary 1349.619 327 513 -0.07638887 0.321502
Stationary 1349.635 327 513 -0.07638887 0.321502
Stationary 1349.651 327 513 -0.07638887 0.321502
Stationary 1349.667 327 513 -0.07638887 0.321502
Stationary 1349.681 327 513 -0.07638887 0.321502
Moved 1349.696 340.0801 492.8439 -0.04611085 0.2696602
Moved 1349.712 346.4346 479.3481 -0.03140132 0.2349486
Moved 1349.729 356.2165 462.9146 -0.008758058 0.1926814
Moved 1349.743 364.9181 451.8524 0.01138439 0.1642294
Moved 1349.759 375.446 437.3629 0.03575464 0.1269621
Moved 1349.776 384.4938 426.0071 0.05669862 0.09775475
Moved 1349.79 393.7076 414.1521 0.07802685 0.06726359
Moved 1349.805 404.5054 402.4946 0.1030218 0.03728034
Moved 1349.821 414.4838 391.0186 0.1261199 0.007763772
Moved 1349.836 423.5699 381.3686 0.1471526 -0.01705617
Moved 1349.852 429.5855 372.6216 0.1610777 -0.03955339
Moved 1349.867 435.3123 364.2034 0.1743341 -0.06120532
Moved 1349.883 439.8048 359.1952 0.1847333 -0.07408652
Moved 1349.897 442 355.5 0.1898148 -0.08359061
Moved 1349.913 443.8079 352.5764 0.1939997 -0.09111019
Moved 1349.928 445.2455 349.509 0.1973275 -0.09899939
Moved 1349.943 446.6852 347.3148 0.2006601 -0.1046429
Moved 1349.959 448.123 344.754 0.2039883 -0.1112294
Moved 1349.975 449.563 342.874 0.2073218 -0.116065
Moved 1349.99 450 341.0023 0.2083333 -0.1208789
Moved 1350.006 450 339.5636 0.2083333 -0.1245793
Stationary 1350.021 450 340 0.2083333 -0.1234569
Stationary 1350.036 450 340 0.2083333 -0.1234569
Moved 1350.05 436.8503 340 0.1778941 -0.1234569
Moved 1350.067 420.8433 357.6594 0.1408409 -0.07803654
Moved 1350.083 399.7676 376.9502 0.09205469 -0.02842036
Moved 1350.097 382.0333 395.6786 0.051003 0.01974954
