a very traditional way to dress
Moved 3016.258 398.2746 311.6399 0.08859862 -0.1963995
Moved 3016.281 400.3486 341.1835 0.09339958 -0.1204127
Stationary 3016.293 400.3486 341.1835 0.09339958 -0.1204127
Moved 3016.305 400.8919 359.7033 0.09465724 -0.07277963
Moved 3016.319 402.3234 376.881 0.09797086 -0.02859822
Moved 3016.335 402.7812 389.0303 0.09903043 0.002649802
Moved 3016.351 403 401.9786 0.09953707 0.03595321
Moved 3016.365 406 411 0.1064815 0.05915629
Ended 3016.38 406 411 0.1064815 0.05915629
Accept 3016.424 0 a
Began 3017.317 434 387 0.1712963 -0.002572055
Stationary 3017.337 434 387 0.1712963 -0.002572055
Stationary 3017.353 434 387 0.1712963 -0.002572055
Stationary 3017.37 434 387 0.1712963 -0.002572055
Stationary 3017.385 434 387 0.1712963 -0.002572055
Stationary 3017.399 434 387 0.1712963 -0.002572055
Stationary 3017.412 434 387 0.1712963 -0.002572055
Stationary 3017.431 434 387 0.1712963 -0.002572055
Moved 3017.459 418.5735 359.4617 0.1355868 -0.07340105
Moved 3017.476 413.6223 346.9928 0.1241257 -0.1054713
Moved 3017.491 406.2119 327.751 0.1069721 -0.1549613
Moved 3017.507 400.0092 312.0231 0.092614 -0.1954139
Moved 3017.522 394.2544 296.1997 0.07929265 -0.2361118
Moved 3017.536 390 286 0.06944448 -0.2623458
Moved 3017.551 383.1823 268.4739 0.05366266 -0.3074231
Moved 3017.568 378.7932 256.7818 0.04350275 -0.3374954
Moved 3017.583 377.1521 247.9124 0.03970385 -0.3603078
Moved 3017.599 375.7072 240.5359 0.03635923 -0.3792802
Moved 3017.614 374.271 235.8129 0.03303468 -0.3914278
Moved 3017.63 372.8314 232.6627 0.02970219 -0.3995301
Moved 3017.645 373 230 0.0300926 -0.4063786
Moved 3017.66 372 228.2502 0.02777775 -0.4108791
Moved 3017.674 372 226.808 0.02777775 -0.4145886
Stationary 3017.689 372 226.808 0.02777775 -0.4145886
Moved 3017.706 371 226 0.025463 -0.4166668
Moved 3017.721 369.5 226 0.02199074 -0.4166668
Moved 3017.736 365.159 245.4701 0.01194209 -0.3665893
Moved 3017.753 360.833 266.835 0.00192821 -0.3116384
Moved 3017.768 357.8633 281.6836 -0.004946093 -0.2734476
Moved 3017.782 355.1305 315.5646 -0.01127198 -0.1863052
Moved 3017.799 352.2289 333.6265 -0.01798863 -0.1398496
Moved 3017.813 352.1876 353.3741 -0.01808435 -0.08905842
Moved 3017.83 350.7487 374.7688 -0.02141496 -0.03403094
Moved 3017.845 349.3006 388.9937 -0.02476707 0.002555612
Moved 3017.862 347.8692 402.1771 -0.02808055 0.03646356
Moved 3017.876 345.7034 411.3347 -0.03309399 0.06001723
Moved 3017.892 344.3556 426.5107 -0.03621384 0.09905019
Moved 3017.907 342.9169 436.5816 -0.0395442 0.1249526
Moved 3017.924 341.4753 443.6237 -0.04288137 0.1430649
Moved 3017.938 340.0283 449.887 -0.0462309 0.1591742
Moved 3017.953 338.5892 452.8216 -0.049562 0.1667221
Moved 3017.968 338 456.6934 -0.05092591 0.1766803
Moved 3017.983 337.038 457.962 -0.05315274 0.1799432
Moved 3017.999 337 459.3879 -0.05324075 0.1836109
Moved 3018.014 335.5 460.5 -0.05671298 0.1864711
Moved 3018.03 336 461.1342 -0.05555556 0.1881021
Stationary 3018.044 336 461.1342 -0.05555556 0.1881021
Moved 3018.06 336 462.374 -0.05555556 0.191291
Stationary 3018.075 336 462 -0.05555556 0.1903292
Stationary 3018.092 336 462 -0.05555556 0.1903292
Moved 3018.108 357.3734 462 -0.006080121 0.1903292
Moved 3018.123 372.6919 458.0964 0.02937943 0.180289
Moved 3018.138 387.9764 453.0047 0.06476025 0.167193
Moved 3018.156 405.2361 450.1273 0.1047132 0.1597924
Moved 3018.169 415.1234 449 0.1276005 0.156893
Moved 3018.184 425.1969 446.3723 0.1509187 0.1501344
Moved 3018.2 432 447 0.1666667 0.1517489
Moved 3018.215 441.2638 445.1052 0.1881106 0.1468753
Moved 3018.23 448.746 443.6508 0.2054305 0.1431347
Moved 3018.245 456.6487 443 0.2237238 0.1414608
Moved 3018.261 464.0537 441.7892 0.2408649 0.1383467
Moved 3018.276 468.9528 442 0.2522056 0.1388888
Moved 3018.291 474.3543 442 0.2647091 0.1388888
Moved 3018.306 478.5 442 0.2743055 0.1388888
Ended 3018.322 478.5 442 0.2743055 0.1388888
Candidates 3018.491 12 cry ct very cast cat carry cy vast cash cdk vegf vary
Began 3019.166 426 367 0.1527777 -0.05401234
Stationary 3019.186 426 367 0.1527777 -0.05401234
Stationary 3019.2 426 367 0.1527777 -0.05401234
Stationary 3019.216 426 367 0.1527777 -0.05401234
Moved 3019.232 441.7469 361.2531 0.1892291 -0.06879359
Moved 3019.247 455.5981 353.7009 0.221292 -0.08821777
Moved 3019.262 468.0988 349.8704 0.2502288 -0.09807006
Moved 3019.278 477.7196 346.4802 0.2724991 -0.1067897
Moved 3019.293 489.9786 343.5603 0.3008764 -0.1142997
Moved 3019.309 501.6105 340.6827 0.3278021 -0.1217008
Moved 3019.324 514.9734 340 0.3587348 -0.1234569
Moved 3019.34 522.6733 340 0.3765585 -0.1234569
Ended 3019.354 526 340 0.3842592 -0.1234569
Accept 3019.4 2 very
Began 3020.181 418 301 0.1342593 -0.2237656
Stationary 3020.194 418 301 0.1342593 -0.2237656
Stationary 3020.205 418 301 0.1342593 -0.2237656
Stationary 3020.217 418 301 0.1342593 -0.2237656
Stationary 3020.232 418 301 0.1342593 -0.2237656
Stationary 3020.248 418 301 0.1342593 -0.2237656
Stationary 3020.264 418 301 0.1342593 -0.2237656
Moved 3020.279 410.5807 312.6589 0.117085 -0.1937786
Moved 3020.295 406.5 316.5 0.1076389 -0.1838992
Moved 3020.31 402.8299 322.6168 0.09914339 -0.1681668
Moved 3020.326 398.5114 328.6514 0.08914679 -0.1526456
Moved 3020.341 392.7967 336.4066 0.07591823 -0.132699
Moved 3020.356 387.8265 342.1735 0.06441324 -0.1178665
Moved 3020.372 383.5412 347.945 0.05449354 -0.1030221
Moved 3020.389 380.1952 352.8048 0.04674812 -0.09052268
Moved 3020.403 375.8787 358.4951 0.0367562 -0.0758872
Moved 3020.42 374.3383 359.6617 0.03319045 -0.07288646
Moved 3020.434 370.2161 363.7839 0.02364834 -0.06228412
Moved 3020.45 368.669 367.993 0.02006709 -0.05145846
Moved 3020.466 365.4662 370.5338 0.01265327 -0.04492355
Moved 3020.481 362.5818 374.6273 0.005976459 -0.03439499
Moved 3020.496 360.7019 377.9472 0.001624723 -0.02585603
Moved 3020.511 358.9142 381.1715 -0.002513329 -0.01756307
Moved 3020.527 357.8264 383.3473 -0.005031576 -0.01196692
Moved 3020.542 356.3357 385.3286 -0.008482139 -0.006871007
Moved 3020.557 356 388.2124 -0.009259283 0.0005462238
Moved 3020.572 355 391.0956 -0.01157408 0.007961807
Moved 3020.588 355 392.9835 -0.01157408 0.0128175
Moved 3020.606 353.5696 395.8607 -0.01488507 0.02021782
Moved 3020.618 354 399.7503 -0.01388888 0.03022186
Moved 3020.634 354 401.9709 -0.01388888 0.03593331
Moved 3020.65 354 404.8386 -0.01388888 0.04330902
Moved 3020.665 354 407.717 -0.01388888 0.05071232
Moved 3020.68 354 409.2858 -0.01388888 0.0547473
Moved 3020.695 354 412.4767 -0.01388888 0.06295447
Moved 3020.712 354 414.1672 -0.01388888 0.06730236
Moved 3020.734 354 416.7735 -0.01388888 0.07400583
Stationary 3020.745 354 416.7735 -0.01388888 0.07400583
Moved 3020.757 354 418.1188 -0.01388888 0.07746594
Stationary 3020.772 354 418.1188 -0.01388888 0.07746594
Moved 3020.787 354 420.0063 -0.01388888 0.08232065
Stationary 3020.803 354 420.0063 -0.01388888 0.08232065
Moved 3020.819 354 421.8784 -0.01388888 0.08713561
Stationary 3020.834 354 422 -0.01388888 0.08744851
Moved 3020.851 354 423.5 -0.01388888 0.09130646
Moved 3020.865 354 423.8685 -0.01388888 0.09225424
Moved 3020.881 352.6909 425.3091 -0.01691908 0.09595945
Moved 3020.896 348.0009 425 -0.02777557 0.09516452
Moved 3020.912 343.4343 425 -0.0383466 0.09516452
Moved 3020.927 335.8457 425 -0.05591263 0.09516452
Moved 3020.943 329.7253 425 -0.07008021 0.09516452
Moved 3020.958 321 414.5 -0.09027779 0.0681584
Moved 3020.973 309.9372 409.7029 -0.1158861 0.05582008
Moved 3020.989 295.765 398.8172 -0.1486922 0.02782197
Moved 3021.004 281.3093 387.2474 -0.1821544 -0.001935723
Moved 3021.02 271.7024 379.6146 -0.2043926 -0.02156756
Moved 3021.035 260.223 369.5701 -0.2309654 -0.04740209
Moved 3021.05 252.5193 361.5193 -0.2487979 -0.06810891
Moved 3021.067 244.8832 353.8832 -0.266474 -0.08774887
Moved 3021.081 237.067 347.3432 -0.2845671 -0.10457
Moved 3021.097 229.0061 338.0062 -0.3032265 -0.128585
Moved 3021.113 223.0236 332.0236 -0.3170751 -0.1439724
Moved 3021.127 219.6218 327.9327 -0.3249494 -0.1544941
Moved 3021.143 215.6139 323.614 -0.334227 -0.165602
Moved 3021.161 212.2977 319.2977 -0.3419036 -0.1767035
Moved 3021.173 209.9909 314.9727 -0.3472433 -0.1878276
Moved 3021.188 207.8376 312.8376 -0.3522277 -0.193319
Moved 3021.208 205.9132 309.3698 -0.3566824 -0.2022382
Moved 3021.22 205 307.0222 -0.3587963 -0.2082763
Moved 3021.235 203.5795 305.5795 -0.3620845 -0.211987
Moved 3021.252 202.1342 304.1342 -0.3654302 -0.2157045
Moved 3021.266 202 302.6909 -0.3657407 -0.2194164
Moved 3021.281 200.5 301.5 -0.369213 -0.2224794
Stationary 3021.296 200.5 301.5 -0.369213 -0.2224794
Moved 3021.313 199.7431 299.7431 -0.370965 -0.2269982
Stationary 3021.33 199.7431 299.7431 -0.370965 -0.2269982
Stationary 3021.342 200 300 -0.3703704 -0.2263375
Moved 3021.358 200 298.5 -0.3703704 -0.2301955
Stationary 3021.375 200 298.5 -0.3703704 -0.2301955
Moved 3021.395 198.8488 299 -0.3730351 -0.2289095
Stationary 3021.406 198.8488 299 -0.3730351 -0.2289095
Stationary 3021.42 198.8488 299 -0.3730351 -0.2289095
Moved 3021.435 199 297.8972 -0.3726852 -0.2317461
Stationary 3021.451 199 297.8972 -0.3726852 -0.2317461
Stationary 3021.468 199 297.8972 -0.3726852 -0.2317461
Stationary 3021.482 199 297.8972 -0.3726852 -0.2317461
Stationary 3021.498 199 297.8972 -0.3726852 -0.2317461
Stationary 3021.514 199 297.8972 -0.3726852 -0.2317461
Stationary 3021.53 199 297.8972 -0.3726852 -0.2317461
Stationary 3021.544 199 297.8972 -0.3726852 -0.2317461
Stationary 3021.56 199 297.8972 -0.3726852 -0.2317461
Stationary 3021.575 199 297.8972 -0.3726852 -0.2317461
Stationary 3021.59 199 297.8972 -0.3726852 -0.2317461
Stationary 3021.606 199 297.8972 -0.3726852 -0.2317461
Stationary 3021.622 199 297.8972 -0.3726852 -0.2317461
Stationary 3021.638 199 297.8972 -0.3726852 -0.2317461
Stationary 3021.653 199 297.8972 -0.3726852 -0.2317461
Stationary 3021.67 199 297.8972 -0.3726852 -0.2317461
Stationary 3021.685 199 297.8972 -0.3726852 -0.2317461
Stationary 3021.7 199 297.8972 -0.3726852 -0.2317461
Stationary 3021.714 199 297.8972 -0.3726852 -0.2317461
Stationary 3021.726 199 297.8972 -0.3726852 -0.2317461
Stationary 3021.743 199 297.8972 -0.3726852 -0.2317461
Stationary 3021.757 199 297.8972 -0.3726852 -0.2317461
Stationary 3021.773 199 297.8972 -0.3726852 -0.2317461
Stationary 3021.788 199 297.8972 -0.3726852 -0.2317461
Stationary 3021.805 199 297.8972 -0.3726852 -0.2317461
Stationary 3021.821 199 297.8972 -0.3726852 -0.2317461
Stationary 3021.837 199 297.8972 -0.3726852 -0.2317461
Stationary 3021.852 199 297.8972 -0.3726852 -0.2317461
Stationary 3021.867 199 297.8972 -0.3726852 -0.2317461
Stationary 3021.882 199 298 -0.3726852 -0.2314816
Stationary 3021.898 199 298 -0.3726852 -0.2314816
Moved 3021.913 206.7136 298 -0.3548296 -0.2314816
Moved 3021.928 208.1581 298 -0.3514859 -0.2314816
Stationary 3021.943 208.1581 298 -0.3514859 -0.2314816
Moved 3021.966 212.2794 305 -0.3419457 -0.2134774
Stationary 3021.977 212.2794 305 -0.3419457 -0.2134774
Moved 3021.99 214.5846 306.5845 -0.3366098 -0.2094019
Moved 3022.006 218.0611 308.0203 -0.3285623 -0.2057091
Moved 3022.021 222.4028 309.4676 -0.3185121 -0.2019867
Moved 3022.036 228.518 311.8072 -0.3043565 -0.1959692
Moved 3022.051 235.7895 313.3579 -0.2875243 -0.1919807
Moved 3022.067 240 314.5 -0.2777777 -0.1890433
Moved 3022.082 246.3866 315.8773 -0.2629939 -0.1855009
Moved 3022.098 253.5837 317.3167 -0.246334 -0.1817987
Moved 3022.114 261.5331 317.7555 -0.2279327 -0.18067
Moved 3022.129 271.3831 319.1976 -0.2051317 -0.176961
Moved 3022.145 280.815 320 -0.1832986 -0.1748972
Moved 3022.161 290.5007 321.0715 -0.160878 -0.1721411
Moved 3022.176 299 321 -0.1412037 -0.1723252
Moved 3022.191 307.5108 321 -0.1215028 -0.1723252
Moved 3022.207 317.5819 321 -0.09818996 -0.1723252
Moved 3022.223 330.7102 321 -0.06780053 -0.1723252
Moved 3022.237 342.6638 321 -0.04013007 -0.1723252
Moved 3022.253 355.5691 321 -0.01025667 -0.1723252
Moved 3022.268 363.7124 321 0.008593501 -0.1723252
Moved 3022.283 373.9638 321 0.0323236 -0.1723252
Moved 3022.298 385.5743 321 0.05919982 -0.1723252
Moved 3022.314 398.7271 321 0.08964618 -0.1723252
Moved 3022.33 412.5336 321 0.1216055 -0.1723252
Moved 3022.345 420.8498 321 0.1408561 -0.1723252
Moved 3022.36 428.6578 321 0.1589301 -0.1723252
Moved 3022.377 436.8373 321 0.1778641 -0.1723252
Moved 3022.391 445.037 321 0.1968448 -0.1723252
Moved 3022.406 453.3832 325.1916 0.2161648 -0.1615443
Moved 3022.423 465 335.5 0.2430555 -0.1350309
Moved 3022.439 470.7958 340.7958 0.2564718 -0.12141
Moved 3022.459 484.4915 358.1525 0.2881747 -0.07676835
Stationary 3022.47 484.4915 358.1525 0.2881747 -0.07676835
Moved 3022.484 490.0447 365.3058 0.3010294 -0.05836981
Moved 3022.5 494.1161 372.5267 0.3104539 -0.03979749
Moved 3022.514 497.5891 377.4521 0.3184932 -0.02712948
Moved 3022.53 501.8144 385.6287 0.328274 -0.006099002
Moved 3022.545 507.1152 392.8203 0.3405445 0.01239773
Moved 3022.562 510.2859 399.7147 0.347884 0.03013045
Moved 3022.577 514.728 405.304 0.3581667 0.04450621
Moved 3022.591 518.0295 410.0443 0.365809 0.0566981
Moved 3022.608 522.3481 415.7975 0.3758059 0.07149567
Moved 3022.624 525.9528 418.9528 0.3841499 0.07961088
Moved 3022.639 529.9073 423.8765 0.393304 0.09227478
Moved 3022.653 531.3999 426.7999 0.396759 0.09979377
Moved 3022.668 535.6771 431.3542 0.4066601 0.1115078
Moved 3022.684 538.561 434.561 0.4133358 0.1197557
Moved 3022.7 539.7262 438.7262 0.4160329 0.1304686
Moved 3022.716 541.1657 442.4971 0.419365 0.1401672
Moved 3022.73 541 445 0.4189815 0.1466049
Moved 3022.745 541 446.7433 0.4189815 0.1510888
Moved 3022.761 541 450.5484 0.4189815 0.1608754
Moved 3022.776 523.575 454.475 0.3786457 0.1709748
Moved 3022.792 507.301 457.0635 0.3409744 0.1776324
Moved 3022.81 484 458.5 0.287037 0.181327
Moved 3022.823 458.8501 458 0.2288197 0.180041
Moved 3022.838 437.3251 446.9734 0.1789933 0.1516804
Moved 3022.856 418.4547 445.9091 0.1353117 0.1489431
Moved 3022.869 398.7777 441.1414 0.0897631 0.1366806
Moved 3022.884 385.6522 438.256 0.05938003 0.1292593
Moved 3022.906 365.3557 434.7651 0.01239737 0.1202805
Stationary 3022.917 365.3557 434.7651 0.01239737 0.1202805
Moved 3022.929 359.6116 433.3223 -0.0008989871 0.1165697
Moved 3022.945 355.7654 433 -0.009802382 0.1157406
Moved 3022.961 353.7147 431.8574 -0.01454934 0.1128018
Moved 3022.976 352.3652 432 -0.01767312 0.1131687
Moved 3022.992 351.5 432 -0.01967594 0.1131687
Stationary 3023.011 351.5 432 -0.01967594 0.1131687
Stationary 3023.025 351.5 432 -0.01967594 0.1131687
Stationary 3023.041 351.5 432 -0.01967594 0.1131687
Stationary 3023.052 351.5 432 -0.01967594 0.1131687
Moved 3023.068 360.6744 432 0.001561244 0.1131687
Moved 3023.085 376.343 443.1585 0.03783087 0.1418685
Moved 3023.102 395.5873 442.8276 0.08237799 0.1410175
Moved 3023.116 414.5457 445.5455 0.1262633 0.1480078
Moved 3023.13 433.5432 446.7119 0.1702388 0.1510079
Moved 3023.146 451.9691 447 0.2128914 0.1517489
Moved 3023.161 465.7126 447 0.2447051 0.1517489
Moved 3023.176 475.858 447 0.2681897 0.1517489
Moved 3023.192 488.0558 448.1173 0.2964255 0.1546226
Moved 3023.211 502 448 0.3287037 0.1543209
Moved 3023.224 516.0333 448 0.3611881 0.1543209
Moved 3023.239 525.9813 448 0.384216 0.1543209
Moved 3023.254 535.2528 448 0.4056778 0.1543209
Moved 3023.269 543.9058 438.7766 0.4257078 0.1305982
Moved 3023.285 549.5 439.5 0.4386574 0.1324588
Moved 3023.301 556.4358 438.1129 0.4547125 0.128891
Moved 3023.323 565.5597 437 0.4758327 0.1260288
Stationary 3023.333 565.5597 437 0.4758327 0.1260288
Moved 3023.346 568.426 437 0.4824676 0.1260288
Moved 3023.362 569.6528 436 0.4853075 0.1234567
Moved 3023.377 571.0883 436 0.4886303 0.1234567
Stationary 3023.391 571.0883 436 0.4886303 0.1234567
Stationary 3023.409 571.0883 436 0.4886303 0.1234567
Moved 3023.423 571 434.9228 0.4884259 0.1206861
Stationary 3023.438 571 434.9228 0.4884259 0.1206861
Moved 3023.455 571 433.0425 0.4884259 0.11585
Moved 3023.47 571 431.6075 0.4884259 0.1121593
Moved 3023.485 561.5309 428.3539 0.4665067 0.103791
Moved 3023.502 557.2098 424.2098 0.4565042 0.09313218
Moved 3023.516 550.5355 418.7796 0.4410544 0.07916556
Moved 3023.531 537.7381 404.5208 0.4114308 0.04249172
Moved 3023.547 527.4897 390.8425 0.3877076 0.007310836
Moved 3023.563 515.4373 372.1782 0.3598086 -0.04069395
Moved 3023.577 504.2441 351.5828 0.3338985 -0.0936658
Moved 3023.593 494.5 335 0.3113426 -0.1363169
Moved 3023.608 483.2563 312.5127 0.2853156 -0.1941546
Moved 3023.624 478.7386 302.4119 0.274858 -0.220134
Moved 3023.639 471.3914 285.2175 0.2578504 -0.2643583
Moved 3023.656 466.1101 270.3304 0.2456253 -0.3026481
Moved 3023.671 461.8051 254.6189 0.2356601 -0.3430584
Moved 3023.687 457.4798 238.9192 0.2256477 -0.3834383
Moved 3023.701 454.4767 218.0748 0.218696 -0.4370504
Moved 3023.721 452.2836 205.8361 0.2136195 -0.4685287
Moved 3023.733 450.3047 197.9141 0.2090386 -0.4889042
Moved 3023.748 448.7722 190.861 0.2054912 -0.5070449
Moved 3023.764 448.3252 185.3008 0.2044564 -0.5213458
Moved 3023.778 446.8856 181.7711 0.2011239 -0.5304241
Moved 3023.794 446 177.8905 0.199074 -0.5404051
Moved 3023.81 445.0023 175.0048 0.1967647 -0.5478273
Moved 3023.825 445 173.5718 0.1967593 -0.5515129
Moved 3023.84 443.3242 170.6484 0.19288 -0.5590318
Moved 3023.855 443 168.9882 0.1921296 -0.5633021
Moved 3023.87 441.5475 167.5475 0.1887674 -0.5670075
Moved 3023.886 440.1109 165.2218 0.1854419 -0.5729892
Moved 3023.901 438.6642 163.6643 0.1820932 -0.5769951
Moved 3023.917 436.4593 163.2296 0.176989 -0.5781132
Moved 3023.931 433.5831 163 0.1703313 -0.5787038
Moved 3023.948 429.5 163 0.1608796 -0.5787038
Moved 3023.963 425.2971 163 0.1511506 -0.5787038
Moved 3023.979 418.114 172.4175 0.1345232 -0.5544818
Moved 3023.995 408.672 182.328 0.1126666 -0.5289918
Moved 3024.01 397.517 195.6038 0.08684496 -0.4948463
Moved 3024.026 385.5215 210.9714 0.05907744 -0.4553203
Moved 3024.041 375.3246 225.5131 0.03547371 -0.4179191
Moved 3024.057 368.0747 235.6954 0.01869142 -0.39173
Moved 3024.077 353.6828 252.2034 -0.01462321 -0.3492712
Stationary 3024.088 353.6828 252.2034 -0.01462321 -0.3492712
Moved 3024.102 345.0708 259.6077 -0.03455833 -0.3302273
Moved 3024.117 336.3936 267.6064 -0.0546444 -0.3096544
Moved 3024.132 330.1658 272.6256 -0.06906057 -0.2967448
Moved 3024.148 322.7545 279.2455 -0.08621648 -0.2797184
Moved 3024.164 315.5711 285.3431 -0.1028447 -0.2640353
Moved 3024.179 310.2454 289.6037 -0.1151728 -0.253077
Moved 3024.194 300.1508 295.5662 -0.1385399 -0.2377413
Moved 3024.211 292.6443 300.2134 -0.155916 -0.2257885
Moved 3024.224 285.5 304.5 -0.1724537 -0.2147634
Moved 3024.24 278.1957 307.8826 -0.1893618 -0.2060633
Moved 3024.255 271.0033 310.7986 -0.2060108 -0.1985632
Moved 3024.271 265.6475 315.5144 -0.2184086 -0.1864342
Moved 3024.287 261.2417 317.8792 -0.2286072 -0.180352
Moved 3024.302 256.9069 322.0931 -0.2386414 -0.1695137
Moved 3024.318 251.7729 323.6135 -0.2505257 -0.1656032
Moved 3024.333 248.509 326.491 -0.2580809 -0.1582022
Moved 3024.348 245.6257 328.3743 -0.2647553 -0.1533585
Moved 3024.363 241.6224 330.1259 -0.2740222 -0.1488533
Moved 3024.379 240.4309 332.5691 -0.2767803 -0.1425693
Moved 3024.395 240 333.775 -0.2777777 -0.1394675
Moved 3024.41 238.8509 334 -0.2804377 -0.1388889
Moved 3024.429 239 335.5891 -0.2800926 -0.1348018
Moved 3024.44 239 336.5 -0.2800926 -0.1324588
Moved 3024.456 239 337.2339 -0.2800926 -0.1305714
Moved 3024.472 239 338.9064 -0.2800926 -0.1262695
Moved 3024.487 239 340.3453 -0.2800926 -0.1225688
Moved 3024.506 239 341.5 -0.2800926 -0.1195988
Moved 3024.518 245.2234 346.5563 -0.2656865 -0.1065939
Moved 3024.533 253.9685 350.9843 -0.2454432 -0.09520511
Moved 3024.55 272.2371 354.5395 -0.2031549 -0.08606106
Moved 3024.567 297.8948 357.41 -0.1437619 -0.07867813
Moved 3024.58 321.3133 357 -0.0895525 -0.07973259
Moved 3024.595 348.629 357 -0.02632186 -0.07973259
Moved 3024.611 377 339 0.03935188 -0.1260288
Moved 3024.626 398.5393 336.9633 0.08921126 -0.1312673
Moved 3024.641 419.5997 331.8616 0.1379623 -0.1443889
Moved 3024.659 436.8179 327.5455 0.1778193 -0.1554899
Moved 3024.672 455.9576 323.1738 0.2221241 -0.1667342
Moved 3024.688 473.3506 321.6375 0.2623855 -0.1706856
Moved 3024.705 488.9025 319.2098 0.2983853 -0.1769296
Moved 3024.718 505.7829 317.7681 0.3374603 -0.1806378
Moved 3024.733 514.2971 318 0.3571692 -0.1800412
Moved 3024.751 529.0905 318 0.3914131 -0.1800412
Moved 3024.766 539.5506 316.7785 0.4156263 -0.1831829
Moved 3024.785 546.9802 317 0.4328246 -0.1826131
Moved 3024.798 554.4998 317 0.450231 -0.1826131
Moved 3024.813 560.0862 315.4568 0.4631626 -0.1865822
Moved 3024.827 563.9417 315 0.4720872 -0.1877573
Moved 3024.841 567.1463 315 0.4795054 -0.1877573
Moved 3024.863 569.5005 314 0.4849548 -0.1903292
Moved 3024.874 570.9409 314 0.488289 -0.1903292
Moved 3024.887 572.3755 312.6245 0.4916101 -0.1938672
Moved 3024.903 573.8205 313 0.4949549 -0.1929013
Ended 3024.919 576.4982 311.7509 0.5011531 -0.196114
Candidates 3025.009 12 traditional additional approval rational radical festival seasonal emotional historical statistical hysterical regional
Began 3025.44 430 235 0.162037 -0.3935186
Stationary 3025.458 430 235 0.162037 -0.3935186
Stationary 3025.472 430 235 0.162037 -0.3935186
Stationary 3025.488 430 235 0.162037 -0.3935186
Stationary 3025.504 430 235 0.162037 -0.3935186
Stationary 3025.518 430 235 0.162037 -0.3935186
Moved 3025.534 436.4175 257.6263 0.1768924 -0.3353234
Moved 3025.55 441.7625 278.8124 0.189265 -0.2808323
Moved 3025.565 444.8023 294.0115 0.1963017 -0.2417402
Moved 3025.587 457.8857 361.5429 0.2265873 -0.06804815
Stationary 3025.598 457.8857 361.5429 0.2265873 -0.06804815
Moved 3025.613 461.7741 381.8705 0.2355882 -0.01576522
Moved 3025.628 464.9897 396.9536 0.2430317 0.02302856
Moved 3025.643 469.3005 415.6354 0.2530104 0.07107879
Moved 3025.66 472.7453 426.8538 0.2609845 0.09993263
Moved 3025.674 473.9607 432.8035 0.2637979 0.1152352
Moved 3025.689 475.4012 438.6046 0.2671323 0.1301559
Ended 3025.704 477 443 0.2708333 0.1414608
Accept 3025.746 0 traditional
Began 3026.226 449 342 0.2060185 -0.1183128
Stationary 3026.244 449 342 0.2060185 -0.1183128
Stationary 3026.258 449 342 0.2060185 -0.1183128
Stationary 3026.273 449 342 0.2060185 -0.1183128
Stationary 3026.29 449 342 0.2060185 -0.1183128
Moved 3026.306 444.3552 342 0.1952667 -0.1183128
Moved 3026.322 436.2603 346.7944 0.1765286 -0.1059815
Moved 3026.337 428.8776 354.1021 0.1594388 -0.08718608
