the union will go on strike
Moved 3877.717 441.0323 409.0646 0.1875748 0.05417851
Moved 3877.732 443.9208 415.8019 0.1942611 0.07150685
Moved 3877.747 445.054 419.1621 0.1968844 0.08014937
Moved 3877.762 446.5 423.5 0.2002315 0.09130646
Moved 3877.779 447.952 426.9041 0.2035927 0.1000619
Moved 3877.793 449.3868 428.3868 0.2069139 0.1038756
Moved 3877.809 449.8347 431.6695 0.2079508 0.1123186
Moved 3877.824 450 433.274 0.2083333 0.1164455
Moved 3877.838 450.7091 435.4182 0.2099747 0.1219602
Moved 3877.854 451 436.8506 0.2106482 0.1256444
Moved 3877.87 452.2264 438.2264 0.2134871 0.1291831
Moved 3877.885 452.6738 439.6738 0.2145227 0.1329057
Moved 3877.901 453 441.1179 0.2152778 0.1366201
Moved 3877.916 453.5548 442.5547 0.216562 0.1403156
Moved 3877.932 454 443.9891 0.2175926 0.1440049
Moved 3877.947 455.4319 445.4319 0.2209072 0.1477158
Moved 3877.961 455.6685 446.6685 0.2214549 0.1508963
Moved 3877.979 456.5 447.5 0.2233796 0.1530349
Moved 3877.993 456 448.2225 0.2222222 0.1548931
Moved 3878.009 457 449.889 0.2245371 0.1591795
Moved 3878.025 458.3282 451.3282 0.2276116 0.1628811
Moved 3878.04 459 451.7668 0.2291666 0.1640093
Moved 3878.056 460.2057 452 0.2319575 0.164609
Moved 3878.071 461.5 453.5 0.2349537 0.168467
Moved 3878.086 463.5053 453 0.2395957 0.167181
Moved 3878.102 466.3693 453 0.2462251 0.167181
Moved 3878.117 471.5235 453 0.2581563 0.167181
Moved 3878.133 477.2625 442.3439 0.2714408 0.1397732
Moved 3878.147 481.5 434 0.28125 0.1183127
Moved 3878.163 485.9094 415.453 0.291457 0.0706095
Moved 3878.178 486 398.1327 0.2916667 0.02606144
Moved 3878.195 486 377.6863 0.2916667 -0.02652698
Moved 3878.209 477.9082 343.9174 0.2729356 -0.1133813
Moved 3878.225 470.2785 315.1141 0.2552744 -0.1874639
Moved 3878.24 464.6916 288.38 0.2423417 -0.2562243
Moved 3878.256 460.3413 260.8285 0.2322716 -0.3270873
Moved 3878.271 457.6884 243.1631 0.2261306 -0.3725231
Moved 3878.288 455.9178 228.2601 0.2220319 -0.4108537
Moved 3878.301 453.6875 215.125 0.2168692 -0.4446373
Moved 3878.318 454 201.1915 0.2175926 -0.4804745
Moved 3878.333 454 189.3347 0.2175926 -0.5109705
Moved 3878.347 454 181.3907 0.2175926 -0.5314024
Moved 3878.363 454 175.1575 0.2175926 -0.5474345
Moved 3878.379 454 170.802 0.2175926 -0.5586369
Moved 3878.393 454 169.1619 0.2175926 -0.5628553
Moved 3878.409 454 168.0544 0.2175926 -0.5657036
Moved 3878.424 454 167.5 0.2175926 -0.5671297
Stationary 3878.44 454 167.5 0.2175926 -0.5671297
Moved 3878.456 453 185.6786 0.2152778 -0.5203739
Moved 3878.47 453 205.5266 0.2152778 -0.4693245
Moved 3878.488 453 226.7545 0.2152778 -0.4147261
Moved 3878.503 453 255.4979 0.2152778 -0.3407975
Moved 3878.518 458.3519 281.5266 0.2276665 -0.2738514
Moved 3878.534 464.5264 317.685 0.2419593 -0.1808513
Moved 3878.549 468.5 348.5 0.2511574 -0.1015947
Moved 3878.564 472.0015 364.0076 0.2592627 -0.06170901
Moved 3878.58 474.8784 376.9528 0.2659222 -0.02841353
Moved 3878.602 480.6657 397.6642 0.2793187 0.0248566
Stationary 3878.611 480.6657 397.6642 0.2793187 0.0248566
Moved 3878.625 483 405 0.2847222 0.04372424
Moved 3878.641 487.5729 415.0034 0.2953075 0.06945304
Moved 3878.656 490.601 423.803 0.3023171 0.09208581
Moved 3878.672 494.4795 432.6987 0.3112951 0.1149658
Moved 3878.687 497.3533 438.7065 0.3179474 0.130418
Moved 3878.702 500.2375 444.4749 0.3246238 0.1452543
Moved 3878.718 503.121 449.1815 0.3312986 0.1573596
Moved 3878.735 505.998 451.998 0.3379585 0.164604
Moved 3878.749 507.1571 454.1571 0.3406414 0.1701571
Moved 3878.764 510.0408 457.0408 0.3473168 0.1775741
Moved 3878.78 511.4427 458.4427 0.3505619 0.1811799
Moved 3878.796 511.8853 459.8853 0.3515863 0.1848902
Moved 3878.809 513.3262 461.3262 0.3549218 0.1885962
Stationary 3878.825 513.3262 461.3262 0.3549218 0.1885962
Moved 3878.841 513 462.3734 0.3541666 0.1912896
Stationary 3878.857 513 462.3734 0.3541666 0.1912896
Stationary 3878.872 513 462 0.3541666 0.1903292
Moved 3878.888 502.221 462 0.3292152 0.1903292
Moved 3878.907 492.4953 447.7824 0.3067021 0.1537613
Moved 3878.919 482.4807 438.4808 0.2835202 0.1298373
Moved 3878.935 468.3662 421.3067 0.2508476 0.08566526
Moved 3878.948 456.3162 402.5139 0.2229542 0.03732976
Moved 3878.965 445.6811 382.3942 0.1983359 -0.01441838
Moved 3878.98 434 344 0.1712963 -0.1131688
Moved 3878.995 431.0683 316.2287 0.1645099 -0.184597
Moved 3879.01 431 276.9401 0.1643519 -0.2856479
Moved 3879.026 438.2914 229.5055 0.1812301 -0.4076505
Moved 3879.042 442.4617 205.5371 0.1908837 -0.4692975
Moved 3879.057 448.0699 192.1001 0.2038656 -0.5038579
Moved 3879.073 451.6007 178.597 0.2120388 -0.5385879
Moved 3879.088 454.5095 169.4714 0.218772 -0.5620592
Moved 3879.103 457.7028 160.1888 0.2261639 -0.5859341
Moved 3879.118 460.2917 155.5625 0.2321566 -0.597833
Moved 3879.134 461.5845 152.4155 0.2351492 -0.6059272
Moved 3879.149 462 150.9854 0.2361111 -0.6096056
Stationary 3879.165 462 150.9854 0.2361111 -0.6096056
Moved 3879.181 463 151 0.2384259 -0.6095679
Ended 3879.196 463 151 0.2384259 -0.6095679
Candidates 3879.285 12 union rubin inform ethnic dublin function icon public opinion intron thin toxic
Began 3879.7 429 234 0.1597223 -0.3960905
Stationary 3879.719 429 234 0.1597223 -0.3960905
Stationary 3879.735 429 234 0.1597223 -0.3960905
Moved 3879.75 429 244.8882 0.1597223 -0.3680859
Moved 3879.766 429 265.4475 0.1597223 -0.3152071
Moved 3879.789 429 325.8015 0.1597223 -0.1599756
Stationary 3879.8 429 325.8015 0.1597223 -0.1599756
Moved 3879.811 429 343.5 0.1597223 -0.1144548
Moved 3879.828 439.6144 367.6863 0.1842926 -0.0522473
Moved 3879.843 444.0618 390.3088 0.1945874 0.00593833
Moved 3879.858 448.9229 405.7689 0.2058402 0.04570176
Moved 3879.875 456.1484 424.986 0.2225658 0.09512842
Ended 3879.888 460 439 0.2314815 0.1311728
Accept 3879.947 0 union
Began 3880.24 429 311 0.1597223 -0.1980453
Stationary 3880.26 429 311 0.1597223 -0.1980453
Stationary 3880.275 429 311 0.1597223 -0.1980453
Stationary 3880.29 429 311 0.1597223 -0.1980453
Moved 3880.304 414.983 311 0.1272754 -0.1980453
Moved 3880.32 406.627 323.2883 0.107933 -0.1664397
Moved 3880.335 395.3112 330.0189 0.08173903 -0.1491284
Moved 3880.351 387.9596 336.2003 0.0647213 -0.1332296
Moved 3880.367 378.4079 345.5921 0.04261076 -0.1090738
Moved 3880.383 368.9997 355.0003 0.02083272 -0.08487584
Moved 3880.398 359.2915 364.7085 -0.001640022 -0.05990628
Moved 3880.413 349.7624 373.7772 -0.02369816 -0.03658122
Moved 3880.43 340.1547 383.8453 -0.04593815 -0.0106861
Moved 3880.445 331.4534 392.5466 -0.06608015 0.01169389
Moved 3880.459 326.5 399 -0.07754628 0.02829214
Moved 3880.476 320.1948 405.7565 -0.09214163 0.04566985
Moved 3880.491 314.4583 414.3126 -0.1054206 0.06767622
Moved 3880.506 307.6892 421.9662 -0.1210898 0.08736147
Moved 3880.521 301.9213 429.3483 -0.1344414 0.1063485
Moved 3880.537 297.8868 435.1132 -0.1437805 0.1211757
Moved 3880.553 294.7144 439.4283 -0.151124 0.1322744
Moved 3880.568 293.5 443.5 -0.1539352 0.1427468
Moved 3880.583 292.2798 445.4405 -0.1567598 0.1477378
Moved 3880.598 292 447.1587 -0.1574074 0.1521571
Moved 3880.613 292 450.2031 -0.1574074 0.1599872
Moved 3880.629 292 454.1141 -0.1574074 0.1700464
Moved 3880.645 315.625 458.4297 -0.1027198 0.1811462
Moved 3880.66 337.4408 460.8359 -0.05222032 0.187335
Moved 3880.676 364.9116 461 0.01136949 0.1877571
Moved 3880.692 383.4869 461 0.05436788 0.1877571
Moved 3880.714 439.8874 441.6036 0.1849245 0.1378692
Stationary 3880.725 439.8874 441.6036 0.1849245 0.1378692
Moved 3880.737 458.8847 435.6346 0.2288998 0.1225168
Moved 3880.753 479.3773 430.0994 0.2763363 0.1082802
Moved 3880.768 497.9333 426.0133 0.3192902 0.09777077
Moved 3880.784 516.1202 422.8133 0.3613893 0.08954032
Moved 3880.799 526.2277 420.7545 0.3847864 0.08424496
Moved 3880.814 541.1697 416.8087 0.4193742 0.07409629
Moved 3880.83 554.3583 410.8209 0.4499034 0.05869555
Moved 3880.844 562.8771 407.0819 0.469623 0.04907894
Moved 3880.86 570.5797 402.2522 0.487453 0.03665685
Moved 3880.875 576.4769 396.5231 0.501104 0.02192136
Moved 3880.89 581.1635 390.8365 0.5119525 0.007295608
Moved 3880.906 584.7855 384.4289 0.5203368 -0.009184983
Moved 3880.921 590.406 373.188 0.5333472 -0.03809666
Moved 3880.937 592.5648 361.5233 0.5383444 -0.06809847
Moved 3880.952 596.6426 341.7872 0.5477838 -0.1188601
Moved 3880.967 599.3215 327.053 0.553985 -0.1567567
Ended 3880.984 602.1943 307.5425 0.560635 -0.2069381
Candidates 3881.072 12 will wool well still feel grill roll fell week el stroll gel
Began 3881.519 460 216 0.2314815 -0.4423869
Stationary 3881.541 460 216 0.2314815 -0.4423869
Stationary 3881.553 460 216 0.2314815 -0.4423869
Moved 3881.569 460 245.6896 0.2314815 -0.3660247
Moved 3881.586 453.0582 278.0898 0.2154126 -0.2826908
Moved 3881.601 450.7021 304.3624 0.2099585 -0.2151174
Moved 3881.615 449.2538 329.1938 0.2066059 -0.1512505
Moved 3881.632 449 346.6006 0.2060185 -0.10648
Moved 3881.646 449 371.7006 0.2060185 -0.04192235
Moved 3881.662 449 386.1423 0.2060185 -0.004778144
Moved 3881.677 449 396.4349 0.2060185 0.02169472
Moved 3881.691 449 405.1701 0.2060185 0.04416171
Moved 3881.708 456.5883 410.2521 0.223584 0.05723282
Ended 3881.73 459 420 0.2291666 0.08230445
Accept 3881.781 0 will
Began 3882.109 441 288 0.1875 -0.2572017
Stationary 3882.125 441 288 0.1875 -0.2572017
Stationary 3882.139 441 288 0.1875 -0.2572017
Stationary 3882.154 441 288 0.1875 -0.2572017
Stationary 3882.17 441 288 0.1875 -0.2572017
Stationary 3882.188 441 288 0.1875 -0.2572017
Stationary 3882.203 441 288 0.1875 -0.2572017
Stationary 3882.216 441 288 0.1875 -0.2572017
Stationary 3882.231 441 288 0.1875 -0.2572017
Stationary 3882.247 441 288 0.1875 -0.2572017
Moved 3882.262 429.4103 279.4103 0.1606721 -0.2792946
Moved 3882.279 426.5389 277.7694 0.1540252 -0.2835149
Moved 3882.294 422.0128 274.6752 0.143548 -0.2914733
Moved 3882.31 417.7274 271.8182 0.1336282 -0.2988214
Moved 3882.326 413.3832 268.9221 0.1235721 -0.3062703
Moved 3882.34 409.7813 265.7813 0.1152344 -0.3143487
Moved 3882.356 405.7163 262.8109 0.1058248 -0.3219886
Moved 3882.372 402.4652 258.9304 0.09829908 -0.3319691
Moved 3882.387 400.0503 257.0251 0.09270896 -0.3368695
Moved 3882.401 398.5865 255.5864 0.08932054 -0.3405699
Moved 3882.417 397.1452 255 0.08598417 -0.3420782
Moved 3882.434 397 253.7024 0.0856481 -0.3454157
Stationary 3882.448 397 253.7024 0.0856481 -0.3454157
Stationary 3882.462 397 254 0.0856481 -0.3446502
Stationary 3882.478 397 254 0.0856481 -0.3446502
Moved 3882.494 403.317 260.317 0.1002708 -0.3284029
Moved 3882.51 415.1505 274.4381 0.1276632 -0.2920831
Moved 3882.525 429.6724 292.4246 0.1612787 -0.2458218
Moved 3882.54 444.1617 312.2205 0.1948188 -0.1949061
Moved 3882.563 462.7902 338.9878 0.2379403 -0.1260602
Stationary 3882.574 462.7902 338.9878 0.2379403 -0.1260602
Moved 3882.586 472.1902 350.2219 0.2596996 -0.09716583
Moved 3882.603 480.3331 359.3331 0.2785488 -0.07373189
Moved 3882.618 488.4357 366.5297 0.2973049 -0.0552219
Moved 3882.633 497.0711 375.0711 0.3172942 -0.03325341
Moved 3882.649 504.7175 382.7175 0.3349943 -0.01358668
Moved 3882.664 513.3741 391.3741 0.3550327 0.008678279
Moved 3882.679 518.2253 393.7352 0.3662622 0.01475087
Moved 3882.695 525.8726 401.0981 0.3839644 0.03368844
Moved 3882.71 531.8593 406.8593 0.3978224 0.04850642
Moved 3882.725 537.6232 410.9674 0.4111647 0.05907246
Moved 3882.74 542.2835 414.189 0.4219526 0.06735856
Moved 3882.757 546.5999 417.0666 0.4319441 0.07475962
Moved 3882.772 549.9496 419.9496 0.4396983 0.08217493
Moved 3882.788 553.1011 421.0337 0.4469932 0.08496316
Moved 3882.803 555.4833 422.4833 0.4525077 0.08869163
Moved 3882.818 557.842 423.921 0.4579675 0.09238929
Moved 3882.836 559.3594 425.3594 0.4614802 0.09608896
Moved 3882.849 560.8051 426.8051 0.4648266 0.09980712
Moved 3882.864 562.2455 427 0.468161 0.1003086
Moved 3882.88 563.6805 428 0.4714828 0.1028806
Moved 3882.895 564.8492 428.8492 0.4741879 0.1050647
Moved 3882.91 566.2433 429 0.4774151 0.1054526
Moved 3882.925 566.6815 430 0.4784293 0.1080246
Moved 3882.941 567.5 430 0.4803241 0.1080246
Moved 3882.957 568 430.5605 0.4814814 0.1094662
Moved 3882.971 569.0005 431 0.4837974 0.1105966
Stationary 3882.987 569.0005 431 0.4837974 0.1105966
Moved 3883.009 570.9692 432 0.4883546 0.1131687
Stationary 3883.019 570.9692 432 0.4883546 0.1131687
Moved 3883.035 572.3959 432 0.4916573 0.1131687
Moved 3883.049 573.8463 432 0.4950145 0.1131687
Ended 3883.064 574 432 0.4953703 0.1131687
Candidates 3883.122 12 do i ii u iii di dip so gfp gi gdp go
Began 3883.924 413 330 0.1226852 -0.149177
Stationary 3883.943 413 330 0.1226852 -0.149177
Stationary 3883.958 413 330 0.1226852 -0.149177
Stationary 3883.977 413 330 0.1226852 -0.149177
Stationary 3883.988 413 330 0.1226852 -0.149177
Ended 3884.007 413 330 0.1226852 -0.149177
NextCandidatePanel 3884.063
Began 3884.879 386 267 0.06018519 -0.311214
Stationary 3884.898 386 267 0.06018519 -0.311214
Stationary 3884.913 386 267 0.06018519 -0.311214
Stationary 3884.928 386 267 0.06018519 -0.311214
Stationary 3884.944 386 267 0.06018519 -0.311214
Ended 3884.959 386 267 0.06018519 -0.311214
NextCandidatePanel 3885.02
Began 3885.636 415 380 0.1273148 -0.02057613
Stationary 3885.654 415 380 0.1273148 -0.02057613
Stationary 3885.669 415 380 0.1273148 -0.02057613
Stationary 3885.684 415 380 0.1273148 -0.02057613
Moved 3885.708 409.7646 339.0389 0.1151958 -0.1259287
Stationary 3885.719 409.7646 339.0389 0.1151958 -0.1259287
Moved 3885.73 403.9532 300.3455 0.1017436 -0.2254488
Moved 3885.747 404 252.7537 0.1018518 -0.3478558
Moved 3885.762 408.5818 227.8182 0.1124579 -0.4119902
Moved 3885.777 418.0881 194.7062 0.1344633 -0.4971549
Moved 3885.793 426.6471 170.4998 0.1542758 -0.5594143
Ended 3885.808 430 167 0.162037 -0.5684157
Accept 3885.868 11 go
Began 3886.452 388 293 0.06481478 -0.2443416
Stationary 3886.471 388 293 0.06481478 -0.2443416
Stationary 3886.486 388 293 0.06481478 -0.2443416
Stationary 3886.501 388 293 0.06481478 -0.2443416
Stationary 3886.516 388 293 0.06481478 -0.2443416
Stationary 3886.532 388 293 0.06481478 -0.2443416
Moved 3886.548 400.1131 311.2679 0.0928545 -0.1973563
Moved 3886.563 407 323.5 0.1087963 -0.1658951
Moved 3886.579 424.0255 341.0255 0.1482071 -0.1208193
Moved 3886.594 437.4246 354.4246 0.1792236 -0.08635665
Moved 3886.609 455.5805 370.9823 0.2212511 -0.04376988
Moved 3886.625 471.4145 386.4145 0.2579039 -0.004078037
Moved 3886.641 483.8419 398.3617 0.2866711 0.02665041
Moved 3886.656 494.4665 406.6189 0.311265 0.04788803
Moved 3886.672 504.4285 413.7346 0.3343253 0.06618978
Moved 3886.687 510.318 418.3908 0.3479583 0.07816562
Moved 3886.708 520.0273 426.6849 0.3704335 0.09949806
Stationary 3886.719 520.0273 426.6849 0.3704335 0.09949806
Moved 3886.735 522.5579 428.5579 0.3762914 0.1043154
Moved 3886.747 524.217 429 0.3801319 0.1054526
Moved 3886.763 525.6576 430.6576 0.3834667 0.1097159
Moved 3886.78 527.1005 431 0.3868066 0.1105966
Moved 3886.795 528.1348 431 0.3892009 0.1105966
Stationary 3886.81 528 431 0.3888889 0.1105966
Stationary 3886.825 528 431 0.3888889 0.1105966
Moved 3886.841 528 413 0.3888889 0.06430033
Moved 3886.856 519.5297 383.4125 0.3692818 -0.01179903
Moved 3886.872 507.901 348.7031 0.3423635 -0.1010723
Moved 3886.886 497.0487 309.6703 0.3172423 -0.2014654
Moved 3886.902 490.1811 289.513 0.3013451 -0.2533102
Moved 3886.918 480.1198 259.3595 0.2780552 -0.3308655
Moved 3886.934 473.6665 237.9996 0.263117 -0.3858034
Moved 3886.949 469.1755 219.4274 0.2527211 -0.4335716
Moved 3886.964 464.8324 205.2197 0.2426676 -0.4701138
Moved 3886.98 461.6808 194.8829 0.2353723 -0.4967003
Moved 3886.995 459.8025 186.0061 0.2310242 -0.5195317
Moved 3887.01 458.2251 180.9005 0.2273729 -0.5326633
Moved 3887.026 458 176.6362 0.2268519 -0.5436311
Moved 3887.043 456.4334 172.8667 0.2232255 -0.5533264
Moved 3887.057 454.9909 169.9819 0.2198864 -0.5607461
Moved 3887.079 452.5 162.5 0.2141203 -0.5799897
Ended 3887.09 452.5 162.5 0.2141203 -0.5799897
Candidates 3887.177 12 in on him upon ion inn jon job omb join john upn
Began 3887.748 426 274 0.1527777 -0.2932099
Stationary 3887.767 426 274 0.1527777 -0.2932099
Moved 3887.782 414.9877 274 0.1272863 -0.2932099
Moved 3887.797 401.994 278.6702 0.09720822 -0.2811982
Moved 3887.813 385.8009 286.545 0.05972435 -0.2609439
Moved 3887.828 363 295 0.006944438 -0.2391976
Moved 3887.842 338.3102 303.8837 -0.05020797 -0.2163484
Moved 3887.859 315.3561 312.4915 -0.1033424 -0.1942093
Moved 3887.877 300.2939 315.4265 -0.1382085 -0.1866602
Moved 3887.89 278.8488 320.8585 -0.1878501 -0.1726891
Moved 3887.907 262.9087 323.7439 -0.2247484 -0.1652678
Moved 3887.922 249.2963 323 -0.2562586 -0.1671811
Moved 3887.937 239.2216 323 -0.2795796 -0.1671811
Ended 3887.95 234 323 -0.2916667 -0.1671811
Accept 3887.992 1 on
Began 3888.531 467 287 0.2476852 -0.2597736
Stationary 3888.551 467 287 0.2476852 -0.2597736
Stationary 3888.566 467 287 0.2476852 -0.2597736
Moved 3888.584 454.0029 287 0.2175993 -0.2597736
Moved 3888.604 438 287 0.1805556 -0.2597736
Stationary 3888.615 438 287 0.1805556 -0.2597736
Moved 3888.628 428.924 287 0.1595464 -0.2597736
Moved 3888.644 415.2743 287 0.1279497 -0.2597736
Moved 3888.659 402.5 287 0.09837966 -0.2597736
Moved 3888.674 391.3754 287 0.07262827 -0.2597736
Moved 3888.691 382.6655 287 0.05246639 -0.2597736
Moved 3888.705 369.5898 293.5869 0.02219866 -0.2428322
Moved 3888.721 357.8995 296.2626 -0.004862348 -0.2359502
Moved 3888.736 349.5 297.5 -0.02430553 -0.2327676
Moved 3888.752 343.8097 297.8381 -0.03747762 -0.231898
Moved 3888.768 336.5976 298 -0.05417217 -0.2314816
Moved 3888.784 331.8362 298.7213 -0.06519397 -0.2296265
Moved 3888.798 326.3597 299 -0.07787099 -0.2289095
Moved 3888.813 323.1985 300 -0.0851886 -0.2263375
Moved 3888.83 320.9626 300 -0.09036446 -0.2263375
Moved 3888.844 318.056 300 -0.09709258 -0.2263375
Moved 3888.86 316.4166 301 -0.1008874 -0.2237656
Moved 3888.875 314.9797 301 -0.1042137 -0.2237656
Moved 3888.891 313.5367 301 -0.107554 -0.2237656
Moved 3888.906 313.0964 302 -0.1085731 -0.2211935
Stationary 3888.921 313 302 -0.1087963 -0.2211935
Moved 3888.94 312.2211 302 -0.1105993 -0.2211935
Moved 3888.951 312 303.2239 -0.1111111 -0.2180455
Stationary 3888.967 312 303.2239 -0.1111111 -0.2180455
Moved 3888.982 310.6889 303 -0.114146 -0.2186215
Moved 3888.997 311 304.0871 -0.113426 -0.2158254
Stationary 3889.012 311 304.0871 -0.113426 -0.2158254
Moved 3889.03 311 305.0163 -0.113426 -0.2134355
Stationary 3889.045 311 305.0163 -0.113426 -0.2134355
Moved 3889.06 311 306.374 -0.113426 -0.2099435
Moved 3889.076 311 307.0186 -0.113426 -0.2082855
Moved 3889.092 311 308.4948 -0.113426 -0.2044888
Moved 3889.106 317.5262 309.9323 -0.09831885 -0.2007914
Moved 3889.121 319.3631 311.3631 -0.09406696 -0.1971114
Moved 3889.137 321.7937 312.7937 -0.08844052 -0.1934319
Moved 3889.153 323.2347 314.2347 -0.08510486 -0.1897257
Moved 3889.167 325.6757 315.6757 -0.07945434 -0.1860192
Moved 3889.185 327.6471 316.8235 -0.07489105 -0.1830671
Moved 3889.199 329.1999 317 -0.07129654 -0.1826131
Moved 3889.214 330 318.6376 -0.06944443 -0.1784013
Moved 3889.23 331.0805 319 -0.06694327 -0.1774692
Moved 3889.244 332.5 320.5 -0.06365741 -0.1736112
Moved 3889.264 333.9524 320.9523 -0.06029546 -0.1724477
Moved 3889.275 334 322.4027 -0.06018519 -0.1687174
Moved 3889.29 335.6437 322.6437 -0.05638038 -0.1680976
Moved 3889.307 336.5 323.5 -0.05439813 -0.1658951
Moved 3889.321 337.2068 324.2068 -0.05276208 -0.1640773
Stationary 3889.336 337.2068 324.2068 -0.05276208 -0.1640773
Moved 3889.352 338.3734 325.3734 -0.05006149 -0.1610767
Moved 3889.368 339.3669 326.3669 -0.04776184 -0.1585214
Moved 3889.385 340.0857 327.0857 -0.04609793 -0.1566727
Stationary 3889.399 340 327 -0.04629632 -0.1568931
Moved 3889.414 341 328.7156 -0.04398147 -0.1524805
Moved 3889.432 342.1543 329 -0.04130949 -0.151749
Moved 3889.447 343.5 332 -0.03819446 -0.144033
Moved 3889.46 344.0435 333.087 -0.0369363 -0.1412371
