a good response to the question
Moved 609.0112 523.2933 459.97 0.3779938 0.185108
Moved 609.0251 529.0142 465.0142 0.3912366 0.1980818
Moved 609.0402 533.5887 468.3925 0.4018258 0.2067708
Moved 609.0574 536.8784 471.2522 0.4094406 0.214126
Moved 609.0719 539.0701 474.1401 0.4145141 0.2215536
Moved 609.0866 541.5001 475.5001 0.420139 0.2250516
Moved 609.1026 542 476.723 0.4212962 0.2281968
Moved 609.1176 543.0631 478.0631 0.4237572 0.2316438
Stationary 609.1342 543.0631 478.0631 0.4237572 0.2316438
Moved 609.1476 543 479.9446 0.4236111 0.2364829
Stationary 609.1647 543 480 0.4236111 0.2366254
Stationary 609.1792 543 480 0.4236111 0.2366254
Moved 609.1945 528.9717 480 0.3911383 0.2366254
Moved 609.2114 520 480 0.3703704 0.2366254
Moved 609.2262 478.5029 463.9489 0.2743122 0.1953416
Moved 609.2416 423.9856 442.6789 0.1481148 0.140635
Moved 609.2573 400.4488 432.5641 0.09363144 0.1146197
Moved 609.2728 379.3891 423.3096 0.0448822 0.09081687
Moved 609.2884 360.2815 413.6407 0.0006516775 0.06594838
Moved 609.3027 345.0143 406.0071 -0.03468921 0.04631462
Moved 609.3205 332.1006 398.8337 -0.06458193 0.02786436
Moved 609.3329 323.943 394.9715 -0.08346523 0.01793076
Moved 609.3485 314.2681 389.1787 -0.105861 0.003031546
Moved 609.364 305.6562 384.8281 -0.1257959 -0.008158271
Moved 609.3795 298.7122 381.3561 -0.1418698 -0.0170882
Moved 609.3952 291.6962 377.2177 -0.1581107 -0.0277323
Moved 609.4099 285.4926 373.8956 -0.1724707 -0.03627691
Moved 609.4247 280.5769 369.5769 -0.1838498 -0.0473845
Moved 609.4409 277.4302 367.6201 -0.1911339 -0.05241747
Moved 609.4564 272.9245 364.6163 -0.2015636 -0.06014325
Moved 609.4715 268.5916 361.7277 -0.2115935 -0.0675728
Moved 609.4866 265.8689 359.4344 -0.217896 -0.07347114
Moved 609.5027 262.9915 357.9957 -0.2245567 -0.07717156
Moved 609.5195 261.5569 356.5569 -0.2278775 -0.08087221
Moved 609.5324 260.1183 355.1182 -0.2312078 -0.08457255
Moved 609.5483 259.0242 355 -0.2337404 -0.08487654
Moved 609.567 257.5963 354 -0.2370456 -0.08744855
Moved 609.5948 257 354 -0.2384259 -0.08744855
Ended 609.6113 257 354 -0.2384259 -0.08744855
Candidates 609.7797 12 books good flood boss god goods box hood blood nod gods food
Began 610.5788 347 325 -0.0300926 -0.1620371
Stationary 610.598 347 325 -0.0300926 -0.1620371
Stationary 610.613 347 325 -0.0300926 -0.1620371
Moved 610.6285 325.2677 325 -0.08039882 -0.1620371
Moved 610.6445 296.5458 332.2271 -0.1468847 -0.1434489
Moved 610.6594 258.7413 341.9126 -0.2343951 -0.1185376
Moved 610.6755 231.0893 347.3762 -0.2984045 -0.1044851
Ended 610.6909 217.5 351 -0.3298611 -0.09516476
Accept 610.7335 1 good
Began 611.674 337 508 -0.05324075 0.3086419
Stationary 611.694 337 508 -0.05324075 0.3086419
Stationary 611.7082 337 508 -0.05324075 0.3086419
Stationary 611.723 337 508 -0.05324075 0.3086419
Moved 611.7388 330.6804 508 -0.06786938 0.3086419
Moved 611.7543 324.5699 508 -0.08201401 0.3086419
Moved 611.7693 320.2549 500.4183 -0.0920025 0.2891417
Moved 611.7852 315.9452 498.4726 -0.1019787 0.2841372
Moved 611.8024 309.4008 495.7603 -0.1171277 0.2771612
Moved 611.8157 301.0651 494.4379 -0.1364233 0.2737599
Moved 611.8318 290.9765 492.9966 -0.1597767 0.270053
Moved 611.8463 282.3718 491.562 -0.179695 0.266363
Moved 611.8638 271.9085 491.1298 -0.2039154 0.2652513
Moved 611.8774 264.4402 491 -0.2212034 0.2649176
Moved 611.893 258.5 489.5 -0.2349537 0.2610596
Moved 611.9077 251.9351 490 -0.2501503 0.2623456
Moved 611.9232 245.9949 488.7487 -0.2639006 0.2591273
Moved 611.9391 240.9038 489 -0.2756858 0.2597736
Moved 611.9548 235.4526 489 -0.2883042 0.2597736
Moved 611.97 232.2719 489 -0.2956669 0.2597736
Moved 611.9849 228.9762 489 -0.3032958 0.2597736
Moved 612.0007 227.5494 489 -0.3065987 0.2597736
Moved 612.0165 226.4411 489 -0.3091642 0.2597736
Moved 612.032 225.0052 489 -0.3124879 0.2597736
Moved 612.0474 224.5 489 -0.3136574 0.2597736
Moved 612.0635 223.6276 489 -0.3156768 0.2597736
Moved 612.0779 222.8473 489 -0.3174831 0.2597736
Stationary 612.093 222.8473 489 -0.3174831 0.2597736
Moved 612.1086 221.8233 489 -0.3198534 0.2597736
Stationary 612.1233 222 489 -0.3194444 0.2597736
Stationary 612.1387 222 489 -0.3194444 0.2597736
Stationary 612.1538 222 489 -0.3194444 0.2597736
Stationary 612.1691 222 489 -0.3194444 0.2597736
Moved 612.1929 222 471.48 -0.3194444 0.2147119
Stationary 612.2045 222 471.48 -0.3194444 0.2147119
Moved 612.2184 228.647 461.353 -0.3040578 0.1886649
Moved 612.2331 230.0655 455.6725 -0.3007743 0.1740547
Moved 612.2489 232.0484 446.8549 -0.2961844 0.1513758
Moved 612.2635 233.9602 437.2783 -0.2917587 0.1267446
Moved 612.2789 235.3923 427.2537 -0.2884437 0.1009611
Moved 612.2945 236 417.9913 -0.287037 0.07713813
Moved 612.3094 237.2897 410.5515 -0.2840516 0.05800267
Moved 612.3248 237.7224 403.8328 -0.28305 0.04072221
Moved 612.3405 238 399.5245 -0.2824074 0.02964122
Moved 612.3558 239.2579 392.7107 -0.2794957 0.0121159
Moved 612.3708 239.6927 389.6146 -0.2784891 0.0041528
Moved 612.3866 240 385.5874 -0.2777777 -0.006205319
Moved 612.403 241 382.8632 -0.275463 -0.01321188
Moved 612.4177 242.0114 380.9886 -0.2731217 -0.01803355
Moved 612.433 244.8866 378.1133 -0.2664661 -0.0254288
Moved 612.448 247 377.5 -0.2615741 -0.02700625
Moved 612.4655 254.7112 377 -0.243724 -0.02829226
Moved 612.4792 266.191 377 -0.2171504 -0.02829226
Moved 612.4937 280.3051 377 -0.184479 -0.02829226
Moved 612.5108 295.8978 389.6344 -0.1483847 0.004203663
Moved 612.5254 314.2832 398.9987 -0.1058259 0.02828865
Moved 612.5411 336.5068 411.4101 -0.05438238 0.06021107
Moved 612.5571 356.5 422 -0.008101861 0.08744851
Moved 612.571 390.6927 442.896 0.07104794 0.1411934
Moved 612.5862 426.5575 461.8561 0.1540684 0.189959
Moved 612.6035 444.0231 468.9263 0.1944979 0.2081436
Moved 612.6185 459.2136 475.0854 0.2296612 0.2239851
Moved 612.6334 470.6696 480.3761 0.2561796 0.2375927
Moved 612.6481 482.191 485.5955 0.2828496 0.2510172
Moved 612.6641 493.6821 490.0058 0.3094493 0.2623605
Moved 612.6802 500.2082 491.6309 0.3245559 0.2665404
Moved 612.6949 513.7766 497.5922 0.3559642 0.2818727
Moved 612.7103 522.8206 501.9103 0.3768995 0.2929791
Moved 612.7301 532.2251 506.2393 0.3986693 0.3041134
Moved 612.7415 541.1201 509.3734 0.4192595 0.3121742
Moved 612.7561 548.5373 513.2686 0.4364289 0.3221929
Moved 612.7718 555.3776 517.2265 0.4522628 0.3323726
Moved 612.7875 559.6567 519.3283 0.4621682 0.3377785
Moved 612.8034 564.6114 521.3057 0.4736375 0.3428645
Moved 612.8181 568.1882 524.1882 0.4819171 0.3502781
Moved 612.8346 571 525.5 0.4884259 0.3536522
Moved 612.8492 572.9324 525.9662 0.4928991 0.3548515
Moved 612.8653 574.3851 527.3851 0.4962617 0.3585006
Moved 612.8806 575.822 528.822 0.499588 0.3621964
Moved 612.8957 576.9466 529 0.5021912 0.3626543
Moved 612.9113 577 530.3574 0.5023147 0.3661454
Moved 612.9258 577 530.8074 0.5023147 0.367303
Stationary 612.9409 577 531 0.5023147 0.3677982
Moved 612.9567 577 532.6829 0.5023147 0.3721266
Moved 612.9732 577 533.5 0.5023147 0.3742283
Moved 612.987 566.1857 535 0.4772818 0.3780863
Moved 613.0038 558.8701 535 0.4603475 0.3780863
Moved 613.0182 549.3944 535 0.438413 0.3780863
Moved 613.0342 536.3354 535 0.4081837 0.3780863
Moved 613.0494 516.7305 535 0.3628021 0.3780863
Moved 613.065 489.5026 511.2918 0.2997745 0.3171085
Moved 613.0818 448.8438 487.5068 0.205657 0.2559331
Moved 613.0952 427.1913 469.7354 0.1555354 0.2102245
Moved 613.1121 416 458 0.1296297 0.180041
Moved 613.1268 405.5633 443.2581 0.1054706 0.1421247
Moved 613.1419 396.4103 427.0856 0.08428315 0.1005286
Moved 613.1591 390.8664 413.5991 0.07144987 0.06584132
Moved 613.1726 386.5678 400.7034 0.06149947 0.0326732
Moved 613.193 384.8257 386.9541 0.05746682 -0.002690068
Moved 613.2099 382.9773 372.7956 0.0531882 -0.03910598
Moved 613.2225 383 359.7192 0.05324075 -0.07273865
Moved 613.2352 383 350.3367 0.05324075 -0.09687062
Moved 613.2496 383 336.0383 0.05324075 -0.1336464
Moved 613.2657 383 323.1131 0.05324075 -0.1668902
Moved 613.2816 392.6272 312.8698 0.07552604 -0.1932362
Moved 613.2963 394.3276 304.0342 0.07946213 -0.2159615
Moved 613.3121 397.5299 296.4103 0.08687476 -0.2355702
Moved 613.3271 400.4104 290.1793 0.09354253 -0.2515966
Moved 613.3421 402.5273 285.9453 0.09844293 -0.2624863
Moved 613.3589 406.5473 277.9055 0.1077483 -0.283165
Moved 613.3726 410.6455 269.709 0.117235 -0.3042465
Moved 613.3884 414.3011 261.7472 0.125697 -0.3247243
Moved 613.4045 418.2509 255.6654 0.1348401 -0.3403668
Moved 613.4188 419.5 251.5 0.1377314 -0.3510802
Moved 613.4349 421.9729 247.0541 0.1434559 -0.3625154
Moved 613.4507 424.1107 243.834 0.1484043 -0.3707973
Moved 613.4662 425.5 241 0.1516204 -0.3780865
Moved 613.4822 426 239.0427 0.1527777 -0.3831205
Moved 613.4968 427.3975 237.6025 0.1560128 -0.3868248
Moved 613.513 428 236.1624 0.1574074 -0.3905291
Moved 613.5277 428 234.7222 0.1574074 -0.3942332
Moved 613.5421 429.5 233.5 0.1608796 -0.3973766
Stationary 613.5586 429.5 233.5 0.1608796 -0.3973766
Moved 613.5746 429 232.6846 0.1597223 -0.3994739
Moved 613.5891 429 231.684 0.1597223 -0.4020475
Stationary 613.6089 429 231.684 0.1597223 -0.4020475
Moved 613.6201 418.4686 232 0.135344 -0.4012346
Moved 613.6351 406.3745 232 0.1073484 -0.4012346
Moved 613.6505 397.6413 232 0.08713265 -0.4012346
Moved 613.6672 392.5 242.5 0.07523149 -0.3742284
Moved 613.6818 384.2822 242.8871 0.05620877 -0.3732329
Moved 613.6971 375.7534 245.7489 0.03646613 -0.3658722
Moved 613.713 368.9206 248.6317 0.02064953 -0.3584576
Moved 613.7288 360.4756 250.254 0.001100898 -0.354285
Moved 613.7434 353.5261 252.3895 -0.0149859 -0.3487924
Moved 613.7589 347.4625 254.1344 -0.02902195 -0.3443046
Moved 613.774 342 254 -0.04166668 -0.3446502
Moved 613.7902 335.9854 256.6691 -0.05558933 -0.3377852
Moved 613.8071 327.4055 259.1982 -0.07545024 -0.3312804
Moved 613.8209 314.5 263.5 -0.1053241 -0.3202162
Moved 613.8354 303.2018 266.9327 -0.1314774 -0.311387
Moved 613.8513 291.6038 269.8491 -0.1583245 -0.3038862
Moved 613.8676 281.8394 274.5803 -0.1809274 -0.2917174
Moved 613.8829 274.5201 277.5919 -0.19787 -0.2839714
Moved 613.8975 268.0371 279.6543 -0.2128771 -0.2786669
Moved 613.9127 262.4088 283.7274 -0.2259055 -0.2681909
Moved 613.9283 258.07 286.62 -0.2359491 -0.2607511
Moved 613.9438 254.5104 291.2344 -0.244189 -0.2488827
Moved 613.9585 252.8305 296.678 -0.2480775 -0.2348818
Moved 613.9732 252 303.2724 -0.25 -0.2179209
Moved 613.9899 252 315.4915 -0.25 -0.1864931
Moved 614.0107 252 322.8403 -0.25 -0.167592
Moved 614.0219 256.8039 339.4044 -0.23888 -0.1249888
Moved 614.0366 262.0516 350.1805 -0.2267324 -0.0972725
Moved 614.0529 263.4648 363.1837 -0.223461 -0.06382804
Moved 614.0677 266.8073 376.1328 -0.2157239 -0.03052268
Moved 614.0834 268.3463 389.1162 -0.2121614 0.002870874
Moved 614.097 269 401.0555 -0.2106481 0.03357883
Moved 614.1151 269 411.0807 -0.2106481 0.05936386
Moved 614.1289 269 427.5517 -0.2106481 0.1017275
Moved 614.1445 270 439.6388 -0.2083333 0.1328157
Moved 614.1633 270 452.3874 -0.2083333 0.1656054
Moved 614.1749 271.6057 468.0571 -0.2046164 0.2059082
Moved 614.1908 274.0801 481.3607 -0.1988886 0.2401251
Moved 614.209 275.4834 494.3506 -0.1956403 0.2735356
Moved 614.2219 275.6955 501.1729 -0.1951494 0.2910824
Moved 614.2364 276 510.2228 -0.1944444 0.3143591
Moved 614.2534 277.4706 517.3527 -0.1910404 0.3326971
Moved 614.2686 278.9093 526.456 -0.1877099 0.356111
Moved 614.2839 279 535.0882 -0.1875 0.3783132
Moved 614.2983 280 541.3673 -0.1851852 0.3944632
Moved 614.3136 280 546.8995 -0.1851852 0.4086921
Moved 614.3293 280 549 -0.1851852 0.4140946
Ended 614.3436 280 550 -0.1851852 0.4166666
Candidates 614.4658 12 response spice resolve soccer since designer reduce define twice deliver resource splice
Began 615.1757 377 338 0.03935188 -0.1286009
Stationary 615.1946 377 338 0.03935188 -0.1286009
Stationary 615.2081 377 338 0.03935188 -0.1286009
Stationary 615.2242 377 338 0.03935188 -0.1286009
Moved 615.2386 377 349.5336 0.03935188 -0.09893628
Moved 615.2554 377 372.6558 0.03935188 -0.03946571
Moved 615.2689 377 414.7183 0.03935188 0.06871989
Ended 615.2861 377 468.2344 0.03935188 0.2063642
Accept 615.3133 0 response
Began 616.0385 246 499 -0.2638889 0.2854938
Stationary 616.058 246 499 -0.2638889 0.2854938
Stationary 616.0728 246 499 -0.2638889 0.2854938
Stationary 616.0887 246 499 -0.2638889 0.2854938
Stationary 616.1021 246 499 -0.2638889 0.2854938
Moved 616.1195 263.7305 479.4964 -0.222846 0.2353301
Moved 616.133 279.3837 463.6163 -0.1866118 0.1944862
Moved 616.1493 292 452.5 -0.1574074 0.165895
Moved 616.1658 304.1833 443.1125 -0.1292054 0.1417503
Moved 616.1795 317.8547 432.5575 -0.0975586 0.1146025
Moved 616.1995 328.1081 423.5305 -0.07382393 0.09138487
Moved 616.2114 337.4662 416.6891 -0.05216147 0.07378887
Moved 616.2253 347.5 409.5 -0.02893518 0.05529835
Moved 616.2419 353.8331 406.0834 -0.01427531 0.04651085
Moved 616.2586 361.0123 401.7926 0.002343257 0.03547476
Moved 616.2728 363.0146 400.3235 0.006978313 0.03169637
Moved 616.2871 366.8163 398.0919 0.01577844 0.0259563
Moved 616.3035 369.6971 396.6515 0.02244691 0.02225173
Moved 616.3185 371.5024 395.2488 0.02662599 0.01864398
Moved 616.3329 373.1885 393.8115 0.030529 0.0149471
Moved 616.3492 374.6176 393.3824 0.03383716 0.0138435
Moved 616.3646 375 393 0.03472219 0.01285996
Moved 616.3792 376.1264 391.8736 0.03732969 0.009962874
Moved 616.3957 377.6074 392 0.04075775 0.01028803
Stationary 616.4134 378 392 0.04166663 0.01028803
Moved 616.4266 379.482 390.518 0.04509717 0.006476272
Moved 616.4421 380.9236 391 0.04843413 0.007715971
Moved 616.4579 382.3624 391 0.05176485 0.007715971
Moved 616.4718 386.3947 391 0.06109883 0.007715971
Moved 616.488 390.6873 401.1401 0.07103542 0.03379637
Moved 616.5092 397.5939 411.2315 0.08702298 0.05975178
Moved 616.5199 411.908 432.5134 0.1201575 0.114489
Moved 616.5338 422.4157 446.8202 0.1444808 0.1512864
Moved 616.55 430.7917 460.3195 0.1638696 0.1860069
Moved 616.5665 438.3741 473.6735 0.1814216 0.2203535
Moved 616.58 445.0364 485.0728 0.1968435 0.2496726
Moved 616.5952 449.1824 493.3649 0.2064408 0.2710001
Moved 616.6112 454.3824 502.6692 0.2184777 0.294931
Moved 616.6266 458.0558 507.5836 0.226981 0.3075709
Moved 616.6422 460.944 510.944 0.2336667 0.316214
Moved 616.658 463.8055 515.2081 0.2402904 0.3271813
Moved 616.6722 464.8438 517.6876 0.242694 0.3335586
Moved 616.6877 466.2789 520.5579 0.2460161 0.3409409
Moved 616.7031 467.5 521.5 0.2488426 0.3433641
Moved 616.7186 468.8187 522.8187 0.2518951 0.3467558
Moved 616.734 470.2428 524.2428 0.2551916 0.3504186
Moved 616.7491 471.685 525.685 0.2585302 0.354128
Moved 616.7648 474.2403 528.2403 0.2644452 0.3607002
Moved 616.7799 476.1146 530.1146 0.2687838 0.365521
Moved 616.7953 479.0011 533.0011 0.2754655 0.3729451
Moved 616.8198 486.5229 538.5229 0.292877 0.3871472
Stationary 616.83 486.5229 538.5229 0.292877 0.3871472
Moved 616.8424 489.8928 541.8928 0.3006778 0.3958148
Ended 616.8636 493 544 0.3078704 0.4012345
Candidates 616.9641 12 who whip do so why rho ago ship di sp shop ap
Began 617.4401 421 429 0.1412037 0.1054526
Stationary 617.4612 421 429 0.1412037 0.1054526
Stationary 617.4741 421 429 0.1412037 0.1054526
Stationary 617.4892 421 429 0.1412037 0.1054526
Stationary 617.5056 421 429 0.1412037 0.1054526
Ended 617.5215 421 429 0.1412037 0.1054526
Began 617.5797 420 429 0.1388889 0.1054526
NextCandidatePanel 617.5797
Stationary 617.598 420 429 0.1388889 0.1054526
Stationary 617.6147 420 429 0.1388889 0.1054526
Stationary 617.6304 420 429 0.1388889 0.1054526
Ended 617.6439 420 429 0.1388889 0.1054526
Cancel 617.704
Began 618.027 294 521 -0.1527778 0.3420781
Stationary 618.0455 294 521 -0.1527778 0.3420781
Stationary 618.0618 294 521 -0.1527778 0.3420781
Stationary 618.0757 294 521 -0.1527778 0.3420781
Moved 618.0912 310.8946 521 -0.1136698 0.3420781
Moved 618.1077 330.2869 521 -0.06878033 0.3420781
Moved 618.1227 348.1551 529.8405 -0.02741878 0.364816
Moved 618.1376 381 532.5 0.04861106 0.3716563
Moved 618.1534 406.5531 536.4255 0.1077619 0.3817529
Moved 618.1686 426.1573 539.4857 0.153142 0.3896236
Moved 618.1843 441.1794 540 0.1879153 0.3909464
Moved 618.1989 451.8878 540 0.2127033 0.3909464
Moved 618.2178 459.7046 540.5682 0.2307976 0.3924078
Moved 618.2309 465.017 541 0.243095 0.3935184
Moved 618.246 469.3458 541 0.2531152 0.3935184
Moved 618.264 472.0723 541 0.2594265 0.3935184
Moved 618.2767 474.9436 541 0.2660733 0.3935184
Moved 618.2915 476.4198 541 0.2694904 0.3935184
Moved 618.311 477.8531 541 0.2728081 0.3935184
Ended 618.3232 480.5695 541 0.2790962 0.3935184
Candidates 618.4136 12 to rio ri too trio trip ep tripp rep rip rp wo
Began 618.9995 390 351 0.06944448 -0.09516476
Stationary 619.0167 390 351 0.06944448 -0.09516476
Moved 619.0315 390 360.2074 0.06944448 -0.07148311
Moved 619.0475 404.6201 389.2402 0.1032873 0.003189785
Moved 619.0648 417.9022 432.7066 0.1340329 0.1149861
Ended 619.0784 430.9294 474.439 0.1641883 0.2223225
Accept 619.1224 0 to
Began 619.8911 276 532 -0.1944444 0.3703703
Stationary 619.9121 276 532 -0.1944444 0.3703703
Stationary 619.926 276 532 -0.1944444 0.3703703
Moved 619.941 288.6402 513.3198 -0.1651848 0.3223244
Moved 619.9575 300.6049 496.5707 -0.1374888 0.2792457
Moved 619.9733 316.3571 473.6624 -0.1010252 0.2203249
Moved 619.995 342.8265 439.2255 -0.03975347 0.1317529
Stationary 620.0071 342.8265 439.2255 -0.03975347 0.1317529
Moved 620.0194 357.1338 416.3859 -0.006634692 0.07300887
Moved 620.0347 364.2857 406.2856 0.009920697 0.04703086
Moved 620.0497 370.1912 395.9153 0.02359082 0.02035832
Moved 620.0665 374.9403 388.3246 0.03458411 0.0008347593
Moved 620.0807 378.3708 382.2584 0.04252503 -0.01476767
Moved 620.0959 380.6154 379.1537 0.04772087 -0.02275278
Moved 620.112 381.79 376.42 0.05043983 -0.02978407
Moved 620.1272 382 373.6809 0.05092591 -0.03682902
Moved 620.1434 383 371.8028 0.05324075 -0.04165955
Moved 620.1581 383 369.9601 0.05324075 -0.04639896
Moved 620.1729 383 368.5198 0.05324075 -0.05010338
Moved 620.1882 383 367.0771 0.05324075 -0.05381407
Moved 620.2036 383 365.6367 0.05324075 -0.0575188
Moved 620.2192 383 364.5 0.05324075 -0.06044246
Moved 620.2386 370.7733 365 0.02493828 -0.05915646
Moved 620.2497 360.8256 365 0.001911124 -0.05915646
Moved 620.2649 347.1395 365 -0.02976964 -0.05915646
Moved 620.2812 331.7436 365 -0.06540845 -0.05915646
Moved 620.2984 318.671 373.2658 -0.09566899 -0.03789666
Moved 620.3137 304.6111 377.1167 -0.1282151 -0.02799211
Moved 620.3268 293.0992 381.4628 -0.1548629 -0.01681387
Moved 620.3433 282.8025 384.799 -0.178698 -0.008233191
Moved 620.3597 273.775 388.075 -0.1995948 0.0001928934
Moved 620.3742 268.106 389.4735 -0.2127176 0.003789776
Moved 620.389 261.3398 392.8301 -0.22838 0.012423
Moved 620.4048 255.5793 395.7103 -0.2417145 0.01983101
Moved 620.42 249.009 398.5964 -0.2569235 0.02725401
Moved 620.436 243.0606 401.4697 -0.2706931 0.03464432
Moved 620.4498 239.0364 404.7227 -0.2800083 0.04301095
Moved 620.467 234.6839 407.5441 -0.2900836 0.05026758
Moved 620.4855 231.5991 410.4009 -0.2972243 0.05761546
Moved 620.4972 228.7121 414.9319 -0.3039072 0.06926914
Moved 620.5123 225.8275 420.3449 -0.3105844 0.0831916
Moved 620.5272 223.4752 428.1489 -0.3160297 0.1032636
Moved 620.5422 221.0674 436.798 -0.3216034 0.1255091
Moved 620.5598 219.915 444.5948 -0.3242708 0.1455627
Moved 620.5748 218.5 451.5 -0.3275463 0.163323
Moved 620.5895 217.0152 458.924 -0.3309833 0.1824177
Moved 620.6057 217 466.1253 -0.3310185 0.2009394
Moved 620.6208 217 474.3137 -0.3310185 0.222
Moved 620.6357 217 481.5313 -0.3310185 0.2405639
Moved 620.6501 217 488.7559 -0.3310185 0.2591458
Moved 620.6674 217 492.6636 -0.3310185 0.2691965
Moved 620.6823 217 498.1732 -0.3310185 0.2833672
Moved 620.6983 222.0511 502.1647 -0.3193262 0.2936335
Moved 620.7181 225.1586 506.476 -0.3121328 0.304722
Moved 620.7302 227.5988 511.7963 -0.3064843 0.318406
Moved 620.7435 231.1169 517.1559 -0.2983404 0.3321911
Moved 620.7595 232.9753 521.9505 -0.2940387 0.3445228
Moved 620.7734 236.0249 526.0249 -0.2869795 0.3550022
Moved 620.7911 238.9783 529.9675 -0.2801428 0.3651426
Moved 620.8055 243.3123 534.3123 -0.2701105 0.3763176
Moved 620.8202 244.8653 536.7306 -0.2665155 0.3825374
Moved 620.8357 247.6456 539.6456 -0.2600797 0.3900348
Moved 620.8511 248.7526 541.5052 -0.2575171 0.3948179
Moved 620.8669 249 542 -0.2569445 0.3960905
Moved 620.8821 250.5 542 -0.2534722 0.3960905
Ended 620.8971 250 543 -0.2546296 0.3986624
Candidates 621.0375 12 what that the share shaw rnase where egfr these there use shade
Began 622.0811 314 377 -0.1064815 -0.02829226
Moved 622.1073 327.6274 377 -0.0749366 -0.02829226
Stationary 622.1182 327.6274 377 -0.0749366 -0.02829226
Moved 622.1303 356.921 377 -0.007127275 -0.02829226
Ended 622.1476 405.7886 377 0.1059922 -0.02829226
Accept 622.1896 2 the
Began 622.9975 137 479 -0.5162037 0.2340534
Stationary 623.0103 137 479 -0.5162037 0.2340534
Stationary 623.0257 137 479 -0.5162037 0.2340534
Stationary 623.04 137 479 -0.5162037 0.2340534
Stationary 623.0577 137 479 -0.5162037 0.2340534
Moved 623.0715 174.3998 486.1555 -0.4296301 0.2524574
Moved 623.0871 201.946 491.8834 -0.3658658 0.2671896
Moved 623.1021 238.6174 493.8015 -0.2809781 0.272123
Moved 623.1185 263.7264 495.9762 -0.2228556 0.2777164
Moved 623.142 331.5124 503.5854 -0.06594355 0.2972875
Stationary 623.1547 331.5124 503.5854 -0.06594355 0.2972875
Moved 623.1656 354.8851 507.916 -0.01184012 0.3084257
Moved 623.1803 372.9347 510.4891 0.0299415 0.315044
Moved 623.1959 387.8469 511 0.06446034 0.3163579
Moved 623.2099 401.2028 513.2405 0.09537677 0.3221207
Moved 623.226 410.6958 514 0.1173514 0.324074
Moved 623.2421 418.9998 516.3333 0.1365737 0.3300751
Moved 623.259 427.032 517.6064 0.1551666 0.3333497
Moved 623.2725 431.093 518 0.1645672 0.3343621
Moved 623.2874 435.4602 519 0.1746764 0.3369341
Moved 623.3036 438.8485 519.9243 0.1825198 0.3393113
Moved 623.3193 441.7284 520 0.1891861 0.3395061
Moved 623.335 442.6033 520 0.1912113 0.3395061
Moved 623.3497 443.9113 520.9113 0.194239 0.3418498
Moved 623.3706 445.3631 521 0.1975997 0.3420781
Stationary 623.3822 445.3631 521 0.1975997 0.3420781
Moved 623.3962 446 521 0.199074 0.3420781
Moved 623.4113 447.5 521 0.2025463 0.3420781
Stationary 623.4273 447.5 521 0.2025463 0.3420781
Moved 623.4419 448.1831 521 0.2041276 0.3420781
Moved 623.4573 448 522.4518 0.2037037 0.3458123
Stationary 623.4733 448 522.4518 0.2037037 0.3458123
