a good response to the question
Moved 786.293 355.252 522 -0.0109907 0.3446501
Moved 786.3089 344.2793 522 -0.03639052 0.3446501
Moved 786.3239 335.8771 527.1229 -0.05584011 0.3578264
Moved 786.3433 326.3898 530.0872 -0.07780145 0.3654504
Moved 786.3563 316.2884 533.0604 -0.1011842 0.3730977
Moved 786.3696 307.1451 535.9516 -0.1223493 0.3805339
Moved 786.3856 297.1062 540.2402 -0.1455876 0.3915643
Moved 786.401 290.6785 541.8643 -0.1604665 0.3957415
Moved 786.4163 284.775 544.6125 -0.1741319 0.4028099
Moved 786.4321 280 547 -0.1851852 0.4089505
Moved 786.4467 275.5199 547.8267 -0.1955558 0.4110769
Moved 786.462 272.4615 549.2692 -0.2026354 0.414787
Moved 786.4781 269.5766 550 -0.2093134 0.4166666
Moved 786.4933 266.6886 551.1557 -0.2159985 0.419639
Moved 786.5091 265.4048 551.5952 -0.2189703 0.4207693
Moved 786.5246 264.0019 552 -0.2222179 0.4218106
Moved 786.5464 262.7618 552 -0.2250884 0.4218106
Stationary 786.558 262.7618 552 -0.2250884 0.4218106
Stationary 786.5704 262.7618 552 -0.2250884 0.4218106
Moved 786.5849 260.5565 552 -0.2301934 0.4218106
Moved 786.6008 257.3753 536.2511 -0.2375571 0.3813042
Moved 786.6163 253.0113 519.0452 -0.247659 0.3370503
Moved 786.6328 249.7193 497.3161 -0.2552793 0.2811627
Moved 786.6472 245.3885 473.7388 -0.2653044 0.2205215
Moved 786.6623 243.5814 458.8605 -0.2694875 0.1822545
Moved 786.6781 240.5549 429.9941 -0.2764933 0.1080094
Moved 786.6939 238.8414 411.0964 -0.2804598 0.05940429
Moved 786.7087 237.4007 396.8049 -0.2837947 0.02264635
Moved 786.7241 235.9606 383.6058 -0.2871283 -0.0113021
Moved 786.7405 236 376.6229 -0.287037 -0.0292621
Moved 786.7622 236 367.8862 -0.287037 -0.05173318
Stationary 786.7735 236 367.8862 -0.287037 -0.05173318
Moved 786.7864 236 365.0123 -0.287037 -0.05912474
Moved 786.8025 236 364.0648 -0.287037 -0.06156191
Moved 786.817 236 362.6245 -0.287037 -0.06526641
Moved 786.8336 236 362.1837 -0.287037 -0.06639998
Moved 786.8486 236 361.5 -0.287037 -0.06815843
Moved 786.8638 242.9698 362 -0.2709032 -0.06687243
Moved 786.8788 252.8322 376.5185 -0.2480735 -0.0295307
Moved 786.8945 267.7449 395.244 -0.2135536 0.0186315
Moved 786.9094 280.9183 415.3774 -0.1830595 0.07041511
Moved 786.9257 294.1886 436.981 -0.1523413 0.1259798
Moved 786.9409 306.7058 455.5587 -0.1233662 0.173762
Moved 786.9608 320.1376 475.1987 -0.09227414 0.2242765
Moved 786.9727 331.7104 489.638 -0.06548519 0.2614145
Moved 786.9861 343 503 -0.03935183 0.2957818
Moved 787.0021 360.477 517.5517 0.001104176 0.333209
Moved 787.0173 377.9778 527.9037 0.04161527 0.3598345
Moved 787.033 395.339 534.396 0.0818033 0.3765328
Moved 787.048 417.6193 541.4435 0.133378 0.3946593
Moved 787.0638 431.8062 541.7338 0.1662181 0.3954058
Moved 787.0801 445.2406 542 0.1973163 0.3960905
Moved 787.0939 454.5 542 0.21875 0.3960905
Moved 787.1103 475.2166 542 0.266705 0.3960905
Moved 787.127 480.2301 531.6161 0.2783105 0.3693829
Moved 787.1467 504.3302 516.7642 0.3340976 0.3311834
Stationary 787.1585 504.3302 516.7642 0.3340976 0.3311834
Moved 787.1718 517.0572 508.1542 0.3635583 0.3090385
Moved 787.1877 522.9543 503.6971 0.377209 0.2975748
Moved 787.2028 525.1271 502.2485 0.3822387 0.2938491
Moved 787.2181 530.3829 497.6171 0.3944048 0.281937
Moved 787.2334 532.6354 496.3646 0.399619 0.2787156
Stationary 787.2482 532.6354 496.3646 0.399619 0.2787156
Moved 787.2635 533.7376 494.2624 0.4021704 0.2733085
Moved 787.28 534.5 493.5 0.4039352 0.2713476
Moved 787.2951 534 492.3755 0.4027778 0.2684556
Moved 787.3104 534 490.9276 0.4027778 0.2647315
Moved 787.3362 513.4951 473.8514 0.3553126 0.2208112
Moved 787.3486 501.0793 457.7725 0.3265726 0.1794558
Stationary 787.3595 501.0793 457.7725 0.3265726 0.1794558
Moved 787.3715 487.0853 439.9576 0.2941788 0.1336359
Moved 787.3879 468.3279 415.4287 0.2507589 0.07054701
Moved 787.4026 452.4943 393.8559 0.2141071 0.01506138
Moved 787.4175 432.6539 361.6188 0.1681804 -0.06785302
Moved 787.4346 422.2644 346.3819 0.1441305 -0.1070425
Moved 787.4484 402.4082 312.414 0.09816706 -0.1944084
Moved 787.464 395.7548 299.5095 0.08276562 -0.227599
Moved 787.4802 388.5771 286.4388 0.06615072 -0.2612171
Moved 787.496 383.8446 278.4077 0.05519579 -0.2818733
Ended 787.511 380.6789 273.5184 0.04786789 -0.2944487
Candidates 787.6476 12 question quotation rotation reputation repression duration repeating equation situation saturation direction wisdom
Began 788.2929 386 373 0.06018519 -0.03858032
Stationary 788.3137 386 373 0.06018519 -0.03858032
Moved 788.3282 386 397.6387 0.06018519 0.02479094
Moved 788.3433 386 433.248 0.06018519 0.1163785
Moved 788.3599 398 482 0.08796295 0.2417695
Moved 788.3751 402.864 511.2178 0.09922206 0.316918
Moved 788.3898 408.6362 538.7721 0.1125838 0.3877882
Moved 788.405 411.5 549 0.119213 0.4140946
Ended 788.4214 416 563 0.1296297 0.4501028
Accept 788.4807 0 question
PhraseEnd 790.0668
