players must know all the rules
Moved 896.3766 348.3235 546.3235 -0.02702882 0.4072106
Moved 896.3937 354.6534 551.5446 -0.01237631 0.4206393
Moved 896.4081 362.3584 558.7688 0.00545919 0.4392201
Moved 896.424 366.0463 562.0463 0.01399597 0.4476498
Moved 896.4392 368.924 564.9241 0.02065748 0.4550516
Moved 896.4548 369.9008 565 0.02291858 0.4552468
Moved 896.47 370 566.3472 0.02314816 0.4587117
Stationary 896.485 370 566.3472 0.02314816 0.4587117
Moved 896.5005 370 567 0.02314816 0.4603909
Stationary 896.5162 370 567 0.02314816 0.4603909
Stationary 896.5316 370 567 0.02314816 0.4603909
Moved 896.5471 370 568 0.02314816 0.4629629
Moved 896.5624 353.6229 570.6147 -0.01476174 0.469688
Moved 896.5776 333.1355 571 -0.06218642 0.4706789
Moved 896.5942 316.2481 571 -0.1012775 0.4706789
Moved 896.6135 299.5849 571 -0.1398498 0.4706789
Moved 896.6259 283.5152 571 -0.1770481 0.4706789
Moved 896.6387 269.4575 571 -0.2095892 0.4706789
Stationary 896.6552 269.4575 571 -0.2095892 0.4706789
Moved 896.6707 259.8151 561.126 -0.2319096 0.4452829
Moved 896.6851 254.7822 560.1956 -0.2435598 0.4428897
Moved 896.6999 251.5218 558.7609 -0.251107 0.4391997
Moved 896.7153 249 559 -0.2569445 0.4398148
Moved 896.7318 248.2431 558 -0.2586965 0.4372427
Moved 896.7473 248 556.7989 -0.2592593 0.4341534
Moved 896.7626 248 553.7367 -0.2592593 0.4262774
Moved 896.7778 248 549.6425 -0.2592593 0.415747
Moved 896.7945 248 545.3433 -0.2592593 0.4046895
Moved 896.8091 255.8164 541.0688 -0.2411659 0.3936955
Moved 896.824 260.2746 535.3005 -0.2308458 0.3788591
Moved 896.8392 262.6624 532.3376 -0.2253184 0.3712386
Moved 896.8551 267.9528 527.0472 -0.2130722 0.3576316
Moved 896.8699 273.7291 522.7032 -0.1997011 0.3464587
Moved 896.8857 277.5798 521.1401 -0.1907875 0.3424384
Moved 896.9016 280.5918 519.7041 -0.1838152 0.338745
Moved 896.917 283.4665 518 -0.1771609 0.3343621
Moved 896.9318 287.5129 515.658 -0.1677941 0.3283385
Moved 896.9468 290.5991 514.8003 -0.1606503 0.3261324
Moved 896.9622 297.5106 511.5958 -0.1446514 0.3178903
Moved 896.9783 303.5324 508.7338 -0.130712 0.3105293
Moved 896.9935 308.7365 505.8423 -0.1186657 0.3030924
Moved 897.0101 314.0547 502.9726 -0.1063548 0.2957113
Moved 897.0243 318.3615 498.6385 -0.09638548 0.284564
Moved 897.041 322.6644 495.3356 -0.08642495 0.2760688
Moved 897.0544 324.9208 491.1584 -0.08120184 0.2653249
Moved 897.0706 327.9014 486.6479 -0.07430226 0.2537239
Moved 897.0863 329.7867 480.4267 -0.0699383 0.2377229
Moved 897.1018 330 473.3825 -0.06944443 0.2196051
Moved 897.1171 331 465.176 -0.06712963 0.1984978
Moved 897.1324 331 460.3812 -0.06712963 0.1861656
Moved 897.1476 331 453.7905 -0.06712963 0.1692142
Moved 897.1638 324.5184 447.949 -0.08213326 0.1541898
Moved 897.1789 315.8331 438.6387 -0.1022381 0.1302435
Moved 897.1957 305.609 430.2363 -0.1259051 0.1086323
Moved 897.2153 295.6108 421.6664 -0.149049 0.0865906
Moved 897.2263 282.4181 412.9454 -0.1795878 0.0641598
Moved 897.241 270.4176 405.261 -0.2073666 0.0443955
Moved 897.256 259.0442 398.1526 -0.2336941 0.02611254
Moved 897.2706 253 394 -0.2476852 0.01543206
Moved 897.2887 244.6259 390.3129 -0.2670696 0.005948769
Moved 897.3033 238.64 387.32 -0.2809259 -0.001748952
Moved 897.318 231.9018 383.4509 -0.2965236 -0.01170037
Moved 897.334 226.1468 380.5734 -0.3098454 -0.01910151
Moved 897.3494 222.6827 378.3414 -0.3178641 -0.02484215
Moved 897.364 220.9041 376.9041 -0.3219814 -0.02853904
Moved 897.3796 218 377 -0.3287037 -0.02829226
Moved 897.3948 217.3324 375.3323 -0.3302492 -0.03258144
Moved 897.4108 215.8972 373.8972 -0.3335713 -0.03627267
Moved 897.4258 214.5 374 -0.3368055 -0.03600823
Moved 897.441 213.5 374 -0.3391204 -0.03600823
Moved 897.4567 212.7908 374 -0.3407621 -0.03600823
Ended 897.4718 212.7908 374 -0.3407621 -0.03600823
Candidates 897.6069 12 players played plates plays plated lawyers parts layers lasted pays posters paris
Began 898.2567 372 343 0.02777775 -0.1157408
Stationary 898.2739 372 343 0.02777775 -0.1157408
Stationary 898.288 372 343 0.02777775 -0.1157408
Stationary 898.3035 372 343 0.02777775 -0.1157408
Stationary 898.3192 372 343 0.02777775 -0.1157408
Stationary 898.3348 372 343 0.02777775 -0.1157408
Moved 898.3496 376.1747 370.5241 0.03744145 -0.04494835
Ended 898.3651 380 382 0.04629632 -0.01543218
Accept 898.4086 0 players
Began 899.0264 452 254 0.2129629 -0.3446502
Stationary 899.046 452 254 0.2129629 -0.3446502
Stationary 899.0652 452 254 0.2129629 -0.3446502
Stationary 899.077 452 254 0.2129629 -0.3446502
Stationary 899.0894 452 254 0.2129629 -0.3446502
Moved 899.1056 452 261.1309 0.2129629 -0.3263094
Moved 899.121 452 279.4525 0.2129629 -0.2791862
Moved 899.1367 440.2128 296.6808 0.1856777 -0.2348744
Moved 899.1517 438.6234 316.1006 0.1819986 -0.1849265
Moved 899.1674 433.8875 338.5627 0.1710357 -0.1271536
Moved 899.1853 431.0724 354.1016 0.1645195 -0.08718741
Moved 899.1982 427.1761 377.7674 0.1555002 -0.02631843
Moved 899.2134 424.306 395.1642 0.1488564 0.01842636
Moved 899.2287 420.6414 413.7929 0.1403736 0.06633974
Moved 899.2445 417.5277 431.8336 0.1331661 0.1127407
Moved 899.2593 415.5328 443.803 0.1285482 0.1435262
Moved 899.2748 414.248 458.2714 0.1255742 0.1807391
Moved 899.2916 414 470.5854 0.125 0.212411
Moved 899.306 414 482.0095 0.125 0.2417938
Moved 899.3209 414 494.5669 0.125 0.2740917
Moved 899.336 414 503 0.125 0.2957818
Moved 899.3516 414 515.5293 0.125 0.3280073
Moved 899.369 414 524.4943 0.125 0.3510654
Moved 899.3823 414 536 0.125 0.3806583
Moved 899.3997 414 547.6682 0.125 0.4106692
Moved 899.4146 423.8436 552.2187 0.147786 0.4223731
Moved 899.4298 421 560.5651 0.1412037 0.4438402
Moved 899.4462 421 567.561 0.1412037 0.4618337
Moved 899.4597 421 572.2617 0.1412037 0.4739239
Moved 899.4758 421 575.6784 0.1412037 0.4827119
Moved 899.4913 411.9486 579.8792 0.1202515 0.4935162
Moved 899.5106 406.614 580.731 0.1079029 0.4957072
Moved 899.5221 392.1188 581 0.07434914 0.496399
Moved 899.5376 349.3273 561.4672 -0.02470538 0.4461603
Moved 899.5532 298.3628 535.1332 -0.1426788 0.378429
Moved 899.5676 270.3183 513.7653 -0.2075965 0.3234702
Moved 899.5851 252.2474 497.9207 -0.2494274 0.2827176
Moved 899.5993 231.3909 477.3909 -0.2977064 0.2299147
Moved 899.6145 221.0261 467.0261 -0.3216987 0.2032564
Moved 899.6301 212.5814 459.5814 -0.3412467 0.1841085
Moved 899.6465 206.8831 452.6039 -0.3544373 0.1661622
Moved 899.6603 202.8498 449.5665 -0.3637736 0.1583501
Moved 899.6763 199.6932 445.5398 -0.3710805 0.1479932
Moved 899.6912 198.5 444.5 -0.3738426 0.1453189
Moved 899.7068 196.2968 442.2968 -0.3789426 0.1396521
Moved 899.7222 196 440.7858 -0.3796296 0.1357658
Moved 899.737 195 440.3461 -0.3819444 0.1346351
Moved 899.753 195 439.5 -0.3819444 0.1324588
Stationary 899.7699 195 439.5 -0.3819444 0.1324588
Moved 899.7834 195 439 -0.3819444 0.1311728
Stationary 899.8003 195 439 -0.3819444 0.1311728
Stationary 899.8143 195 439 -0.3819444 0.1311728
Moved 899.8304 201.5809 439 -0.366711 0.1311728
Moved 899.8454 211.6562 450.0357 -0.3433884 0.1595568
Moved 899.8621 229.4146 458.5226 -0.3022811 0.1813853
Moved 899.8776 245.6781 467.4608 -0.264634 0.2043744
Moved 899.8936 267.2002 477.1001 -0.2148143 0.2291669
Moved 899.9136 286.7226 487.9844 -0.1696236 0.2571614
Moved 899.9245 298.2238 495.4152 -0.1430005 0.2762735
Moved 899.9389 319.0133 508.208 -0.09487654 0.3091769
Moved 899.9542 336.8218 519.1212 -0.05365317 0.3372457
Moved 899.9705 351.5624 531.399 -0.01953145 0.3688245
Moved 899.9852 366.2105 545.2105 0.01437614 0.4043479
Moved 900.0015 376.2342 556.6962 0.03757904 0.4338892
Moved 900.0153 382.5598 563.5598 0.05222161 0.4515425
Moved 900.0311 387.0183 569.0229 0.06254236 0.4655938
Moved 900.0467 391.335 574.78 0.07253467 0.480401
Moved 900.062 395.7731 580.6597 0.08280814 0.4955238
Moved 900.0771 397.3253 582.3253 0.0864011 0.4998077
Moved 900.0941 398.7668 584.7668 0.08973806 0.5060875
Ended 900.1078 400.216 585 0.09309262 0.5066872
Candidates 900.2125 12 murray bureau burst must murder mystery busy guest courtesy jury first border
Began 901.3463 398 535 0.08796295 0.3780863
Stationary 901.3578 398 535 0.08796295 0.3780863
Stationary 901.3879 398 535 0.08796295 0.3780863
Moved 901.403 398 510.8011 0.08796295 0.3158464
Moved 901.4181 388.2473 470.4046 0.06538719 0.2119459
Moved 901.4339 371.3622 418.4911 0.02630144 0.07842366
Moved 901.4495 367.4267 399.987 0.01719147 0.03083064
Ended 901.4638 367 397 0.01620372 0.02314815
Accept 901.5248 3 must
Began 902.8665 483 397 0.2847222 0.02314815
Stationary 902.8838 483 397 0.2847222 0.02314815
Stationary 902.8978 483 397 0.2847222 0.02314815
Stationary 902.9125 483 397 0.2847222 0.02314815
Stationary 902.9313 483 397 0.2847222 0.02314815
Stationary 902.9451 483 397 0.2847222 0.02314815
Stationary 902.9611 483 397 0.2847222 0.02314815
Stationary 902.9761 483 397 0.2847222 0.02314815
Moved 902.9901 474.551 378.895 0.2651643 -0.02341816
Moved 903.0063 466.1137 363.5059 0.2456336 -0.0629994
Moved 903.0233 459.1926 350.5468 0.2296126 -0.09633036
Moved 903.0376 452.0009 341.2014 0.212965 -0.1203668
Moved 903.0524 443.7711 328.6566 0.1939145 -0.1526325
Moved 903.0668 439.5706 321.6177 0.1841913 -0.1707363
Moved 903.0855 435.1698 315.3397 0.1740042 -0.1868837
Moved 903.1001 431.8822 310.8429 0.1663939 -0.1984494
Moved 903.114 429.5272 307.0362 0.1609425 -0.2082402
Moved 903.1304 427.0693 303.1385 0.1552529 -0.2182651
Moved 903.1444 424.254 300.254 0.1487361 -0.2256842
Moved 903.1606 421.3749 297.1874 0.1420715 -0.2335715
Moved 903.1824 417.3102 292.3102 0.1326625 -0.2461156
Stationary 903.1936 417.3102 292.3102 0.1326625 -0.2461156
Moved 903.2064 417 291.1539 0.1319444 -0.2490897
Moved 903.2222 414.5409 289.7704 0.1262522 -0.2526481
Moved 903.2382 412.3286 288.3286 0.121131 -0.2563567
Moved 903.2527 409.7742 285.7742 0.1152181 -0.2629264
Moved 903.2675 407 284.5 0.1087963 -0.2662037
Moved 903.2842 403.0574 283.0191 0.09966988 -0.2700126
Moved 903.2992 400.1456 281.5728 0.09292971 -0.2737325
Moved 903.3144 398 280.5 0.08796295 -0.2764919
Moved 903.3301 394.1206 280 0.0789829 -0.2777778
Moved 903.3456 389.866 278.622 0.06913434 -0.2813221
Moved 903.3615 386.5424 279 0.06144087 -0.2803498
Moved 903.3763 383.485 279 0.05436351 -0.2803498
Moved 903.3918 378.9063 279 0.04376471 -0.2803498
Moved 903.407 373.4518 288.0964 0.03113836 -0.2569537
Moved 903.4225 369.5 291.5 0.02199074 -0.2481996
Moved 903.4395 364.9278 299.4536 0.01140704 -0.2277427
Moved 903.4532 359.4779 310.0443 -0.001208633 -0.2005035
Moved 903.4696 354.8655 327.1051 -0.01188532 -0.1566228
Moved 903.4852 351.9863 343.082 -0.01855016 -0.1155297
Moved 903.5062 347.1172 371.9456 -0.0298214 -0.04129229
Stationary 903.5171 347.1172 371.9456 -0.0298214 -0.04129229
Moved 903.5301 344.3564 384.8963 -0.03621206 -0.007982803
Moved 903.5448 343.6993 389.804 -0.03773302 0.004639802
Moved 903.5606 342.1463 396.415 -0.04132808 0.02164342
Moved 903.5765 340.7224 403.3881 -0.04462411 0.03957827
Moved 903.5933 337.5521 410.1719 -0.05196273 0.05702642
Moved 903.6075 334.5659 415.8683 -0.05887533 0.07167765
Moved 903.623 330.027 423.6306 -0.06938185 0.09164241
Moved 903.6398 326.799 429.4021 -0.07685427 0.1064868
Moved 903.6541 323.4848 433.687 -0.08452594 0.1175075
Moved 903.6693 318.9843 438.0157 -0.09494373 0.128641
Moved 903.6855 313.5534 443.4466 -0.1075153 0.1426094
Moved 903.6994 309.5 446 -0.1168982 0.1491768
Moved 903.7145 306.0155 449.9844 -0.124964 0.1594249
Moved 903.7306 301.6994 451.4335 -0.1349551 0.163152
Moved 903.7466 298.3917 454.7389 -0.1426118 0.1716534
Moved 903.7624 295.0565 456.9623 -0.150332 0.177372
Moved 903.778 290.7225 459.8516 -0.1603645 0.1848035
Moved 903.7927 285.4258 462.7161 -0.1726254 0.1921711
Moved 903.8143 274.0693 466.7327 -0.1989136 0.2025017
Stationary 903.8254 274.0693 466.7327 -0.1989136 0.2025017
Moved 903.8394 268.3276 468.1681 -0.2122046 0.2061936
Moved 903.8542 265.1934 469.6022 -0.2194597 0.209882
Moved 903.87 262.4826 470.7587 -0.2257347 0.2128568
Moved 903.8857 258.6738 471 -0.2345515 0.2134772
Moved 903.9017 257.5 472.5 -0.2372685 0.2173353
Moved 903.9163 255.0024 472 -0.24305 0.2160493
Moved 903.932 253.5677 473.4323 -0.2463711 0.2197333
Moved 903.9471 252.1363 473 -0.2496846 0.2186213
Moved 903.9628 250.6863 473 -0.2530411 0.2186213
Moved 903.9776 249.5 474.5 -0.255787 0.2224794
Stationary 903.9925 249.5 474.5 -0.255787 0.2224794
Moved 904.0082 248.6787 474 -0.2576881 0.2211934
Moved 904.0234 248 474.7348 -0.2592593 0.2230832
Moved 904.0405 248 475.5 -0.2592593 0.2250513
Moved 904.0532 247 475.6119 -0.2615741 0.2253393
Stationary 904.0699 247 476 -0.2615741 0.2263374
Moved 904.0933 247 477.5838 -0.2615741 0.230411
Stationary 904.1038 247 477.5838 -0.2615741 0.230411
Moved 904.1158 247 479.0145 -0.2615741 0.2340907
Moved 904.1323 247 480.466 -0.2615741 0.237824
Moved 904.1472 247 483.796 -0.2615741 0.2463887
Moved 904.1629 257.6627 486.6656 -0.236892 0.2537696
Moved 904.1788 259.3329 490.3329 -0.2330257 0.263202
Moved 904.194 263.6408 493.4272 -0.2230537 0.2711604
Moved 904.2087 265.539 496.8085 -0.2186597 0.2798573
Moved 904.2243 268.585 498.585 -0.2116089 0.2844263
Moved 904.2407 270.2313 500.2313 -0.2077979 0.2886608
Moved 904.2551 271.6729 500.6729 -0.2044609 0.2897963
Moved 904.2709 273.1116 502.1116 -0.2011306 0.2934968
Moved 904.2864 274.5504 502.5504 -0.1978001 0.2946253
Moved 904.3022 275.5 503.5 -0.1956018 0.2970678
Moved 904.3165 276.0405 504.0405 -0.1943507 0.298458
Stationary 904.3324 276.0405 504.0405 -0.1943507 0.298458
Moved 904.3476 277.374 504 -0.1912639 0.2983539
Moved 904.3672 277 505.2068 -0.1921296 0.3014577
Stationary 904.3796 277 505.2068 -0.1921296 0.3014577
Moved 904.3942 278.3734 505 -0.1889503 0.3009258
Stationary 904.4095 278.3734 505 -0.1889503 0.3009258
Stationary 904.4257 278.3734 505 -0.1889503 0.3009258
Moved 904.4393 279.0452 505 -0.1873953 0.3009258
Stationary 904.4549 279.0452 505 -0.1873953 0.3009258
Stationary 904.4706 279 505 -0.1875 0.3009258
Ended 904.4857 279 505 -0.1875 0.3009258
Began 904.6717 372 432 0.02777775 0.1131687
Stationary 904.6869 372 432 0.02777775 0.1131687
Candidates 904.6869 12 knew knee me knees ones mer ne inner new under indeed be
Stationary 904.7023 372 432 0.02777775 0.1131687
Stationary 904.7166 372 432 0.02777775 0.1131687
Stationary 904.7329 372 432 0.02777775 0.1131687
Stationary 904.748 372 432 0.02777775 0.1131687
Ended 904.7631 372 432 0.02777775 0.1131687
Began 904.8229 358 436 -0.004629641 0.1234567
NextCandidatePanel 904.8229
Stationary 904.8415 358 436 -0.004629641 0.1234567
Stationary 904.856 358 436 -0.004629641 0.1234567
Stationary 904.8714 358 436 -0.004629641 0.1234567
Stationary 904.8864 358 436 -0.004629641 0.1234567
Ended 904.9016 358 436 -0.004629641 0.1234567
Cancel 904.9626
Began 905.8236 418 357 0.1342593 -0.07973259
Stationary 905.8459 418 357 0.1342593 -0.07973259
Stationary 905.8587 418 357 0.1342593 -0.07973259
Stationary 905.8732 418 357 0.1342593 -0.07973259
Stationary 905.8884 418 357 0.1342593 -0.07973259
Stationary 905.9042 418 357 0.1342593 -0.07973259
Stationary 905.9199 418 357 0.1342593 -0.07973259
Stationary 905.936 418 357 0.1342593 -0.07973259
Stationary 905.9551 418 357 0.1342593 -0.07973259
Moved 905.9658 427.2432 373.3512 0.1556555 -0.03767696
Moved 905.9805 431.1901 382.3802 0.1647919 -0.01445417
Moved 905.998 434 391 0.1712963 0.007715971
Moved 906.0128 436.9042 398.7125 0.1780189 0.02755279
Moved 906.0289 439.7816 404.5631 0.1846795 0.04260047
Moved 906.0435 442 409 0.1898148 0.05401234
Moved 906.0591 444.8094 414.6189 0.1963181 0.0684642
Moved 906.0748 447.6772 417.6772 0.2029564 0.07633016
Moved 906.0898 447.7811 420.5623 0.2031971 0.08375058
Moved 906.105 448 422.2198 0.2037037 0.08801393
Moved 906.1205 449.5 423.5 0.2071759 0.09130646
Moved 906.1362 449 424.0544 0.2060185 0.09273258
Stationary 906.151 449 424.0544 0.2060185 0.09273258
Moved 906.1656 449 425 0.2060185 0.09516452
Stationary 906.1823 449 425 0.2060185 0.09516452
Moved 906.2007 449 400.7067 0.2060185 0.03268179
Moved 906.2127 440.0468 377.0884 0.1852935 -0.02806487
Moved 906.2281 437.1081 359.6486 0.178491 -0.07292044
Moved 906.2449 433.2561 342.5365 0.1695742 -0.1169329
Moved 906.2596 431.6852 329.1665 0.1659378 -0.1513208
Moved 906.2747 430.6912 318.9115 0.1636369 -0.1776968
Moved 906.291 429.1359 308.951 0.1600367 -0.2033153
Moved 906.3063 429 301.4688 0.1597223 -0.2225597
Moved 906.3217 428 295.2794 0.1574074 -0.2384788
Moved 906.3369 428 290.4515 0.1574074 -0.2508965
Moved 906.3625 428 280.8447 0.1574074 -0.2756052
Moved 906.3751 428 277.7301 0.1574074 -0.283616
Stationary 906.3864 428 277.7301 0.1574074 -0.283616
Moved 906.3979 428 274.8765 0.1574074 -0.2909556
Moved 906.4138 428 272.9966 0.1574074 -0.2957906
Moved 906.4352 428 269.1216 0.1574074 -0.3057572
Stationary 906.4459 428 269.1216 0.1574074 -0.3057572
Moved 906.4585 428 267.6833 0.1574074 -0.3094566
Stationary 906.4749 428 267.6833 0.1574074 -0.3094566
Moved 906.4894 428 267 0.1574074 -0.311214
Moved 906.5051 426.6896 267 0.154374 -0.311214
Moved 906.5209 418.1935 286.1356 0.1347071 -0.2619969
Moved 906.5364 413.4222 300.9259 0.1236625 -0.223956
Moved 906.5513 408.7252 322.6487 0.1127899 -0.1680847
Moved 906.5673 406.9197 339.9639 0.1086104 -0.1235498
Moved 906.5831 407 355.5 0.1087963 -0.08359061
Moved 906.5988 407 370.4887 0.1087963 -0.0450394
Moved 906.6133 415.3685 389.691 0.1281679 0.004349147
Moved 906.629 420.889 408.1394 0.1409468 0.05179887
Moved 906.6447 431.5634 434.7774 0.1656559 0.1203122
Moved 906.6661 446.7522 461.9204 0.2008153 0.1901244
Stationary 906.6776 446.7522 461.9204 0.2008153 0.1901244
Moved 906.6906 456.5994 475.0564 0.2236098 0.2239103
Moved 906.7065 464 486.5 0.2407408 0.2533436
Moved 906.7212 471.0767 496.7074 0.2571219 0.2795971
Moved 906.7371 478.2703 505.5244 0.2737738 0.3022745
Moved 906.7526 482.3817 511.0724 0.2832908 0.3165443
Moved 906.7678 485.2575 515.3863 0.289948 0.3276395
Moved 906.7838 486.5634 517.5634 0.2929708 0.3332391
Moved 906.7989 487.9921 518.9921 0.2962779 0.3369137
Moved 906.814 488 520.4556 0.2962963 0.3406778
Moved 906.8298 488 521.5519 0.2962963 0.3434977
Moved 906.8458 488 522.9808 0.2962963 0.3471729
Moved 906.8602 488 524.4316 0.2962963 0.3509042
Moved 906.8756 476.5613 525.8597 0.2698178 0.3545773
Moved 906.9005 446.0935 527.7319 0.1992906 0.3593927
Moved 906.9125 407.9167 528 0.1109184 0.3600822
Stationary 906.924 407.9167 528 0.1109184 0.3600822
Moved 906.9374 378.814 528 0.04355083 0.3600822
Moved 906.953 332.1754 517.9359 -0.06440878 0.3341972
Moved 906.9689 303.4863 514.7354 -0.1308188 0.3259655
Moved 906.9848 284.1267 510.8544 -0.1756327 0.3159835
Moved 906.9993 268.9377 507.9875 -0.2107923 0.3086099
Moved 907.014 253.1056 505.1101 -0.2474408 0.301209
Moved 907.0299 243.0346 503.2299 -0.2707532 0.2963731
Moved 907.0453 234.9672 500.9907 -0.2894277 0.2906138
Moved 907.0604 224.9142 499.5591 -0.3126986 0.2869319
Moved 907.0764 218.6314 499 -0.327242 0.2854938
Moved 907.0939 212.7107 497.6777 -0.3409475 0.2820928
Moved 907.1113 207.5518 497 -0.3528894 0.2803498
Moved 907.1236 204.4777 495.7388 -0.3600053 0.277106
Moved 907.1386 201.6042 496 -0.3666569 0.2777777
Moved 907.1529 199.3123 495.1561 -0.3719623 0.2756073
Moved 907.169 196.5304 495 -0.3784019 0.2752057
Moved 907.184 195.3266 495 -0.3811885 0.2752057
Moved 907.2002 193.8798 495 -0.3845374 0.2752057
Moved 907.2155 193.4397 494 -0.3855564 0.2726337
Moved 907.2305 191.9967 494 -0.3888966 0.2726337
Stationary 907.2463 192 494 -0.3888888 0.2726337
Moved 907.2602 190.5 494 -0.3923611 0.2726337
Stationary 907.2761 190.5 494 -0.3923611 0.2726337
Moved 907.2932 189.6772 494 -0.3942658 0.2726337
Stationary 907.3093 190 494 -0.3935185 0.2726337
Moved 907.3297 189 494 -0.3958333 0.2726337
