the union will go on strike
Moved 2552.377 487 401.5 0.2939814 0.03472222
Moved 2552.391 487.6835 378.2791 0.2955637 -0.02500251
Moved 2552.407 491.3585 353.0883 0.3040705 -0.0897935
Moved 2552.425 494.1154 323.6348 0.3104522 -0.1655483
Moved 2552.438 498.0014 304.9944 0.3194476 -0.2134917
Moved 2552.454 501.3263 287.6948 0.3271442 -0.2579866
Moved 2552.47 506.5132 270.4603 0.339151 -0.3023142
Moved 2552.487 510.9389 254.5573 0.3493957 -0.3432169
Moved 2552.501 513.8772 248.9531 0.3561972 -0.3576308
Moved 2552.515 520.2961 233.5837 0.3710559 -0.3971611
Moved 2552.531 526.0826 224.3762 0.3844504 -0.4208431
Moved 2552.547 526.7071 216.1716 0.3858961 -0.4419453
Moved 2552.562 528.149 213.851 0.3892339 -0.4479144
Moved 2552.578 528 213 0.3888889 -0.4501029
Stationary 2552.592 528 213 0.3888889 -0.4501029
Moved 2552.607 529.1292 213 0.3915028 -0.4501029
Moved 2552.625 529 228.045 0.3912036 -0.4114068
Moved 2552.639 529 241.3889 0.3912036 -0.3770861
Moved 2552.653 529 261.7487 0.3912036 -0.3247206
Moved 2552.67 529 280.9859 0.3912036 -0.275242
Moved 2552.685 529 306.2311 0.3912036 -0.2103111
Moved 2552.7 529 323.7321 0.3912036 -0.1652981
Moved 2552.715 529 335.2358 0.3912036 -0.1357104
Moved 2552.731 529 354.5017 0.3912036 -0.08615815
Moved 2552.747 529 369.6404 0.3912036 -0.04722116
Moved 2552.762 529 385.3448 0.3912036 -0.006829171
Moved 2552.778 529 393.2411 0.3912036 0.01348028
Moved 2552.793 529 399.3438 0.3912036 0.02917631
Moved 2552.808 529 408 0.3912036 0.05144025
Moved 2552.824 530 410.0886 0.3935185 0.0568121
Moved 2552.839 531.0262 414.0786 0.3958939 0.06707443
Moved 2552.855 532.4567 419.8266 0.3992053 0.08185842
Moved 2552.88 535.3338 430.3353 0.4058653 0.108887
Moved 2552.892 539.3224 436.0965 0.4150981 0.1237049
Stationary 2552.903 539.3224 436.0965 0.4150981 0.1237049
Moved 2552.916 542.4147 441.8294 0.4222563 0.1384501
Moved 2552.931 546.5 445.5 0.4317129 0.1478908
Moved 2552.947 548.5496 448.5496 0.4364573 0.1557344
Moved 2552.961 552.6218 452.6218 0.4458837 0.1662082
Moved 2552.979 556.9503 457.6003 0.4559034 0.1790131
Moved 2552.992 561.2665 461.1777 0.4658947 0.1882141
Moved 2553.007 566.5827 466.5827 0.4782007 0.202116
Moved 2553.024 570.8906 471.8541 0.4881728 0.2156741
Moved 2553.039 573.7806 476.171 0.4948626 0.2267771
Moved 2553.054 575.7253 477.7253 0.4993643 0.230775
Moved 2553.07 577.9238 480.8476 0.5044532 0.2388054
Moved 2553.085 578 483.7325 0.5046296 0.2462255
Moved 2553.101 579 484 0.5069445 0.2469135
Moved 2553.116 579 485.2363 0.5069445 0.2500933
Stationary 2553.131 579 485.2363 0.5069445 0.2500933
Stationary 2553.147 579 485 0.5069445 0.2494856
Stationary 2553.162 579 485 0.5069445 0.2494856
Moved 2553.18 550.9453 452.5522 0.4420029 0.1660292
Moved 2553.193 533.348 428.6597 0.4012686 0.1045773
Moved 2553.208 519.7942 410.4805 0.3698939 0.05782001
Moved 2553.224 506.8415 386.6829 0.3399108 -0.003387584
Moved 2553.24 495.2489 364.9667 0.3130763 -0.05924201
Moved 2553.254 488.6392 343.8109 0.2977758 -0.1136551
Moved 2553.27 482.0104 318.0415 0.2824314 -0.1799345
Moved 2553.286 474.8387 276.4647 0.2658305 -0.2868705
Moved 2553.301 474.1188 255.4254 0.2641638 -0.3409841
Moved 2553.317 474 242.1237 0.2638889 -0.3751964
Moved 2553.333 474 226.9246 0.2638889 -0.4142888
Moved 2553.348 474 213.3779 0.2638889 -0.449131
Moved 2553.362 474 204.8777 0.2638889 -0.4709935
Moved 2553.38 474 199.8705 0.2638889 -0.4838722
Moved 2553.394 481.888 196.7463 0.2821481 -0.4919076
Moved 2553.408 481 196 0.2800926 -0.4938272
Stationary 2553.426 481 196 0.2800926 -0.4938272
Stationary 2553.439 481 196 0.2800926 -0.4938272
Moved 2553.455 471.2922 210.1205 0.2576208 -0.4575091
Moved 2553.471 461.9914 225.3477 0.2360912 -0.4183446
Moved 2553.486 452 243 0.2129629 -0.3729424
Moved 2553.502 441.3015 263.5272 0.1881979 -0.3201463
Moved 2553.517 432.0371 285.9072 0.1667527 -0.2625844
Moved 2553.541 418.2482 320.6312 0.1348338 -0.1732737
Stationary 2553.552 418.2482 320.6312 0.1348338 -0.1732737
Moved 2553.563 410.8513 338.1866 0.1177114 -0.128121
Moved 2553.579 404.7473 354.695 0.1035816 -0.08566099
Moved 2553.594 399 376.5 0.09027779 -0.02957819
Moved 2553.61 395.2293 383.9023 0.08154929 -0.01053924
Moved 2553.625 390.9129 394.1742 0.07155766 0.01588009
Moved 2553.639 388.0645 401.3387 0.06496419 0.03430727
Moved 2553.655 385.19 407.6199 0.05831023 0.05046275
Moved 2553.671 382.3228 412.0157 0.05167315 0.06176886
Moved 2553.686 380.4377 415.3434 0.0473096 0.07032759
Moved 2553.702 378.7766 418.4467 0.0434644 0.07830941
Moved 2553.717 377.7239 420.5521 0.04102766 0.08372456
Moved 2553.733 377 421.8011 0.03935188 0.08693683
Moved 2553.748 377 423.2504 0.03935188 0.0906646
Ended 2553.763 377 424 0.03935188 0.09259254
Candidates 2553.977 12 immune unions innings things genuine online reminder inning turnover thing remove tribune
Backspace 2555.811
Backspace 2555.872
Began 2556.411 467 337 0.2476852 -0.1311728
Stationary 2556.43 467 337 0.2476852 -0.1311728
Stationary 2556.445 467 337 0.2476852 -0.1311728
Stationary 2556.459 467 337 0.2476852 -0.1311728
Stationary 2556.476 467 337 0.2476852 -0.1311728
Moved 2556.491 457.7625 347.8563 0.2263021 -0.1032504
Moved 2556.507 455.9395 353.2421 0.2220821 -0.08939805
Moved 2556.522 453.0272 358.9457 0.2153406 -0.07472819
Moved 2556.538 451.7979 374.819 0.2124951 -0.03390198
Moved 2556.553 449.9567 391.3895 0.2082332 0.008717917
Moved 2556.568 448.5264 410.1566 0.2049223 0.05698718
Moved 2556.583 448 430.9208 0.2037037 0.1103929
Moved 2556.599 448 444.2263 0.2037037 0.1446148
Moved 2556.615 447.2018 453.5878 0.2018559 0.1686927
Moved 2556.638 445.7762 468.1188 0.1985561 0.2060667
Stationary 2556.648 445.7762 468.1188 0.1985561 0.2060667
Moved 2556.66 444.2559 474.2324 0.1950368 0.221791
Moved 2556.677 444 478.5585 0.1944444 0.2329178
Moved 2556.692 442.3737 481.2525 0.1906799 0.2398469
Moved 2556.708 442 483.066 0.1898148 0.2445113
Moved 2556.723 440.5 484.5 0.1863426 0.2481995
Moved 2556.738 440.0563 486.9437 0.1853155 0.2544847
Stationary 2556.754 440 487 0.1851852 0.2546296
Moved 2556.77 438.5037 487 0.1817215 0.2546296
Stationary 2556.783 438.5037 487 0.1817215 0.2546296
Stationary 2556.8 439 487 0.1828703 0.2546296
Stationary 2556.814 439 487 0.1828703 0.2546296
Moved 2556.83 439 474.3877 0.1828703 0.2221905
Moved 2556.845 450.5394 462.6291 0.2095819 0.1919472
Moved 2556.861 455.3724 454.0983 0.2207695 0.1700058
Moved 2556.878 465.7766 434.6689 0.2448532 0.1200331
Moved 2556.895 471.0099 422.6401 0.2569675 0.08909476
Moved 2556.907 478.6546 407.7999 0.2746634 0.05092566
Moved 2556.925 484.1878 396.6244 0.2874718 0.02218199
Moved 2556.938 488.9669 385.0881 0.2985346 -0.007489482
Moved 2556.955 493.2473 375.0897 0.3084427 -0.03320545
Moved 2556.97 495.3326 367.0021 0.31327 -0.05400708
Moved 2556.985 499.0101 358.9797 0.3217827 -0.07464068
Moved 2557 500.4421 354.6738 0.3250974 -0.08571569
Moved 2557.015 501.8759 350.3724 0.3284164 -0.09677887
Moved 2557.032 502 347.3572 0.3287037 -0.1045341
Moved 2557.046 503 345.2488 0.3310186 -0.1099568
Moved 2557.061 503 343.8148 0.3310186 -0.1136451
Stationary 2557.078 503 343.8148 0.3310186 -0.1136451
Moved 2557.093 494.2003 344 0.3106488 -0.1131688
Moved 2557.114 461.0099 371.3907 0.2338193 -0.04271951
Stationary 2557.125 461.0099 371.3907 0.2338193 -0.04271951
Moved 2557.138 442.3712 389.6288 0.190674 0.004189299
Moved 2557.156 423.6234 408.3766 0.1472765 0.05240887
Moved 2557.171 405.11 428.8107 0.1044214 0.1049656
Moved 2557.185 390.3664 444.9969 0.07029255 0.146597
Moved 2557.2 383.3976 454.253 0.05416105 0.1704037
Moved 2557.216 371.8941 464.9782 0.02753258 0.1979891
Moved 2557.231 364.4634 472.5366 0.01033207 0.2174293
Moved 2557.247 356.2548 482.2433 -0.008669545 0.2423951
Ended 2557.263 350.2594 489.9258 -0.02254774 0.2621547
Candidates 2557.399 12 the there threw further trigger where tiger huge regret urge either true
Began 2557.889 467 367 0.2476852 -0.05401234
Stationary 2557.908 467 367 0.2476852 -0.05401234
Stationary 2557.925 467 367 0.2476852 -0.05401234
Stationary 2557.94 467 367 0.2476852 -0.05401234
Moved 2557.955 467 390.4008 0.2476852 0.006174864
Moved 2557.97 479.7247 407.2696 0.2771404 0.04956167
Moved 2557.986 487.6065 440.7048 0.2953855 0.1355577
Ended 2558.002 493 466 0.3078704 0.2006171
Accept 2558.046 0 the
Began 2558.46 407 384 0.1087963 -0.01028807
Stationary 2558.48 407 384 0.1087963 -0.01028807
Stationary 2558.494 407 384 0.1087963 -0.01028807
Stationary 2558.509 407 384 0.1087963 -0.01028807
Stationary 2558.525 407 384 0.1087963 -0.01028807
Moved 2558.541 407 394.4857 0.1087963 0.01668125
Moved 2558.563 438.0788 428.3583 0.180738 0.1038023
Stationary 2558.574 438.0788 428.3583 0.180738 0.1038023
Moved 2558.587 448.9923 443.3645 0.2060008 0.1423983
Moved 2558.603 456.7646 455.4235 0.2239923 0.1734142
Moved 2558.62 462.9678 465.9437 0.2383514 0.2004724
Moved 2558.635 468.7227 473.1534 0.2516731 0.219016
Moved 2558.649 473.6169 483.3614 0.263002 0.245271
Moved 2558.664 479.2293 493.1512 0.2759937 0.2704507
Moved 2558.681 481 498.5 0.2800926 0.2842077
Moved 2558.695 483.7889 503.5779 0.2865484 0.2972681
Moved 2558.71 485.3376 506.6753 0.2901334 0.3052348
Moved 2558.726 486.7691 508.7691 0.293447 0.3106201
Moved 2558.742 487 510.2085 0.2939814 0.3143222
Moved 2558.757 488 511.6528 0.2962963 0.3180368
Moved 2558.773 488 513.0945 0.2962963 0.3217452
Stationary 2558.788 488 513 0.2962963 0.321502
Moved 2558.804 488 514 0.2962963 0.324074
Stationary 2558.82 488 514 0.2962963 0.324074
Stationary 2558.832 488 514 0.2962963 0.324074
Stationary 2558.848 488 514 0.2962963 0.324074
Stationary 2558.864 488 514 0.2962963 0.324074
Stationary 2558.88 488 514 0.2962963 0.324074
Stationary 2558.895 488 514 0.2962963 0.324074
Moved 2558.911 488 504.0506 0.2962963 0.298484
Moved 2558.927 488 485.2314 0.2962963 0.2500808
Moved 2558.943 478.1341 470.9008 0.2734585 0.2132221
Moved 2558.964 474.8995 438.7936 0.265971 0.130642
Stationary 2558.975 474.8995 438.7936 0.265971 0.130642
Moved 2558.988 473.5 417.5 0.2627315 0.0758744
Moved 2559.004 474 398.3731 0.2638889 0.02667976
Moved 2559.019 474 381.9938 0.2638889 -0.01544811
Moved 2559.034 474 360.5 0.2638889 -0.07073053
Moved 2559.05 474 340.5018 0.2638889 -0.1221662
Moved 2559.066 474 322.945 0.2638889 -0.1673225
Moved 2559.082 474 310.4476 0.2638889 -0.199466
Moved 2559.096 484.235 297.4856 0.2875811 -0.2328046
Moved 2559.111 485.4344 285.9797 0.2903573 -0.2623979
Moved 2559.127 486.853 273.7637 0.2936413 -0.2938175
Moved 2559.142 488.2614 265.6932 0.2969013 -0.3145752
Moved 2559.158 489.6843 257.2629 0.300195 -0.336258
Moved 2559.173 491.136 251.4562 0.3035554 -0.3511929
Moved 2559.189 491.5618 249.4382 0.3045411 -0.3563832
Moved 2559.204 492 247.9966 0.3055556 -0.3600911
Moved 2559.219 492 246.5702 0.3055556 -0.3637598
Stationary 2559.234 492 246.5702 0.3055556 -0.3637598
Moved 2559.25 494.0292 247 0.3102529 -0.3626543
Moved 2559.266 495.4636 258.7087 0.3135731 -0.3325394
Moved 2559.281 500.7007 275.8027 0.3256961 -0.2885733
Moved 2559.296 506.3887 297.2075 0.3388627 -0.2335197
Moved 2559.312 513.3311 333.9864 0.354933 -0.1389239
Moved 2559.331 517.6303 352.5212 0.3648849 -0.09125195
Moved 2559.343 518.5 374 0.3668982 -0.03600823
Moved 2559.357 519 394.5975 0.3680556 0.01696897
Moved 2559.373 520.188 416.8201 0.3708055 0.0741258
Moved 2559.389 520 433.6642 0.3703704 0.1174491
Moved 2559.405 520 447.6697 0.3703704 0.1534713
Moved 2559.42 520 457.5 0.3703704 0.1787551
Moved 2559.435 520 466.6438 0.3703704 0.2022731
Moved 2559.45 521.3795 476.6563 0.3735636 0.2280253
Moved 2559.466 521 480.6616 0.3726852 0.2383271
Moved 2559.482 521 486.6617 0.3726852 0.2537594
Moved 2559.497 521 489.658 0.3726852 0.261466
Moved 2559.513 521 493.5452 0.3726852 0.2714638
Moved 2559.528 521 495.2113 0.3726852 0.2757491
Moved 2559.542 521 496.6501 0.3726852 0.2794498
Moved 2559.559 521 497.5 0.3726852 0.2816358
Moved 2559.576 522.0886 498.0886 0.375205 0.2831495
Moved 2559.589 522.6415 499.6415 0.3764851 0.2871438
Moved 2559.604 524.0803 501.0803 0.3798156 0.2908444
Moved 2559.62 527 502.5 0.3865741 0.2944958
Moved 2559.635 529.9377 505.9377 0.3933743 0.3033376
Moved 2559.651 534.1881 508.7921 0.4032132 0.310679
Moved 2559.666 538.54 510.6934 0.413287 0.3155693
Moved 2559.687 541.8555 511.9518 0.4209618 0.3188061
Moved 2559.698 546.1213 514.7476 0.4308365 0.3259967
Moved 2559.712 549.6307 516.8153 0.4389599 0.331315
Moved 2559.728 552.5011 518.2505 0.4456044 0.3350065
Moved 2559.743 553.6928 519.6928 0.448363 0.338716
Moved 2559.758 555.1284 520 0.451686 0.3395061
Stationary 2559.774 555.1284 520 0.451686 0.3395061
Moved 2559.789 556 520.7721 0.4537037 0.3414919
Stationary 2559.804 556 521 0.4537037 0.3420781
Stationary 2559.82 556 521 0.4537037 0.3420781
Stationary 2559.835 556 521 0.4537037 0.3420781
Moved 2559.851 545.726 504.855 0.4299212 0.300553
Moved 2559.866 533.7479 484.4023 0.4021943 0.2479484
Moved 2559.882 522.145 464.0037 0.3753357 0.1954827
Moved 2559.897 516 451 0.3611111 0.162037
Moved 2559.913 505.779 423.003 0.3374513 0.09002823
Moved 2559.931 498.3967 403.8314 0.3203627 0.0407186
Moved 2559.944 493.6994 379.7303 0.3094895 -0.02126976
Moved 2559.959 488.136 355.328 0.2966112 -0.08403299
Moved 2559.975 484.7133 330.7064 0.2886882 -0.1473603
Moved 2559.99 481.8151 311.8908 0.2819794 -0.1957542
Moved 2560.011 480 282.0439 0.2777778 -0.2725209
Stationary 2560.023 480 282.0439 0.2777778 -0.2725209
Moved 2560.036 480 263.5512 0.2777778 -0.3200843
Moved 2560.053 480 250.8625 0.2777778 -0.3527198
Moved 2560.066 480 241.6747 0.2777778 -0.3763511
Moved 2560.083 480 232.9453 0.2777778 -0.3988032
Moved 2560.098 480 226.1053 0.2777778 -0.4163958
Moved 2560.113 480 217.7183 0.2777778 -0.4379675
Ended 2560.128 480 216.5153 0.2777778 -0.4410616
Candidates 2560.234 12 union opinion dublin icon min rubin intron non moon noon thin demon
Began 2560.588 447 335 0.2013889 -0.1363169
Stationary 2560.607 447 335 0.2013889 -0.1363169
Stationary 2560.623 447 335 0.2013889 -0.1363169
Stationary 2560.637 447 335 0.2013889 -0.1363169
Moved 2560.653 454.6608 364.4703 0.2191222 -0.06051875
Moved 2560.669 462.5158 386.5475 0.2373051 -0.003735774
Moved 2560.684 469.3758 411.7739 0.2531847 0.06114669
Moved 2560.7 475.6763 436.7054 0.2677693 0.125271
Ended 2560.714 482.0819 461.1475 0.282597 0.1881364
Accept 2560.757 0 union
Began 2561.589 438 282 0.1805556 -0.2726338
Stationary 2561.609 438 282 0.1805556 -0.2726338
Stationary 2561.623 438 282 0.1805556 -0.2726338
Stationary 2561.638 438 282 0.1805556 -0.2726338
Stationary 2561.653 438 282 0.1805556 -0.2726338
Stationary 2561.668 438 282 0.1805556 -0.2726338
Stationary 2561.685 438 282 0.1805556 -0.2726338
Moved 2561.699 438 293.2677 0.1805556 -0.243653
Moved 2561.715 438 294.8873 0.1805556 -0.2394875
Moved 2561.733 430.6896 302.0613 0.1636333 -0.2210356
Moved 2561.747 426.5032 310.4904 0.1539426 -0.199356
Moved 2561.762 421.9301 318.1398 0.1433567 -0.1796815
Moved 2561.778 416.4853 329.0294 0.130753 -0.1516734
Moved 2561.792 411.7301 337.9723 0.1197456 -0.1286722
Moved 2561.808 404.9545 348.0637 0.1040614 -0.102717
Moved 2561.824 400.6659 355.5847 0.09413401 -0.08337271
Moved 2561.839 391.2405 367.8633 0.07231593 -0.05179181
Moved 2561.854 385.0435 376.9348 0.05797098 -0.02845992
Moved 2561.87 380.7042 384.1597 0.04792631 -0.00987724
Moved 2561.893 370.7408 396.574 0.02486289 0.02205248
Stationary 2561.904 370.7408 396.574 0.02486289 0.02205248
Moved 2561.915 366.716 402.284 0.01554628 0.03673863
Moved 2561.933 363.3668 407.3886 0.007793605 0.04986778
Moved 2561.947 359.2295 411.7705 -0.00178357 0.06113809
Moved 2561.961 355.6081 416.0878 -0.01016637 0.07224232
Moved 2561.978 351.5882 420.4117 -0.01947169 0.0833635
Moved 2561.993 347.272 423.728 -0.02946302 0.09189299
Moved 2562.009 343.9648 426.0176 -0.03711855 0.09778171
Moved 2562.025 341.0872 430.3692 -0.04377956 0.1089742
Moved 2562.04 337.5 430.5 -0.05208333 0.1093106
Moved 2562.054 334.9818 433.0091 -0.05791242 0.1157641
Moved 2562.073 333.548 434.452 -0.06123141 0.1194752
Moved 2562.086 331.1128 435 -0.06686851 0.1208847
Moved 2562.101 329.6747 436.3253 -0.07019733 0.1242933
Moved 2562.117 328.2331 437 -0.07353444 0.1260288
Moved 2562.132 326.7943 438.2057 -0.076865 0.1291298
Stationary 2562.147 326.7943 438.2057 -0.076865 0.1291298
Moved 2562.163 327 439 -0.07638887 0.1311728
Moved 2562.185 350.9943 441.6108 -0.02084653 0.1378878
Stationary 2562.196 350.9943 441.6108 -0.02084653 0.1378878
Moved 2562.208 379.0953 442 0.04420211 0.1388888
Moved 2562.224 414 442 0.125 0.1388888
Moved 2562.24 440.9198 435.4726 0.1873145 0.1221003
Moved 2562.256 462.564 429.5162 0.2374167 0.1067803
Moved 2562.271 477.8032 426.8394 0.2726927 0.09989542
Moved 2562.287 496.3288 423.1342 0.3155759 0.09036574
Moved 2562.302 513.4976 420.2504 0.3553184 0.08294859
Moved 2562.317 523.7399 420 0.3790274 0.08230445
Moved 2562.333 533.7933 417.4876 0.4022994 0.07584254
Moved 2562.348 540.4683 417 0.4177508 0.0745884
Moved 2562.364 546.5264 417 0.4317741 0.0745884
Moved 2562.379 551.8512 415.8298 0.4441 0.07157855
Moved 2562.395 557.0129 416 0.4560484 0.07201634
Moved 2562.41 560.2175 416 0.4634663 0.07201634
Moved 2562.426 564.6215 416 0.4736609 0.07201634
Moved 2562.44 567.9611 416 0.4813914 0.07201634
Moved 2562.462 572.8576 416 0.492726 0.07201634
Stationary 2562.474 572.8576 416 0.492726 0.07201634
Moved 2562.485 573.9463 416 0.4952461 0.07201634
Moved 2562.502 575.3652 416 0.4985307 0.07201634
Moved 2562.518 575.8096 423 0.4995594 0.09002049
Moved 2562.533 577.2448 423 0.5028815 0.09002049
Moved 2562.548 577.6871 424 0.5039052 0.09259254
Stationary 2562.563 578 424 0.5046296 0.09259254
Moved 2562.58 582.6767 418.4109 0.5154553 0.07821738
Moved 2562.595 587.7734 407.2078 0.5272533 0.04940276
Moved 2562.61 594.6204 393.7592 0.5431029 0.0148126
Moved 2562.626 599.6627 385.6747 0.5547747 -0.005980636
Moved 2562.64 603.9844 375.0417 0.5647786 -0.03332899
Moved 2562.655 608.2886 369.2819 0.574742 -0.04814328
Moved 2562.672 611.7153 352.4238 0.5826743 -0.09150265
Moved 2562.687 615.8793 334.1895 0.5923133 -0.1384014
Moved 2562.701 618 324.5 0.5972223 -0.163323
Moved 2562.718 618 305.8261 0.5972223 -0.2113527
Moved 2562.739 623.4183 278.1635 0.6097646 -0.2825013
Stationary 2562.749 623.4183 278.1635 0.6097646 -0.2825013
Moved 2562.762 624 269.0278 0.6111112 -0.3059984
Moved 2562.781 624.5891 265.4109 0.6124746 -0.3153011
Moved 2562.794 627.0522 262.9478 0.6181764 -0.3216363
Moved 2562.81 628.4691 258.5927 0.6214562 -0.3328379
Moved 2562.826 629 257.3938 0.6226851 -0.3359213
Moved 2562.841 631.0921 252.8158 0.627528 -0.3476961
Moved 2562.856 632.4722 251.5277 0.6307228 -0.351009
Moved 2562.872 632.9208 248.1584 0.6317611 -0.3596748
Moved 2562.887 633 246.6405 0.6319444 -0.3635789
Ended 2562.903 634 246 0.6342593 -0.3652264
Candidates 2562.975 12 roll will grill wool tool took toll from till room still stroll
Began 2563.577 504 303 0.3333333 -0.2186215
Stationary 2563.597 504 303 0.3333333 -0.2186215
Stationary 2563.612 504 303 0.3333333 -0.2186215
Moved 2563.633 475.2938 303 0.2668837 -0.2186215
Stationary 2563.645 475.2938 303 0.2668837 -0.2186215
Moved 2563.656 447.0588 288.931 0.2015251 -0.2548072
Moved 2563.672 415.1992 285.3818 0.1277761 -0.2639357
Moved 2563.688 389 281.5 0.06712963 -0.2739198
Moved 2563.704 363.129 283 0.007243157 -0.2700618
Moved 2563.719 336.3233 283 -0.05480716 -0.2700618
Moved 2563.735 308.5363 283 -0.1191289 -0.2700618
Ended 2563.751 293.5 283 -0.1539352 -0.2700618
Accept 2563.779 1 will
Began 2564.752 403 312 0.09953707 -0.1954732
Stationary 2564.769 403 312 0.09953707 -0.1954732
Stationary 2564.784 403 312 0.09953707 -0.1954732
Stationary 2564.798 403 312 0.09953707 -0.1954732
Stationary 2564.813 403 312 0.09953707 -0.1954732
Stationary 2564.829 403 312 0.09953707 -0.1954732
Moved 2564.844 426.6087 326.887 0.1541868 -0.1571837
Moved 2564.867 452.1938 346.555 0.2134115 -0.1065973
Stationary 2564.877 452.1938 346.555 0.2134115 -0.1065973
Moved 2564.894 468.0437 357.3169 0.2501011 -0.07891753
