learn to walk before you run
learn to walk before you run
Basic
0.6 0.6
432 388.8
Began 1829.668 559 295 0.4606481 -0.2391976
Stationary 1829.687 559 295 0.4606481 -0.2391976
Stationary 1829.7 559 295 0.4606481 -0.2391976
Stationary 1829.716 559 295 0.4606481 -0.2391976
Stationary 1829.731 559 295 0.4606481 -0.2391976
Stationary 1829.747 559 295 0.4606481 -0.2391976
Stationary 1829.762 559 295 0.4606481 -0.2391976
Stationary 1829.777 559 295 0.4606481 -0.2391976
Stationary 1829.793 559 295 0.4606481 -0.2391976
Stationary 1829.81 559 295 0.4606481 -0.2391976
Stationary 1829.825 559 295 0.4606481 -0.2391976
Stationary 1829.84 559 295 0.4606481 -0.2391976
Stationary 1829.855 559 295 0.4606481 -0.2391976
Moved 1829.87 559 305.03 0.4606481 -0.2134003
Moved 1829.886 548.6304 306.4814 0.4366443 -0.2096672
Moved 1829.903 550.9 309.1 0.4418981 -0.202932
Moved 1829.917 547.0214 312.9786 0.4329198 -0.1929563
Moved 1829.932 541.2736 318.7264 0.4196147 -0.1781728
Moved 1829.948 530.1511 327.9928 0.3938682 -0.1543397
Moved 1829.965 517.1778 338.1951 0.3638375 -0.1280992
Moved 1829.98 506.295 344.725 0.3386457 -0.111304
Moved 1829.995 494.5295 353.1029 0.3114108 -0.08975597
Moved 1830.01 485.0006 359.3329 0.2893533 -0.07373236
Moved 1830.025 468.0238 373.5259 0.2500552 -0.0372276
Moved 1830.04 453.295 388.8755 0.2159606 0.00225177
Moved 1830.058 441.5 396 0.1886574 0.02057605
Moved 1830.073 427.3979 409.6519 0.1560136 0.05568893
Moved 1830.088 416.0135 419.6132 0.1296609 0.08130968
Moved 1830.103 401.447 431.7339 0.09594212 0.1124842
Moved 1830.118 393.4936 440.4359 0.07753144 0.134866
Moved 1830.134 382.1606 450.4844 0.05129774 0.1607109
Moved 1830.15 374.205 457.9958 0.032882 0.1800302
Moved 1830.165 366.8804 465.1196 0.01592676 0.1983529
Moved 1830.179 357.664 470.6688 -0.005407383 0.2126255
Moved 1830.196 349.3588 477.5344 -0.02463241 0.2302838
