if you were not so stupid
if you were not so stupid
Basic
0.6 0.6
432 388.8
Began 788.1125 493 529 0.3078704 0.3626543
Stationary 788.1282 493 529 0.3078704 0.3626543
Stationary 788.1434 493 529 0.3078704 0.3626543
Stationary 788.1588 493 529 0.3078704 0.3626543
Stationary 788.1739 493 529 0.3078704 0.3626543
Stationary 788.1888 493 529 0.3078704 0.3626543
Stationary 788.205 493 529 0.3078704 0.3626543
Stationary 788.2219 493 529 0.3078704 0.3626543
Stationary 788.2352 493 529 0.3078704 0.3626543
Stationary 788.251 493 529 0.3078704 0.3626543
Moved 788.2681 480.3671 529 0.2786276 0.3626543
Moved 788.2836 479.2546 529 0.2760524 0.3626543
Moved 788.2986 477.8363 529 0.2727693 0.3626543
Moved 788.3138 475.7701 529 0.2679865 0.3626543
Moved 788.3295 473.9486 529 0.26377 0.3626543
Moved 788.345 472.8795 529 0.2612951 0.3626543
Moved 788.36 471.4031 529 0.2578775 0.3626543
Moved 788.376 468.9275 529 0.2521469 0.3626543
Moved 788.391 467.5243 529 0.2488988 0.3626543
Moved 788.4069 465.1783 529 0.2434682 0.3626543
Moved 788.4249 462.2948 529 0.2367935 0.3626543
Moved 788.4373 460.4215 529 0.2324572 0.3626543
Moved 788.4527 457.2951 529 0.2252202 0.3626543
Moved 788.469 453.0957 529 0.2154992 0.3626543
Moved 788.4844 447.0335 529 0.2014664 0.3626543
Moved 788.4988 440.1116 529 0.1854436 0.3626543
Moved 788.5146 434.5253 529 0.1725122 0.3626543
Moved 788.5295 429.8291 529 0.1616414 0.3626543
Moved 788.5457 425.5024 525.0064 0.1516259 0.3523827
Moved 788.5602 421.1721 520.293 0.1416022 0.3402598
Moved 788.5788 413.7157 516.8578 0.1243418 0.3314244
Moved 788.5908 403.1275 509.5797 0.09983221 0.3127049
Moved 788.6069 393.475 502.3959 0.07748853 0.294228
Moved 788.6224 383.5069 493.8631 0.05441417 0.2722816
Moved 788.6372 376.0171 487.2205 0.03707657 0.2551968
Moved 788.6522 368.7814 479.7814 0.02032727 0.2360632
Moved 788.6719 362.5 470.5 0.005787015 0.2121912
Moved 788.6836 356.139 460.5946 -0.008937469 0.1867144
Moved 788.6994 348.9906 451.7887 -0.02548471 0.1640655
Moved 788.7158 341.4394 440.1591 -0.04296442 0.1341539
Moved 788.7311 334.602 431.5223 -0.05879174 0.1119401
Moved 788.7454 329.4301 421.8602 -0.07076368 0.08708883
Moved 788.7608 325.1161 414.1935 -0.08074974 0.0673701
Moved 788.7772 320.8218 408.4291 -0.09069026 0.05254384
Moved 788.7927 318.9232 403.308 -0.0950852 0.03937238
Moved 788.8079 316.0338 397.0676 -0.1017736 0.02332189
Moved 788.8224 311.7686 391.3582 -0.1116468 0.008637111
Moved 788.8378 307.4559 380.0638 -0.1216298 -0.02041216
Moved 788.8542 303.161 371.322 -0.1315717 -0.04289611
Moved 788.8706 301.2813 365.1252 -0.1359229 -0.05883432
Ended 788.8844 301 362.8493 -0.1365741 -0.064688
Candidates 789.0202 12 is if of id odd off its orf orfs odds org us
Began 789.3425 411 424 0.1180555 0.09259254
Stationary 789.3625 411 424 0.1180555 0.09259254
Stationary 789.3813 411 424 0.1180555 0.09259254
Stationary 789.3948 411 424 0.1180555 0.09259254
Stationary 789.4104 411 424 0.1180555 0.09259254
Stationary 789.425 411 424 0.1180555 0.09259254
Stationary 789.4394 411 424 0.1180555 0.09259254
Stationary 789.4545 411 424 0.1180555 0.09259254
Stationary 789.4712 411 424 0.1180555 0.09259254
Stationary 789.4858 411 424 0.1180555 0.09259254
Stationary 789.5021 411 424 0.1180555 0.09259254
Moved 789.5164 400.4308 424 0.09358983 0.09259254
Moved 789.5322 393.7787 424 0.07819146 0.09259254
Moved 789.5481 386.794 424 0.0620232 0.09259254
Moved 789.5625 377.5 424 0.04050931 0.09259254
Moved 789.5786 363.1473 418.4688 0.007285377 0.07836604
Moved 789.5935 319.4256 415.7704 -0.09392216 0.071426
Moved 789.6091 246.2138 414.3311 -0.2633939 0.06772383
Ended 789.6317 203 413.5 -0.3634259 0.06558634
Accept 789.6688 1 if
Began 790.3923 368 459 0.01851857 0.1826131
Stationary 790.4119 368 459 0.01851857 0.1826131
Stationary 790.4273 368 459 0.01851857 0.1826131
Stationary 790.4413 368 459 0.01851857 0.1826131
Stationary 790.4562 368 459 0.01851857 0.1826131
Stationary 790.4734 368 459 0.01851857 0.1826131
Stationary 790.488 368 459 0.01851857 0.1826131
Stationary 790.5026 368 459 0.01851857 0.1826131
Stationary 790.5195 368 459 0.01851857 0.1826131
Stationary 790.5329 368 459 0.01851857 0.1826131
Moved 790.5485 368 475.9979 0.01851857 0.2263318
Moved 790.5647 368 482.7591 0.01851857 0.2437219
Moved 790.5797 368 488.513 0.01851857 0.258521
Moved 790.5942 371.9738 494.2708 0.02771725 0.27333
Moved 790.6107 376.547 499.0941 0.03830333 0.2857357
Moved 790.6265 378.1543 504.6171 0.04202386 0.299941
Moved 790.6425 378.5896 507.7687 0.04303137 0.3080471
Moved 790.6581 379 510.0231 0.04398147 0.3138454
Moved 790.6722 380.4585 512.9171 0.04735767 0.3212886
Moved 790.688 380 514.8964 0.04629632 0.3263794
Moved 790.7031 380 516.332 0.04629632 0.3300719
Moved 790.7215 381.5 517.5 0.04976849 0.3330761
Moved 790.7347 381 518.873 0.04861106 0.3366074
Moved 790.7496 381 520.3083 0.04861106 0.340299
Stationary 790.7662 381 520.3083 0.04861106 0.340299
Moved 790.7809 382 522.1845 0.05092591 0.3451248
Moved 790.7954 382.6216 523 0.05236487 0.3472221
Moved 790.8115 383 524.058 0.05324075 0.3499433
Moved 790.8282 384.4806 524 0.05666812 0.3497942
Moved 790.8436 385.5523 525 0.05914887 0.3523662
Moved 790.858 387.9835 525 0.06477664 0.3523662
Moved 790.8739 392.3179 526.4393 0.07480989 0.3560681
Moved 790.8896 400.1158 526 0.09286075 0.3549381
Moved 790.9045 412.7812 527.309 0.1221786 0.3583051
Moved 790.9205 428.2733 527 0.1580401 0.3575102
Moved 790.9345 445.299 527 0.1974513 0.3575102
Moved 790.9506 458.9692 527 0.2290953 0.3575102
Moved 790.9679 478.6713 527 0.2747021 0.3575102
Moved 790.9824 492.7924 527 0.3073897 0.3575102
Moved 790.9966 501.7288 527 0.3280758 0.3575102
Moved 791.0123 508.28 527 0.3432407 0.3575102
Moved 791.0291 511 528.5 0.349537 0.3613682
Moved 791.0437 513.9344 528 0.3563298 0.3600822
Moved 791.059 515.0212 528 0.3588455 0.3600822
Stationary 791.0813 515 528 0.3587963 0.3600822
Stationary 791.0913 515 528 0.3587963 0.3600822
Stationary 791.1049 515 528 0.3587963 0.3600822
Moved 791.1204 500.1515 528 0.3244247 0.3600822
Moved 791.1357 490.5411 528 0.3021786 0.3600822
Moved 791.1506 480.4925 528 0.2789178 0.3600822
Moved 791.1678 472.17 528 0.2596528 0.3600822
Moved 791.1827 457.5219 528 0.2257451 0.3600822
