travel at the speed of light
Moved 1140.524 338.3787 272.6213 -0.05004933 -0.2967558
Moved 1140.542 339.8284 267.5148 -0.04669353 -0.3098901
Moved 1140.556 342.3864 264.6135 -0.04077211 -0.317352
Moved 1140.571 343.5581 259.7675 -0.03805995 -0.329816
Moved 1140.587 344.6998 257.3002 -0.03541708 -0.3361621
Moved 1140.603 345.9663 255.0673 -0.03248532 -0.3419053
Moved 1140.617 347.3347 253.6653 -0.02931774 -0.3455112
Moved 1140.632 347 252.2994 -0.0300926 -0.3490241
Moved 1140.649 348.0663 250.9337 -0.02762442 -0.3525367
Stationary 1140.663 348.0663 250.9337 -0.02762442 -0.3525367
Moved 1140.678 348.7933 250 -0.02594148 -0.3549383
Stationary 1140.702 349 250 -0.02546296 -0.3549383
Stationary 1140.713 349 250 -0.02546296 -0.3549383
Moved 1140.725 345.2446 262.3393 -0.03415609 -0.3232015
Moved 1140.741 339.3033 284.6858 -0.04790907 -0.2657259
Moved 1140.756 331.3775 315.2197 -0.06625582 -0.1871924
Moved 1140.772 324.8078 342.1303 -0.0814634 -0.1179777
Moved 1140.787 315.9904 373.0331 -0.1018742 -0.03849524
Moved 1140.803 310.5353 393.4927 -0.1145017 0.01412733
Moved 1140.817 307.5 410.5 -0.1215278 0.05787029
Moved 1140.833 301.0926 433.5038 -0.1363598 0.1170366
Moved 1140.851 296.5569 451.9199 -0.1468589 0.164403
Moved 1140.866 292.9783 470.1083 -0.1551427 0.2111837
Moved 1140.88 290.2412 481.1558 -0.1614787 0.2395981
Moved 1140.895 287.5241 493.1415 -0.1677683 0.2704257
Moved 1140.91 285.3987 503.6082 -0.1726883 0.297346
Moved 1140.927 284.0338 511.7975 -0.1758478 0.3184091
Moved 1140.942 283.001 515.9961 -0.1782385 0.329208
Moved 1140.958 281.6365 526.908 -0.181397 0.3572737
Moved 1140.973 281 531.9323 -0.1828704 0.3701961
Moved 1140.988 279.9013 538.4935 -0.1854137 0.3870718
Moved 1141.004 278.5365 542.3905 -0.1885729 0.3970949
Moved 1141.019 279 545.6514 -0.1875 0.405482
Moved 1141.033 277.8126 549.5621 -0.1902485 0.4155404
Moved 1141.049 278 550.5 -0.1898148 0.4179526
Moved 1141.064 278 551.4896 -0.1898148 0.4204978
Stationary 1141.08 278 551.4896 -0.1898148 0.4204978
Stationary 1141.096 278 551 -0.1898148 0.4192385
Stationary 1141.112 278 551 -0.1898148 0.4192385
Moved 1141.126 290.4807 541.6395 -0.1609244 0.3951633
Moved 1141.143 308.8313 524.6172 -0.1184461 0.3513817
Moved 1141.157 328.9006 504.2931 -0.07198935 0.2991077
Moved 1141.173 342.6386 492.1345 -0.04018838 0.2678356
Moved 1141.188 373.2373 461.7628 0.03064186 0.189719
Moved 1141.203 390.5 446 0.0706019 0.1491768
Moved 1141.219 404.3593 435.4659 0.1026836 0.1220831
Moved 1141.233 423.0986 420.7797 0.1460615 0.08430991
Moved 1141.249 437.5721 408.3995 0.1795652 0.05246786
Moved 1141.265 450.1572 398.8777 0.2086971 0.0279777
Moved 1141.28 459.5739 392.1615 0.2304952 0.01070336
Moved 1141.296 468.6353 386.2432 0.2514705 -0.00451865
Moved 1141.311 477.549 381.7255 0.2721041 -0.01613805
Moved 1141.327 485.7379 377.631 0.29106 -0.02666921
Moved 1141.348 498.4001 372.15 0.3203706 -0.04076663
Stationary 1141.36 498.4001 372.15 0.3203706 -0.04076663
Moved 1141.372 503.8598 370.785 0.3330088 -0.04427725
Moved 1141.392 508.3253 369.4187 0.3433456 -0.0477914
Moved 1141.404 511.4544 369 0.3505889 -0.04886839
Moved 1141.418 515.0284 369 0.3588622 -0.04886839
Ended 1141.434 515.0284 369 0.3588622 -0.04886839
Candidates 1141.493 12 travel rebel excel isabel tandem several random framework reveal label cancel recall
Began 1142.109 384 379 0.0555556 -0.02314815
Stationary 1142.128 384 379 0.0555556 -0.02314815
Stationary 1142.143 384 379 0.0555556 -0.02314815
Stationary 1142.159 384 379 0.0555556 -0.02314815
Moved 1142.174 379.0398 394.3401 0.04407356 0.01630689
Moved 1142.19 373.067 406.7765 0.03024777 0.04829343
Moved 1142.205 368.9662 433.8923 0.02075503 0.1180358
Moved 1142.22 365.5 448 0.01273145 0.1543209
Moved 1142.237 364.5342 467.1923 0.01049578 0.2036837
Moved 1142.252 361.8305 485.0168 0.004237394 0.2495289
Moved 1142.267 360.5547 498.4526 0.001284182 0.2840857
Moved 1142.282 359.196 507.8243 -0.001861205 0.30819
Moved 1142.298 357.832 514.8401 -0.005018612 0.3262349
Moved 1142.313 358 521.5 -0.004629641 0.3433641
Moved 1142.328 356.1022 524.6933 -0.009022604 0.3515773
Ended 1142.343 356 525 -0.009259283 0.3523662
Accept 1142.403 0 travel
Began 1142.972 134 369 -0.5231482 -0.04886839
Stationary 1142.991 134 369 -0.5231482 -0.04886839
Stationary 1143.007 134 369 -0.5231482 -0.04886839
Stationary 1143.023 134 369 -0.5231482 -0.04886839
Stationary 1143.038 134 369 -0.5231482 -0.04886839
Stationary 1143.053 134 369 -0.5231482 -0.04886839
Stationary 1143.07 134 369 -0.5231482 -0.04886839
Moved 1143.084 145.6036 383.7682 -0.496288 -0.01088429
Moved 1143.107 164.3223 404.2254 -0.4529577 0.04173188
Stationary 1143.117 164.3223 404.2254 -0.4529577 0.04173188
Moved 1143.13 173.9249 415.1999 -0.4307294 0.06995849
Moved 1143.146 186.3293 427.9623 -0.4020155 0.1027836
Moved 1143.161 200.9755 440.9799 -0.3681124 0.1362652
Moved 1143.177 215.9486 454.5897 -0.3334523 0.1712696
Moved 1143.192 231.6326 467.4744 -0.2971467 0.2044095
Moved 1143.207 243.8437 478.0397 -0.2688802 0.2315836
Moved 1143.222 259.2418 491.0349 -0.2332366 0.2650073
Moved 1143.238 274.148 503.212 -0.1987314 0.2963272
Moved 1143.253 283.5631 510.1019 -0.1769372 0.3140481
Moved 1143.269 294.423 519.2451 -0.1517985 0.3375645
Moved 1143.285 303.2389 524.1592 -0.1313915 0.3502037
Moved 1143.3 311.3914 529.5942 -0.11252 0.3641826
Moved 1143.315 318.296 533.7776 -0.09653711 0.3749422
Moved 1143.331 323.2232 536.7339 -0.08513153 0.3825459
Moved 1143.347 331.741 542.3705 -0.06541435 0.3970433
Moved 1143.361 337.196 544.049 -0.05278707 0.4013605
Moved 1143.377 341.2534 545.4178 -0.04339481 0.4048812
Ended 1143.393 344.5 549.5 -0.03587961 0.4153806
Candidates 1143.544 12 are art at set asset ar sweet att sat say ser wary
Began 1144.286 345 423 -0.03472224 0.09002049
Stationary 1144.302 345 423 -0.03472224 0.09002049
Stationary 1144.316 345 423 -0.03472224 0.09002049
Stationary 1144.332 345 423 -0.03472224 0.09002049
Stationary 1144.347 345 423 -0.03472224 0.09002049
Stationary 1144.362 345 423 -0.03472224 0.09002049
Moved 1144.38 365.9978 423 0.01388371 0.09002049
Moved 1144.404 400.5 411 0.09374996 0.05915629
Moved 1144.417 422.8163 404.5459 0.1454082 0.04255628
Stationary 1144.428 422.8163 404.5459 0.1454082 0.04255628
Moved 1144.441 441.0048 400.3066 0.187511 0.03165272
Moved 1144.456 457.1455 397.2136 0.2248739 0.02369759
Moved 1144.471 470.6474 395.0392 0.2561282 0.01810482
Moved 1144.488 480.2737 392.3504 0.2784112 0.01118923
Ended 1144.503 496 389 0.3148148 0.002572016
Accept 1144.544 2 at
Began 1145.563 274 552 -0.199074 0.4218106
Stationary 1145.581 274 552 -0.199074 0.4218106
Stationary 1145.598 274 552 -0.199074 0.4218106
Stationary 1145.613 274 552 -0.199074 0.4218106
Stationary 1145.628 274 552 -0.199074 0.4218106
Stationary 1145.643 274 552 -0.199074 0.4218106
Stationary 1145.658 274 552 -0.199074 0.4218106
Stationary 1145.673 274 552 -0.199074 0.4218106
Stationary 1145.689 274 552 -0.199074 0.4218106
Stationary 1145.705 274 552 -0.199074 0.4218106
Stationary 1145.72 274 552 -0.199074 0.4218106
Moved 1145.736 284.5902 533.8195 -0.1745597 0.3750501
Moved 1145.75 291.6114 523.4301 -0.1583071 0.3483284
Moved 1145.767 297.0448 513.9215 -0.1457296 0.3238721
Moved 1145.782 302.5954 504.2081 -0.1328811 0.2988892
Moved 1145.798 308.5 496.5 -0.119213 0.2790637
Moved 1145.819 320.5209 473.9582 -0.09138679 0.2210858
Stationary 1145.83 320.5209 473.9582 -0.09138679 0.2210858
Moved 1145.844 324.5 464.5 -0.08217593 0.1967592
Moved 1145.859 327.7469 457.5062 -0.07465993 0.178771
Moved 1145.876 330.4568 449.6298 -0.06838714 0.1585127
Moved 1145.891 333.7933 443.0112 -0.06066372 0.1414896
Moved 1145.905 336.92 437.1599 -0.05342583 0.12644
Moved 1145.921 340.0445 428.8813 -0.0461933 0.1051473
Moved 1145.936 344.1415 419.3365 -0.03670946 0.08059788
Moved 1145.951 348.2454 409.5092 -0.02720972 0.05532198
Moved 1145.967 351.234 401.2979 -0.02029156 0.03420221
Moved 1145.983 355.4445 394.5925 -0.01054511 0.0169559
Moved 1145.999 357.6891 387.9326 -0.005349219 -0.0001735844
Moved 1146.012 360.4107 380.9733 0.0009506941 -0.01807287
Moved 1146.027 363 376 0.006944438 -0.03086435
Moved 1146.045 363.5994 373.2018 0.008331935 -0.03806118
Moved 1146.058 365.9359 369.0961 0.01374046 -0.04862114
Moved 1146.074 366 366.3414 0.01388888 -0.05570643
Moved 1146.089 367 365.303 0.01620372 -0.05837703
Moved 1146.104 368.0684 363.9316 0.01867682 -0.06190445
Moved 1146.121 368 362.571 0.01851857 -0.06540392
Stationary 1146.135 368 362.571 0.01851857 -0.06540392
Moved 1146.152 368 361.6453 0.01851857 -0.06778489
Stationary 1146.168 368 362 0.01851857 -0.06687243
Moved 1146.19 338.2548 390.6815 -0.05033622 0.006896909
Stationary 1146.201 338.2548 390.6815 -0.05033622 0.006896909
Moved 1146.213 327.2791 403.061 -0.07574285 0.03873715
Moved 1146.228 319.0778 415.3286 -0.09472727 0.07028945
Moved 1146.245 310.6091 427.5863 -0.1143307 0.1018165
Moved 1146.26 302.4185 439.8723 -0.1332905 0.1334162
Moved 1146.275 296.8673 448.199 -0.1461404 0.1548329
Moved 1146.291 286.2933 460.545 -0.1706174 0.186587
Moved 1146.307 277.4729 473.2906 -0.191035 0.2193688
Moved 1146.322 272.5115 483.5991 -0.2025196 0.2458825
Moved 1146.338 267.0522 491.9348 -0.2151571 0.267322
Moved 1146.353 262.9771 500.0458 -0.22459 0.2881835
Moved 1146.367 259.8627 506.8497 -0.2317993 0.3056832
Moved 1146.384 258.2032 511.1871 -0.2356407 0.316839
Moved 1146.4 255.8147 516.3706 -0.2411696 0.3301713
Moved 1146.414 254.5428 521.8288 -0.2441139 0.3442098
Moved 1146.429 253.1784 524.6432 -0.2472722 0.3514484
Moved 1146.446 253 528.5513 -0.2476852 0.3615
Moved 1146.461 252 531.5477 -0.25 0.3692069
Moved 1146.476 251.0862 532.9138 -0.2521152 0.3727204
Moved 1146.492 251 534.2755 -0.2523148 0.3762228
Moved 1146.507 251 535.2545 -0.2523148 0.3787408
Moved 1146.528 249.6438 536.3562 -0.2554541 0.3815745
Ended 1146.54 249.6438 536.3562 -0.2554541 0.3815745
Candidates 1146.673 12 the where egfr refer there edge regret tenet urge threw what she
Began 1147.166 340 409 -0.04629632 0.05401234
Stationary 1147.185 340 409 -0.04629632 0.05401234
Stationary 1147.199 340 409 -0.04629632 0.05401234
Stationary 1147.215 340 409 -0.04629632 0.05401234
Stationary 1147.23 340 409 -0.04629632 0.05401234
Moved 1147.246 329.5 433 -0.07060184 0.1157406
Moved 1147.262 330.09 446.1001 -0.06923611 0.1494343
Moved 1147.277 330 464.8761 -0.06944443 0.1977265
Moved 1147.297 330 475.7496 -0.06944443 0.2256933
Moved 1147.308 330 488.7016 -0.06944443 0.2590061
Moved 1147.322 330 498.2102 -0.06944443 0.2834624
Moved 1147.338 330 502.1516 -0.06944443 0.2935996
Moved 1147.354 330 506.5049 -0.06944443 0.3047966
Moved 1147.37 330 510.3591 -0.06944443 0.3147096
Moved 1147.385 330 511.4843 -0.06944443 0.3176036
Ended 1147.4 330 513 -0.06944443 0.321502
Accept 1147.459 0 the
Began 1148.105 184 310 -0.4074074 -0.2006174
Stationary 1148.124 184 310 -0.4074074 -0.2006174
Stationary 1148.14 184 310 -0.4074074 -0.2006174
Stationary 1148.155 184 310 -0.4074074 -0.2006174
Stationary 1148.171 184 310 -0.4074074 -0.2006174
Moved 1148.186 200.2909 321.0033 -0.3696971 -0.1723167
Moved 1148.202 215.348 331.5258 -0.3348426 -0.1452526
Moved 1148.218 235.4313 344.9542 -0.2883535 -0.1107145
Moved 1148.234 247.4209 353.3683 -0.2605998 -0.08907333
Moved 1148.249 267.6007 368.4505 -0.2138873 -0.05028171
Moved 1148.264 283.9442 378.5508 -0.176055 -0.02430354
Moved 1148.28 300.3244 386.6622 -0.1381379 -0.003440841
Moved 1148.296 318.4964 398.6519 -0.0960731 0.02739687
Moved 1148.31 338.4194 410.4517 -0.049955 0.05774596
Moved 1148.325 369 427 0.02083332 0.1003086
Moved 1148.344 394 443.5 0.07870366 0.1427468
Moved 1148.357 416.2768 453.9863 0.1302703 0.1697178
Moved 1148.372 433.7027 465.4684 0.1706081 0.19925
Moved 1148.387 446.9964 472.9976 0.2013806 0.2186152
Moved 1148.41 479.2582 489.3226 0.2760606 0.2606034
Stationary 1148.422 479.2582 489.3226 0.2760606 0.2606034
Moved 1148.433 494.9788 498.2377 0.3124509 0.283533
Moved 1148.451 507.993 504.4413 0.3425765 0.299489
Moved 1148.464 519.2559 509.5709 0.3686479 0.3126822
Moved 1148.479 534.5 516.5 0.4039352 0.3305041
Moved 1148.495 542.2091 520.6046 0.4217803 0.341061
Moved 1148.51 550.2971 524.6486 0.4405026 0.3514622
Moved 1148.526 559.4353 529.7177 0.4616558 0.3645
Moved 1148.542 569.4174 533.7816 0.4847626 0.3749525
Moved 1148.557 577.6703 536.5568 0.5038666 0.3820904
Moved 1148.572 588 542 0.5277778 0.3960905
Moved 1148.587 591.3721 543.3489 0.5355836 0.3995598
Moved 1148.603 597.1603 547.1202 0.5489821 0.4092598
Moved 1148.618 599.7819 548.391 0.5550508 0.4125282
Moved 1148.633 602.5126 549.7563 0.5613718 0.4160397
Moved 1148.649 604.1185 550 0.5650892 0.4166666
Moved 1148.664 605.4727 551.4727 0.5682237 0.4204543
Moved 1148.68 606.9002 552 0.5715283 0.4218106
Moved 1148.701 608.1436 553.1436 0.5744064 0.4247518
Stationary 1148.712 608.1436 553.1436 0.5744064 0.4247518
Moved 1148.725 608 553.6887 0.5740741 0.4261539
Moved 1148.741 608 554.5 0.5740741 0.4282407
Moved 1148.757 608 555.2018 0.5740741 0.4300458
Moved 1148.772 608 556.7598 0.5740741 0.434053
Moved 1148.787 608 558.1282 0.5740741 0.4375725
Moved 1148.803 591.6725 560.9686 0.5362791 0.444878
Moved 1148.819 584.4155 561.3983 0.5194804 0.4459831
Moved 1148.834 566.2137 563.8896 0.4773465 0.452391
Moved 1148.851 548.7794 566.4955 0.4369893 0.4590932
Moved 1148.865 531.4272 567.6124 0.3968222 0.4619659
Moved 1148.881 514.2866 568.9761 0.3571448 0.4654735
Moved 1148.896 496.6142 569 0.3162366 0.4655349
Moved 1148.911 478.5093 570 0.274327 0.4681069
Moved 1148.928 462.9466 570 0.2383024 0.4681069
Moved 1148.943 440.5837 570 0.1865364 0.4681069
Moved 1148.959 421.7883 570 0.1430284 0.4681069
Moved 1148.979 401.7172 570 0.09656758 0.4681069
Moved 1148.991 388.4344 561.7823 0.06582032 0.4469709
Moved 1149.004 370.5 561.5 0.02430558 0.4462448
Moved 1149.019 355.1938 559.0995 -0.01112541 0.4400706
Moved 1149.034 342.5807 557.7312 -0.04032249 0.4365513
Moved 1149.05 333.7654 558 -0.06072819 0.4372427
Moved 1149.066 321.4977 557 -0.08912574 0.4346707
Moved 1149.081 312.6716 555.9453 -0.1095564 0.4319579
Moved 1149.096 303.037 556 -0.1318587 0.4320986
Moved 1149.111 296.8883 554.222 -0.146092 0.4275257
Moved 1149.127 291.4604 552.8651 -0.1586564 0.4240357
Moved 1149.145 289.0232 551.5116 -0.1642982 0.4205545
Moved 1149.158 286.7291 551.3646 -0.1696086 0.4201762
Moved 1149.174 285.1262 551 -0.1733191 0.4192385
Moved 1149.19 282.5367 551 -0.1793132 0.4192385
Moved 1149.203 281.4093 550 -0.181923 0.4166666
Stationary 1149.219 281 550 -0.1828704 0.4166666
Moved 1149.235 279.6895 548.6895 -0.1859038 0.413296
Moved 1149.257 276.962 545.924 -0.1922176 0.4061829
Stationary 1149.267 276.962 545.924 -0.1922176 0.4061829
Moved 1149.281 275.9093 544.9092 -0.1946545 0.403573
Moved 1149.297 274.5185 537.5923 -0.1978739 0.3847539
Moved 1149.312 273.1559 527.403 -0.201028 0.3585468
Moved 1149.327 273 517.4703 -0.2013889 0.3329998
Moved 1149.345 272.4266 502.1188 -0.2027162 0.2935152
Moved 1149.359 272 482.8102 -0.2037037 0.2438534
Moved 1149.374 272 466.3498 -0.2037037 0.2015169
Moved 1149.39 272 452 -0.2037037 0.164609
Moved 1149.406 272 436.683 -0.2037037 0.1252135
Moved 1149.42 272 419.986 -0.2037037 0.08226854
Moved 1149.435 272 407.9225 -0.2037037 0.05124088
Moved 1149.451 272 397.6498 -0.2037037 0.02481931
Moved 1149.467 272 390.1081 -0.2037037 0.005422051
Moved 1149.484 272 381.2045 -0.2037037 -0.0174783
Moved 1149.503 272 369.2983 -0.2037037 -0.04810113
Stationary 1149.514 272 369.2983 -0.2037037 -0.04810113
Moved 1149.528 272 362.596 -0.2037037 -0.06533948
Moved 1149.545 279 358.6982 -0.1875 -0.07536468
Moved 1149.558 279 354.9662 -0.1875 -0.08496351
Moved 1149.574 279 352.2402 -0.1875 -0.09197485
Moved 1149.591 279 350.2562 -0.1875 -0.0970776
Moved 1149.605 280.1086 348.8914 -0.1849339 -0.100588
Moved 1149.62 280 347.5265 -0.1851852 -0.1040986
Stationary 1149.636 280 347.5265 -0.1851852 -0.1040986
Moved 1149.651 280 346.0976 -0.1851852 -0.1077737
Moved 1149.666 282.543 346 -0.1792985 -0.1080248
Ended 1149.681 282.543 346 -0.1792985 -0.1080248
Candidates 1149.834 12 adopted speed spotted sports spots shipped afford does shoppers spread supported showed
Began 1150.727 368 403 0.01851857 0.03858017
Stationary 1150.749 368 403 0.01851857 0.03858017
Stationary 1150.765 368 403 0.01851857 0.03858017
Moved 1150.776 352.5718 403 -0.0171949 0.03858017
Moved 1150.792 341.0528 403 -0.04385918 0.03858017
Moved 1150.807 325.3719 403 -0.08015761 0.03858017
Moved 1150.824 309 403 -0.1180555 0.03858017
Moved 1150.839 295.2183 394.7031 -0.1499576 0.01724031
Moved 1150.854 281.5106 393.1373 -0.1816885 0.01321318
Moved 1150.87 271.3839 390.5383 -0.2051299 0.006528352
Moved 1150.884 264.0245 390.4049 -0.2221654 0.006185383
Moved 1150.901 259.1202 389.04 -0.2335181 0.002674919
Moved 1150.915 253.7006 389 -0.2460635 0.002572016
Ended 1150.93 253.7006 389 -0.2460635 0.002572016
Accept 1150.958 1 speed
Began 1151.547 514 501 0.3564815 0.2906378
Stationary 1151.562 514 501 0.3564815 0.2906378
Stationary 1151.581 514 501 0.3564815 0.2906378
Stationary 1151.592 514 501 0.3564815 0.2906378
Stationary 1151.608 514 501 0.3564815 0.2906378
Moved 1151.625 501.0712 501 0.3265537 0.2906378
Moved 1151.64 491.2181 493.3159 0.3037457 0.270874
Moved 1151.656 480.3307 489.624 0.2785432 0.2613786
Moved 1151.672 469 483.5 0.2523148 0.2456274
Moved 1151.687 450.5292 474.8156 0.2095583 0.2232909
Moved 1151.702 438.8715 468.9357 0.1825729 0.208168
Moved 1151.718 420.0977 458.6076 0.1391151 0.1816038
Moved 1151.732 405.0246 451.0112 0.1042235 0.1620657
Moved 1151.748 390.2107 442.9331 0.06993204 0.1412888
Moved 1151.763 375.1375 435.4261 0.03504058 0.1219807
Moved 1151.779 357.9753 426.4482 -0.004686713 0.09888943
Moved 1151.795 349.1482 421.5268 -0.02511983 0.08623138
Moved 1151.814 329.0879 408.5565 -0.07155573 0.05287162
Moved 1151.825 318.4736 400.8842 -0.0961259 0.03313826
Moved 1151.84 306.0199 393.9 -0.1249539 0.01517472
Moved 1151.856 296.5147 386.6765 -0.1469567 -0.003404264
Moved 1151.872 289.28 381.224 -0.1637038 -0.01742806
Moved 1151.888 282.4569 377.0742 -0.1794979 -0.02810144
Moved 1151.903 278 373.5 -0.1898148 -0.03729432
Moved 1151.916 274.9311 371.6207 -0.1969187 -0.04212791
Moved 1151.932 271.8909 368.8909 -0.2039562 -0.049149
Moved 1151.949 270.5768 367.5768 -0.2069982 -0.05252885
Ended 1151.963 270 367 -0.2083333 -0.05401234
Candidates 1152.101 12 of off if odd odds is pd ps id pigs psa igf
Began 1152.653 354 376 -0.01388888 -0.03086435
Stationary 1152.673 354 376 -0.01388888 -0.03086435
Moved 1152.689 354 382.9053 -0.01388888 -0.01310364
Moved 1152.711 354 407.7847 -0.01388888 0.05088641
Stationary 1152.722 354 407.7847 -0.01388888 0.05088641
Moved 1152.737 354 431.4273 -0.01388888 0.1116957
Moved 1152.751 354 446.5681 -0.01388888 0.150638
Moved 1152.767 354 463 -0.01388888 0.1929011
Moved 1152.781 354 473.2653 -0.01388888 0.2193037
Moved 1152.796 354 486.433 -0.01388888 0.2531712
Moved 1152.812 354 494.7982 -0.01388888 0.2746866
Ended 1152.828 354 503.5 -0.01388888 0.2970678
Accept 1152.855 0 of
Began 1153.827 568 390 0.4814814 0.005143954
Stationary 1153.846 568 390 0.4814814 0.005143954
Stationary 1153.859 568 390 0.4814814 0.005143954
Stationary 1153.878 568 390 0.4814814 0.005143954
Stationary 1153.889 568 390 0.4814814 0.005143954
Stationary 1153.907 568 390 0.4814814 0.005143954
Moved 1153.921 556.2193 399.6387 0.4542114 0.02993501
Moved 1153.937 546.4243 408.5757 0.4315376 0.05292111
Moved 1153.952 537.908 416.3305 0.4118241 0.07286645
Moved 1153.968 524.52 428.4363 0.3808334 0.1040029
Moved 1153.983 510.9145 442.0855 0.349339 0.1391087
Moved 1154 501.6424 450.3575 0.327876 0.1603846
Moved 1154.014 493.2002 459.9331 0.3083337 0.185013
Moved 1154.031 486.5113 464.991 0.2928502 0.1980219
Moved 1154.046 480.7119 472.1457 0.2794257 0.216424
Moved 1154.061 475.1248 477.8752 0.2664926 0.2311604
Moved 1154.077 471.105 481.895 0.2571876 0.2414993
Moved 1154.097 460.9904 493.0095 0.2337742 0.2700862
Stationary 1154.108 460.9904 493.0095 0.2337742 0.2700862
Moved 1154.123 456.8511 497.1489 0.2241924 0.2807328
Moved 1154.138 451.7769 501.2231 0.2124465 0.2912118
Moved 1154.153 446.5765 506.4235 0.2004086 0.3045872
Moved 1154.167 444.0901 508.9099 0.194653 0.3109822
Moved 1154.184 440.5 511 0.1863426 0.3163579
Moved 1154.2 438.2525 512.7475 0.18114 0.3208525
