id,scale,size,word,algorithm,sampleNum,coor,distance,firstKeyDistance,lastKeyDistance
2,1x1,1,jump,Standard,16,pixel,43.0109,79.9289,6.61749,
2,1x1,1,jump,Standard,16,keyWidth,0.746717,1.38766,0.114887,
2,1x1,1,jump,DTW,16,pixel,38.2835,79.9289,6.61749,
2,1x1,1,jump,DTW,16,keyWidth,0.664644,1.38766,0.114887,
2,1x1,1,jump,Standard,32,pixel,43.1386,79.9289,6.61749,
2,1x1,1,jump,Standard,32,keyWidth,0.748934,1.38766,0.114887,
2,1x1,1,jump,DTW,32,pixel,36.1163,79.9289,6.61749,
2,1x1,1,jump,DTW,32,keyWidth,0.62702,1.38766,0.114887,
2,1x1,1,jump,Standard,64,pixel,43.1647,79.9289,6.61749,
2,1x1,1,jump,Standard,64,keyWidth,0.749387,1.38766,0.114887,
2,1x1,1,jump,DTW,64,pixel,35.2367,79.9289,6.61749,
2,1x1,1,jump,DTW,64,keyWidth,0.611748,1.38766,0.114887,
2,1x1,1,jump,Standard,128,pixel,43.152,79.9289,6.61749,
2,1x1,1,jump,Standard,128,keyWidth,0.749166,1.38766,0.114887,
2,1x1,1,jump,DTW,128,pixel,34.9173,79.9289,6.61749,
2,1x1,1,jump,DTW,128,keyWidth,0.606203,1.38766,0.114887,
2,1x1,1,jump,Standard,256,pixel,43.1514,79.9289,6.61749,
2,1x1,1,jump,Standard,256,keyWidth,0.749157,1.38766,0.114887,
2,1x1,1,jump,DTW,256,pixel,34.8121,79.9289,6.61749,
2,1x1,1,jump,DTW,256,keyWidth,0.604377,1.38766,0.114887,
2,1x1,1,quickly,Standard,16,pixel,38.5752,59.4022,7.83325,
2,1x1,1,quickly,Standard,16,keyWidth,0.669709,1.03129,0.135994,
2,1x1,1,quickly,DTW,16,pixel,37.0209,59.4022,7.83325,
2,1x1,1,quickly,DTW,16,keyWidth,0.642724,1.03129,0.135994,
2,1x1,1,quickly,Standard,32,pixel,39.5382,59.4022,7.83325,
2,1x1,1,quickly,Standard,32,keyWidth,0.686428,1.03129,0.135994,
2,1x1,1,quickly,DTW,32,pixel,22.5198,59.4022,7.83325,
2,1x1,1,quickly,DTW,32,keyWidth,0.390968,1.03129,0.135994,
2,1x1,1,quickly,Standard,64,pixel,39.2968,59.4022,7.83325,
2,1x1,1,quickly,Standard,64,keyWidth,0.682236,1.03129,0.135994,
2,1x1,1,quickly,DTW,64,pixel,21.1882,59.4022,7.83325,
2,1x1,1,quickly,DTW,64,keyWidth,0.367851,1.03129,0.135994,
2,1x1,1,quickly,Standard,128,pixel,39.215,59.4022,7.83325,
2,1x1,1,quickly,Standard,128,keyWidth,0.680817,1.03129,0.135994,
2,1x1,1,quickly,DTW,128,pixel,19.4727,59.4022,7.83325,
2,1x1,1,quickly,DTW,128,keyWidth,0.338067,1.03129,0.135994,
2,1x1,1,quickly,Standard,256,pixel,39.2462,59.4022,7.83325,
2,1x1,1,quickly,Standard,256,keyWidth,0.681358,1.03129,0.135994,
2,1x1,1,quickly,DTW,256,pixel,19.2288,59.4022,7.83325,
2,1x1,1,quickly,DTW,256,keyWidth,0.333833,1.03129,0.135994,
2,1x1,1,are,Standard,16,pixel,24.2001,17.0047,5.06241,
2,1x1,1,are,Standard,16,keyWidth,0.42014,0.295221,0.0878891,
2,1x1,1,are,DTW,16,pixel,18.2047,17.0047,5.06241,
2,1x1,1,are,DTW,16,keyWidth,0.316054,0.295221,0.0878891,
2,1x1,1,are,Standard,32,pixel,24.7583,17.0047,5.06241,
2,1x1,1,are,Standard,32,keyWidth,0.429831,0.295221,0.0878891,
2,1x1,1,are,DTW,32,pixel,17.9359,17.0047,5.06241,
2,1x1,1,are,DTW,32,keyWidth,0.311387,0.295221,0.0878891,
2,1x1,1,are,Standard,64,pixel,25.0087,17.0047,5.06241,
2,1x1,1,are,Standard,64,keyWidth,0.434179,0.295221,0.0878891,
2,1x1,1,are,DTW,64,pixel,17.9393,17.0047,5.06241,
2,1x1,1,are,DTW,64,keyWidth,0.311446,0.295221,0.0878891,
2,1x1,1,are,Standard,128,pixel,25.117,17.0047,5.06241,
2,1x1,1,are,Standard,128,keyWidth,0.436059,0.295221,0.0878891,
2,1x1,1,are,DTW,128,pixel,17.7655,17.0047,5.06241,
2,1x1,1,are,DTW,128,keyWidth,0.308428,0.295221,0.0878891,
2,1x1,1,are,Standard,256,pixel,25.1722,17.0047,5.06241,
2,1x1,1,are,Standard,256,keyWidth,0.437018,0.295221,0.0878891,
2,1x1,1,are,DTW,256,pixel,17.8047,17.0047,5.06241,
2,1x1,1,are,DTW,256,keyWidth,0.30911,0.295221,0.0878891,
2,1x1,1,you,Standard,16,pixel,45.4232,93.7879,16.4533,
2,1x1,1,you,Standard,16,keyWidth,0.788597,1.62826,0.285647,
2,1x1,1,you,DTW,16,pixel,24.2382,93.7879,16.4533,
2,1x1,1,you,DTW,16,keyWidth,0.420803,1.62826,0.285647,
2,1x1,1,you,Standard,32,pixel,44.4199,93.7879,16.4533,
2,1x1,1,you,Standard,32,keyWidth,0.771179,1.62826,0.285647,
2,1x1,1,you,DTW,32,pixel,21.0085,93.7879,16.4533,
2,1x1,1,you,DTW,32,keyWidth,0.364731,1.62826,0.285647,
2,1x1,1,you,Standard,64,pixel,44.3551,93.7879,16.4533,
2,1x1,1,you,Standard,64,keyWidth,0.770055,1.62826,0.285647,
2,1x1,1,you,DTW,64,pixel,19.6537,93.7879,16.4533,
2,1x1,1,you,DTW,64,keyWidth,0.341211,1.62826,0.285647,
2,1x1,1,you,Standard,128,pixel,44.2568,93.7879,16.4533,
2,1x1,1,you,Standard,128,keyWidth,0.768348,1.62826,0.285647,
2,1x1,1,you,DTW,128,pixel,19.0892,93.7879,16.4533,
2,1x1,1,you,DTW,128,keyWidth,0.331409,1.62826,0.285647,
2,1x1,1,you,Standard,256,pixel,44.2157,93.7879,16.4533,
2,1x1,1,you,Standard,256,keyWidth,0.767633,1.62826,0.285647,
2,1x1,1,you,DTW,256,pixel,18.8259,93.7879,16.4533,
2,1x1,1,you,DTW,256,keyWidth,0.326839,1.62826,0.285647,
2,1x1,1,talking,Standard,16,pixel,34.8809,18.9357,39.1749,
2,1x1,1,talking,Standard,16,keyWidth,0.605571,0.328744,0.68012,
2,1x1,1,talking,DTW,16,pixel,33.0506,18.9357,39.1749,
2,1x1,1,talking,DTW,16,keyWidth,0.573795,0.328744,0.68012,
2,1x1,1,talking,Standard,32,pixel,35.9235,18.9357,39.1749,
2,1x1,1,talking,Standard,32,keyWidth,0.623673,0.328744,0.68012,
2,1x1,1,talking,DTW,32,pixel,21.6153,18.9357,39.1749,
2,1x1,1,talking,DTW,32,keyWidth,0.375266,0.328744,0.68012,
2,1x1,1,talking,Standard,64,pixel,35.4425,18.9357,39.1749,
2,1x1,1,talking,Standard,64,keyWidth,0.615321,0.328744,0.68012,
2,1x1,1,talking,DTW,64,pixel,20.0836,18.9357,39.1749,
2,1x1,1,talking,DTW,64,keyWidth,0.348673,0.328744,0.68012,
2,1x1,1,talking,Standard,128,pixel,35.4033,18.9357,39.1749,
2,1x1,1,talking,Standard,128,keyWidth,0.61464,0.328744,0.68012,
2,1x1,1,talking,DTW,128,pixel,19.4458,18.9357,39.1749,
2,1x1,1,talking,DTW,128,keyWidth,0.3376,0.328744,0.68012,
2,1x1,1,talking,Standard,256,pixel,35.4332,18.9357,39.1749,
2,1x1,1,talking,Standard,256,keyWidth,0.615159,0.328744,0.68012,
2,1x1,1,talking,DTW,256,pixel,19.1921,18.9357,39.1749,
2,1x1,1,talking,DTW,256,keyWidth,0.333196,0.328744,0.68012,
2,1x1,1,to,Standard,16,pixel,38.4242,40.8411,31.6937,
2,1x1,1,to,Standard,16,keyWidth,0.667086,0.709046,0.550238,
2,1x1,1,to,DTW,16,pixel,31.3673,40.8411,31.6937,
2,1x1,1,to,DTW,16,keyWidth,0.544571,0.709046,0.550238,
2,1x1,1,to,Standard,32,pixel,38.4556,40.8411,31.6937,
2,1x1,1,to,Standard,32,keyWidth,0.667632,0.709046,0.550238,
2,1x1,1,to,DTW,32,pixel,30.9479,40.8411,31.6937,
2,1x1,1,to,DTW,32,keyWidth,0.53729,0.709046,0.550238,
2,1x1,1,to,Standard,64,pixel,38.4843,40.8411,31.6937,
2,1x1,1,to,Standard,64,keyWidth,0.668131,0.709046,0.550238,
2,1x1,1,to,DTW,64,pixel,30.7294,40.8411,31.6937,
2,1x1,1,to,DTW,64,keyWidth,0.533497,0.709046,0.550238,
2,1x1,1,to,Standard,128,pixel,38.5025,40.8411,31.6937,
2,1x1,1,to,Standard,128,keyWidth,0.668447,0.709046,0.550238,
2,1x1,1,to,DTW,128,pixel,30.6596,40.8411,31.6937,
2,1x1,1,to,DTW,128,keyWidth,0.532285,0.709046,0.550238,
2,1x1,1,to,Standard,256,pixel,38.5114,40.8411,31.6937,
2,1x1,1,to,Standard,256,keyWidth,0.668601,0.709046,0.550238,
2,1x1,1,to,DTW,256,pixel,30.6312,40.8411,31.6937,
2,1x1,1,to,DTW,256,keyWidth,0.531793,0.709046,0.550238,
2,1x1,1,me,Standard,16,pixel,34.1574,87.0545,20.0801,
2,1x1,1,me,Standard,16,keyWidth,0.593011,1.51136,0.348613,
2,1x1,1,me,DTW,16,pixel,30.3397,87.0545,20.0801,
2,1x1,1,me,DTW,16,keyWidth,0.52673,1.51136,0.348613,
2,1x1,1,me,Standard,32,pixel,33.4606,87.0545,20.0801,
2,1x1,1,me,Standard,32,keyWidth,0.580914,1.51136,0.348613,
2,1x1,1,me,DTW,32,pixel,28.7122,87.0545,20.0801,
2,1x1,1,me,DTW,32,keyWidth,0.498475,1.51136,0.348613,
2,1x1,1,me,Standard,64,pixel,33.1153,87.0545,20.0801,
2,1x1,1,me,Standard,64,keyWidth,0.574919,1.51136,0.348613,
2,1x1,1,me,DTW,64,pixel,27.3129,87.0545,20.0801,
2,1x1,1,me,DTW,64,keyWidth,0.474182,1.51136,0.348613,
2,1x1,1,me,Standard,128,pixel,32.946,87.0545,20.0801,
2,1x1,1,me,Standard,128,keyWidth,0.571979,1.51136,0.348613,
2,1x1,1,me,DTW,128,pixel,27.0882,87.0545,20.0801,
2,1x1,1,me,DTW,128,keyWidth,0.470281,1.51136,0.348613,
2,1x1,1,me,Standard,256,pixel,32.863,87.0545,20.0801,
2,1x1,1,me,Standard,256,keyWidth,0.570539,1.51136,0.348613,
2,1x1,1,me,DTW,256,pixel,26.9387,87.0545,20.0801,
2,1x1,1,me,DTW,256,keyWidth,0.467686,1.51136,0.348613,
2,1x1,1,all,Standard,16,pixel,30.6225,46.925,20.0119,
2,1x1,1,all,Standard,16,keyWidth,0.53164,0.81467,0.347428,
2,1x1,1,all,DTW,16,pixel,21.9708,46.925,20.0119,
2,1x1,1,all,DTW,16,keyWidth,0.381438,0.81467,0.347428,
2,1x1,1,all,Standard,32,pixel,30.4582,46.925,20.0119,
2,1x1,1,all,Standard,32,keyWidth,0.528788,0.81467,0.347428,
2,1x1,1,all,DTW,32,pixel,19.092,46.925,20.0119,
2,1x1,1,all,DTW,32,keyWidth,0.331459,0.81467,0.347428,
2,1x1,1,all,Standard,64,pixel,30.3989,46.925,20.0119,
2,1x1,1,all,Standard,64,keyWidth,0.527758,0.81467,0.347428,
2,1x1,1,all,DTW,64,pixel,18.3607,46.925,20.0119,
2,1x1,1,all,DTW,64,keyWidth,0.318762,0.81467,0.347428,
2,1x1,1,all,Standard,128,pixel,30.3722,46.925,20.0119,
2,1x1,1,all,Standard,128,keyWidth,0.527295,0.81467,0.347428,
2,1x1,1,all,DTW,128,pixel,18.0877,46.925,20.0119,
2,1x1,1,all,DTW,128,keyWidth,0.314022,0.81467,0.347428,
2,1x1,1,all,Standard,256,pixel,30.3557,46.925,20.0119,
2,1x1,1,all,Standard,256,keyWidth,0.527008,0.81467,0.347428,
2,1x1,1,all,DTW,256,pixel,17.9802,46.925,20.0119,
2,1x1,1,all,DTW,256,keyWidth,0.312157,0.81467,0.347428,
2,1x1,1,work,Standard,16,pixel,42.4228,104.571,18.6075,
2,1x1,1,work,Standard,16,keyWidth,0.736508,1.81547,0.323048,
2,1x1,1,work,DTW,16,pixel,29.2839,104.571,18.6075,
2,1x1,1,work,DTW,16,keyWidth,0.508402,1.81547,0.323048,
2,1x1,1,work,Standard,32,pixel,42.3469,104.571,18.6075,
2,1x1,1,work,Standard,32,keyWidth,0.73519,1.81547,0.323048,
2,1x1,1,work,DTW,32,pixel,24.0313,104.571,18.6075,
2,1x1,1,work,DTW,32,keyWidth,0.417209,1.81547,0.323048,
2,1x1,1,work,Standard,64,pixel,42.0006,104.571,18.6075,
2,1x1,1,work,Standard,64,keyWidth,0.729177,1.81547,0.323048,
2,1x1,1,work,DTW,64,pixel,21.7423,104.571,18.6075,
2,1x1,1,work,DTW,64,keyWidth,0.377471,1.81547,0.323048,
2,1x1,1,work,Standard,128,pixel,41.8534,104.571,18.6075,
2,1x1,1,work,Standard,128,keyWidth,0.726622,1.81547,0.323048,
2,1x1,1,work,DTW,128,pixel,20.6064,104.571,18.6075,
2,1x1,1,work,DTW,128,keyWidth,0.357749,1.81547,0.323048,
2,1x1,1,work,Standard,256,pixel,41.7738,104.571,18.6075,
2,1x1,1,work,Standard,256,keyWidth,0.72524,1.81547,0.323048,
2,1x1,1,work,DTW,256,pixel,20.1139,104.571,18.6075,
2,1x1,1,work,DTW,256,keyWidth,0.3492,1.81547,0.323048,
2,1x1,1,and,Standard,16,pixel,17.7512,37.5494,6.5146,
2,1x1,1,and,Standard,16,keyWidth,0.30818,0.6519,0.113101,
2,1x1,1,and,DTW,16,pixel,17.7512,37.5494,6.5146,
2,1x1,1,and,DTW,16,keyWidth,0.30818,0.6519,0.113101,
2,1x1,1,and,Standard,32,pixel,17.5693,37.5494,6.5146,
2,1x1,1,and,Standard,32,keyWidth,0.305022,0.6519,0.113101,
2,1x1,1,and,DTW,32,pixel,14.1441,37.5494,6.5146,
2,1x1,1,and,DTW,32,keyWidth,0.245558,0.6519,0.113101,
2,1x1,1,and,Standard,64,pixel,17.4645,37.5494,6.5146,
2,1x1,1,and,Standard,64,keyWidth,0.303203,0.6519,0.113101,
2,1x1,1,and,DTW,64,pixel,11.9925,37.5494,6.5146,
2,1x1,1,and,DTW,64,keyWidth,0.208204,0.6519,0.113101,
2,1x1,1,and,Standard,128,pixel,17.4399,37.5494,6.5146,
2,1x1,1,and,Standard,128,keyWidth,0.302776,0.6519,0.113101,
2,1x1,1,and,DTW,128,pixel,11.6551,37.5494,6.5146,
2,1x1,1,and,DTW,128,keyWidth,0.202346,0.6519,0.113101,
2,1x1,1,and,Standard,256,pixel,17.4216,37.5494,6.5146,
2,1x1,1,and,Standard,256,keyWidth,0.302459,0.6519,0.113101,
2,1x1,1,and,DTW,256,pixel,11.4582,37.5494,6.5146,
2,1x1,1,and,DTW,256,keyWidth,0.198927,0.6519,0.113101,
2,1x1,1,no,Standard,16,pixel,26.439,46.2423,6.64274,
2,1x1,1,no,Standard,16,keyWidth,0.459011,0.802818,0.115325,
2,1x1,1,no,DTW,16,pixel,15.0609,46.2423,6.64274,
2,1x1,1,no,DTW,16,keyWidth,0.261474,0.802818,0.115325,
2,1x1,1,no,Standard,32,pixel,26.4216,46.2423,6.64274,
2,1x1,1,no,Standard,32,keyWidth,0.458708,0.802818,0.115325,
2,1x1,1,no,DTW,32,pixel,13.7035,46.2423,6.64274,
2,1x1,1,no,DTW,32,keyWidth,0.237909,0.802818,0.115325,
2,1x1,1,no,Standard,64,pixel,26.4129,46.2423,6.64274,
2,1x1,1,no,Standard,64,keyWidth,0.458557,0.802818,0.115325,
2,1x1,1,no,DTW,64,pixel,13.2638,46.2423,6.64274,
2,1x1,1,no,DTW,64,keyWidth,0.230274,0.802818,0.115325,
2,1x1,1,no,Standard,128,pixel,26.4131,46.2423,6.64274,
2,1x1,1,no,Standard,128,keyWidth,0.45856,0.802818,0.115325,
2,1x1,1,no,DTW,128,pixel,13.0921,46.2423,6.64274,
2,1x1,1,no,DTW,128,keyWidth,0.227294,0.802818,0.115325,
2,1x1,1,no,Standard,256,pixel,26.4131,46.2423,6.64274,
2,1x1,1,no,Standard,256,keyWidth,0.458562,0.802818,0.115325,
2,1x1,1,no,DTW,256,pixel,13.017,46.2423,6.64274,
2,1x1,1,no,DTW,256,keyWidth,0.22599,0.802818,0.115325,
2,1x1,1,play,Standard,16,pixel,27.0037,17.4199,10.2712,
2,1x1,1,play,Standard,16,keyWidth,0.468814,0.302429,0.17832,
2,1x1,1,play,DTW,16,pixel,27.0037,17.4199,10.2712,
2,1x1,1,play,DTW,16,keyWidth,0.468814,0.302429,0.17832,
2,1x1,1,play,Standard,32,pixel,27.3906,17.4199,10.2712,
2,1x1,1,play,Standard,32,keyWidth,0.475531,0.302429,0.17832,
2,1x1,1,play,DTW,32,pixel,24.1519,17.4199,10.2712,
2,1x1,1,play,DTW,32,keyWidth,0.419303,0.302429,0.17832,
2,1x1,1,play,Standard,64,pixel,27.5256,17.4199,10.2712,
2,1x1,1,play,Standard,64,keyWidth,0.477875,0.302429,0.17832,
2,1x1,1,play,DTW,64,pixel,21.7199,17.4199,10.2712,
2,1x1,1,play,DTW,64,keyWidth,0.377081,0.302429,0.17832,
2,1x1,1,play,Standard,128,pixel,27.6231,17.4199,10.2712,
2,1x1,1,play,Standard,128,keyWidth,0.479568,0.302429,0.17832,
2,1x1,1,play,DTW,128,pixel,21.3606,17.4199,10.2712,
2,1x1,1,play,DTW,128,keyWidth,0.370844,0.302429,0.17832,
2,1x1,1,play,Standard,256,pixel,27.6781,17.4199,10.2712,
2,1x1,1,play,Standard,256,keyWidth,0.480522,0.302429,0.17832,
2,1x1,1,play,DTW,256,pixel,21.3144,17.4199,10.2712,
2,1x1,1,play,DTW,256,keyWidth,0.370041,0.302429,0.17832,
2,1x1,1,the,Standard,16,pixel,31.0318,82.0152,14.2897,
2,1x1,1,the,Standard,16,keyWidth,0.538747,1.42388,0.248086,
2,1x1,1,the,DTW,16,pixel,20.0643,82.0152,14.2897,
2,1x1,1,the,DTW,16,keyWidth,0.348339,1.42388,0.248086,
2,1x1,1,the,Standard,32,pixel,30.6116,82.0152,14.2897,
2,1x1,1,the,Standard,32,keyWidth,0.531451,1.42388,0.248086,
2,1x1,1,the,DTW,32,pixel,15.9557,82.0152,14.2897,
2,1x1,1,the,DTW,32,keyWidth,0.277008,1.42388,0.248086,
2,1x1,1,the,Standard,64,pixel,30.2434,82.0152,14.2897,
2,1x1,1,the,Standard,64,keyWidth,0.525059,1.42388,0.248086,
2,1x1,1,the,DTW,64,pixel,14.9276,82.0152,14.2897,
2,1x1,1,the,DTW,64,keyWidth,0.259159,1.42388,0.248086,
2,1x1,1,the,Standard,128,pixel,30.0844,82.0152,14.2897,
2,1x1,1,the,Standard,128,keyWidth,0.522299,1.42388,0.248086,
2,1x1,1,the,DTW,128,pixel,14.2714,82.0152,14.2897,
2,1x1,1,the,DTW,128,keyWidth,0.247768,1.42388,0.248086,
2,1x1,1,the,Standard,256,pixel,30.014,82.0152,14.2897,
2,1x1,1,the,Standard,256,keyWidth,0.521076,1.42388,0.248086,
2,1x1,1,the,DTW,256,pixel,13.9635,82.0152,14.2897,
2,1x1,1,the,DTW,256,keyWidth,0.242422,1.42388,0.248086,
2,1x1,1,world,Standard,16,pixel,34.0928,32.6657,15.331,
2,1x1,1,world,Standard,16,keyWidth,0.591889,0.567113,0.266163,
2,1x1,1,world,DTW,16,pixel,34.0928,32.6657,15.331,
2,1x1,1,world,DTW,16,keyWidth,0.591889,0.567113,0.266163,
2,1x1,1,world,Standard,32,pixel,34.8278,32.6657,15.331,
2,1x1,1,world,Standard,32,keyWidth,0.604649,0.567113,0.266163,
2,1x1,1,world,DTW,32,pixel,31.8173,32.6657,15.331,
2,1x1,1,world,DTW,32,keyWidth,0.552384,0.567113,0.266163,
2,1x1,1,world,Standard,64,pixel,35.0487,32.6657,15.331,
2,1x1,1,world,Standard,64,keyWidth,0.608484,0.567113,0.266163,
2,1x1,1,world,DTW,64,pixel,27.8564,32.6657,15.331,
2,1x1,1,world,DTW,64,keyWidth,0.483619,0.567113,0.266163,
2,1x1,1,world,Standard,128,pixel,35.1291,32.6657,15.331,
2,1x1,1,world,Standard,128,keyWidth,0.60988,0.567113,0.266163,
2,1x1,1,world,DTW,128,pixel,27.0582,32.6657,15.331,
2,1x1,1,world,DTW,128,keyWidth,0.46976,0.567113,0.266163,
2,1x1,1,world,Standard,256,pixel,35.1751,32.6657,15.331,
2,1x1,1,world,Standard,256,keyWidth,0.610679,0.567113,0.266163,
2,1x1,1,world,DTW,256,pixel,26.7169,32.6657,15.331,
2,1x1,1,world,DTW,256,keyWidth,0.463836,0.567113,0.266163,
2,1x1,1,is,Standard,16,pixel,14.3759,30.0811,3.92936,
2,1x1,1,is,Standard,16,keyWidth,0.249581,0.522241,0.068218,
2,1x1,1,is,DTW,16,pixel,8.19547,30.0811,3.92936,
2,1x1,1,is,DTW,16,keyWidth,0.142282,0.522241,0.068218,
2,1x1,1,is,Standard,32,pixel,14.2756,30.0811,3.92936,
2,1x1,1,is,Standard,32,keyWidth,0.247841,0.522241,0.068218,
2,1x1,1,is,DTW,32,pixel,6.46278,30.0811,3.92936,
2,1x1,1,is,DTW,32,keyWidth,0.112201,0.522241,0.068218,
2,1x1,1,is,Standard,64,pixel,14.223,30.0811,3.92936,
2,1x1,1,is,Standard,64,keyWidth,0.246927,0.522241,0.068218,
2,1x1,1,is,DTW,64,pixel,5.66947,30.0811,3.92936,
2,1x1,1,is,DTW,64,keyWidth,0.0984283,0.522241,0.068218,
2,1x1,1,is,Standard,128,pixel,14.198,30.0811,3.92936,
2,1x1,1,is,Standard,128,keyWidth,0.246494,0.522241,0.068218,
2,1x1,1,is,DTW,128,pixel,5.31994,30.0811,3.92936,
2,1x1,1,is,DTW,128,keyWidth,0.0923601,0.522241,0.068218,
2,1x1,1,is,Standard,256,pixel,14.1853,30.0811,3.92936,
2,1x1,1,is,Standard,256,keyWidth,0.246273,0.522241,0.068218,
2,1x1,1,is,DTW,256,pixel,5.17494,30.0811,3.92936,
2,1x1,1,is,DTW,256,keyWidth,0.0898428,0.522241,0.068218,
2,1x1,1,stage,Standard,16,pixel,51.1385,105.371,9.20766,
2,1x1,1,stage,Standard,16,keyWidth,0.887821,1.82936,0.159855,
2,1x1,1,stage,DTW,16,pixel,31.5401,105.371,9.20766,
2,1x1,1,stage,DTW,16,keyWidth,0.547571,1.82936,0.159855,
2,1x1,1,stage,Standard,32,pixel,50.4071,105.371,9.20766,
2,1x1,1,stage,Standard,32,keyWidth,0.875124,1.82936,0.159855,
2,1x1,1,stage,DTW,32,pixel,26.8191,105.371,9.20766,
2,1x1,1,stage,DTW,32,keyWidth,0.465609,1.82936,0.159855,
2,1x1,1,stage,Standard,64,pixel,50.5844,105.371,9.20766,
2,1x1,1,stage,Standard,64,keyWidth,0.878202,1.82936,0.159855,
2,1x1,1,stage,DTW,64,pixel,25.2851,105.371,9.20766,
2,1x1,1,stage,DTW,64,keyWidth,0.438977,1.82936,0.159855,
2,1x1,1,stage,Standard,128,pixel,50.53,105.371,9.20766,
2,1x1,1,stage,Standard,128,keyWidth,0.877257,1.82936,0.159855,
2,1x1,1,stage,DTW,128,pixel,24.5253,105.371,9.20766,
2,1x1,1,stage,DTW,128,keyWidth,0.425787,1.82936,0.159855,
2,1x1,1,stage,Standard,256,pixel,50.5093,105.371,9.20766,
2,1x1,1,stage,Standard,256,keyWidth,0.876897,1.82936,0.159855,
2,1x1,1,stage,DTW,256,pixel,24.258,105.371,9.20766,
2,1x1,1,stage,DTW,256,keyWidth,0.421146,1.82936,0.159855,
2,1x1,1,the,Standard,16,pixel,51.4631,64.5229,40.8334,
2,1x1,1,the,Standard,16,keyWidth,0.893456,1.12019,0.708913,
2,1x1,1,the,DTW,16,pixel,30.4121,64.5229,40.8334,
2,1x1,1,the,DTW,16,keyWidth,0.527988,1.12019,0.708913,
2,1x1,1,the,Standard,32,pixel,51.261,64.5229,40.8334,
2,1x1,1,the,Standard,32,keyWidth,0.889948,1.12019,0.708913,
2,1x1,1,the,DTW,32,pixel,29.0185,64.5229,40.8334,
2,1x1,1,the,DTW,32,keyWidth,0.503794,1.12019,0.708913,
2,1x1,1,the,Standard,64,pixel,51.2648,64.5229,40.8334,
2,1x1,1,the,Standard,64,keyWidth,0.890015,1.12019,0.708913,
2,1x1,1,the,DTW,64,pixel,28.3463,64.5229,40.8334,
2,1x1,1,the,DTW,64,keyWidth,0.492123,1.12019,0.708913,
2,1x1,1,the,Standard,128,pixel,51.243,64.5229,40.8334,
2,1x1,1,the,Standard,128,keyWidth,0.889636,1.12019,0.708913,
2,1x1,1,the,DTW,128,pixel,28.0672,64.5229,40.8334,
2,1x1,1,the,DTW,128,keyWidth,0.487279,1.12019,0.708913,
2,1x1,1,the,Standard,256,pixel,51.2361,64.5229,40.8334,
2,1x1,1,the,Standard,256,keyWidth,0.889516,1.12019,0.708913,
2,1x1,1,the,DTW,256,pixel,27.9462,64.5229,40.8334,
2,1x1,1,the,DTW,256,keyWidth,0.485177,1.12019,0.708913,
2,1x1,1,force,Standard,16,pixel,35.9213,36.7935,37.1305,
2,1x1,1,force,Standard,16,keyWidth,0.623634,0.638775,0.644626,
2,1x1,1,force,DTW,16,pixel,31.009,36.7935,37.1305,
2,1x1,1,force,DTW,16,keyWidth,0.538351,0.638775,0.644626,
2,1x1,1,force,Standard,32,pixel,35.8772,36.7935,37.1305,
2,1x1,1,force,Standard,32,keyWidth,0.622868,0.638775,0.644626,
2,1x1,1,force,DTW,32,pixel,24.7012,36.7935,37.1305,
2,1x1,1,force,DTW,32,keyWidth,0.428841,0.638775,0.644626,
2,1x1,1,force,Standard,64,pixel,36.0474,36.7935,37.1305,
2,1x1,1,force,Standard,64,keyWidth,0.625822,0.638775,0.644626,
2,1x1,1,force,DTW,64,pixel,22.1273,36.7935,37.1305,
2,1x1,1,force,DTW,64,keyWidth,0.384154,0.638775,0.644626,
2,1x1,1,force,Standard,128,pixel,36.0592,36.7935,37.1305,
2,1x1,1,force,Standard,128,keyWidth,0.626027,0.638775,0.644626,
2,1x1,1,force,DTW,128,pixel,21.7644,36.7935,37.1305,
2,1x1,1,force,DTW,128,keyWidth,0.377854,0.638775,0.644626,
2,1x1,1,force,Standard,256,pixel,36.0358,36.7935,37.1305,
2,1x1,1,force,Standard,256,keyWidth,0.625622,0.638775,0.644626,
2,1x1,1,force,DTW,256,pixel,21.5018,36.7935,37.1305,
2,1x1,1,force,DTW,256,keyWidth,0.373296,0.638775,0.644626,
2,1x1,1,is,Standard,16,pixel,39.2143,46.4696,33.0006,
2,1x1,1,is,Standard,16,keyWidth,0.680804,0.806765,0.572927,
2,1x1,1,is,DTW,16,pixel,36.4479,46.4696,33.0006,
2,1x1,1,is,DTW,16,keyWidth,0.632776,0.806765,0.572927,
2,1x1,1,is,Standard,32,pixel,39.1941,46.4696,33.0006,
2,1x1,1,is,Standard,32,keyWidth,0.680453,0.806765,0.572927,
2,1x1,1,is,DTW,32,pixel,35.9786,46.4696,33.0006,
2,1x1,1,is,DTW,32,keyWidth,0.624629,0.806765,0.572927,
2,1x1,1,is,Standard,64,pixel,39.186,46.4696,33.0006,
2,1x1,1,is,Standard,64,keyWidth,0.680313,0.806765,0.572927,
2,1x1,1,is,DTW,64,pixel,35.8509,46.4696,33.0006,
2,1x1,1,is,DTW,64,keyWidth,0.622412,0.806765,0.572927,
2,1x1,1,is,Standard,128,pixel,39.1819,46.4696,33.0006,
2,1x1,1,is,Standard,128,keyWidth,0.680241,0.806765,0.572927,
2,1x1,1,is,DTW,128,pixel,35.7988,46.4696,33.0006,
