id,scale,size,word,kind,keyWidth
4,1x3,1,the,FirstKey,0.911822
4,1x3,1,the,LastKey,0.349855
4,1x3,1,the,Average,0.563583
4,1x3,1,power,FirstKey,0.676901
4,1x3,1,power,LastKey,1.08638
4,1x3,1,power,Average,0.435871
4,1x3,1,of,FirstKey,0.549432
4,1x3,1,of,LastKey,0.904339
4,1x3,1,of,Average,0.491647
4,1x3,1,denial,FirstKey,0.815684
4,1x3,1,denial,LastKey,0.0280474
4,1x3,1,denial,Average,0.659217
4,1x3,1,breathing,FirstKey,1.81396
4,1x3,1,breathing,LastKey,0.27994
4,1x3,1,breathing,Average,1.0313
4,1x3,1,is,FirstKey,0.724347
4,1x3,1,is,LastKey,0.865899
4,1x3,1,is,Average,0.855458
4,1x3,1,difficult,FirstKey,1.29007
4,1x3,1,difficult,LastKey,0.643832
4,1x3,1,difficult,Average,0.876399
4,1x3,1,the,FirstKey,0.42722
4,1x3,1,the,LastKey,0.582471
4,1x3,1,the,Average,0.450524
4,1x3,1,five,FirstKey,0.911179
4,1x3,1,five,LastKey,0.822506
4,1x3,1,five,Average,0.520862
4,1x3,1,boxing,FirstKey,0.594926
4,1x3,1,boxing,LastKey,0.488396
4,1x3,1,boxing,Average,0.626607
4,1x3,1,wizards,FirstKey,0.647665
4,1x3,1,wizards,LastKey,0.26674
4,1x3,1,wizards,Average,1.25121
4,1x3,1,jump,FirstKey,0.0922592
4,1x3,1,jump,LastKey,0.461259
4,1x3,1,jump,Average,0.475427
4,1x3,1,quickly,FirstKey,0.538715
4,1x3,1,quickly,LastKey,0.25916
4,1x3,1,quickly,Average,0.470795
4,1x3,1,one,FirstKey,0.754059
4,1x3,1,one,LastKey,0.593286
4,1x3,1,one,Average,0.762056
4,1x3,1,heck,FirstKey,0.104974
4,1x3,1,heck,LastKey,0.929726
4,1x3,1,heck,Average,0.703786
4,1x3,1,of,FirstKey,0.639677
4,1x3,1,of,LastKey,0.87224
4,1x3,1,of,Average,0.656095
4,1x3,1,question,FirstKey,1.20863
4,1x3,1,question,LastKey,1.07229
4,1x3,1,question,Average,0.657624
4,1x3,1,the,FirstKey,0.769069
4,1x3,1,the,LastKey,0.473138
4,1x3,1,the,Average,0.567502
4,1x3,1,quick,FirstKey,0.921157
4,1x3,1,quick,LastKey,0.591716
4,1x3,1,quick,Average,0.66221
4,1x3,1,brown,FirstKey,0.485297
4,1x3,1,brown,LastKey,0.184722
4,1x3,1,brown,Average,0.413983
4,1x3,1,fox,FirstKey,0.537062
4,1x3,1,fox,LastKey,0.388452
4,1x3,1,fox,Average,0.301307
4,1x3,1,jumps,FirstKey,0.0725015
4,1x3,1,jumps,LastKey,0.513815
4,1x3,1,jumps,Average,0.374998
4,1x3,1,over,FirstKey,0.709777
4,1x3,1,over,LastKey,1.30097
4,1x3,1,over,Average,0.830884
4,1x3,1,the,FirstKey,1.35625
4,1x3,1,the,LastKey,0.631711
4,1x3,1,the,Average,0.985436
4,1x3,1,lazy,FirstKey,0.725553
4,1x3,1,lazy,LastKey,0.260346
4,1x3,1,lazy,Average,0.463333
4,1x3,1,dog,FirstKey,0.859829
4,1x3,1,dog,LastKey,1.02121
4,1x3,1,dog,Average,0.981187
4,1x3,1,if,FirstKey,3.54847
4,1x3,1,if,LastKey,0.217507
4,1x3,1,if,Average,1.47535
4,1x3,1,at,FirstKey,0.277974
4,1x3,1,at,LastKey,0.328328
4,1x3,1,at,Average,0.276608
4,1x3,1,first,FirstKey,1.57902
4,1x3,1,first,LastKey,0.503937
4,1x3,1,first,Average,0.692687
4,1x3,1,you,FirstKey,0.923915
4,1x3,1,you,LastKey,0.615513
4,1x3,1,you,Average,0.721501
4,1x3,1,do,FirstKey,0.281999
4,1x3,1,do,LastKey,0.183667
4,1x3,1,do,Average,0.29489
4,1x3,1,not,FirstKey,0.511691
4,1x3,1,not,LastKey,0.337239
4,1x3,1,not,Average,0.481582
4,1x3,1,succeed,FirstKey,0.464824
4,1x3,1,succeed,LastKey,0.739151
4,1x3,1,succeed,Average,1.19702
4,1x3,1,love,FirstKey,0.548447
4,1x3,1,love,LastKey,0.348054
4,1x3,1,love,Average,0.627606
4,1x3,1,means,FirstKey,1.87921
4,1x3,1,means,LastKey,1.12848
4,1x3,1,means,Average,0.855608
4,1x3,1,many,FirstKey,1.19191
4,1x3,1,many,LastKey,0.0803771
4,1x3,1,many,Average,0.630975
4,1x3,1,things,FirstKey,1.0487
4,1x3,1,things,LastKey,0.624093
4,1x3,1,things,Average,0.507746
4,1x3,1,are,FirstKey,1.3119
4,1x3,1,are,LastKey,0.516793
4,1x3,1,are,Average,1.15744
4,1x3,1,you,FirstKey,0.552378
4,1x3,1,you,LastKey,0.475695
4,1x3,1,you,Average,0.591646
4,1x3,1,talking,FirstKey,0.96868
4,1x3,1,talking,LastKey,0.0715817
4,1x3,1,talking,Average,0.560418
4,1x3,1,to,FirstKey,0.594536
4,1x3,1,to,LastKey,0.300724
4,1x3,1,to,Average,0.416016
4,1x3,1,me,FirstKey,0.846853
4,1x3,1,me,LastKey,0.515726
4,1x3,1,me,Average,0.775588
4,1x3,1,never,FirstKey,2.92921
4,1x3,1,never,LastKey,1.27263
4,1x3,1,never,Average,1.27896
4,1x3,1,too,FirstKey,1.22581
4,1x3,1,too,LastKey,0.687293
4,1x3,1,too,Average,1.03996
4,1x3,1,rich,FirstKey,1.1666
4,1x3,1,rich,LastKey,0.473472
4,1x3,1,rich,Average,0.972889
4,1x3,1,and,FirstKey,0.141639
4,1x3,1,and,LastKey,0.341287
4,1x3,1,and,Average,0.217099
4,1x3,1,never,FirstKey,0.337326
4,1x3,1,never,LastKey,0.831975
4,1x3,1,never,Average,0.953701
4,1x3,1,too,FirstKey,0.79514
4,1x3,1,too,LastKey,0.400455
4,1x3,1,too,Average,0.553732
4,1x3,1,thin,FirstKey,0.579215
4,1x3,1,thin,LastKey,0.421378
4,1x3,1,thin,Average,0.39197
4,1x3,1,the,FirstKey,0.436272
4,1x3,1,the,LastKey,0.180997
4,1x3,1,the,Average,0.330424
4,1x3,1,facts,FirstKey,1.01109
4,1x3,1,facts,LastKey,0.843014
4,1x3,1,facts,Average,0.827867
4,1x3,1,get,FirstKey,0.79331
4,1x3,1,get,LastKey,0.606739
4,1x3,1,get,Average,0.58097
4,1x3,1,in,FirstKey,0.622348
4,1x3,1,in,LastKey,0.449479
4,1x3,1,in,Average,0.442631
4,1x3,1,the,FirstKey,0.836864
4,1x3,1,the,LastKey,0.124441
4,1x3,1,the,Average,0.39005
4,1x3,1,way,FirstKey,0.45508
4,1x3,1,way,LastKey,0.350426
4,1x3,1,way,Average,0.260232
4,1x3,0.75,time,FirstKey,1.18577
4,1x3,0.75,time,LastKey,0.349313
4,1x3,0.75,time,Average,0.720501
4,1x3,0.75,to,FirstKey,0.818459
4,1x3,0.75,to,LastKey,0.122036
4,1x3,0.75,to,Average,0.395232
4,1x3,0.75,go,FirstKey,1.874
4,1x3,0.75,go,LastKey,0.389078
4,1x3,0.75,go,Average,1.05381
4,1x3,0.75,shopping,FirstKey,0.155558
4,1x3,0.75,shopping,LastKey,0.2797
4,1x3,0.75,shopping,Average,0.486166
4,1x3,0.75,watch,FirstKey,0.954961
4,1x3,0.75,watch,LastKey,0.616668
4,1x3,0.75,watch,Average,0.487243
4,1x3,0.75,out,FirstKey,0.477522
4,1x3,0.75,out,LastKey,0.10272
4,1x3,0.75,out,Average,0.317354
4,1x3,0.75,for,FirstKey,0.113023
4,1x3,0.75,for,LastKey,0.8873
4,1x3,0.75,for,Average,0.459315
4,1x3,0.75,low,FirstKey,2.00009
4,1x3,0.75,low,LastKey,0.403523
4,1x3,0.75,low,Average,0.847767
4,1x3,0.75,flying,FirstKey,0.436906
4,1x3,0.75,flying,LastKey,0.490501
4,1x3,0.75,flying,Average,0.633571
4,1x3,0.75,objects,FirstKey,0.375926
4,1x3,0.75,objects,LastKey,0.694042
4,1x3,0.75,objects,Average,1.07323
4,1x3,0.75,the,FirstKey,0.602867
4,1x3,0.75,the,LastKey,0.180789
4,1x3,0.75,the,Average,0.463567
4,1x3,0.75,five,FirstKey,0.616645
4,1x3,0.75,five,LastKey,0.157526
4,1x3,0.75,five,Average,0.277092
4,1x3,0.75,boxing,FirstKey,1.06459
4,1x3,0.75,boxing,LastKey,0.640246
4,1x3,0.75,boxing,Average,0.612772
4,1x3,0.75,wizards,FirstKey,0.886905
4,1x3,0.75,wizards,LastKey,0.53889
4,1x3,0.75,wizards,Average,0.773442
4,1x3,0.75,jump,FirstKey,0.713158
4,1x3,0.75,jump,LastKey,0.560076
4,1x3,0.75,jump,Average,0.825088
4,1x3,0.75,quickly,FirstKey,1.53768
4,1x3,0.75,quickly,LastKey,0.333763
4,1x3,0.75,quickly,Average,1.10413
4,1x3,0.75,my,FirstKey,3.54687
4,1x3,0.75,my,LastKey,0.416742
4,1x3,0.75,my,Average,1.80147
4,1x3,0.75,watch,FirstKey,1.02637
4,1x3,0.75,watch,LastKey,0.381235
4,1x3,0.75,watch,Average,0.754863
4,1x3,0.75,fell,FirstKey,0.635727
4,1x3,0.75,fell,LastKey,0.651216
4,1x3,0.75,fell,Average,0.392083
4,1x3,0.75,in,FirstKey,0.249762
4,1x3,0.75,in,LastKey,0.501674
4,1x3,0.75,in,Average,0.623929
4,1x3,0.75,the,FirstKey,0.45875
4,1x3,0.75,the,LastKey,0.214527
4,1x3,0.75,the,Average,0.276526
4,1x3,0.75,water,FirstKey,0.196356
4,1x3,0.75,water,LastKey,0.199611
4,1x3,0.75,water,Average,0.50238
4,1x3,0.75,please,FirstKey,1.85961
4,1x3,0.75,please,LastKey,1.24245
4,1x3,0.75,please,Average,0.980196
4,1x3,0.75,provide,FirstKey,0.807628
4,1x3,0.75,provide,LastKey,0.527008
4,1x3,0.75,provide,Average,0.90578
4,1x3,0.75,your,FirstKey,0.754529
4,1x3,0.75,your,LastKey,0.845208
4,1x3,0.75,your,Average,0.604634
4,1x3,0.75,date,FirstKey,1.46628
4,1x3,0.75,date,LastKey,0.712716
4,1x3,0.75,date,Average,0.810746
4,1x3,0.75,of,FirstKey,0.634141
4,1x3,0.75,of,LastKey,0.905101
4,1x3,0.75,of,Average,0.403947
4,1x3,0.75,birth,FirstKey,0.119353
