id,scale,size,word,algorithm,sampleNum,coor,distance
1,1x1,1,over,Standard,256,keyWidth,0.469038
1,1x1,1,over,DTW,256,pixel,15.698,
1,1x1,1,over,DTW,256,keyWidth,0.272535
1,1x1,1,the,Standard,16,pixel,24.4971
1,1x1,1,the,Standard,16,keyWidth,0.425296
1,1x1,1,the,DTW,16,pixel,22.6908,
1,1x1,1,the,DTW,16,keyWidth,0.393938
1,1x1,1,the,Standard,32,pixel,24.0574
1,1x1,1,the,Standard,32,keyWidth,0.417664
1,1x1,1,the,DTW,32,pixel,21.3054,
1,1x1,1,the,DTW,32,keyWidth,0.369885
1,1x1,1,the,Standard,64,pixel,23.8728
1,1x1,1,the,Standard,64,keyWidth,0.414458
1,1x1,1,the,DTW,64,pixel,19.8529,
1,1x1,1,the,DTW,64,keyWidth,0.344669
1,1x1,1,the,Standard,128,pixel,23.7795
1,1x1,1,the,Standard,128,keyWidth,0.412839
1,1x1,1,the,DTW,128,pixel,19.7376,
1,1x1,1,the,DTW,128,keyWidth,0.342667
1,1x1,1,the,Standard,256,pixel,23.7328
1,1x1,1,the,Standard,256,keyWidth,0.412028
1,1x1,1,the,DTW,256,pixel,19.5892,
1,1x1,1,the,DTW,256,keyWidth,0.340091
1,1x1,1,lazy,Standard,16,pixel,53.165
1,1x1,1,lazy,Standard,16,keyWidth,0.923004
1,1x1,1,lazy,DTW,16,pixel,22.3743,
1,1x1,1,lazy,DTW,16,keyWidth,0.388443
1,1x1,1,lazy,Standard,32,pixel,53.5729
1,1x1,1,lazy,Standard,32,keyWidth,0.930086
1,1x1,1,lazy,DTW,32,pixel,21.0146,
1,1x1,1,lazy,DTW,32,keyWidth,0.364837
1,1x1,1,lazy,Standard,64,pixel,53.6152
1,1x1,1,lazy,Standard,64,keyWidth,0.93082
1,1x1,1,lazy,DTW,64,pixel,20.0674,
1,1x1,1,lazy,DTW,64,keyWidth,0.348392
1,1x1,1,lazy,Standard,128,pixel,53.6124
1,1x1,1,lazy,Standard,128,keyWidth,0.930771
1,1x1,1,lazy,DTW,128,pixel,18.2137,
1,1x1,1,lazy,DTW,128,keyWidth,0.316211
1,1x1,1,lazy,Standard,256,pixel,53.6118
1,1x1,1,lazy,Standard,256,keyWidth,0.930761
1,1x1,1,lazy,DTW,256,pixel,18.0505,
1,1x1,1,lazy,DTW,256,keyWidth,0.313376
1,1x1,1,dog,Standard,16,pixel,36.8471
1,1x1,1,dog,Standard,16,keyWidth,0.639707
1,1x1,1,dog,DTW,16,pixel,20.5748,
1,1x1,1,dog,DTW,16,keyWidth,0.357201
1,1x1,1,dog,Standard,32,pixel,36.8486
1,1x1,1,dog,Standard,32,keyWidth,0.639733
1,1x1,1,dog,DTW,32,pixel,16.8456,
1,1x1,1,dog,DTW,32,keyWidth,0.292459
1,1x1,1,dog,Standard,64,pixel,36.8656
1,1x1,1,dog,Standard,64,keyWidth,0.640028
1,1x1,1,dog,DTW,64,pixel,15.5448,
1,1x1,1,dog,DTW,64,keyWidth,0.269875
1,1x1,1,dog,Standard,128,pixel,36.8546
1,1x1,1,dog,Standard,128,keyWidth,0.639837
1,1x1,1,dog,DTW,128,pixel,14.9412,
1,1x1,1,dog,DTW,128,keyWidth,0.259396
1,1x1,1,dog,Standard,256,pixel,36.8622
1,1x1,1,dog,Standard,256,keyWidth,0.639968
1,1x1,1,dog,DTW,256,pixel,14.764,
1,1x1,1,dog,DTW,256,keyWidth,0.256319
1,1x1,1,you,Standard,16,pixel,13.6424
1,1x1,1,you,Standard,16,keyWidth,0.236848
1,1x1,1,you,DTW,16,pixel,12.5063,
1,1x1,1,you,DTW,16,keyWidth,0.217123
1,1x1,1,you,Standard,32,pixel,13.3556
1,1x1,1,you,Standard,32,keyWidth,0.231868
1,1x1,1,you,DTW,32,pixel,10.1061,
1,1x1,1,you,DTW,32,keyWidth,0.175453
1,1x1,1,you,Standard,64,pixel,13.1881
1,1x1,1,you,Standard,64,keyWidth,0.228959
1,1x1,1,you,DTW,64,pixel,8.96629,
1,1x1,1,you,DTW,64,keyWidth,0.155665
1,1x1,1,you,Standard,128,pixel,13.1258
1,1x1,1,you,Standard,128,keyWidth,0.227878
1,1x1,1,you,DTW,128,pixel,8.68354,
1,1x1,1,you,DTW,128,keyWidth,0.150756
1,1x1,1,you,Standard,256,pixel,13.0964
1,1x1,1,you,Standard,256,keyWidth,0.227367
1,1x1,1,you,DTW,256,pixel,8.55961,
1,1x1,1,you,DTW,256,keyWidth,0.148604
1,1x1,1,must,Standard,16,pixel,33.5379
1,1x1,1,must,Standard,16,keyWidth,0.582255
1,1x1,1,must,DTW,16,pixel,20.128,
1,1x1,1,must,DTW,16,keyWidth,0.349445
1,1x1,1,must,Standard,32,pixel,33.2369
1,1x1,1,must,Standard,32,keyWidth,0.577029
1,1x1,1,must,DTW,32,pixel,18.0566,
1,1x1,1,must,DTW,32,keyWidth,0.313482
1,1x1,1,must,Standard,64,pixel,33.2315
1,1x1,1,must,Standard,64,keyWidth,0.576936
1,1x1,1,must,DTW,64,pixel,16.9631,
1,1x1,1,must,DTW,64,keyWidth,0.294499
1,1x1,1,must,Standard,128,pixel,33.2194
1,1x1,1,must,Standard,128,keyWidth,0.576727
1,1x1,1,must,DTW,128,pixel,16.3828,
1,1x1,1,must,DTW,128,keyWidth,0.284424
1,1x1,1,must,Standard,256,pixel,33.2285
1,1x1,1,must,Standard,256,keyWidth,0.576883
1,1x1,1,must,DTW,256,pixel,16.2734,
1,1x1,1,must,DTW,256,keyWidth,0.282525
1,1x1,1,be,Standard,16,pixel,9.788
1,1x1,1,be,Standard,16,keyWidth,0.169931
1,1x1,1,be,DTW,16,pixel,8.80051,
1,1x1,1,be,DTW,16,keyWidth,0.152787
1,1x1,1,be,Standard,32,pixel,9.84669
1,1x1,1,be,Standard,32,keyWidth,0.17095
1,1x1,1,be,DTW,32,pixel,7.48482,
1,1x1,1,be,DTW,32,keyWidth,0.129945
1,1x1,1,be,Standard,64,pixel,9.87716
1,1x1,1,be,Standard,64,keyWidth,0.171478
1,1x1,1,be,DTW,64,pixel,7.03114,
1,1x1,1,be,DTW,64,keyWidth,0.122068
1,1x1,1,be,Standard,128,pixel,9.89377
1,1x1,1,be,Standard,128,keyWidth,0.171767
1,1x1,1,be,DTW,128,pixel,6.93647,
1,1x1,1,be,DTW,128,keyWidth,0.120425
1,1x1,1,be,Standard,256,pixel,9.90236
1,1x1,1,be,Standard,256,keyWidth,0.171916
1,1x1,1,be,DTW,256,pixel,6.90621,
1,1x1,1,be,DTW,256,keyWidth,0.119899
1,1x1,1,getting,Standard,16,pixel,20.5541
1,1x1,1,getting,Standard,16,keyWidth,0.356843
1,1x1,1,getting,DTW,16,pixel,20.5302,
1,1x1,1,getting,DTW,16,keyWidth,0.356428
1,1x1,1,getting,Standard,32,pixel,20.0289
1,1x1,1,getting,Standard,32,keyWidth,0.347724
1,1x1,1,getting,DTW,32,pixel,14.4796,
1,1x1,1,getting,DTW,32,keyWidth,0.251383
1,1x1,1,getting,Standard,64,pixel,19.8118
1,1x1,1,getting,Standard,64,keyWidth,0.343955
1,1x1,1,getting,DTW,64,pixel,12.4395,
1,1x1,1,getting,DTW,64,keyWidth,0.215964
1,1x1,1,getting,Standard,128,pixel,19.7332
1,1x1,1,getting,Standard,128,keyWidth,0.342591
1,1x1,1,getting,DTW,128,pixel,11.6431,
1,1x1,1,getting,DTW,128,keyWidth,0.202137
1,1x1,1,getting,Standard,256,pixel,19.6876
1,1x1,1,getting,Standard,256,keyWidth,0.341798
1,1x1,1,getting,DTW,256,pixel,11.3346,
1,1x1,1,getting,DTW,256,keyWidth,0.196782
1,1x1,1,old,Standard,16,pixel,30.2943
1,1x1,1,old,Standard,16,keyWidth,0.525943
1,1x1,1,old,DTW,16,pixel,27.8095,
1,1x1,1,old,DTW,16,keyWidth,0.482805
1,1x1,1,old,Standard,32,pixel,30.0153
1,1x1,1,old,Standard,32,keyWidth,0.521099
1,1x1,1,old,DTW,32,pixel,26.1792,
1,1x1,1,old,DTW,32,keyWidth,0.4545
1,1x1,1,old,Standard,64,pixel,29.7903
1,1x1,1,old,Standard,64,keyWidth,0.517193
1,1x1,1,old,DTW,64,pixel,25.4352,
1,1x1,1,old,DTW,64,keyWidth,0.441584
1,1x1,1,old,Standard,128,pixel,29.6898
1,1x1,1,old,Standard,128,keyWidth,0.515447
1,1x1,1,old,DTW,128,pixel,25.2004,
1,1x1,1,old,DTW,128,keyWidth,0.437508
1,1x1,1,old,Standard,256,pixel,29.6443
1,1x1,1,old,Standard,256,keyWidth,0.514658
1,1x1,1,old,DTW,256,pixel,25.1042,
1,1x1,1,old,DTW,256,keyWidth,0.435837
1,1x1,1,the,Standard,16,pixel,21.9433
1,1x1,1,the,Standard,16,keyWidth,0.380961
1,1x1,1,the,DTW,16,pixel,21.2188,
1,1x1,1,the,DTW,16,keyWidth,0.368381
1,1x1,1,the,Standard,32,pixel,21.9923
1,1x1,1,the,Standard,32,keyWidth,0.38181
1,1x1,1,the,DTW,32,pixel,20.0223,
1,1x1,1,the,DTW,32,keyWidth,0.347609
1,1x1,1,the,Standard,64,pixel,22.0335
1,1x1,1,the,Standard,64,keyWidth,0.382526
1,1x1,1,the,DTW,64,pixel,19.3914,
1,1x1,1,the,DTW,64,keyWidth,0.336656
1,1x1,1,the,Standard,128,pixel,22.055
1,1x1,1,the,Standard,128,keyWidth,0.3829
1,1x1,1,the,DTW,128,pixel,19.3436,
1,1x1,1,the,DTW,128,keyWidth,0.335827
1,1x1,1,the,Standard,256,pixel,22.065
1,1x1,1,the,Standard,256,keyWidth,0.383074
1,1x1,1,the,DTW,256,pixel,19.2571,
1,1x1,1,the,DTW,256,keyWidth,0.334325
1,1x1,1,five,Standard,16,pixel,25.6264
1,1x1,1,five,Standard,16,keyWidth,0.444904
1,1x1,1,five,DTW,16,pixel,23.1512,
1,1x1,1,five,DTW,16,keyWidth,0.40193
1,1x1,1,five,Standard,32,pixel,25.8496
1,1x1,1,five,Standard,32,keyWidth,0.448777
1,1x1,1,five,DTW,32,pixel,15.5078,
1,1x1,1,five,DTW,32,keyWidth,0.269232
1,1x1,1,five,Standard,64,pixel,25.9114
1,1x1,1,five,Standard,64,keyWidth,0.449851
1,1x1,1,five,DTW,64,pixel,15.2099,
1,1x1,1,five,DTW,64,keyWidth,0.264061
1,1x1,1,five,Standard,128,pixel,25.9373
1,1x1,1,five,Standard,128,keyWidth,0.450301
1,1x1,1,five,DTW,128,pixel,14.5307,
1,1x1,1,five,DTW,128,keyWidth,0.252269
1,1x1,1,five,Standard,256,pixel,25.9418
1,1x1,1,five,Standard,256,keyWidth,0.450378
1,1x1,1,five,DTW,256,pixel,14.3993,
1,1x1,1,five,DTW,256,keyWidth,0.249988
1,1x1,1,boxing,Standard,16,pixel,37.1288
1,1x1,1,boxing,Standard,16,keyWidth,0.644598
1,1x1,1,boxing,DTW,16,pixel,36.606,
1,1x1,1,boxing,DTW,16,keyWidth,0.635521
1,1x1,1,boxing,Standard,32,pixel,36.6227
1,1x1,1,boxing,Standard,32,keyWidth,0.635811
1,1x1,1,boxing,DTW,32,pixel,21.788,
1,1x1,1,boxing,DTW,32,keyWidth,0.378263
1,1x1,1,boxing,Standard,64,pixel,36.6969
1,1x1,1,boxing,Standard,64,keyWidth,0.637099
1,1x1,1,boxing,DTW,64,pixel,20.1701,
1,1x1,1,boxing,DTW,64,keyWidth,0.350175
1,1x1,1,boxing,Standard,128,pixel,36.6817
1,1x1,1,boxing,Standard,128,keyWidth,0.636834
1,1x1,1,boxing,DTW,128,pixel,19.0879,
1,1x1,1,boxing,DTW,128,keyWidth,0.331387
1,1x1,1,boxing,Standard,256,pixel,36.6987
1,1x1,1,boxing,Standard,256,keyWidth,0.63713
1,1x1,1,boxing,DTW,256,pixel,18.5058,
1,1x1,1,boxing,DTW,256,keyWidth,0.321281
1,1x1,1,wizards,Standard,16,pixel,65.1693
1,1x1,1,wizards,Standard,16,keyWidth,1.13141
1,1x1,1,wizards,DTW,16,pixel,29.3909,
1,1x1,1,wizards,DTW,16,keyWidth,0.510259
1,1x1,1,wizards,Standard,32,pixel,66.2412
1,1x1,1,wizards,Standard,32,keyWidth,1.15002
1,1x1,1,wizards,DTW,32,pixel,21.5207,
1,1x1,1,wizards,DTW,32,keyWidth,0.373622
1,1x1,1,wizards,Standard,64,pixel,66.8376
1,1x1,1,wizards,Standard,64,keyWidth,1.16038
1,1x1,1,wizards,DTW,64,pixel,19.4587,
1,1x1,1,wizards,DTW,64,keyWidth,0.337825
