id,scale,size,word,algorithm,sampleNum,coor,distance
3,1x1,0.75,boxing,Standard,256,keyWidth,1.03208
3,1x1,0.75,boxing,DTW,256,pixel,26.1107,
3,1x1,0.75,boxing,DTW,256,keyWidth,0.604415
3,1x1,0.75,wizards,Standard,16,pixel,30.3132
3,1x1,0.75,wizards,Standard,16,keyWidth,0.701695
3,1x1,0.75,wizards,DTW,16,pixel,26.0907,
3,1x1,0.75,wizards,DTW,16,keyWidth,0.603952
3,1x1,0.75,wizards,Standard,32,pixel,29.3131
3,1x1,0.75,wizards,Standard,32,keyWidth,0.678544
3,1x1,0.75,wizards,DTW,32,pixel,20.0758,
3,1x1,0.75,wizards,DTW,32,keyWidth,0.464717
3,1x1,0.75,wizards,Standard,64,pixel,29.145
3,1x1,0.75,wizards,Standard,64,keyWidth,0.674653
3,1x1,0.75,wizards,DTW,64,pixel,17.3232,
3,1x1,0.75,wizards,DTW,64,keyWidth,0.401
3,1x1,0.75,wizards,Standard,128,pixel,29.127
3,1x1,0.75,wizards,Standard,128,keyWidth,0.674237
3,1x1,0.75,wizards,DTW,128,pixel,16.2096,
3,1x1,0.75,wizards,DTW,128,keyWidth,0.375222
3,1x1,0.75,wizards,Standard,256,pixel,29.1184
3,1x1,0.75,wizards,Standard,256,keyWidth,0.674037
3,1x1,0.75,wizards,DTW,256,pixel,15.8511,
3,1x1,0.75,wizards,DTW,256,keyWidth,0.366923
3,1x1,0.75,jump,Standard,16,pixel,25.5373
3,1x1,0.75,jump,Standard,16,keyWidth,0.59114
3,1x1,0.75,jump,DTW,16,pixel,21.0873,
3,1x1,0.75,jump,DTW,16,keyWidth,0.488131
3,1x1,0.75,jump,Standard,32,pixel,25.3231
3,1x1,0.75,jump,Standard,32,keyWidth,0.586184
3,1x1,0.75,jump,DTW,32,pixel,17.8802,
3,1x1,0.75,jump,DTW,32,keyWidth,0.413894
3,1x1,0.75,jump,Standard,64,pixel,25.3492
3,1x1,0.75,jump,Standard,64,keyWidth,0.586787
3,1x1,0.75,jump,DTW,64,pixel,16.5984,
3,1x1,0.75,jump,DTW,64,keyWidth,0.384223
3,1x1,0.75,jump,Standard,128,pixel,25.3568
3,1x1,0.75,jump,Standard,128,keyWidth,0.586964
3,1x1,0.75,jump,DTW,128,pixel,16.1108,
3,1x1,0.75,jump,DTW,128,keyWidth,0.372934
3,1x1,0.75,jump,Standard,256,pixel,25.3534
3,1x1,0.75,jump,Standard,256,keyWidth,0.586885
3,1x1,0.75,jump,DTW,256,pixel,15.8732,
3,1x1,0.75,jump,DTW,256,keyWidth,0.367435
3,1x1,0.75,quickly,Standard,16,pixel,61.3365
3,1x1,0.75,quickly,Standard,16,keyWidth,1.41983
3,1x1,0.75,quickly,DTW,16,pixel,37.0381,
3,1x1,0.75,quickly,DTW,16,keyWidth,0.857363
3,1x1,0.75,quickly,Standard,32,pixel,58.0604
3,1x1,0.75,quickly,Standard,32,keyWidth,1.34399
3,1x1,0.75,quickly,DTW,32,pixel,29.2751,
3,1x1,0.75,quickly,DTW,32,keyWidth,0.677665
3,1x1,0.75,quickly,Standard,64,pixel,56.8552
3,1x1,0.75,quickly,Standard,64,keyWidth,1.31609
3,1x1,0.75,quickly,DTW,64,pixel,25.0232,
3,1x1,0.75,quickly,DTW,64,keyWidth,0.57924
3,1x1,0.75,quickly,Standard,128,pixel,56.5975
3,1x1,0.75,quickly,Standard,128,keyWidth,1.31013
3,1x1,0.75,quickly,DTW,128,pixel,23.5057,
3,1x1,0.75,quickly,DTW,128,keyWidth,0.544114
3,1x1,0.75,quickly,Standard,256,pixel,56.4638
3,1x1,0.75,quickly,Standard,256,keyWidth,1.30703
3,1x1,0.75,quickly,DTW,256,pixel,22.9163,
3,1x1,0.75,quickly,DTW,256,keyWidth,0.530469
3,1x1,0.75,you,Standard,16,pixel,23.8139
3,1x1,0.75,you,Standard,16,keyWidth,0.551247
3,1x1,0.75,you,DTW,16,pixel,18.8919,
3,1x1,0.75,you,DTW,16,keyWidth,0.437313
3,1x1,0.75,you,Standard,32,pixel,23.6866
3,1x1,0.75,you,Standard,32,keyWidth,0.548301
3,1x1,0.75,you,DTW,32,pixel,17.0528,
3,1x1,0.75,you,DTW,32,keyWidth,0.394741
3,1x1,0.75,you,Standard,64,pixel,23.4642
3,1x1,0.75,you,Standard,64,keyWidth,0.543153
3,1x1,0.75,you,DTW,64,pixel,15.5774,
3,1x1,0.75,you,DTW,64,keyWidth,0.360587
3,1x1,0.75,you,Standard,128,pixel,23.3661
3,1x1,0.75,you,Standard,128,keyWidth,0.540883
3,1x1,0.75,you,DTW,128,pixel,15.0594,
3,1x1,0.75,you,DTW,128,keyWidth,0.348597
3,1x1,0.75,you,Standard,256,pixel,23.3118
3,1x1,0.75,you,Standard,256,keyWidth,0.539624
3,1x1,0.75,you,DTW,256,pixel,14.8316,
3,1x1,0.75,you,DTW,256,keyWidth,0.343323
3,1x1,0.75,must,Standard,16,pixel,54.756
3,1x1,0.75,must,Standard,16,keyWidth,1.2675
3,1x1,0.75,must,DTW,16,pixel,36.5948,
3,1x1,0.75,must,DTW,16,keyWidth,0.847101
3,1x1,0.75,must,Standard,32,pixel,55.417
3,1x1,0.75,must,Standard,32,keyWidth,1.2828
3,1x1,0.75,must,DTW,32,pixel,33.2997,
3,1x1,0.75,must,DTW,32,keyWidth,0.770826
3,1x1,0.75,must,Standard,64,pixel,55.5774
3,1x1,0.75,must,Standard,64,keyWidth,1.28651
3,1x1,0.75,must,DTW,64,pixel,30.6749,
3,1x1,0.75,must,DTW,64,keyWidth,0.710067
3,1x1,0.75,must,Standard,128,pixel,55.59
3,1x1,0.75,must,Standard,128,keyWidth,1.28681
3,1x1,0.75,must,DTW,128,pixel,29.8963,
3,1x1,0.75,must,DTW,128,keyWidth,0.692045
3,1x1,0.75,must,Standard,256,pixel,55.6109
3,1x1,0.75,must,Standard,256,keyWidth,1.28729
3,1x1,0.75,must,DTW,256,pixel,29.5102,
3,1x1,0.75,must,DTW,256,keyWidth,0.683106
3,1x1,0.75,be,Standard,16,pixel,46.1964
3,1x1,0.75,be,Standard,16,keyWidth,1.06936
3,1x1,0.75,be,DTW,16,pixel,30.3565,
3,1x1,0.75,be,DTW,16,keyWidth,0.702696
3,1x1,0.75,be,Standard,32,pixel,46.6173
3,1x1,0.75,be,Standard,32,keyWidth,1.0791
3,1x1,0.75,be,DTW,32,pixel,29.5114,
3,1x1,0.75,be,DTW,32,keyWidth,0.683134
3,1x1,0.75,be,Standard,64,pixel,46.794
3,1x1,0.75,be,Standard,64,keyWidth,1.0832
3,1x1,0.75,be,DTW,64,pixel,29.1765,
3,1x1,0.75,be,DTW,64,keyWidth,0.675383
3,1x1,0.75,be,Standard,128,pixel,46.8737
3,1x1,0.75,be,Standard,128,keyWidth,1.08504
3,1x1,0.75,be,DTW,128,pixel,29.0697,
3,1x1,0.75,be,DTW,128,keyWidth,0.672911
3,1x1,0.75,be,Standard,256,pixel,46.9108
3,1x1,0.75,be,Standard,256,keyWidth,1.0859
3,1x1,0.75,be,DTW,256,pixel,29.0197,
3,1x1,0.75,be,DTW,256,keyWidth,0.671753
3,1x1,0.75,getting,Standard,16,pixel,36.4969
3,1x1,0.75,getting,Standard,16,keyWidth,0.844837
3,1x1,0.75,getting,DTW,16,pixel,24.5959,
3,1x1,0.75,getting,DTW,16,keyWidth,0.569348
3,1x1,0.75,getting,Standard,32,pixel,36.8615
3,1x1,0.75,getting,Standard,32,keyWidth,0.853276
3,1x1,0.75,getting,DTW,32,pixel,21.9858,
3,1x1,0.75,getting,DTW,32,keyWidth,0.50893
3,1x1,0.75,getting,Standard,64,pixel,36.8569
3,1x1,0.75,getting,Standard,64,keyWidth,0.853169
3,1x1,0.75,getting,DTW,64,pixel,21.0931,
3,1x1,0.75,getting,DTW,64,keyWidth,0.488267
3,1x1,0.75,getting,Standard,128,pixel,36.8119
3,1x1,0.75,getting,Standard,128,keyWidth,0.852127
3,1x1,0.75,getting,DTW,128,pixel,20.7368,
3,1x1,0.75,getting,DTW,128,keyWidth,0.480019
3,1x1,0.75,getting,Standard,256,pixel,36.8144
3,1x1,0.75,getting,Standard,256,keyWidth,0.852186
3,1x1,0.75,getting,DTW,256,pixel,20.4979,
3,1x1,0.75,getting,DTW,256,keyWidth,0.474489
3,1x1,0.75,old,Standard,16,pixel,28.9082
3,1x1,0.75,old,Standard,16,keyWidth,0.669171
3,1x1,0.75,old,DTW,16,pixel,19.9686,
3,1x1,0.75,old,DTW,16,keyWidth,0.462237
3,1x1,0.75,old,Standard,32,pixel,27.9141
3,1x1,0.75,old,Standard,32,keyWidth,0.646159
3,1x1,0.75,old,DTW,32,pixel,16.971,
3,1x1,0.75,old,DTW,32,keyWidth,0.392847
3,1x1,0.75,old,Standard,64,pixel,27.5502
3,1x1,0.75,old,Standard,64,keyWidth,0.637737
3,1x1,0.75,old,DTW,64,pixel,16.0679,
3,1x1,0.75,old,DTW,64,keyWidth,0.371941
3,1x1,0.75,old,Standard,128,pixel,27.3696
3,1x1,0.75,old,Standard,128,keyWidth,0.633556
3,1x1,0.75,old,DTW,128,pixel,15.6097,
3,1x1,0.75,old,DTW,128,keyWidth,0.361337
3,1x1,0.75,old,Standard,256,pixel,27.2902
3,1x1,0.75,old,Standard,256,keyWidth,0.631718
3,1x1,0.75,old,DTW,256,pixel,15.4444,
3,1x1,0.75,old,DTW,256,keyWidth,0.357508
3,1x1,0.75,my,Standard,16,pixel,25.9082
3,1x1,0.75,my,Standard,16,keyWidth,0.599727
3,1x1,0.75,my,DTW,16,pixel,22.767,
3,1x1,0.75,my,DTW,16,keyWidth,0.527013
3,1x1,0.75,my,Standard,32,pixel,25.603
3,1x1,0.75,my,Standard,32,keyWidth,0.592662
3,1x1,0.75,my,DTW,32,pixel,21.6383,
3,1x1,0.75,my,DTW,32,keyWidth,0.500886
3,1x1,0.75,my,Standard,64,pixel,25.4797
3,1x1,0.75,my,Standard,64,keyWidth,0.589807
3,1x1,0.75,my,DTW,64,pixel,21.1812,
3,1x1,0.75,my,DTW,64,keyWidth,0.490305
3,1x1,0.75,my,Standard,128,pixel,25.4152
3,1x1,0.75,my,Standard,128,keyWidth,0.588315
3,1x1,0.75,my,DTW,128,pixel,21.0134,
3,1x1,0.75,my,DTW,128,keyWidth,0.486421
3,1x1,0.75,my,Standard,256,pixel,25.3819
3,1x1,0.75,my,Standard,256,keyWidth,0.587544
3,1x1,0.75,my,DTW,256,pixel,20.943,
3,1x1,0.75,my,DTW,256,keyWidth,0.484792
3,1x1,0.75,favorite,Standard,16,pixel,48.6825
3,1x1,0.75,favorite,Standard,16,keyWidth,1.12691
3,1x1,0.75,favorite,DTW,16,pixel,38.6222,
3,1x1,0.75,favorite,DTW,16,keyWidth,0.894033
3,1x1,0.75,favorite,Standard,32,pixel,49.6958
3,1x1,0.75,favorite,Standard,32,keyWidth,1.15036
3,1x1,0.75,favorite,DTW,32,pixel,31.5783,
3,1x1,0.75,favorite,DTW,32,keyWidth,0.730979
3,1x1,0.75,favorite,Standard,64,pixel,49.698
3,1x1,0.75,favorite,Standard,64,keyWidth,1.15042
3,1x1,0.75,favorite,DTW,64,pixel,28.4334,
3,1x1,0.75,favorite,DTW,64,keyWidth,0.658182
3,1x1,0.75,favorite,Standard,128,pixel,49.8179
3,1x1,0.75,favorite,Standard,128,keyWidth,1.15319
3,1x1,0.75,favorite,DTW,128,pixel,26.7906,
3,1x1,0.75,favorite,DTW,128,keyWidth,0.620152
3,1x1,0.75,favorite,Standard,256,pixel,49.8328
3,1x1,0.75,favorite,Standard,256,keyWidth,1.15354
3,1x1,0.75,favorite,DTW,256,pixel,26.223,
3,1x1,0.75,favorite,DTW,256,keyWidth,0.607014
3,1x1,0.75,place,Standard,16,pixel,41.8014
3,1x1,0.75,place,Standard,16,keyWidth,0.967624
3,1x1,0.75,place,DTW,16,pixel,27.9412,
3,1x1,0.75,place,DTW,16,keyWidth,0.646787
3,1x1,0.75,place,Standard,32,pixel,43.1671
3,1x1,0.75,place,Standard,32,keyWidth,0.999239
3,1x1,0.75,place,DTW,32,pixel,23.9018,
3,1x1,0.75,place,DTW,32,keyWidth,0.553282
3,1x1,0.75,place,Standard,64,pixel,42.9575
3,1x1,0.75,place,Standard,64,keyWidth,0.994387
3,1x1,0.75,place,DTW,64,pixel,21.9962,
3,1x1,0.75,place,DTW,64,keyWidth,0.509171
3,1x1,0.75,place,Standard,128,pixel,42.8862
3,1x1,0.75,place,Standard,128,keyWidth,0.992736
3,1x1,0.75,place,DTW,128,pixel,21.2894,
3,1x1,0.75,place,DTW,128,keyWidth,0.49281
3,1x1,0.75,place,Standard,256,pixel,42.8744
3,1x1,0.75,place,Standard,256,keyWidth,0.992464
3,1x1,0.75,place,DTW,256,pixel,20.9947,
3,1x1,0.75,place,DTW,256,keyWidth,0.485988
3,1x1,0.75,to,Standard,16,pixel,51.8855
3,1x1,0.75,to,Standard,16,keyWidth,1.20105
3,1x1,0.75,to,DTW,16,pixel,45.8738,
3,1x1,0.75,to,DTW,16,keyWidth,1.06189
3,1x1,0.75,to,Standard,32,pixel,51.3556
3,1x1,0.75,to,Standard,32,keyWidth,1.18879
3,1x1,0.75,to,DTW,32,pixel,44.831,
3,1x1,0.75,to,DTW,32,keyWidth,1.03775
3,1x1,0.75,to,Standard,64,pixel,51.0637
3,1x1,0.75,to,Standard,64,keyWidth,1.18203
3,1x1,0.75,to,DTW,64,pixel,44.3725,
3,1x1,0.75,to,DTW,64,keyWidth,1.02714
3,1x1,0.75,to,Standard,128,pixel,50.939
3,1x1,0.75,to,Standard,128,keyWidth,1.17914
3,1x1,0.75,to,DTW,128,pixel,44.1771,
3,1x1,0.75,to,DTW,128,keyWidth,1.02262
3,1x1,0.75,to,Standard,256,pixel,50.8724
3,1x1,0.75,to,Standard,256,keyWidth,1.1776
3,1x1,0.75,to,DTW,256,pixel,44.0812,
3,1x1,0.75,to,DTW,256,keyWidth,1.0204
3,1x1,0.75,visit,Standard,16,pixel,42.6138
3,1x1,0.75,visit,Standard,16,keyWidth,0.986431
3,1x1,0.75,visit,DTW,16,pixel,35.6331,
3,1x1,0.75,visit,DTW,16,keyWidth,0.824841
3,1x1,0.75,visit,Standard,32,pixel,42.5754
3,1x1,0.75,visit,Standard,32,keyWidth,0.985542
3,1x1,0.75,visit,DTW,32,pixel,30.451,
3,1x1,0.75,visit,DTW,32,keyWidth,0.704884
3,1x1,0.75,visit,Standard,64,pixel,43.0889
3,1x1,0.75,visit,Standard,64,keyWidth,0.997428
3,1x1,0.75,visit,DTW,64,pixel,28.7768,
3,1x1,0.75,visit,DTW,64,keyWidth,0.666129
3,1x1,0.75,visit,Standard,128,pixel,43.2309
3,1x1,0.75,visit,Standard,128,keyWidth,1.00071
3,1x1,0.75,visit,DTW,128,pixel,27.7514,
3,1x1,0.75,visit,DTW,128,keyWidth,0.642393
3,1x1,0.75,visit,Standard,256,pixel,43.316
3,1x1,0.75,visit,Standard,256,keyWidth,1.00269
3,1x1,0.75,visit,DTW,256,pixel,27.5763,
3,1x1,0.75,visit,DTW,256,keyWidth,0.638341
3,1x1,0.75,the,Standard,16,pixel,41.7907
3,1x1,0.75,the,Standard,16,keyWidth,0.967378
3,1x1,0.75,the,DTW,16,pixel,25.887,
3,1x1,0.75,the,DTW,16,keyWidth,0.599235
3,1x1,0.75,the,Standard,32,pixel,41.3731
3,1x1,0.75,the,Standard,32,keyWidth,0.957711
3,1x1,0.75,the,DTW,32,pixel,23.6061,
3,1x1,0.75,the,DTW,32,keyWidth,0.546438
3,1x1,0.75,the,Standard,64,pixel,41.2365
3,1x1,0.75,the,Standard,64,keyWidth,0.954548
3,1x1,0.75,the,DTW,64,pixel,22.4232,
3,1x1,0.75,the,DTW,64,keyWidth,0.519056
3,1x1,0.75,the,Standard,128,pixel,41.1611
3,1x1,0.75,the,Standard,128,keyWidth,0.952804
3,1x1,0.75,the,DTW,128,pixel,21.9164,
3,1x1,0.75,the,DTW,128,keyWidth,0.507325
3,1x1,0.75,the,Standard,256,pixel,41.1285
3,1x1,0.75,the,Standard,256,keyWidth,0.952048
3,1x1,0.75,the,DTW,256,pixel,21.7174,
3,1x1,0.75,the,DTW,256,keyWidth,0.502718
3,1x1,0.75,power,Standard,16,pixel,27.8255
3,1x1,0.75,power,Standard,16,keyWidth,0.644109
3,1x1,0.75,power,DTW,16,pixel,22.1292,
3,1x1,0.75,power,DTW,16,keyWidth,0.51225
3,1x1,0.75,power,Standard,32,pixel,27.9067
3,1x1,0.75,power,Standard,32,keyWidth,0.645989
3,1x1,0.75,power,DTW,32,pixel,19.7637,
3,1x1,0.75,power,DTW,32,keyWidth,0.457494
3,1x1,0.75,power,Standard,64,pixel,27.8243
3,1x1,0.75,power,Standard,64,keyWidth,0.644082
3,1x1,0.75,power,DTW,64,pixel,18.5962,
3,1x1,0.75,power,DTW,64,keyWidth,0.430468
3,1x1,0.75,power,Standard,128,pixel,27.7774
3,1x1,0.75,power,Standard,128,keyWidth,0.642995
3,1x1,0.75,power,DTW,128,pixel,18.1953,
3,1x1,0.75,power,DTW,128,keyWidth,0.421188
3,1x1,0.75,power,Standard,256,pixel,27.7512
3,1x1,0.75,power,Standard,256,keyWidth,0.64239
3,1x1,0.75,power,DTW,256,pixel,17.9709,
3,1x1,0.75,power,DTW,256,keyWidth,0.415993
3,1x1,0.75,of,Standard,16,pixel,37.7864
3,1x1,0.75,of,Standard,16,keyWidth,0.874686
3,1x1,0.75,of,DTW,16,pixel,13.9618,
3,1x1,0.75,of,DTW,16,keyWidth,0.32319
3,1x1,0.75,of,Standard,32,pixel,37.7411
3,1x1,0.75,of,Standard,32,keyWidth,0.873637
3,1x1,0.75,of,DTW,32,pixel,12.1726,
3,1x1,0.75,of,DTW,32,keyWidth,0.281773
3,1x1,0.75,of,Standard,64,pixel,37.72
3,1x1,0.75,of,Standard,64,keyWidth,0.873148
3,1x1,0.75,of,DTW,64,pixel,11.1745,
3,1x1,0.75,of,DTW,64,keyWidth,0.25867
3,1x1,0.75,of,Standard,128,pixel,37.7088
3,1x1,0.75,of,Standard,128,keyWidth,0.872888
3,1x1,0.75,of,DTW,128,pixel,10.8097,
3,1x1,0.75,of,DTW,128,keyWidth,0.250224
3,1x1,0.75,of,Standard,256,pixel,37.7035
3,1x1,0.75,of,Standard,256,keyWidth,0.872765
3,1x1,0.75,of,DTW,256,pixel,10.6439,
3,1x1,0.75,of,DTW,256,keyWidth,0.246386
3,1x1,0.75,denial,Standard,16,pixel,44.9297
3,1x1,0.75,denial,Standard,16,keyWidth,1.04004
3,1x1,0.75,denial,DTW,16,pixel,40.2105,
3,1x1,0.75,denial,DTW,16,keyWidth,0.9308
3,1x1,0.75,denial,Standard,32,pixel,43.802
3,1x1,0.75,denial,Standard,32,keyWidth,1.01394
3,1x1,0.75,denial,DTW,32,pixel,33.4905,
3,1x1,0.75,denial,DTW,32,keyWidth,0.775243
3,1x1,0.75,denial,Standard,64,pixel,42.7487
3,1x1,0.75,denial,Standard,64,keyWidth,0.989554
3,1x1,0.75,denial,DTW,64,pixel,29.6783,
3,1x1,0.75,denial,DTW,64,keyWidth,0.686998
3,1x1,0.75,denial,Standard,128,pixel,42.4515
3,1x1,0.75,denial,Standard,128,keyWidth,0.982674
3,1x1,0.75,denial,DTW,128,pixel,28.1096,
3,1x1,0.75,denial,DTW,128,keyWidth,0.650685
3,1x1,0.75,denial,Standard,256,pixel,42.3409
3,1x1,0.75,denial,Standard,256,keyWidth,0.980114
3,1x1,0.75,denial,DTW,256,pixel,27.5897,
3,1x1,0.75,denial,DTW,256,keyWidth,0.63865
3,1x1,0.75,question,Standard,16,pixel,82.5956
3,1x1,0.75,question,Standard,16,keyWidth,1.91194
3,1x1,0.75,question,DTW,16,pixel,49.5187,
3,1x1,0.75,question,DTW,16,keyWidth,1.14627
3,1x1,0.75,question,Standard,32,pixel,79.0156
3,1x1,0.75,question,Standard,32,keyWidth,1.82907
3,1x1,0.75,question,DTW,32,pixel,39.0559,
3,1x1,0.75,question,DTW,32,keyWidth,0.904072
3,1x1,0.75,question,Standard,64,pixel,78.4358
3,1x1,0.75,question,Standard,64,keyWidth,1.81564
3,1x1,0.75,question,DTW,64,pixel,34.5586,
3,1x1,0.75,question,DTW,64,keyWidth,0.799967
3,1x1,0.75,question,Standard,128,pixel,78.0993
3,1x1,0.75,question,Standard,128,keyWidth,1.80786
3,1x1,0.75,question,DTW,128,pixel,32.5023,
3,1x1,0.75,question,DTW,128,keyWidth,0.752368
3,1x1,0.75,question,Standard,256,pixel,77.9731
3,1x1,0.75,question,Standard,256,keyWidth,1.80493
3,1x1,0.75,question,DTW,256,pixel,31.5452,
3,1x1,0.75,question,DTW,256,keyWidth,0.730214
3,1x1,0.75,that,Standard,16,pixel,32.9305
3,1x1,0.75,that,Standard,16,keyWidth,0.762281
3,1x1,0.75,that,DTW,16,pixel,25.2699,
3,1x1,0.75,that,DTW,16,keyWidth,0.584951
3,1x1,0.75,that,Standard,32,pixel,32.017
3,1x1,0.75,that,Standard,32,keyWidth,0.741133
3,1x1,0.75,that,DTW,32,pixel,20.9305,
3,1x1,0.75,that,DTW,32,keyWidth,0.484501
3,1x1,0.75,that,Standard,64,pixel,31.9521
3,1x1,0.75,that,Standard,64,keyWidth,0.739633
3,1x1,0.75,that,DTW,64,pixel,19.4509,
3,1x1,0.75,that,DTW,64,keyWidth,0.450251
3,1x1,0.75,that,Standard,128,pixel,31.9219
3,1x1,0.75,that,Standard,128,keyWidth,0.738933
3,1x1,0.75,that,DTW,128,pixel,19.0288,
3,1x1,0.75,that,DTW,128,keyWidth,0.440481
3,1x1,0.75,that,Standard,256,pixel,31.8975
3,1x1,0.75,that,Standard,256,keyWidth,0.738369
3,1x1,0.75,that,DTW,256,pixel,18.7897,
3,1x1,0.75,that,DTW,256,keyWidth,0.434946
3,1x1,0.75,must,Standard,16,pixel,20.1673
3,1x1,0.75,must,Standard,16,keyWidth,0.466836
3,1x1,0.75,must,DTW,16,pixel,15.9653,
3,1x1,0.75,must,DTW,16,keyWidth,0.369567
3,1x1,0.75,must,Standard,32,pixel,20.0146
3,1x1,0.75,must,Standard,32,keyWidth,0.463301
3,1x1,0.75,must,DTW,32,pixel,14.8286,
3,1x1,0.75,must,DTW,32,keyWidth,0.343256
3,1x1,0.75,must,Standard,64,pixel,19.8526
3,1x1,0.75,must,Standard,64,keyWidth,0.459551
3,1x1,0.75,must,DTW,64,pixel,12.8558,
3,1x1,0.75,must,DTW,64,keyWidth,0.297589
3,1x1,0.75,must,Standard,128,pixel,19.7528
3,1x1,0.75,must,Standard,128,keyWidth,0.457241
3,1x1,0.75,must,DTW,128,pixel,12.3031,
3,1x1,0.75,must,DTW,128,keyWidth,0.284793
3,1x1,0.75,must,Standard,256,pixel,19.7121
3,1x1,0.75,must,Standard,256,keyWidth,0.456299
3,1x1,0.75,must,DTW,256,pixel,12.0187,
3,1x1,0.75,must,DTW,256,keyWidth,0.27821
3,1x1,0.75,be,Standard,16,pixel,36.313
3,1x1,0.75,be,Standard,16,keyWidth,0.84058
3,1x1,0.75,be,DTW,16,pixel,26.6316,
3,1x1,0.75,be,DTW,16,keyWidth,0.616473
3,1x1,0.75,be,Standard,32,pixel,35.7555
3,1x1,0.75,be,Standard,32,keyWidth,0.827673
3,1x1,0.75,be,DTW,32,pixel,24.5952,
3,1x1,0.75,be,DTW,32,keyWidth,0.569334
3,1x1,0.75,be,Standard,64,pixel,35.5356
3,1x1,0.75,be,Standard,64,keyWidth,0.822582
3,1x1,0.75,be,DTW,64,pixel,23.8754,
3,1x1,0.75,be,DTW,64,keyWidth,0.552672
3,1x1,0.75,be,Standard,128,pixel,35.4238
3,1x1,0.75,be,Standard,128,keyWidth,0.819994
3,1x1,0.75,be,DTW,128,pixel,23.5797,
3,1x1,0.75,be,DTW,128,keyWidth,0.545827
3,1x1,0.75,be,Standard,256,pixel,35.3687
3,1x1,0.75,be,Standard,256,keyWidth,0.81872
3,1x1,0.75,be,DTW,256,pixel,23.4482,
3,1x1,0.75,be,DTW,256,keyWidth,0.542781
3,1x1,0.75,answered,Standard,16,pixel,51.4408
3,1x1,0.75,answered,Standard,16,keyWidth,1.19076
3,1x1,0.75,answered,DTW,16,pixel,28.5923,
3,1x1,0.75,answered,DTW,16,keyWidth,0.661859
3,1x1,0.75,answered,Standard,32,pixel,50.4057
