id,scale,size,word,algorithm,sampleNum,coor,distance
5,1x3,0.75,over,DTW,128,keyWidth,0.475423
5,1x3,0.75,over,Standard,256,pixel,49.936
5,1x3,0.75,over,Standard,256,keyWidth,1.15593
5,1x3,0.75,over,DTW,256,pixel,20.2969,
5,1x3,0.75,over,DTW,256,keyWidth,0.469836
5,1x3,0.75,the,Standard,16,pixel,30.6118
5,1x3,0.75,the,Standard,16,keyWidth,0.708608
5,1x3,0.75,the,DTW,16,pixel,25.58,
5,1x3,0.75,the,DTW,16,keyWidth,0.59213
5,1x3,0.75,the,Standard,32,pixel,31.4632
5,1x3,0.75,the,Standard,32,keyWidth,0.728316
5,1x3,0.75,the,DTW,32,pixel,25.2719,
5,1x3,0.75,the,DTW,32,keyWidth,0.584997
5,1x3,0.75,the,Standard,64,pixel,31.6915
5,1x3,0.75,the,Standard,64,keyWidth,0.733599
5,1x3,0.75,the,DTW,64,pixel,24.8992,
5,1x3,0.75,the,DTW,64,keyWidth,0.576371
5,1x3,0.75,the,Standard,128,pixel,31.8364
5,1x3,0.75,the,Standard,128,keyWidth,0.736954
5,1x3,0.75,the,DTW,128,pixel,24.7691,
5,1x3,0.75,the,DTW,128,keyWidth,0.573358
5,1x3,0.75,the,Standard,256,pixel,31.9067
5,1x3,0.75,the,Standard,256,keyWidth,0.73858
5,1x3,0.75,the,DTW,256,pixel,24.7202,
5,1x3,0.75,the,DTW,256,keyWidth,0.572227
5,1x3,0.75,lazy,Standard,16,pixel,35.1
5,1x3,0.75,lazy,Standard,16,keyWidth,0.8125
5,1x3,0.75,lazy,DTW,16,pixel,34.412,
5,1x3,0.75,lazy,DTW,16,keyWidth,0.796575
5,1x3,0.75,lazy,Standard,32,pixel,35.6422
5,1x3,0.75,lazy,Standard,32,keyWidth,0.82505
5,1x3,0.75,lazy,DTW,32,pixel,28.1354,
5,1x3,0.75,lazy,DTW,32,keyWidth,0.651284
5,1x3,0.75,lazy,Standard,64,pixel,35.8251
5,1x3,0.75,lazy,Standard,64,keyWidth,0.829286
5,1x3,0.75,lazy,DTW,64,pixel,27.4842,
5,1x3,0.75,lazy,DTW,64,keyWidth,0.636209
5,1x3,0.75,lazy,Standard,128,pixel,35.9046
5,1x3,0.75,lazy,Standard,128,keyWidth,0.831125
5,1x3,0.75,lazy,DTW,128,pixel,27.0521,
5,1x3,0.75,lazy,DTW,128,keyWidth,0.626206
5,1x3,0.75,lazy,Standard,256,pixel,35.9541
5,1x3,0.75,lazy,Standard,256,keyWidth,0.832271
5,1x3,0.75,lazy,DTW,256,pixel,26.8911,
