did you have a good time
Moved 3802.611 352.2994 369.4568 -0.01782546 -0.04769352
Moved 3802.642 336.7604 358.5069 -0.05379542 -0.07585682
Moved 3802.672 323.0989 348.6791 -0.08541912 -0.1011341
Moved 3802.703 310.3456 340.0074 -0.1149407 -0.1234378
Moved 3802.734 302.7246 333.8164 -0.1325818 -0.1393611
Moved 3802.764 298.4834 331 -0.1423995 -0.146605
Moved 3802.795 295.7245 328.7245 -0.1487859 -0.1524577
Moved 3802.826 292.9561 328 -0.1551943 -0.1543211
Ended 3802.857 291.583 328 -0.1583726 -0.1543211
Candidates 3802.949 13 sports did dos soda this speed dogs sosa dod ships food stores supports
Began 3803.993 460 289 0.2314815 -0.2546296
Stationary 3804.023 460 289 0.2314815 -0.2546296
Moved 3804.054 439.4832 329.537 0.1839888 -0.150368
Moved 3804.085 403.5503 425.6945 0.1008108 0.09695068
Moved 3804.116 385.846 493.7187 0.05982876 0.2719101
Moved 3804.146 372.6287 566.0184 0.029233 0.4578661
Moved 3804.177 367.4572 620.3141 0.0172619 0.5975157
Moved 3804.208 363.4073 677.5202 0.007887185 0.7446507
Moved 3804.239 361.2942 709.0579 0.002995928 0.8257661
Ended 3804.269 359.5208 726.8751 -0.001109242 0.8715923
Accept 3804.331 1 did
Began 3804.791 470 358 0.2546296 -0.07716057
Stationary 3804.822 470 358 0.2546296 -0.07716057
Stationary 3804.853 470 358 0.2546296 -0.07716057
Moved 3804.883 464.7825 377.2175 0.2425521 -0.02773285
Moved 3804.914 461 398.7858 0.2337964 0.02774125
Moved 3804.945 461 422.498 0.2337964 0.0887295
Moved 3804.975 461 445.2778 0.2337964 0.1473193
Moved 3805.006 471.9308 464.2578 0.259099 0.1961363
Moved 3805.037 474.8886 479.4432 0.2659459 0.2351932
Moved 3805.068 476.6521 487.9563 0.270028 0.2570892
Moved 3805.098 478.4149 493.8299 0.2741086 0.2721961
Moved 3805.129 478 497.8161 0.2731481 0.2824487
Moved 3805.16 478 501.6458 0.2731481 0.2922986
Moved 3805.19 478 503.0126 0.2731481 0.2958142
Moved 3805.221 479 506.1425 0.275463 0.3038643
Moved 3805.252 479 507.2538 0.275463 0.3067227
Stationary 3805.282 479 507 0.275463 0.3060699
Moved 3805.313 482.1746 508 0.2828115 0.3086419
Moved 3805.344 490.4065 508 0.3018669 0.3086419
Moved 3805.375 508.6152 499.1694 0.3440166 0.2859294
Moved 3805.405 532.1695 493.9623 0.3985405 0.2725368
Moved 3805.436 557.9623 488.2264 0.458246 0.2577839
Moved 3805.467 583.5 484.5 0.517361 0.2481995
Moved 3805.498 602.7905 482.0299 0.562015 0.2418464
Moved 3805.528 617.6266 480 0.5963579 0.2366254
Moved 3805.559 627.8691 480 0.6200674 0.2366254
Moved 3805.59 632.8132 480 0.631512 0.2366254
Moved 3805.62 636.6205 480 0.6403252 0.2366254
Moved 3805.651 639.3629 479 0.6466734 0.2340534
Moved 3805.682 641.5 479 0.6516203 0.2340534
Moved 3805.712 642.2408 479 0.6533352 0.2340534
Moved 3805.743 642 478 0.6527777 0.2314814
Moved 3805.774 633.4323 476.929 0.6329451 0.2287268
Moved 3805.805 611.6128 475.1792 0.582437 0.2242263
Moved 3805.835 586.4254 474 0.5241329 0.2211934
Moved 3805.866 563.7701 474 0.4716901 0.2211934
Moved 3805.897 544.2883 474 0.4265934 0.2211934
Moved 3805.927 528.5 474 0.3900464 0.2211934
Moved 3805.958 513.3428 474 0.3549603 0.2211934
Moved 3805.989 498.8032 474 0.3213038 0.2211934
Moved 3806.02 486.2173 474 0.2921697 0.2211934
Moved 3806.05 476.2238 474 0.2690365 0.2211934
Moved 3806.081 468.6797 481 0.2515735 0.2391974
Moved 3806.112 463.178 482.411 0.2388379 0.2428265
Moved 3806.142 460.9146 483.0854 0.2335988 0.2445612
Ended 3806.173 461 484 0.2337964 0.2469135
Candidates 3806.265 13 you tour your it toy root out for type report foot got utility
Began 3807.494 449 384 0.2060185 -0.01028807
Stationary 3807.524 449 384 0.2060185 -0.01028807
Stationary 3807.555 449 384 0.2060185 -0.01028807
Moved 3807.586 467 384 0.2476852 -0.01028807
Moved 3807.616 481.5138 384 0.2812819 -0.01028807
Moved 3807.647 499.9006 384 0.323844 -0.01028807
Moved 3807.678 514.7399 389.236 0.3581944 0.003178875
Moved 3807.708 523.4346 391 0.3783208 0.007715971
Moved 3807.739 530.8583 392 0.3955052 0.01028803
Moved 3807.77 535.4219 392 0.4060692 0.01028803
Moved 3807.801 537.0898 392 0.4099301 0.01028803
Moved 3807.831 540.1258 392 0.4169579 0.01028803
Stationary 3807.862 540.1258 392 0.4169579 0.01028803
Stationary 3807.893 540.1258 392 0.4169579 0.01028803
Stationary 3807.923 540 392 0.4166667 0.01028803
Moved 3807.954 521.6632 392 0.3742204 0.01028803
Moved 3807.985 482.497 381.2662 0.2835577 -0.01731935
Moved 3808.016 448.6393 380 0.2051834 -0.02057613
Moved 3808.046 415.1656 378 0.1276981 -0.02572024
Moved 3808.077 378.0444 376.7175 0.04176944 -0.02901893
Moved 3808.108 344.3799 377 -0.03615777 -0.02829226
Moved 3808.138 311.544 376.1817 -0.1121667 -0.03039686
Moved 3808.169 287.284 376 -0.168324 -0.03086435
Moved 3808.2 259.5527 376 -0.2325168 -0.03086435
Moved 3808.23 241.9906 376 -0.27317 -0.03086435
Moved 3808.261 231.3111 376 -0.297891 -0.03086435
Moved 3808.292 226.0031 376 -0.310178 -0.03086435
Moved 3808.323 222.2537 376 -0.3188571 -0.03086435
Moved 3808.353 220.8746 376 -0.3220496 -0.03086435
Moved 3808.384 219.761 376 -0.3246273 -0.03086435
Stationary 3808.415 220 376 -0.3240741 -0.03086435
Moved 3808.446 231.3009 373.7398 -0.2979147 -0.03667745
Moved 3808.476 245.8747 366.5627 -0.264179 -0.05513721
Moved 3808.507 266.1053 355.6082 -0.2173489 -0.08331252
Moved 3808.538 294.6607 339.337 -0.1512484 -0.1251619
Moved 3808.568 324.7445 321.5037 -0.08160989 -0.1710297
Moved 3808.599 351.7098 299.129 -0.01919031 -0.2285778
Moved 3808.63 373.6716 280.6998 0.03164728 -0.2759778
Moved 3808.66 400.0911 254.9089 0.09280343 -0.3423124
Moved 3808.691 416.6141 237.3859 0.1310512 -0.3873821
Moved 3808.722 431.0677 222.9324 0.1645085 -0.4245567
Moved 3808.753 440.9118 213.0883 0.1872958 -0.4498759
Moved 3808.783 449.2128 203.7872 0.206511 -0.4737983
Moved 3808.814 455.0084 196.9916 0.2199267 -0.4912769
Moved 3808.845 458.2583 192.7417 0.2274498 -0.5022076
Moved 3808.875 460 189.2982 0.2314815 -0.5110643
Moved 3808.906 461.4716 187.5284 0.2348879 -0.5156161
Moved 3808.937 463.2367 186 0.2389738 -0.5195474
Moved 3808.968 464.5 184.5 0.2418981 -0.5234053
Moved 3808.998 464 185 0.2407408 -0.5221194
Moved 3809.029 452.4495 209.3762 0.2140034 -0.4594232
Moved 3809.06 436.6535 245.693 0.1774386 -0.3660161
Moved 3809.09 417.8475 289.574 0.1339063 -0.2531534
Moved 3809.121 398.3926 336.2148 0.08887172 -0.1331923
Moved 3809.152 385.7478 368.2053 0.05960137 -0.05091223
Moved 3809.183 365.6061 416.2524 0.01297712 0.07266547
Moved 3809.213 353.414 447.9651 -0.01524543 0.1542311
Moved 3809.244 345.6976 470.2097 -0.0331075 0.2114447
Moved 3809.275 341.9536 485.7088 -0.04177406 0.2513086
Moved 3809.305 334.1747 511.7509 -0.05978078 0.3182893
Moved 3809.336 330.2602 534.6581 -0.06884213 0.377207
Moved 3809.367 329 560.3983 -0.07175927 0.4434112
Moved 3809.397 329 566.0341 -0.07175927 0.4579064
Moved 3809.428 329 571.5343 -0.07175927 0.4720531
Moved 3809.459 329 576.9095 -0.07175927 0.4858782
Moved 3809.49 329 578.5 -0.07175927 0.489969
Ended 3809.52 329 579 -0.07175927 0.4912551
Accept 3809.582 1 tour
Began 3813.175 541 376 0.4189815 -0.03086435
Stationary 3813.205 541 376 0.4189815 -0.03086435
Stationary 3813.236 541 376 0.4189815 -0.03086435
Moved 3813.267 487.6668 376 0.2955251 -0.03086435
Moved 3813.297 465.1343 376 0.2433665 -0.03086435
Moved 3813.328 447.5034 383 0.2025543 -0.01286016
Moved 3813.359 437.811 385.3963 0.1801182 -0.006696795
Moved 3813.389 426.6473 386.8705 0.1542761 -0.002905096
Moved 3813.42 415.1003 388.58 0.127547 0.001491578
Moved 3813.451 402.2567 390.3487 0.09781639 0.006040879
Moved 3813.482 389.5708 392 0.06845097 0.01028803
Moved 3813.512 376.4651 393 0.03811359 0.01285996
Moved 3813.543 361.7322 393 0.004009704 0.01285996
Moved 3813.574 350.9964 394 -0.02084176 0.01543206
Moved 3813.604 340.2488 395 -0.04572044 0.01800408
Moved 3813.635 327.9666 396 -0.0741513 0.02057605
Moved 3813.666 308.2937 396 -0.1196904 0.02057605
Moved 3813.697 292.7269 397 -0.1557247 0.02314815
Moved 3813.727 278.7024 398.4595 -0.1881889 0.02690209
Moved 3813.758 268.3285 398.8905 -0.2122026 0.02801047
Moved 3813.789 260.7223 400 -0.2298095 0.03086416
Moved 3813.819 254.2341 402 -0.2448284 0.03600815
Moved 3813.85 251.8324 403.1676 -0.250388 0.03901132
Ended 3813.881 251.8324 403.1676 -0.250388 0.03901132
Delete 3813.942 LeftSwipe
Backspace 3815.017
Began 3816.031 449 318 0.2060185 -0.1800412
Stationary 3816.061 449 318 0.2060185 -0.1800412
Stationary 3816.092 449 318 0.2060185 -0.1800412
Stationary 3816.123 449 318 0.2060185 -0.1800412
Stationary 3816.153 449 318 0.2060185 -0.1800412
Moved 3816.184 433.4008 318 0.1699092 -0.1800412
Moved 3816.215 419.5868 318 0.1379323 -0.1800412
Moved 3816.245 403.9406 326.4831 0.1017144 -0.1582226
Moved 3816.276 387.6079 327.6274 0.06390731 -0.1552792
Moved 3816.307 371.1361 329.3728 0.02577812 -0.1507902
Moved 3816.337 357.5321 329 -0.005712658 -0.151749
Moved 3816.368 347.385 329.8717 -0.02920146 -0.149507
Moved 3816.399 340.0209 330 -0.04624788 -0.149177
Moved 3816.43 333.8474 330 -0.06053845 -0.149177
Moved 3816.46 328.3484 330 -0.07326747 -0.149177
Moved 3816.491 325.5 330 -0.07986113 -0.149177
Moved 3816.522 322.9897 331 -0.08567189 -0.146605
Moved 3816.552 321.6188 331 -0.08884533 -0.146605
Moved 3816.583 319.8741 332 -0.09288401 -0.144033
Moved 3816.614 320 333.9213 -0.09259259 -0.1390913
Moved 3816.645 320 337.2917 -0.09259259 -0.1304227
Moved 3816.675 320 343.7852 -0.09259259 -0.1137213
Moved 3816.706 347.1976 358.7485 -0.02963523 -0.07523549
Moved 3816.737 371.6681 374.3087 0.02700945 -0.03521436
Moved 3816.767 404.4999 397.1153 0.1030089 0.02344457
Moved 3816.798 430.9562 414.6375 0.1642504 0.06851188
Moved 3816.829 457.6682 432.9346 0.2260838 0.1155724
Moved 3816.86 481.931 450.0517 0.2822478 0.1595979
Moved 3816.89 502.4023 462.2299 0.3296348 0.1909203
Moved 3816.921 519.0029 471.4017 0.3680623 0.2145106
Moved 3816.952 532.5 479.5 0.3993056 0.2353394
Moved 3816.982 543.1626 486.1219 0.4239875 0.2523711
Moved 3817.013 553.2313 492.6157 0.4472947 0.2690732
Moved 3817.044 561.6827 497.5609 0.4668582 0.2817924
Moved 3817.074 567.0019 501.001 0.4791711 0.2906403
Moved 3817.105 571.7657 502.7657 0.4901983 0.2951792
Moved 3817.136 577 504 0.5023147 0.2983539
Moved 3817.167 579 506.2916 0.5069445 0.3042479
Moved 3817.197 581.5 506 0.5127315 0.3034978
Moved 3817.228 581 506 0.511574 0.3034978
Stationary 3817.259 581 506 0.511574 0.3034978
Stationary 3817.29 581 506 0.511574 0.3034978
Moved 3817.32 569.6317 494.7369 0.4852586 0.2745289
Moved 3817.351 560.2354 482.0443 0.4635079 0.2418834
Moved 3817.382 543.2901 466.2901 0.4242827 0.2013633
Moved 3817.412 526 450 0.3842592 0.1594649
Moved 3817.443 504.9932 433.137 0.3356324 0.1160931
Moved 3817.474 483.7154 411.7154 0.2863782 0.0609963
Moved 3817.504 464.2685 394.9444 0.2413623 0.01786103
Moved 3817.535 449.4287 381.5239 0.207011 -0.01665665
Moved 3817.566 431.5064 363.5064 0.1655241 -0.062998
Moved 3817.596 415.0979 349.7483 0.1275415 -0.09838402
Moved 3817.627 400.9653 337.3722 0.09482702 -0.1302156
Moved 3817.658 388.0493 325.8745 0.06492893 -0.159788
Moved 3817.689 376.6782 316.2586 0.03860682 -0.18452
Moved 3817.719 367.9838 307.9838 0.01848092 -0.2058031
Moved 3817.75 360.6668 301.7779 0.001543562 -0.2217647
Moved 3817.781 356.0005 296.0005 -0.009258141 -0.2366243
Moved 3817.812 351.7556 291.7557 -0.01908416 -0.2475421
Moved 3817.842 349.003 290.0029 -0.0254561 -0.2520501
Moved 3817.873 348 288.5 -0.0277778 -0.2559158
Moved 3817.904 345.5 287.5 -0.03356482 -0.2584877
Moved 3817.934 344.731 286.731 -0.03534501 -0.2604657
Ended 3817.965 344 287 -0.03703703 -0.2597736
Candidates 3818.026 13 did serious stupid stops ships stores this grid dod stood word woods words
Began 3818.979 429 305 0.1597223 -0.2134774
Stationary 3819.009 429 305 0.1597223 -0.2134774
Stationary 3819.04 429 305 0.1597223 -0.2134774
Moved 3819.071 429 320.4377 0.1597223 -0.1737714
Moved 3819.101 416.9089 345.4097 0.1317336 -0.109543
Moved 3819.132 413 372.1654 0.1226852 -0.04072684
Moved 3819.163 413 394.8745 0.1226852 0.0176812
Moved 3819.193 413 412.8985 0.1226852 0.06403923
Moved 3819.224 421.4927 431.2245 0.1423442 0.111174
Moved 3819.255 427.0194 445.0388 0.1551375 0.1467047
Moved 3819.285 432.5465 453.8197 0.1679316 0.1692893
Moved 3819.316 434.6731 458.3461 0.1728544 0.1809314
Moved 3819.347 437.4318 461.4318 0.1792403 0.1888677
Moved 3819.378 440.1862 464.1862 0.1856162 0.1959521
Moved 3819.408 443.9429 466.9429 0.1943122 0.2030423
Moved 3819.439 451.54 469 0.2118983 0.2083333
Moved 3819.47 461 469 0.2337964 0.2083333
Moved 3819.5 464.6425 469 0.242228 0.2083333
Moved 3819.531 475 469 0.2662037 0.2083333
Moved 3819.562 489.63 469 0.3000694 0.2083333
Moved 3819.593 505.0794 460.2631 0.3358318 0.1858617
Moved 3819.623 523.447 455.7294 0.3783494 0.1742012
Moved 3819.654 543.5809 451.917 0.4249559 0.1643955
Moved 3819.685 567.9728 448.1284 0.4814186 0.1546512
Moved 3819.715 585.8156 445.3641 0.5227213 0.1475413
Moved 3819.746 599.9357 443.6129 0.5554068 0.1430371
Moved 3819.777 608.4856 443 0.5751982 0.1414608
Moved 3819.808 615.1682 442 0.5906671 0.1388888
Moved 3819.838 618.3378 440.6622 0.5980041 0.135448
Moved 3819.869 620.0433 441 0.601952 0.1363167
Moved 3819.9 620 439.9186 0.6018518 0.1335355
Moved 3819.93 620 437.7484 0.6018518 0.1279535
Moved 3819.961 604.0032 429.0016 0.5648223 0.1054567
Moved 3819.992 584.5 422.5 0.5196759 0.08873452
Moved 3820.022 564.4692 419.7813 0.4733084 0.08174193
Moved 3820.053 541.145 417.0161 0.419317 0.07462984
Moved 3820.084 521.762 417 0.3744491 0.0745884
Moved 3820.115 509.3469 417 0.3457104 0.0745884
Moved 3820.145 493.2773 417 0.3085122 0.0745884
Moved 3820.176 476.4239 417 0.2694998 0.0745884
Moved 3820.207 462.6196 417 0.2375453 0.0745884
Moved 3820.237 450.2733 424.9453 0.2089659 0.09502383
Moved 3820.268 438.1893 426 0.1809938 0.09773654
Moved 3820.299 428.1434 427 0.1577393 0.1003086
Moved 3820.33 421.5865 427 0.1425614 0.1003086
Moved 3820.36 419.3488 428 0.1373816 0.1028806
Moved 3820.391 416.5905 429 0.1309966 0.1054526
Moved 3820.422 416 430 0.1296297 0.1080246
Ended 3820.452 416 431.5 0.1296297 0.1118827
Accept 3820.575 0 did
Candidates 3820.575 13 you your tour it toy root type out report reply for utility got
Began 3821.466 457 340 0.2245371 -0.1234569
Stationary 3821.497 457 340 0.2245371 -0.1234569
Stationary 3821.527 457 340 0.2245371 -0.1234569
Moved 3821.558 477.1624 346.4136 0.2712092 -0.1069608
Moved 3821.589 497.791 350.2791 0.3189607 -0.09701873
Moved 3821.619 520.0245 356.1464 0.3704271 -0.08192816
Moved 3821.65 530.6827 357.8942 0.3950989 -0.07743262
Moved 3821.681 538.2938 359 0.412717 -0.07458848
Moved 3821.711 542.0624 359 0.4214408 -0.07458848
Moved 3821.742 545 359 0.4282407 -0.07458848
Moved 3821.773 547.5 359 0.4340278 -0.07458848
Stationary 3821.803 547.5 359 0.4340278 -0.07458848
Moved 3821.834 547 359 0.4328704 -0.07458848
Moved 3821.865 537.7584 359 0.4114777 -0.07458848
Moved 3821.896 522.6935 359 0.3766054 -0.07458848
Moved 3821.926 497.2692 348.5237 0.3177527 -0.1015338
Moved 3821.957 461.5181 340.9197 0.2349957 -0.1210914
Moved 3821.988 424.567 333.1134 0.1494607 -0.1411693
Moved 3822.019 395.4201 330.9517 0.08199095 -0.1467293
Moved 3822.049 370.412 328.6738 0.02410183 -0.152588
Moved 3822.08 340.2364 328 -0.0457491 -0.1543211
Moved 3822.111 310.6165 328 -0.1143136 -0.1543211
Moved 3822.141 287.3739 328 -0.1681159 -0.1543211
Moved 3822.172 268.6988 328 -0.2113453 -0.1543211
Moved 3822.203 251.5165 328 -0.2511192 -0.1543211
Moved 3822.233 241.0785 328 -0.2752813 -0.1543211
Moved 3822.264 235.2257 328 -0.2888293 -0.1543211
Moved 3822.295 231.1947 328 -0.2981604 -0.1543211
Moved 3822.326 229.7224 328 -0.3015684 -0.1543211
Stationary 3822.356 230 328 -0.3009259 -0.1543211
Stationary 3822.387 230 328 -0.3009259 -0.1543211
Moved 3822.418 242.6711 322.9023 -0.2715947 -0.1674324
Moved 3822.448 266.4433 306.0997 -0.2165665 -0.2106491
Moved 3822.479 291.2072 286.8187 -0.1592426 -0.26024
Moved 3822.51 306.1071 274.2441 -0.1247521 -0.2925822
Moved 3822.541 327.2617 252.528 -0.07578304 -0.3484364
Moved 3822.571 342.7399 238.2601 -0.03995394 -0.3851335
Moved 3822.602 354.1604 225.8396 -0.01351759 -0.4170792
Moved 3822.633 364.469 215.4138 0.01034478 -0.4438946
Moved 3822.663 375.5291 203.5886 0.03594707 -0.4743091
Moved 3822.694 385.5933 194.0551 0.05924364 -0.4988296
Moved 3822.725 394.2381 185.7618 0.0792549 -0.5201599
Moved 3822.755 403.4653 178.401 0.1006141 -0.5390922
Moved 3822.786 409.9025 172.7317 0.115515 -0.5536736
Moved 3822.817 417.1664 168.6112 0.1323297 -0.5642717
Moved 3822.848 421.7133 165.1434 0.1428548 -0.5731908
Moved 3822.878 425.5718 161.4282 0.1517866 -0.5827463
Moved 3822.909 428.3329 159.6671 0.1581779 -0.5872759
Moved 3822.94 429.7151 159.2849 0.1613775 -0.5882589
Moved 3822.97 432.5775 158 0.1680034 -0.5915639
Moved 3823.001 434.5 156.5 0.1724537 -0.5954218
Moved 3823.032 436.0552 157 0.1760537 -0.5941358
Stationary 3823.063 436.0552 157 0.1760537 -0.5941358
Moved 3823.093 436 176.7494 0.1759259 -0.5433401
Moved 3823.124 423.7314 206.6715 0.1475265 -0.4663799
Moved 3823.155 410.646 237.5465 0.1172361 -0.3869689
Moved 3823.185 396.5 266.5 0.08449078 -0.3125
Moved 3823.216 387.9645 289.0947 0.06473263 -0.254386
Moved 3823.247 378.7086 315.8743 0.04330685 -0.1855085
Moved 3823.278 370.5 338.5 0.02430558 -0.127315
Moved 3823.308 365.1184 356.7236 0.01184821 -0.0804434
Moved 3823.339 359.6106 380.2525 -0.0009014706 -0.01992677
Moved 3823.37 355.5427 398.7438 -0.01031786 0.02763324
Moved 3823.4 355 414.9841 -0.01157408 0.06940354
Moved 3823.431 355 429.2452 -0.01157408 0.1060832
Moved 3823.462 355 443.7922 -0.01157408 0.1434983
Moved 3823.492 355 451.3242 -0.01157408 0.1628707
Moved 3823.523 355 457.7274 -0.01157408 0.17934
Moved 3823.554 355 461.3323 -0.01157408 0.1886119
Moved 3823.585 355 465.0881 -0.01157408 0.1982718
Moved 3823.615 355 466.4666 -0.01157408 0.2018172
Moved 3823.646 364.0917 468.2988 0.009471576 0.2065299
Ended 3823.677 362 468 0.004629592 0.2057612
Accept 3823.8 0 you
Candidates 3823.8 13 have jane save grace cave grave glance france guidance race lance heavy face
Began 3824.598 407 351 0.1087963 -0.09516476
Stationary 3824.629 407 351 0.1087963 -0.09516476
Moved 3824.659 386.5563 351 0.06147295 -0.09516476
Moved 3824.69 360.6427 341.2936 0.001487732 -0.1201296
Moved 3824.721 326.7131 337.6428 -0.07705291 -0.1295197
Moved 3824.751 298.0223 335.8914 -0.1434669 -0.1340244
Moved 3824.782 279.0116 336 -0.1874733 -0.1337449
Moved 3824.813 266.8658 335 -0.2155885 -0.1363169
Moved 3824.844 253.799 332.9498 -0.2458355 -0.1415902
Moved 3824.874 244.5971 332 -0.2671362 -0.144033
Moved 3824.905 237.8976 331.4489 -0.2826443 -0.1454505
Moved 3824.936 233.0636 331 -0.2938342 -0.146605
Moved 3824.967 229.5469 330.2734 -0.3019747 -0.1484737
Moved 3824.997 226.5196 330 -0.3089824 -0.149177
Moved 3825.028 224.5 330 -0.3136574 -0.149177
Moved 3825.059 223 330 -0.3171296 -0.149177
Ended 3825.089 223 330 -0.3171296 -0.149177
Accept 3825.181 0 have
Candidates 3825.181 13 a as sa da ga ass fda had aaa aa faa sd gas
Began 3825.98 398 352 0.08796295 -0.09259266
Stationary 3826.01 398 352 0.08796295 -0.09259266
Stationary 3826.041 398 352 0.08796295 -0.09259266
Stationary 3826.072 398 352 0.08796295 -0.09259266
Moved 3826.103 421.6205 369.4432 0.14264 -0.04772853
Moved 3826.133 447.8372 390.9825 0.2033268 0.007671113
Moved 3826.164 476.9976 414.7981 0.2708277 0.06892506
Moved 3826.195 500.0584 432.0468 0.3242093 0.1132888
Moved 3826.225 523.6779 451.8982 0.3788839 0.1643471
Moved 3826.256 540.6891 463.6135 0.4182618 0.194479
Moved 3826.287 553.1467 471.86 0.4470989 0.2156893
Moved 3826.318 564.8998 479.45 0.4743051 0.2352107
Moved 3826.348 574.4805 486.987 0.4964826 0.2545961
Moved 3826.379 581.5144 492.5144 0.5127649 0.2688127
Moved 3826.41 587.0222 498.0444 0.5255144 0.283036
Moved 3826.44 591.8301 501.8301 0.5366436 0.2927727
Moved 3826.471 593.5 504.5 0.5405092 0.2996398
Moved 3826.502 594 504.9761 0.5416667 0.3008644
Moved 3826.532 594 506.5 0.5416667 0.3047839
Moved 3826.563 595 507.1088 0.5439815 0.3063498
Stationary 3826.594 595 507 0.5439815 0.3060699
Stationary 3826.625 595 507 0.5439815 0.3060699
Moved 3826.655 577.2733 496.6919 0.5029474 0.2795573
Moved 3826.686 552.6737 484.3675 0.446004 0.2478587
Moved 3826.717 524.2142 469.7532 0.3801255 0.2102704
Moved 3826.748 495.7071 452.113 0.3141367 0.1648995
Moved 3826.778 466.5289 436.7645 0.2465946 0.1254229
Moved 3826.809 442.2939 422.1959 0.190495 0.08795244
Moved 3826.84 414.7419 405.6774 0.1267175 0.04546656
Moved 3826.87 394.9258 392.3862 0.08084674 0.01128126
Moved 3826.901 372.2725 378.0453 0.02840847 -0.02560376
Moved 3826.932 350.1995 365.2497 -0.02268637 -0.05851416
Moved 3826.962 333.3613 354.5742 -0.06166369 -0.08597174
Moved 3826.993 315.4373 343.3279 -0.1031544 -0.1148973
Moved 3827.024 305.0843 337.3615 -0.1271196 -0.1302433
Moved 3827.055 300.9607 334.9738 -0.136665 -0.1363842
Moved 3827.085 295.4627 332.2313 -0.1493919 -0.143438
Moved 3827.116 291.8101 331 -0.1578469 -0.146605
Moved 3827.147 288.9974 328.9974 -0.1643578 -0.1517556
Moved 3827.177 286.2392 328.2392 -0.1707426 -0.1537058
Moved 3827.208 284.8653 328 -0.173923 -0.1543211
Moved 3827.239 283 328 -0.1782407 -0.1543211
Ended 3827.27 283 328 -0.1782407 -0.1543211
Accept 3827.331 0 a
Candidates 3827.331 13 good oops god pigs odd ps odds gods ups puts pd loss of
Began 3827.792 371 337 0.025463 -0.1311728
Stationary 3827.822 371 337 0.025463 -0.1311728
Stationary 3827.853 371 337 0.025463 -0.1311728
Moved 3827.884 371 352.9069 0.025463 -0.09026005
Moved 3827.914 354.3327 393.2244 -0.01311883 0.01343723
Moved 3827.945 348.6216 408.1351 -0.0263388 0.05178766
Moved 3827.976 341.311 435.4451 -0.04326165 0.1220294
Moved 3828.007 337.8995 450.5024 -0.05115847 0.1607571
Moved 3828.037 336 460.0862 -0.05555556 0.1854068
Moved 3828.068 334.7056 466.5889 -0.05855193 0.2021318
Moved 3828.099 335 470.0612 -0.05787035 0.2110628
Moved 3828.129 335 472.6074 -0.05787035 0.2176114
Moved 3828.16 348.5545 474 -0.02649412 0.2211934
Moved 3828.191 368.8118 475 0.0203976 0.2237653
Moved 3828.221 394.49 475 0.07983794 0.2237653
Moved 3828.252 414.356 466.9453 0.125824 0.2030485
Moved 3828.283 435.7383 464.0374 0.1753202 0.1955693
Moved 3828.313 455.0911 462 0.2201183 0.1903292
