the five boxing wizards jump quickly
the five boxing wizards jump quickly
Basic
Radial

0.6 0.6
432 388.8
Began 2136.329 328 529 -0.07407407 0.3626543
Stationary 2136.359 328 529 -0.07407407 0.3626543
Stationary 2136.39 328 529 -0.07407407 0.3626543
Moved 2136.421 328 515.7421 -0.07407407 0.3285546
Moved 2136.451 345.7354 486.5291 -0.03301983 0.2534185
Moved 2136.482 361.7274 449.6814 0.003998677 0.1586455
Moved 2136.513 376.0191 414.9617 0.03708134 0.06934597
Moved 2136.544 388.0877 388.8245 0.06501795 0.002120689
Moved 2136.574 400.6873 362.8339 0.09418349 -0.06472772
Moved 2136.605 409.5392 343.3825 0.114674 -0.114757
Moved 2136.636 417.8839 325.8602 0.1339905 -0.1598246
Moved 2136.667 422.3946 316.4081 0.1444319 -0.1841354
Moved 2136.697 424 309.8243 0.1481481 -0.2010692
Moved 2136.728 425 305.0539 0.150463 -0.2133387
Moved 2136.759 425 304.5 0.150463 -0.2147634
Moved 2136.789 389.0858 324.8467 0.06732832 -0.1624314
Moved 2136.82 354.3463 356.4124 -0.01308714 -0.08124378
Moved 2136.851 330.1837 386.0204 -0.0690193 -0.005091561
Moved 2136.882 313.3593 410.0678 -0.1079646 0.05675877
Moved 2136.912 295.5876 439.8598 -0.1491028 0.1333842
Moved 2136.943 281.2634 463.7786 -0.1822607 0.1949037
Moved 2136.974 271.3444 483.3112 -0.2052213 0.245142
Moved 2137.004 264.4557 495.3165 -0.2211674 0.2760197
Moved 2137.035 261.357 500.286 -0.2283403 0.2888014
Ended 2137.066 260.5 502 -0.2303241 0.2932098
Candidates 2137.404 13 the rubber tune june tube under enter time there one turner robert fine
Began 2137.834 393 413 0.07638891 0.06430033
Stationary 2137.865 393 413 0.07638891 0.06430033
Moved 2137.895 425.9693 413 0.1527067 0.06430033
Moved 2137.926 465.9263 399.6147 0.2451998 0.02987328
Moved 2137.957 523.6212 399 0.3787528 0.02829214
Moved 2137.988 562.0733 396.9285 0.4677623 0.02296416
Moved 2138.018 585.7066 396 0.522469 0.02057605
Moved 2138.049 600.1144 396 0.5558205 0.02057605
Ended 2138.08 602 396 0.5601852 0.02057605
Accept 2138.141 0 the
Began 2138.94 283 333 -0.1782407 -0.141461
Stationary 2138.97 283 333 -0.1782407 -0.141461
Stationary 2139.001 283 333 -0.1782407 -0.141461
Moved 2139.032 283 342.6957 -0.1782407 -0.1165234
Moved 2139.063 304.7254 366.013 -0.1279504 -0.056551
Moved 2139.093 314.0977 381.7388 -0.1062554 -0.01610399
Moved 2139.124 341.5107 416.2939 -0.04279936 0.07277241
Moved 2139.155 382.1676 468.8123 0.05131394 0.2078506
Moved 2139.186 429.6328 520.3594 0.1611871 0.3404304
Moved 2139.216 455.6996 547.4395 0.2215267 0.4100808
Moved 2139.247 472.1049 564.1049 0.259502 0.4529445
Moved 2139.278 485.6039 576.6039 0.2907498 0.4850922
Moved 2139.308 500.1263 589.1263 0.3243663 0.5173
Moved 2139.339 511.7154 598.8103 0.3511931 0.5422075
Moved 2139.37 517.7786 602.7786 0.3652282 0.5524141
Moved 2139.401 520.2998 605.2998 0.3710643 0.5588986
Moved 2139.431 522.5 606.5 0.3761573 0.5619856
Moved 2139.462 522 606 0.375 0.5606995
Moved 2139.493 485.0108 538.3041 0.2893768 0.3865846
Moved 2139.523 418.5423 418.0781 0.1355145 0.07736123
Moved 2139.554 392.0142 358.1624 0.07410695 -0.07674299
Moved 2139.585 375.7776 313.0884 0.03652225 -0.192674
Moved 2139.615 366.1088 283.883 0.0141408 -0.2677907
Moved 2139.646 356.0235 255.3882 -0.009204795 -0.3410798
Moved 2139.677 349.94 239.35 -0.02328704 -0.3823304
Moved 2139.708 346.6096 229.829 -0.0309962 -0.4068185
Moved 2139.739 343.0968 222.2904 -0.03912777 -0.4262078
Moved 2139.769 338.4516 215.6774 -0.04988054 -0.4432166
Moved 2139.8 333.7074 209.7074 -0.06086245 -0.4585716
Moved 2139.831 330.846 204.692 -0.06748607 -0.4714712
Moved 2139.861 326.9334 200.9335 -0.07654294 -0.4811383
Moved 2139.892 324.1265 200 -0.0830406 -0.4835392
Moved 2139.923 319.5352 200 -0.09366841 -0.4835392
Moved 2139.954 303.6965 251.8976 -0.1303321 -0.3500577
Moved 2139.984 292.1282 355.1921 -0.1571106 -0.08438259
Moved 2140.015 285.8383 419.8596 -0.1716706 0.08194338
Moved 2140.046 281.5358 471.1066 -0.1816301 0.2137516
Moved 2140.076 280 504.6539 -0.1851852 0.3000357
