learn to walk before you run
Moved 1242.634 325.5384 499 -0.07977217 0.2854938
Moved 1242.665 342.1719 499 -0.04126872 0.2854938
Moved 1242.696 361.7558 499 0.004064342 0.2854938
Moved 1242.726 378.7869 499 0.04348815 0.2854938
Moved 1242.757 397.398 508.3495 0.08656958 0.3095408
Moved 1242.788 422.6597 514.7254 0.1450456 0.3259398
Moved 1242.819 453.2447 523.3641 0.2158441 0.3481587
Moved 1242.849 486.0217 529.2888 0.2917168 0.3633971
Ended 1242.88 497.5 529 0.318287 0.3626543
Accept 1242.942 0 to
Began 1243.28 328 425 -0.07407407 0.09516452
Stationary 1243.309 328 425 -0.07407407 0.09516452
Stationary 1243.341 328 425 -0.07407407 0.09516452
Moved 1243.372 300.9584 451.052 -0.1366704 0.1621707
Moved 1243.403 275.5 484.5 -0.1956018 0.2481995
Moved 1243.433 252.6672 519.4992 -0.2484556 0.338218
Moved 1243.464 231.7291 555.4514 -0.2969232 0.4306878
Moved 1243.495 216.4094 584.0993 -0.3323856 0.5043706
Moved 1243.526 203.7137 605.6581 -0.3617739 0.5598202
Moved 1243.556 195.9249 616.7668 -0.3798035 0.5883918
Moved 1243.587 188.2393 624.5071 -0.3975942 0.6083001
Moved 1243.618 186.5 626 -0.4016204 0.6121398
Moved 1243.648 184.6541 626 -0.4058933 0.6121398
Moved 1243.679 183.3623 626 -0.4088836 0.6121398
Moved 1243.71 181.8011 614.4034 -0.4124974 0.5823131
Moved 1243.741 182 595.1789 -0.412037 0.5328675
Moved 1243.771 182 568.9686 -0.412037 0.4654542
Moved 1243.802 182 546.5 -0.412037 0.4076646
Moved 1243.833 182 515.9504 -0.412037 0.3290904
Moved 1243.864 182 491.0871 -0.412037 0.2651417
Moved 1243.894 182 469.6374 -0.412037 0.2099726
Moved 1243.925 180.5667 450.9672 -0.4153548 0.1619526
Moved 1243.956 181 438.1614 -0.4143519 0.129016
Moved 1243.986 181 430.5 -0.4143519 0.1093106
Moved 1244.017 181 425.9363 -0.4143519 0.09757285
Moved 1244.048 181 424.9644 -0.4143519 0.09507289
Moved 1244.079 193.435 424 -0.385567 0.09259254
Moved 1244.109 207.0814 424 -0.3539782 0.09259254
Moved 1244.14 222.8041 424 -0.3175831 0.09259254
Moved 1244.171 246.5612 424 -0.2625898 0.09259254
Moved 1244.202 284.4948 439.09 -0.1747805 0.1314041
Moved 1244.232 298.5814 442.9767 -0.1421727 0.1414011
Moved 1244.263 324.83 451.48 -0.08141214 0.1632715
Moved 1244.294 352.0895 459.4822 -0.01831134 0.1838533
Moved 1244.324 377.2548 467.1765 0.03994157 0.203643
Moved 1244.355 402.7693 474.8308 0.09900302 0.2233302
Moved 1244.386 423.8496 479.6713 0.1478 0.2357801
Moved 1244.417 439.6131 481 0.1842896 0.2391974
Moved 1244.447 459.8607 482 0.2311591 0.2417695
Moved 1244.478 476.1949 482 0.2689697 0.2417695
Moved 1244.509 487.0292 482 0.2940492 0.2417695
Moved 1244.54 494.9495 482 0.3123831 0.2417695
Moved 1244.57 502.5 473.5 0.3298611 0.2199073
Moved 1244.601 507.2044 470.8978 0.3407509 0.2132145
Moved 1244.632 509.6545 468.3455 0.3464226 0.2066497
Moved 1244.662 510 465 0.3472221 0.1980452
Moved 1244.693 510 463.5265 0.3472221 0.1942553
Moved 1244.724 498.8726 460.9363 0.3214642 0.1875932
Moved 1244.755 486.0804 456.8322 0.2918529 0.1770374
Moved 1244.785 471.5576 453.173 0.258235 0.167626
Moved 1244.816 454.312 450.616 0.2183149 0.1610494
Moved 1244.847 440.3134 450 0.1859108 0.1594649
Moved 1244.878 431.505 449 0.1655209 0.156893
Moved 1244.908 424.6706 448 0.1497006 0.1543209
Moved 1244.939 419.3318 448 0.1373422 0.1543209
Moved 1244.97 416.1132 448 0.1298915 0.1543209
Moved 1245.001 415 448 0.1273148 0.1543209
Moved 1245.031 414 454.9857 0.125 0.1722881
Ended 1245.062 414 463 0.125 0.1929011
Candidates 1245.154 13 walk deal real really talk wall wal easily who rally detail tell wk
Began 1245.584 293 557 -0.1550926 0.4346707
Stationary 1245.615 293 557 -0.1550926 0.4346707
Moved 1245.646 321.9222 542.8311 -0.08814295 0.3982281
Moved 1245.677 369.1585 531.4487 0.02120018 0.3689522
Moved 1245.707 406.9228 526.9423 0.1086175 0.3573619
Moved 1245.738 444.5056 522.3663 0.1956147 0.3455922
Moved 1245.769 480.012 522 0.2778055 0.3446501
Ended 1245.8 512.4341 520.5236 0.3528568 0.3408527
Accept 1245.861 0 walk
Began 1246.383 356 527 -0.009259283 0.3575102
Stationary 1246.414 356 527 -0.009259283 0.3575102
Stationary 1246.445 356 527 -0.009259283 0.3575102
Moved 1246.476 349.565 517.8071 -0.02415518 0.333866
Moved 1246.506 348 510.5707 -0.0277778 0.3152538
Moved 1246.537 347 504.5067 -0.0300926 0.299657
Moved 1246.568 345.7104 497.1312 -0.0330778 0.280687
Moved 1246.599 345 492.4136 -0.03472224 0.2685535
Moved 1246.629 342.9215 485.7646 -0.03953347 0.251452
Moved 1246.66 341 473.7141 -0.04398147 0.220458
Moved 1246.691 340 457.7099 -0.04629632 0.1792949
Moved 1246.721 340 435.2401 -0.04629632 0.1215021
Moved 1246.752 350.1558 417.5846 -0.0227876 0.07609203
Moved 1246.783 360.4401 399.3398 0.001018842 0.02916615
Moved 1246.814 370.6765 384.9852 0.02471417 -0.007754039
Moved 1246.844 380.8856 373.1144 0.04834622 -0.03828598
Moved 1246.875 393.7674 360.2326 0.07816523 -0.0714182
Moved 1246.906 399 356.5 0.09027779 -0.0810186
Moved 1246.937 404.1674 352.9163 0.1022393 -0.0902358
Moved 1246.967 409.2788 349.3606 0.1140713 -0.09938126
Moved 1246.998 413.7973 348.1013 0.1245308 -0.1026201
Moved 1247.029 416.4207 348 0.1306034 -0.1028807
Moved 1247.059 417.5 348 0.1331019 -0.1028807
Moved 1247.09 418 356.8426 0.1342593 -0.08013752
Moved 1247.121 418 374.5905 0.1342593 -0.03448965
Moved 1247.152 418 404.2977 0.1342593 0.04191783
Moved 1247.182 410 433.9211 0.1157407 0.1181097
Moved 1247.213 406.532 458.2118 0.1077129 0.1805858
Moved 1247.244 402.4432 479.0054 0.09824821 0.2340672
Moved 1247.275 395.2173 503.609 0.08152147 0.2973482
Moved 1247.305 384.7093 530.2267 0.05719751 0.3658094
Moved 1247.336 373.4872 554.4039 0.03122022 0.4279934
Moved 1247.367 364.303 574.394 0.009960631 0.4794084
Moved 1247.398 354.174 598.652 -0.0134861 0.5418002
Moved 1247.428 343.9288 622.1423 -0.03720179 0.6022178
Moved 1247.459 332.3814 645.9135 -0.06393199 0.6633577
Moved 1247.49 323.9991 661.0019 -0.08333553 0.7021652
Moved 1247.521 316.6101 672.5199 -0.1004396 0.7317898
Moved 1247.551 311.63 680.0549 -0.1119675 0.75117
Moved 1247.582 307.5281 685.4719 -0.1214627 0.7651024
Moved 1247.613 304 689 -0.1296296 0.7741769
Moved 1247.643 298.9372 691.0209 -0.141349 0.7793748
Moved 1247.674 289.0963 694.5807 -0.1641289 0.7885306
Moved 1247.705 278.3118 697.1376 -0.1890931 0.7951069
Moved 1247.735 265.5 698 -0.21875 0.7973251
Moved 1247.766 254.1499 699.9625 -0.2450234 0.8023726
Moved 1247.797 242 700 -0.2731481 0.8024691
Moved 1247.828 231.7927 700 -0.2967761 0.8024691
Moved 1247.859 223.5 700 -0.3159722 0.8024691
Moved 1247.889 217.2573 700 -0.3304229 0.8024691
Moved 1247.92 212.5732 700 -0.3412656 0.8024691
Moved 1247.951 208.0195 692 -0.3518067 0.7818928
Moved 1247.981 205.5 690 -0.3576389 0.7767489
Moved 1248.012 206 687.1664 -0.3564815 0.7694607
Moved 1248.043 206 685.6171 -0.3564815 0.7654759
Moved 1248.074 206 682.1272 -0.3564815 0.7564999
Moved 1248.104 219.8812 674.5891 -0.324349 0.7371117
Moved 1248.135 236.158 661.5789 -0.2866713 0.7036492
Moved 1248.166 252.8282 648.4765 -0.2480829 0.6699497
Moved 1248.197 266.1535 638.6772 -0.2172373 0.6447458
Moved 1248.227 277.5204 629.8597 -0.1909251 0.622067
Moved 1248.258 285.8086 622.1914 -0.1717394 0.602344
Moved 1248.289 293.4831 615.5169 -0.1539743 0.5851771
Moved 1248.319 298.4296 611.5704 -0.1425241 0.5750268
Moved 1248.35 303.537 607.7315 -0.1307014 0.5651529
Moved 1248.381 307 604 -0.1226852 0.5555555
Moved 1248.412 310.183 600.817 -0.115317 0.5473686
Moved 1248.442 312.6447 597.3553 -0.1096187 0.5384651
Moved 1248.473 315.2001 594.7999 -0.1037034 0.5318926
Moved 1248.504 318.4413 591.1174 -0.09620066 0.5224211
Moved 1248.535 322.9707 588.0146 -0.08571595 0.5144409
Moved 1248.565 325.5 583 -0.07986113 0.5015431
Moved 1248.596 331.127 574.746 -0.06683563 0.4803136
Moved 1248.627 335.6712 566.6577 -0.05631675 0.4595103
Moved 1248.657 339.7807 557.4387 -0.046804 0.4357989
Moved 1248.688 342.4288 549.2849 -0.04067416 0.4148273
Moved 1248.719 343 543.0742 -0.03935183 0.3988534
Moved 1248.75 344 539.7847 -0.03703703 0.3903927
Moved 1248.78 344.7702 538 -0.03525411 0.3858024
Moved 1248.811 346.1628 538 -0.03203069 0.3858024
Moved 1248.842 353.5459 545.0917 -0.0149401 0.4040424
Moved 1248.873 368.0088 558.8967 0.01853883 0.4395489
Moved 1248.903 390.0292 579.6992 0.06951213 0.4930533
Moved 1248.934 419.7261 604.0446 0.1382548 0.5556701
Moved 1248.965 446.2913 622.1942 0.1997484 0.6023513
Moved 1248.995 470.562 634.281 0.2559306 0.6334387
Moved 1249.026 490.1768 641.1934 0.3013353 0.6512175
Moved 1249.057 506.9 646.3 0.3400464 0.6643516
Moved 1249.088 519.1255 648.7085 0.3683461 0.6705464
Moved 1249.118 525.8608 650 0.383937 0.6738682
Moved 1249.149 531.9963 650 0.3981397 0.6738682
Moved 1249.18 536.0589 650 0.4075438 0.6738682
Moved 1249.211 537 650 0.4097222 0.6738682
Stationary 1249.241 537 650 0.4097222 0.6738682
Moved 1249.272 537 640.0632 0.4097222 0.6483107
Moved 1249.303 519.9091 633.9636 0.37016 0.6326224
Moved 1249.333 507.1437 630.4287 0.3406103 0.6235305
Moved 1249.364 492.3588 629.1699 0.306386 0.6202927
Moved 1249.395 466.7524 629 0.247112 0.6198559
Moved 1249.426 447.374 629 0.2022545 0.6198559
Moved 1249.456 428.5 629 0.1585648 0.6198559
Moved 1249.487 409.3978 629 0.1143466 0.6198559
Moved 1249.518 390.9881 638.0119 0.0717317 0.6430346
Moved 1249.549 377.0985 638.8431 0.03957977 0.6451724
Moved 1249.579 363.9882 640.4023 0.009231965 0.649183
Moved 1249.61 349.3233 642.3362 -0.02471452 0.6541567
Moved 1249.641 335.6685 646.4438 -0.05632287 0.6647218
Moved 1249.672 325.8663 648.7834 -0.0790132 0.6707392
Moved 1249.702 314.2951 651.6819 -0.1057983 0.6781943
Moved 1249.733 305.6436 655.1782 -0.125825 0.6871867
Moved 1249.764 294.4917 661.2542 -0.1516397 0.702814
Moved 1249.795 285.9269 667.3821 -0.1714656 0.7185751
Moved 1249.825 279.2445 672.5037 -0.1869339 0.731748
Moved 1249.856 275.157 675.4215 -0.196396 0.7392528
Moved 1249.887 269.8112 680.1888 -0.2087705 0.7515143
Moved 1249.917 265.3498 681.6503 -0.2190978 0.7552731
Moved 1249.948 261.7994 683 -0.2273161 0.7587448
Moved 1249.979 259.6473 684 -0.2322979 0.7613168
Moved 1250.01 257.5 685.5 -0.2372685 0.7651749
Moved 1250.04 256.8537 685 -0.2387646 0.7638888
Moved 1250.071 255.8702 686 -0.2410412 0.7664607
Ended 1250.102 256 687.4051 -0.2407407 0.7700747
Candidates 1250.225 13 before below credit newly cheaper beside chapter merely category therefore schedule belt measure
Began 1250.471 256 583 -0.2407407 0.5015431
Stationary 1250.501 256 583 -0.2407407 0.5015431
Stationary 1250.532 256 583 -0.2407407 0.5015431
Moved 1250.563 268.6892 583 -0.2113677 0.5015431
Moved 1250.594 275.2602 583 -0.1961569 0.5015431
Moved 1250.624 282.0045 583 -0.1805453 0.5015431
Moved 1250.655 289.8872 583 -0.1622982 0.5015431
Moved 1250.686 299.8808 583 -0.1391647 0.5015431
Moved 1250.716 312.0455 583 -0.1110057 0.5015431
Moved 1250.747 324.2828 575.4293 -0.08267874 0.4820712
Moved 1250.778 335.6353 575 -0.05639965 0.480967
Moved 1250.809 349.053 573.3245 -0.02534017 0.4766575
Moved 1250.839 360.8442 572.0311 0.001954238 0.473331
Moved 1250.87 373.5 569.5 0.03125002 0.4668209
Moved 1250.901 382.3076 567.9231 0.05163809 0.4627651
Moved 1250.932 389.5478 567.363 0.06839762 0.4613246
Moved 1250.962 395.7442 566.0853 0.08274128 0.4580382
Moved 1250.993 403.7762 566 0.1013338 0.4578188
Ended 1251.024 409 566 0.113426 0.4578188
Accept 1251.085 0 before
Began 1251.362 280 511 -0.1851852 0.3163579
Stationary 1251.393 280 511 -0.1851852 0.3163579
Stationary 1251.423 280 511 -0.1851852 0.3163579
Moved 1251.454 280 526 -0.1851852 0.3549381
Moved 1251.485 280 538.4694 -0.1851852 0.3870097
Moved 1251.516 280 556.5457 -0.1851852 0.4335023
Moved 1251.546 280 574.6801 -0.1851852 0.4801441
Moved 1251.577 290.7098 593.4844 -0.1603939 0.5285091
Moved 1251.608 297.4136 607.5341 -0.1448758 0.5646451
Moved 1251.638 306.7048 618.7048 -0.1233685 0.5933765
Moved 1251.669 318.6477 627.1886 -0.09572297 0.6151969
Moved 1251.699 330.4157 633.5663 -0.06848216 0.6316004
Moved 1251.731 339 637 -0.04861111 0.6404321
Moved 1251.761 352.4077 638 -0.01757487 0.643004
Moved 1251.792 370.4609 639 0.02421518 0.6455761
Moved 1251.823 383.9436 639 0.05542497 0.6455761
Moved 1251.853 399.5 639 0.09143522 0.6455761
Moved 1251.884 417.25 639 0.1325231 0.6455761
Moved 1251.915 431.9478 639 0.1665459 0.6455761
Moved 1251.946 445.6711 639 0.1983127 0.6455761
Moved 1251.976 456 639 0.2222222 0.6455761
Moved 1252.007 465.8577 639 0.2450408 0.6455761
Moved 1252.038 476 639 0.2685185 0.6455761
Moved 1252.069 481.1132 639 0.2803546 0.6455761
Moved 1252.099 483.5 639 0.2858797 0.6455761
Moved 1252.13 483 639 0.2847222 0.6455761
Stationary 1252.161 483 639 0.2847222 0.6455761
Moved 1252.192 466.2393 639 0.2459244 0.6455761
Moved 1252.222 454.5 639 0.21875 0.6455761
Moved 1252.253 444.8937 639 0.1965131 0.6455761
Moved 1252.284 433.6678 639 0.1705274 0.6455761
Moved 1252.314 424.4454 640.8887 0.1491791 0.6504337
Moved 1252.345 415.2014 642.4496 0.1277809 0.6544486
Moved 1252.376 407.9448 643.6851 0.1109833 0.6576261
Moved 1252.407 400.2672 645.2443 0.09321102 0.6616364
Moved 1252.437 394.4037 646.7981 0.07963827 0.6656328
Moved 1252.468 389.2912 648 0.06780366 0.6687242
Moved 1252.499 384.7246 649 0.05723278 0.6712963
Moved 1252.53 379.8059 650.1941 0.0458469 0.6743674
Moved 1252.56 374.5024 650 0.03357043 0.6738682
Moved 1252.591 371.694 650 0.02706935 0.6738682
Moved 1252.622 371 651 0.025463 0.6764401
Ended 1252.652 371 653.6645 0.025463 0.6832933
Candidates 1252.775 13 you up toy group i top ip pop pi go it po out
Began 1253.267 310 589 -0.1157407 0.5169753
Stationary 1253.298 310 589 -0.1157407 0.5169753
Moved 1253.329 342.3193 589 -0.04092763 0.5169753
Moved 1253.359 379.7525 589 0.04572342 0.5169753
Moved 1253.39 411.2696 589 0.1186797 0.5169753
Moved 1253.421 477.3105 577.9576 0.2715522 0.4885739
Ended 1253.452 477.3105 577.9576 0.2715522 0.4885739
Accept 1253.513 0 you
Began 1254.035 320 535 -0.09259259 0.3780863
Stationary 1254.066 320 535 -0.09259259 0.3780863
Moved 1254.097 320 551.5 -0.09259259 0.4205247
Moved 1254.128 305.7349 562.5302 -0.1256136 0.4488943
Moved 1254.158 295.5697 579.5031 -0.1491442 0.4925489
Moved 1254.189 281.4408 596.5592 -0.18185 0.5364177
Moved 1254.22 271.1821 608.2723 -0.2055969 0.5665439
Moved 1254.25 263.0234 613.9844 -0.2244829 0.5812356
Moved 1254.281 255.0729 620.6953 -0.2428868 0.5984961
Moved 1254.312 251.4305 624.7848 -0.2513184 0.6090142
Moved 1254.343 251 627 -0.2523148 0.6147118
Moved 1254.373 251 629.8855 -0.2523148 0.6221333
Moved 1254.404 260.4355 633.1794 -0.2304733 0.6306055
Moved 1254.435 265.4731 636.7365 -0.2188124 0.6397544
Moved 1254.466 271.5884 638 -0.2046565 0.643004
Moved 1254.496 278.5427 640.8476 -0.1885586 0.6503282
Moved 1254.527 288.5495 642 -0.1653946 0.653292
Moved 1254.558 304.0002 642 -0.1296293 0.653292
Moved 1254.588 319.1109 642 -0.09465068 0.653292
Moved 1254.619 332.8876 642 -0.06276026 0.653292
Moved 1254.65 346.9973 642 -0.03009896 0.653292
Moved 1254.681 365.5 642 0.01273145 0.653292
Moved 1254.711 384.9407 642 0.05773316 0.653292
Moved 1254.742 389.668 637.3309 0.06867597 0.6412832
Moved 1254.773 399.6423 633.0715 0.09176462 0.6303278
Moved 1254.804 411.9774 630.5056 0.1203181 0.6237283
Moved 1254.834 419.1236 627.9588 0.1368602 0.6171779
Moved 1254.865 421.5 625.5 0.1423611 0.6108538
Moved 1254.896 422 623.3145 0.1435185 0.6052325
Moved 1254.927 422 615.7999 0.1435185 0.5859049
Moved 1254.957 422 607.1708 0.1435185 0.5637109
Moved 1254.988 422 594.5 0.1435185 0.5311213
Moved 1255.019 414.194 582.1638 0.125449 0.4993924
Moved 1255.049 414 569.2131 0.125 0.466083
Moved 1255.08 413 557.3333 0.1226852 0.4355278
Moved 1255.111 413 544.6245 0.1226852 0.4028408
Moved 1255.142 413 535.3337 0.1226852 0.3789445
Moved 1255.172 413 526.1207 0.1226852 0.3552487
Moved 1255.203 413 519.4619 0.1226852 0.3381221
Moved 1255.234 413 512.7742 0.1226852 0.3209211
Moved 1255.265 413 507.143 0.1226852 0.3064377
Moved 1255.295 413 499.3189 0.1226852 0.286314
Moved 1255.326 413 491.7863 0.1226852 0.2669399
Moved 1255.357 413 482.8727 0.1226852 0.2440142
Moved 1255.387 413 475.7993 0.1226852 0.225821
Moved 1255.418 413 467.6816 0.1226852 0.2049425
Moved 1255.449 413 461.6687 0.1226852 0.189477
Moved 1255.48 413 456.5571 0.1226852 0.1763299
Moved 1255.51 413 453.2963 0.1226852 0.1679431
Moved 1255.541 413 451.9869 0.1226852 0.1645753
Moved 1255.572 413 449.5 0.1226852 0.158179
Ended 1255.603 413 449.5 0.1226852 0.158179
Candidates 1255.695 13 run from win tim ruin think tin trim ron rum grim erin region
Began 1256.187 248 539 -0.2592593 0.3883744
Stationary 1256.217 248 539 -0.2592593 0.3883744
Moved 1256.248 264.3199 539 -0.2214818 0.3883744
Moved 1256.279 290.5352 548.0714 -0.1607982 0.4117061
Moved 1256.309 325.0457 555.7586 -0.0809126 0.4314778
Moved 1256.34 391.5905 572.5181 0.07312606 0.4745834
Moved 1256.371 446.3146 579.8969 0.1998022 0.493562
Ended 1256.402 494.5 591 0.3113426 0.5221192
Accept 1256.525 0 run
Began 1256.709 182 597 -0.412037 0.5375513
Stationary 1256.74 182 597 -0.412037 0.5375513
Moved 1256.77 222.9115 597 -0.3173346 0.5375513
Moved 1256.801 297.5292 587.5437 -0.1446084 0.5132296
Moved 1256.832 376.5 585.5 0.03819446 0.5079731
Moved 1256.863 468.3918 586 0.2509069 0.5092591
