the five boxing wizards jump quickly
the five boxing wizards jump quickly
Basic
List

0.6 0.6
432 388.8
Began 2033.248 364 421 0.009259283 0.08487643
Stationary 2033.279 364 421 0.009259283 0.08487643
Stationary 2033.31 364 421 0.009259283 0.08487643
Moved 2033.341 371.4529 410.353 0.02651135 0.05749219
Moved 2033.371 381.3741 397.2764 0.04947702 0.02385897
Moved 2033.402 395.7357 378.4827 0.08272141 -0.02447858
Moved 2033.433 405.4648 366.5352 0.1052426 -0.05520801
Moved 2033.464 415.5111 355.4889 0.128498 -0.08361918
Moved 2033.494 423.9005 347.0995 0.1479178 -0.1051967
Moved 2033.525 432.7549 333.429 0.1684141 -0.1403577
Moved 2033.556 437.6674 323.9976 0.1797858 -0.1646152
Moved 2033.586 441.3896 316.8311 0.1884019 -0.1830478
Moved 2033.617 442 314.2723 0.1898148 -0.1896288
Moved 2033.648 443 312.5586 0.1921296 -0.1940366
Stationary 2033.679 443 312.5586 0.1921296 -0.1940366
Stationary 2033.709 443 313 0.1921296 -0.1929013
Moved 2033.74 410.664 337.0327 0.1172779 -0.1310888
Moved 2033.771 390.86 354.1167 0.07143518 -0.08714841
Moved 2033.802 372.7509 368.4992 0.02951602 -0.05015636
Moved 2033.832 356.3516 380.4632 -0.008445482 -0.01938494
Moved 2033.863 334.7557 402.0931 -0.05843579 0.03624771
Moved 2033.894 319.1608 419.9749 -0.0945352 0.08223981
Moved 2033.924 305.5781 434.4219 -0.1259767 0.1193979
Moved 2033.955 295.2073 444.7927 -0.1499831 0.1460716
Moved 2033.986 285.7488 454.6683 -0.1718777 0.1714718
Moved 2034.017 281.8601 459.2798 -0.1808794 0.1833327
Ended 2034.047 280 460 -0.1851852 0.1851851
Candidates 2034.201 13 one the g june under mr home inner enter time knee me fine
Began 2035.277 418 419 0.1342593 0.07973251
Moved 2035.307 409.1576 427.8424 0.1137908 0.1024752
Moved 2035.338 404.9745 434.7092 0.1041077 0.1201367
Moved 2035.369 399.1723 456.7941 0.09067654 0.1769396
Moved 2035.4 394 482 0.07870366 0.2417695
Moved 2035.43 388.5754 498.2738 0.06614675 0.283626
Moved 2035.461 385.1138 513.6585 0.0581339 0.3231957
Moved 2035.492 382.7416 526.2921 0.05264252 0.3556895
Moved 2035.522 379.9677 540.1617 0.04622142 0.3913624
Moved 2035.553 377.3048 551.7809 0.0400574 0.4212471
Moved 2035.584 374.5765 560.2705 0.03374189 0.4430825
Moved 2035.615 372.2071 565.5858 0.02825717 0.4567535
Moved 2035.645 369.5 569.5 0.02199074 0.4668209
Moved 2035.676 367.7661 574.4678 0.01797716 0.479598
Moved 2035.707 364.0903 578.9097 0.009468297 0.4910229
Moved 2035.738 361.6278 584.1165 0.003768107 0.5044146
Moved 2035.768 355.8011 589.199 -0.00971978 0.517487
Moved 2035.799 349.5386 597.4614 -0.02421627 0.5387381
Moved 2035.83 344.5 602.5 -0.03587961 0.5516974
Moved 2035.86 338.1255 608.8745 -0.05063554 0.5680928
Moved 2035.891 333.685 613.315 -0.06091431 0.5795138
Moved 2035.922 330.6173 616.3827 -0.06801551 0.5874039
Moved 2035.953 327.1371 618.8629 -0.07607157 0.5937831
Moved 2035.983 324.4553 620.5447 -0.08227938 0.5981086
Moved 2036.014 321.7379 622.131 -0.08856957 0.6021888
Moved 2036.045 319 623.5 -0.09490739 0.6057097
Moved 2036.076 317.7065 623 -0.09790157 0.6044238
Moved 2036.106 314.8912 624 -0.1044185 0.6069958
Moved 2036.137 313.5316 624 -0.1075658 0.6069958
Moved 2036.168 311.5 625 -0.1122685 0.6095678
Moved 2036.199 310.6987 625 -0.1141235 0.6095678
Expand 2036.199
Moved 2036.229 309.8595 625 -0.116066 0.6095678
Moved 2036.26 307.6364 626 -0.1212122 0.6121398
Moved 2036.291 306.9738 626 -0.1227457 0.6121398
Moved 2036.322 305.7845 626 -0.1254988 0.6121398
Ended 2036.352 306 626 -0.125 0.6121398
Accept 2036.414 1 the
Began 2037.489 407 443 0.1087963 0.1414608
Stationary 2037.52 407 443 0.1087963 0.1414608
Stationary 2037.551 407 443 0.1087963 0.1414608
Moved 2037.581 390.1732 443 0.06984532 0.1414608
Moved 2037.612 382.2132 443 0.05141934 0.1414608
Moved 2037.643 373.0612 443 0.03023416 0.1414608
Moved 2037.674 365.8889 443 0.01363178 0.1414608
Moved 2037.704 361 443 0.002314846 0.1414608
Moved 2037.735 355.611 434.6385 -0.01015976 0.1199549
Moved 2037.766 352.0799 436 -0.01833349 0.1234567
