exercise is good for the mind
Moved 1501.043 232.7758 355 -0.2945005 -0.08487654
Stationary 1501.074 232.7758 355 -0.2945005 -0.08487654
Stationary 1501.104 232.7758 355 -0.2945005 -0.08487654
Moved 1501.135 233 372.2733 -0.2939815 -0.04044952
Moved 1501.166 257.6366 403.1671 -0.2369524 0.03900983
Moved 1501.197 274.9079 437.8312 -0.1969724 0.1281666
Moved 1501.227 289.8615 464.0795 -0.1623575 0.1956775
Moved 1501.258 304.6129 491.8225 -0.128211 0.2670331
Moved 1501.289 311.5565 510.113 -0.1121377 0.3140765
Moved 1501.319 314.1534 518.4601 -0.1061264 0.3355456
Moved 1501.35 314.6769 522.3539 -0.1049145 0.3455604
Ended 1501.381 315 523 -0.1041667 0.3472221
Candidates 1501.473 13 everybody exercise executive activist extensive reference chemistry august the jennifer anybody debt associate
Began 1503.008 411 352 0.1180555 -0.09259266
Stationary 1503.039 411 352 0.1180555 -0.09259266
Stationary 1503.07 411 352 0.1180555 -0.09259266
Stationary 1503.1 411 352 0.1180555 -0.09259266
Moved 1503.131 411 365.3294 0.1180555 -0.05830921
Moved 1503.162 420.4018 384.009 0.139819 -0.01026503
Moved 1503.193 425.536 400.876 0.1517037 0.03311734
Moved 1503.223 434.9869 428.5685 0.1735807 0.1043429
Moved 1503.254 447.0456 463.773 0.2014944 0.1948894
Moved 1503.285 451.5489 479.0978 0.2119187 0.2343049
Moved 1503.315 453.4239 485.8478 0.2162591 0.2516662
Moved 1503.346 454 489.8584 0.2175926 0.2619814
Moved 1503.377 455 492.8052 0.2199073 0.2695608
Moved 1503.408 455 494.681 0.2199073 0.2743851
Moved 1503.438 455 496.114 0.2199073 0.2780708
Moved 1503.469 455 498.1057 0.2199073 0.2831936
Moved 1503.5 456.5 498 0.2233796 0.2829217
Moved 1503.531 456 499.3745 0.2222222 0.286457
Moved 1503.561 456 500.1719 0.2222222 0.2885078
Moved 1503.592 456 501.0626 0.2222222 0.2907987
Stationary 1503.623 456 501.0626 0.2222222 0.2907987
Stationary 1503.653 456 501.0626 0.2222222 0.2907987
Ended 1503.684 456 502 0.2222222 0.2932098
Accept 1503.807 1 exercise
Began 1504.329 483 550 0.2847222 0.4166666
Stationary 1504.36 483 550 0.2847222 0.4166666
Stationary 1504.39 483 550 0.2847222 0.4166666
Moved 1504.421 470.987 550 0.2569144 0.4166666
Moved 1504.452 449.9429 533.1657 0.2082012 0.3733685
Moved 1504.482 388.9968 485.9066 0.06712228 0.2518173
Moved 1504.513 360.5168 461.5772 0.001196365 0.1892418
Moved 1504.544 331.0277 438.0216 -0.0670654 0.1286564
Moved 1504.575 313.6595 422.6595 -0.1072696 0.0891448
Moved 1504.605 305.1686 415.4739 -0.1269245 0.07066315
Moved 1504.636 292.0697 405.2557 -0.1572461 0.04438196
Moved 1504.667 283.8006 398.5337 -0.1763876 0.02709283
Moved 1504.697 276.7957 393.3979 -0.1926024 0.01388346
Moved 1504.728 271.0493 389.5246 -0.2059045 0.00392125
Moved 1504.759 267.6559 387.6559 -0.2137595 -0.0008851903
Moved 1504.79 264.2622 385.1311 -0.2216153 -0.007378888
Moved 1504.82 262.259 384.259 -0.2262522 -0.009621867
Ended 1504.851 261 383 -0.2291666 -0.01286016
Candidates 1504.943 13 is id of us its if his odd odds off kids ps pa
Began 1505.526 314 413 -0.1064815 0.06430033
Stationary 1505.557 314 413 -0.1064815 0.06430033
Moved 1505.588 329.1818 413 -0.07133852 0.06430033
Moved 1505.619 347.5 421.5 -0.02893518 0.08616251
Moved 1505.649 370.5048 426.2508 0.02431661 0.09838163
Moved 1505.68 386.6364 427 0.06165842 0.1003086
Moved 1505.711 395.007 428 0.0810347 0.1028806
Moved 1505.741 400.0175 428 0.09263297 0.1028806
Moved 1505.772 404.3846 428 0.1027421 0.1028806
Moved 1505.803 407.2591 428 0.1093961 0.1028806
Ended 1505.834 409 428 0.113426 0.1028806
Accept 1505.895 0 is
Began 1506.417 333 411 -0.06249999 0.05915629
Stationary 1506.448 333 411 -0.06249999 0.05915629
Stationary 1506.479 333 411 -0.06249999 0.05915629
Stationary 1506.509 333 411 -0.06249999 0.05915629
Stationary 1506.54 333 411 -0.06249999 0.05915629
Stationary 1506.571 333 411 -0.06249999 0.05915629
Stationary 1506.601 333 411 -0.06249999 0.05915629
Stationary 1506.632 333 411 -0.06249999 0.05915629
Stationary 1506.663 333 411 -0.06249999 0.05915629
Stationary 1506.693 333 411 -0.06249999 0.05915629
Stationary 1506.724 333 411 -0.06249999 0.05915629
Stationary 1506.755 333 411 -0.06249999 0.05915629
Stationary 1506.786 333 411 -0.06249999 0.05915629
Stationary 1506.816 333 411 -0.06249999 0.05915629
Stationary 1506.847 333 411 -0.06249999 0.05915629
Stationary 1506.878 333 411 -0.06249999 0.05915629
Stationary 1506.908 333 411 -0.06249999 0.05915629
Stationary 1506.939 333 411 -0.06249999 0.05915629
Stationary 1506.97 333 411 -0.06249999 0.05915629
Stationary 1507 333 411 -0.06249999 0.05915629
Moved 1507.031 349.4124 423.3093 -0.02450844 0.09081589
Moved 1507.062 370.6863 437.756 0.02473682 0.1279731
Moved 1507.093 410.5 469 0.1168981 0.2083333
Moved 1507.123 441.3533 499.3533 0.1883179 0.2864025
Moved 1507.154 456.2005 510.7203 0.2226862 0.3156385
Moved 1507.185 464.5829 518.5829 0.2420901 0.3358612
Moved 1507.215 469.6842 522.6841 0.2538985 0.3464097
Moved 1507.246 471 525.5668 0.2569444 0.353824
Moved 1507.277 471 526.5 0.2569444 0.3562242
Moved 1507.307 471 527.2492 0.2569444 0.3581512
Stationary 1507.338 471 527.2492 0.2569444 0.3581512
Moved 1507.369 458.4087 527 0.2277979 0.3575102
Moved 1507.4 440.5 511.5 0.1863426 0.317644
Moved 1507.43 396.0428 481.6299 0.0834323 0.2408177
Moved 1507.461 350.313 446.2277 -0.02242352 0.1497624
Moved 1507.492 320.3865 421.3865 -0.09169797 0.08587056
Moved 1507.522 301.9363 403.9363 -0.1344068 0.04098833
Moved 1507.553 287.8999 391.8998 -0.1668985 0.01003034
Moved 1507.584 275.43 382.5724 -0.1957639 -0.01395983
Moved 1507.615 264.9525 373.9644 -0.2200173 -0.03609999
Moved 1507.645 256.4248 365.4248 -0.2397574 -0.05806377
Moved 1507.676 247.8178 359.2119 -0.2596811 -0.07404366
Moved 1507.707 243.4784 354.4784 -0.269726 -0.08621819
Moved 1507.737 240.123 352.123 -0.277493 -0.09227627
Ended 1507.768 240 352 -0.2777777 -0.09259266
Candidates 1507.891 13 his good this foods goods god guys disc dos fits kids gods dogs
Began 1508.628 360 372 0 -0.04115226
Stationary 1508.659 360 372 0 -0.04115226
Stationary 1508.689 360 372 0 -0.04115226
Stationary 1508.72 360 372 0 -0.04115226
Moved 1508.751 368.6472 387.9413 0.02001673 -0.0001510573
Moved 1508.781 372.1092 397.3277 0.02803057 0.02399095
Moved 1508.812 375.9774 404.932 0.03698458 0.0435494
Moved 1508.843 378.5 411 0.04282405 0.05915629
Moved 1508.874 383.7932 422.3795 0.05507678 0.08842464
Moved 1508.904 386.4641 426.6961 0.06125947 0.0995269
Moved 1508.935 390.1037 435.3111 0.06968448 0.1216848
Moved 1508.966 392.6564 441.3128 0.07559349 0.1371213
Moved 1508.996 397.0624 448.0624 0.08579265 0.1544815
Moved 1509.027 400.4127 452.4127 0.09354799 0.1656705
Moved 1509.058 404.5695 458.5695 0.1031701 0.1815057
Moved 1509.089 406.8073 461.6146 0.1083502 0.1893378
Moved 1509.119 409 463.6838 0.113426 0.1946598
Ended 1509.15 411 465 0.1180555 0.1980452
Accept 1509.211 1 good
Began 1509.611 330 388 -0.06944443 -3.924585E-08
Stationary 1509.641 330 388 -0.06944443 -3.924585E-08
Stationary 1509.672 330 388 -0.06944443 -3.924585E-08
Stationary 1509.703 330 388 -0.06944443 -3.924585E-08
Stationary 1509.733 330 388 -0.06944443 -3.924585E-08
Stationary 1509.764 330 388 -0.06944443 -3.924585E-08
Stationary 1509.795 330 388 -0.06944443 -3.924585E-08
Stationary 1509.826 330 388 -0.06944443 -3.924585E-08
Stationary 1509.856 330 388 -0.06944443 -3.924585E-08
Stationary 1509.887 330 388 -0.06944443 -3.924585E-08
Stationary 1509.918 330 388 -0.06944443 -3.924585E-08
Stationary 1509.948 330 388 -0.06944443 -3.924585E-08
Moved 1509.979 330 397.7629 -0.06944443 0.0251102
Moved 1510.01 337.6429 400.6429 -0.05175253 0.03251774
Moved 1510.041 346.5992 407.5992 -0.03102049 0.05040938
Moved 1510.071 365.4968 421.3613 0.0127241 0.0858058
Moved 1510.102 394.1348 444.3078 0.07901569 0.1448245
Moved 1510.133 452.8323 492.6936 0.2148896 0.2692736
Moved 1510.163 514.5 542.5 0.3576389 0.3973764
Moved 1510.194 536.6036 558.1454 0.4088046 0.4376166
Moved 1510.225 547.2941 567.2941 0.4335513 0.4611474
Moved 1510.255 549 569.9633 0.4375 0.4680125
Moved 1510.286 550 571 0.4398148 0.4706789
Moved 1510.317 550 572.1891 0.4398148 0.4737373
Stationary 1510.348 550 572.1891 0.4398148 0.4737373
Moved 1510.378 542.2034 573 0.4217673 0.4758229
Moved 1510.409 532.8862 573 0.4001996 0.4758229
Moved 1510.44 514.5418 573 0.3577357 0.4758229
Moved 1510.47 489.3218 556.8965 0.2993561 0.4344046
Moved 1510.501 461.6657 548.2048 0.2353372 0.4120494
Moved 1510.532 416.6962 535.0267 0.1312412 0.3781551
Moved 1510.563 370.9671 519.6557 0.02538691 0.3386205
Moved 1510.593 340.5431 509.3629 -0.04503905 0.3121473
Moved 1510.624 321.6095 503.8698 -0.08886684 0.298019
Moved 1510.655 303.3409 501.0682 -0.1311552 0.2908131
Moved 1510.685 292.5503 499 -0.1561336 0.2854938
Moved 1510.716 286 497.5 -0.1712963 0.2816358
Moved 1510.747 280.4947 498 -0.1840401 0.2829217
Moved 1510.777 277.8805 498 -0.1900914 0.2829217
Moved 1510.808 276.5 498 -0.193287 0.2829217
Ended 1510.839 275.6266 498 -0.1953089 0.2829217
Candidates 1510.962 13 for fort hope got door foot support super fit sport gore fire hour
Began 1511.607 318 435 -0.09722222 0.1208847
Stationary 1511.637 318 435 -0.09722222 0.1208847
Stationary 1511.668 318 435 -0.09722222 0.1208847
Moved 1511.699 347.806 443.2902 -0.02822692 0.1422073
Moved 1511.729 379.8204 447.8034 0.04588058 0.1538153
Moved 1511.76 403.0706 447 0.0997004 0.1517489
Moved 1511.791 416.5455 448 0.1308924 0.1543209
Moved 1511.822 423.0651 449 0.1459839 0.156893
Ended 1511.852 424 449 0.1481481 0.156893
Accept 1511.914 0 for
Began 1512.282 297 563 -0.1458333 0.4501028
Stationary 1512.313 297 563 -0.1458333 0.4501028
Stationary 1512.344 297 563 -0.1458333 0.4501028
Moved 1512.374 310.5 552.5 -0.1145833 0.4230966
Moved 1512.405 333.1969 524.2039 -0.06204417 0.3503186
Moved 1512.436 353.4986 497.3145 -0.01504953 0.2811585
Moved 1512.466 368.741 473.4532 0.02023389 0.2197871
Moved 1512.497 379.0372 457.407 0.0440676 0.1785159
Moved 1512.528 385.7792 444.052 0.05967408 0.1441666
Moved 1512.559 390.5195 432.9611 0.0706469 0.1156405
Moved 1512.589 392 424.7256 0.07407407 0.09445869
Moved 1512.62 394.6801 418.6398 0.08027802 0.07880587
Moved 1512.651 395.5466 413.4534 0.08228381 0.0654664
Moved 1512.681 396 408.149 0.08333336 0.05182348
Moved 1512.712 396 405.1036 0.08333336 0.04399064
Moved 1512.743 396 402.1914 0.08333336 0.03650041
Moved 1512.774 383.5811 399.3162 0.05458603 0.02910543
Moved 1512.804 366.1336 399 0.01419813 0.02829214
Moved 1512.835 341.5671 408.992 -0.04266878 0.05399173
Moved 1512.866 311.2845 422.8448 -0.1127675 0.08962148
Moved 1512.896 277.2879 450.8552 -0.1914632 0.1616646
Moved 1512.927 242 483 -0.2731481 0.2443414
Moved 1512.958 222.4923 506.5078 -0.3183049 0.3048038
Moved 1512.989 215.8723 516.2554 -0.333629 0.329875
Moved 1513.019 211.9987 523.0026 -0.3425956 0.3472287
Moved 1513.05 209.5609 526.8782 -0.3482386 0.3571968
Moved 1513.081 208.5544 528.4456 -0.3505685 0.3612282
Moved 1513.111 209 529.375 -0.349537 0.3636187
Ended 1513.142 209 529.375 -0.349537 0.3636187
Candidates 1513.234 13 the threw there rude other use these else urge withdraw refer ridge tide
Began 1513.818 318 441 -0.09722222 0.1363167
Stationary 1513.848 318 441 -0.09722222 0.1363167
Moved 1513.879 340.9858 441 -0.0440144 0.1363167
Moved 1513.91 363.4238 441 0.007925431 0.1363167
Moved 1513.94 385.7409 441 0.05958547 0.1363167
Moved 1513.971 403.2635 441 0.100147 0.1363167
Moved 1514.002 418.112 441 0.1345184 0.1363167
Ended 1514.033 419 441 0.1365741 0.1363167
Accept 1514.094 0 the
Began 1514.555 504 274 0.3333333 -0.2932099
Stationary 1514.585 504 274 0.3333333 -0.2932099
Stationary 1514.616 504 274 0.3333333 -0.2932099
Moved 1514.647 504 301.2109 0.3333333 -0.2232231
Moved 1514.677 489.287 336.5649 0.2992755 -0.132292
Moved 1514.708 483.0981 380.215 0.2849493 -0.02002331
Moved 1514.739 478.484 418.8696 0.2742686 0.07939711
Moved 1514.77 474.2018 441.3852 0.2643561 0.1373075
Moved 1514.8 470.4077 456.9612 0.2555735 0.1773694
Moved 1514.831 468.5289 466.9423 0.2512242 0.2030407
Moved 1514.862 465.6583 472.6834 0.2445794 0.217807
Moved 1514.892 464.0847 474.9153 0.2409369 0.2235475
Moved 1514.923 462 477.7877 0.2361111 0.2309354
Moved 1514.954 459.3392 479 0.2299517 0.2340534
Moved 1514.984 455.5249 480 0.2211225 0.2366254
Moved 1515.015 453.4942 480 0.2164218 0.2366254
Moved 1515.046 452.0593 480 0.2131001 0.2366254
Moved 1515.077 436.6341 462.1788 0.1773938 0.1907889
Moved 1515.107 416.174 429.8046 0.1300324 0.107522
Moved 1515.138 401.019 393.6455 0.09495129 0.0145203
Moved 1515.169 393.8607 362.3729 0.0783811 -0.06591333
Moved 1515.199 391.065 335.5848 0.07190962 -0.1348127
Moved 1515.23 391 310.58 0.07175922 -0.1991255
Moved 1515.261 389.6897 290.1382 0.06872614 -0.2517023
Moved 1515.292 390 273.349 0.06944448 -0.2948843
Moved 1515.322 388.2566 261.2828 0.06540874 -0.3259186
Moved 1515.353 387 252.946 0.06250004 -0.3473611
Moved 1515.384 387 247.1991 0.06250004 -0.3621423
Moved 1515.414 386 243.7274 0.06018519 -0.3710715
Moved 1515.445 386 242.6748 0.06018519 -0.3737789
Moved 1515.476 386 240.6255 0.06018519 -0.3790496
Stationary 1515.507 386 240.6255 0.06018519 -0.3790496
Stationary 1515.537 386 241 0.06018519 -0.3780865
Moved 1515.568 383.9952 255.0192 0.05554448 -0.342029
Moved 1515.599 376.3283 280.1245 0.03779709 -0.2774578
Moved 1515.629 366.2016 301.8371 0.01435558 -0.2216125
Moved 1515.66 354.0537 325.0818 -0.01376455 -0.1618268
Moved 1515.691 336.2091 355.1863 -0.05507151 -0.08439726
Moved 1515.722 315.8844 386.1541 -0.1021194 -0.004747728
Moved 1515.752 298.687 407.1985 -0.1419283 0.04937874
Moved 1515.783 286.707 421.724 -0.1696597 0.08673864
Moved 1515.814 277.1009 434.1988 -0.191896 0.118824
Moved 1515.844 269.6506 447.6988 -0.2091421 0.1535462
Moved 1515.875 265.2242 455.3273 -0.2193883 0.1731668
Moved 1515.906 261.4282 461.1436 -0.2281754 0.1881264
Ended 1515.937 261 462 -0.2291666 0.1903292
Candidates 1516.059 13 move number mind minds monde mine line kind live love globe liver binds
Began 1517.318 390 379 0.06944448 -0.02314815
Stationary 1517.349 390 379 0.06944448 -0.02314815
Stationary 1517.38 390 379 0.06944448 -0.02314815
Moved 1517.411 379.6674 395.6651 0.04552653 0.01971469
Moved 1517.441 372.8112 409.3776 0.0296555 0.05498352
Moved 1517.472 363.5779 426.8443 0.008282066 0.09990809
Moved 1517.503 355.5378 443.9244 -0.01032919 0.1438385
Moved 1517.533 348.9433 455.0757 -0.02559428 0.1725197
Moved 1517.564 344.2159 464.6761 -0.03653715 0.1972121
Moved 1517.595 339.2339 472.5322 -0.0480697 0.2174182
Moved 1517.625 336.3654 477.2692 -0.05470976 0.2296018
Moved 1517.656 335 480.1332 -0.05787035 0.2369681
Moved 1517.687 334 482 -0.06018519 0.2417695
Ended 1517.718 334 484 -0.06018519 0.2469135
Accept 1517.779 2 mind
Began 1518.147 350 423 -0.02314816 0.09002049
Stationary 1518.178 350 423 -0.02314816 0.09002049
Moved 1518.209 393.52 426.36 0.07759254 0.09866243
Moved 1518.24 466.6246 437.0312 0.2468162 0.1261089
Moved 1518.27 509.7472 441.7912 0.3466371 0.1383518
Moved 1518.301 536.9379 447.5417 0.4095785 0.1531422
Moved 1518.332 559.2018 452.6404 0.4611152 0.166256
Moved 1518.362 572.579 457.2316 0.4920812 0.1780648
Moved 1518.393 583.1081 462.036 0.5164539 0.1904218
Moved 1518.424 589.8246 465.9124 0.5320014 0.2003918
Moved 1518.455 595.5682 468.7841 0.5452967 0.2077779
Moved 1518.485 598.36 470 0.5517592 0.2109053
Moved 1518.516 601.2315 472 0.5584063 0.2160493
Moved 1518.547 604.5 474 0.5659723 0.2211934
Moved 1518.577 606.092 475 0.5696574 0.2237653
Moved 1518.608 607 476 0.5717592 0.2263374
Moved 1518.639 609.3983 477.3983 0.5773108 0.2299337
Moved 1518.67 611.2703 478 0.5816441 0.2314814
Ended 1518.7 612 479 0.5833334 0.2340534
PhraseEnd 1518.762
