the bathroom is good for reading
the bathroom is good for reading
Basic
List

0.6 0.6
432 388.8
Stationary 3044.82 449.5 610 0.2071759 0.5709876
Moved 3044.851 448.7878 611 0.2055275 0.5735595
Stationary 3044.882 448.7878 611 0.2055275 0.5735595
Stationary 3044.912 448.7878 611 0.2055275 0.5735595
Stationary 3044.943 448.7878 611 0.2055275 0.5735595
Moved 3044.974 447.9304 611 0.2035425 0.5735595
Moved 3045.005 446.8197 611 0.2009716 0.5735595
Stationary 3045.035 446.8197 611 0.2009716 0.5735595
Moved 3045.066 444.7096 611 0.1960871 0.5735595
Moved 3045.097 443 611 0.1921296 0.5735595
Moved 3045.127 439.1873 611 0.183304 0.5735595
Moved 3045.158 435 611 0.1736111 0.5735595
Moved 3045.189 426.7787 602.9446 0.1545802 0.5528411
Moved 3045.22 412.8965 598.3586 0.1224456 0.5410456
Moved 3045.25 398.0801 592.832 0.08814852 0.5268313
Moved 3045.281 387.9131 587.9565 0.06461363 0.5142914
Moved 3045.312 378.625 583.4166 0.04311333 0.5026147
Moved 3045.343 369.8953 577.8953 0.02290587 0.4884138
Moved 3045.373 364.3687 574.6843 0.01011262 0.4801551
Moved 3045.404 362.27 571.27 0.005254547 0.4713732
Moved 3045.435 360.7525 569.7526 0.001741946 0.4674705
Moved 3045.466 361 568.8698 0.002314846 0.4651999
Moved 3045.496 361 567.9951 0.002314846 0.4629503
Moved 3045.527 361 566.804 0.002314846 0.4598867
Moved 3045.558 361 563.783 0.002314846 0.4521168
Moved 3045.588 369.9753 562.0247 0.02309104 0.4475943
Moved 3045.619 374 560.5 0.03240744 0.4436727
Moved 3045.65 378.2923 558 0.04234334 0.4372427
Moved 3045.681 382.7903 555.1049 0.05275538 0.4297963
Moved 3045.711 386.6622 553 0.06171812 0.4243826
Moved 3045.742 390.1068 550.8932 0.06969174 0.4189638
Moved 3045.773 393.8939 549.1061 0.078458 0.4143676
Moved 3045.804 397.6582 548 0.08717179 0.4115225
Moved 3045.834 400.4161 546.5839 0.09355575 0.4078804
Moved 3045.865 402.8637 546 0.09922157 0.4063785
Moved 3045.896 405.5 544.5 0.1053241 0.4025204
Moved 3045.927 407.39 543.61 0.1096991 0.4002314
Moved 3045.957 408.5 544 0.1122685 0.4012345
Moved 3045.988 410 543 0.1157407 0.3986624
Ended 3046.019 411 543 0.1180555 0.3986624
Accept 3046.08 6 reading
Began 3046.541 627 438 0.6180555 0.1286007
Stationary 3046.572 627 438 0.6180555 0.1286007
Stationary 3046.603 627 438 0.6180555 0.1286007
Ended 3046.634 627 438 0.6180555 0.1286007
PhraseEnd 3046.695
