a subject one can really enjoy
a subject one can really enjoy
Basic
List

0.6 0.6
432 388.8
Began 2731.439 123 362 -0.548611 -0.06687243
Stationary 2731.47 123 362 -0.548611 -0.06687243
Stationary 2731.501 123 362 -0.548611 -0.06687243
Stationary 2731.531 123 362 -0.548611 -0.06687243
Stationary 2731.562 123 362 -0.548611 -0.06687243
Ended 2731.593 123 362 -0.548611 -0.06687243
Delete 2731.655 LeftSwipe
Began 2733.468 261 344 -0.2291666 -0.1131688
Stationary 2733.499 261 344 -0.2291666 -0.1131688
Stationary 2733.53 261 344 -0.2291666 -0.1131688
Stationary 2733.56 261 344 -0.2291666 -0.1131688
Stationary 2733.591 261 344 -0.2291666 -0.1131688
Stationary 2733.622 261 344 -0.2291666 -0.1131688
Ended 2733.652 261 344 -0.2291666 -0.1131688
Candidates 2733.714 9 d s f a x c z g v
Began 2734.974 334 314 -0.06018519 -0.1903292
Stationary 2735.005 334 314 -0.06018519 -0.1903292
Moved 2735.036 334 323.925 -0.06018519 -0.1648019
Moved 2735.066 315 358 -0.1041667 -0.07716057
Moved 2735.097 299.3575 399.9274 -0.140376 0.03067731
Moved 2735.128 282.8498 438.6837 -0.1785884 0.1303592
Moved 2735.159 267.2478 473.9631 -0.2147042 0.2210985
Moved 2735.189 257.4126 499.9686 -0.2374709 0.2879849
Moved 2735.22 248.521 525.1975 -0.2580533 0.3528742
Moved 2735.251 242.2454 544.2639 -0.2725802 0.4019133
Moved 2735.281 238.8656 555.5375 -0.2804036 0.4309091
Moved 2735.312 236.4195 561.161 -0.286066 0.4453729
Moved 2735.343 233.6635 566.673 -0.2924456 0.4595497
Moved 2735.374 231.908 569.092 -0.2965094 0.4657716
Moved 2735.405 231 572.853 -0.2986111 0.4754449
Moved 2735.435 230 574.2723 -0.3009259 0.4790955
Moved 2735.466 228 577.025 -0.3055556 0.4861754
Moved 2735.497 225.2218 580.7782 -0.3119866 0.4958286
Moved 2735.528 220 585 -0.3240741 0.5066872
Moved 2735.558 215.9881 590.0118 -0.3333608 0.5195776
Moved 2735.589 208.6956 596.5363 -0.3502416 0.5363586
Moved 2735.62 201.5 603 -0.3668981 0.5529835
Moved 2735.65 196.0444 607.9556 -0.3795268 0.5657292
Moved 2735.681 189.5522 612.4479 -0.3945552 0.5772836
Moved 2735.712 184.0185 615.4908 -0.4073647 0.58511
Moved 2735.743 179.5051 617 -0.4178123 0.5889916
Moved 2735.773 176.3501 618.6499 -0.4251155 0.5932353
Moved 2735.804 172.5927 620.4073 -0.4338133 0.5977554
Moved 2735.835 169.8382 621.1618 -0.4401894 0.5996959
Moved 2735.865 169 621.9244 -0.4421296 0.6016574
Moved 2735.896 167.5 622 -0.4456018 0.6018518
Moved 2735.927 166.6414 622 -0.4475894 0.6018518
Moved 2735.958 166 622 -0.4490741 0.6018518
Expand 2735.958
Stationary 2735.989 166 622 -0.4490741 0.6018518
Ended 2736.019 166 622 -0.4490741 0.6018518
Accept 2736.081 3 a
Began 2736.818 252 301 -0.25 -0.2237656
Stationary 2736.849 252 301 -0.25 -0.2237656
Stationary 2736.88 252 301 -0.25 -0.2237656
Stationary 2736.911 252 301 -0.25 -0.2237656
Stationary 2736.941 252 301 -0.25 -0.2237656
Moved 2736.972 257.5147 301 -0.2372345 -0.2237656
Moved 2737.003 268.1347 310.6476 -0.2126512 -0.1989518
Moved 2737.034 280.6932 316.4159 -0.1835805 -0.1841155
Moved 2737.064 294.4462 326.8719 -0.1517448 -0.1572226
Moved 2737.095 311.9857 340.6547 -0.1111443 -0.1217729
Moved 2737.126 327.4589 351.3671 -0.07532656 -0.09422043
Moved 2737.156 342.0286 362.1904 -0.04160056 -0.06638264
Moved 2737.187 355.5288 371.0192 -0.01035 -0.0436749
Moved 2737.218 373.0644 384.0536 0.03024161 -0.01015016
Moved 2737.249 389.5817 396.8181 0.0684762 0.02268026
Moved 2737.28 402.5 408 0.09837966 0.05144025
Moved 2737.31 417.7776 423.7776 0.1337446 0.09202065
Moved 2737.341 434.359 440.0855 0.1721273 0.1339647
Moved 2737.372 448.4086 455.8903 0.2046496 0.1746149
Moved 2737.402 457.7536 466.6715 0.2262816 0.2023444
Moved 2737.433 467.9836 479.6448 0.2499621 0.235712
Moved 2737.464 473.8458 490.6915 0.2635319 0.2641242
Moved 2737.495 474 497.5618 0.2638889 0.2817946
Moved 2737.525 474 502.3058 0.2638889 0.2939964
Moved 2737.556 464.1267 507.8209 0.2410339 0.3081813
Moved 2737.587 455.2996 513.3502 0.2206009 0.3224027
Moved 2737.618 441.3587 517.8565 0.1883302 0.333993
Moved 2737.648 426.4717 521.7224 0.1538696 0.343936
Moved 2737.679 408.1294 522 0.1114106 0.3446501
Moved 2737.71 392.5538 522 0.07535596 0.3446501
Moved 2737.74 381 522 0.04861106 0.3446501
Moved 2737.771 370.758 512.879 0.02490272 0.3211907
Moved 2737.802 360.7227 503.7227 0.001672904 0.2976405
Moved 2737.833 349.6657 487.4986 -0.02392198 0.2559119
Moved 2737.864 341.9337 467.7789 -0.04182016 0.2051927
Moved 2737.894 336.1975 439.3701 -0.05509833 0.1321248
Moved 2737.925 335 408.4025 -0.05787035 0.05247544
Moved 2737.956 335 375.2451 -0.05787035 -0.032806
Moved 2737.986 348.9034 346.564 -0.02568662 -0.1065741
Moved 2738.017 358.3943 312.4228 -0.003716946 -0.1943859
Moved 2738.048 366.6706 289.2117 0.01544128 -0.2540853
Moved 2738.079 371.9209 268.2769 0.02759457 -0.3079298
Moved 2738.109 375.3993 254.0034 0.03564656 -0.3446415
Moved 2738.14 377 245.5245 0.03935188 -0.3664493
Moved 2738.171 378 242.0973 0.04166663 -0.3752642
Moved 2738.202 378 238.5 0.04166663 -0.3845166
Moved 2738.232 379.0389 236.9611 0.04407157 -0.3884746
Stationary 2738.263 379 237 0.04398147 -0.3883744
Moved 2738.294 382.1721 242.8606 0.05132437 -0.3733009
Moved 2738.324 387.9698 257.9397 0.06474505 -0.3345174
Moved 2738.355 404.9246 289.1086 0.1039921 -0.2543504
Moved 2738.386 425.4521 326.4109 0.1515093 -0.1584081
Moved 2738.417 443.5279 356.8011 0.1933517 -0.08024404
Moved 2738.448 452.8043 375.6086 0.2148248 -0.03187101
Moved 2738.478 463.7886 396.1301 0.2402514 0.02091062
Moved 2738.509 470.4281 412.2843 0.2556206 0.06245958
Moved 2738.54 475.981 423.9241 0.2684746 0.09239718
Moved 2738.57 476 432.6032 0.2685185 0.1147202
Moved 2738.601 476 443.6868 0.2685185 0.1432274
Moved 2738.632 467.1578 455.6055 0.2480505 0.1738823
Moved 2738.663 456.5 466.5 0.2233796 0.2019032
Moved 2738.693 441.0186 479.6543 0.187543 0.2357363
Moved 2738.724 425.5406 491.6139 0.1517143 0.2664965
Moved 2738.755 410.8972 500.7352 0.1178176 0.2899566
Moved 2738.786 397.4897 508.2552 0.08678167 0.3092982
Moved 2738.816 382.5995 515.6403 0.05231361 0.328293
Moved 2738.847 371.0936 522.9064 0.02567967 0.3469813
Moved 2738.878 359.4241 530.1819 -0.001333157 0.3656943
Moved 2738.908 348.7758 535.6121 -0.02598181 0.3796605
Moved 2738.939 334.7551 542.5612 -0.05843734 0.3975339
Moved 2738.97 323.0301 546.3233 -0.08557841 0.4072101
Moved 2739.001 311.6984 548.0754 -0.1118092 0.4117164
Moved 2739.031 302.3498 548 -0.1334495 0.4115225
Moved 2739.062 289.5529 548 -0.1630719 0.4115225
Moved 2739.093 280.8489 548 -0.1832201 0.4115225
Moved 2739.124 273.5 548 -0.2002315 0.4115225
Moved 2739.155 266.5548 548 -0.2163083 0.4115225
Moved 2739.185 262.0416 548 -0.2267556 0.4115225
Moved 2739.216 258.2613 548 -0.2355063 0.4115225
Moved 2739.247 256.8875 540.2121 -0.2386865 0.3914919
Moved 2739.277 255.7483 541 -0.2413234 0.3935184
Moved 2739.308 254.6409 541 -0.2438868 0.3935184
Moved 2739.339 253.7613 541 -0.245923 0.3935184
Moved 2739.37 252.7599 541 -0.2482409 0.3935184
Moved 2739.4 251.5 540 -0.2511574 0.3909464
Moved 2739.431 250.5674 537.5674 -0.2533163 0.3846896
Moved 2739.462 248.8228 533.8228 -0.2573547 0.3750584
Moved 2739.492 247.4042 523.6167 -0.2606385 0.3488084
Moved 2739.523 246 512.24 -0.2638889 0.3195472
Moved 2739.554 243.8927 498.3561 -0.2687669 0.2838377
Moved 2739.585 243.342 484.3939 -0.2700417 0.2479267
Moved 2739.615 243 463.8488 -0.2708333 0.1950843
Moved 2739.646 243 440.3459 -0.2708333 0.1346344
Moved 2739.677 243 418.2493 -0.2708333 0.07780165
Moved 2739.708 243 399.7535 -0.2708333 0.03023018
Moved 2739.739 250 377.0389 -0.2546296 -0.02819226
Moved 2739.769 253.7421 358.5472 -0.2459673 -0.07575321
Moved 2739.8 256.5 342 -0.2395834 -0.1183128
Moved 2739.831 258.9621 332.1516 -0.233884 -0.1436432
Moved 2739.861 262.7011 318.4944 -0.2252289 -0.1787697
Moved 2739.892 265.4603 307.1588 -0.2188419 -0.2079249
Moved 2739.923 267.2152 300.5696 -0.2147796 -0.2248725
Moved 2739.954 268 293.7028 -0.212963 -0.242534
Moved 2739.984 269 287.1462 -0.2106481 -0.2593977
Moved 2740.015 270 281.6657 -0.2083333 -0.2734935
Moved 2740.046 270 277.3265 -0.2083333 -0.2846542
Moved 2740.077 270 272.3922 -0.2083333 -0.2973452
Moved 2740.107 270 268.9511 -0.2083333 -0.3061957
Moved 2740.138 270 266.2038 -0.2083333 -0.3132618
Moved 2740.169 270 264.8328 -0.2083333 -0.3167881
Stationary 2740.199 270 265 -0.2083333 -0.3163581
Moved 2740.23 270 282.2087 -0.2083333 -0.2720971
Moved 2740.261 270 314 -0.2083333 -0.1903292
Moved 2740.292 270 355.7712 -0.2083333 -0.08289313
Moved 2740.323 270 394.262 -0.2083333 0.01610583
Moved 2740.353 271.4589 425.1299 -0.2049563 0.0954987
Moved 2740.384 276.4244 453.9099 -0.193462 0.1695211
Moved 2740.415 282.3692 476.4767 -0.1797009 0.2275636
Moved 2740.445 287.8862 496.1018 -0.16693 0.2780395
Moved 2740.476 295.5946 511.991 -0.1490865 0.3189069
Moved 2740.507 304.17 525.6166 -0.1292361 0.3539522
Moved 2740.538 318.8275 540.4236 -0.09530659 0.3920359
Moved 2740.568 338.0592 553.6052 -0.05078887 0.4259393
Moved 2740.599 354.5869 564.7521 -0.01253044 0.4546092
Moved 2740.63 364.9571 570.4786 0.01147479 0.4693379
Moved 2740.661 376.3451 576.1725 0.03783583 0.4839828
Moved 2740.691 382.7 579.85 0.05254636 0.4934414
Moved 2740.722 387.6103 582.6103 0.06391267 0.5005408
Moved 2740.753 389 584.056 0.06712963 0.5042591
Moved 2740.784 389.8274 585 0.06904493 0.5066872
Moved 2740.814 390 585.5891 0.06944448 0.5082024
Stationary 2740.845 390 586 0.06944448 0.5092591
Ended 2740.876 390 586 0.06944448 0.5092591
Candidates 2740.968 13 subject contract context contact arbitrary efficiency already contrast finest architect efficient contrary suspect
Began 2741.798 561 465 0.4652777 0.1980452
Stationary 2741.829 561 465 0.4652777 0.1980452
Moved 2741.859 551.6229 465 0.4435714 0.1980452
Moved 2741.89 539.5424 454.1568 0.4156072 0.1701563
Moved 2741.921 518.0417 440.3611 0.3658372 0.1346736
Moved 2741.952 486.6259 416.3007 0.2931154 0.07278991
Moved 2741.982 452.2597 387.8724 0.213564 -0.0003281738
Moved 2742.013 424.3666 359.0033 0.1489968 -0.07458007
Moved 2742.044 402.1346 331.5128 0.09753386 -0.145286
Moved 2742.074 386.7232 304.4465 0.06185939 -0.214901
Moved 2742.105 375.9999 278.9996 0.03703674 -0.2803508
Moved 2742.136 368.5885 255.9618 0.01988083 -0.3396044
Moved 2742.167 363.5 233.5 0.008101861 -0.3973766
Moved 2742.198 359.7319 212.1232 -0.0006206831 -0.4523581
Moved 2742.228 357.9745 197.8722 -0.00468875 -0.4890119
Moved 2742.259 358 187.2184 -0.004629641 -0.5164136
Moved 2742.29 357 177.2593 -0.006944438 -0.5420286
Moved 2742.321 356 168.0044 -0.009259283 -0.5658324
Moved 2742.351 356 161.5045 -0.009259283 -0.5825501
Moved 2742.382 356 156.6567 -0.009259283 -0.5950188
Moved 2742.413 356 153.0654 -0.009259283 -0.6042556
Moved 2742.443 356 151.6862 -0.009259283 -0.6078032
Moved 2742.474 356 150 -0.009259283 -0.6121399
Stationary 2742.505 356 150 -0.009259283 -0.6121399
Moved 2742.536 356 168.0925 -0.009259283 -0.5656057
Moved 2742.566 352.1167 201.3 -0.01824846 -0.4801954
Moved 2742.597 349.0943 233.9631 -0.02524475 -0.3961854
Moved 2742.628 343.7209 271.9541 -0.0376832 -0.298472
Moved 2742.658 336.4012 309.9957 -0.05462696 -0.2006285
Moved 2742.689 327.5074 339.6421 -0.07521446 -0.1243774
Moved 2742.72 317.1082 362.9402 -0.09928649 -0.06445418
Moved 2742.751 304.4113 393.8129 -0.1286776 0.01495094
Moved 2742.781 296.7545 417.7367 -0.1464017 0.07648323
Moved 2742.812 289.3285 441.1788 -0.1635915 0.1367767
Moved 2742.843 285.4271 458.0052 -0.1726225 0.1800546
Moved 2742.874 282.9434 480.3963 -0.1783717 0.2376448
Moved 2742.905 280.1937 496.0314 -0.1847368 0.2778584
Moved 2742.935 276 507 -0.1944444 0.3060699
Moved 2742.966 269.9989 517.0011 -0.2083359 0.331793
Moved 2742.997 263.4746 527.2881 -0.2234385 0.3582513
Moved 2743.027 256.4805 535.5587 -0.2396285 0.3795232
Moved 2743.058 251.0156 541.9766 -0.2522787 0.3960303
Moved 2743.089 245.5394 547.4606 -0.2649552 0.4101352
Moved 2743.119 241.0479 552.9521 -0.2753521 0.4242594
Moved 2743.15 239 555.2322 -0.2800926 0.4301238
Moved 2743.181 236.3354 558 -0.2862606 0.4372427
Moved 2743.212 236 560.4269 -0.287037 0.4434847
Moved 2743.243 235 561 -0.2893518 0.4449587
Ended 2743.273 235 562 -0.2893518 0.4475308
Accept 2743.396 0 subject
Candidates 2743.396 13 over once under one line inner love knew pcr live oct insert ice
Began 2744.441 355 326 -0.01157408 -0.1594652
Stationary 2744.472 355 326 -0.01157408 -0.1594652
Stationary 2744.503 355 326 -0.01157408 -0.1594652
Moved 2744.534 338.6289 347.6453 -0.04947011 -0.103793
Moved 2744.564 318.6888 371.6779 -0.09562775 -0.04198082
Moved 2744.595 296.1691 401.7886 -0.1477567 0.03546456
Moved 2744.626 274.0809 428.3989 -0.1988869 0.1039067
Moved 2744.656 250.1195 454.8464 -0.2543531 0.17193
Moved 2744.687 229.2909 474.4081 -0.3025673 0.2222429
Moved 2744.718 209.0679 493.7767 -0.3493798 0.2720594
Moved 2744.749 192.5023 507.5814 -0.3877262 0.3075653
Moved 2744.78 179.3036 517.0223 -0.4182788 0.3318475
Moved 2744.81 169.4853 524.386 -0.4410062 0.3507869
Moved 2744.841 160.2478 529.7521 -0.4623893 0.3645887
Moved 2744.872 153.7462 532.6269 -0.4774395 0.3719826
Moved 2744.903 149.6361 535 -0.4869534 0.3780863
Moved 2744.933 146.2011 537.7989 -0.4949049 0.3852851
Moved 2744.964 141.8806 539.5597 -0.5049059 0.389814
Moved 2744.995 138.6891 542.3109 -0.5122937 0.39689
Moved 2745.025 136.2254 543.7746 -0.5179967 0.4006548
Moved 2745.056 132.5464 547.9071 -0.5265128 0.4112836
Moved 2745.087 128.6142 552.3857 -0.5356151 0.4228027
Moved 2745.118 126.0718 557.7847 -0.5415005 0.4366888
Moved 2745.148 125 561.549 -0.5439815 0.4463708
Moved 2745.179 122.9007 565.0992 -0.5488409 0.4555021
Moved 2745.21 123 568.8398 -0.548611 0.4651229
Moved 2745.241 122 571.5802 -0.550926 0.4721712
Moved 2745.271 122 573.5 -0.550926 0.4771089
Moved 2745.302 122 575.3599 -0.550926 0.4818926
Moved 2745.333 122 578.4951 -0.550926 0.4899564
Moved 2745.364 122 581.2349 -0.550926 0.4970033
Moved 2745.394 126.8946 584.6992 -0.5395959 0.5059136
Moved 2745.425 132.4639 588.4639 -0.526704 0.5155963
Moved 2745.456 136.2163 591.2162 -0.5180179 0.5226755
Moved 2745.487 138.7353 593.7354 -0.5121867 0.5291546
Moved 2745.517 140.4072 596.4072 -0.5083167 0.5360265
Moved 2745.548 141.2696 598.2696 -0.5063203 0.5408167
Stationary 2745.579 141.2696 598.2696 -0.5063203 0.5408167
Moved 2745.609 141 600.1429 -0.5069445 0.545635
Stationary 2745.64 141 600.1429 -0.5069445 0.545635
Stationary 2745.671 141 600 -0.5069445 0.5452674
