hands on experience with a job
Began 400.6847 256 393 -0.2407407 0.01285996
Moved 400.7154 270.9798 393 -0.2060654 0.01285996
Moved 400.7461 315.4755 410.4017 -0.103066 0.05761743
Moved 400.7769 352.0694 416.0058 -0.01835778 0.07203125
Moved 400.8076 395.1327 420.751 0.08132567 0.08423612
Moved 400.8383 433.0322 421 0.1690561 0.08487643
Moved 400.869 457.3262 421 0.2252921 0.08487643
Moved 400.8997 480.5068 421 0.2789508 0.08487643
Moved 400.9305 507.9158 421 0.3423977 0.08487643
Moved 400.9612 534.7865 421 0.4045984 0.08487643
Moved 400.9919 555.5 421 0.4525463 0.08487643
Moved 401.0226 569.4147 424.5659 0.4847563 0.0940481
Moved 401.0534 578.3073 426.1536 0.505341 0.09813171
Moved 401.0841 583.0253 427 0.5162621 0.1003086
Moved 401.1148 584.5361 428 0.5197595 0.1028806
Moved 401.1455 587.4147 428 0.526423 0.1028806
Moved 401.1763 588.2838 429 0.5284347 0.1054526
Stationary 401.207 588.2838 429 0.5284347 0.1054526
Moved 401.2377 589 432.4041 0.5300926 0.114208
Moved 401.2684 574.5601 454.0132 0.4966668 0.1697871
Moved 401.2992 546.5537 478.1124 0.4318374 0.2317705
Moved 401.3299 511.1521 495.924 0.349889 0.2775821
Moved 401.3606 445.4491 515.8878 0.1977988 0.3289293
Moved 401.3913 414.2056 521.1631 0.1254759 0.3424977
Moved 401.4221 394.708 522 0.0803426 0.3446501
Moved 401.4528 374.271 523.5327 0.03303468 0.3485923
Moved 401.4835 364.2034 524 0.009730061 0.3497942
Moved 401.5142 350.622 527.689 -0.02170836 0.3592824
Moved 401.545 343 533 -0.03935183 0.3729423
Moved 401.5756 338.7285 544.3576 -0.0492396 0.4021542
Moved 401.6064 338 553.4309 -0.05092591 0.4254909
Moved 401.6371 338 564.0343 -0.05092591 0.452763
Moved 401.6678 341.7555 573.6825 -0.04223257 0.4775783
Moved 401.6985 349.809 590.0224 -0.02359038 0.5196049
Moved 401.7293 356.8308 604.3847 -0.007336041 0.5565449
Moved 401.76 361.2954 613.4432 0.00299871 0.5798435
Moved 401.7907 364.7197 619.4394 0.01092523 0.5952659
Moved 401.8214 367 623.5889 0.01620372 0.6059385
Moved 401.8521 368 626.46 0.01851857 0.613323
Moved 401.8829 369.5 628.5 0.02199074 0.6185699
Moved 401.9136 370.5 630.5 0.02430558 0.6237139
Moved 401.9443 370 631.2488 0.02314816 0.62564
Moved 401.975 370 632.5 0.02314816 0.6288579
Moved 402.0058 371 633.1257 0.025463 0.6304673
Stationary 402.0365 371 633 0.025463 0.6301439
Moved 402.0673 371 634 0.025463 0.632716
Ended 402.098 371 634 0.025463 0.632716
Accept 402.1594 2 gamma
Began 403.5113 329 415 -0.07175927 0.06944436
Moved 403.5419 319.0489 415 -0.09479433 0.06944436
Moved 403.5727 285.1626 401.7209 -0.1732347 0.0352903
Moved 403.6034 248.6221 394.0566 -0.2578193 0.01557762
Moved 403.6341 224.6254 390.5139 -0.313367 0.006465794
Moved 403.6649 202.9232 385.3077 -0.3636038 -0.006924617
Moved 403.6956 187.9258 382.7852 -0.3983199 -0.01341274
Moved 403.7263 174.547 380.9094 -0.4292893 -0.01823708
Moved 403.757 162.5503 379 -0.4570595 -0.02314815
Moved 403.7878 151.5512 378 -0.4825203 -0.02572024
Moved 403.8185 136.2454 377 -0.5179504 -0.02829226
Moved 403.8492 124.2865 377 -0.5456331 -0.02829226
Moved 403.8799 112.799 377 -0.5722247 -0.02829226
Moved 403.9106 103.983 377 -0.5926319 -0.02829226
Moved 403.9413 96.91423 377 -0.6089949 -0.02829226
Moved 403.972 91.84155 377 -0.6207371 -0.02829226
Moved 404.0028 84.12462 377 -0.6386004 -0.02829226
Moved 404.0335 79.17953 377 -0.6500474 -0.02829226
Moved 404.0642 75.5 377 -0.6585647 -0.02829226
Moved 404.095 73.5 377 -0.6631945 -0.02829226
Moved 404.1257 73 377 -0.6643519 -0.02829226
Ended 404.1564 73 377 -0.6643519 -0.02829226
Delete 404.2178 LeftSwipe
Began 404.8017 431 387 0.1643519 -0.002572055
Stationary 404.8323 431 387 0.1643519 -0.002572055
Moved 404.8625 418.9328 387 0.1364186 -0.002572055
Moved 404.8938 406.075 387 0.1066552 -0.002572055
Moved 404.9245 387.5803 387 0.06384323 -0.002572055
Moved 404.9553 364.7529 387 0.01100212 -0.002572055
Moved 404.986 340.587 387 -0.04493758 -0.002572055
Moved 405.0166 319.7191 387 -0.09324277 -0.002572055
Moved 405.0475 297.5754 387 -0.1445014 -0.002572055
Moved 405.0782 277.4401 387 -0.1911108 -0.002572055
Moved 405.1089 256.3717 378.196 -0.2398802 -0.02521617
Moved 405.1396 234.2134 376.6213 -0.2911727 -0.02926618
Moved 405.1703 216.5185 374.7531 -0.3321331 -0.03407129
Moved 405.201 198.1631 373.8804 -0.3746223 -0.03631584
Moved 405.2318 185.2732 372.2546 -0.4044601 -0.04049733
Moved 405.2625 173.8826 370.4706 -0.4308273 -0.0450858
Moved 405.2932 163.81 369 -0.4541433 -0.04886839
Moved 405.3239 153.1742 365.7247 -0.4787634 -0.05729251
Moved 405.3546 145.4451 364 -0.4966549 -0.06172839
Moved 405.3854 140.357 363 -0.5084329 -0.06430049
Moved 405.4161 137.5 363 -0.5150463 -0.06430049
Moved 405.4468 137 363 -0.5162037 -0.06430049
Stationary 405.4775 137 363 -0.5162037 -0.06430049
Moved 405.5083 153.2578 363 -0.47857 -0.06430049
Moved 405.5389 244.8233 353.7648 -0.2666127 -0.08805365
Moved 405.5697 340.5944 324.1352 -0.04492044 -0.1642613
Moved 405.6004 393.9674 296.355 0.07862836 -0.2357123
Moved 405.6312 417.6918 282.1761 0.1335458 -0.2721808
Moved 405.6619 434.0765 269.7388 0.1714734 -0.3041699
Moved 405.6926 441.7097 262.2903 0.1891428 -0.3233275
Moved 405.7233 446.2504 254.4993 0.1996537 -0.3433661
Moved 405.754 448 247.7476 0.2037037 -0.3607317
Moved 405.7848 449 241.7996 0.2060185 -0.37603
Moved 405.8155 449 233.861 0.2060185 -0.3964481
Moved 405.8462 449 223.3727 0.2060185 -0.4234242
Moved 405.877 434.1549 213.1549 0.1716549 -0.4497045
Moved 405.9077 424.2727 209 0.1487794 -0.4603909
Moved 405.9384 392.7538 228.9066 0.07581899 -0.4091908
Moved 405.9691 362.7633 270.4142 0.006396572 -0.3024326
Moved 405.9998 338.8582 315.8908 -0.04893924 -0.1854661
Moved 406.0305 325.2372 352.2411 -0.08046954 -0.09197243
Moved 406.0613 313.7111 386.2223 -0.1071503 -0.004572338
Moved 406.092 303.9247 414.226 -0.1298041 0.06745362
Moved 406.1227 298.6772 432.1298 -0.1419509 0.1135026
Moved 406.1534 295.9078 446.4608 -0.1483615 0.150362
Moved 406.1842 294.0371 459.8146 -0.152692 0.1847082
Moved 406.2149 293 470.3432 -0.1550926 0.211788
Moved 406.2456 292 478.8113 -0.1574074 0.233568
Moved 406.2763 291 489.8409 -0.1597222 0.2619363
Moved 406.3071 291 495.1527 -0.1597222 0.2755985
Moved 406.3377 290 499.538 -0.162037 0.2868774
Moved 406.3685 288.4392 502.5608 -0.1656499 0.2946522
Moved 406.3992 287 505.4264 -0.1689815 0.3020225
Moved 406.43 286 507.3065 -0.1712963 0.3068582
Moved 406.4606 285 508 -0.1736111 0.3086419
Moved 406.4913 285 509.2455 -0.1736111 0.3118454
Moved 406.5221 284 511 -0.1759259 0.3163579
Moved 406.5529 283 511 -0.1782407 0.3163579
Moved 406.5836 283 512.4062 -0.1782407 0.3199747
Moved 406.6143 282 512 -0.1805555 0.31893
Stationary 406.6451 282 512 -0.1805555 0.31893
Moved 406.6757 281 512 -0.1828704 0.31893
Moved 406.7065 279.9379 504.5654 -0.1853289 0.2998081
Moved 406.7372 278.011 497.0331 -0.1897892 0.2804348
Moved 406.7679 275.1406 484.7029 -0.1964339 0.2487213
Moved 406.7986 271.5686 468.4117 -0.2047022 0.2068203
Moved 406.8293 268.6936 457.7744 -0.2113574 0.1794607
Moved 406.86 266.8235 449.4705 -0.2156864 0.1581029
Moved 406.8908 265.2183 444.4366 -0.219402 0.1451559
Moved 406.9215 263.4279 440.4279 -0.2235464 0.1348455
Ended 406.9522 263 437.5611 -0.2245371 0.1274719
Candidates 407.1058 13 james games game jane have janet name hands hammer kansas hand handed banner
Began 408.5191 319 381 -0.09490739 -0.01800419
Stationary 408.5498 319 381 -0.09490739 -0.01800419
Stationary 408.5805 319 381 -0.09490739 -0.01800419
Stationary 408.6112 319 381 -0.09490739 -0.01800419
Moved 408.6419 330.2341 400.6171 -0.06890252 0.03245122
Moved 408.6727 345.8869 418.887 -0.03266916 0.07944166
Moved 408.7034 366.8342 440.9799 0.01581987 0.1362649
Moved 408.7341 384.1851 456.8729 0.05598396 0.1771422
Moved 408.7649 401.6392 473.366 0.09638696 0.2195626
Moved 408.7956 411.4428 484.4428 0.1190806 0.2480525
Moved 408.8263 420.0526 496.0701 0.1390107 0.2779581
Moved 408.857 423.5354 502.6063 0.1470728 0.2947691
Moved 408.8878 427.4076 507.4076 0.1560361 0.3071182
Moved 408.9185 429.2809 512.2809 0.1603725 0.3196524
Moved 408.9492 430.8806 515.8806 0.1640754 0.3289108
Moved 408.9799 432 519.7252 0.1666667 0.3387992
Moved 409.0107 433 523.1918 0.1689814 0.3477154
Moved 409.0413 434.4653 527.9307 0.1723735 0.3599039
Moved 409.0721 435.9989 531.9989 0.1759234 0.3703674
Moved 409.1028 438.8708 538.7417 0.1825714 0.38771
Moved 409.1335 441.7474 546.4948 0.1892301 0.4076512
Moved 409.1642 445.5 554 0.1979166 0.4269547
Moved 409.1949 449.2299 562.3448 0.2065507 0.4484177
Moved 409.2257 451 569.9848 0.2106482 0.4680679
Moved 409.2564 454.2929 577.5859 0.2182707 0.4876179
Moved 409.2871 454 579.6261 0.2175926 0.4928654
Moved 409.3179 455 584.553 0.2199073 0.5055375
Moved 409.3485 455 587.1456 0.2199073 0.5122057
Moved 409.3793 455 590.0263 0.2199073 0.5196149
Moved 409.41 455 592.5424 0.2199073 0.5260862
Moved 409.4407 456 595.405 0.2222222 0.5334489
Moved 409.4715 456 599.2826 0.2222222 0.5434222
Moved 409.5022 457 601.8851 0.2245371 0.550116
Moved 409.5329 458 604.7189 0.2268519 0.5574043
Moved 409.5637 458.5893 607.5893 0.228216 0.5647871
Moved 409.5944 459 609.03 0.2291666 0.5684926
Moved 409.6251 460.0029 612.0029 0.2314881 0.576139
Moved 409.6558 460 613.5 0.2314815 0.5799896
Moved 409.6866 460 614.159 0.2314815 0.5816846
Moved 409.7173 461.5 615 0.2349537 0.5838476
Moved 409.748 461 616.5 0.2337964 0.5877057
Expand 409.748
Moved 409.7787 461 616 0.2337964 0.5864196
Stationary 409.8094 461 616 0.2337964 0.5864196
Moved 409.8402 461 617.374 0.2337964 0.5899535
Stationary 409.8709 461 617.374 0.2337964 0.5899535
Stationary 409.9016 461 617.374 0.2337964 0.5899535
Stationary 409.9323 461 617.374 0.2337964 0.5899535
Stationary 409.9631 461 617.374 0.2337964 0.5899535
Stationary 409.9938 461 617.374 0.2337964 0.5899535
Stationary 410.0245 461 617.374 0.2337964 0.5899535
Stationary 410.0552 461 617.374 0.2337964 0.5899535
Stationary 410.0859 461 617.374 0.2337964 0.5899535
Stationary 410.1166 461 617.374 0.2337964 0.5899535
Stationary 410.1474 461 617 0.2337964 0.5889916
Stationary 410.1781 461 617 0.2337964 0.5889916
Stationary 410.2088 461 617 0.2337964 0.5889916
Stationary 410.2395 461 617 0.2337964 0.5889916
Stationary 410.2703 461 617 0.2337964 0.5889916
Stationary 410.301 461 617 0.2337964 0.5889916
Stationary 410.3317 461 617 0.2337964 0.5889916
Stationary 410.3624 461 617 0.2337964 0.5889916
Moved 410.3932 445.7751 605.3875 0.1985534 0.5591241
Moved 410.4239 419.4524 595.1508 0.1376214 0.5327953
Moved 410.4546 393.3799 585.3519 0.07726818 0.5075923
Moved 410.4854 362.4482 570.6847 0.00566721 0.4698679
Moved 410.516 349.5 566.5 -0.02430553 0.4591049
Moved 410.5468 329.4884 558.1628 -0.07062862 0.4376613
Moved 410.5775 314.5592 553.7119 -0.105187 0.4262135
Moved 410.6082 306.4182 551 -0.1240321 0.4192385
Moved 410.6389 300.5266 550 -0.1376699 0.4166666
Moved 410.6696 295.3923 550 -0.1495549 0.4166666
Moved 410.7004 292.5186 550 -0.156207 0.4166666
Moved 410.7311 289.9792 550 -0.1620851 0.4166666
Moved 410.7618 286.1089 550 -0.1710443 0.4166666
Moved 410.7925 283.2389 550 -0.1776878 0.4166666
Moved 410.8233 280.5 550 -0.1840278 0.4166666
Moved 410.854 276.8533 558.0271 -0.1924693 0.4373124
Moved 410.8847 271.989 559.011 -0.2037292 0.439843
Moved 410.9154 269.1092 559 -0.2103955 0.4398148
Moved 410.9462 264.3455 559 -0.2214224 0.4398148
Moved 410.977 258.3673 559 -0.2352608 0.4398148
Moved 411.0076 251.6266 559 -0.2508644 0.4398148
Moved 411.0384 244.8943 559 -0.2664483 0.4398148
Moved 411.0691 232.9689 551.9455 -0.2940536 0.4216704
Moved 411.0998 224.2378 547.2378 -0.3142643 0.4095621
Moved 411.1305 220.031 545.677 -0.3240024 0.4055477
Moved 411.1613 213.2443 543.0814 -0.3397123 0.3988719
Moved 411.192 207.4769 540.2385 -0.3530627 0.3915597
Moved 411.2227 202.3642 539 -0.3648976 0.3883744
Moved 411.2534 199.4942 537.4943 -0.3715411 0.3845017
Moved 411.2841 196.9594 537 -0.3774088 0.3832304
Moved 411.3148 196.0828 536 -0.3794379 0.3806583
Moved 411.3456 196 536 -0.3796296 0.3806583
Ended 411.3763 196 536 -0.3796296 0.3806583
Accept 411.4377 7 hands
Began 412.4823 295 481 -0.150463 0.2391974
Moved 412.513 303.5807 481 -0.1306002 0.2391974
Moved 412.5438 343.136 481 -0.03903702 0.2391974
Moved 412.5745 403.3186 499.0637 0.1002746 0.2856576
Moved 412.6052 461.9709 508.9952 0.2360437 0.3112015
Moved 412.6359 480.862 511.3724 0.2797732 0.3173157
Moved 412.6666 487.2816 512.7606 0.2946333 0.3208861
Moved 412.6974 495.5 513 0.3136574 0.321502
Moved 412.7281 500.4087 514 0.32502 0.324074
Moved 412.7588 503.0779 514 0.3311988 0.324074
Moved 412.7895 504.9486 514 0.3355291 0.324074
Moved 412.8202 505 514 0.3356481 0.324074
Moved 412.851 506 514 0.337963 0.324074
Stationary 412.8817 506 514 0.337963 0.324074
Stationary 412.9124 506 514 0.337963 0.324074
Stationary 412.9431 506 514 0.337963 0.324074
Stationary 412.9739 506 514 0.337963 0.324074
Moved 413.0046 506 504.0069 0.337963 0.2983715
Moved 413.0353 506 507 0.337963 0.3060699
Moved 413.066 506 504.1967 0.337963 0.2988597
Moved 413.0967 493.6569 497.9854 0.309391 0.2828842
Moved 413.1275 486.3498 490.3498 0.2924764 0.2632453
Moved 413.1582 474.3915 475.1887 0.2647951 0.2242506
Moved 413.189 456.1816 448.2595 0.2226427 0.1549883
Moved 413.2196 437.8026 416.4446 0.1800986 0.07315996
Moved 413.2504 423 389.5 0.1458333 0.003857946
Moved 413.2811 413.2885 363.1025 0.1233529 -0.06403676
Moved 413.3118 407.7684 346.421 0.110575 -0.106942
Moved 413.3426 407 333.0322 0.1087963 -0.1413781
Moved 413.3733 407 319.1725 0.1087963 -0.1770253
Moved 413.404 407 304.7695 0.1087963 -0.2140704
Moved 413.4348 417.6393 295.041 0.1334244 -0.2390922
Moved 413.4654 421.3832 285.4252 0.1420908 -0.2638241
Moved 413.496 425.7188 276.8436 0.1521268 -0.285896
Moved 413.5269 429.5916 268.8169 0.1610916 -0.306541
Moved 413.5576 432.4678 262.0644 0.1677495 -0.3239085
Ended 413.5883 434 260 0.1712963 -0.3292181
Candidates 413.6805 13 rob run ron room tin ruin fun ton win sign erin john tim
Backspace 416.2919
Began 417.2751 384 422 0.0555556 0.08744851
Stationary 417.3059 384 422 0.0555556 0.08744851
Stationary 417.3365 384 422 0.0555556 0.08744851
Stationary 417.3672 384 422 0.0555556 0.08744851
Stationary 417.398 384 422 0.0555556 0.08744851
Moved 417.4287 373.9493 422 0.03229012 0.08744851
Moved 417.4594 370.1404 422 0.0234732 0.08744851
Moved 417.4902 367.5536 422 0.01748532 0.08744851
Moved 417.5209 362.3632 415 0.005470315 0.06944436
Moved 417.5516 357.6289 410.6289 -0.005488644 0.05820184
Moved 417.5824 352.3713 407.3713 -0.01765892 0.04982332
Moved 417.6131 344.1372 403.3791 -0.03671945 0.03955523
Moved 417.6438 333.0323 398.0162 -0.06242518 0.02576168
Moved 417.6745 314.0888 390.9083 -0.106276 0.007480063
Moved 417.7052 282.5082 377.6599 -0.1793791 -0.02659511
Moved 417.736 245.8837 364.8873 -0.2641581 -0.0594464
Moved 417.7667 214.4975 353.399 -0.3368114 -0.08899445
Moved 417.7974 189.5 346 -0.3946759 -0.1080248
Moved 417.8281 174.8702 341.9741 -0.4285412 -0.1183795
Moved 417.8589 167.1035 341 -0.4465196 -0.1208849
Moved 417.8896 164.5 341 -0.4525463 -0.1208849
Moved 417.9203 165 341 -0.4513889 -0.1208849
Stationary 417.951 165 341 -0.4513889 -0.1208849
Moved 417.9817 205.0824 360.3184 -0.3586055 -0.07119763
Moved 418.0124 276.3167 363 -0.1937112 -0.06430049
Moved 418.0431 330.8097 349.238 -0.06757016 -0.0996964
Moved 418.0739 362.6221 334.6829 0.00606974 -0.1371326
Moved 418.1046 405.0134 318.12 0.1041976 -0.1797325
Moved 418.1353 412.8928 314.5536 0.122437 -0.1889054
Moved 418.1661 430.8072 300.8273 0.1639056 -0.2242096
Moved 418.1968 445.5282 288.9774 0.197982 -0.2546877
Moved 418.2275 456.5106 279.8671 0.2234042 -0.2781197
Moved 418.2582 463.7059 271.2941 0.24006 -0.3001696
Moved 418.2889 470.5403 263.4597 0.2558804 -0.3203197
Moved 418.3197 473 258.3555 0.2615741 -0.3334478
Moved 418.3504 475.5 254.5 0.2673611 -0.3433642
Moved 418.3811 475 251.9768 0.2662037 -0.349854
Stationary 418.4118 475 252 0.2662037 -0.3497943
Moved 418.4426 433.6142 286.0635 0.1704031 -0.2621825
Moved 418.4733 399.6633 318.3367 0.09181311 -0.1791752
Moved 418.504 365.0393 350.7646 0.01166513 -0.09577017
Moved 418.5347 335.0667 376.4444 -0.05771603 -0.02972128
Moved 418.5655 328.2739 383.7261 -0.07344012 -0.01099253
Moved 418.5961 314.3225 397.6776 -0.105735 0.02489074
Moved 418.6269 302.7498 408.2502 -0.1325235 0.05208376
Moved 418.6576 292.4128 418.5872 -0.1564518 0.07867059
Moved 418.6883 283.549 426.451 -0.1769699 0.09889653
Moved 418.7191 275.1087 431.2609 -0.1965076 0.1112676
Moved 418.7498 267.4887 434 -0.2141465 0.1183127
Moved 418.7805 257.5068 434 -0.2372528 0.1183127
Moved 418.8112 249.3638 434 -0.2561023 0.1183127
Moved 418.8419 237.8727 434 -0.2827021 0.1183127
Moved 418.8727 227.6902 425.3451 -0.3062725 0.09605207
Moved 418.9034 220 422.5 -0.3240741 0.08873452
Ended 418.9341 218 420.9612 -0.3287037 0.08477662
Candidates 419.057 13 game james games name hand jane hands gamma hamas hammer and thanks fame
Began 420.2859 393 391 0.07638891 0.007715971
Stationary 420.3167 393 391 0.07638891 0.007715971
Moved 420.3474 393 421.7148 0.07638891 0.08671509
Moved 420.3781 409.3369 455.7897 0.1142058 0.1743561
Moved 420.4088 417.7425 486.2175 0.1336632 0.2526169
Moved 420.4395 425.3779 510.3227 0.1513377 0.3146159
Moved 420.4703 430.0666 533.4659 0.1621911 0.3741406
Moved 420.5009 434.9369 549.6843 0.1734649 0.4158545
Moved 420.5317 438.4644 559.8576 0.1816306 0.4420205
Moved 420.5624 442.3301 568.9904 0.190579 0.4655102
Moved 420.5931 444 574.3948 0.1944444 0.4794103
Moved 420.6238 446 578.6468 0.199074 0.4903466
Moved 420.6545 447 582.076 0.2013889 0.4991667
Stationary 420.6853 447 582.076 0.2013889 0.4991667
Moved 420.716 448.3755 583 0.2045729 0.5015431
Stationary 420.7467 448.3755 583 0.2045729 0.5015431
Moved 420.7775 449.0824 583 0.2062092 0.5015431
Moved 420.8081 454.34 583 0.2183796 0.5015431
Moved 420.8389 463.5 573 0.2395834 0.4758229
Moved 420.8696 474.1591 567.9205 0.2642572 0.4627583
Moved 420.9004 484.728 562.1813 0.2887221 0.4479971
Moved 420.9311 492.5707 559.2147 0.3068766 0.4403668
Moved 420.9618 496.2502 556.7498 0.3153939 0.4340272
Moved 420.9925 500.2009 556 0.324539 0.4320986
Moved 421.0233 502.0743 555 0.3288757 0.4295266
Moved 421.054 504.3745 555 0.3342002 0.4295266
Moved 421.0847 505.1961 555 0.3361022 0.4295266
Moved 421.1154 506.3734 555 0.3388274 0.4295266
Moved 421.1461 508.1017 562.7115 0.3428279 0.4493609
Moved 421.1769 509 565.6674 0.3449074 0.4569634
Moved 421.2076 510 570.3034 0.3472221 0.4688873
Moved 421.2383 511.5071 575.0143 0.3507109 0.4810037
Moved 421.269 513.3807 585.9036 0.355048 0.5090113
Moved 421.2998 515.9169 597.5845 0.3609188 0.5390548
Moved 421.3305 517.7804 607.3412 0.3652324 0.5641491
Moved 421.3612 520.6667 617.0002 0.3719138 0.5889922
Moved 421.3919 523.5 623 0.3784722 0.6044238
Moved 421.4226 525.0253 628.0507 0.3820031 0.6174142
Moved 421.4533 526 632.3289 0.3842592 0.6284179
Moved 421.4841 527 634.1965 0.3865741 0.6332214
Moved 421.5148 527 635.2339 0.3865741 0.6358896
Moved 421.5455 527 636.374 0.3865741 0.6388218
Moved 421.5763 528.3063 637.3063 0.3895978 0.6412197
Moved 421.6069 528 638.1629 0.3888889 0.643423
Moved 421.6377 528 639.0013 0.3888889 0.6455793
Stationary 421.6684 528 639 0.3888889 0.6455761
Moved 421.6991 528 640 0.3888889 0.6481481
Stationary 421.7299 528 640 0.3888889 0.6481481
Moved 421.7606 528 641.0403 0.3888889 0.6508238
Stationary 421.7913 528 641.0403 0.3888889 0.6508238
Expand 421.7913
Stationary 421.822 528 641.0403 0.3888889 0.6508238
Stationary 421.8528 528 641.0403 0.3888889 0.6508238
Stationary 421.8835 528 641.0403 0.3888889 0.6508238
Moved 421.9142 528 642.0131 0.3888889 0.6533257
Stationary 421.9448 528 642.0131 0.3888889 0.6533257
Stationary 421.9756 528 642.0131 0.3888889 0.6533257
Stationary 422.0063 528 642.0131 0.3888889 0.6533257
Stationary 422.037 528 642.0131 0.3888889 0.6533257
Stationary 422.0678 528 642.0131 0.3888889 0.6533257
Stationary 422.0985 528 642.0131 0.3888889 0.6533257
Stationary 422.1293 528 642 0.3888889 0.653292
Moved 422.16 519.9119 642 0.3701664 0.653292
Moved 422.1907 492.3615 616.9077 0.3063923 0.5887542
Moved 422.2213 480.748 607.0295 0.2795094 0.5633475
Moved 422.2521 459.0271 591.1892 0.2292293 0.5226058
Moved 422.2829 429.852 570.016 0.1616944 0.468148
Moved 422.3136 412.8387 559.8925 0.1223118 0.4421102
Moved 422.3443 407.1568 556.6176 0.1091592 0.4336872
Moved 422.375 396.9703 550.3135 0.08557935 0.417473
Moved 422.4058 390.2498 547.1249 0.07002284 0.4092719
Moved 422.4364 385.5127 544.2563 0.05905718 0.4018939
Moved 422.4672 382.3857 542.3857 0.05181878 0.3970826
Moved 422.498 379.5158 542 0.04517555 0.3960905
Moved 422.5287 379.008 541 0.04399995 0.3935184
Moved 422.5594 379 541 0.04398147 0.3935184
Stationary 422.5901 379 541 0.04398147 0.3935184
Moved 422.6208 378 541 0.04166663 0.3935184
Stationary 422.6515 378 541 0.04166663 0.3935184
Stationary 422.6823 378 541 0.04166663 0.3935184
Stationary 422.7129 378 541 0.04166663 0.3935184
Stationary 422.7437 378 541 0.04166663 0.3935184
Ended 422.7745 391.5 551.5 0.07291664 0.4205247
Accept 422.8358 6 hands
Began 423.2046 548 529 0.4351853 0.3626543
Stationary 423.2353 548 529 0.4351853 0.3626543
Stationary 423.266 548 529 0.4351853 0.3626543
Stationary 423.2967 548 529 0.4351853 0.3626543
Stationary 423.3275 548 529 0.4351853 0.3626543
Stationary 423.3582 548 529 0.4351853 0.3626543
Stationary 423.3889 548 529 0.4351853 0.3626543
Stationary 423.4196 548 529 0.4351853 0.3626543
Stationary 423.4503 548 529 0.4351853 0.3626543
