a very traditional way to dress
Moved 1583.088 233.2357 324.1749 -0.2934358 -0.1641592
Moved 1583.119 227.7345 347.6946 -0.3061701 -0.1036661
Moved 1583.15 220.2408 384.5552 -0.3235167 -0.008860026
Moved 1583.18 213.4247 422.0272 -0.3392947 0.08751845
Moved 1583.211 202.2592 468.9631 -0.3651407 0.2082383
Moved 1583.242 199.4324 481.5544 -0.3716843 0.2406233
Moved 1583.273 194.3792 497.8624 -0.3833815 0.2825679
Moved 1583.303 190 513.5 -0.3935185 0.3227879
Moved 1583.334 187.7408 526.2961 -0.3987482 0.3556999
Moved 1583.365 184.9861 540.0694 -0.4051247 0.3911249
Moved 1583.396 183.6676 550.3298 -0.4081769 0.4175148
Moved 1583.426 183 562.8242 -0.4097222 0.4496506
Moved 1583.457 181.0448 569.9103 -0.414248 0.4678763
Moved 1583.488 181 576.4041 -0.4143519 0.4845784
Moved 1583.519 181 580.199 -0.4143519 0.4943388
Moved 1583.549 180 585.6998 -0.4166667 0.5084869
Moved 1583.58 179 588.5974 -0.4189815 0.5159397
Moved 1583.611 179 591.3455 -0.4189815 0.5230077
Moved 1583.641 177.2178 594.7822 -0.423107 0.5318472
Moved 1583.672 176.4708 597.5292 -0.4248362 0.5389125
Moved 1583.703 176 600.2784 -0.4259259 0.5459834
Moved 1583.734 175 602.7654 -0.4282407 0.5523801
Moved 1583.764 175 605.4312 -0.4282407 0.5592365
Moved 1583.795 175 606 -0.4282407 0.5606995
Moved 1583.826 175 607.5 -0.4282407 0.5645576
Moved 1583.857 175 609.1702 -0.4282407 0.5688533
Moved 1583.887 182.4871 611.0696 -0.4109095 0.5737385
Moved 1583.918 187.7722 612 -0.3986754 0.5761316
Moved 1583.949 193.261 613 -0.38597 0.5787036
Moved 1583.98 197.0561 613 -0.377185 0.5787036
Moved 1584.01 202.6034 614 -0.3643441 0.5812756
Moved 1584.041 207.5404 614 -0.3529159 0.5812756
Moved 1584.072 211.5796 614 -0.3435657 0.5812756
Moved 1584.103 212.6811 614 -0.341016 0.5812756
Moved 1584.133 215.4275 614 -0.3346585 0.5812756
Moved 1584.164 217.1766 614 -0.3306098 0.5812756
Moved 1584.195 221.4068 614 -0.3208176 0.5812756
Moved 1584.225 228.0708 614 -0.3053916 0.5812756
Moved 1584.256 237.3117 614 -0.2840006 0.5812756
Moved 1584.287 246.4149 614 -0.2629285 0.5812756
Moved 1584.318 252.57 614 -0.2486806 0.5812756
Moved 1584.348 260.9848 614 -0.2292018 0.5812756
Moved 1584.379 265.7391 614 -0.2181966 0.5812756
Moved 1584.41 269.9751 614 -0.2083909 0.5812756
Moved 1584.441 272.8966 614 -0.2016282 0.5812756
Moved 1584.471 276.6901 609.169 -0.192847 0.5688502
Moved 1584.502 279.4345 607 -0.1864942 0.5632715
Moved 1584.533 283.3493 606 -0.1774321 0.5606995
Moved 1584.564 284.1719 606 -0.1755281 0.5606995
Moved 1584.594 287.3459 605 -0.1681807 0.5581275
Moved 1584.625 288.0932 603.9067 -0.1664508 0.5553156
Ended 1584.656 288 604 -0.1666667 0.5555555
Accept 1584.717 0 a
Candidates 1584.717 13 very cry betty vary better bet beer vast net ct battery ccr career
Began 1585.609 264 379 -0.2222222 -0.02314815
Stationary 1585.639 264 379 -0.2222222 -0.02314815
Stationary 1585.67 264 379 -0.2222222 -0.02314815
Moved 1585.701 264 403.3665 -0.2222222 0.03952285
Moved 1585.732 264 427.407 -0.2222222 0.1013554
Moved 1585.762 264 446.6826 -0.2222222 0.1509324
Moved 1585.793 264 456.007 -0.2222222 0.174915
Moved 1585.824 264 473.4794 -0.2222222 0.2198544
Moved 1585.854 264 479.142 -0.2222222 0.2344187
Moved 1585.885 264 485.5419 -0.2222222 0.2508793
Moved 1585.916 264 494.6354 -0.2222222 0.2742679
Moved 1585.947 264 502.2925 -0.2222222 0.2939622
Moved 1585.977 255.1172 512.538 -0.2427843 0.3203136
Moved 1586.008 256.3536 515.6464 -0.2399221 0.3283085
Moved 1586.039 256 519.4003 -0.2407407 0.3379637
Moved 1586.07 255 521.6235 -0.2430556 0.3436816
Moved 1586.1 253.7146 523.2854 -0.2460311 0.3479562
Moved 1586.131 251.6649 525.3351 -0.2507757 0.353228
Moved 1586.162 249.8915 526 -0.2548807 0.3549381
Moved 1586.193 246 527 -0.2638889 0.3575102
Moved 1586.223 239.2556 527 -0.2795009 0.3575102
Moved 1586.254 231.0022 527 -0.2986059 0.3575102
Moved 1586.285 224.5 527 -0.3136574 0.3575102
Moved 1586.316 216.4269 527 -0.3323451 0.3575102
Moved 1586.346 207.1775 516.1183 -0.3537558 0.3295224
Moved 1586.377 197.9271 508.9271 -0.3751688 0.3110263
Moved 1586.408 189.7683 501.7682 -0.3940549 0.2926138
Moved 1586.438 178.5898 491.7373 -0.4199309 0.2668139
Moved 1586.469 167.9781 478.3737 -0.4444952 0.2324424
Moved 1586.5 158.892 466.5226 -0.4655278 0.2019615
Moved 1586.531 148.7045 453.8806 -0.4891101 0.1694457
Moved 1586.561 138.2599 440.6799 -0.5132872 0.1354936
Moved 1586.592 129.9818 428.6423 -0.5324495 0.1045327
Moved 1586.623 123.7962 416.6944 -0.546768 0.07380246
Moved 1586.654 119.9439 407.8877 -0.5556855 0.0511514
Moved 1586.684 115.4511 399.1767 -0.5660854 0.02874665
Moved 1586.715 113.961 392.9221 -0.5695347 0.01265953
Moved 1586.746 112.5 389.5 -0.5729167 0.003857946
Moved 1586.777 112 385.6503 -0.5740741 -0.006043626
Moved 1586.807 112 384.5 -0.5740741 -0.009002057
Moved 1586.838 112 381.326 -0.5740741 -0.01716567
Moved 1586.869 122.2404 378.9199 -0.5503695 -0.02335427
Moved 1586.9 137.2929 378 -0.5155258 -0.02572024
Moved 1586.93 153.6551 378 -0.4776503 -0.02572024
Moved 1586.961 167.8054 378 -0.4448951 -0.02572024
Moved 1586.992 176.3123 378 -0.4252029 -0.02572024
Moved 1587.023 185.5532 378 -0.403812 -0.02572024
Moved 1587.053 192.8133 378 -0.3870063 -0.02572024
Moved 1587.084 197.0188 378 -0.3772713 -0.02572024
Moved 1587.115 200.9352 378 -0.3682056 -0.02572024
Moved 1587.146 203.2221 378 -0.3629119 -0.02572024
Moved 1587.176 204.9671 378 -0.3588725 -0.02572024
Moved 1587.207 206.5 385 -0.3553241 -0.007716127
Moved 1587.238 210.2768 389.2768 -0.3465814 0.003283936
Moved 1587.268 221.4411 399.4411 -0.3207382 0.02942662
Moved 1587.299 243.7341 421.3712 -0.269134 0.08583131
Moved 1587.33 265.2063 447.2521 -0.2194299 0.1523973
Moved 1587.361 289.2637 473.0466 -0.1637415 0.2187413
Moved 1587.391 305 491 -0.1273148 0.2649176
Moved 1587.422 311.8584 502.1445 -0.1114389 0.2935816
Moved 1587.453 319.1671 510.1671 -0.0945207 0.3142156
Moved 1587.484 327.465 517.9767 -0.07531246 0.3343021
Moved 1587.514 332.4996 523.4996 -0.06365825 0.3485072
Moved 1587.545 338.9922 526.9961 -0.04862905 0.3575001
Moved 1587.576 345.2333 531.8222 -0.03418217 0.369913
Moved 1587.607 352.2955 535.1478 -0.01783451 0.3784664
Moved 1587.637 359.6848 537.895 -0.0007296105 0.3855323
Moved 1587.668 366.5 540.5 0.0150463 0.3922324
Moved 1587.699 373.1977 542.0989 0.03055026 0.3963448
Moved 1587.729 376.8375 542 0.03897568 0.3960905
Moved 1587.76 378.5994 542 0.04305412 0.3960905
Moved 1587.791 379.5 542 0.0451389 0.3960905
Moved 1587.822 379 542 0.04398147 0.3960905
Stationary 1587.852 379 542 0.04398147 0.3960905
Stationary 1587.883 379 542 0.04398147 0.3960905
Stationary 1587.914 379 542 0.04398147 0.3960905
Stationary 1587.945 379 542 0.04398147 0.3960905
Moved 1587.975 370.8248 533.8248 0.02505749 0.3750638
Moved 1588.006 368.082 532.082 0.01870831 0.3705812
Moved 1588.037 362.9641 529.6547 0.006861389 0.3643382
Moved 1588.068 350.4178 525.8835 -0.02218107 0.3546387
Moved 1588.098 336.6858 522.1371 -0.05396798 0.3450029
Moved 1588.129 318.5 518.5 -0.0960648 0.335648
Moved 1588.16 296.0676 513.6135 -0.1479917 0.3230799
Moved 1588.19 290.7195 512 -0.1603714 0.31893
Moved 1588.221 280 509.5 -0.1851852 0.3124999
Moved 1588.252 273.0544 508 -0.201263 0.3086419
Moved 1588.283 268.2903 507 -0.2122909 0.3060699
Moved 1588.313 264.5447 506 -0.2209613 0.3034978
Moved 1588.344 261.8033 504.8033 -0.2273072 0.3004198
Moved 1588.375 259.3774 505 -0.2329227 0.3009258
Moved 1588.406 257.5 505 -0.2372685 0.3009258
Moved 1588.436 258 505 -0.2361111 0.3009258
Stationary 1588.467 258 505 -0.2361111 0.3009258
Moved 1588.498 272.1457 503.7141 -0.2033664 0.2976184
Moved 1588.529 287.166 503 -0.1685972 0.2957818
Moved 1588.559 302.4884 500.2159 -0.1331288 0.2886212
Moved 1588.59 321.5 498.5 -0.08912037 0.2842077
Moved 1588.621 334.8946 496.0211 -0.05811443 0.277832
Moved 1588.651 348.646 493.2708 -0.02628247 0.2707582
Moved 1588.682 362.4659 490.5068 0.005708039 0.2636491
Moved 1588.713 371.8018 489.0661 0.02731899 0.2599436
Moved 1588.744 380.3273 488 0.04705399 0.2572016
Moved 1588.774 385.8005 488 0.05972346 0.2572016
Moved 1588.805 389.1777 487 0.06754091 0.2546296
Moved 1588.836 390.5 487 0.0706019 0.2546296
Moved 1588.867 393.387 485.613 0.07728477 0.2510621
Moved 1588.897 395.1515 486 0.08136918 0.2520575
Moved 1588.928 396.5 486 0.08449078 0.2520575
Moved 1588.959 400.3311 486 0.09335915 0.2520575
Moved 1588.99 407.206 486 0.1092732 0.2520575
Moved 1589.02 415.3358 486 0.1280921 0.2520575
Moved 1589.051 424.5 486 0.1493056 0.2520575
Moved 1589.082 432.9823 494.9941 0.1689405 0.2751905
Moved 1589.113 440.5126 496.7563 0.1863717 0.2797229
Moved 1589.143 443.5 497 0.193287 0.2803498
Moved 1589.174 445.9779 498 0.1990229 0.2829217
Moved 1589.205 447.3444 498 0.202186 0.2829217
Moved 1589.236 448 498 0.2037037 0.2829217
Stationary 1589.266 448 498 0.2037037 0.2829217
Moved 1589.297 428.82 475.525 0.1593056 0.2251157
Moved 1589.328 407.2377 448.4485 0.1093466 0.1554744
Moved 1589.359 383.9835 414.2574 0.05551725 0.06753439
Moved 1589.389 370.5613 392.0104 0.02444744 0.01031475
Moved 1589.42 359.1974 371.7554 -0.001857778 -0.0417813
Moved 1589.451 348.547 352.2072 -0.0265116 -0.09205971
Moved 1589.481 342.2819 337.8457 -0.04101416 -0.1289978
Moved 1589.512 337 323 -0.05324075 -0.1671811
Moved 1589.543 332.9416 306.7079 -0.06263519 -0.2090847
Moved 1589.574 330.1784 293.7136 -0.06903147 -0.2425062
Moved 1589.604 327.4327 282.731 -0.07538716 -0.2707538
Moved 1589.635 326.0296 276.0889 -0.07863511 -0.2878371
Moved 1589.666 325 268.8693 -0.08101851 -0.3064063
Moved 1589.697 324 261.6301 -0.08333336 -0.3250254
Moved 1589.727 323 257.8029 -0.08564815 -0.3348691
Moved 1589.758 323 254.3702 -0.08564815 -0.343698
Moved 1589.789 321.5 252.5 -0.08912037 -0.3485083
Moved 1589.819 320.8879 251 -0.09053732 -0.3523664
Moved 1589.85 316.4092 250 -0.1009046 -0.3549383
Moved 1589.881 293.2197 262.7002 -0.1545841 -0.3222732
Moved 1589.912 254.8243 281.0937 -0.2434622 -0.2749649
Moved 1589.942 221.3978 294.2806 -0.3208385 -0.2410478
Moved 1589.973 189 302.5 -0.3958333 -0.2199075
Moved 1590.004 168.3233 305.9641 -0.443696 -0.2109979
Moved 1590.035 146.9856 309.4327 -0.493089 -0.2020764
Moved 1590.065 134.1203 313.9399 -0.5228698 -0.1904838
Moved 1590.096 125.2101 317.8599 -0.5434952 -0.1804015
Moved 1590.127 117.0156 322.3229 -0.5624638 -0.1689227
Moved 1590.158 110.1589 327.8411 -0.5783359 -0.1547297
Moved 1590.188 102.6428 334.5358 -0.5957343 -0.1375108
Moved 1590.219 98.82787 338.1721 -0.6045651 -0.1281582
Moved 1590.25 95.65107 342.3489 -0.6119189 -0.1174153
Moved 1590.281 93.896 346.104 -0.6159815 -0.1077573
Moved 1590.311 94 353.4137 -0.6157407 -0.08895662
Moved 1590.342 94 362.1393 -0.6157407 -0.06651427
Moved 1590.373 107.1159 374.1931 -0.5853799 -0.03551161
Moved 1590.403 117.142 384.142 -0.5621714 -0.009923
Moved 1590.434 134.5 396 -0.5219908 0.02057605
Moved 1590.465 154.66 403.83 -0.4753241 0.04071487
Moved 1590.496 175.3034 407 -0.4275385 0.04886827
Moved 1590.526 199.4549 409.4455 -0.3716322 0.05515813
Moved 1590.557 220.2987 409 -0.3233827 0.05401234
Moved 1590.588 252.8652 409 -0.2479973 0.05401234
Moved 1590.619 297.2719 400.2274 -0.145204 0.03144892
Moved 1590.649 310.4125 398.8431 -0.1147859 0.02788854
Moved 1590.68 336.9279 398 -0.05340765 0.02572008
Moved 1590.711 374.2646 398 0.03301988 0.02572008
Moved 1590.742 392.4655 406.0931 0.07515162 0.04653558
Moved 1590.772 401.6642 408 0.09644478 0.05144025
Moved 1590.803 407.4474 409.2237 0.1098319 0.05458765
Moved 1590.834 412.9404 410 0.1225471 0.05658428
Moved 1590.865 415.7251 410.725 0.1289932 0.05844909
Moved 1590.895 418.459 411 0.1353218 0.05915629
Moved 1590.926 419 411 0.1365741 0.05915629
Moved 1590.957 421.5 411 0.1423611 0.05915629
Moved 1590.988 422.132 411 0.143824 0.05915629
Stationary 1591.018 422 411 0.1435185 0.05915629
Moved 1591.049 423.0699 411 0.145995 0.05915629
Stationary 1591.08 423 411 0.1458333 0.05915629
Moved 1591.11 424 411 0.1481481 0.05915629
Ended 1591.141 424 411 0.1481481 0.05915629
Accept 1591.203 0 very
Candidates 1591.203 13 traditional additional rational regional radical approval seasonal festival national emotional historical critical original
Began 1592.401 384 334 0.0555556 -0.1388889
Stationary 1592.432 384 334 0.0555556 -0.1388889
Moved 1592.463 356.872 342.91 -0.007240722 -0.1159724
Moved 1592.494 335 356.5 -0.05787035 -0.0810186
Moved 1592.524 309.2037 367.3185 -0.117584 -0.05319328
Moved 1592.555 282.5945 378.2913 -0.1791794 -0.02497096
Moved 1592.586 261.0123 386.709 -0.2291382 -0.003320592
Moved 1592.617 245.2084 392.9106 -0.2657212 0.01263026
Moved 1592.647 233.1665 398.7084 -0.2935961 0.02754207
Moved 1592.678 223.6103 403.9265 -0.3157168 0.04096309
Moved 1592.709 217.3632 406.2123 -0.3301778 0.0468422
Moved 1592.74 212.6945 408.6527 -0.3409849 0.05311907
Moved 1592.77 208.5864 411.4136 -0.3504944 0.06022025
Moved 1592.801 204.8249 414.1751 -0.3592016 0.06732273
Moved 1592.832 201.0725 416.9275 -0.3678878 0.07440194
Moved 1592.862 197.6602 419.3398 -0.3757865 0.08060639
Moved 1592.893 195.9066 423.1867 -0.3798457 0.09050075
Moved 1592.924 195 424.8434 -0.3819444 0.09476171
Moved 1592.955 195 427.5 -0.3819444 0.1015946
Moved 1592.985 195 429.055 -0.3819444 0.105594
Stationary 1593.016 195 429.055 -0.3819444 0.105594
Moved 1593.047 195 430 -0.3819444 0.1080246
Moved 1593.078 195 431.5 -0.3819444 0.1118827
Stationary 1593.108 195 431.5 -0.3819444 0.1118827
Moved 1593.139 195 431 -0.3819444 0.1105966
Moved 1593.17 191.7614 411.5681 -0.3894413 0.0606175
Moved 1593.201 187.7258 397.5403 -0.3987828 0.02453772
Moved 1593.231 183.2254 378.289 -0.4092004 -0.02497693
Moved 1593.262 179.7274 363.3185 -0.4172977 -0.06348135
Moved 1593.293 177.1142 352.457 -0.4233466 -0.09141733
Moved 1593.323 174.6611 343.9833 -0.4290252 -0.1132116
Moved 1593.354 172.8902 337.7804 -0.4331245 -0.1291657
Moved 1593.385 172 334.1331 -0.4351852 -0.1385466
Moved 1593.416 170.5 331.5 -0.4386574 -0.145319
Moved 1593.446 171 327.9672 -0.4375 -0.1544055
Moved 1593.477 171 326.2153 -0.4375 -0.1589113
Moved 1593.508 176.4106 325 -0.4249753 -0.1620371
Moved 1593.539 190.9844 325 -0.3912398 -0.1620371
Moved 1593.569 218.7753 343.2636 -0.3269091 -0.1150627
Moved 1593.6 259.1656 371.142 -0.233413 -0.04335921
Moved 1593.631 292.6176 398.0941 -0.1559776 0.02596215
Moved 1593.661 312.9014 413.2012 -0.1090246 0.06481779
Moved 1593.692 340.9144 432.2763 -0.04417956 0.1138793
Moved 1593.723 347.9606 437.7685 -0.02786904 0.1280053
Moved 1593.754 358.8169 445.8779 -0.002738734 0.1488629
Moved 1593.785 364.659 450.6589 0.01078467 0.1611598
Moved 1593.815 371.1463 455.0732 0.02580166 0.1725132
Moved 1593.846 376.6509 458.8254 0.03854374 0.1821642
Moved 1593.877 379.5 461.5 0.0451389 0.1890431
Moved 1593.907 382.0069 463.0069 0.0509419 0.1929189
Moved 1593.938 384.745 464.745 0.05727996 0.1973893
Moved 1593.969 386.2456 465 0.06075382 0.1980452
Moved 1594 386.9276 466 0.06233255 0.2006171
Moved 1594.03 387.6472 467 0.0639982 0.2031892
Moved 1594.061 388.5 467 0.06597221 0.2031892
Moved 1594.092 389 468 0.06712963 0.2057612
Moved 1594.123 391.4687 468 0.07284422 0.2057612
Moved 1594.153 393.3598 468 0.0772218 0.2057612
Moved 1594.184 397.2069 468 0.08612712 0.2057612
Moved 1594.215 400.8638 469 0.09459207 0.2083333
Moved 1594.246 403.2902 469 0.1002087 0.2083333
Moved 1594.276 406.0541 469 0.1066067 0.2083333
Moved 1594.307 407.8133 469 0.110679 0.2083333
Moved 1594.338 410.5 469 0.1168981 0.2083333
Ended 1594.369 410.5 469 0.1168981 0.2083333
Accept 1594.43 0 traditional
Candidates 1594.43 13 way at art away water day say gay easy great east war fast
Began 1595.168 226 337 -0.3101852 -0.1311728
Stationary 1595.198 226 337 -0.3101852 -0.1311728
Moved 1595.229 226 346.2643 -0.3101852 -0.1073448
Moved 1595.26 226 354.0714 -0.3101852 -0.08726512
Moved 1595.291 226 362.6265 -0.3101852 -0.06526123
Moved 1595.321 226 377.1587 -0.3101852 -0.0278841
Moved 1595.352 226 393.1595 -0.3101852 0.01327044
Moved 1595.383 235.7213 406.9438 -0.2876821 0.04872381
Moved 1595.414 235.7977 419.9886 -0.2875053 0.08227513
Moved 1595.444 237 433.1819 -0.2847222 0.1162085
Moved 1595.475 237 441.9045 -0.2847222 0.1386432
Moved 1595.506 237 449.444 -0.2847222 0.158035
Moved 1595.536 237 455 -0.2847222 0.172325
Moved 1595.567 237 460.5126 -0.2847222 0.1865036
Moved 1595.598 237 463.0123 -0.2847222 0.1929327
Moved 1595.629 237 465.3359 -0.2847222 0.1989092
Moved 1595.659 237 467.5 -0.2847222 0.2044752
Moved 1595.69 237 468.9492 -0.2847222 0.2082026
Moved 1595.721 237 470 -0.2847222 0.2109053
Moved 1595.752 242.6432 471.1287 -0.2716592 0.2138082
Moved 1595.782 260.0874 471 -0.2312791 0.2134772
Moved 1595.813 277.0919 471 -0.1919168 0.2134772
Moved 1595.844 290.8191 471 -0.160141 0.2134772
Moved 1595.875 304.0274 465.3617 -0.1295663 0.1989755
Moved 1595.905 316.2433 462.4391 -0.1012886 0.1914586
Moved 1595.936 324.9505 461 -0.0811331 0.1877571
Moved 1595.967 330.6234 459.1883 -0.06800145 0.1830974
Moved 1595.998 337.5 457.5 -0.05208333 0.1787551
Moved 1596.028 341.4875 457 -0.04285306 0.1774691
Moved 1596.059 344.9945 456 -0.03473486 0.174897
Moved 1596.09 347.3536 454.6464 -0.02927413 0.1714156
Moved 1596.12 352.2 455 -0.01805559 0.172325
Moved 1596.151 356.8936 454 -0.007190705 0.169753
Moved 1596.182 359.7027 454 -0.0006882846 0.169753
Moved 1596.213 362.1402 454 0.00495414 0.169753
Moved 1596.243 364.9011 453.0989 0.01134515 0.1674353
Moved 1596.274 366.3252 453 0.01464168 0.167181
Moved 1596.305 367 453 0.01620372 0.167181
Ended 1596.336 367 453 0.01620372 0.167181
Accept 1596.428 0 way
Candidates 1596.428 13 to too you up yo i tip top trip http tp group yup
Began 1597.227 364 424 0.009259283 0.09259254
Stationary 1597.258 364 424 0.009259283 0.09259254
Moved 1597.289 354.369 424 -0.01303484 0.09259254
Moved 1597.319 337.1805 424 -0.05282288 0.09259254
Moved 1597.35 326.0042 424 -0.07869398 0.09259254
Moved 1597.381 316.0302 424 -0.1017819 0.09259254
Moved 1597.411 306.0496 424 -0.1248853 0.09259254
Moved 1597.442 295.0502 424 -0.1503468 0.09259254
Moved 1597.473 287.3951 416.3488 -0.1680668 0.07291354
Moved 1597.504 278.4193 415 -0.1888443 0.06944436
Moved 1597.534 272.7186 411.8593 -0.2020403 0.06136646
Moved 1597.565 265.222 409.111 -0.2193936 0.05429766
Moved 1597.596 260.6518 409 -0.2299727 0.05401234
Moved 1597.627 256.9085 408 -0.2386378 0.05144025
Moved 1597.657 256 408 -0.2407407 0.05144025
Stationary 1597.688 256 408 -0.2407407 0.05144025
Stationary 1597.719 256 408 -0.2407407 0.05144025
Moved 1597.75 256 416.5701 -0.2407407 0.07348276
Moved 1597.78 256 430 -0.2407407 0.1080246
Moved 1597.811 267.2952 454.4759 -0.2145945 0.170977
Moved 1597.842 269.6706 461.3529 -0.2090958 0.1886648
Moved 1597.873 274.8522 479.9826 -0.1971014 0.2365807
Moved 1597.903 278.1848 490.7391 -0.1893871 0.2642467
Moved 1597.934 279.6141 498.8423 -0.1860785 0.2850883
Moved 1597.965 282.3575 507.0723 -0.1797281 0.3062559
Moved 1597.995 285.1084 514.3253 -0.1733601 0.3249107
Moved 1598.026 287.8558 520.5675 -0.1670004 0.3409657
Moved 1598.057 291.5287 526.7932 -0.1584983 0.3569781
Moved 1598.088 296.9944 532.9943 -0.1458464 0.3729276
Moved 1598.118 300.5157 537.5157 -0.1376951 0.3845567
Moved 1598.149 303.5 542 -0.130787 0.3960905
Moved 1598.18 305 543.9595 -0.1273148 0.4011304
Moved 1598.211 306.342 545.342 -0.1242083 0.4046861
Moved 1598.241 307 547.4617 -0.1226852 0.4101381
Moved 1598.272 307 548.2159 -0.1226852 0.4120779
Stationary 1598.303 307 548.2159 -0.1226852 0.4120779
Stationary 1598.334 307 548 -0.1226852 0.4115225
Moved 1598.364 307 549 -0.1226852 0.4140946
Moved 1598.395 295.8844 549 -0.1484157 0.4140946
Moved 1598.426 288.1834 549 -0.166242 0.4140946
Moved 1598.457 280.8817 549 -0.1831441 0.4140946
Moved 1598.487 274.3914 549 -0.198168 0.4140946
Moved 1598.518 268.4822 549 -0.2118468 0.4140946
Moved 1598.549 262.9563 540.9781 -0.2246381 0.3934622
Moved 1598.579 259.2153 539 -0.233298 0.3883744
Moved 1598.61 255 536.5 -0.2430556 0.3819444
Moved 1598.641 250.0737 529.1105 -0.2544591 0.3629385
Moved 1598.672 244.5712 518.4279 -0.2671964 0.3354625
Moved 1598.702 239.0744 504.2232 -0.2799204 0.2989279
Moved 1598.733 234.1225 489.4285 -0.2913832 0.2608757
Moved 1598.764 230.327 468.2892 -0.3001689 0.2065052
Moved 1598.795 227.5619 452.8094 -0.3065697 0.1666909
Moved 1598.825 228 440.0549 -0.3055556 0.1338861
Moved 1598.856 228 431.5248 -0.3055556 0.1119464
Moved 1598.887 228 421.8929 -0.3055556 0.08717301
Moved 1598.918 228 411.5167 -0.3055556 0.06048536
Moved 1598.948 228 405.2606 -0.3055556 0.04439452
Moved 1598.979 228 400.4667 -0.3055556 0.03206445
Moved 1599.01 228 397.9869 -0.3055556 0.02568637
Moved 1599.041 228 395.2314 -0.3055556 0.01859932
Ended 1599.071 228 394.5 -0.3055556 0.01671807
Accept 1599.163 0 to
Candidates 1599.163 13 sees dress stress address assess sea sera dated areas data addressed feed area
Began 1600.208 266 258 -0.2175926 -0.3343622
Stationary 1600.239 266 258 -0.2175926 -0.3343622
Moved 1600.27 266 286.745 -0.2175926 -0.2604296
Moved 1600.301 266 314.6354 -0.2175926 -0.188695
Moved 1600.331 266 338.6754 -0.2175926 -0.1268636
Moved 1600.362 266 365.7808 -0.2175926 -0.05714809
Moved 1600.393 266 388.2257 -0.2175926 0.0005804462
Moved 1600.424 266 399.8043 -0.2175926 0.03036067
Moved 1600.454 266 411.4029 -0.2175926 0.06019258
Moved 1600.485 266 422.4569 -0.2175926 0.08862366
Moved 1600.516 266 429.6725 -0.2175926 0.1071822
Moved 1600.547 266 435.4534 -0.2175926 0.1220508
Moved 1600.577 266 440.081 -0.2175926 0.1339531
Moved 1600.608 259 445.5821 -0.2337963 0.148102
Moved 1600.639 257.4599 450.0801 -0.2373613 0.1596711
Moved 1600.67 254.0555 454.9445 -0.2452419 0.1721822
Moved 1600.7 250.5544 459.4456 -0.2533463 0.1837592
Moved 1600.731 246.5291 463.4709 -0.2626641 0.1941123
Moved 1600.762 241.7766 466.2234 -0.2736652 0.2011917
Moved 1600.792 238.3792 468.6208 -0.2815296 0.207358
Moved 1600.823 235.6275 470 -0.2878993 0.2109053
Moved 1600.854 235 472.1305 -0.2893518 0.216385
Ended 1600.885 234 472 -0.2916667 0.2160493
Accept 1600.946 1 dress
Began 1601.346 138 413 -0.513889 0.06430033
Stationary 1601.376 138 413 -0.513889 0.06430033
Moved 1601.407 164.1267 413 -0.4534105 0.06430033
Moved 1601.438 202.3861 413 -0.364847 0.06430033
