the bathroom is good for reading
Moved 1854.021 378.1441 476.7599 0.04200021 0.2282918
Moved 1854.051 385.8881 456.3358 0.05992612 0.1757606
Moved 1854.082 390.8065 441.7742 0.07131119 0.1383081
Moved 1854.113 394.6758 430.2966 0.08026818 0.1087876
Moved 1854.143 397.193 423.4209 0.08609494 0.09110305
Moved 1854.174 398 418.9318 0.08796295 0.07955692
Moved 1854.205 399.9373 416.0627 0.09244749 0.07217768
Moved 1854.236 400.6247 413.3753 0.09403874 0.06526566
Moved 1854.266 401 412 0.09490739 0.06172835
Moved 1854.297 401 411 0.09490739 0.05915629
Moved 1854.328 402 410 0.09722222 0.05658428
Stationary 1854.359 402 410 0.09722222 0.05658428
Moved 1854.389 392.9004 410 0.07615824 0.05658428
Moved 1854.42 376.2005 423.9992 0.03750126 0.09259047
Moved 1854.451 355.1437 436.0607 -0.01124134 0.1236129
Moved 1854.482 337.6367 449.8309 -0.05176693 0.1590301
Moved 1854.512 324.4363 462.5637 -0.08232331 0.1917789
Moved 1854.543 312.1659 477.8341 -0.110727 0.2310547
Moved 1854.574 309.9068 482.1865 -0.1159566 0.2422491
Moved 1854.604 305.1358 489.7963 -0.1270004 0.2618215
Moved 1854.635 302.1966 495.8034 -0.1338041 0.2772721
Moved 1854.666 301 500.3461 -0.1365741 0.2889561
Moved 1854.697 300 504.1893 -0.1388889 0.2988406
Moved 1854.727 300 509.1209 -0.1388889 0.3115249
Moved 1854.758 310.2255 513.8592 -0.1152187 0.3237118
Moved 1854.789 334.4513 520.2419 -0.05914058 0.3401282
Moved 1854.82 373.1666 522 0.03047834 0.3446501
Moved 1854.85 408.9392 522 0.1132852 0.3446501
Moved 1854.881 439.2235 522 0.1833878 0.3446501
Moved 1854.912 465.523 517.4338 0.2442663 0.3329059
Moved 1854.943 494.7754 511.0449 0.3119802 0.3164735
Moved 1854.973 500.1837 509.6054 0.3244993 0.312771
Moved 1855.004 508.806 508 0.3444584 0.3086419
Moved 1855.035 514.542 506.229 0.3577361 0.3040869
Moved 1855.065 519.6386 503.3614 0.3695338 0.2967113
Moved 1855.096 523.5106 500.4894 0.3784966 0.2893246
Moved 1855.127 526.0489 496.9023 0.3843724 0.2800983
Moved 1855.158 528 483.5195 0.3888889 0.2456777
Moved 1855.188 528 454.0089 0.3888889 0.1697759
Moved 1855.219 509.2553 409.5107 0.3454985 0.05532582
Moved 1855.25 492.6774 370.7879 0.3071236 -0.04426987
Moved 1855.281 479.7796 339.394 0.2772677 -0.1250155
Moved 1855.311 472.1247 308.561 0.2595478 -0.2043184
Moved 1855.342 468.0795 279.5568 0.2501841 -0.2789178
Moved 1855.373 468 262.9773 0.25 -0.3215604
Moved 1855.404 468 254.5494 0.25 -0.3432371
Moved 1855.434 468 242.5436 0.25 -0.3741165
Moved 1855.465 468 234.0693 0.25 -0.3959123
Moved 1855.496 468 226.9734 0.25 -0.4141631
Moved 1855.526 475 218.4993 0.2662037 -0.4359587
Moved 1855.557 476 212.5101 0.2685185 -0.4513628
Moved 1855.588 477 206.5055 0.2708333 -0.4668068
Moved 1855.619 477 203.375 0.2708333 -0.4748586
Moved 1855.649 477 201.9423 0.2708333 -0.4785436
Ended 1855.68 478 200 0.2731481 -0.4835392
Accept 1855.772 0 the
Candidates 1855.772 13 bathroom nation bedroom criterion main begun version creation cartoon caution variation custom madison
Began 1856.602 470 531 0.2546296 0.3677982
Stationary 1856.633 470 531 0.2546296 0.3677982
Stationary 1856.664 470 531 0.2546296 0.3677982
Moved 1856.694 434.5424 503.569 0.1725519 0.2972454
Moved 1856.725 404.822 480.416 0.1037547 0.2376955
Moved 1856.756 382.6379 460.6379 0.05240252 0.1868258
Moved 1856.787 364.3194 447.2555 0.00999858 0.152406
Moved 1856.817 345.2266 436.1133 -0.03419762 0.1237481
Moved 1856.848 330.05 427.83 -0.06932879 0.1024433
Moved 1856.879 317.6997 421.4799 -0.09791742 0.0861107
Moved 1856.91 306.4855 416.8714 -0.1238761 0.07425771
Moved 1856.94 297.3265 412.6633 -0.1450775 0.06343425
Moved 1856.971 289.3761 410 -0.1634813 0.05658428
Moved 1857.002 281.7606 409 -0.1811097 0.05401234
Moved 1857.032 276.4357 408 -0.1934359 0.05144025
Moved 1857.063 271.4222 406.2111 -0.2050411 0.04683926
Moved 1857.094 266.3355 405 -0.216816 0.04372424
Moved 1857.125 261.9442 403.4721 -0.226981 0.03979439
Moved 1857.155 255.8368 400.9456 -0.2411185 0.03329626
Moved 1857.186 249.1624 398.0541 -0.2565686 0.02585933
Moved 1857.217 243.3715 396 -0.2699734 0.02057605
Moved 1857.248 239.316 395 -0.2793612 0.01800408
Moved 1857.278 236.7905 394 -0.2852073 0.01543206
Ended 1857.309 236 394 -0.287037 0.01543206
Accept 1857.401 0 bathroom
Candidates 1857.401 13 is us id if odds its usa pass odd pa his ps of
Began 1857.893 316 384 -0.1018519 -0.01028807
Stationary 1857.924 316 384 -0.1018519 -0.01028807
Stationary 1857.955 316 384 -0.1018519 -0.01028807
Moved 1857.985 345.2518 400.0587 -0.03413941 0.03101506
Moved 1858.016 389.7321 421.866 0.06882419 0.0871039
Moved 1858.047 426.2295 440.3979 0.1533089 0.1347681
Moved 1858.078 449.0779 454.1985 0.2061987 0.1702635
Moved 1858.108 472.5875 468.1907 0.2606192 0.2062517
Moved 1858.139 479.3638 472.5229 0.2763052 0.2173942
Moved 1858.17 490.1359 478.712 0.3012406 0.2333126
Moved 1858.2 497 483.5 0.3171296 0.2456274
Moved 1858.231 501.0914 487.0914 0.3266006 0.2548648
Moved 1858.262 503 489 0.3310186 0.2597736
Moved 1858.293 503 491 0.3310186 0.2649176
Moved 1858.323 503 492 0.3310186 0.2674896
Moved 1858.354 483.7184 493 0.2863853 0.2700616
Moved 1858.385 451.4003 481.4668 0.2115748 0.240398
Moved 1858.416 413.0262 463.0121 0.1227459 0.1929323
Moved 1858.446 383.3763 446.9326 0.05411188 0.1515755
Moved 1858.477 356.8717 432.4359 -0.007241419 0.1142896
Moved 1858.508 338.6992 423.2195 -0.0493075 0.09058501
Moved 1858.539 325.6459 416.3876 -0.07952328 0.07301319
Moved 1858.569 313.2049 409.6024 -0.108322 0.05556177
Moved 1858.6 303.7416 404.8708 -0.1302278 0.0433919
Moved 1858.631 293.6934 400.5645 -0.1534875 0.03231598
Moved 1858.661 286.0766 397.0255 -0.171119 0.02321373
Moved 1858.692 279.3065 393.1533 -0.1867905 0.01325427
Moved 1858.723 274.2837 390.2836 -0.1984175 0.005873456
Moved 1858.754 270.5 388.5 -0.2071759 0.00128589
Moved 1858.784 266.9025 388 -0.2155034 -3.924585E-08
Moved 1858.815 265.5 386.5 -0.21875 -0.003858064
Moved 1858.846 262.1641 386 -0.2264719 -0.005144111
Moved 1858.877 260.7122 385 -0.2298328 -0.007716127
Moved 1858.907 259.7307 383.7307 -0.2321048 -0.01098075
Ended 1858.938 259.7307 383.7307 -0.2321048 -0.01098075
Accept 1859.061 0 is
Candidates 1859.061 13 good goods god foods gods food this dod hood ships dogs shops his
Began 1859.891 347 399 -0.0300926 0.02829214
Stationary 1859.922 347 399 -0.0300926 0.02829214
Stationary 1859.952 347 399 -0.0300926 0.02829214
Moved 1859.983 359.0912 408.3009 -0.002103647 0.05221418
Moved 1860.014 377.637 419.6481 0.0408263 0.08139924
Moved 1860.045 413.8373 440.9186 0.1246234 0.1361076
Moved 1860.075 442.9486 458.1692 0.1920107 0.1804762
Moved 1860.106 466.4202 473.2401 0.246343 0.2192389
Moved 1860.137 485.3829 487.1306 0.2902382 0.2549655
Moved 1860.167 500.0192 497.5143 0.3241184 0.2816726
Moved 1860.198 510.5063 507.5062 0.3483941 0.3073719
Moved 1860.229 516.8671 512.8671 0.3631184 0.3211602
Moved 1860.26 519 515.7773 0.3680556 0.3286452
Moved 1860.29 520 517.6529 0.3703704 0.3334693
Moved 1860.321 515.3011 518 0.3594934 0.3343621
Moved 1860.352 492.6783 518 0.3071256 0.3343621
Moved 1860.383 460.2325 505.4108 0.2320195 0.3019825
Moved 1860.413 430.8917 496.4729 0.1641012 0.278994
Moved 1860.444 404.5 488.5 0.1030092 0.2584876
Moved 1860.475 388.0957 484.8192 0.06503632 0.2490204
Moved 1860.506 373.7499 479.9 0.03182838 0.2363682
Moved 1860.536 358.3811 476.1524 -0.003747493 0.2267294
Moved 1860.567 348.6832 474.6708 -0.02619624 0.2229187
Moved 1860.598 336.7522 472.688 -0.05381445 0.217819
Moved 1860.629 329.6298 472 -0.0703014 0.2160493
Moved 1860.659 322.8842 472 -0.08591617 0.2160493
Moved 1860.69 317.1163 471.3721 -0.09926781 0.2144342
Moved 1860.721 312.5 471 -0.1099537 0.2134772
Moved 1860.751 306.2646 471 -0.1243875 0.2134772
Moved 1860.782 302.1382 471 -0.1339395 0.2134772
Moved 1860.813 299.2225 471 -0.1406887 0.2134772
Moved 1860.844 297 471 -0.1458333 0.2134772
Moved 1860.874 295.4679 471 -0.1493798 0.2134772
Ended 1860.905 295 471 -0.150463 0.2134772
Accept 1861.028 0 good
Candidates 1861.028 13 for got good food god hope fort foot hour hot gore ford goods
Began 1861.827 415 478 0.1273148 0.2314814
Stationary 1861.858 415 478 0.1273148 0.2314814
Stationary 1861.889 415 478 0.1273148 0.2314814
Moved 1861.919 397.5 478 0.08680551 0.2314814
Moved 1861.95 382.0011 482.6642 0.0509284 0.2434777
Moved 1861.981 377.6805 486.1065 0.04092693 0.2523314
Moved 1862.012 369.0827 488.9724 0.02102474 0.2597026
Moved 1862.042 362.5177 492.4941 0.005828043 0.2687604
Moved 1862.073 356.2768 496.3616 -0.008618534 0.2787078
Moved 1862.104 350.5451 499.2275 -0.02188633 0.2860789
Moved 1862.135 345.7875 500 -0.03289928 0.2880658
Moved 1862.165 339.6501 500 -0.04710629 0.2880658
Moved 1862.196 329.8195 500 -0.06986236 0.2880658
Moved 1862.227 316.8799 484.8799 -0.09981503 0.2491768
Moved 1862.257 303.1747 469.2446 -0.1315401 0.2089623
Moved 1862.288 286.8586 448.2021 -0.1693087 0.1548407
Moved 1862.319 278.6017 436.2034 -0.188422 0.1239799
Moved 1862.35 272.8602 427.2903 -0.2017125 0.1010551
Moved 1862.38 267.8355 418.6711 -0.2133436 0.07888644
Moved 1862.411 264.0549 409.1646 -0.2220952 0.05443569
Moved 1862.442 261.1828 400.5483 -0.2287436 0.03227434
Moved 1862.473 258.5 392.5 -0.2349537 0.01157403
Moved 1862.503 255.7596 385.2788 -0.2412972 -0.006998988
Moved 1862.534 253.8909 379.7819 -0.2456228 -0.02113727
Moved 1862.565 253 374.043 -0.2476852 -0.03589763
Moved 1862.595 252 371.5079 -0.25 -0.04241786
Moved 1862.626 252 369.5 -0.25 -0.04758238
Moved 1862.657 252 367.8833 -0.25 -0.05174056
Moved 1862.688 267.501 368 -0.2141181 -0.05144041
Moved 1862.719 285.0144 377.0072 -0.1735778 -0.02827366
Moved 1862.749 304.7451 389.675 -0.1279049 0.004308253
Moved 1862.78 323.4339 403.6226 -0.08464381 0.0401814
Moved 1862.811 333.8324 411.8743 -0.06057322 0.06140497
Moved 1862.841 345.2499 422.4374 -0.03414368 0.08857362
Moved 1862.872 360.3499 438.4666 0.0008100271 0.1298009
Moved 1862.903 369.5887 449.3065 0.02219607 0.1576811
Moved 1862.934 375.182 454.1365 0.03514349 0.1701042
Moved 1862.964 385.693 464.7698 0.05947461 0.1974531
Moved 1862.995 397.1847 476.1846 0.08607557 0.2268122
Moved 1863.026 408 486 0.1111111 0.2520575
Moved 1863.057 417.8369 494.6277 0.1338818 0.2742481
Moved 1863.087 425.2524 500.1683 0.1510472 0.2884986
Moved 1863.118 430.9025 502.9513 0.1641262 0.2956565
Moved 1863.149 432.4719 504 0.1677591 0.2983539
Moved 1863.18 435.3488 504 0.1744185 0.2983539
Moved 1863.21 437 467.3154 0.1782407 0.2040003
Moved 1863.241 437 402.3085 0.1782407 0.03680178
Moved 1863.272 425.8121 353.7786 0.1523428 -0.08801809
Moved 1863.302 423.9501 338.1261 0.1480327 -0.1282765
Moved 1863.333 420.6024 308.024 0.1402833 -0.2056997
Moved 1863.364 420.0531 293.2656 0.1390118 -0.2436584
Moved 1863.395 420 277.7946 0.1388889 -0.2834501
Moved 1863.425 420 262.6209 0.1388889 -0.3224771
Moved 1863.456 420 249.3342 0.1388889 -0.3566507
Moved 1863.487 420 241.8289 0.1388889 -0.3759547
Moved 1863.518 427.9204 238.0796 0.1572231 -0.3855978
Moved 1863.548 428 236 0.1574074 -0.3909465
Stationary 1863.579 428 236 0.1574074 -0.3909465
Moved 1863.61 413.2351 254.1473 0.1232294 -0.3442713
Moved 1863.641 390.569 284.6465 0.07076155 -0.2658269
Moved 1863.671 367.4976 322.0048 0.01735558 -0.1697408
Moved 1863.702 357.4597 341.3105 -0.005880445 -0.1200862
Moved 1863.733 348.709 359.582 -0.02613659 -0.07309156
Moved 1863.763 344.4096 366.9839 -0.03608882 -0.05405387
Moved 1863.794 338.865 378.2025 -0.04892364 -0.02519929
Moved 1863.825 335.3648 385.9056 -0.057026 -0.005386768
Moved 1863.856 332.4903 392.0195 -0.06367996 0.01033807
Moved 1863.886 330.6142 395.3858 -0.06802271 0.01899641
Ended 1863.917 331 397 -0.06712963 0.02314815
Accept 1864.04 0 for
Candidates 1864.04 13 using trading reading issuing testing thing wedding feeding urging respond retains taking getting
Began 1865.024 401 280 0.09490739 -0.2777778
Moved 1865.054 401 297.5676 0.09490739 -0.2325938
Moved 1865.085 401 337.3218 0.09490739 -0.1303451
Moved 1865.116 401 377.1205 0.09490739 -0.02798237
Moved 1865.146 401 409.2863 0.09490739 0.05474867
Moved 1865.177 401 440.6907 0.09490739 0.1355214
Moved 1865.208 401 462.3317 0.09490739 0.1911824
Moved 1865.239 401 484.3557 0.09490739 0.2478284
Moved 1865.269 401 499.7432 0.09490739 0.2874054
Moved 1865.3 401 508.6329 0.09490739 0.3102698
Moved 1865.331 401 515.4728 0.09490739 0.3278621
Moved 1865.362 401 520.6071 0.09490739 0.3410676
Moved 1865.392 401 526.9065 0.09490739 0.3572697
Moved 1865.423 401 529.368 0.09490739 0.3636009
Moved 1865.454 408 533.3484 0.1111111 0.3738383
Moved 1865.485 408 534.7853 0.1111111 0.3775341
Moved 1865.515 408 537.6533 0.1111111 0.3849106
Moved 1865.546 408 540.1409 0.1111111 0.3913087
Moved 1865.577 408 546.1767 0.1111111 0.406833
Moved 1865.608 409 551.8682 0.113426 0.4214715
Moved 1865.638 410 558.4 0.1157407 0.4382714
Moved 1865.669 411.2996 563.5991 0.1187489 0.4516437
Moved 1865.7 412 570.5225 0.1203704 0.4694509
Moved 1865.73 413 576.0973 0.1226852 0.4837893
Moved 1865.761 414.6901 582.3802 0.1265975 0.4999491
Moved 1865.792 416 587.9189 0.1296297 0.5141947
Moved 1865.823 417 593.6705 0.1319444 0.5289879
Moved 1865.854 419.1977 597.1977 0.1370317 0.5380598
Moved 1865.884 419 599.7209 0.1365741 0.5445495
Moved 1865.915 420 602.5895 0.1388889 0.5519277
Moved 1865.946 420.8913 605.8913 0.140952 0.5604199
Stationary 1865.976 421 606 0.1412037 0.5606995
Moved 1866.007 421 607.3566 0.1412037 0.5641886
Moved 1866.038 421 609.3734 0.1412037 0.5693759
Moved 1866.069 421 610.2111 0.1412037 0.5715304
Moved 1866.099 421 611.0532 0.1412037 0.5736963
Ended 1866.13 421 611 0.1412037 0.5735595
Accept 1866.192 2 reading
Began 1866.345 234 396 -0.2916667 0.02057605
Moved 1866.376 260.9162 403.9581 -0.2293606 0.04104453
Moved 1866.407 336.5032 419.3576 -0.05439077 0.08065219
Moved 1866.438 404.5 423.5 0.1030092 0.09130646
Moved 1866.468 436.7115 424 0.177573 0.09259254
Moved 1866.499 463.8477 424 0.2403882 0.09259254
Moved 1866.53 486.8098 424 0.2935413 0.09259254
Moved 1866.56 499.0981 424 0.3219865 0.09259254
Moved 1866.591 509.6095 424 0.3463183 0.09259254
Moved 1866.622 517.8224 424 0.3653296 0.09259254
Moved 1866.653 525.2616 424 0.38255 0.09259254
Moved 1866.683 531.3063 425 0.3965423 0.09516452
Moved 1866.714 535.0532 426 0.4052158 0.09773654
Moved 1866.745 538.3848 427 0.4129276 0.1003086
Moved 1866.776 540.9684 428 0.4189084 0.1028806
Moved 1866.806 542.8181 428.8181 0.4231901 0.1049848
Moved 1866.837 544.2547 429 0.4265155 0.1054526
Moved 1866.868 548.5593 430 0.4364798 0.1080246
Moved 1866.898 553.1943 431 0.4472091 0.1105966
Moved 1866.929 567.6097 434.4024 0.4805779 0.1193476
Moved 1866.96 578.0728 436.2682 0.504798 0.1241465
Moved 1866.991 583 437.5 0.5162038 0.1273147
Moved 1867.021 591.615 438.205 0.5361458 0.1291281
Moved 1867.052 599.2402 439 0.5537967 0.1311728
Moved 1867.083 604.9041 440 0.5669076 0.1337448
Moved 1867.114 608.4966 441 0.5752236 0.1363167
Moved 1867.144 612.3699 442 0.5841895 0.1388888
Moved 1867.175 615.2396 443 0.5908324 0.1414608
Moved 1867.206 619.1105 445.1105 0.5997928 0.146889
Moved 1867.237 621.6283 445 0.6056211 0.1466049
Moved 1867.267 623.058 446.058 0.6089305 0.149326
Moved 1867.298 626.3691 446 0.6165953 0.1491768
Moved 1867.329 627 446.9501 0.6180555 0.1516207
Moved 1867.359 628.3647 447 0.6212145 0.1517489
Moved 1867.39 629.6706 447 0.6242374 0.1517489
Ended 1867.421 630 447 0.6250001 0.1517489
PhraseEnd 1867.482
