the five boxing wizards jump quickly
the five boxing wizards jump quickly
FixStart
Radial

0.6 0.6
432 388.8
Began 656.7014 272 216 -0.2037037 -0.4423869
Stationary 656.7322 272 216 -0.2037037 -0.4423869
Moved 656.7629 237.4497 268.5469 -0.2836812 -0.3072352
Moved 656.7936 217.0901 322.7072 -0.33081 -0.1679344
Moved 656.8243 212.6367 347.2698 -0.3411188 -0.1047587
Moved 656.855 212 360.0649 -0.3425926 -0.0718495
Moved 656.8858 231.6315 363 -0.2971494 -0.06430049
Moved 656.9165 261.036 339.8604 -0.2290833 -0.123816
Moved 656.9472 279.6614 295.3542 -0.1859689 -0.2382866
Moved 656.978 285.5 256 -0.1724537 -0.3395062
Moved 657.0087 286 243.8995 -0.1712963 -0.3706288
Moved 657.0394 286 237.0492 -0.1712963 -0.388248
Moved 657.0702 253.6253 243.3123 -0.2462377 -0.3721392
Moved 657.1009 212.4811 276.5189 -0.341479 -0.2867312
Moved 657.1312 186.1913 302.8087 -0.4023349 -0.2191135
Moved 657.1623 173.7743 316.2822 -0.431078 -0.1844595
Ended 657.1931 173.7743 316.2822 -0.431078 -0.1844595
Candidates 657.3159 13 the there further where either refer rude re right ride trust trigger wife
Began 657.7768 162 284 -0.4583334 -0.2674897
Moved 657.8076 182.321 284 -0.411294 -0.2674897
Moved 657.8382 261.753 303.9606 -0.2274236 -0.2161509
Moved 657.869 381.5032 341.4243 0.04977584 -0.1197935
Ended 657.8997 392.1598 343.5176 0.07444392 -0.1144096
Accept 657.9611 0 the
Began 658.084 295 238 -0.150463 -0.3858025
Stationary 658.1147 295 238 -0.150463 -0.3858025
Moved 658.1454 278.5648 238 -0.1885073 -0.3858025
Moved 658.1761 257.8508 238 -0.2364564 -0.3858025
Moved 658.2069 242.2007 246.119 -0.2726835 -0.3649203
Moved 658.2377 235.974 247 -0.2870971 -0.3626543
Moved 658.2683 235 250.7906 -0.2893518 -0.3529048
Moved 658.2991 258 266.5 -0.2361111 -0.3125
Moved 658.3298 315.3221 311.9911 -0.1034211 -0.1954961
Moved 658.3605 354.5323 345.8993 -0.0126566 -0.1082838
Moved 658.3912 376.3197 363.2557 0.03777703 -0.06364273
Moved 658.4219 383.1948 368.5974 0.05369166 -0.04990385
Moved 658.4527 385.4668 370 0.05895088 -0.04629637
Stationary 658.4835 385 370 0.05787035 -0.04629637
Moved 658.5142 296.2245 261.5644 -0.1476286 -0.3251945
Moved 658.5449 256.3522 197.1165 -0.2399254 -0.4909556
Moved 658.5756 240.7 169.825 -0.2761574 -0.5611499
Moved 658.6063 231.6578 151.3156 -0.2970884 -0.6087564
Moved 658.6371 226.0134 144.0134 -0.3101541 -0.6275375
Moved 658.6678 222.1448 142 -0.3191092 -0.6327161
Moved 658.6985 201.5013 179.4415 -0.3668951 -0.5364159
Moved 658.7292 183.2189 275.5919 -0.4092155 -0.2891154
Moved 658.7599 182 338.5273 -0.412037 -0.1272446
Moved 658.7907 191.9557 387.6675 -0.3889915 -0.0008553242
Moved 658.8214 195.839 410.1949 -0.3800023 0.05708557
Moved 658.8521 198.5 418 -0.3738426 0.07716041
Ended 658.8828 199 419 -0.3726852 0.07973251
Candidates 659.0057 13 size five ice use user river guide first driver rice disagree dive juice
Began 659.7125 169 252 -0.4421296 -0.3497943
Moved 659.7431 209.7411 323.7269 -0.3478214 -0.1653115
Moved 659.7739 288.9957 433.5662 -0.1643618 0.1171969
Moved 659.8045 359.2812 504.0277 -0.001663963 0.2984251
Ended 659.8353 359.2812 504.0277 -0.001663963 0.2984251
Accept 659.8967 1 five
Began 659.9889 201 301 -0.3680556 -0.2237656
Stationary 660.0197 201 301 -0.3680556 -0.2237656
Moved 660.0504 208.6617 294.0349 -0.3503202 -0.24168
Moved 660.0811 226 270.5 -0.3101852 -0.302212
Moved 660.1118 238.3201 237.2318 -0.2816665 -0.3877782
Moved 660.1425 243.8689 211.59 -0.268822 -0.4537296
Moved 660.1732 245.8 194.8 -0.2643519 -0.4969135
Moved 660.204 246 188.4785 -0.2638889 -0.5131726
Moved 660.2347 246 189 -0.2638889 -0.5118313
Moved 660.2654 278.3351 301.3376 -0.1890392 -0.2228972
Moved 660.2961 326.4207 399.0827 -0.07772997 0.02850485
Moved 660.3269 351.656 438.4496 -0.01931478 0.1297571
Moved 660.3576 361.9741 454.6235 0.00456969 0.1713567
Moved 660.3884 362 459.2018 0.004629592 0.1831323
Moved 660.419 345.5234 454.2332 -0.03351062 0.1703528
Moved 660.4498 224.8193 349.2618 -0.3129184 -0.09963518
Moved 660.4805 171.3454 279.8098 -0.4367004 -0.2782671
Moved 660.5112 143.9267 247.1583 -0.5001697 -0.3622472
Moved 660.5419 132.3707 234.4634 -0.5269197 -0.3948987
Moved 660.5727 127 229.2207 -0.5393518 -0.408383
Moved 660.6034 126 229 -0.5416667 -0.4089506
Moved 660.6342 194 310.5 -0.3842593 -0.1993313
Moved 660.6649 273.3531 396.3782 -0.2005716 0.02154896
Moved 660.6956 316.3243 435.5637 -0.1011011 0.1223346
Moved 660.7263 347.686 456.9716 -0.02850468 0.1773959
Moved 660.757 357.6313 461.2104 -0.00548313 0.1882983
Stationary 660.7877 358 461 -0.004629641 0.1877571
Moved 660.8185 316.5061 356.9182 -0.1006802 -0.07994311
Moved 660.8492 257.3936 236.7872 -0.2375149 -0.3889218
Moved 660.8799 240.0914 200.5984 -0.2775661 -0.4820001
Moved 660.9106 230.4235 181.5588 -0.2999456 -0.5309701
Moved 660.9414 224.8482 172.6964 -0.3128513 -0.5537643
Moved 660.972 222.5 170.5 -0.318287 -0.5594137
Moved 661.0028 222 182.6252 -0.3194444 -0.5282273
Moved 661.0336 221 250.9103 -0.3217593 -0.3525971
Moved 661.0643 221 325.0274 -0.3217593 -0.1619666
Moved 661.095 221 353.6705 -0.3217593 -0.08829619
Ended 661.1257 221 355 -0.3217593 -0.08487654
Candidates 661.2486 13 bidding boxing nothing mixing missing building moving living housing binding listing choosing coding
Began 662.2318 225 228 -0.3125 -0.4115227
Moved 662.2626 244.0149 270.5261 -0.2684839 -0.3021448
Moved 662.2933 300.3203 366.2005 -0.1381474 -0.05606874
Moved 662.3239 341.9336 420.3701 -0.04182031 0.08325627
Ended 662.3547 380 457 0.04629632 0.1774691
Accept 662.4161 1 boxing
Began 662.5391 279 230 -0.1875 -0.4063786
Moved 662.5698 267.0341 247.2842 -0.2151989 -0.3619235
Moved 662.6005 234.8851 281.1149 -0.2896177 -0.2749103
Moved 662.6312 207.4916 304.6948 -0.3530287 -0.2142623
Moved 662.662 183.9037 322.4771 -0.4076303 -0.1685262
Moved 662.6927 174.5105 335.4476 -0.4293739 -0.1351656
Moved 662.7234 174 357.2671 -0.4305556 -0.07904562
Moved 662.7541 225.8158 395.1426 -0.3106115 0.01837079
Moved 662.7849 278.9068 413.4845 -0.1877157 0.06554647
Moved 662.8156 301.0654 414 -0.1364226 0.06687239
Moved 662.8463 311.4818 379.5909 -0.1123106 -0.02162847
Moved 662.877 271.165 268.9125 -0.2056366 -0.3062951
Moved 662.9078 254.6861 234.8215 -0.2437822 -0.3939775
Moved 662.9385 208.5061 171.715 -0.3506803 -0.5562887
Moved 662.9692 178.7791 147.7701 -0.4194929 -0.6178751
Moved 662.9999 143.3427 130.4475 -0.5015216 -0.6624293
Moved 663.0306 128.6861 128 -0.5354488 -0.6687243
Moved 663.0614 115.2777 135.4446 -0.5664867 -0.6495767
Moved 663.092 105.1265 191.6656 -0.589985 -0.5049753
Moved 663.1228 123.3318 273.9955 -0.547843 -0.2932214
Moved 663.1536 142.2991 306.9487 -0.5039372 -0.2084654
Moved 663.1843 162.2165 330.2165 -0.4578322 -0.1486202
Moved 663.215 177.7184 342.5728 -0.4219483 -0.1168395
Moved 663.2457 183.4385 343 -0.4087073 -0.1157408
Moved 663.2765 190.6258 318.2449 -0.3920698 -0.1794112
Moved 663.3072 191 282.1401 -0.3912037 -0.2722735
Moved 663.3379 181.6051 246.3281 -0.4129511 -0.3643825
Moved 663.3687 173.8576 225.144 -0.4308851 -0.4188683
Moved 663.3994 165.673 212.673 -0.449831 -0.4509441
Moved 663.4301 156.9865 202.9899 -0.4699385 -0.4758491
Moved 663.4608 143.6268 200 -0.500864 -0.4835392
Moved 663.4915 133.7714 200 -0.5236772 -0.4835392
Moved 663.5223 128.6007 209.1996 -0.5356465 -0.4598776
Moved 663.553 126.8533 211 -0.5396916 -0.455247
Moved 663.5837 126 212.5 -0.5416667 -0.451389
Ended 663.6144 126 212.5 -0.5416667 -0.451389
Candidates 663.7066 13 wizards seized sizes regard used regards success fixed dedicated educated users trusted related
Began 664.3519 192 293 -0.3888888 -0.2443416
Moved 664.3826 241.1881 284.0787 -0.2750276 -0.2672873
Moved 664.4133 324.4425 289.8654 -0.0823091 -0.2524038
Moved 664.444 364.5 300 0.01041671 -0.2263375
Ended 664.4748 370 300 0.02314816 -0.2263375
Accept 664.567 0 wizards
Began 664.6591 205 263 -0.3587963 -0.3215021
Moved 664.6899 228.1097 250.3013 -0.3053016 -0.3541634
Moved 664.7205 268.6141 242.722 -0.2115414 -0.3736573
Moved 664.7513 316.2584 243 -0.1012536 -0.3729424
Moved 664.782 345.216 243 -0.0342222 -0.3729424
Moved 664.8127 360.6738 243 0.001559754 -0.3729424
Moved 664.8434 365.4444 243 0.01260271 -0.3729424
Moved 664.8741 366 283.3376 0.01388888 -0.2691934
Moved 664.9049 341.9712 351.4749 -0.04173344 -0.09394319
Moved 664.9356 329.9848 371.6869 -0.06947955 -0.04195767
Moved 664.9664 324.9092 376.5454 -0.08122876 -0.02946139
Moved 664.9971 319.79 378 -0.09307876 -0.02572024
Moved 665.0278 293.1825 287.8668 -0.1546701 -0.2575442
Moved 665.0585 285.1596 201.8723 -0.1732417 -0.4787235
Moved 665.0892 285 149.8668 -0.1736111 -0.6124825
Moved 665.12 285 139.2682 -0.1736111 -0.6397424
Moved 665.1507 285 129.7684 -0.1736111 -0.6641759
Moved 665.1815 285 126.5 -0.1736111 -0.6725823
Moved 665.2121 297.1788 148.6512 -0.1454194 -0.615609
Moved 665.2429 338.6801 270.1353 -0.04935151 -0.30315
Moved 665.2736 374.0891 335.0748 0.03261358 -0.1361244
Moved 665.3043 400.9501 369.2352 0.09479194 -0.04826353
Moved 665.3351 434 411 0.1712963 0.05915629
Ended 665.3658 434 411 0.1712963 0.05915629
Candidates 665.4262 13 jump pump mini imo bono logo dump info no ohio trump lo dunno
Began 665.8881 182 278 -0.412037 -0.2829219
Moved 665.9188 212.0518 278 -0.3424726 -0.2829219
Moved 665.9496 267.1509 278 -0.2149285 -0.2829219
Moved 665.9803 327.7983 278 -0.07454097 -0.2829219
Ended 666.011 357 290 -0.006944438 -0.2520577
Accept 666.0724 0 jump
Began 666.1339 304 209 -0.1296296 -0.4603909
Stationary 666.1647 304 209 -0.1296296 -0.4603909
Moved 666.1954 253.7785 233.0208 -0.2458832 -0.3986092
Moved 666.2261 197.3599 257.793 -0.3764816 -0.3348947
Moved 666.2568 163.1495 272.2957 -0.4556725 -0.2975934
Moved 666.2875 138.3492 287.5206 -0.5130804 -0.2584347
Moved 666.3182 129.0267 299.9465 -0.5346603 -0.226475
Moved 666.349 127 311.5232 -0.5393518 -0.1966997
Moved 666.3797 166.7234 349.9603 -0.4473996 -0.09783889
Moved 666.4105 240.5872 378.0269 -0.2764185 -0.02565117
Moved 666.4412 294.0796 381 -0.1525936 -0.01800419
Moved 666.4719 315.7483 347.3822 -0.1024346 -0.1044697
Moved 666.5026 294.2465 241.1317 -0.1522071 -0.3777477
